Feature	GO
OQR82617.1	GO:0005515
OQR83890.1	GO:0030117; GO:0005198; GO:0005515; GO:0006886; GO:0016192; GO:0030126
OQR87337.1	GO:0003824; GO:0008152; GO:0006096; GO:0004807
OQR99216.1	GO:0005525; GO:0003924
OQR91744.1	GO:0004190; GO:0006508
OQR92765.1	GO:0016702; GO:0055114
OQR90129.1	GO:0005515
OQR88770.1	GO:0035091
OQR81200.1	GO:0005524; GO:0004713; GO:0004672; GO:0006468
OQR98738.1	GO:0005509
OQR97498.1	GO:0006807
OQR86020.1	GO:0005506; GO:0055114; GO:0016705; GO:0020037
OQR93039.1	GO:0019441; GO:0004833; GO:0020037; GO:0046872
OQR92681.1	GO:0016757; GO:0006486
OQR91840.1	GO:0005515; GO:0000228
OQR92323.1	GO:0035091; GO:0008270
OQR84646.1	GO:0005509
OQR84221.1	GO:0005515
OQR92717.1	GO:0055085
OQR82845.1	GO:0046872
OQR85479.1	GO:0016307; GO:0046488
OQS00565.1	GO:0009166; GO:0016787
OQR91874.1	GO:0005515
OQR92502.1	GO:0006506; GO:0004584
OQR93891.1	GO:0016787
OQR94039.1	GO:0051082; GO:0016272; GO:0006457
OQR87884.1	GO:0071986; GO:0019079; GO:0043066; GO:0005737; GO:0043154
OQR88107.1	GO:0005515
OQR84275.1	GO:0006811; GO:0005216; GO:0016020; GO:0055085; GO:0005509
OQR97253.1	GO:0006396; GO:0005515
OQR96772.1	GO:0005515
OQR97736.1	GO:0005488
OQR97234.1	GO:0008152; GO:0016746
OQR80824.1	GO:0005515; GO:0006886; GO:0016192
OQR93301.1	GO:0005515
OQR87948.1	GO:0006886; GO:0005525; GO:0005622
OQR92583.1	GO:0051260
OQR80787.1	GO:0006508; GO:0004198; GO:0005622
OQR98663.1	GO:0016151; GO:0006807
OQR84517.1	GO:0000413; GO:0003755; GO:0006457
OQR83952.1	GO:0015991; GO:0000221; GO:0005488
OQR99205.1	GO:0005524; GO:0016020; GO:0004222; GO:0006508
OQR95274.1	GO:0008033; GO:0016783; GO:0016740
OQR80740.1	GO:0003824; GO:0004514; GO:0019363; GO:0016763; GO:0009435
OQR90865.1	GO:0005509
OQR85108.1	GO:0016627; GO:0004152; GO:0055114; GO:0003824; GO:0005737; GO:0016020; GO:0006207
OQR91468.1	GO:0016020; GO:0055085; GO:0022857
OQR87040.1	GO:0005488
OQR83639.1	GO:0009094; GO:0004664; GO:0055114; GO:0004497; GO:0005506; GO:0016714; GO:0009072
OQR87944.1	GO:0006006; GO:0050661; GO:0004345; GO:0055114
OQR92160.1	GO:0008270
OQR83942.1	GO:0000166; GO:0044237; GO:0055029; GO:0003824; GO:0006352
OQR94065.1	GO:0035556; GO:0016849; GO:0009190
OQR91429.1	GO:0006511; GO:0016579; GO:0004843; GO:0036459
OQR94606.1	GO:0006370; GO:0005634; GO:0005515; GO:0004482
OQR93066.1	GO:0006525; GO:0008483; GO:0030170; GO:0003824
OQS01553.1	GO:0016791
OQS01487.1	GO:0005515
OQR85877.1	GO:0004591; GO:0008152; GO:0016624; GO:0030976; GO:0006099; GO:0055114
OQR90342.1	GO:0005777; GO:0016627; GO:0006635; GO:0055114; GO:0050660; GO:0003997
OQS01034.1	GO:0016021; GO:0016192
OQR85830.1	GO:0016021; GO:0004190
OQR97142.1	GO:0003676
OQR91969.1	GO:0005515
OQR82381.1	GO:0008270
OQR86973.1	GO:0006310; GO:0006281
OQR87789.1	GO:0005515
OQR96416.1	GO:0043039; GO:0000166; GO:0004812; GO:0005524
OQR88167.1	GO:0008152; GO:0003824
OQR85109.1	GO:0005992; GO:0003824
OQR98211.1	GO:0035091
OQR94500.1	GO:0035091; GO:0005524; GO:0004674; GO:0004672; GO:0006468
OQR88165.1	GO:0016787
OQR82951.1	GO:0008452; GO:0006396
OQR86809.1	GO:0006468; GO:0004672; GO:0005515; GO:0005524
OQR97160.1	GO:0006807
OQR99426.1	GO:0006508; GO:0008236
OQR97371.1	GO:0005515
OQR87976.1	GO:0016491; GO:0008198; GO:0008270; GO:0055114; GO:0016701; GO:0006725
OQS01170.1	GO:0005524; GO:0005622; GO:0004672; GO:0003779; GO:0006468
OQR83012.1	GO:0005515; GO:0003676
OQR86778.1	GO:0046872; GO:0005515
OQR89341.1	GO:0005576; GO:0007339
OQR84141.1	GO:0005515
OQR82384.1	GO:0036459; GO:0008270; GO:0016579; GO:0006511
OQS01323.1	GO:0005515
OQR95239.1	GO:0006464
OQR92668.1	GO:0005524; GO:0016020; GO:0016887
OQR92265.1	GO:0035091
OQR96512.1	GO:0005515
OQR85305.1	GO:0005634; GO:0003676; GO:0008270
OQR96177.1	GO:0003677
OQR90454.1	GO:0006508; GO:0008234
OQR99360.1	GO:0005515
OQR99562.1	GO:0046872
OQR98631.1	GO:0016020; GO:0016021
OQR88324.1	GO:0043161; GO:0051603; GO:0004175; GO:0019773; GO:0005839; GO:0004298; GO:0006511
OQR92086.1	GO:0055114; GO:0016705; GO:0020037; GO:0005506
OQR92437.1	GO:0016021; GO:0015689; GO:0015098
OQR96795.1	GO:0004418; GO:0033014
OQR96037.1	GO:0016021
OQR87882.1	GO:0003676; GO:0005622; GO:0006412; GO:0016021; GO:0003735; GO:0003723; GO:0005840
OQR97936.1	GO:0003676; GO:0006388; GO:0004518; GO:0000213
OQR87507.1	GO:0045017; GO:0004144
OQR86686.1	GO:0005515
OQR99566.1	GO:0016311; GO:0004725
OQR99073.1	GO:0005515
OQR86459.1	GO:0005515
OQR96145.1	GO:0035091
OQS01105.1	GO:0005515
OQR91952.1	GO:0003824
OQR94102.1	GO:0005515
OQR93042.1	GO:0005515
OQR96749.1	GO:0004842
OQS01763.1	GO:0008152; GO:0051377; GO:0003824; GO:0006506
OQR87236.1	GO:0006807; GO:0016151
OQR83834.1	GO:0005488
OQR82525.1	GO:0005515
OQR92752.1	GO:0004842
OQR83659.1	GO:0003924; GO:0005525
OQR83256.1	GO:0005509; GO:0008270; GO:0005622
OQR81083.1	GO:0005524; GO:0006468; GO:0004672
OQR98685.1	GO:0005515
OQR92861.1	GO:0005515
OQR90174.1	GO:0016791
OQR80960.1	GO:0004571; GO:0005509; GO:0003824; GO:0016020
OQR99438.1	GO:0005525; GO:0003924
OQR86145.1	GO:0005524
OQR84882.1	GO:0008270; GO:0003677
OQS01287.1	GO:0016020; GO:0055085
OQR93838.1	GO:0003824
OQR99628.1	GO:0003677
OQR96509.1	GO:0046872
OQR96452.1	GO:0006508; GO:0004185
OQR81213.1	GO:0006904; GO:0016192
OQS00439.1	GO:0005216; GO:0006811; GO:0016020; GO:0055085
OQR80985.1	GO:0005515
OQR84838.1	GO:0005488
OQR97882.1	GO:0006355; GO:0003676; GO:0046872; GO:0003677
OQS01547.1	GO:0016787; GO:0008152
OQR95112.1	GO:0005515
OQR98024.1	GO:0016887; GO:0005524; GO:0016020
OQR90490.1	GO:0005515
OQR93058.1	GO:0003824; GO:0005992
OQR96965.1	GO:0005515
OQR91827.1	GO:0016020
OQR85756.1	GO:0005576; GO:0005975; GO:0030248
OQR90654.1	GO:0006508; GO:0005576; GO:0005515
OQR86157.1	GO:0003676; GO:0008270
OQR95110.1	GO:0003676; GO:0006418; GO:0004812; GO:0004824; GO:0005737; GO:0005524; GO:0000166; GO:0006430
OQR84716.1	GO:0005488
OQR84322.1	GO:0003676
OQR98817.1	GO:0003824
OQR94256.1	GO:0008233
OQR81073.1	GO:0015074; GO:0006310; GO:0003677
OQR94557.1	GO:0008152; GO:0003824
OQR89402.1	GO:0005975; GO:0016773; GO:0006072; GO:0004370
OQR91335.1	GO:0005515
OQR97134.1	GO:0008641
OQR98703.1	GO:0005515
OQR87745.1	GO:0015116; GO:0016021; GO:0008272
OQR98644.1	GO:0046856
OQR98306.1	GO:0005515
OQR92006.1	GO:0003723; GO:0004809; GO:0008033
OQR90007.1	GO:0016491; GO:0008152
OQR82654.1	GO:0005515
OQR92776.1	GO:0015116; GO:0016021; GO:0008272
OQR90606.1	GO:0016491; GO:0055114
OQR97266.1	GO:0004553; GO:0005975
OQR96099.1	GO:0016021; GO:0005524; GO:0004012; GO:0000287; GO:0000166; GO:0015914
OQR87266.1	GO:0004252; GO:0016021
OQR87753.1	GO:0005515
OQR92474.1	GO:0005525; GO:0003839; GO:0006751; GO:0003924
OQR98630.1	GO:0005524; GO:0005509; GO:0004672; GO:0006468
OQS01308.1	GO:0004930; GO:0007166; GO:0046488; GO:0016021; GO:0016307; GO:0007186; GO:0004888
OQR92521.1	GO:0003676
OQR82377.1	GO:0004672; GO:0006468; GO:0005524
OQS00924.1	GO:0005515
OQR87943.1	GO:0015986; GO:0000276; GO:0015078
OQR94149.1	GO:0006511; GO:0031461; GO:0031625
OQR97006.1	GO:0016021; GO:0016485; GO:0004190
OQR86830.1	GO:0016021; GO:0005337; GO:1901642
OQR81165.1	GO:0004359; GO:0005515; GO:0006541; GO:0005509
OQR97337.1	GO:0015297; GO:0015238; GO:0055085; GO:0016020; GO:0006855
OQR86405.1	GO:0046872
OQR92969.1	GO:0055114; GO:0016491
OQR94584.1	GO:0009228; GO:0008972
OQR86261.1	GO:0005515
OQR91870.1	GO:0009116
OQR84154.1	GO:0016757; GO:0006486
OQR92766.1	GO:0008152; GO:0003824; GO:0016747
OQR86850.1	GO:0006468; GO:0004672; GO:0005524
OQR97133.1	GO:0005515
OQR92252.1	GO:0006904; GO:0016192
OQR92588.1	GO:0006468; GO:0004672; GO:0005488; GO:0005524
OQR82192.1	GO:0010181; GO:0055114; GO:0003824; GO:0016491
OQR84424.1	GO:0005515
OQR87131.1	GO:0005488; GO:0005634; GO:0030261; GO:0000278
OQR80964.1	GO:0051082; GO:0005524; GO:0006457
OQR99586.1	GO:0030245; GO:0004553
OQR86599.1	GO:0003910; GO:0008270; GO:0006310; GO:0006281; GO:0005524
OQR93435.1	GO:0005488
OQR82712.1	GO:0008536; GO:0005488; GO:0006886
OQR97813.1	GO:0005515
OQR93038.1	GO:0004252; GO:0006508
OQR85617.1	GO:0005525
OQS00477.1	GO:0005242; GO:0006813; GO:0016021
OQR92500.1	GO:0015934; GO:0005840; GO:0003735; GO:0006412; GO:0005622
OQR87838.1	GO:0005509
OQR82884.1	GO:0005515
OQR94070.1	GO:0055085
OQR88267.1	GO:0005515
OQR83029.1	GO:0005840; GO:0003735; GO:0006412; GO:0005622
OQS01319.1	GO:0003723; GO:0005488
OQR97927.1	GO:0005515
OQS01565.1	GO:0003824
OQR91422.1	GO:0007165
OQR85462.1	GO:0003677; GO:0030337; GO:0006275
OQS01269.1	GO:0005515
OQR86816.1	GO:0005524; GO:0004672; GO:0006468
OQR99024.1	GO:0005375; GO:0035434; GO:0016021; GO:0030001; GO:0046872
OQR99706.1	GO:0016021; GO:0015095; GO:0015693
OQR98744.1	GO:0005515; GO:0005509
OQS01259.1	GO:0032012; GO:0005488; GO:0005086
OQR91668.1	GO:0008061; GO:0016998; GO:0005975; GO:0004568; GO:0006032
OQR90866.1	GO:0006508; GO:0004185
OQR94359.1	GO:0035556; GO:0015914; GO:0005515; GO:0000166; GO:0009190; GO:0004012; GO:0000287; GO:0005524; GO:0005509; GO:0016849; GO:0016021
OQR86490.1	GO:0006629
OQR88285.1	GO:0006457; GO:0016567; GO:0000413; GO:0003755; GO:0004842
OQR86334.1	GO:0036459; GO:0016579; GO:0004843; GO:0006511
OQR96874.1	GO:0033014; GO:0004852
OQR91654.1	GO:0005488
OQR96372.1	GO:0008289; GO:0046872
OQR82263.1	GO:0003676
OQR97928.1	GO:0003824
OQR91875.1	GO:0043248; GO:0005488
OQR98806.1	GO:0005737; GO:0000107; GO:0008152; GO:0003824; GO:0016833; GO:0000105; GO:0016763
OQS00554.1	GO:0051082; GO:0005524; GO:0006457; GO:0009408; GO:0031072
OQR91427.1	GO:0006813; GO:0016020
OQR99488.1	GO:0005515
OQR96755.1	GO:0006468; GO:0004672; GO:0007165; GO:0005524
OQR87302.1	GO:0005515
OQS01304.1	GO:0005488; GO:0016301
OQR80559.1	GO:0016020
OQR87934.1	GO:0003676; GO:0006508; GO:0004252
OQR94868.1	GO:0004358; GO:0006526
OQR92609.1	GO:0006807
OQR83587.1	GO:0008677; GO:0005737; GO:0055114; GO:0016491; GO:0015940
OQR82769.1	GO:0003676
OQR89268.1	GO:0003700; GO:0043565; GO:0006355; GO:0005634
OQR81333.1	GO:0005515
OQR87151.1	GO:0016301; GO:0005488
OQR99964.1	GO:0051082; GO:0005509; GO:0006457; GO:0005515; GO:0005783
OQR82849.1	GO:0005515
OQR98113.1	GO:0003723; GO:0005840; GO:0003735; GO:0006412; GO:0005622
OQR94534.1	GO:0005515
OQS00432.1	GO:0009166; GO:0016787
OQR82646.1	GO:0016491; GO:0055114; GO:0031418; GO:0016705; GO:0005506; GO:0005515
OQR86711.1	GO:0016787; GO:0005515
OQR90856.1	GO:0042578
OQR98548.1	GO:0005515
OQR92414.1	GO:0005515
OQR83962.1	GO:0016491; GO:0055114
OQR83173.1	GO:0003676
OQR99185.1	GO:0003824
OQR84771.1	GO:0003676
OQR91015.1	GO:0005515
OQR84635.1	GO:0016021
OQR92619.1	GO:0004124; GO:0006535
OQR97235.1	GO:0017176
OQR82897.1	GO:0006567; GO:0004794
OQR82855.1	GO:0046872
OQR90205.1	GO:0008237; GO:0008270
OQR94750.1	GO:0003755
OQR97689.1	GO:0004053; GO:0016813; GO:0006525; GO:0046872
OQR97025.1	GO:0004177; GO:0006508; GO:0008235
OQR95993.1	GO:0005524
OQR83724.1	GO:0005737; GO:0005524; GO:0004814; GO:0006418; GO:0004812; GO:0006420; GO:0000166
OQR80763.1	GO:0005509; GO:0016787
OQR82835.1	GO:0048037
OQR92617.1	GO:0005515
OQR89537.1	GO:0016747
OQR94706.1	GO:0008836; GO:0003824; GO:0009089
OQR82971.1	GO:0005515
OQR85496.1	GO:0005515
OQR98197.1	GO:0003824; GO:0006281
OQR98204.1	GO:0005515
OQS01239.1	GO:0006351; GO:0003899; GO:0003677
OQR84559.1	GO:0016620; GO:0006006; GO:0050661; GO:0051287; GO:0055114
OQR98629.1	GO:0005515
OQR90060.1	GO:0004190; GO:0006508
OQR93657.1	GO:0009058; GO:0003824; GO:0030170; GO:0004664; GO:0009094
OQR86580.1	GO:0032958; GO:0016301
OQS00891.1	GO:0005488
OQS01744.1	GO:0005524; GO:0005515; GO:0004672; GO:0006468
OQR81160.1	GO:0003777; GO:0007018; GO:0005524; GO:0008017
OQR90122.1	GO:0035556; GO:0007165; GO:0009190; GO:0016849; GO:0004114; GO:0008081
OQR80802.1	GO:0003824; GO:0003949; GO:0008152; GO:0000105
OQR92770.1	GO:0016021; GO:0035434; GO:0005375
OQR90204.1	GO:0045454; GO:0015035; GO:0009055
OQR97085.1	GO:0005524
OQR91886.1	GO:0005524; GO:0006468; GO:0004672
OQR82773.1	GO:0042765; GO:0016255
OQR94151.1	GO:0005524; GO:0004672; GO:0006468
OQR94712.1	GO:0008324; GO:0055085; GO:0016021; GO:0006812
OQR94333.1	GO:0003779
OQS01741.1	GO:0016616; GO:0055114; GO:0051287; GO:0003979
OQS01338.1	GO:0005488
OQR94443.1	GO:0006281; GO:0006260; GO:0006310; GO:0003677; GO:0005634; GO:0003676
OQR91576.1	GO:0005524; GO:0006468; GO:0004672; GO:0005515
OQR82885.1	GO:0051287; GO:0008152; GO:0055114; GO:0016616
OQR94161.1	GO:0005515
OQR98827.1	GO:0046872; GO:0004462
OQS01325.1	GO:0003700; GO:0006355
OQR96970.1	GO:0005515
OQR99705.1	GO:0015293; GO:0016021
OQR96337.1	GO:0004605; GO:0016020; GO:0016772
OQR88154.1	GO:0008380; GO:0005681
