Feature	GO
XP_017948260.1	GO:0003677; GO:0046982; GO:0000786
NP_001016545.1	GO:0004618; GO:0006096
NP_001011142.1	GO:0070569; GO:0008152
NP_001011209.1	GO:0006508; GO:0004252
NP_001072404.1	GO:0006979; GO:0055114; GO:0004602
XP_002934766.1	GO:0006788; GO:0055114; GO:0004392
NP_001107292.1	GO:0005488; GO:0017056
XP_012822669.1	GO:0006508; GO:0004252
XP_012826357.1	GO:0005198; GO:0031012; GO:0007155
NP_989156.1	GO:0016192; GO:0016021
XP_012822132.1	GO:0005515; GO:0008270; GO:0005622
XP_017944814.1	GO:0005730; GO:0003824; GO:0042254
XP_017946907.1	GO:0004672; GO:0005524; GO:0006468
NP_001243149.1	GO:0005515; GO:0006355; GO:0043565
NP_001106426.1	GO:0003779
XP_012812505.1	GO:0005525; GO:0003924
NP_001011109.1	GO:0005667; GO:0003700; GO:0046983; GO:0006355
XP_004918246.1	GO:0022857; GO:0055085; GO:0016020
NP_001072504.1	GO:0016192; GO:0006904
XP_012816629.1	GO:0003676; GO:0003723
NP_001072559.1	GO:0043565; GO:0006355; GO:0003677
XP_002933912.1	GO:0016021
NP_001106592.1	GO:0004930; GO:0004983; GO:0016021; GO:0007186
XP_002939403.2	GO:0005488; GO:0003723
XP_002934447.1	GO:0006355; GO:0043565; GO:0003700
XP_002940881.1	GO:0003677; GO:0046982; GO:0000786
XP_002933591.1	GO:0007099
NP_001016770.1	GO:0005622; GO:0006886
NP_001002904.1	GO:0046920; GO:0016020; GO:0006486; GO:0000139; GO:0008417
XP_017944949.1	GO:0016021; GO:0005794; GO:0001733; GO:0009247
XP_017951296.1	GO:0004984; GO:0016021; GO:0007186
XP_002934129.2	GO:0006979; GO:0055114; GO:0020037; GO:0004096
NP_001072691.1	GO:0016757
NP_001025602.1	GO:0004222
NP_001016958.1	GO:0005515; GO:0045296; GO:0007155; GO:0005488
NP_988893.1	GO:0015078; GO:0033177; GO:0033179; GO:0015991
XP_004911743.1	GO:0008270
NP_001107326.1	GO:0005840; GO:0006412; GO:0005622; GO:0003735; GO:0006414
XP_017952608.1	GO:0003899; GO:0005634; GO:0006351
XP_002939581.1	GO:0016020; GO:0007275; GO:0009966
NP_001016900.1	GO:0004672; GO:0005524; GO:0006468
XP_017948230.1	GO:0016021; GO:0007186; GO:0004984; GO:0004930
XP_002936366.1	GO:0016787; GO:0004067
XP_002939433.1	GO:0008083; GO:0005160; GO:0016049; GO:0005615
XP_012816855.1	GO:0035299; GO:0005524
NP_001096679.1	GO:0046983
XP_012821314.1	GO:0004674; GO:0004672; GO:0035556; GO:0006468; GO:0005524; GO:0005515
NP_001096329.1	GO:0005783; GO:0043248
XP_017945004.1	GO:0003676; GO:0005622; GO:0006355
XP_002938336.1	GO:0008146
XP_017952374.1	GO:0005216; GO:0005234; GO:0016020; GO:0006811; GO:0038023; GO:0004970
XP_004910881.1	GO:0005515
NP_001165751.1	GO:0046983
XP_002934328.1	GO:0003676
NP_001039145.1	GO:0042802; GO:0008017; GO:0043015
XP_012826407.1	GO:0005515
XP_017946058.1	GO:0003677; GO:0046982; GO:0006334; GO:0005634; GO:0000786; GO:0006352
XP_004912894.1	GO:0007010; GO:0003779
NP_001017324.1	GO:0008290; GO:0051016
XP_012816107.1	GO:0005515
XP_004917300.1	GO:0005515
XP_017947667.1	GO:0016021
XP_017946374.1	GO:0004930; GO:0016021; GO:0007186
XP_002937631.1	GO:0016791; GO:0016311; GO:0008138; GO:0004725; GO:0006470
NP_001006730.1	GO:0016021; GO:0006486; GO:0016757
XP_002938694.1	GO:0003676
XP_017946491.1	GO:0005515
NP_989096.1	GO:0000287; GO:0009117; GO:0005737; GO:0000166; GO:0008253
NP_001027490.1	GO:0016491
NP_001006824.1	GO:0015629; GO:0005515; GO:0034314; GO:0005885; GO:0030833
XP_017945714.1	GO:0016020; GO:0038023
XP_012808694.1	GO:0016525; GO:0004930; GO:0016020
XP_012810513.1	GO:0003777; GO:0005524; GO:0008017; GO:0007018
NP_001165159.2	GO:0031224
XP_017951784.1	GO:0016020; GO:0005247; GO:0006821; GO:0055085
XP_002932770.1	GO:0005739; GO:0006694; GO:0008289; GO:0017127; GO:0015485
NP_988998.1	GO:0005515
XP_017947865.1	GO:0003676
XP_002936762.2	GO:0004930; GO:0005515; GO:0004888; GO:0007166; GO:0016020; GO:0016021; GO:0007186
NP_001017030.1	GO:0004672; GO:0005524; GO:0006468
XP_002935073.1	GO:0005789; GO:0051536; GO:0051607; GO:0005811; GO:0003824
NP_001096403.1	GO:0007165
NP_001005092.1	GO:0019825; GO:0015671; GO:0005506; GO:0005833; GO:0020037
XP_004918068.1	GO:0016887; GO:0005524
XP_004917406.1	GO:0005515
NP_001005125.1	GO:0006633
XP_002934278.1	GO:0005515
NP_001006930.1	GO:0055114; GO:0016020; GO:0051539; GO:0016651
XP_017944932.1	GO:0006511; GO:0036459; GO:0016579
XP_004915257.1	GO:0003677; GO:0006355; GO:0006351
NP_989097.1	GO:0005515
XP_017947048.1	GO:0030131; GO:0016192; GO:0030117; GO:0006886; GO:0015031; GO:0030276; GO:0005488
XP_017949430.1	GO:0016021
XP_004917684.1	GO:0006511; GO:0016579; GO:0036459
XP_017945705.1	GO:0006334; GO:0046982; GO:0003677; GO:0006352; GO:0005634; GO:0000786
NP_001135622.1	GO:0016192; GO:0016021
NP_001006758.1	GO:0005515
XP_004914149.1	GO:0043565; GO:0003700; GO:0006355; GO:0008270
NP_001006721.1	GO:0051301
XP_004920147.1	GO:0003676
XP_012809865.1	GO:0006355; GO:0003677; GO:0043565
XP_002937491.1	GO:0004869
XP_002932757.2	GO:0003676
NP_001029114.1	GO:0016021
NP_001271223.1	GO:0055114; GO:0004411; GO:0006559; GO:0006570
XP_012813424.1	GO:0006508; GO:0005515; GO:0005044; GO:0016020; GO:0004252
XP_002933351.1	GO:0004672; GO:0004713; GO:0016020; GO:0046777; GO:0043548; GO:0007169; GO:0016021; GO:0004714; GO:0006468; GO:0005524; GO:0043560; GO:0005515
XP_012821607.1	GO:0006468; GO:0005524; GO:0004707; GO:0004672
XP_012810774.1	GO:0003676
NP_001011334.1	GO:0005215; GO:0016021; GO:0055085
XP_004920580.3	GO:0016887; GO:0006812; GO:0016021
XP_002940195.1	GO:0046488; GO:0016307
XP_004910524.1	GO:0005524; GO:0004386; GO:0005515; GO:0003723; GO:0003676
XP_012810159.1	GO:0004672; GO:0004674; GO:0005524; GO:0006468
XP_004917881.1	GO:0005515
XP_017945139.1	GO:0005515
XP_017949185.1	GO:0003676
XP_017948895.1	GO:0003676; GO:0006355; GO:0005622
XP_017951916.1	GO:0004620; GO:0008152; GO:0009395
XP_017947859.1	GO:0005515
XP_002941787.1	GO:0005515
XP_017951803.1	GO:0045454
XP_002942578.2	GO:0008009; GO:0006935; GO:0005576; GO:0006955; GO:0006952
NP_001006734.1	GO:0005515; GO:0005525; GO:0005509
XP_004920261.1	GO:0005515
XP_012821531.1	GO:0003676; GO:0006355; GO:0005622
XP_002935219.1	GO:0005634; GO:0005488
XP_004915677.1	GO:0003676
XP_012816676.1	GO:0003676
NP_988923.1	GO:0003676
XP_002942901.2	GO:0000786; GO:0005634; GO:0006334; GO:0003677
NP_001016199.1	GO:0005515
NP_998847.1	GO:0005200; GO:0005874; GO:0007017; GO:0003924; GO:0005525
NP_001039216.1	GO:0005515; GO:0008270; GO:0005622
XP_002941234.2	GO:0005216; GO:0016021; GO:0005262; GO:0016020; GO:0006811; GO:0070588; GO:0055085; GO:0005515
XP_004911118.1	GO:0016021
XP_017949676.1	GO:0004930; GO:0016021; GO:0007186
NP_001039244.1	GO:0006629; GO:0008152; GO:0030729; GO:0003824
NP_001039248.1	GO:0005515
NP_001005003.1	GO:0016021; GO:0009607
XP_017946250.1	GO:0008152; GO:0016624
NP_001164987.1	GO:0016779; GO:0003677; GO:0006281; GO:0003887; GO:0005634; GO:0034061
XP_002936042.2	GO:0046983; GO:0006355; GO:0003677
NP_988916.1	GO:0003735; GO:0005840; GO:0005622; GO:0006412
XP_017951990.1	GO:0003676
XP_004917053.1	GO:0006334; GO:0003677; GO:0046982; GO:0000786; GO:0005634; GO:0006352
NP_001016783.1	GO:0018208; GO:0000412; GO:0005730; GO:0003755; GO:0005528; GO:0005509
XP_017948199.1	GO:0004930; GO:0007186; GO:0016021
XP_002936619.1	GO:0030170; GO:0005975; GO:0008184; GO:0004645
XP_004918553.1	GO:0003824; GO:0003987; GO:0008152; GO:0016208; GO:0019427
NP_001135564.1	GO:0016459; GO:0008017; GO:0007018; GO:0005524; GO:0051015; GO:0003774; GO:0005515; GO:0003777
XP_017949698.1	GO:0045995; GO:0030155; GO:0005102; GO:0030334; GO:0007155
NP_001025659.1	GO:0009966; GO:0016020
XP_002940400.1	GO:0005524; GO:0004828; GO:0005737; GO:0004812; GO:0006434; GO:0006418; GO:0000166
NP_001090821.1	GO:0003677
NP_001015821.1	GO:0006355; GO:0003700; GO:0043565
XP_017952501.1	GO:0005515
NP_989249.1	GO:0006468; GO:0005524; GO:0004672; GO:0004674; GO:0007165
NP_001016061.1	GO:0004721; GO:0005515; GO:0005634
XP_012813825.1	GO:0046873; GO:0016020; GO:0030001; GO:0055085
XP_002939852.1	GO:0007186; GO:0016021; GO:0005887; GO:0007268; GO:0004993; GO:0032098; GO:0004930
NP_001093751.1	GO:0006397; GO:0005634; GO:0003723; GO:0003676
NP_001123669.1	GO:0005509
NP_001297030.1	GO:0005634; GO:0007049
NP_001072463.1	GO:0003676
NP_001005669.1	GO:0004888; GO:0016021; GO:0007166; GO:0016020; GO:0005515
XP_017945128.1	GO:0016021; GO:0007186; GO:0004930
NP_001093710.1	GO:0005634; GO:0003723; GO:0006397; GO:0005737
XP_012818505.1	GO:0030246; GO:0003824; GO:0019318; GO:0005975; GO:0016853
XP_004911174.1	GO:0007155; GO:0016020; GO:0005886; GO:0005509; GO:0007156
NP_001136375.1	GO:0006508; GO:0005764; GO:0004190
XP_004910443.1	GO:0005515
NP_001072715.1	GO:0005515
NP_001016483.1	GO:0016020
XP_012823743.1	GO:2000146; GO:0048203; GO:0034315; GO:0035650; GO:1900025
NP_001121486.1	GO:0005515
XP_002937216.4	GO:0017127; GO:0008289; GO:0034364; GO:0043691
XP_012813458.1	GO:0005488
NP_001007523.1	GO:0016043; GO:0017048; GO:0005488; GO:0003779; GO:0030036
XP_002936432.2	GO:0042773; GO:0016491; GO:0009055; GO:0055114; GO:0051536; GO:0016651; GO:0016020; GO:0008137
XP_012816714.1	GO:0006397; GO:0003676
XP_012823569.1	GO:0006886; GO:0005515; GO:0016192
XP_012810999.1	GO:0005509
XP_004912744.1	GO:0005525; GO:0003924; GO:0016020; GO:0007165
XP_002938604.1	GO:0005524; GO:0005515; GO:0003777; GO:0003774; GO:0016459; GO:0007018; GO:0008017
XP_002934189.1	GO:0016021; GO:0007186; GO:0004930
XP_012814506.1	GO:0009982; GO:0001522; GO:0009451; GO:0003723
XP_017947366.1	GO:0006955; GO:0005576; GO:0008009
XP_012811160.1	GO:0005515; GO:0005509
XP_002943524.1	GO:0000786; GO:0003677; GO:0046982
XP_002938216.2	GO:0004984; GO:0004930; GO:0007186; GO:0016021
NP_001090877.1	GO:0005840; GO:0005622; GO:0006412; GO:0019843; GO:0003735
XP_012818667.1	GO:0005615; GO:0004866; GO:0005576
XP_002940406.1	GO:0005515
XP_012811561.1	GO:0004930; GO:0016021; GO:0007186
XP_002938191.1	GO:0003676
XP_017948044.1	GO:0005515
XP_002934039.1	GO:0032580; GO:0008376
XP_004913563.1	GO:0005488
NP_001072520.1	GO:0005515
NP_001120618.1	GO:0016021
XP_002941805.1	GO:0016020; GO:0022857; GO:0055085
NP_001015903.1	GO:0004089; GO:0008270
XP_012815287.1	GO:0016020; GO:0007155; GO:0007156; GO:0005509; GO:0005886
XP_017949096.1	GO:0016020
XP_017948888.1	GO:0004869
NP_001008130.1	GO:0005515
XP_017945606.1	GO:0005515
NP_001096242.1	GO:0007154; GO:0005509; GO:0016020
XP_017951972.1	GO:0004930; GO:0004984; GO:0016021; GO:0007186
XP_002942021.3	GO:0005515; GO:0005488
XP_017947949.1	GO:0003676
XP_017948334.1	GO:0005509; GO:0005544
NP_001107321.1	GO:0005833; GO:0020037; GO:0015671; GO:0005506; GO:0019825
XP_002937489.2	GO:0016627; GO:0006635; GO:0003997; GO:0055114; GO:0005777
XP_002933814.2	GO:0006606
XP_002941600.3	GO:0004930; GO:0004984; GO:0016021; GO:0007186
XP_017947029.1	GO:0016021; GO:0016746; GO:0006506
XP_017950136.1	GO:0003824; GO:0008299; GO:0070567
NP_001016626.1	GO:0003677; GO:0006281; GO:0006260; GO:0006310; GO:0005634
NP_001165746.1	GO:0031966; GO:0006839
NP_001027484.1	GO:0016714; GO:0006559; GO:0055114; GO:0004505; GO:0004497; GO:0005506; GO:0009072
XP_004913874.2	GO:0003677; GO:0046982; GO:0006334; GO:0005634; GO:0000786; GO:0006352
XP_002942675.1	GO:0046983; GO:0006355; GO:0003677
XP_017946462.1	GO:0015074; GO:0003676
XP_017950354.1	GO:0005856; GO:0008092
XP_012817271.1	GO:0008237; GO:0004222; GO:0006508; GO:0008270
NP_001121529.1	GO:0009448; GO:0003824; GO:0003867; GO:0030170; GO:0008483
NP_001016865.1	GO:0005524; GO:0034551
NP_001165471.1	GO:0007186; GO:0016021; GO:0050909; GO:0004930
XP_002935497.2	GO:0005515; GO:0007154; GO:0016021
XP_002932593.1	GO:0000413; GO:0003755; GO:0006457
NP_001016905.1	GO:0005737; GO:0005515; GO:0035091
XP_004918837.1	GO:0018149; GO:0003810
XP_012809736.1	GO:0016020; GO:0005044
NP_001015759.1	GO:0007596; GO:0004252; GO:0005509; GO:0006508; GO:0005576
XP_017947139.1	GO:0004930; GO:0007186; GO:0016021
XP_004913914.1	GO:0000786; GO:0005634; GO:0046982; GO:0003677
XP_002934497.1	GO:0005515
NP_988848.1	GO:0006355; GO:0003677; GO:0043565
NP_989419.1	GO:0019904; GO:0006355; GO:0008134; GO:0043565; GO:0003700
XP_004915707.1	GO:0016021; GO:0007186; GO:0001505; GO:0004930; GO:0004969
XP_004912094.2	GO:0005509; GO:0005515
XP_017946094.1	GO:0003676
NP_001121443.1	GO:0030246
XP_017945153.1	GO:0005515; GO:0005509
XP_002943869.3	GO:0005515
XP_012815203.1	GO:0008237; GO:0004222; GO:0006508; GO:0008233
XP_017952716.1	GO:0007018; GO:0008017; GO:0005524; GO:0003777; GO:0005515; GO:0042981
XP_002935674.1	GO:0007186; GO:0016021; GO:0004930
XP_012809161.1	GO:0005615; GO:0005576; GO:0004866
XP_012809701.1	GO:0006308; GO:0004536
XP_012818430.1	GO:0005515; GO:0007275
XP_002942407.2	GO:0005524; GO:0006298; GO:0030983
XP_012825860.1	GO:0005096
NP_001015714.1	GO:0017119; GO:0006886
XP_004911147.1	GO:0008017; GO:0007018; GO:0005524; GO:0003777
NP_001036812.1	GO:0005515
NP_001090690.1	GO:0004812; GO:0004822; GO:0006428; GO:0005737; GO:0002161; GO:0005524; GO:0000049; GO:0006418; GO:0000166
NP_001116908.1	GO:0005515; GO:0003676
XP_004912463.2	GO:0006508; GO:0004252
XP_004919170.1	GO:0000786; GO:0005634; GO:0006334; GO:0003677
XP_012815768.1	GO:0016021; GO:0007186; GO:0004930
XP_017948665.1	GO:0004672; GO:0005524; GO:0006468
XP_017945410.1	GO:0007186; GO:0045028; GO:0016021; GO:0030321; GO:0004930
XP_004917470.2	GO:0004930; GO:0016021; GO:0007186
XP_012818527.1	GO:0006468; GO:0005524; GO:0004672; GO:0004674
XP_017953138.1	GO:0006468; GO:0005524; GO:0004672
XP_002932853.1	GO:0046983
XP_002932533.2	GO:0005515
XP_004914758.1	GO:0008536; GO:0006886; GO:0005488
XP_012821816.1	GO:0016567; GO:0005680; GO:0007049
XP_004916462.1	GO:0003824; GO:0004518; GO:0003677; GO:0006281
NP_001006740.1	GO:0004084; GO:0009081; GO:0008152; GO:0003824
XP_004918812.1	GO:0008289; GO:0005615
XP_017949543.1	GO:0046856
XP_002940682.2	GO:0035556; GO:0005515
XP_017946353.1	GO:0007186; GO:0016021; GO:0004930
XP_017947266.1	GO:0006508; GO:0005044; GO:0005515; GO:0004252; GO:0016020
XP_017946041.1	GO:0003676
XP_017949538.1	GO:0005515
NP_001096553.1	GO:0005576; GO:0007275; GO:0016055; GO:0005102
XP_002931633.1	GO:0005515; GO:0006955; GO:0005579
XP_002935839.2	GO:0016020; GO:0055085; GO:0022857
XP_012820337.1	GO:0003677; GO:0008270
XP_004913904.1	GO:0046982; GO:0003677; GO:0000786
NP_001004991.1	GO:0005515
NP_001135715.1	GO:0005488
XP_012811977.1	GO:0008270
XP_002942298.2	GO:0005515
XP_017951202.1	GO:0004672; GO:0006468; GO:0005524
XP_012825009.1	GO:0004672; GO:0006468; GO:0005524
XP_002938545.1	GO:0005576; GO:0007275; GO:0016055; GO:0005102
XP_017949854.1	GO:0016757
XP_002933389.1	GO:0008289
NP_001263426.1	GO:0003723; GO:0003676
XP_017949803.1	GO:0042578
XP_002941943.3	GO:0005887; GO:0016020; GO:0005328; GO:0006836; GO:0016021; GO:0005332
XP_002941453.2	GO:0004867
XP_002934814.1	GO:0016491; GO:0008270; GO:0055114
NP_001123399.1	GO:0004930; GO:0004945; GO:0019229; GO:0007186; GO:0016021
XP_002940427.2	GO:0019208; GO:0007165; GO:0005515; GO:0019901
XP_002938553.1	GO:0003796
XP_002940263.1	GO:0007154; GO:0005922
XP_017951339.1	GO:0005179; GO:0005576
NP_001016677.1	GO:0006355; GO:0003677; GO:0003676
XP_002934368.2	GO:0006511; GO:0016579; GO:0036459
NP_001120028.1	GO:0003676
XP_012813370.1	GO:0003677; GO:0046982; GO:0000786
NP_001103514.1	GO:0006886; GO:0005784
XP_012822208.1	GO:0008152
XP_012825945.1	GO:0003824; GO:0043169
XP_017945120.1	GO:0008168
XP_012819666.1	GO:0005737; GO:0005515
XP_004917031.1	GO:0003676; GO:0005622; GO:0006355
XP_017952401.1	GO:0034227; GO:0005737
XP_017946076.1	GO:0005524; GO:0006468; GO:0004672
XP_002932459.3	GO:0003824
XP_002938918.1	GO:0006886; GO:0035091
XP_002932781.1	GO:0004984; GO:0004930; GO:0007186; GO:0016021
XP_017945987.1	GO:0008146
XP_017946018.1	GO:0003676; GO:0015074
NP_001016021.1	GO:0006355; GO:0003677; GO:0043565; GO:0005634; GO:0007275; GO:0003700
NP_001037968.1	GO:0016021
XP_002933153.2	GO:0048193; GO:0005783
NP_001090847.1	GO:0005783; GO:0008201; GO:0050750
XP_017947619.1	GO:0007165; GO:0005515; GO:0007264; GO:0005085
XP_017948203.1	GO:0007186; GO:0016021; GO:0004930
XP_017946956.1	GO:0004896; GO:0016020; GO:0005515
XP_004917051.1	GO:0000786; GO:0005634; GO:0003677; GO:0006334
XP_002941045.1	GO:0004674; GO:0004672; GO:0006468; GO:0005524
XP_002934914.1	GO:0016021; GO:0007186; GO:0004930
XP_017950496.1	GO:0004672; GO:0006468; GO:0005524
XP_017951965.1	GO:0008234; GO:0006508
XP_002935923.1	GO:0005742
NP_001116880.1	GO:0003676
NP_001007886.1	GO:0003824
XP_002931486.2	GO:0003676
YP_203372.1	GO:0016021; GO:0020037; GO:0045277; GO:0009060; GO:0004129; GO:0055114
XP_002936166.1	GO:0004930; GO:0016021; GO:0007186
NP_001016725.1	GO:0007517; GO:0006355; GO:0003677; GO:0046983; GO:0005634
XP_004913446.1	GO:0003676
XP_002935160.2	GO:0016787
XP_004919612.1	GO:0005515; GO:0005622; GO:0008270
XP_002942758.1	GO:0016021; GO:0006836; GO:0005328
NP_001120161.1	GO:0055085; GO:0022857; GO:0016020; GO:0005215
XP_002942724.1	GO:0005509
NP_001039142.1	GO:0005622; GO:0003779
XP_002942873.3	GO:0004984; GO:0004930; GO:0016021; GO:0007186
XP_012827013.1	GO:0005622; GO:0006886; GO:0016192; GO:0030131
NP_001106622.1	GO:0004129; GO:0009055; GO:0005746
XP_002942408.2	GO:0005089; GO:0007264; GO:0035023; GO:0005085; GO:0005515
NP_001165467.1	GO:0016021; GO:0007186; GO:0050909; GO:0004930
XP_012813770.2	GO:0016020; GO:0055085; GO:0015267
XP_017950502.1	GO:0042578
XP_002935381.2	GO:0005509; GO:0006508; GO:0005622; GO:0004198
NP_001017290.1	GO:0006694; GO:0055114; GO:0016616; GO:0003854
XP_012809776.1	GO:0007186; GO:0016021; GO:0004930; GO:0008502
NP_001096177.1	GO:0003677; GO:0005737; GO:0006355; GO:0005634; GO:0003700
NP_001001199.1	GO:0003700; GO:0006355
NP_001005682.1	GO:0004346
XP_004914074.1	GO:0008289
NP_001121459.1	GO:0004386
XP_002932312.2	GO:0005515; GO:0043087; GO:0007165
XP_004918081.1	GO:0005488; GO:0008536; GO:0006886
NP_001017054.2	GO:0005515
XP_017952253.1	GO:0005488
NP_001015696.1	GO:0007194; GO:0045028; GO:0016021; GO:0007186; GO:0004930
XP_017945960.1	GO:0055085; GO:0006821; GO:0005247; GO:0016020
XP_002935563.2	GO:0005634; GO:0000122; GO:0004861; GO:0017069; GO:0005737
NP_001008438.1	GO:0016791
XP_002935581.2	GO:0006820; GO:0005452; GO:0016020; GO:0016021; GO:0008509
XP_012826103.1	GO:0005576; GO:0008289; GO:0042157; GO:0006869
XP_017944971.1	GO:0006355; GO:0003677; GO:0043565
XP_012809228.2	GO:0003676; GO:0003723
XP_002934329.1	GO:0003676
XP_002934364.2	GO:0016021; GO:0007186; GO:0004984; GO:0004930
XP_017945854.1	GO:0005515
XP_004920860.1	GO:0003676
XP_017947346.1	GO:0008237; GO:0004222; GO:0006508; GO:0008270; GO:0031012
XP_004911309.1	GO:0016773; GO:0005975
NP_001039229.1	GO:0008475; GO:0005506; GO:0005783; GO:0016491; GO:0031418; GO:0016705; GO:0055114
XP_017951163.1	GO:0005515
