Feature	GO
locus_tag:AgaP_AGAP012894|protein_id:XP_306255.2	GO:0046982; GO:0000786; GO:0003677
locus_tag:AgaP_AGAP009752|protein_id:XP_318838.4	GO:0008241; GO:0016020; GO:0008237; GO:0006508
locus_tag:AgaP_AGAP008667|protein_id:XP_314766.4	GO:0016491
locus_tag:AgaP_AGAP008474|protein_id:XP_316971.2	GO:0005509
locus_tag:AgaP_AGAP007870|protein_id:XP_317622.4	GO:0004842; GO:0016567; GO:0000151; GO:0006511; GO:0034450
locus_tag:AgaP_AGAP009519|protein_id:XP_310173.1	GO:0016020; GO:0005549; GO:0007608; GO:0004984
gene:GPRRK|protein_id:XP_317111.1	GO:0016021; GO:0005515; GO:0004930; GO:0007186; GO:0016500
gene:CLIPD2|protein_id:XP_317284.4	GO:0004252; GO:0006508
locus_tag:AgaP_AGAP003876|protein_id:XP_310434.4	GO:0046983
locus_tag:AgaP_AGAP008021|protein_id:XP_001237931.1	GO:0016705; GO:0020037; GO:0055114; GO:0005506
locus_tag:AgaP_AGAP011316|protein_id:XP_309334.3	GO:0008234; GO:0006508
locus_tag:AgaP_AGAP011804|protein_id:XP_320711.4	GO:0003743; GO:0006413; GO:0003723
locus_tag:AgaP_AGAP006634|protein_id:XP_316666.4	GO:0005515
locus_tag:AgaP_AGAP011247|protein_id:XP_309398.1	GO:0005515
locus_tag:AgaP_AGAP009025|protein_id:XP_319775.4	GO:0008270; GO:0003676
locus_tag:AgaP_AGAP008861|protein_id:XP_319603.2	GO:0004252; GO:0006508
locus_tag:AgaP_AGAP001414|protein_id:XP_321720.3	GO:0005515
gene:GPROR30|protein_id:XP_310061.3	GO:0004984; GO:0005549; GO:0007608; GO:0016020
locus_tag:AgaP_AGAP001965|protein_id:XP_001238431.2	GO:0055085; GO:0016020; GO:0022857
locus_tag:AgaP_AGAP006755|protein_id:XP_565448.3	GO:0003676; GO:0030619
locus_tag:AgaP_AGAP002831|protein_id:XP_003436254.1	GO:0008168
locus_tag:AgaP_AGAP007253|protein_id:XP_001687981.1	GO:0055085; GO:0016021; GO:0022857; GO:0005887
locus_tag:AgaP_AGAP009641|protein_id:XP_318675.2	GO:0005515
locus_tag:AgaP_AGAP011896|protein_id:XP_320630.2	GO:0003735; GO:0005840; GO:0006412
locus_tag:AgaP_AGAP000990|protein_id:XP_309185.5	GO:0005515
locus_tag:AgaP_AGAP005926|protein_id:XP_315956.4	GO:0005515
locus_tag:AgaP_AGAP008244|protein_id:XP_555219.3	GO:0008061; GO:0005576; GO:0006030
locus_tag:AgaP_AGAP008209|protein_id:XP_001237903.1	GO:0020037; GO:0016705; GO:0005506; GO:0055114
locus_tag:AgaP_AGAP011119|protein_id:XP_309527.3	GO:0003796
locus_tag:AgaP_AGAP005558|protein_id:XP_315561.1	GO:0046872; GO:0003824
locus_tag:AgaP_AGAP012173|protein_id:XP_001238308.1	GO:0005515
locus_tag:AgaP_AGAP010489|protein_id:XP_314462.2	GO:0005549
locus_tag:AgaP_AGAP001149|protein_id:XP_322011.5	GO:0005515
locus_tag:AgaP_AGAP002894|protein_id:XP_312016.4	GO:0020037; GO:0016705; GO:0055114; GO:0005506
locus_tag:AgaP_AGAP001729|protein_id:XP_321357.4	GO:0003824; GO:0005965; GO:0018343
locus_tag:AgaP_AGAP004914|protein_id:XP_315005.3	GO:0005200; GO:0005525; GO:0007017; GO:0003924; GO:0005874
locus_tag:AgaP_AGAP003664|protein_id:XP_313445.5	GO:0008237; GO:0004222; GO:0008270; GO:0006508
locus_tag:AgaP_AGAP005392|protein_id:XP_315401.4	GO:0006506
locus_tag:AgaP_AGAP003375|protein_id:XP_311662.4	GO:0042302
locus_tag:AgaP_AGAP003525|protein_id:XP_562364.3	GO:0005634; GO:0006355
locus_tag:AgaP_AGAP009524|protein_id:XP_310168.3	GO:0016192
locus_tag:AgaP_AGAP000080|protein_id:XP_003436909.1	GO:0003676; GO:0005515
locus_tag:AgaP_AGAP010296|protein_id:XP_554217.3	GO:0005216; GO:0006811; GO:0016020; GO:0055085
locus_tag:AgaP_AGAP012898|protein_id:XP_561359.1	GO:0008534; GO:0003684; GO:0006289
locus_tag:AgaP_AGAP010516|protein_id:XP_558051.3	GO:0003676
locus_tag:AgaP_AGAP012516|protein_id:XP_307419.2	GO:0005515
locus_tag:AgaP_AGAP005913|protein_id:XP_315943.3	GO:0005515
locus_tag:AgaP_AGAP009179|protein_id:XP_319943.4	GO:0003676
locus_tag:AgaP_AGAP012048|protein_id:XP_320478.4	GO:0004108; GO:0046912; GO:0006099; GO:0006101
locus_tag:AgaP_AGAP009323|protein_id:XP_309992.2	GO:0016020
locus_tag:AgaP_AGAP004408|protein_id:XP_313694.2	GO:0005634; GO:0003688; GO:0003677; GO:0042555; GO:0006260; GO:0006270; GO:0005524
locus_tag:AgaP_AGAP004622|protein_id:XP_315196.5	GO:0006520; GO:0016491; GO:0055114; GO:0016639
locus_tag:AgaP_AGAP006183|protein_id:XP_316248.3	GO:0005515
locus_tag:AgaP_AGAP002456|protein_id:XP_003436130.1	GO:0005525
locus_tag:AgaP_AGAP006369|protein_id:XP_316399.4	GO:0042302
locus_tag:AgaP_AGAP004919|protein_id:XP_315009.3	GO:0006412; GO:0005840; GO:0003735
locus_tag:AgaP_AGAP002922|protein_id:XP_311983.4	GO:0015031; GO:0016021
locus_tag:AgaP_AGAP012089|protein_id:XP_320437.4	GO:0005515
locus_tag:AgaP_AGAP007874|protein_id:XP_317618.4	GO:0003723; GO:0005515
locus_tag:AgaP_AGAP005650|protein_id:XP_315668.4	GO:0016740
locus_tag:AgaP_AGAP005737|protein_id:XP_315751.4	GO:0016627; GO:0006629
locus_tag:AgaP_AGAP002850|protein_id:XP_001688360.2	GO:0032367
locus_tag:AgaP_AGAP007901|protein_id:XP_317585.4	GO:0005525; GO:0003924
gene:NCBP2_ANOGA|protein_id:XP_312392.3	GO:0003676
locus_tag:AgaP_AGAP012387|protein_id:XP_320172.2	GO:0005515; GO:0007165
locus_tag:AgaP_AGAP004513|protein_id:XP_003436832.1	GO:0016765; GO:0016021; GO:0004659
locus_tag:AgaP_AGAP004695|protein_id:XP_318149.4	GO:0000813
locus_tag:AgaP_AGAP003018|protein_id:XP_563079.4	GO:0005525; GO:0003924
locus_tag:AgaP_AGAP009215|protein_id:XP_001238237.1	GO:0006508; GO:0004252
locus_tag:AgaP_AGAP004823|protein_id:XP_001689072.1	GO:0016020; GO:0007275; GO:0009966
locus_tag:AgaP_AGAP010676|protein_id:XP_311392.4	GO:0005515
locus_tag:AgaP_AGAP002332|protein_id:XP_312637.2	GO:0003735; GO:0006412; GO:0005840
locus_tag:AgaP_AGAP005518|protein_id:XP_556154.2	GO:0007218
locus_tag:AgaP_AGAP001279|protein_id:XP_321872.5	GO:0016787
locus_tag:AgaP_AGAP011942|protein_id:XP_320589.1	GO:0004930; GO:0007186; GO:0016021
locus_tag:AgaP_AGAP001424|protein_id:XP_321706.5	GO:0005524; GO:0051082; GO:0006457
locus_tag:AgaP_AGAP004403|protein_id:XP_313688.5	GO:0005524; GO:0016459; GO:0005515; GO:0003774
locus_tag:AgaP_AGAP011711|protein_id:XP_320801.3	GO:0003700; GO:0006355; GO:0005634
locus_tag:AgaP_AGAP000314|protein_id:XP_003436966.1	GO:0008270
locus_tag:AgaP_AGAP013117|protein_id:XP_003436879.1	GO:0004252; GO:0006508
locus_tag:AgaP_AGAP013252|protein_id:XP_003436670.1	GO:0004252; GO:0006508
locus_tag:AgaP_AGAP000383|protein_id:XP_001688310.2	GO:0016021; GO:0004930; GO:0007186
locus_tag:AgaP_AGAP002071|protein_id:XP_320975.4	GO:0016887; GO:0042626; GO:0016021; GO:0055085; GO:0005524
locus_tag:AgaP_AGAP007175|protein_id:XP_308594.4	GO:0004605; GO:0016020; GO:0016772
locus_tag:AgaP_AGAP003823|protein_id:XP_003436629.1	GO:0005515
locus_tag:AgaP_AGAP010596|protein_id:XP_314561.4	GO:0003824; GO:0016791
locus_tag:AgaP_AGAP006159|protein_id:XP_316217.3	GO:0003924; GO:0005525
locus_tag:AgaP_AGAP011910|protein_id:XP_320619.4	GO:0006508; GO:0004252
locus_tag:AgaP_AGAP002166|protein_id:XP_308023.5	GO:0003676; GO:0003723
locus_tag:AgaP_AGAP012507|protein_id:XP_307640.4	GO:0005887; GO:0055085
locus_tag:AgaP_AGAP000577|protein_id:XP_310497.5	GO:0009168; GO:0032264; GO:0019239; GO:0003876
locus_tag:AgaP_AGAP008274|protein_id:XP_317196.4	GO:0003676
locus_tag:AgaP_AGAP006422|protein_id:XP_316460.3	GO:0005975; GO:0004553
locus_tag:AgaP_AGAP005219|protein_id:XP_314120.4	GO:0005515
locus_tag:AgaP_AGAP008302|protein_id:XP_555160.3	GO:0005576; GO:0005179
locus_tag:AgaP_AGAP009660|protein_id:XP_318704.4	GO:0019205; GO:0005524; GO:0006139
locus_tag:AgaP_AGAP007845|protein_id:XP_317654.4	GO:0016787; GO:0003676; GO:0046872
locus_tag:AgaP_AGAP010622|protein_id:XP_310115.3	GO:0003723; GO:0005525
locus_tag:AgaP_AGAP007513|protein_id:XP_001687907.1	GO:0005634; GO:0003676; GO:0008270
locus_tag:AgaP_AGAP001185|protein_id:XP_321973.5	GO:0055085; GO:0016020; GO:0022857
locus_tag:AgaP_AGAP003000|protein_id:XP_311884.5	GO:0055085; GO:0005887
locus_tag:AgaP_AGAP000704|protein_id:XP_311234.5	GO:0016020
locus_tag:AgaP_AGAP003501|protein_id:XP_559998.4	GO:0006629; GO:0016788
locus_tag:AgaP_AGAP009497|protein_id:XP_310198.4	GO:0005515
locus_tag:AgaP_AGAP003670|protein_id:XP_562540.3	GO:0003677; GO:0043565; GO:0006355
locus_tag:AgaP_AGAP009841|protein_id:XP_318954.3	GO:0003676; GO:0005515
locus_tag:AgaP_AGAP012179|protein_id:XP_320356.2	GO:0005509
locus_tag:AgaP_AGAP005117|protein_id:XP_313998.3	GO:0003676
locus_tag:AgaP_AGAP011271|protein_id:XP_309375.4	GO:0016887; GO:0016021; GO:0000166; GO:0006812
locus_tag:AgaP_AGAP008090|protein_id:XP_317367.4	GO:0005643
locus_tag:AgaP_AGAP012523|protein_id:XP_306246.4	GO:0003676; GO:0005524
locus_tag:AgaP_AGAP002119|protein_id:XP_003436034.1	GO:0006468; GO:0004672; GO:0005524
locus_tag:AgaP_AGAP011055|protein_id:XP_308080.4	GO:0005524; GO:0004672; GO:0006468
locus_tag:AgaP_AGAP006175|protein_id:XP_316235.2	GO:0031011
locus_tag:AgaP_AGAP004993|protein_id:XP_315098.3	GO:0030155; GO:0030334; GO:0045995; GO:0005102; GO:0007155
locus_tag:AgaP_AGAP003219|protein_id:XP_003436420.1	GO:0003676
locus_tag:AgaP_AGAP002729|protein_id:XP_312197.3	GO:0043087; GO:0005515; GO:0007165
locus_tag:AgaP_AGAP012131|protein_id:XP_001238312.2	GO:0006030; GO:0005576; GO:0008061
locus_tag:AgaP_AGAP002607|protein_id:XP_001237455.2	GO:0003677
locus_tag:AgaP_AGAP005053|protein_id:XP_001230957.2	GO:0005515
locus_tag:AgaP_AGAP002414|protein_id:XP_312538.5	GO:0004181; GO:0006508; GO:0008270
locus_tag:AgaP_AGAP011508|protein_id:XP_557414.3	GO:0000796; GO:0007076
locus_tag:AgaP_AGAP006456|protein_id:XP_316497.2	GO:0016651; GO:0008137; GO:0055114
locus_tag:AgaP_AGAP007456|protein_id:XP_001687922.1	GO:0005515
locus_tag:AgaP_AGAP002671|protein_id:XP_312251.5	GO:0006486; GO:0008378; GO:0016020
locus_tag:AgaP_AGAP010088|protein_id:XP_319246.4	GO:0016579; GO:0036459; GO:0006511
locus_tag:AgaP_AGAP001858|protein_id:XP_321211.4	GO:0005524; GO:0016020; GO:0016887
locus_tag:AgaP_AGAP008264|protein_id:XP_317208.4	GO:0016409
locus_tag:AgaP_AGAP003972|protein_id:XP_318424.4	GO:0016020; GO:0004930; GO:0030246
locus_tag:AgaP_AGAP004136|protein_id:XP_313015.4	GO:0005856
locus_tag:AgaP_AGAP006249|protein_id:XP_316315.4	GO:0055085; GO:0016020
locus_tag:AgaP_AGAP008844|protein_id:XP_319586.2	GO:0030246
locus_tag:AgaP_AGAP005167|protein_id:XP_001230973.2	GO:0016491
locus_tag:AgaP_AGAP007613|protein_id:XP_308259.3	GO:0006030; GO:0005576; GO:0008061
locus_tag:AgaP_AGAP006045|protein_id:XP_556728.3	GO:0005515
locus_tag:AgaP_AGAP006707|protein_id:XP_309036.1	GO:0006508; GO:0004252
locus_tag:AgaP_AGAP004816|protein_id:XP_317995.1	GO:0006506; GO:0005789
locus_tag:AgaP_AGAP008599|protein_id:XP_557739.2	GO:0005515
locus_tag:AgaP_AGAP007489|protein_id:XP_308386.4	GO:0005515; GO:0005509
locus_tag:AgaP_AGAP009989|protein_id:XP_319126.4	GO:0046872
locus_tag:AgaP_AGAP011050|protein_id:XP_308086.3	GO:0055114; GO:0016491
locus_tag:AgaP_AGAP001267|protein_id:XP_321886.5	GO:0030276; GO:0015031; GO:0016192; GO:0006886; GO:0030117; GO:0030131
locus_tag:AgaP_AGAP011872|protein_id:XP_552371.3	GO:0008641
gene:GSTE6|protein_id:XP_001238234.1	GO:0005515
locus_tag:AgaP_AGAP001484|protein_id:XP_321638.4	GO:0016192; GO:0006886; GO:0030131
locus_tag:AgaP_AGAP010340|protein_id:XP_559127.3	GO:0003676
locus_tag:AgaP_AGAP008423|protein_id:XP_317022.4	GO:0005515
locus_tag:AgaP_AGAP003616|protein_id:XP_001688436.2	GO:0005515
locus_tag:AgaP_AGAP000576|protein_id:XP_310498.5	GO:0000166
locus_tag:AgaP_AGAP003702|protein_id:XP_313494.5	GO:0005509; GO:0006508; GO:0008270; GO:0004222; GO:0008237
locus_tag:AgaP_AGAP001081|protein_id:XP_317970.5	GO:0007015
locus_tag:AgaP_AGAP008319|protein_id:XP_317146.4	GO:0004713; GO:0006468; GO:0004672; GO:0005524
locus_tag:AgaP_AGAP000017|protein_id:XP_311142.5	GO:0005515
locus_tag:AgaP_AGAP011409|protein_id:XP_001238000.1	GO:0008270; GO:0003676; GO:0005634
locus_tag:AgaP_AGAP002573|protein_id:XP_001237458.2	GO:0051056; GO:0005096
locus_tag:AgaP_AGAP005144|protein_id:XP_314028.3	GO:0005524; GO:0006260; GO:0003677
locus_tag:AgaP_AGAP009120|protein_id:XP_319872.4	GO:0008270; GO:0003676; GO:0005634
locus_tag:AgaP_AGAP005811|protein_id:XP_556482.2	GO:0030158; GO:0008375; GO:0016020; GO:0006024
locus_tag:AgaP_AGAP005293|protein_id:XP_309083.4	GO:0005874; GO:0003924; GO:0007017; GO:0005525; GO:0005200
locus_tag:AgaP_AGAP002016|protein_id:XP_321039.5	GO:0046872; GO:0003993; GO:0016787
locus_tag:AgaP_AGAP000315|protein_id:XP_001687772.2	GO:0006508; GO:0004252
locus_tag:AgaP_AGAP005792|protein_id:XP_315805.4	GO:0006508; GO:0004252
locus_tag:AgaP_AGAP005337|protein_id:XP_001688641.1	GO:0004553; GO:0005975; GO:0008061; GO:0005576; GO:0006030
locus_tag:AgaP_AGAP000411|protein_id:XP_001237291.3	GO:0004252; GO:0006508
locus_tag:AgaP_AGAP004769|protein_id:XP_318045.3	GO:0032486; GO:0005525; GO:0016020; GO:0007165; GO:0003924
locus_tag:AgaP_AGAP003715|protein_id:XP_310244.7	GO:0004672; GO:0005524; GO:0006468
locus_tag:AgaP_AGAP006717|protein_id:XP_309026.1	GO:0050909; GO:0016021
locus_tag:AgaP_AGAP011324|protein_id:XP_309328.3	GO:0005789; GO:0004377
locus_tag:AgaP_AGAP006536|protein_id:XP_316574.4	GO:0003677
locus_tag:AgaP_AGAP007420|protein_id:XP_308418.4	GO:0016020; GO:0006518; GO:0016715; GO:0004497; GO:0003824; GO:0055114; GO:0005507
locus_tag:AgaP_AGAP006736|protein_id:XP_309008.4	GO:0003676
locus_tag:AgaP_AGAP001398|protein_id:XP_001689353.2	GO:0120013; GO:0005737; GO:0120009
locus_tag:AgaP_AGAP005306|protein_id:XP_309099.4	GO:0006468; GO:0004672; GO:0005524
locus_tag:AgaP_AGAP001712|protein_id:XP_321377.4	GO:0030833; GO:0005856; GO:0005885; GO:0034314
locus_tag:AgaP_AGAP009496|protein_id:XP_310199.4	GO:0003676; GO:0003723
locus_tag:AgaP_AGAP002007|protein_id:XP_321051.5	GO:0005515
locus_tag:AgaP_AGAP000192|protein_id:XP_001237336.2	GO:0055114; GO:0005506; GO:0020037; GO:0016705
locus_tag:AgaP_AGAP012550|protein_id:XP_306966.4	GO:0005515
locus_tag:AgaP_AGAP000672|protein_id:XP_003437054.1	GO:0005525
locus_tag:AgaP_AGAP008898|protein_id:XP_319645.4	GO:0042030; GO:0005739; GO:0032780
gene:TEP13|protein_id:XP_317044.4	GO:0004866; GO:0005515; GO:0005576; GO:0005615
locus_tag:AgaP_AGAP004235|protein_id:XP_003436748.1	GO:0006414; GO:0005853; GO:0003746
locus_tag:AgaP_AGAP008611|protein_id:XP_314705.4	GO:0005515
locus_tag:AgaP_AGAP013126|protein_id:XP_003437186.1	GO:0005509
locus_tag:AgaP_AGAP005292|protein_id:XP_309081.4	GO:0003676
locus_tag:AgaP_AGAP005042|protein_id:XP_313912.4	GO:0005515
locus_tag:AgaP_AGAP006065|protein_id:XP_316116.4	GO:0006269; GO:0003896
locus_tag:AgaP_AGAP010467|protein_id:XP_558971.3	GO:0008061; GO:0005576; GO:0006030
gene:GPRCCK2|protein_id:XP_321759.4	GO:0004983; GO:0004930; GO:0007186; GO:0016021
locus_tag:AgaP_AGAP006785|protein_id:XP_565412.2	GO:0005515
locus_tag:AgaP_AGAP007794|protein_id:XP_317713.4	GO:0005509; GO:0030234
locus_tag:AgaP_AGAP000162|protein_id:XP_310977.5	GO:0006535; GO:0004122; GO:0019343; GO:0005737
locus_tag:AgaP_AGAP007702|protein_id:XP_564520.2	GO:0003824
locus_tag:AgaP_AGAP003874|protein_id:XP_003436642.1	GO:0005524; GO:0016301
locus_tag:AgaP_AGAP009792|protein_id:XP_318886.3	GO:0061608; GO:0006606; GO:0005737; GO:0140142; GO:0005634; GO:0005515
gene:CPR126|protein_id:XP_001237305.3	GO:0042302
locus_tag:AgaP_AGAP007071|protein_id:XP_001237126.2	GO:0016747
locus_tag:AgaP_AGAP002952|protein_id:XP_311948.5	GO:0000413; GO:0003755
locus_tag:AgaP_AGAP000614|protein_id:XP_310467.4	GO:0005085; GO:0007264
locus_tag:AgaP_AGAP007689|protein_id:XP_308182.4	GO:0003676
locus_tag:AgaP_AGAP006162|protein_id:XP_316220.4	GO:0016888; GO:0016788
locus_tag:AgaP_AGAP010576|protein_id:XP_314544.3	GO:0008297; GO:0043504
locus_tag:AgaP_AGAP008276|protein_id:XP_555189.1	GO:0004252; GO:0006508
locus_tag:AgaP_AGAP011798|protein_id:XP_320718.4	GO:0055114; GO:0050660; GO:0006635; GO:0006631; GO:0003997; GO:0016627; GO:0071949; GO:0005777
locus_tag:AgaP_AGAP001135|protein_id:XP_322026.2	GO:0005524; GO:0006270; GO:0006260; GO:0003677; GO:0042555
locus_tag:AgaP_AGAP010820|protein_id:XP_564121.2	GO:0005515
locus_tag:AgaP_AGAP005774|protein_id:XP_315789.4	GO:0020037; GO:0016705; GO:0004497; GO:0005506; GO:0055114
locus_tag:AgaP_AGAP008632|protein_id:XP_314728.3	GO:0016491; GO:0055114
locus_tag:AgaP_AGAP011064|protein_id:XP_309581.3	GO:0004867; GO:0004857; GO:0005515
locus_tag:AgaP_AGAP010153|protein_id:XP_001689182.1	GO:0005515
gene:CTU1_ANOGA|protein_id:XP_314122.3	GO:0002098; GO:0008033; GO:0000049; GO:0034227
locus_tag:AgaP_AGAP001560|protein_id:XP_321553.2	GO:0043565; GO:0006355; GO:0003677
locus_tag:AgaP_AGAP011647|protein_id:XP_320864.1	GO:0005549
locus_tag:AgaP_AGAP009284|protein_id:XP_320080.3	GO:0016021; GO:0055085
locus_tag:AgaP_AGAP003627|protein_id:XP_562493.4	GO:0006508; GO:0004252
locus_tag:AgaP_AGAP005714|protein_id:XP_315726.4	GO:0005509
gene:ECH|protein_id:XP_001230805.1	GO:0007218; GO:0018990; GO:0008255
locus_tag:AgaP_AGAP000887|protein_id:XP_316864.4	GO:0030145; GO:0004177
locus_tag:AgaP_AGAP009587|protein_id:XP_318609.4	GO:0004518; GO:0006281; GO:0004519; GO:0003677
locus_tag:AgaP_AGAP004063|protein_id:XP_309615.3	GO:0006357; GO:0003712; GO:0016592
locus_tag:AgaP_AGAP011946|protein_id:XP_320585.1	GO:0015934; GO:0006412; GO:0003735
locus_tag:AgaP_AGAP005623|protein_id:XP_315635.2	GO:0005515
locus_tag:AgaP_AGAP010026|protein_id:XP_319174.4	GO:0000166; GO:0140326; GO:0015914; GO:0000287; GO:0016021; GO:0005524
locus_tag:AgaP_AGAP009482|protein_id:XP_310216.4	GO:0003676
locus_tag:AgaP_AGAP013106|protein_id:XP_003435976.1	GO:0032367
locus_tag:AgaP_AGAP002141|protein_id:XP_308054.4	GO:0003824
locus_tag:AgaP_AGAP008263|protein_id:XP_317209.4	GO:0005515
locus_tag:AgaP_AGAP011161|protein_id:XP_309488.4	GO:0003824
locus_tag:AgaP_AGAP003222|protein_id:XP_312931.5	GO:0016740; GO:0006506; GO:0005789; GO:0051377; GO:0016021; GO:0003824
locus_tag:AgaP_AGAP007521|protein_id:XP_001687904.1	GO:0016579; GO:0036459; GO:0006511
locus_tag:AgaP_AGAP002388|protein_id:XP_312566.5	GO:0019104; GO:0006281; GO:0003677; GO:0006284; GO:0003906; GO:0003824; GO:0005634; GO:0006285
locus_tag:AgaP_AGAP000154|protein_id:XP_310985.4	GO:0003824
locus_tag:AgaP_AGAP007660|protein_id:XP_308210.3	GO:0055085; GO:0005887
locus_tag:AgaP_AGAP008851|protein_id:XP_319593.4	GO:0005515; GO:0016567; GO:0004842; GO:0008270; GO:0046872
locus_tag:AgaP_AGAP012293|protein_id:XP_001689238.1	GO:0055114; GO:0005506; GO:0020037; GO:0016705
locus_tag:AgaP_AGAP000045|protein_id:XP_311113.4	GO:0007186; GO:0016021; GO:0004930
locus_tag:AgaP_AGAP009696|protein_id:XP_318754.4	GO:0005506; GO:0055114; GO:0016705; GO:0020037
locus_tag:AgaP_AGAP007044|protein_id:XP_308719.3	GO:0005515; GO:0051260
locus_tag:AgaP_AGAP003960|protein_id:XP_318412.5	GO:0006508; GO:0004252
locus_tag:AgaP_AGAP007709|protein_id:XP_308166.4	GO:0016020; GO:0055085; GO:0006813; GO:0005216; GO:0006811; GO:0005249
locus_tag:AgaP_AGAP011842|protein_id:XP_320676.4	GO:0006465; GO:0016021; GO:0005787; GO:0008233
locus_tag:AgaP_AGAP010469|protein_id:XP_311475.4	GO:0006030; GO:0005576; GO:0008061
locus_tag:AgaP_AGAP011254|protein_id:XP_309388.1	GO:0005525
locus_tag:AgaP_AGAP007455|protein_id:XP_001687923.1	GO:0005515
locus_tag:AgaP_AGAP011386|protein_id:XP_317936.4	GO:0016020; GO:0055085; GO:0022857
locus_tag:AgaP_AGAP011356|protein_id:XP_001688175.1	GO:0005515
gene:TUBE|protein_id:XP_001237485.2	GO:0004672; GO:0005524; GO:0007165; GO:0006468; GO:0005515
locus_tag:AgaP_AGAP006849|protein_id:XP_001688130.1	GO:0042302
locus_tag:AgaP_AGAP002291|protein_id:XP_307887.5	GO:0003824
locus_tag:AgaP_AGAP004699|protein_id:XP_318144.4	GO:0035556; GO:0004672; GO:0005524; GO:0007165; GO:0006468
locus_tag:AgaP_AGAP008300|protein_id:XP_317165.4	GO:0008080; GO:0003824; GO:0051536
locus_tag:AgaP_AGAP001939|protein_id:XP_321122.4	GO:0048500; GO:0008312; GO:0006614; GO:0005515
locus_tag:AgaP_AGAP008077|protein_id:XP_317380.3	GO:0006470; GO:0016791; GO:0016311; GO:0004725
locus_tag:AgaP_AGAP004900|protein_id:XP_314989.4	GO:0004252; GO:0006508
locus_tag:AgaP_AGAP007675|protein_id:XP_308196.4	GO:0003777; GO:0030286; GO:0005524; GO:0007018
gene:TEP12|protein_id:XP_314753.4	GO:0004866; GO:0005576; GO:0005615
locus_tag:AgaP_AGAP010337|protein_id:XP_311607.2	GO:0008121
locus_tag:AgaP_AGAP012920|protein_id:XP_307056.3	GO:0016717; GO:0006629; GO:0055114
locus_tag:AgaP_AGAP012196|protein_id:XP_320336.2	GO:0046982; GO:0003677; GO:0000786
locus_tag:AgaP_AGAP011329|protein_id:XP_309320.4	GO:0003824; GO:0016747
gene:NAA25_ANOGA|protein_id:XP_321109.5	GO:0005515
locus_tag:AgaP_AGAP008818|protein_id:XP_314947.4	GO:0006355; GO:0003677
gene:GST_ANOGA|protein_id:XP_311546.4	GO:0005515
gene:DCTN2_ANOGA|protein_id:XP_320820.3	GO:0007017; GO:0005869
locus_tag:AgaP_AGAP007920|protein_id:XP_317561.4	GO:0016758
locus_tag:AgaP_AGAP012099|protein_id:XP_320429.3	GO:0016301; GO:0032958
locus_tag:AgaP_AGAP007713|protein_id:XP_001687852.1	GO:0055085; GO:0016020; GO:0030001; GO:0046873
locus_tag:AgaP_AGAP000657|protein_id:XP_311183.5	GO:0006814; GO:0016020; GO:0005272
locus_tag:AgaP_AGAP005949|protein_id:XP_001688761.1	GO:0016747
gene:GNAS_ANOGA|protein_id:XP_320433.1	GO:0003924; GO:0031683; GO:0007165; GO:0005525; GO:0007186; GO:0019001
