Feature	GO
XP_962161.1	GO:0008270; GO:0055114; GO:0016491
XP_964731.2	GO:0008270; GO:0006351; GO:0003676; GO:0042779
XP_959558.3	GO:0016021; GO:0019829; GO:0000166; GO:0006812
XP_963605.2	GO:0006355; GO:0003700
XP_962701.1	GO:0033588; GO:0002098
XP_957202.1	GO:0051536; GO:0016226; GO:0005506
XP_964949.2	GO:0003824; GO:0005992
XP_963642.3	GO:0004061; GO:0019441
XP_957689.1	GO:0008137; GO:0055114; GO:0016651
XP_957660.2	GO:0005779; GO:0016559
XP_957639.1	GO:0004842
XP_960153.2	GO:0005509
XP_957703.2	GO:0008033
XP_011393013.1	GO:0016021
XP_957407.1	GO:0005622; GO:0003735; GO:0005840; GO:0006412
XP_960747.2	GO:0005515
XP_962923.1	GO:0005506; GO:0016491; GO:0055114; GO:0008610
XP_961309.2	GO:0009451; GO:0009982; GO:0006396; GO:0003723; GO:0001522
XP_011393093.1	GO:0016787; GO:0016810; GO:0016151; GO:0009039; GO:0043419; GO:0006807
XP_957867.2	GO:0008168; GO:0008171
XP_961541.1	GO:0008299
XP_964327.2	GO:0005515
XP_959812.2	GO:0005515
XP_964957.1	GO:0003824
XP_960726.1	GO:0004553; GO:0005975
XP_962305.2	GO:0008270; GO:0055114; GO:0016491; GO:0005515
XP_957927.3	GO:0016491; GO:0055114; GO:0005507
XP_957987.1	GO:0004888; GO:0007166; GO:0016021
XP_957805.1	GO:0000178; GO:0006396
XP_961102.1	GO:0050661; GO:0004499; GO:0055114; GO:0050660
XP_962670.2	GO:0005634; GO:0006351; GO:0008270; GO:0003677; GO:0000981; GO:0006355
XP_958047.1	GO:0051082; GO:0006457; GO:0016272
XP_011394513.1	GO:0006355; GO:0003700
XP_962358.1	GO:0008152; GO:0008168
XP_011393560.1	GO:0000786; GO:0005634; GO:0003677; GO:0046982
XP_965689.3	GO:0000977; GO:0003677; GO:0045944; GO:0046983
XP_958595.2	GO:0016887; GO:0016021; GO:0055085; GO:0042626; GO:0005524
XP_960580.2	GO:0016579; GO:0036459; GO:0006511
XP_959064.1	GO:0006364; GO:0030515
XP_956551.2	GO:0008270; GO:0003677; GO:0006351; GO:0005634; GO:0003676
XP_958734.1	GO:0003824; GO:0005737; GO:0006559; GO:0016841
XP_011393154.1	GO:0020037; GO:0019825
XP_959440.1	GO:0000786; GO:0003677; GO:0046982
XP_965275.1	GO:0006629
XP_965163.2	GO:0005515
XP_962967.2	GO:0003677; GO:0005515
XP_001728130.2	GO:0050662; GO:0003824
XP_956186.1	GO:0005634; GO:0003677
XP_961795.1	GO:0005975; GO:0003824
XP_011394907.1	GO:0055114; GO:0016491
XP_963842.1	GO:0016705; GO:0020037; GO:0005506; GO:0055114
XP_961487.1	GO:0003924; GO:0005525
XP_959306.1	GO:0006535; GO:0019343; GO:0004122; GO:0005737
XP_957553.1	GO:0004553; GO:0005975
XP_959930.1	GO:0003676
XP_961192.1	GO:0016491
XP_958079.1	GO:0006355; GO:0006351; GO:0005634; GO:0000981; GO:0003677; GO:0008270
XP_960021.3	GO:0016021; GO:0055085
XP_957809.3	GO:0006508; GO:0004190
XP_962743.1	GO:0005524; GO:0004672; GO:0006468
XP_960716.1	GO:0055114; GO:0016491
XP_959601.1	GO:0006412; GO:0005622; GO:0005840; GO:0003735
XP_956886.1	GO:0008553; GO:0000166; GO:0016021; GO:0120029
XP_959847.1	GO:0005515
XP_011395205.1	GO:0019264; GO:0004372; GO:0003824; GO:0030170; GO:0035999
XP_960193.3	GO:0055085; GO:0016021
XP_960777.1	GO:0003676
XP_956692.2	GO:0003678; GO:0000723; GO:0006281
XP_958448.1	GO:0005515
XP_958824.1	GO:0008152; GO:0016787
XP_964546.1	GO:0004420; GO:0055114; GO:0050662; GO:0015936; GO:0008299; GO:0016616; GO:0016021; GO:0050661
XP_965309.3	GO:0005975; GO:0004553; GO:0008061
XP_001727992.2	GO:0005515
XP_957016.2	GO:0046873; GO:0055085; GO:0016020; GO:0030001
XP_956168.3	GO:0008270; GO:0003676
XP_965128.3	GO:0007165
XP_960648.1	GO:0005666; GO:0003899; GO:0006383; GO:0003677
XP_965805.1	GO:0009166; GO:0016787
XP_964634.1	GO:0015095; GO:0015693; GO:0016021
XP_958188.1	GO:0071949
XP_011394680.1	GO:0016020; GO:0006855; GO:0015297; GO:0055085; GO:0015238
XP_962844.2	GO:0055114; GO:0016491
XP_965644.1	GO:0052855
XP_963004.1	GO:0006904; GO:0016192
XP_959371.1	GO:0016491; GO:0055114
XP_958893.2	GO:0006904; GO:0016192
XP_956083.1	GO:0051087; GO:0001671; GO:0006950
XP_001728306.1	GO:0005515
XP_964840.1	GO:0005515
XP_011393457.1	GO:0031011
XP_956901.3	GO:0003676; GO:0003723
XP_960605.1	GO:0003676; GO:0008270
XP_964108.1	GO:0005634
XP_961983.1	GO:0009055
XP_962311.3	GO:0006355; GO:0006351; GO:0005634; GO:0000981; GO:0003677; GO:0008270
XP_961277.3	GO:0005794; GO:0030121; GO:0006886; GO:0005488; GO:0030131; GO:0030117; GO:0016192
XP_959637.1	GO:0000502; GO:0042176; GO:0030234
XP_961197.1	GO:0004386; GO:0005524; GO:0003676
XP_960136.3	GO:0016020; GO:0005215; GO:0016021; GO:0055085; GO:0022857
XP_955845.1	GO:0016579; GO:0036459; GO:0006511
XP_956557.3	GO:0003676
XP_961673.1	GO:0016787
XP_961682.2	GO:0004045
XP_957084.2	GO:0008654; GO:0004609
XP_955860.2	GO:0000256; GO:0004848; GO:0050385
XP_001728159.2	GO:0007034
XP_957127.1	GO:0003676
XP_960498.1	GO:0006351; GO:0005634; GO:0000981; GO:0008270; GO:0003677; GO:0006355
XP_959172.2	GO:0008237; GO:0008270
XP_961407.1	GO:0016779; GO:0006281; GO:0003887; GO:0003677; GO:0005634; GO:0034061
XP_962578.1	GO:0033167; GO:0031047
XP_956474.1	GO:0003676
XP_958529.1	GO:0016887; GO:0055085; GO:0016021; GO:0016020; GO:0005524; GO:0042626
XP_958234.1	GO:0016614; GO:0050660; GO:0055114
XP_960785.1	GO:0006412; GO:0005840; GO:0003735; GO:0005622
XP_011395184.1	GO:0009097; GO:0004794; GO:0030170; GO:0006520
XP_965439.3	GO:0003676
XP_956459.2	GO:0009055; GO:0051536; GO:0016614; GO:0016491; GO:0050660; GO:0004855; GO:0004854; GO:0055114; GO:0046872; GO:0005506; GO:0051537
XP_965102.1	GO:0006396; GO:0005515
XP_011393805.1	GO:0003676
XP_956375.3	GO:0050660; GO:0055114; GO:0008033; GO:0017150; GO:0003824
XP_958509.1	GO:0007165
XP_960124.1	GO:0003824
XP_961558.1	GO:0003676; GO:0000166; GO:0003677; GO:0003887
XP_961734.3	GO:0000166; GO:0015914; GO:0000287; GO:0005524; GO:0016021; GO:0004012
XP_961899.3	GO:0005525; GO:0003924
XP_960988.3	GO:0055085; GO:0016021; GO:0016020; GO:0005215; GO:0022857
XP_011393938.1	GO:0005524; GO:0005488
XP_965316.1	GO:0004017; GO:0005524; GO:0006139; GO:0019205; GO:0005739
XP_963715.1	GO:0005515
XP_962138.1	GO:0005515
XP_960333.1	GO:0006812; GO:0015299; GO:0016021; GO:0055085
XP_963604.1	GO:0005783; GO:0045047
XP_963898.1	GO:0022857; GO:0055085; GO:0016020; GO:0005215; GO:0016021
XP_011394342.1	GO:0006468; GO:0004672; GO:0005524
XP_960892.1	GO:0005839; GO:0051603; GO:0006511; GO:0004175; GO:0004298; GO:0019773
XP_961113.3	GO:0034551; GO:0005524
XP_957126.2	GO:0005515; GO:0006468; GO:0004672; GO:0005524
XP_958674.1	GO:0016491; GO:0030170; GO:0055114; GO:0009055; GO:0051536; GO:0030151; GO:0003824
XP_011393501.1	GO:0055114; GO:0016491; GO:0008270
XP_958530.1	GO:0055085; GO:0016021
XP_011392849.1	GO:0016746; GO:0016021; GO:0006506
XP_958750.1	GO:0004806; GO:0008152; GO:0006629
XP_956243.3	GO:0016020; GO:0005215; GO:0055085; GO:0006814
XP_958538.2	GO:0006355; GO:0005634; GO:0000981; GO:0008270
XP_963817.2	GO:0019888; GO:0030289
XP_960622.2	GO:0005975
XP_960384.2	GO:0005515
XP_011395130.1	GO:0003747; GO:0006415
XP_011395113.1	GO:0005509; GO:0004571; GO:0003824; GO:0016020
XP_011394582.1	GO:0005515; GO:0042254
XP_011392899.1	GO:0005515
XP_011393179.1	GO:0016787; GO:0048037; GO:0004724
XP_011395357.1	GO:0032324
XP_956270.2	GO:0016020; GO:0000030; GO:0006493
XP_011394002.1	GO:0004177; GO:0030145
XP_960514.2	GO:0005739
XP_011395281.1	GO:0004553; GO:0005975
XP_961715.1	GO:0008270; GO:0004089
XP_963783.2	GO:0016021; GO:0055085
XP_963844.2	GO:0005515; GO:0006468; GO:0005524; GO:0004672
XP_011395335.1	GO:0016491; GO:0055114
XP_964615.1	GO:0035434; GO:0005375; GO:0016021
XP_956972.2	GO:0005525; GO:0003924
XP_964570.2	GO:0016772; GO:0007165; GO:0000160; GO:0000155; GO:0016310
XP_963953.2	GO:0009019; GO:0030488
XP_959082.1	GO:0055085; GO:0016021
XP_964204.1	GO:0016021
XP_957390.1	GO:0008270; GO:0009298; GO:0005975; GO:0004476
XP_964022.1	GO:0005524; GO:0003677; GO:0016787
XP_958871.1	GO:0006468; GO:0004674; GO:0000160; GO:0005524; GO:0004672
XP_956318.1	GO:0006979
XP_958229.1	GO:0005515
XP_959598.1	GO:0006629; GO:0008374
XP_011394670.1	GO:0003743; GO:0006413
XP_957339.1	GO:0003824; GO:0008152
XP_011393063.1	GO:0046872
XP_011394148.1	GO:0006468; GO:0005524; GO:0004672
XP_961344.1	GO:0016787; GO:0008152; GO:0019120
XP_963926.2	GO:0006493; GO:0016020; GO:0000030
XP_965342.2	GO:0005525; GO:0003746; GO:0003924; GO:0005622; GO:0006414
XP_964977.1	GO:0009085; GO:0004754
XP_964143.3	GO:0008270; GO:0000981; GO:0005634; GO:0006355; GO:0003676
XP_011392943.1	GO:0005089; GO:0035023
XP_011394498.1	GO:0000775; GO:0005634; GO:0000278
XP_961608.2	GO:0005634
XP_960802.3	GO:0008152; GO:0003824
XP_965700.3	GO:0005515
XP_965677.1	GO:0005525
XP_956945.3	GO:0005515
XP_963062.1	GO:0005737; GO:0051479; GO:0050504
XP_956666.3	GO:0016491; GO:0055114
XP_011393529.1	GO:0034450; GO:0004842; GO:0016567; GO:0006511; GO:0000151
XP_962123.2	GO:0030246; GO:0003824
XP_960628.2	GO:0016491
XP_957363.1	GO:0005634; GO:0006348; GO:0006325; GO:0016573; GO:0004402
YP_009126711.1	GO:0042773; GO:0055114; GO:0008137
XP_955927.2	GO:0022857; GO:0016020; GO:0016021; GO:0055085
XP_964809.2	GO:0009058; GO:0016874; GO:0004326; GO:0005524; GO:0009396
XP_964485.1	GO:0006357; GO:0070449; GO:0005634
XP_961965.2	GO:0005515
XP_957425.1	GO:0008237
XP_955817.3	GO:0005576; GO:0004553; GO:0030248; GO:0005975
XP_963785.3	GO:0000796; GO:0007076
XP_957531.3	GO:0006355; GO:0003677; GO:0005488
XP_011393934.1	GO:0001522; GO:0003723; GO:0009982; GO:0009451
XP_957238.2	GO:0006412; GO:0003735; GO:0005840
XP_960274.3	GO:0016614; GO:0055114; GO:0050660
XP_956731.1	GO:0055114; GO:0031418; GO:0016491; GO:0005506; GO:0016705
XP_960786.1	GO:0006412; GO:0005840; GO:0003735; GO:0005622
XP_011395036.1	GO:0016765; GO:0009820
XP_959556.3	GO:0008410; GO:0046952; GO:0008152
XP_962634.1	GO:0003677
XP_957831.1	GO:0003824; GO:0050662
XP_964116.3	GO:0005515; GO:0018024; GO:0005634
XP_958768.3	GO:0006351; GO:0005634; GO:0000981; GO:0008270; GO:0003677; GO:0006355
XP_011393863.1	GO:0005515
XP_011394657.1	GO:0003824; GO:0016787
XP_011394787.1	GO:0005515
XP_962429.1	GO:0008541; GO:0043248; GO:0006406
XP_959002.3	GO:0046872
XP_957856.2	GO:0006351; GO:0005634; GO:0003677; GO:0008270; GO:0003676
XP_958357.2	GO:0055085
XP_965485.3	GO:0006082; GO:0008152; GO:0016310; GO:0005622; GO:0016301; GO:0016774
XP_957129.1	GO:0005515
XP_965419.1	GO:0006355; GO:0003700
XP_964988.3	GO:0006435; GO:0004829; GO:0004812; GO:0006418; GO:0000166; GO:0005524; GO:0005737
XP_011394691.1	GO:0003676
XP_965244.1	GO:0030001; GO:0016021; GO:0046872; GO:0005507; GO:0006812; GO:0019829; GO:0000166
XP_960649.1	GO:0006807; GO:0016151
XP_956161.2	GO:0008152; GO:0016746
XP_011394270.1	GO:0004088; GO:0006207; GO:0006541
XP_961409.2	GO:0005524; GO:0005694; GO:0051276; GO:0005515
XP_960520.1	GO:0003824; GO:0016747; GO:0008152
XP_011394560.1	GO:0003824
XP_001728196.2	GO:0055085; GO:0016020; GO:0022857
XP_962460.1	GO:0009264; GO:0004139; GO:0016829; GO:0003824; GO:0005737
XP_957863.3	GO:0004674; GO:0006468; GO:0004672; GO:0005524
XP_956039.1	GO:0003824
XP_959239.1	GO:0015935; GO:0006412; GO:0003735; GO:0005840; GO:0003723; GO:0005622
XP_959198.1	GO:0016787
XP_964824.1	GO:0003899; GO:0032549; GO:0005634; GO:0006351; GO:0003677
XP_965672.1	GO:0005783; GO:0016021; GO:0006486; GO:0004579
XP_959114.2	GO:0051287; GO:0055114
XP_956293.1	GO:0003676
XP_965274.1	GO:0003824
XP_962958.2	GO:0005524
XP_957744.2	GO:0005643
XP_963815.2	GO:0005634; GO:0051382
XP_959118.2	GO:0005515
XP_965392.1	GO:0006694; GO:0008152; GO:0008168
XP_961677.1	GO:0015696; GO:0072488; GO:0008519; GO:0016020
XP_960539.2	GO:0004553; GO:0005975
XP_001728077.1	GO:0048017; GO:0006654; GO:0003824; GO:0004630
XP_001728408.1	GO:0006486; GO:0016020; GO:0004576
XP_956594.1	GO:0005515
XP_960598.2	GO:0003676
XP_958413.2	GO:0003682
XP_957561.1	GO:0003824; GO:0008299; GO:0004421; GO:0008152
XP_011395325.1	GO:0003824; GO:0008152
XP_011393017.1	GO:0005509
XP_962820.1	GO:0009263; GO:0016491; GO:0055114
XP_964419.1	GO:0043565; GO:0003677; GO:0006355
XP_964958.2	GO:0003676
XP_963450.1	GO:0005524
XP_961182.3	GO:0016491
YP_009126722.1	GO:0004519
XP_964145.1	GO:0004553; GO:0005975
XP_961531.1	GO:0016020
XP_959253.1	GO:0005524; GO:0004672; GO:0006468
XP_962130.3	GO:0055085; GO:0016021; GO:0005524; GO:0042626; GO:0016887
XP_964406.3	GO:0007166; GO:0004930; GO:0016021; GO:0004888; GO:0007186
XP_962539.2	GO:0055085; GO:0005743
XP_011393364.1	GO:0055085; GO:0016021
XP_956316.1	GO:0006468; GO:0005524; GO:0004672
XP_956700.1	GO:0005525
XP_958407.1	GO:0016887; GO:0000166; GO:0006812; GO:0016021
XP_956054.1	GO:0015991; GO:0000220; GO:0015078; GO:0033179
XP_962636.3	GO:0005524; GO:0016773; GO:0001678; GO:0004396; GO:0005536; GO:0005975
XP_965462.3	GO:0007165
XP_956001.1	GO:0022857; GO:0016021; GO:0005215; GO:0016020; GO:0055085
XP_958321.3	GO:0006357; GO:0016592; GO:0001104
XP_957088.1	GO:0003676; GO:0004523
XP_011392853.1	GO:0016021; GO:0055085
XP_958279.2	GO:0006508; GO:0004252
XP_962076.1	GO:0003899; GO:0003677; GO:0006351; GO:0005634
XP_011393721.1	GO:0005524; GO:0016787
XP_963599.1	GO:0022857; GO:0055085; GO:0016020
XP_962756.2	GO:0055085
XP_959974.1	GO:0019752; GO:0030170; GO:0016831
XP_958108.1	GO:0008237; GO:0004222; GO:0006508
XP_960199.1	GO:0006468; GO:0004672; GO:0005524
XP_956441.1	GO:0017119; GO:0006891
XP_961283.1	GO:0015031; GO:0006886; GO:0006605; GO:0016020; GO:0015450
XP_011393827.1	GO:0005515; GO:0003676; GO:0005634
XP_955821.1	GO:0005515; GO:0003677
XP_011392869.1	GO:0055114; GO:0004488
XP_961124.2	GO:0008380; GO:0030532
XP_961981.1	GO:0003676
XP_011393535.1	GO:0005085; GO:0007264
XP_963941.1	GO:0009073; GO:0003849; GO:0003824
XP_959528.1	GO:0006629
XP_956253.3	GO:0006139; GO:0019205; GO:0016776; GO:0004017; GO:0006172; GO:0005524
XP_958318.2	GO:0005622; GO:0005840; GO:0003735; GO:0006412
XP_959785.1	GO:0008270; GO:0003676
XP_001728530.2	GO:0005524; GO:0004017
XP_960913.1	GO:0008654; GO:0006021; GO:0004512
XP_956695.1	GO:0030150; GO:0005741; GO:0006886; GO:0005742
XP_965356.2	GO:0016811; GO:0006672; GO:0016021
XP_962017.1	GO:0003676
XP_961942.2	GO:0006468; GO:0004672; GO:0005524
XP_965550.1	GO:0005515; GO:0036459; GO:0006511; GO:0016579
XP_960800.1	GO:0003676; GO:0008270
XP_957341.1	GO:0006412; GO:0005622; GO:0005840; GO:0003735
XP_962365.3	GO:0046982
XP_964932.3	GO:0008152; GO:0004503; GO:0055114; GO:0016491
XP_961702.2	GO:0005515
XP_011393976.1	GO:0008152; GO:0016791; GO:0003824
XP_962511.2	GO:0009395; GO:0004620; GO:0008152
XP_011394767.1	GO:0071949
XP_962866.2	GO:0016021
XP_956963.2	GO:0055085
XP_964346.3	GO:0005789; GO:0034599
XP_959564.2	GO:0046872; GO:0003993
XP_964057.1	GO:0008272; GO:0015116; GO:0016021
XP_965701.2	GO:0005515
XP_965514.1	GO:0005737; GO:0005515
XP_011393649.1	GO:0005515
XP_963155.1	GO:0005515
XP_963539.2	GO:0003689; GO:0006281; GO:0005524; GO:0005663; GO:0003677; GO:0006260
XP_965268.1	GO:0001104; GO:0016592; GO:0006357
XP_963121.2	GO:0005975; GO:0003824
XP_955960.3	GO:0015140; GO:0016021; GO:0055085; GO:0071423
XP_958769.1	GO:0055085; GO:0016021
XP_961703.1	GO:0005515
XP_958911.2	GO:0005515
XP_961293.2	GO:0035091
XP_959093.1	GO:0005737; GO:0006569; GO:0003824; GO:0030429; GO:0009435; GO:0030170
XP_961349.1	GO:0005515
XP_956400.1	GO:0046872; GO:0009113; GO:0005737; GO:0005524; GO:0006189; GO:0004637; GO:0004641
XP_957747.2	GO:0003887; GO:0003677; GO:0005760; GO:0006260
XP_011393522.1	GO:0008026; GO:0005524; GO:0006310; GO:0003676
XP_963146.2	GO:0005525; GO:0003924
XP_011393879.1	GO:0030008; GO:0016192
XP_965052.2	GO:0003682
XP_011392789.1	GO:0005524; GO:0004672; GO:0006468
XP_957328.2	GO:0046872; GO:0005515
XP_958128.2	GO:0055114; GO:0016491
XP_011395193.1	GO:0006412; GO:0005515; GO:0003735; GO:0005840
XP_957224.3	GO:0003677
XP_957190.3	GO:0003824
XP_965096.1	GO:0008168; GO:0008152
XP_959623.1	GO:0016255; GO:0042765
XP_957293.1	GO:0005524; GO:0004672; GO:0006468
XP_001728485.1	GO:0003899; GO:0005665; GO:0006351; GO:0005634; GO:0003677
XP_962601.3	GO:0004650; GO:0005975
XP_963814.2	GO:0003676; GO:0003723
XP_001728477.2	GO:0055114; GO:0008152; GO:0016616; GO:0051287
XP_958351.2	GO:0016021; GO:0055085
XP_958089.2	GO:0003676
XP_962266.3	GO:0055114; GO:0016491; GO:0008442; GO:0051287; GO:0004616
XP_011393528.1	GO:0005525; GO:0003924
XP_958072.2	GO:0005506; GO:0020037; GO:0016705; GO:0055114
XP_961717.1	GO:0006508; GO:0008234
XP_961021.1	GO:0006480; GO:0008168
XP_958462.1	GO:0055085; GO:0016021
XP_959683.1	GO:0005856; GO:0005885; GO:0030833; GO:0034314
XP_011394156.1	GO:0005515; GO:0000266
XP_955974.2	GO:0006412; GO:0005840; GO:0003735; GO:0005622
XP_963931.1	GO:0016491; GO:0055114
XP_964538.1	GO:0046872; GO:0006801
XP_963904.2	GO:0004190; GO:0006508
XP_011395321.1	GO:0016020
XP_959197.3	GO:0006400; GO:0008479; GO:0016763
XP_957765.1	GO:0006412; GO:0015934; GO:0003723; GO:0003735
XP_963068.2	GO:0005515
XP_964572.1	GO:0004639; GO:0006164
XP_011394604.1	GO:0005509
