Feature	GO
NP_631876.1	GO:0072686; GO:0042729; GO:0008608
NP_011904.1	GO:0016620; GO:0016491; GO:0008152; GO:0055114
NP_014494.1	GO:0005779; GO:0016559
NP_014058.1	GO:0006950
NP_010290.3	GO:0008152; GO:0006568; GO:0004640; GO:0003824
NP_010416.1	GO:0005515
NP_009766.4	GO:0005381; GO:0016020; GO:0033573; GO:0034755
NP_009590.1	GO:0006479; GO:0008168
NP_014040.1	GO:0003743; GO:0005852; GO:0003723; GO:0006413; GO:0031369
NP_013887.1	GO:0005515
NP_013542.1	GO:0004587; GO:0003824; GO:0030170; GO:0008483
NP_014391.1	GO:0051082; GO:0006457
NP_009685.3	GO:0033180; GO:0005524; GO:1902600; GO:0046034; GO:0015991
NP_009611.1	GO:0005634; GO:0005515; GO:0000398; GO:0006396
NP_012037.1	GO:0000446; GO:0006368; GO:0006406
NP_011579.1	GO:0055085; GO:0016021
NP_012300.3	GO:0009085; GO:0004754
NP_010860.1	GO:0003735; GO:0005840; GO:0006412
NP_011365.1	GO:0005524; GO:0003677
NP_015510.1	GO:0004134; GO:0004135; GO:0005978; GO:0003824
NP_011976.1	GO:0016192; GO:0030131; GO:0006886; GO:0005622
NP_011092.1	GO:0003723; GO:0003676
NP_009855.1	GO:0016020; GO:0005315; GO:0006817
NP_009407.1	GO:0003723; GO:0005737
NP_012211.2	GO:0016787; GO:0008152
NP_010593.3	GO:0006493; GO:0016020; GO:0000030
NP_116690.3	GO:0005840; GO:0006412; GO:0003735; GO:0005622
NP_014869.3	GO:0016226; GO:0051536; GO:0005506
NP_012954.3	GO:0005515
NP_015287.1	GO:0003676
NP_014149.1	GO:0016887; GO:0030870; GO:0005634; GO:0000723; GO:0006281
NP_010759.1	GO:0003735; GO:0005622; GO:0005840; GO:0006412
NP_011615.1	GO:0016021; GO:0004252
NP_013214.1	GO:0051403; GO:0004707; GO:0004672; GO:0005524; GO:0006468
NP_009937.2	GO:0016887; GO:0005524; GO:0016020
NP_014561.1	GO:0008408; GO:0006364; GO:0003676
NP_012563.1	GO:0003723; GO:0005737
NP_012303.1	GO:0006979; GO:0004602; GO:0055114
NP_015313.1	GO:0005488
NP_015463.1	GO:0005515
NP_015244.1	GO:0006412; GO:0003723; GO:0015935; GO:0005622; GO:0003735; GO:0019843
NP_012540.3	GO:0003743; GO:0003723; GO:0003676
NP_012579.1	GO:0006457; GO:0051082; GO:0005524
NP_011404.1	GO:0005515
NP_011700.1	GO:0008270
NP_011037.3	GO:0000398; GO:0000956
NP_010244.1	GO:0005515
NP_010494.1	GO:0016307; GO:0046488
NP_010430.1	GO:0003676
NP_013273.1	GO:0008152; GO:0008168; GO:0017183; GO:0004164
NP_010554.1	GO:0006418; GO:0005524; GO:0004812; GO:0005737; GO:0000166; GO:0006436; GO:0004830
NP_011348.1	GO:0016021; GO:0005388; GO:0000166; GO:0006816
NP_010927.1	GO:0005199; GO:0006950; GO:0005618
NP_015304.1	GO:0006355; GO:0043565; GO:0003700; GO:0008270
NP_011098.3	GO:0006289; GO:0003677; GO:0004003; GO:0006139; GO:0005524; GO:0003676; GO:0008026; GO:0005634; GO:0016818
NP_010262.1	GO:0009331; GO:0046168; GO:0055114; GO:0005975; GO:0006072; GO:0051287; GO:0042803; GO:0016491; GO:0016616; GO:0004367
NP_012837.1	GO:0055114; GO:0032542
NP_015437.1	GO:0003676
NP_012301.3	GO:0016491
NP_009750.1	GO:0005622; GO:0003735; GO:0006412; GO:0005840
NP_013197.1	GO:0004672; GO:0006468; GO:0005524
NP_011569.1	GO:0055085; GO:0022857; GO:0016020
NP_013943.1	GO:0004672; GO:0005524; GO:0006468
NP_010111.1	GO:0008270; GO:0005634; GO:0000981; GO:0006355
NP_009477.1	GO:0000049; GO:0005524; GO:0005737; GO:0004812; GO:0006428; GO:0004822; GO:0006418; GO:0002161; GO:0000166
NP_010717.1	GO:0003676; GO:0005852; GO:0003743; GO:0005737
NP_015182.1	GO:0005840; GO:0006412; GO:0005622; GO:0003735
NP_010497.3	GO:0005488; GO:0009058; GO:0016779; GO:0005515
NP_012900.1	GO:0031251; GO:0000289; GO:0003723; GO:0005524; GO:0006468; GO:0046872; GO:0006397; GO:0004672
NP_013774.1	GO:0005507; GO:0016491; GO:0055114
NP_015038.1	GO:0004634; GO:0006096; GO:0000287; GO:0046872; GO:0000015
NP_012523.2	GO:0044237; GO:0000166; GO:0006352; GO:0055029; GO:0003824
NP_011957.1	GO:0031429; GO:0001522; GO:0042254
NP_009848.4	GO:0006338; GO:0000228
NP_012821.2	GO:0004672; GO:0005524; GO:0006468
NP_012708.1	GO:0003676
NP_009795.3	GO:0006370; GO:0004482; GO:0005634
NP_009549.1	GO:0006508; GO:0003676; GO:0004190; GO:0015074; GO:0003723; GO:0005737
NP_010454.3	GO:0005086; GO:0032012; GO:0005488
NP_010867.3	GO:0055114; GO:0000104
NP_012498.1	GO:0035091
NP_012947.1	GO:0000390; GO:0071008
NP_010864.3	GO:0015934; GO:0016740; GO:0005622; GO:0003735; GO:0003723; GO:0006412; GO:0005840
NP_013040.1	GO:0005515
NP_012651.1	GO:0008233; GO:0071586; GO:0004222; GO:0006508
NP_011476.1	GO:0003824; GO:0050662
NP_014128.2	GO:0016043; GO:0017048; GO:0005488; GO:0003779; GO:0030036
NP_012984.2	GO:0016757
NP_010565.3	GO:0005634
NP_009507.1	GO:0019888; GO:0030289
NP_010556.1	GO:0006812; GO:0019829; GO:0016021; GO:0000166; GO:0030001; GO:0005507; GO:0046872
NP_012665.3	GO:0003824; GO:0005509; GO:0016020; GO:0004571
NP_010895.1	GO:0003824; GO:0000287; GO:0030976
NP_015170.1	GO:0005524; GO:0007018; GO:0008017; GO:0003777
NP_011602.2	GO:0055114; GO:0006979; GO:0020037; GO:0004096
NP_012439.2	GO:0005840
NP_014888.1	GO:0016747
NP_013375.1	GO:0005515
NP_012321.1	GO:0005215; GO:0055085; GO:0016020; GO:0022857; GO:0016021
NP_010208.1	GO:0005840; GO:0006412; GO:0003735; GO:0005622
NP_015176.1	GO:0005737; GO:0006914
NP_015020.3	GO:0016491; GO:0016639; GO:0006520; GO:0055114
NP_011774.1	GO:0005634; GO:0003824; GO:0016788; GO:0004519; GO:0006281; GO:0003697; GO:0004518; GO:0003677; GO:0006289
NP_012392.1	GO:0015450; GO:0005744; GO:0006886
NP_010873.1	GO:0003951; GO:0006741; GO:0019674; GO:0008152
NP_011962.1	GO:0005215; GO:0055085; GO:0016020; GO:0022857; GO:0016021
NP_015385.1	GO:0046417; GO:0004106; GO:0009073
NP_009623.1	GO:0006950
NP_012701.2	GO:0055085; GO:0016021
NP_012885.2	GO:0016021
NP_009455.3	GO:0007076; GO:0000796
NP_014873.3	GO:0005515
NP_010364.1	GO:0033617; GO:0005739
NP_013605.1	GO:0005515
NP_013189.1	GO:0042765; GO:0016021
NP_011269.2	GO:0000166; GO:0004812; GO:0006424; GO:0005737; GO:0005524; GO:0006412; GO:0006418; GO:0004818; GO:0043039
NP_010769.3	GO:0016791; GO:0003824; GO:0008152
NP_009340.1	GO:0055114; GO:0008270; GO:0016491
NP_116662.1	GO:0005524; GO:0016887
NP_013604.1	GO:0017056
NP_010795.3	GO:0005524; GO:0006468; GO:0004672
NP_014642.1	GO:0019901; GO:0000079
NP_011988.1	GO:0005524; GO:0006298; GO:0030983
NP_015325.1	GO:0006099; GO:0046912
NP_009895.1	GO:0045454; GO:0015035; GO:0009055
NP_012844.1	GO:0005524; GO:0007018; GO:0003777; GO:0008017
NP_013352.1	GO:0016021
NP_014412.1	GO:0003824; GO:0008033; GO:0055114; GO:0017150; GO:0050660
NP_014872.1	GO:0005515
NP_010977.2	GO:0005622; GO:0003735; GO:0005840; GO:0006412
NP_010765.3	GO:0004674; GO:0006468; GO:0005524; GO:0004672
NP_010054.1	GO:0004519; GO:0016539; GO:0003677; GO:0030908
NP_058158.1	GO:0003723; GO:0005737; GO:0004190; GO:0003676; GO:0006508; GO:0015074
NP_012666.2	GO:0006886; GO:0005488; GO:0008536
NP_013783.1	GO:0005515
NP_010609.1	GO:0000276; GO:0015986; GO:0015078
NP_058195.1	GO:0015074; GO:0006508; GO:0003676; GO:0004190; GO:0005737; GO:0003723
NP_013455.1	GO:0006807
NP_012952.3	GO:0005515
NP_013613.1	GO:0004066; GO:0006529
NP_014044.1	GO:0004806; GO:0006629; GO:0008152
NP_014910.1	GO:0004672; GO:0006468; GO:0005524
NP_012981.3	GO:0007264; GO:0005622; GO:0005525; GO:0003924
NP_014638.1	GO:0003899; GO:0001055; GO:0005665; GO:0046983; GO:0003677; GO:0006366; GO:0006351
NP_014815.3	GO:0000981; GO:0005634; GO:0008270; GO:0006355
NP_013475.1	GO:0035023; GO:0035556; GO:0005089
NP_012338.1	GO:0004843; GO:0036459; GO:0006511; GO:0016579
NP_011520.2	GO:0008380; GO:0005681
NP_014146.1	GO:0005515
NP_014593.1	GO:0004363; GO:0005524; GO:0016874; GO:0006750
NP_014140.1	GO:0046872; GO:0030001
NP_012229.1	GO:0004672; GO:0005524; GO:0006468
NP_014252.2	GO:0000398; GO:0000956
NP_013496.3	GO:0007165
NP_014318.3	GO:0003676; GO:0005622; GO:0003735; GO:0003723; GO:0005840; GO:0006412
NP_011576.1	GO:0016021; GO:0032977
NP_010113.1	GO:0016491; GO:0008270; GO:0051903; GO:0006069; GO:0055114
NP_009341.2	GO:0008270; GO:0016491; GO:0055114
NP_009863.2	GO:0055085; GO:0016021
NP_014031.1	GO:0003676
NP_009866.1	GO:0003677
NP_013663.1	GO:0003676; GO:0005515; GO:0005634
NP_010158.1	GO:0003824
NP_013840.1	GO:0006412; GO:0005840; GO:0003735; GO:0005622
NP_116689.1	GO:0003676
NP_013652.1	GO:0008152; GO:0046470; GO:0006629; GO:0004622
NP_012203.1	GO:0030619; GO:0003676
NP_013351.1	GO:0005509
NP_010964.3	GO:0006355; GO:0003700
NP_011751.1	GO:0061617; GO:0042407
NP_013386.1	GO:0008152; GO:0003824
NP_015074.1	GO:0005840; GO:0006412; GO:0003735; GO:0005622
NP_013873.1	GO:0003676
NP_012423.1	GO:0005515
NP_013019.1	GO:0055085; GO:0022857; GO:0016020; GO:0005215; GO:0006857
NP_013451.1	GO:0008536; GO:0005488; GO:0006886; GO:0005515
NP_012367.2	GO:0005515; GO:0010452; GO:0005634; GO:0005694; GO:0006354; GO:0034968; GO:0018024; GO:0006355; GO:0046975
NP_015201.1	GO:0030474; GO:0005823; GO:0005200
NP_009308.2	GO:0004519; GO:0016021; GO:0009060; GO:0020037; GO:0004129; GO:0055114
NP_010961.3	GO:0019510; GO:0051287; GO:0004013
NP_009592.1	GO:0030234; GO:0030176; GO:0006874
NP_010365.3	GO:0016192; GO:0005515; GO:0006886; GO:0046907
NP_015098.1	GO:0016887; GO:0005524; GO:0005488
NP_014699.1	GO:0004521; GO:0042274; GO:0000469
NP_011489.1	GO:0004834; GO:0006568; GO:0008152; GO:0000162; GO:0003824
NP_012184.1	GO:0008270; GO:0015074; GO:0003676
NP_009576.1	GO:0005534; GO:0016773; GO:0046835; GO:0004335; GO:0016301; GO:0005737; GO:0008152; GO:0005524; GO:0006012
NP_015335.1	GO:0003899; GO:0003677; GO:0032549; GO:0005634; GO:0006351
NP_013648.1	GO:0005622; GO:0003735; GO:0005840; GO:0006412
NP_012561.3	GO:0003723; GO:0005737
NP_011651.3	GO:0004175; GO:0006511; GO:0019773; GO:0004298; GO:0051603; GO:0005839
NP_011548.2	GO:0006412; GO:0005840; GO:0005622; GO:0003735; GO:0015934
NP_010819.1	GO:0005524; GO:0009117; GO:0003877
NP_013264.1	GO:0003824; GO:0046872; GO:0004222; GO:0006508
NP_012150.1	GO:0030170; GO:0004400; GO:0016740; GO:0009058; GO:0003824; GO:0000105; GO:0008152
NP_012426.1	GO:0005488
NP_012603.1	GO:0047429; GO:0009143
NP_012060.1	GO:0004310; GO:0051996; GO:0009058; GO:0016740; GO:0016765; GO:0008610; GO:0006696; GO:0016021
NP_013480.1	GO:0005634; GO:0000725; GO:0097196
NP_010549.3	GO:0003824; GO:0016788; GO:0006281; GO:0003677; GO:0004518
NP_014981.1	GO:0006486; GO:0003980
NP_014020.1	GO:0016192
NP_013688.1	GO:0003735; GO:0005622; GO:0006412; GO:0005840
NP_015168.1	GO:0001510; GO:0008168; GO:0009452
NP_012723.3	GO:0004672; GO:0006468; GO:0005524
NP_015085.1	GO:0005515
NP_010141.1	GO:0005665; GO:0003677; GO:0003899; GO:0006351; GO:0006366
NP_012538.3	GO:0006886; GO:0015031; GO:0030117; GO:0005488; GO:0016192; GO:0030276
NP_013820.1	GO:0005515
NP_011411.3	GO:0055085; GO:0022857; GO:0016020; GO:0016021
NP_015491.1	GO:0007264; GO:0005622; GO:0003924; GO:0005525
NP_010076.1	GO:0018160; GO:0004418; GO:0033014
NP_011482.3	GO:0007131
NP_010075.1	GO:0016021; GO:0055085
NP_011386.2	GO:0005763; GO:0032543
NP_014691.1	GO:0006139; GO:0004534; GO:0005634; GO:0003676; GO:0004527
NP_009534.1	GO:0006281; GO:0004518; GO:0003677; GO:0008270; GO:0005622; GO:0004519
NP_009604.1	GO:0005840; GO:0006412; GO:0003735; GO:0005622
NP_012072.3	GO:0016787; GO:0009166
NP_013527.3	GO:0006914
NP_009645.1	GO:0003677; GO:0006275; GO:0030337
NP_015266.1	GO:0045454; GO:0015036; GO:0015035; GO:0009055
NP_012510.3	GO:0015031; GO:0006886; GO:0016192; GO:0030117
NP_013429.1	GO:0005622; GO:0003735; GO:0006412; GO:0005840
NP_058159.1	GO:0003723; GO:0005737
NP_015065.1	GO:0050334; GO:0008972; GO:0006772; GO:0009228
NP_009560.1	GO:0016491; GO:0009450; GO:0016620; GO:0055114; GO:0008152; GO:0009013
NP_014328.3	GO:0004742; GO:0016746; GO:0006090; GO:0045254; GO:0008152
NP_015471.1	GO:0004066; GO:0006529
NP_011353.1	GO:0000981; GO:0005634; GO:0008270; GO:0006355
NP_012433.1	GO:0003924; GO:0005525; GO:0005739; GO:0032790
NP_011561.3	GO:0005515
NP_010586.3	GO:0005737; GO:0003723; GO:0006561; GO:0004349
NP_010439.1	GO:0000413; GO:0006457; GO:0003755
NP_012442.1	GO:0071805; GO:0016020; GO:0005267
NP_015096.1	GO:0004651
NP_012615.3	GO:0016573; GO:0000123
NP_013105.1	GO:0006281; GO:0006289; GO:0000439; GO:0008270; GO:0006351; GO:0003676
NP_009864.1	GO:0055085; GO:0016021
NP_116670.1	GO:0005978; GO:0004373
NP_015064.1	GO:0016192; GO:0006886; GO:0030131
NP_012018.1	GO:0003723; GO:0005622; GO:0019843
NP_013396.1	GO:0006913; GO:0005525; GO:0003924
NP_014654.1	GO:0016021; GO:0005524; GO:0055085; GO:0042626; GO:0016020; GO:0016887
NP_009368.2	GO:0005515; GO:0003677
NP_014400.1	GO:0006383; GO:0005666
NP_015295.1	GO:0008168
NP_015148.1	GO:0006355; GO:0003677
NP_010511.3	GO:0046982; GO:0005634; GO:0003677; GO:0000786
NP_011410.1	GO:0000049
NP_012685.1	GO:0006950
NP_010176.1	GO:0005515
NP_011887.1	GO:0003924; GO:0005525
NP_013359.1	GO:0004373; GO:0005978
NP_012611.1	GO:0055085
NP_013203.1	GO:0005680
NP_014833.3	GO:0005975; GO:0004553
NP_010360.1	GO:0016787
NP_014913.3	GO:0015078; GO:0015991; GO:0000220; GO:0033179
NP_116685.1	GO:0005515
NP_013766.1	GO:0005737; GO:0003723
NP_012743.1	GO:0016021; GO:0004932; GO:0007186
NP_010508.1	GO:0006979
NP_012598.1	GO:0005524; GO:0051082; GO:0006457
NP_010668.3	GO:0016831; GO:0003824; GO:0000287; GO:0030976
NP_013413.1	GO:0007264; GO:0005085; GO:0005515
NP_011847.1	GO:0022857; GO:0016020; GO:0055085
NP_116659.1	GO:0005515
NP_010153.1	GO:0006414; GO:0005840; GO:0003735; GO:0005622
NP_009332.1	GO:0006950
NP_011909.1	GO:0008152; GO:0016787
NP_116613.1	GO:0016021; GO:0022857; GO:0055085; GO:0005215
NP_013418.2	GO:0005525
NP_013529.3	GO:0035023; GO:0005089
NP_116647.1	GO:0005524; GO:0005694; GO:0005515; GO:0051276
NP_012781.1	GO:0009055; GO:0016020; GO:0000104; GO:0006099; GO:0016627
NP_009990.1	GO:0005634
NP_058192.1	GO:0005737; GO:0003723
NP_010303.3	GO:0008152; GO:0005524; GO:0016301
NP_013064.1	GO:0005515; GO:0016567; GO:0004842
NP_014921.1	GO:0033014; GO:0004852
NP_009952.2	GO:0016021; GO:0055085
NP_009677.1	GO:0003676
NP_014700.1	GO:0005515
NP_011516.1	GO:0003677
NP_013472.3	GO:0005515
NP_012233.1	GO:0008234; GO:0006508
NP_012610.1	GO:0005525
NP_010760.3	GO:0030008; GO:0048193
NP_013905.1	GO:0004651
NP_014108.1	GO:0005262; GO:0098703
NP_009512.1	GO:0004298; GO:0004175; GO:0005839; GO:0051603
NP_015200.1	GO:0005488; GO:0008536; GO:0006886
NP_014783.4	GO:0003700; GO:0006355; GO:0043565; GO:0005634
NP_009690.1	GO:0016021; GO:0055085; GO:0016020; GO:0022857; GO:0006865
NP_010468.1	GO:0016787
NP_014360.2	GO:0017176
NP_011282.1	GO:0003723
NP_011623.3	GO:0005634
NP_014230.1	GO:0004609; GO:0005739; GO:0008654
NP_009526.1	GO:0022625; GO:0005840; GO:0006412; GO:0005622; GO:0003735
NP_012111.1	GO:0016491; GO:0004368; GO:0055114; GO:0009331; GO:0006072
NP_012842.1	GO:0005515; GO:0003746; GO:0006414
NP_015003.1	GO:0000786; GO:0003677; GO:0046982
NP_015192.1	GO:0000981; GO:0008270; GO:0005634; GO:0006355
NP_010239.1	GO:0003824; GO:0008152
NP_014109.1	GO:0006260; GO:0003677; GO:0005524
NP_014724.1	GO:0004806; GO:0006629; GO:0008152
NP_011828.1	GO:0005524; GO:0055085; GO:0042626; GO:0016021; GO:0016887
NP_011557.1	GO:0005975; GO:0005737; GO:0004801; GO:0003824; GO:0006098
NP_009878.1	GO:0005789; GO:0006506
NP_009727.3	GO:0016021
NP_116596.1	GO:0008152; GO:0042819; GO:0003824; GO:0042823
NP_015214.1	GO:0046872; GO:0016813; GO:0006525; GO:0004053
NP_011618.3	GO:0001104; GO:0006357; GO:0016592
NP_012838.1	GO:0030060; GO:0003824; GO:0016616; GO:0016491; GO:0006099; GO:0016615; GO:0019752; GO:0055114; GO:0005975; GO:0006108
NP_011918.1	GO:0005743; GO:0004129
NP_010965.1	GO:0016021
NP_012486.3	GO:0007034
NP_009519.1	GO:0005488
NP_013633.1	GO:0003755; GO:0006457; GO:0000413
NP_012463.1	GO:0006260; GO:0005634
NP_011303.1	GO:0035091
NP_010912.1	GO:0055085
NP_012115.1	GO:0005515
NP_011619.3	GO:0070072
NP_012087.1	GO:0016791
NP_010624.3	GO:0003735; GO:0005622; GO:0006412; GO:0005840
NP_011679.3	GO:0005525
NP_010367.1	GO:1990879; GO:0016233
NP_013866.1	GO:0005515; GO:0003743; GO:0005852; GO:0005737
NP_012165.1	GO:0003677
NP_010811.1	GO:0004672; GO:0005524; GO:0006468
NP_010322.1	GO:0006430; GO:0003676; GO:0006418; GO:0005524; GO:0004812; GO:0005737; GO:0004824; GO:0000166
NP_012231.1	GO:0008603; GO:0001932; GO:0005952
NP_014543.1	GO:0046872; GO:0003824
NP_010073.2	GO:0005730; GO:0003723; GO:0042254; GO:1990904
NP_015312.1	GO:0005840; GO:0006412; GO:0005622; GO:0003735
NP_009982.1	GO:0006520; GO:0030170
NP_012362.1	GO:0006281; GO:0003677; GO:0006260; GO:0005634; GO:0006310
NP_014785.3	GO:0048037; GO:0008152; GO:0003824
NP_013240.1	GO:0005743
NP_014887.3	GO:0016573; GO:0006355; GO:0004402
NP_011923.2	GO:0006355; GO:0005634; GO:0008270; GO:0000981
NP_014695.1	GO:0008270
NP_011771.1	GO:0004497; GO:0006744; GO:0016709; GO:0050660; GO:0055114; GO:0071949
NP_010147.1	GO:0016787
NP_015296.1	GO:0016817
NP_014819.3	GO:0004325; GO:0006783
NP_010553.3	GO:0016226; GO:0097361; GO:0005515
NP_009704.1	GO:0003735; GO:0006412; GO:0005840
NP_012982.2	GO:0008033; GO:0030697; GO:0006396; GO:0008173
NP_014205.1	GO:0005886
NP_009349.3	GO:0006355; GO:0000981; GO:0005634; GO:0008270
NP_009938.2	GO:0004618; GO:0006096
NP_014219.1	GO:0005622; GO:0007264; GO:0003924; GO:0005525
NP_013308.1	GO:0005515
NP_014268.1	GO:0006886; GO:0005741; GO:0030150; GO:0005742
NP_014972.3	GO:0016021; GO:0016192
NP_014180.1	GO:0016757
NP_012323.1	GO:0055085
NP_009666.3	GO:0051016; GO:0030479
NP_014777.3	GO:0007165
NP_014744.1	GO:0003924; GO:0005525; GO:0016020; GO:0007165
NP_009675.3	GO:0004802; GO:0003824; GO:0008152
NP_012684.4	GO:0006950
NP_012861.1	GO:0003676
NP_010304.3	GO:0005524; GO:0003676
NP_011859.1	GO:0006412; GO:0005840; GO:0015935; GO:0003735; GO:0005622
NP_010913.2	GO:0006457; GO:0016272; GO:0051082
NP_010142.2	GO:0005634; GO:0046982; GO:0042393
NP_010376.3	GO:0005524; GO:0016887
NP_010234.1	GO:0042546; GO:0006078
NP_011764.3	GO:0017057; GO:0005975; GO:0006098
NP_012650.1	GO:0016021
NP_009832.1	GO:0005515
NP_012932.1	GO:0007040; GO:0016197; GO:0071230; GO:0043410; GO:0042632; GO:0031902; GO:0032008; GO:0001919; GO:0071986; GO:0045121
NP_009595.1	GO:0045261; GO:0015986; GO:0046933
NP_012980.1	GO:0016887; GO:0007018; GO:0003777; GO:0030286; GO:0005524
NP_015049.1	GO:0016021; GO:0055085; GO:0016020; GO:0022857; GO:0006865
NP_013831.1	GO:0009396; GO:0016874; GO:0004326; GO:0009058; GO:0005524
NP_014097.1	GO:0003735; GO:0005622; GO:0006412; GO:0005840
NP_011914.1	GO:0005215; GO:0016021; GO:0055085
NP_014498.1	GO:0009231; GO:0000906; GO:0009349
NP_116650.1	GO:0005525; GO:0003924
NP_010688.4	GO:0016799
NP_009528.1	GO:0006360; GO:0042790; GO:0000500; GO:0001168; GO:0001165
NP_012146.1	GO:0055085; GO:0016021
NP_013236.1	GO:0033557; GO:0006260; GO:0006281; GO:0017108; GO:0005634
NP_011783.1	GO:0003934; GO:0046654; GO:0005737
NP_014029.1	GO:0009113; GO:0004044; GO:0009116
NP_015076.1	GO:0006355; GO:0003677; GO:0005634; GO:0008270; GO:0000981; GO:0006351
NP_014546.1	GO:0016787; GO:0005524
NP_013576.1	GO:0005783; GO:0003756; GO:0055114; GO:0016671
NP_012475.3	GO:0003824; GO:0009058; GO:0030170
NP_014231.1	GO:0003824; GO:0008152
NP_010110.1	GO:0005506; GO:0016638; GO:0015930; GO:0016491; GO:0006807; GO:0003824; GO:0010181; GO:0016639; GO:0050660; GO:0006537; GO:0051536; GO:0055114; GO:0008152; GO:0016040
NP_014113.1	GO:0000398; GO:0003676
NP_010888.1	GO:1990904; GO:0042254; GO:0005730; GO:0003723
NP_013920.1	GO:0006412; GO:0005840; GO:0005622; GO:0003735
NP_009652.2	GO:0016787; GO:0006464
NP_009820.1	GO:0008168; GO:0006480
NP_014767.3	GO:0036459; GO:0016579; GO:0006511
NP_011401.1	GO:0055085
NP_011277.1	GO:0006355; GO:0003700; GO:0003677; GO:0016602
NP_011935.1	GO:0008612
NP_015322.1	GO:0019781; GO:0008641; GO:0045116
NP_010828.1	GO:0016831
NP_010544.3	GO:0005524
NP_010632.1	GO:0005215; GO:0016021; GO:0022857; GO:0016020; GO:0055085
NP_013091.1	GO:0016791
NP_011487.3	GO:0005975; GO:0004553
NP_010604.4	GO:0000776; GO:0034508
NP_011709.1	GO:0016746; GO:0008152
NP_012452.1	GO:0005515
NP_013585.1	GO:0005525
NP_015429.1	GO:0043565; GO:0006355; GO:0003700; GO:0005515
NP_012254.1	GO:0006950
NP_014975.2	GO:0003677; GO:0003887; GO:0006260; GO:0005760
NP_012489.2	GO:0009249; GO:0006464
NP_013830.1	GO:0006357; GO:0016592; GO:0001104
NP_011592.3	GO:0006457; GO:0016272
NP_010082.1	GO:0005215; GO:0055085; GO:0022857; GO:0016020; GO:0016021
NP_012535.3	GO:0005634; GO:0006364; GO:0034457; GO:0005732
NP_014752.3	GO:0042578; GO:0046856
NP_011287.1	GO:0005515
NP_010992.1	GO:0016620; GO:0003942; GO:0006526; GO:0055114; GO:0005737; GO:0003991; GO:0051287; GO:0046983; GO:0005739; GO:0008652
NP_012495.1	GO:0005643
NP_014453.3	GO:0016021; GO:0055085
NP_011699.1	GO:0006122; GO:0005750; GO:0005743
NP_015016.3	GO:0005515
NP_010181.2	GO:0000166; GO:0003677; GO:0003887; GO:0003676
NP_009755.1	GO:0006096; GO:0006094; GO:0004347
NP_013709.1	GO:0008757; GO:0031591
