Feature	GO
XP_019856404.1	GO:0000166; GO:0015914; GO:0005524; GO:0000287; GO:0016021; GO:0004012
XP_019852496.1	GO:0003676
XP_019864387.1	GO:0005515; GO:0005737
XP_019853755.1	GO:0005515
XP_019850974.1	GO:0046872
XP_011403429.1	GO:0005524; GO:0006457; GO:0051082
XP_019855248.1	GO:0006464; GO:0005524
XP_019859143.1	GO:0005515
XP_011405164.2	GO:0004012; GO:0016021; GO:0000287; GO:0005524; GO:0015914; GO:0000166
XP_011406755.1	GO:0055114; GO:0006694; GO:0003854; GO:0016616
XP_019861335.1	GO:0005515
XP_011402831.2	GO:0005515
XP_019854581.1	GO:0007165; GO:0005515
XP_019864257.1	GO:0003824; GO:0004559; GO:0006013; GO:0030246; GO:0005975
XP_019854306.1	GO:0005515
XP_011409164.2	GO:0005515
XP_019852745.1	GO:0005515; GO:0007165
XP_003384217.1	GO:0016021
XP_011408767.1	GO:0005524; GO:0006468; GO:0004672
XP_019856075.1	GO:0004222; GO:0008237; GO:0006508
XP_011406083.1	GO:0006355; GO:0000439; GO:0006289
XP_011407304.2	GO:0003676
XP_019856465.1	GO:0005634
XP_003382527.1	GO:0006412; GO:0003735; GO:0005622; GO:0005840
XP_019854998.1	GO:0004672; GO:0006468; GO:0004713; GO:0005524
XP_011409257.1	GO:0007165
XP_019848978.1	GO:0046872; GO:0005515; GO:0004842; GO:0016567; GO:0008270
XP_003390398.2	GO:0008033; GO:0052906
XP_003385670.1	GO:0016491
XP_019856918.1	GO:0005515
XP_011403824.1	GO:0000723; GO:0003678; GO:0006281
XP_019864456.1	GO:0016620; GO:0008152; GO:0016491; GO:0055114
XP_003382766.1	GO:0004674; GO:0006468; GO:0004672; GO:0008270; GO:0004697; GO:0005524; GO:0035556
XP_003383491.1	GO:0016787
XP_019849238.1	GO:0045454
XP_003382630.1	GO:0003677
XP_019851081.1	GO:0043248; GO:0032947; GO:0005488
XP_019861532.1	GO:0005525
XP_019860826.1	GO:0016021
XP_003382882.1	GO:0016021; GO:0009607
XP_019850107.1	GO:0055114; GO:0005507; GO:0016715; GO:0003824; GO:0004497
XP_011409668.1	GO:0016491; GO:0055114
XP_019851562.1	GO:0005515
XP_011408234.1	GO:0005525
XP_011405673.2	GO:0005515
XP_019854094.1	GO:0005515
XP_003387191.1	GO:0005737; GO:0005852; GO:0003676; GO:0003743
XP_019851431.1	GO:0007165; GO:0005634; GO:0005515; GO:0006355
XP_019852451.1	GO:0005515
XP_011408034.2	GO:0003824
XP_019862481.1	GO:0000724
XP_019848878.1	GO:0005515; GO:0005488
XP_019862540.1	GO:0007264; GO:0005085
XP_019858194.1	GO:0016836
XP_003387562.1	GO:0016491; GO:0008152; GO:0004491; GO:0055114; GO:0016620
XP_019851412.1	GO:0004672; GO:0005525; GO:0006468; GO:0005524
XP_019851611.1	GO:0015018; GO:0016020
XP_019852606.1	GO:0005044; GO:0016020
XP_019848768.1	GO:0008168
XP_019857450.1	GO:0051225; GO:0070652
XP_019863416.1	GO:0005515
XP_011405815.2	GO:0005488
XP_011402713.2	GO:0016788
XP_011407106.1	GO:0005515
XP_019852364.1	GO:0005515
XP_011407571.1	GO:0045892; GO:0005634
XP_011408049.1	GO:0016020
XP_019863965.1	GO:0005515
XP_011407374.1	GO:0003774; GO:0016459
XP_019853652.1	GO:0055114; GO:0016715; GO:0003824
XP_019852795.1	GO:0005515
XP_019854472.1	GO:0005515
XP_011409381.1	GO:0003993; GO:0046872
XP_019862414.1	GO:0032259; GO:0003677; GO:0006306; GO:0008168; GO:0003676; GO:0008170
XP_003385490.1	GO:0003735; GO:0005840; GO:0006412
XP_019856832.1	GO:0005515
XP_019858786.1	GO:0005515
XP_003385104.2	GO:0016491; GO:0055114
XP_019861315.1	GO:0004672; GO:0006468; GO:0005524
XP_019855873.1	GO:0016567
XP_019855766.1	GO:0005044; GO:0016020
XP_019851719.1	GO:0042254; GO:0000027; GO:0005622
XP_019859764.1	GO:0007165; GO:0005515
XP_019859865.1	GO:0007160
XP_019854940.1	GO:0016020; GO:0005044
XP_011405303.2	GO:0006468; GO:0004672; GO:0005524
XP_011409567.2	GO:0051015; GO:0007155; GO:0045296
YP_001031206.1	GO:0004129; GO:0022904; GO:0015002; GO:0016020
XP_019853052.1	GO:0045454
XP_003390927.1	GO:0008425; GO:0006744
XP_019852372.1	GO:0005515
XP_019857584.1	GO:0007186; GO:0016021; GO:0004930
XP_011406511.2	GO:0005524; GO:0035556; GO:0000287; GO:0004672; GO:0004674; GO:0006468
XP_011409442.2	GO:0046854
XP_019855832.1	GO:0004553; GO:0005975; GO:0004563
XP_003385292.2	GO:0016021; GO:0004659; GO:0016765
XP_003391993.1	GO:0003723
XP_003383511.2	GO:0005524; GO:0006468; GO:0004672
XP_003386655.1	GO:0003824; GO:0046872
XP_019854837.1	GO:0007165; GO:0005515
XP_019848892.1	GO:0006811; GO:0006813; GO:0005216; GO:0055085; GO:0016020; GO:0005249
XP_019859785.1	GO:0016020; GO:0005044
XP_003388889.2	GO:0004045
XP_019864356.1	GO:0005515
XP_011406111.1	GO:0008152; GO:0008168
XP_019853705.1	GO:0004672; GO:0006468; GO:0005524
XP_019860458.1	GO:0007165; GO:0005515
XP_019848966.1	GO:0009055; GO:0045454; GO:0015035
XP_019862165.1	GO:0005515
XP_011403692.2	GO:0055114; GO:0016491
XP_019854679.1	GO:0007165; GO:0005515
XP_003385391.1	GO:0016787; GO:0003993; GO:0046872
XP_019860638.1	GO:0046872
XP_019862861.1	GO:0003824; GO:0009116
XP_019858990.1	GO:0006890
XP_011408096.1	GO:0006260; GO:0003676; GO:0004003; GO:0005524; GO:0032508; GO:0003677
XP_019859333.1	GO:0005524; GO:0006468; GO:0004672
XP_019860471.1	GO:0008053
XP_019855319.1	GO:0005524
XP_019853201.1	GO:0006869; GO:0005319
XP_019851119.1	GO:0006355; GO:0043565; GO:0003700
XP_019850002.1	GO:0033897; GO:0003723
XP_003388104.2	GO:0005488; GO:0005515
XP_019854383.1	GO:0005515
XP_003389271.2	GO:0004672; GO:0006468; GO:0005524
XP_019858592.1	GO:0005515
XP_019854999.1	GO:0005515
XP_019856799.1	GO:0005524; GO:0006270; GO:0003677
XP_003384089.3	GO:0050660; GO:0017150; GO:0055114; GO:0008033; GO:0003824
XP_019856413.1	GO:0005515
XP_019848667.1	GO:0016779; GO:0006955; GO:0003723; GO:0005524; GO:0016740
XP_011409382.1	GO:0003824; GO:0005975; GO:0004553
XP_019864434.1	GO:0033819; GO:0006464; GO:0009249
XP_011405641.2	GO:0005509; GO:0016491; GO:0055114; GO:0006072; GO:0009331; GO:0004368
XP_019855861.1	GO:0005515
XP_019852069.1	GO:0007186; GO:0016021; GO:0004930
XP_019858212.1	GO:0004842
XP_019853046.1	GO:0046935; GO:0005944
XP_011403726.1	GO:0005515
XP_011405966.2	GO:0005515
XP_019852252.1	GO:0005515
XP_019862691.1	GO:0005515
XP_019855841.1	GO:0003676; GO:0003723
XP_019857321.1	GO:0005515
XP_003385596.1	GO:0070403
XP_019848744.1	GO:0003676; GO:0006357; GO:0006139; GO:0000991; GO:0032784; GO:0003677
XP_011402526.1	GO:0055085
XP_019858830.1	GO:0007165; GO:0005515
XP_019851451.1	GO:0005524; GO:0004672; GO:0006468
XP_019857330.1	GO:0009877; GO:0016020; GO:0055085; GO:0043190; GO:0016021; GO:0015772; GO:0005215
XP_019851919.1	GO:0005515; GO:0005509
XP_011404533.1	GO:0046872
XP_019859080.1	GO:0005515
XP_003385416.1	GO:0005634; GO:0006260; GO:0000808
XP_019862080.1	GO:0005515
XP_019848961.1	GO:0006355
XP_019850425.1	GO:0005515
XP_011407934.1	GO:0010468; GO:0016021
XP_019850401.1	GO:0005515
XP_003383917.1	GO:0003777; GO:0008017; GO:0007018; GO:0005524
XP_019859042.1	GO:0015074; GO:0003676
XP_019850791.1	GO:0007165
XP_019862088.1	GO:0005515
XP_019854932.1	GO:0005515
XP_003386943.1	GO:0007165; GO:0005515
XP_011407924.1	GO:0007165; GO:0005515
XP_019863560.1	GO:0016020; GO:0004930
XP_019861569.1	GO:0005524; GO:0006468; GO:0004672
XP_003385957.1	GO:0006412; GO:0003676; GO:0003723; GO:0003735; GO:0005622; GO:0005840
XP_011408576.1	GO:0008270; GO:0005515
XP_011410440.1	GO:0008270
XP_003386194.1	GO:0006914
XP_019857157.1	GO:0005524; GO:0004386; GO:0005634; GO:0003723; GO:0003676
XP_019854393.1	GO:0005515
XP_019861641.1	GO:0007165; GO:0005515
XP_019856907.1	GO:0005515; GO:0007165
XP_019849961.1	GO:0005515
XP_003390098.1	GO:0004819; GO:0004812; GO:0005737; GO:0006412; GO:0006425; GO:0000166; GO:0006418; GO:0005524; GO:0043039
XP_019857109.1	GO:0004930; GO:0016020
XP_011405927.1	GO:0005634
XP_019853890.1	GO:0016787
XP_003387912.1	GO:0005515
XP_019862199.1	GO:0005515; GO:0007165
XP_019851038.1	GO:0005509
XP_019852467.1	GO:0005515
XP_019856354.1	GO:0005524; GO:0004672; GO:0006468
XP_019856846.1	GO:0004725; GO:0016791; GO:0016311; GO:0006470; GO:0005515
XP_011404864.2	GO:0005524; GO:0006464
XP_019850217.1	GO:0016459; GO:0007165; GO:0003777; GO:0008017; GO:0005515; GO:0035556; GO:0007018; GO:0005524; GO:0003774
XP_011410259.1	GO:0016491
XP_019853498.1	GO:0005515; GO:0018193
XP_003389445.1	GO:0070966; GO:0071025; GO:0070481
XP_003383059.1	GO:0016153
XP_011410146.1	GO:0008152; GO:0003824; GO:0008484
XP_011402520.2	GO:0016021; GO:0055085
XP_019860245.1	GO:0016887; GO:0042626; GO:0055085; GO:0005524; GO:0016021
XP_003385404.1	GO:0005667; GO:0006355; GO:0046983; GO:0003700
XP_003390982.2	GO:0004823; GO:0006429; GO:0006418; GO:0000166; GO:0004812; GO:0005524
XP_011409653.1	GO:0008270; GO:0005622; GO:0046872
XP_011402750.1	GO:0019901
XP_019853115.1	GO:0005515
XP_019851887.1	GO:0003700; GO:0043565; GO:0005515; GO:0006355
XP_003387869.1	GO:0005634; GO:0003723; GO:0042255
XP_003386293.1	GO:0006298; GO:0005524; GO:0030983
XP_011409024.1	GO:0003676
XP_019856893.1	GO:0016573; GO:0004402; GO:0006355
XP_011405959.2	GO:0006508; GO:0008236; GO:0004252
XP_003389977.1	GO:0008121; GO:0006122
XP_003383398.1	GO:0015165; GO:0090481; GO:0016021; GO:0000139
XP_003387325.1	GO:0003684; GO:0042276; GO:0016779; GO:0006281
XP_019862643.1	GO:0032040; GO:0006364
XP_003391353.2	GO:0016787; GO:0006378; GO:0005849; GO:0003729
XP_019855821.1	GO:0005515; GO:0007165
XP_003382724.1	GO:0016192; GO:0006886; GO:0005515
XP_003385193.1	GO:0005515; GO:0016567; GO:0004842
XP_003383307.1	GO:0003676
XP_019857743.1	GO:0006310; GO:0008026; GO:0005622; GO:0044237; GO:0003676; GO:0003824; GO:0043140; GO:0006260; GO:0000166; GO:0006281
XP_011406910.2	GO:0016260; GO:0004756; GO:0005524
XP_019860268.1	GO:0007165; GO:0005515
XP_019863061.1	GO:0005515; GO:0007165
XP_011409566.1	GO:0003677; GO:0006355
XP_019858959.1	GO:0005515; GO:0003774; GO:0005524; GO:0016459
XP_019864109.1	GO:0005515
XP_019857329.1	GO:0008168; GO:0015948
XP_019853972.1	GO:0016021; GO:0007186; GO:0004930
XP_019849811.1	GO:0042981; GO:0005515
XP_019856490.1	GO:0003723; GO:0003676; GO:0006396
XP_011402844.1	GO:0016020; GO:0005044
XP_019853335.1	GO:0006468; GO:0004713; GO:0004672; GO:0005524
XP_011402602.1	GO:0004791; GO:0016668; GO:0015035; GO:0050660; GO:0009055; GO:0016491; GO:0055114; GO:0045454
XP_019864490.1	GO:0003682; GO:0005515; GO:0003676
XP_011403976.2	GO:0055114; GO:0010181; GO:0016491; GO:0003824
XP_019862543.1	GO:0005509
XP_019854637.1	GO:0008237; GO:0004222
XP_019856458.1	GO:0007165; GO:0005515
XP_019856754.1	GO:0046907; GO:0005515
XP_003391805.1	GO:0051082; GO:0006457
XP_003384820.2	GO:0007165; GO:0004114; GO:0008081
XP_011405869.1	GO:0008270; GO:0005515; GO:0005622
XP_019860825.1	GO:0006265; GO:0003918; GO:0003916; GO:0005694; GO:0006259; GO:0005524; GO:0003677
XP_019850612.1	GO:0005524; GO:0007018; GO:0003777; GO:0008017
XP_003384429.2	GO:0006261; GO:0005524; GO:0003887; GO:0003677; GO:0006260; GO:0003676
XP_019857566.1	GO:0003824; GO:0009116
XP_019857489.1	GO:0003677; GO:0006260
XP_011402677.1	GO:0005509
XP_019850907.1	GO:0003676
XP_011404468.2	GO:0005515
XP_011403387.1	GO:0005515
XP_019855257.1	GO:0055114; GO:0016491
XP_003385227.1	GO:0016491; GO:0042128; GO:0055114; GO:0051537; GO:0008942
XP_019857934.1	GO:0005515; GO:0006355; GO:0005667; GO:0003700; GO:0046983; GO:0005737; GO:0005634
XP_019860774.1	GO:0007165; GO:0008270; GO:0005515; GO:0042981
XP_019852226.1	GO:0005515
XP_019856493.1	GO:0005044; GO:0016020
XP_019854955.1	GO:0005524; GO:0003676
XP_019852558.1	GO:0007165; GO:0005515
XP_019863299.1	GO:0005515; GO:0007165
XP_019862040.1	GO:0005515
XP_019849686.1	GO:0005525; GO:0003924
XP_019858486.1	GO:0005515
XP_003391202.1	GO:0008234; GO:0006508
XP_019860759.1	GO:0008152; GO:0016491; GO:0055114; GO:0016620
XP_011403182.1	GO:0003676
XP_019858401.1	GO:0005515
XP_003389903.3	GO:0003676; GO:0005524
NP_001295555.1	GO:0006355; GO:0005634; GO:0003700
XP_011402768.1	GO:0003677; GO:0046983
XP_019862511.1	GO:0008519; GO:0016020; GO:0015696
XP_019850862.1	GO:0005515
XP_019849793.1	GO:0005515; GO:0035556; GO:0035023; GO:0005089
XP_019849320.1	GO:0016788
XP_003388162.1	GO:0005730; GO:0030896; GO:0000077
XP_011407398.2	GO:0005672; GO:0006367
XP_019857026.1	GO:0003723; GO:0004826; GO:0005515
XP_019848684.1	GO:0005515
XP_003385315.1	GO:0006470; GO:0016311; GO:0004725; GO:0016791
XP_019861933.1	GO:0008146
XP_019851531.1	GO:0005515
XP_003382631.1	GO:0003676
XP_019854151.1	GO:0005634; GO:0045132; GO:0000775
XP_019849191.1	GO:0016020; GO:0005044
XP_019861455.1	GO:0016020; GO:0006508; GO:0004222; GO:0007155
XP_019851890.1	GO:0005515
XP_011404779.2	GO:0006508; GO:0008236
XP_019851292.1	GO:0005515
XP_003385646.1	GO:0061630
XP_019856879.1	GO:0005515
XP_019858328.1	GO:0005515; GO:0007165
XP_003387874.1	GO:0003676
XP_019860283.1	GO:0005524; GO:0004672; GO:0006468
XP_019856200.1	GO:0005515
XP_019850864.1	GO:0005524; GO:0004713; GO:0006468; GO:0004672
XP_003385794.1	GO:0005515
XP_003385067.1	GO:0006888; GO:0005622
XP_003391448.2	GO:0003924; GO:0005525
XP_019864383.1	GO:0006468; GO:0004672; GO:0005524
XP_019856041.1	GO:0008168; GO:0006479
XP_011402900.2	GO:0016491; GO:0055114
XP_003388030.1	GO:0006397
XP_019857322.1	GO:0005524; GO:0016887
XP_011408559.1	GO:0006811; GO:0015075; GO:0016020; GO:0055085
XP_019858255.1	GO:0003924; GO:0005525
XP_003390965.1	GO:0055114; GO:0005506; GO:0000334
XP_019855521.1	GO:0045454
XP_011405019.2	GO:0055114; GO:0016491; GO:0005975; GO:0016616; GO:0003824
XP_019857749.1	GO:0004930; GO:0007186; GO:0016021
XP_019850936.1	GO:0005524; GO:0003682; GO:0003677
XP_019851911.1	GO:0007186; GO:0016021; GO:0004930
XP_019849032.1	GO:0005525
XP_019857986.1	GO:0005515; GO:0007165
XP_019857863.1	GO:0003677
XP_019849493.1	GO:0005515
XP_011410154.1	GO:0005524; GO:0004672; GO:0006468
XP_019848687.1	GO:0005743; GO:0006850
XP_003385359.1	GO:0016491; GO:0055114; GO:0006098; GO:0004616
XP_019854787.1	GO:0005509
XP_011406688.1	GO:0003676; GO:0005524
XP_003387612.2	GO:0004812; GO:0005737; GO:0004830; GO:0006418; GO:0000166; GO:0005524; GO:0046872; GO:0020037; GO:0006436; GO:0019441
XP_019849725.1	GO:0004222; GO:0008237; GO:0008270; GO:0006508
XP_019857644.1	GO:0005509
XP_011404565.2	GO:0005515
XP_019862436.1	GO:0003677
XP_019849377.1	GO:0006508; GO:0004252
XP_003390109.1	GO:0008270; GO:0005622; GO:0005515
XP_003389194.1	GO:0016598; GO:0004057
XP_019851124.1	GO:0006355; GO:0016573; GO:0008270; GO:0005634; GO:0004402; GO:0003700
XP_019862981.1	GO:0055085; GO:0016021
XP_019849273.1	GO:0008536; GO:0006886; GO:0005488
XP_019850296.1	GO:0008270; GO:0004089; GO:0015976
XP_011409470.2	GO:0005506; GO:0020037; GO:0016705; GO:0055114
XP_003387258.1	GO:0008152; GO:0008484; GO:0003824
XP_019859643.1	GO:0004521; GO:0043571
XP_019855101.1	GO:0005515
XP_019850729.1	GO:0051536; GO:0005506; GO:0016226
XP_019852918.1	GO:0046470; GO:0008152; GO:0006629; GO:0004622
XP_019850459.1	GO:0005515
XP_019860158.1	GO:0005488
XP_019858099.1	GO:0006508; GO:0004197
XP_019863636.1	GO:0005667; GO:0006355; GO:0005622; GO:0005515; GO:0007179; GO:0003700
XP_019859811.1	GO:0005216; GO:0016020; GO:0055085; GO:0006811; GO:0005515
XP_011402432.2	GO:0005515
XP_003391619.2	GO:0006222; GO:0004152; GO:0016627; GO:0055114; GO:0003824; GO:0005737
XP_019857651.1	GO:0005515
XP_019849475.1	GO:0006626; GO:0005741
XP_019852863.1	GO:0000956; GO:0000398
XP_019852628.1	GO:0005515
XP_011405121.1	GO:0003924; GO:0005525; GO:0007264; GO:0005622
XP_011409657.1	GO:0005515
XP_019863350.1	GO:0005524; GO:0007018; GO:0008017; GO:0003777
XP_019851874.1	GO:0006355; GO:0003700; GO:0005634
XP_003388395.2	GO:0005524; GO:0016887
XP_003383057.1	GO:0046540; GO:0000398; GO:0005688
XP_003391256.2	GO:0009378; GO:0006281; GO:0003677; GO:0005524; GO:0006310
XP_019861229.1	GO:0005509
XP_019853155.1	GO:0005515
XP_011405880.1	GO:0005515
XP_019853970.1	GO:0007186; GO:0016021; GO:0004930
