Feature	GO
gene:LOC8075196|protein_id:XP_002452878.1	GO:0042546; GO:0016020; GO:0008107
gene:LOC8066091|protein_id:XP_002444915.1	GO:0043531
gene:LOC8084261|protein_id:XP_002461350.1	GO:0005515
gene:LOC8083248|protein_id:XP_002462509.1	GO:0006094; GO:0006096; GO:0004347
gene:LOC8054871|protein_id:XP_002462693.1	GO:0003677; GO:0003700; GO:0006355
gene:LOC8078393|protein_id:XP_002454461.1	GO:0005515
gene:LOC8082219|protein_id:XP_021311134.1	GO:0003777; GO:0005524; GO:0008017; GO:0007018
gene:LOC8077666|protein_id:XP_002440989.2	GO:0005524; GO:0006468; GO:0004672
gene:LOC8067292|protein_id:XP_002440425.1	GO:0016020; GO:0016021
gene:LOC8080416|protein_id:XP_002467703.1	GO:0000387; GO:0005681
gene:LOC8071643|protein_id:XP_002453489.2	GO:0006412; GO:0005840; GO:0003735; GO:0005622
gene:LOC8081743|protein_id:XP_002463012.1	GO:0008152; GO:0016758
gene:LOC8063897|protein_id:XP_002438595.1	GO:0016021
gene:LOC8082594|protein_id:XP_021319501.1	GO:0005515; GO:0006355; GO:0005634; GO:0003677; GO:0009725
gene:LOC8086301|protein_id:XP_002455566.1	GO:0042744; GO:0055114; GO:0004601; GO:0006979; GO:0020037
gene:LOC8084081|protein_id:XP_002462967.1	GO:0004553; GO:0005975
gene:LOC8079542|protein_id:XP_002447179.1	GO:0005634; GO:0006302; GO:0030870; GO:0030145; GO:0008408; GO:0004519; GO:0016787
gene:LOC8066568|protein_id:XP_002441642.1	GO:0005737; GO:0005634
gene:LOC8060692|protein_id:XP_002463191.1	GO:0006468; GO:0004672; GO:0005524
gene:LOC8056556|protein_id:XP_002455113.2	GO:0016846; GO:0003824
gene:LOC8063500|protein_id:XP_002463218.1	GO:0016491; GO:0055114
gene:LOC8078156|protein_id:XP_002455495.2	GO:0005840; GO:0003735; GO:0006412; GO:0005622
gene:LOC8073875|protein_id:XP_002454431.1	GO:0003677
gene:LOC8064541|protein_id:XP_002466873.2	GO:0015935; GO:0003723; GO:0005840; GO:0003735; GO:0006412
gene:LOC8069736|protein_id:XP_002443476.2	GO:0006464; GO:0009249; GO:0033819
gene:LOC8078123|protein_id:XP_002457676.1	GO:0009055
gene:LOC110436814|protein_id:XP_021320020.1	GO:0055114; GO:0016491; GO:0008270
gene:LOC8061494|protein_id:XP_002436788.1	GO:0055114; GO:0033743
gene:LOC8074871|protein_id:XP_002442789.2	GO:0005634
gene:LOC8069619|protein_id:XP_002445075.1	GO:0005789
gene:LOC8067739|protein_id:XP_002446128.2	GO:0008234; GO:0006508
gene:LOC8084155|protein_id:XP_002466354.1	GO:0006355
gene:LOC8057349|protein_id:XP_002465356.1	GO:0050661; GO:0055114; GO:0004345; GO:0006006
gene:LOC8068218|protein_id:XP_021314115.1	GO:0042274; GO:0000469; GO:0004521
gene:LOC8068691|protein_id:XP_002440472.1	GO:0006796; GO:0005737; GO:0000287; GO:0004427
gene:LOC8076528|protein_id:XP_021318229.1	GO:0016021; GO:0008236; GO:0006508; GO:0016020
gene:LOC8072412|protein_id:XP_002455384.2	GO:0006629
gene:LOC8078669|protein_id:XP_002456777.1	GO:0016020; GO:0016887; GO:0005524
gene:LOC8078508|protein_id:XP_002457286.1	GO:0006334; GO:0000786; GO:0005634; GO:0003677; GO:0046982
gene:LOC8070520|protein_id:XP_002464523.1	GO:0006486; GO:0016757
gene:LOC8071406|protein_id:XP_021301627.1	GO:0016307; GO:0016308; GO:0046488; GO:0005524
gene:LOC8076484|protein_id:XP_002448794.2	GO:0008324; GO:0015299; GO:0006812; GO:0006813; GO:0016021; GO:0055085
gene:LOC8060704|protein_id:XP_002459391.1	GO:0016491; GO:0055114
gene:LOC8066229|protein_id:XP_002465061.1	GO:0004869
gene:LOC8082283|protein_id:XP_021306997.1	GO:0005506; GO:0055114; GO:0016705; GO:0020037
gene:LOC8058734|protein_id:XP_021319659.1	GO:0042626; GO:0016887; GO:0005524; GO:0016021; GO:0055085
gene:LOC8069239|protein_id:XP_002439073.1	GO:0048478; GO:0007049; GO:0003676; GO:0008270; GO:0005634; GO:0006974
gene:LOC8056260|protein_id:XP_002454844.2	GO:0005524; GO:0005515; GO:0004672; GO:0006468
gene:LOC8055748|protein_id:XP_002440788.1	GO:0006468; GO:0004672; GO:0005524
gene:LOC8071890|protein_id:XP_002462169.1	GO:0006355; GO:0003677; GO:0003700
gene:LOC8057469|protein_id:XP_002447960.2	GO:0004831; GO:0004812; GO:0006437; GO:0000166; GO:0003723; GO:0005737; GO:0006418; GO:0005524
gene:LOC8076827|protein_id:XP_002439718.1	GO:0055114; GO:0016705; GO:0020037; GO:0005506
gene:LOC8080650|protein_id:XP_002445609.1	GO:0045735; GO:0030145
gene:LOC8060318|protein_id:XP_021311067.1	GO:0030246
gene:LOC8060825|protein_id:XP_002455225.1	GO:0005515
gene:LOC8079480|protein_id:XP_021312403.1	GO:0005524; GO:0006468; GO:0004672
gene:LOC8078470|protein_id:XP_021308042.1	GO:0003677; GO:0003700; GO:0006355
gene:LOC8059087|protein_id:XP_002451928.1	GO:0016021; GO:0006812; GO:0055085; GO:0015369; GO:0008324; GO:0006816
gene:LOC8082616|protein_id:XP_002465237.1	GO:0005488
gene:LOC8075051|protein_id:XP_002461600.1	GO:0005515; GO:0043531
gene:LOC110429746|protein_id:XP_021301888.1	GO:0005643; GO:0017056; GO:0006913
gene:LOC8080259|protein_id:XP_002447425.1	GO:0008171; GO:0046983; GO:0008168
gene:LOC8070778|protein_id:XP_021304852.1	GO:0005515
gene:LOC8064216|protein_id:XP_021314307.1	GO:0004672; GO:0006468; GO:0005524
gene:LOC8057468|protein_id:XP_002447959.1	GO:0016021; GO:0055085; GO:0042626; GO:0005524; GO:0016887
gene:LOC110432860|protein_id:XP_021309527.1	GO:0005524; GO:0004672; GO:0006468
gene:LOC8081210|protein_id:XP_021307610.1	GO:0007034
gene:LOC8064050|protein_id:XP_002436584.1	GO:0004386
gene:LOC8068835|protein_id:XP_002442320.1	GO:0005515
gene:LOC8071295|protein_id:XP_002439246.2	GO:0046983
gene:LOC8055194|protein_id:XP_021320343.1	GO:0016020; GO:0022857; GO:0005215; GO:0055085; GO:0006857
gene:LOC110429633|protein_id:XP_021301549.1	GO:0006355; GO:0003677
gene:LOC8063461|protein_id:XP_021309153.1	GO:0006468; GO:0004672; GO:0005524
gene:LOC8072002|protein_id:XP_002446326.1	GO:0008081; GO:0006629
gene:LOC8056813|protein_id:XP_002453908.1	GO:0031047; GO:0016442
gene:LOC8080274|protein_id:XP_021318309.1	GO:0005509
gene:LOC8071134|protein_id:XP_002443982.2	GO:0030145; GO:0045735
gene:LOC8062274|protein_id:XP_002459866.1	GO:0000413; GO:0006457; GO:0003755
gene:LOC8075447|protein_id:XP_002455751.1	GO:0006511
gene:LOC8058535|protein_id:XP_002448999.1	GO:0006468; GO:0004672; GO:0005524
gene:LOC8058453|protein_id:XP_002438785.1	GO:0005524; GO:0006468; GO:0004672
gene:LOC8061360|protein_id:XP_002457426.1	GO:0016592; GO:0001104; GO:0006357
gene:LOC110434805|protein_id:XP_021315207.1	GO:0003676; GO:0008270
gene:LOC8078710|protein_id:XP_002458956.1	GO:0003676
gene:LOC8057052|protein_id:XP_002463635.1	GO:0006355; GO:0042393
gene:LOC8060782|protein_id:XP_002457348.1	GO:0051252; GO:0008428
gene:LOC8080185|protein_id:XP_002466137.1	GO:0016020; GO:0030244; GO:0016760
gene:LOC8071787|protein_id:XP_021313997.1	GO:0009116
gene:LOC8073097|protein_id:XP_002461114.1	GO:0004175; GO:0051603; GO:0019773; GO:0006511; GO:0004298; GO:0005839
gene:LOC8069539|protein_id:XP_002440631.1	GO:0005488; GO:0005515; GO:0005737; GO:0006606; GO:0061608; GO:0005634; GO:0008565
gene:LOC8059642|protein_id:XP_002467299.2	GO:0016788
gene:LOC8077400|protein_id:XP_021311347.1	GO:0005515
gene:LOC8085253|protein_id:XP_002468225.1	GO:0005515
gene:LOC8062058|protein_id:XP_021308688.1	GO:0016021; GO:0055085; GO:0042626; GO:0005524; GO:0016887
gene:LOC8070528|protein_id:XP_002464531.1	GO:0008270
gene:LOC8057091|protein_id:XP_002463674.2	GO:0046872
gene:LOC8055620|protein_id:XP_021308421.1	GO:0016787; GO:0008152
gene:LOC8054953|protein_id:XP_002456046.1	GO:0005515
gene:LOC8080711|protein_id:XP_002460729.2	GO:0008270
gene:LOC8067907|protein_id:XP_002437690.1	GO:0016787; GO:0008152
gene:LOC8055948|protein_id:XP_002448272.1	GO:0009055
gene:LOC110436529|protein_id:XP_021319391.1	GO:0003735; GO:0005840; GO:0006412; GO:0005622
gene:LOC8084752|protein_id:XP_002442970.1	GO:0008972; GO:0004789; GO:0009228; GO:0003824
gene:LOC8075197|protein_id:XP_002452879.1	GO:0008107; GO:0016020; GO:0042546
gene:LOC8077229|protein_id:XP_002462800.1	GO:0006468; GO:0004672; GO:0005524
gene:LOC8057642|protein_id:XP_002465737.1	GO:0005515
gene:LOC8055877|protein_id:XP_002462569.1	GO:0004553; GO:0005975
gene:LOC8086276|protein_id:XP_002467415.1	GO:0008168
gene:LOC8067911|protein_id:XP_002436355.1	GO:0009793
gene:LOC8085063|protein_id:XP_002455358.1	GO:0055114; GO:0016491
gene:LOC110434317|protein_id:XP_021313836.1	GO:0005975; GO:0016773
gene:LOC8057209|protein_id:XP_002464130.2	GO:0006355; GO:0003700; GO:0043565
gene:LOC8079477|protein_id:XP_002454910.1	GO:0006412; GO:0003735; GO:0005840
gene:LOC8054638|protein_id:XP_002455431.1	GO:0005515; GO:0004252; GO:0016021
gene:LOC8082822|protein_id:XP_002441989.1	GO:0046983; GO:0045944; GO:0006355; GO:0005634; GO:0000977; GO:0003677; GO:0003700
gene:LOC8075138|protein_id:XP_021311275.1	GO:0016787; GO:0008152
gene:LOC8080772|protein_id:XP_002465219.1	GO:0016021
gene:LOC8082339|protein_id:XP_002467907.1	GO:0043565; GO:0003700; GO:0006355
gene:LOC8062482|protein_id:XP_021321082.1	GO:0008234; GO:0006508; GO:0003677
gene:LOC8061626|protein_id:XP_021305158.1	GO:0022857; GO:0055085; GO:0016021
gene:LOC8058995|protein_id:XP_002460515.1	GO:0006629; GO:0008374
gene:LOC8055301|protein_id:XP_002456540.1	GO:0003677
gene:LOC110436638|protein_id:XP_021319738.1	GO:0003676; GO:0003723
gene:LOC8072615|protein_id:XP_002454044.1	GO:0003935; GO:0009231; GO:0008686
gene:LOC8155426|protein_id:XP_002489075.2	GO:0005515
gene:LOC8079305|protein_id:XP_002438605.1	GO:0055114; GO:0016491
gene:LOC8062553|protein_id:XP_002459848.2	GO:0047746; GO:0015996
gene:LOC8074296|protein_id:XP_002442418.1	GO:0043531
gene:LOC8073785|protein_id:XP_002451802.1	GO:0004177; GO:0030145
gene:LOC8083521|protein_id:XP_002445617.1	GO:0030001; GO:0016020; GO:0055085; GO:0046873
gene:LOC8067733|protein_id:XP_002447499.2	GO:0000160
gene:LOC8081967|protein_id:XP_021315294.1	GO:0005515
gene:LOC8057700|protein_id:XP_002446996.1	GO:0006468; GO:0030246; GO:0004672; GO:0005524
gene:LOC8069002|protein_id:XP_002441461.2	GO:0004672; GO:0006468; GO:0005524
gene:LOC8081373|protein_id:XP_002454903.1	GO:0009269
gene:LOC8084952|protein_id:XP_002468119.2	GO:0016787
gene:LOC8071745|protein_id:XP_021316051.1	GO:0046983
gene:LOC8062458|protein_id:XP_002458896.1	GO:0003676
gene:LOC8077347|protein_id:XP_021305150.1	GO:0003899; GO:0006351; GO:0032549; GO:0003677
gene:LOC8086128|protein_id:XP_002442052.1	GO:0005515; GO:0006468; GO:0004672; GO:0005524
gene:LOC8061362|protein_id:XP_021313371.1	GO:0004045
gene:LOC8062067|protein_id:XP_021309414.1	GO:0005515
gene:LOC8060714|protein_id:XP_002459401.1	GO:0005622; GO:0003676; GO:0006412; GO:0003735; GO:0005840; GO:0003723
gene:LOC8073617|protein_id:XP_002450352.1	GO:0006950
gene:LOC8071348|protein_id:XP_002436513.2	GO:0003824; GO:0008152
gene:LOC110433939|protein_id:XP_021312804.1	GO:0008324; GO:0016021; GO:0006812; GO:0055085
gene:LOC8054550|protein_id:XP_002462210.1	GO:0006012; GO:0003978
gene:LOC8083913|protein_id:XP_002463774.1	GO:0003676; GO:0008270
gene:LOC8071502|protein_id:XP_002442578.1	GO:0016765; GO:0051996; GO:0004310; GO:0009058; GO:0016740; GO:0006696
gene:LOC8086246|protein_id:XP_002466455.2	GO:0032259; GO:0003676; GO:0008168
gene:LOC110437484|protein_id:XP_021321608.1	GO:0006508; GO:0004185
gene:LOC8064698|protein_id:XP_002441540.2	GO:0009055
gene:LOC8061601|protein_id:XP_002438838.1	GO:0005874; GO:0007017; GO:0003924; GO:0005525; GO:0005200
gene:LOC8058234|protein_id:XP_002458233.1	GO:0016021; GO:0005471; GO:0006862
gene:LOC8055246|protein_id:XP_021313569.1	GO:0006284; GO:0006281; GO:0008725; GO:0003824
gene:LOC8070320|protein_id:XP_021302595.1	GO:0016021
gene:LOC8071651|protein_id:XP_002451738.1	GO:0008168; GO:0005730
gene:LOC8059405|protein_id:XP_002459034.1	GO:0004788; GO:0030975; GO:0006772; GO:0005524; GO:0009229
gene:LOC8066893|protein_id:XP_021305861.1	GO:0005515
gene:LOC8074385|protein_id:XP_021316326.1	GO:0030246; GO:0006468; GO:0004672; GO:0005524
gene:LOC8075816|protein_id:XP_021317741.1	GO:0043531
gene:LOC110432525|protein_id:XP_021308819.1	GO:0016020
gene:LOC8072315|protein_id:XP_021319321.1	GO:0005515
gene:LOC8083050|protein_id:XP_021317066.1	GO:0016788
gene:LOC8084263|protein_id:XP_002459261.2	GO:0005515
gene:LOC8056832|protein_id:XP_002468202.1	GO:0016491; GO:0055114
gene:LOC8059557|protein_id:XP_002458816.1	GO:0008152; GO:0016758
gene:LOC8077972|protein_id:XP_021306970.1	GO:0004525; GO:0005524; GO:0003676; GO:0006396; GO:0003723; GO:0005515; GO:0016075; GO:0016891
gene:LOC8081460|protein_id:XP_002468066.2	GO:0016887; GO:0005524; GO:0016020
gene:LOC8078133|protein_id:XP_002457686.1	GO:0003677
gene:LOC8065284|protein_id:XP_002439099.1	GO:0005515
gene:LOC8080702|protein_id:XP_002462884.1	GO:0020037; GO:0006979; GO:0004601; GO:0055114; GO:0042744
gene:LOC8062244|protein_id:XP_002464207.1	GO:0003697; GO:0006260
gene:LOC8065286|protein_id:XP_002440404.1	GO:0005515; GO:0016567; GO:0004842
gene:LOC110433169|protein_id:XP_021310588.1	GO:0008289
gene:LOC8063554|protein_id:XP_021303511.1	GO:0055114; GO:0016972; GO:0045454
gene:LOC8061102|protein_id:XP_002440182.1	GO:0004045
gene:LOC8065270|protein_id:XP_002443677.1	GO:0016021; GO:0055085; GO:0015770; GO:0008515; GO:0005887
gene:LOC8081158|protein_id:XP_021309999.1	GO:0000166; GO:0004812; GO:0005737; GO:0002161; GO:0006418; GO:0005524; GO:0006438; GO:0004832
gene:LOC8082318|protein_id:XP_002467886.1	GO:0005515
gene:LOC8065633|protein_id:XP_021302293.1	GO:0071805; GO:0016020; GO:0015079
gene:LOC8074111|protein_id:XP_002459152.1	GO:0008146
gene:LOC8068215|protein_id:XP_002440567.1	GO:0003677
gene:LOC8066709|protein_id:XP_002449830.1	GO:0005515
gene:LOC8083891|protein_id:XP_002464804.1	GO:0055114; GO:0016491
gene:LOC8061785|protein_id:XP_002441234.1	GO:0016787
gene:LOC8062679|protein_id:XP_021316429.1	GO:0005515
gene:LOC8077041|protein_id:XP_021302771.1	GO:0016758; GO:0008152
gene:LOC8080839|protein_id:XP_002445087.1	GO:0016614; GO:0055114; GO:0050660; GO:0003824; GO:0016491
gene:LOC8056944|protein_id:XP_002447397.1	GO:0055114; GO:0016705; GO:0020037; GO:0005506
gene:LOC8080181|protein_id:XP_002463561.1	GO:0004672; GO:0006468; GO:0004674; GO:0048544; GO:0005524
gene:LOC8077550|protein_id:XP_002457049.1	GO:0005515
gene:LOC8084932|protein_id:XP_002468098.1	GO:0030619; GO:0003676
gene:LOC8063801|protein_id:XP_002437507.1	GO:0003676; GO:0008270
gene:LOC8073010|protein_id:XP_002447816.1	GO:0005515
gene:LOC8067062|protein_id:XP_021320341.1	GO:0004672; GO:0006468; GO:0030247; GO:0005509; GO:0005524
gene:LOC110429834|protein_id:XP_021302177.1	GO:0016788
gene:LOC8057845|protein_id:XP_002445734.2	GO:0004553; GO:0030246; GO:0005975
gene:LOC8085637|protein_id:XP_002450250.2	GO:0005634; GO:0003677; GO:0006351; GO:0003899
gene:LOC8067006|protein_id:XP_021320066.1	GO:0003755; GO:0000413
gene:LOC8155684|protein_id:XP_002489278.2	GO:0006464; GO:0015031
gene:LOC8070220|protein_id:XP_021317852.1	GO:0043531
gene:LOC8057079|protein_id:XP_002466221.1	GO:0003676
gene:LOC8067837|protein_id:XP_021320280.1	GO:0008152; GO:0016787
gene:LOC8062917|protein_id:XP_002464008.1	GO:0009055
gene:LOC110433636|protein_id:XP_021311812.1	GO:0008270; GO:0003676
gene:LOC8071159|protein_id:XP_021320428.1	GO:0005515
gene:LOC8067465|protein_id:XP_002440020.1	GO:0042744; GO:0006979; GO:0020037; GO:0055114; GO:0004601
gene:LOC110430348|protein_id:XP_021303619.1	GO:0005634; GO:0006334
gene:LOC8068872|protein_id:XP_002452259.1	GO:0006355; GO:0003677; GO:0003713
gene:LOC8065301|protein_id:XP_021302485.1	GO:0003677
gene:LOC8077530|protein_id:XP_002463451.1	GO:0004601; GO:0055114; GO:0020037; GO:0006979
gene:LOC110433995|protein_id:XP_021313083.1	GO:0016021
gene:LOC8085572|protein_id:XP_002451841.1	GO:0005622; GO:0005840; GO:0003735; GO:0006412
gene:LOC8084794|protein_id:XP_002443012.2	GO:0000160; GO:0003677; GO:0003700; GO:0007165
gene:LOC110432248|protein_id:XP_021307945.1	GO:0005515
gene:LOC110431801|protein_id:XP_021307089.1	GO:0016491; GO:0055114; GO:0019509; GO:0010309
gene:LOC110432911|protein_id:XP_021309795.1	GO:0030071; GO:0031145; GO:0005680
gene:LOC110433067|protein_id:XP_021310351.1	GO:0006457; GO:0016272; GO:0051082
gene:LOC8071221|protein_id:XP_002439347.1	GO:0005515
gene:LOC8079458|protein_id:XP_002453461.1	GO:0045454; GO:0016491
gene:LOC8080352|protein_id:XP_002447904.1	GO:0016491; GO:0055114; GO:0010181; GO:0003824
gene:LOC8082514|protein_id:XP_021312974.1	GO:0008270; GO:0005634
gene:LOC8072756|protein_id:XP_021317232.1	GO:0003676; GO:0031124; GO:0005515
gene:LOC8059971|protein_id:XP_002463955.1	GO:0016021
gene:LOC8081715|protein_id:XP_002460823.1	GO:0046982; GO:0003677; GO:0005634; GO:0000786
gene:LOC8071624|protein_id:XP_002453469.1	GO:0006351; GO:0003899; GO:0046983
gene:LOC8060884|protein_id:XP_021307160.1	GO:0008152; GO:0003824
gene:LOC8060578|protein_id:XP_002444665.2	GO:0009966
gene:LOC8056388|protein_id:XP_002454707.1	GO:0005515
gene:LOC8078978|protein_id:XP_002463110.2	GO:0005515; GO:0008270
gene:LOC8061619|protein_id:XP_002438859.1	GO:0016705; GO:0020037; GO:0055114; GO:0005506
gene:LOC8060170|protein_id:XP_002446697.1	GO:0005515
gene:LOC8079919|protein_id:XP_002461446.1	GO:0008152; GO:0006629
gene:LOC8071277|protein_id:XP_002439228.1	GO:0005515
gene:LOC8070252|protein_id:XP_002448672.1	GO:0003824; GO:0008152
gene:LOC8067590|protein_id:XP_002448876.1	GO:0003824
gene:LOC8080499|protein_id:XP_002454975.2	GO:0006468; GO:0004672; GO:0005524
gene:LOC8063474|protein_id:XP_002459958.1	GO:0005525; GO:0003924
gene:LOC8076190|protein_id:XP_021305420.1	GO:0006468; GO:0004672
gene:LOC8067398|protein_id:XP_021316295.1	GO:0003824; GO:0009058; GO:0030170
gene:LOC8063647|protein_id:XP_021309011.1	GO:0016021
gene:LOC8073869|protein_id:XP_002454426.1	GO:0016787
gene:LOC8056433|protein_id:XP_002453027.2	GO:0005515
gene:LOC8068559|protein_id:XP_002444916.1	GO:0015098; GO:0015689; GO:0016021
gene:LOC8067622|protein_id:XP_002450155.2	GO:0005975; GO:0004553
gene:LOC8077384|protein_id:XP_002456962.2	GO:0003676
gene:LOC110431708|protein_id:XP_021306778.1	GO:0003677
gene:LOC8074820|protein_id:XP_021315440.1	GO:0006468; GO:0004672; GO:0005515; GO:0005524
gene:LOC8068669|protein_id:XP_021303039.1	GO:0003677; GO:0008270; GO:0003676; GO:0006260; GO:0005634; GO:0006310; GO:0006281
gene:LOC8075278|protein_id:XP_002447792.1	GO:0016787
gene:LOC8077899|protein_id:XP_002440971.1	GO:0005515
gene:LOC8066724|protein_id:XP_002451115.1	GO:0045735
gene:LOC8073609|protein_id:XP_002450344.1	GO:0005524; GO:0005509; GO:0030247; GO:0006468; GO:0004672
gene:LOC110436107|protein_id:XP_021317965.1	GO:0003677; GO:0005634; GO:0006351; GO:0003899
gene:LOC8081878|protein_id:XP_002465691.1	GO:0005515
gene:LOC8063024|protein_id:XP_002464309.1	GO:0006486; GO:0008378; GO:0016020
gene:LOC8077262|protein_id:XP_002460661.1	GO:0006355; GO:0003690
gene:LOC8082001|protein_id:XP_002465741.1	GO:0005634; GO:0000808; GO:0006260
