Feature	GO
CAP24753.2	GO:0016021; GO:0007186; GO:0004930
CAP29031.1	GO:0042302
CAP24318.1	GO:0005615
CAR98789.1	GO:0008061; GO:0005975
CAP21727.2	GO:0005515
CAP21218.2	GO:0005515
CAP31651.1	GO:0008289
CAP30422.1	GO:0016021
CAP38692.2	GO:0008146; GO:0016021
CAP24922.1	GO:0022857; GO:0016020; GO:0055085
CAP20645.1	GO:0003824; GO:0008152
CAP23142.1	GO:0006659
CAP20444.1	GO:0016021
CAP22965.1	GO:0005509
CAP32617.2	GO:0016021
CAP36787.2	GO:0016020; GO:0071805; GO:0005267
CAP24674.1	GO:0003676
CAP27158.1	GO:0048208
CAP27308.2	GO:0008270; GO:0003676
CAP27581.1	GO:0005515
CAP35560.1	GO:0045747; GO:0007049; GO:0006221
CAR99764.1	GO:0006508; GO:0008234
CAP27271.1	GO:0016787
CAP24287.2	GO:0006629; GO:0016788
CAP35514.1	GO:0006355
CAP35323.2	GO:0005515
CAP29999.1	GO:0007154; GO:0016020
CAP23713.2	GO:0043039; GO:0004812; GO:0005737; GO:0000166; GO:0006419; GO:0003676; GO:0005524; GO:0004813
CAP21241.2	GO:0006508; GO:0004190; GO:0008270; GO:0003676
CAP36441.1	GO:0043565; GO:0003700; GO:0006355; GO:0008270; GO:0005634
CAP31203.1	GO:0055114; GO:0016021; GO:0006629; GO:0080132; GO:0005506; GO:0008610; GO:0016491
CAP30763.2	GO:0003676
CAP32993.2	GO:0003676
CAP31785.1	GO:0006355
CAP31686.1	GO:0008236; GO:0006508
CAP22001.1	GO:0005525; GO:0005622
CAP30126.2	GO:0033588; GO:0002098
CAP23101.2	GO:0008152; GO:0006629; GO:0005515
CAP35101.2	GO:0006397
CAP37519.2	GO:0003677
CAP25903.2	GO:0005515
CAP32205.2	GO:0055085; GO:0016021; GO:0022857
CAP23680.2	GO:0035556; GO:0007165
CAP38061.1	GO:0016021; GO:0022857; GO:0055085
CAP26965.2	GO:0016021; GO:0007606
CAP33742.1	GO:0006355; GO:0043565; GO:0003700; GO:0005634; GO:0008270
CAP31091.2	GO:0005509; GO:0005515
CAP31239.1	GO:0006468; GO:0005524; GO:0004672
CAP32716.2	GO:0003676
CAP38377.1	GO:0005634; GO:0000786; GO:0003677; GO:0006334
CAP39734.2	GO:0055085; GO:0005743; GO:0016746; GO:0005509; GO:0008152
CAP36174.2	GO:0005515
CAP38632.2	GO:0004499; GO:0055114; GO:0050660; GO:0050661
CAP37450.3	GO:0055114; GO:0016702; GO:0005506
CAP31205.1	GO:0004812; GO:0005737; GO:0000166; GO:0002161; GO:0006428; GO:0006418; GO:0004822; GO:0005524
CAP32756.2	GO:0043565; GO:0006355; GO:0003677
CAP33534.2	GO:0006511; GO:0016579; GO:0036459
CAP31337.1	GO:0003677; GO:0006352
CAP36556.1	GO:0003676
CAP36947.1	GO:0004129
CAP37459.2	GO:0008270; GO:0003676
CAP36395.2	GO:0008152; GO:0016758
CAP31669.1	GO:0003723; GO:0005622; GO:0019843
CAP38817.1	GO:0005975; GO:0016757
CAP32932.2	GO:0016021; GO:0005515
CAP35408.2	GO:0008146; GO:0016021
CAP24347.1	GO:0005515
CAP27611.2	GO:0003676
CAP32096.2	GO:0005267; GO:0016020; GO:0071805
CAP36975.2	GO:0055085; GO:0016020; GO:0046873; GO:0030001
CAP22871.1	GO:0006886; GO:0008565; GO:0005488; GO:0000139; GO:0005737; GO:0048280; GO:0016020
CAP22057.2	GO:0019825; GO:0020037
CAP29852.1	GO:0046983
CAP33129.2	GO:0006468; GO:0005524; GO:0004672
CAP34613.1	GO:0005975; GO:0003824
CAP22481.2	GO:0005975; GO:0019318; GO:0003824; GO:0016853; GO:0030246
CAP23391.1	GO:0006281; GO:0042276; GO:0003684; GO:0016779
CAP21565.2	GO:0003676; GO:0008270
CAP27277.2	GO:0016020; GO:0055085; GO:0016021; GO:0022857; GO:0005215
CAP21651.2	GO:0016021
CAP36717.2	GO:0003824; GO:0030170
CAP39804.1	GO:0016021; GO:0004930; GO:0007186
CAP24812.1	GO:0003676; GO:0005524
CAP21920.2	GO:0036459; GO:0016579; GO:0006511
CAP35811.1	GO:0008168
CAP38062.1	GO:0055085; GO:0022857; GO:0016021
CAP28690.1	GO:0016787; GO:0005737; GO:0005524; GO:0030163
CAP24284.1	GO:0005515
CAP34933.2	GO:0016021; GO:0006812; GO:0015299; GO:0055085
CAP22386.2	GO:0016747
CAP22145.2	GO:0003676
CAR98989.1	GO:0016021
CAP31154.1	GO:0016491
CAP34908.1	GO:0006468; GO:0005524; GO:0004672
CAP23750.2	GO:0017056; GO:0005643
CAP23973.2	GO:0016021
CAP20848.2	GO:0005488; GO:0008565; GO:0005634; GO:0061608; GO:0005515; GO:0006606; GO:0005737
CAP35216.2	GO:0016791; GO:0004725; GO:0016311; GO:0006470
CAP28123.2	GO:0008270; GO:0006508; GO:0004181; GO:0004180
CAP27268.2	GO:0005215; GO:0006811; GO:0016020; GO:0055085
CAP29915.1	GO:0005488
CAP38638.2	GO:0016020; GO:0006811; GO:0038023; GO:0004970; GO:0005234; GO:0005216
CAP37571.1	GO:0005622; GO:0006412; GO:0003735; GO:0005840; GO:0005515
CAP24792.1	GO:0005730; GO:0005515; GO:0006364
CAP32041.1	GO:0005525; GO:0005200; GO:0005874; GO:0007017; GO:0003924
CAP23084.2	GO:0005515
CAP30985.1	GO:0006310; GO:0015074; GO:0003677
CAP31100.1	GO:0004064
CAP31509.2	GO:0008289
CAP31081.2	GO:0005515
CAP39262.1	GO:0005921
CAP24776.2	GO:0005524; GO:0004672; GO:0006468
CAP31525.1	GO:0006432; GO:0005524; GO:0005737; GO:0004812; GO:0000166; GO:0043039; GO:0004826; GO:0000049
CAP33710.2	GO:0005669; GO:0006367
CAP34095.1	GO:0008270; GO:0005634; GO:0043565; GO:0003700; GO:0006355
CAP24514.2	GO:0006508; GO:0004252
CAP34259.1	GO:0005515; GO:0003676
CAP30720.2	GO:0038023; GO:0005234; GO:0005216; GO:0004970; GO:0016020; GO:0006811
CAP38978.1	GO:0051536; GO:0016226; GO:0005506
CAP31054.2	GO:0003824; GO:0008152
CAP20570.1	GO:0055085; GO:0005215; GO:0022857; GO:0016021
CAP36587.1	GO:0003677
CAP29116.1	GO:0008289
CAP27382.1	GO:0016021; GO:0007186; GO:0008528; GO:0004930
CAP21689.2	GO:0003824
CAP26784.1	GO:0016787
CAP23918.1	GO:0045454
CCG58707.1	GO:0008076; GO:0051260; GO:0005515; GO:0005249; GO:0006813
CAP37466.2	GO:0005515
CAP27077.1	GO:0008234; GO:0006508; GO:0003676
CAP39613.3	GO:0008017; GO:0003777; GO:0007018; GO:0005524
CAS00380.1	GO:0016021
CAR99647.1	GO:0006629
CAP21676.2	GO:0007606; GO:0016020; GO:0004888
CAP33544.1	GO:0006629
CAP31106.2	GO:0007275; GO:0005576; GO:0016055; GO:0005102
CAP23419.2	GO:0003779
CAP35110.1	GO:0003676; GO:0015074
CAP20565.2	GO:0003700; GO:0043565; GO:0006355; GO:0005634; GO:0008270
CAP29631.1	GO:0006629
CAP23826.2	GO:0006259; GO:0005524; GO:0003677; GO:0003918; GO:0006265
CAP28506.2	GO:0005515
CAP22349.1	GO:0006396
CAP32140.1	GO:0003676
CAP38031.2	GO:0005515
CAP23710.2	GO:0003676
CAP38412.2	GO:0033819; GO:0009249; GO:0006464
CAP32323.1	GO:0003676
CAP33286.1	GO:0008270
CAP33157.1	GO:0003676
CAP38682.2	GO:0016021; GO:0008146
CAP38576.1	GO:0015986; GO:0000275; GO:0046933
CAP26044.1	GO:0008442; GO:0051287; GO:0016491; GO:0055114; GO:0004616
CAP39829.1	GO:0042302
CAP26842.2	GO:0016021; GO:0008528
CAP29502.1	GO:0016021
CAP24876.2	GO:0019887; GO:0005956
CAP24909.1	GO:0004817; GO:0005524; GO:0006423
CAP35530.1	GO:0000991; GO:0006357; GO:0032784; GO:0003676; GO:0003677; GO:0006139
CAS01091.1	GO:0005515
CAP20635.1	GO:0009451; GO:0009982; GO:0001522; GO:0003723
CAP31799.2	GO:0004888; GO:0016020; GO:0007606
CAP34404.1	GO:0005634
CAP22507.1	GO:0008528
CAP24415.2	GO:0005515
CAP31990.2	GO:0000166; GO:0003824; GO:0044237; GO:0006352; GO:0055029
CAP29738.1	GO:0005524; GO:0004672; GO:0006468
CAP27598.1	GO:0016787
CAP34883.1	GO:0016021
CAP35676.2	GO:0003676; GO:0000818
CAP28182.1	GO:0008270; GO:0004181; GO:0006508
CAP29686.2	GO:0016787
CAP30157.2	GO:0005737; GO:0046872; GO:0004644; GO:0009113; GO:0016742; GO:0006189; GO:0009058; GO:0004637; GO:0004641; GO:0005524
CAP20554.1	GO:0003677; GO:0006260; GO:0003887
CAP34989.1	GO:0016020
CAP34429.2	GO:0006355
CAP30463.2	GO:0006801; GO:0046872
CAP26022.1	GO:0007218; GO:0030141
CAP25893.1	GO:0003677
CAP32719.2	GO:0015991; GO:0005488; GO:0000221
CAP34834.2	GO:0008528; GO:0016021
CAP28172.1	GO:0050660; GO:0046872; GO:0003824; GO:0017150; GO:0055114; GO:0008033
CAP22402.2	GO:0016021
CAP26822.1	GO:0008528; GO:0016021
CAP36522.2	GO:0022857; GO:0016020; GO:0055085
CAP29347.1	GO:0006457; GO:0000774; GO:0042803; GO:0051087
CAP33858.1	GO:0008234; GO:0006508
CAP28541.1	GO:0042254; GO:0005634; GO:0005525
CAP35877.1	GO:0016021; GO:0006836; GO:0005328
CAP31010.1	GO:0008137; GO:0003954; GO:0005739
CAP21576.1	GO:0003677; GO:0006355; GO:0043565
CAP22230.2	GO:0055114; GO:0020037; GO:0005506; GO:0016705
CAP28760.2	GO:0005643; GO:0006913; GO:0017056
CAP30517.2	GO:0005515
CAP34438.2	GO:0048037; GO:0016638; GO:0055114; GO:0004733; GO:0010181; GO:0008615
CAP36238.1	GO:0006629
CAP32236.1	GO:0050660; GO:0008033; GO:0002098
CAP24391.2	GO:0005515
CAP34788.2	GO:0008528; GO:0016021
CAP39783.1	GO:0046873; GO:0030001; GO:0016020; GO:0055085
CAP31321.2	GO:0030131; GO:0006886; GO:0016192
CAP36668.2	GO:0005615
CAP24304.2	GO:0004781; GO:0004020; GO:0000103; GO:0005524
CAP21741.2	GO:0005515
CAP28785.3	GO:0055085
CAP28740.1	GO:0019441; GO:0046872; GO:0020037; GO:0004833
CAP31845.1	GO:0005515
CAP30197.1	GO:0042302
CAP36920.1	GO:0009116; GO:0004422; GO:0006166; GO:0005737
CAP33547.1	GO:0005515
CAP22887.2	GO:0050482; GO:0006644; GO:0004623
CAP20812.1	GO:0005515
CAP22890.1	GO:0005840; GO:0006412; GO:0003735
CAP23857.2	GO:0046983; GO:0003676
CBX33056.1	GO:0055114; GO:0016491
CAP25677.2	GO:0043565; GO:0006355; GO:0003676; GO:0003677; GO:0008270
CAP21183.1	GO:0005615
CAP32516.2	GO:0005515
CAP33130.2	GO:0006813; GO:0015269; GO:0016286; GO:0005516; GO:0016021
CAP39410.2	GO:0007018; GO:0005524; GO:0008017; GO:0003777; GO:0005515
CAP37800.1	GO:0055085; GO:0016021
CAP32714.2	GO:0003676
CAP24898.1	GO:0032049; GO:0004605
CAP34838.1	GO:0005515
CAP28642.1	GO:0006468; GO:0004672; GO:0005524
CAP26300.1	GO:0055114; GO:0050661; GO:0004345; GO:0006006
CAP34081.2	GO:0016788
CAP39478.2	GO:0005515
CAP35876.2	GO:0006811; GO:0004888; GO:0005230; GO:0034220; GO:0016021; GO:0005216
CAP39273.2	GO:0004222; GO:0006508; GO:0008237
CAP37275.1	GO:0032040; GO:0006364
CAP24630.1	GO:0004129
CAP22668.1	GO:0020037; GO:0016705; GO:0005506; GO:0055114
CAP31279.1	GO:0005515
CAP34642.1	GO:0016021; GO:0055085
CAP28647.2	GO:0006468; GO:0004672; GO:0005524
CAP30527.2	GO:0016021
CAP36016.1	GO:0006355; GO:0005667; GO:0003700; GO:0046983
CAP39625.1	GO:0007186; GO:0004930; GO:0016021
CAP20496.2	GO:0004359; GO:0005515; GO:0006541
CAP36809.2	GO:0006614; GO:0005515; GO:0008312; GO:0048500
CAP30378.1	GO:0016787; GO:0006685; GO:0004767
CAP31178.2	GO:0003700; GO:0043565; GO:0006355; GO:0008270; GO:0005634
CAP25358.1	GO:0006468; GO:0004672; GO:0005524
CAP24791.1	GO:0003676; GO:0005524
CAS00485.1	GO:0016021; GO:0008528
CAP34653.2	GO:0016573; GO:0004402; GO:0006355
CAP23935.2	GO:0006464; GO:0004077
CAP22616.1	GO:0016705; GO:0020037; GO:0005506; GO:0055114
CAP24168.2	GO:0006811; GO:0004888; GO:0005230; GO:0034220; GO:0016021; GO:0005216
CAP27067.1	GO:0004364; GO:0005515; GO:0008152
CAP25763.2	GO:0008152; GO:0003824
CAS01190.1	GO:0016787
CAP21596.1	GO:0016020; GO:0016780; GO:0008654
CAP30318.2	GO:0005515
CAP30336.2	GO:0005515
CAP33510.2	GO:0006355; GO:0003700; GO:0043565
CAS01087.1	GO:0004930; GO:0016021; GO:0007606
CAP27674.2	GO:0004064
CAP24103.2	GO:0005840; GO:0005622; GO:0003735; GO:0006412
CAP21994.1	GO:0055114; GO:0016491; GO:0005506; GO:0008610
CAP36714.1	GO:0003924; GO:0005525
CAP33561.1	GO:0000387; GO:0000245; GO:0005681
CAP30530.1	GO:0016021
CAP31940.2	GO:0016021; GO:0022857; GO:0005215; GO:0055085
CAP28061.1	GO:0004725; GO:1902751; GO:0006470; GO:0005622
CAP32168.1	GO:0055114; GO:0019509; GO:0010309; GO:0016491
CAP22787.2	GO:0017148; GO:0005515; GO:0030371; GO:0043488; GO:0003723
CAP31421.1	GO:0045944; GO:0000977; GO:0046983; GO:0003677
CAP30170.1	GO:0046983
CAP34705.2	GO:0005576; GO:0006030; GO:0008061
CAP38049.1	GO:0004830; GO:0005524; GO:0006436; GO:0006418; GO:0005737; GO:0004812; GO:0000166
CAP29371.1	GO:0000902
CAP26388.1	GO:0055085; GO:0016020; GO:0015267
CAP28786.2	GO:0005622; GO:0006412; GO:0003735; GO:0005840
CAP26412.1	GO:0030148; GO:0016021; GO:0042284; GO:0006629
CAP23139.3	GO:0006468; GO:0007165; GO:0004672; GO:0005524; GO:0004674; GO:0004703
CAS00529.1	GO:0005488; GO:0005634; GO:0000278; GO:0030261
CAP30140.2	GO:0004930; GO:0007186; GO:0016021
CAP31275.2	GO:0008152; GO:0016491
CAP36133.1	GO:0008061; GO:0005975
CAP24423.1	GO:0005515
CAP28185.2	GO:0005488; GO:0005515
CAP25585.1	GO:0006508; GO:0008237; GO:0004222
CBX33027.1	GO:0120009; GO:0120013; GO:0005737; GO:0005515
CAP37243.1	GO:0005488
CAP22164.2	GO:0006355; GO:0043565; GO:0003700; GO:0008270; GO:0005634
CAP22764.1	GO:0005515
CAP25664.1	GO:0006281; GO:0003678; GO:0000723
CAP26373.1	GO:0015232; GO:0015886
CAP30500.1	GO:0055114; GO:0020037; GO:0004601; GO:0006979
CAP23721.2	GO:0005267; GO:0005524; GO:0004672; GO:0071805; GO:0006468; GO:0016020
CAP21520.1	GO:0007606; GO:0004888; GO:0016020
CAP20914.1	GO:0015935; GO:0005840; GO:0006412; GO:0003723; GO:0003735
CAP35703.2	GO:0006468; GO:0004713; GO:0005524; GO:0004672
CAP22945.2	GO:0005515
CAP31021.1	GO:0004385; GO:0006163
CAR99713.1	GO:0043565; GO:0006355; GO:0003677
CAP28793.2	GO:0006468; GO:0004672; GO:0005524
CAP27340.1	GO:0005737; GO:0016787; GO:0030163; GO:0005524
CAP35549.1	GO:0003676
CAP23700.2	GO:0005515
CAP25243.2	GO:0006260; GO:0005663; GO:0006281; GO:0005524; GO:0003689; GO:0003677
CAP28784.1	GO:0019722; GO:0003676
CAP32130.1	GO:0005783; GO:0016021
CAP37008.2	GO:0030246
CAP26442.1	GO:0055085; GO:0005743; GO:0022857
CAP27926.1	GO:0018738; GO:0046294
CAP31701.2	GO:0003676
CAP25191.2	GO:0005515
CAP34886.2	GO:0005515
CAP32946.2	GO:0005515
CAP26284.1	GO:0003723; GO:0005488
CAP31317.1	GO:0016491
CAP28413.1	GO:0055085; GO:0016021
CAP34149.2	GO:0005509
CAP29616.1	GO:0007218
CAP29043.1	GO:0042302
CAP24616.2	GO:0005515
CAP25413.2	GO:0035556
CAP28672.2	GO:0003676; GO:0008270
CAP27074.2	GO:0003676
CAP35878.2	GO:0016702; GO:0055114
CAP27837.1	GO:0005524; GO:0003676
CAP24933.2	GO:0003676; GO:0005524
CAP31376.1	GO:0001510; GO:0009452; GO:0008168
CAP31386.1	GO:0006629; GO:0016021; GO:0003865; GO:0055114; GO:0016020; GO:0008202; GO:0005737; GO:0016627
CAP26726.2	GO:0022857; GO:0016021; GO:0005215; GO:0016020; GO:0055085
CAP20735.2	GO:0006637; GO:0047617
CAP27471.2	GO:0004930; GO:0007186; GO:0004989; GO:0016021
CAP23872.2	GO:0005488
CAP31556.2	GO:0003723; GO:0005515
CAP36619.2	GO:0008270
CAP36771.2	GO:0008528; GO:0004930; GO:0007186; GO:0016021
CAP23015.2	GO:0015078; GO:0015991; GO:0033179; GO:0000220
CAP38932.2	GO:0005515
CAP25771.2	GO:0035091
CAP36557.1	GO:0007218
CAP33716.2	GO:0006511
CAP25759.1	GO:0008270
CAP22259.2	GO:0003676; GO:0003723
CAP35407.2	GO:0016747
CAP24971.2	GO:0003677; GO:0008270; GO:0006471; GO:0003950
CAP27196.2	GO:0022857; GO:0055085; GO:0016020
CAP27524.2	GO:0016021
CAP24717.1	GO:0008061; GO:0006030; GO:0005576
CAP33407.1	GO:0016021; GO:0015165; GO:0000139; GO:0090481
CAP30952.2	GO:0020037; GO:0019825
CAP31174.2	GO:0008171
CAP27571.1	GO:0005524; GO:0004672; GO:0006468
CAP34739.2	GO:0004930; GO:0007186; GO:0016021
CAP32839.2	GO:0016021; GO:0008146
CAP24482.2	GO:0005515
CAP20526.1	GO:0005634; GO:0008270; GO:0043565; GO:0003700; GO:0006355
CAP27427.1	GO:0016021; GO:0055085
CAP35710.2	GO:0055114; GO:0016491
CAP29958.1	GO:0005515
CAP36237.1	GO:0006468; GO:0004672; GO:0005524; GO:0004674; GO:0035556
CAP31573.2	GO:0006470; GO:0016311; GO:0004725; GO:0016791
CAP21686.2	GO:0005524; GO:0004672; GO:0006468
CAP29534.2	GO:0016021; GO:0055085
CAP37244.2	GO:0005488
CAP31606.1	GO:0016021; GO:0004579; GO:0008250
CAP24842.1	GO:0005634; GO:0005515; GO:0006355
CAP21032.1	GO:0005515
CAP31836.1	GO:0004861; GO:0007050; GO:0005634
CAP38996.1	GO:0000445; GO:0006397
CAP23931.1	GO:0003676; GO:0008270
CAP23954.1	GO:0003676
CAP32647.2	GO:0004725; GO:0004045; GO:0006470
CAP39416.2	GO:0050660; GO:0003824; GO:0017150; GO:0055114; GO:0008033
CAP24215.1	GO:0055085; GO:0022857; GO:0016021
CAP28514.1	GO:0003824; GO:0008152
CAP29954.2	GO:0005515
CAP33026.2	GO:0006013; GO:0004559; GO:0003824; GO:0030246; GO:0005975
CAP27668.2	GO:0004222; GO:0008237; GO:0006508
CAP25607.2	GO:0003677
CAP31274.2	GO:0008152; GO:0016491
CAP26594.2	GO:0055114; GO:0006164; GO:0003938; GO:0016491; GO:0003824
CAP31388.2	GO:0001104; GO:0006355; GO:0016592
CAP33355.2	GO:0005524; GO:0004672; GO:0006468
CAP37973.2	GO:0004930; GO:0007186; GO:0016021
CAP35660.2	GO:0006468; GO:0005524; GO:0004713; GO:0004672
CAP25621.2	GO:0008061; GO:0006030
CAP28079.2	GO:0016020
CAP34504.2	GO:0016818; GO:0031491; GO:0005524; GO:0043044; GO:0003677; GO:0005634; GO:0003676; GO:0006338
CAP22957.2	GO:0009890
CAP32188.2	GO:0006486; GO:0008417; GO:0016020
CAP33738.1	GO:0005515
CAP23361.2	GO:0003676; GO:0003723
CAP27915.2	GO:0020037; GO:0016491; GO:0055114
CAP23385.2	GO:0003676
CAP29731.2	GO:0003824; GO:0009058; GO:0030170
CAP27246.1	GO:0005576; GO:0005179
CAP34071.1	GO:0016746
CAP29169.2	GO:0003676; GO:0005515
CAP29492.1	GO:0006511; GO:0016579; GO:0036459
CAP35607.1	GO:0008168; GO:0032259
CAP24983.1	GO:0070588; GO:0005245; GO:0005515; GO:0005891
CAP23150.1	GO:0016758; GO:0008152
CAP39278.1	GO:0016021
CAP30638.1	GO:0006508; GO:0004190
CAP24213.1	GO:0005515
CAP22949.2	GO:0006434; GO:0005524; GO:0004828; GO:0005737; GO:0000166
CAP31359.1	GO:0050660; GO:0003824; GO:0017150; GO:0008033; GO:0055114
CAP27138.1	GO:0032580; GO:0008376
CAP26282.1	GO:0005515
CAR99670.1	GO:0003676
CAP29242.1	GO:0005515
CAP21380.1	GO:0006310; GO:0015074; GO:0003677
CAP35106.1	GO:0007606; GO:0004888; GO:0016020
CAP22895.3	GO:0031307; GO:0005509; GO:0005525; GO:0007005; GO:0003924
CAP22089.1	GO:0016021
CCG58558.1	GO:0005515
CAR99129.1	GO:0003677
CAP22100.1	GO:0006468; GO:0004672; GO:0005524
CAP31570.2	GO:0005515
CAP34361.1	GO:0006355; GO:0003700
CAP37802.1	GO:0004386
CAP29536.1	GO:0005634
CAP28392.1	GO:0016021; GO:0007186; GO:0004930
CAR99084.1	GO:0015074; GO:0004190; GO:0008270; GO:0003676; GO:0006508
CAP24497.2	GO:0007186; GO:0004930; GO:0016021
CAP23566.1	GO:0005665; GO:0003899; GO:0006351; GO:0003677; GO:0005634
CAP24197.2	GO:0007034
CAP27453.2	GO:0003824; GO:0006777; GO:0030170; GO:0030151; GO:0008265
CAP21081.1	GO:0006355; GO:0046983
CAP25009.2	GO:0004675; GO:0016020
CAP39378.1	GO:0005515
CAP27953.2	GO:0007186; GO:0004930; GO:0016021; GO:0004983
CAP29594.1	GO:0003677
CAP35351.2	GO:0004222; GO:0008237; GO:0006508
CAP29997.2	GO:0005515
CAR99325.1	GO:0004631; GO:0006695; GO:0005737
CAP35649.1	GO:0005622; GO:0008235; GO:0004177; GO:0030145; GO:0019538; GO:0006508; GO:0005737
CAP24198.2	GO:0006413; GO:0003743
CAR98698.1	GO:0006468; GO:0005524; GO:0004672
CAP21970.1	GO:0005622; GO:0042254
CAP26059.1	GO:0005615
CAR98654.1	GO:0003676
CAP34363.1	GO:0005515
CAP24142.2	GO:0005525; GO:0016020; GO:0007165; GO:0003924
CAP22660.1	GO:0008152; GO:0016758
CAP23417.1	GO:0046983
