Feature	GO
gene:LOC101236772|protein_id:XP_012560618.1	GO:0055085; GO:0006811; GO:0016020; GO:0005216
gene:LOC100205824|protein_id:XP_012559760.1	GO:0016459; GO:0003774; GO:0051015; GO:0005524; GO:0005515
gene:LOC100213925|protein_id:XP_012563599.1	GO:0005525
gene:LOC100202979|protein_id:XP_012554143.1	GO:0006816; GO:0070588; GO:0005783; GO:0055085; GO:0005262; GO:0070679; GO:0006811; GO:0005220; GO:0005216; GO:0016020
gene:LOC100204636|protein_id:XP_002164652.3	GO:0016491; GO:0055114
gene:LOC100210856|protein_id:XP_012559904.1	GO:0016020
gene:LOC100203322|protein_id:XP_002158174.3	GO:0016791; GO:0016311; GO:0006470; GO:0008138
gene:LOC101234484|protein_id:XP_012565949.1	GO:0055085; GO:0016021; GO:0022857
gene:LOC100204514|protein_id:XP_012557073.1	GO:0005515
gene:LOC105843336|protein_id:XP_012554038.1	GO:0004930; GO:0016021; GO:0007186
gene:LOC105848005|protein_id:XP_012563361.1	GO:0003676
gene:LOC100212864|protein_id:XP_012562407.1	GO:0046856
gene:LOC105849678|protein_id:XP_012565556.1	GO:0046983
gene:LOC101238314|protein_id:XP_004213254.1	GO:0006508; GO:0003676; GO:0008270; GO:0004190
gene:LOC105848276|protein_id:XP_012563777.1	GO:0003677
gene:LOC101236336|protein_id:XP_004206187.2	GO:0008083
gene:LOC100211998|protein_id:XP_002160432.2	GO:0005515
gene:LOC105847652|protein_id:XP_012562819.1	GO:0046556; GO:0046373
gene:LOC100202986|protein_id:XP_002166449.2	GO:0003676
gene:LOC105845404|protein_id:XP_012558594.1	GO:0008270; GO:0004222
gene:LOC100206883|protein_id:XP_012556663.1	GO:0005216; GO:0016020; GO:0006811; GO:0008076; GO:0005515; GO:0055085; GO:0005249; GO:0051260; GO:0006813
gene:LOC105843436|protein_id:XP_012554258.1	GO:0003729; GO:0000340
gene:LOC101236938|protein_id:XP_004212715.1	GO:0005515
gene:LOC100213675|protein_id:XP_012554785.1	GO:0016020
gene:LOC101234931|protein_id:XP_004207401.1	GO:0003676
gene:LOC101236676|protein_id:XP_004207519.1	GO:0003676
gene:LOC105845709|protein_id:XP_012559219.1	GO:0015074; GO:0003676
gene:LOC105851037|protein_id:XP_012567187.1	GO:0003677
gene:LOC100207040|protein_id:XP_002163453.3	GO:0006629
gene:LOC101235678|protein_id:XP_004208184.1	GO:0003677
gene:LOC100192227|protein_id:XP_002167762.3	GO:0005524; GO:0004713; GO:0006468; GO:0005515; GO:0004672
gene:LOC100199446|protein_id:XP_002164206.2	GO:0003676; GO:0046872
gene:LOC100206141|protein_id:XP_002161239.3	GO:0005524
gene:LOC100208062|protein_id:XP_004210394.1	GO:0005737; GO:0016787; GO:0005524; GO:0030163
gene:LOC105849156|protein_id:XP_012564934.1	GO:0008270; GO:0046872
gene:LOC100199531|protein_id:XP_002158192.2	GO:0007165
gene:LOC100213952|protein_id:XP_012559462.1	GO:0005515
gene:LOC100203914|protein_id:XP_012563108.1	GO:0030117; GO:0030276; GO:0030131; GO:0016192; GO:0006886; GO:0015031
gene:LOC100208154|protein_id:XP_012558999.1	GO:0005524; GO:0030983; GO:0006298
gene:LOC101234399|protein_id:XP_012565541.1	GO:0016491; GO:0055114
gene:LOC100205317|protein_id:XP_002167951.2	GO:0007165; GO:0005515
gene:LOC105846382|protein_id:XP_012560518.1	GO:0005515
gene:LOC101238912|protein_id:XP_004212556.2	GO:0005524; GO:0006233; GO:0004798
gene:LOC100211077|protein_id:XP_002155857.3	GO:0005515
gene:LOC105850389|protein_id:XP_012566316.1	GO:0004803; GO:0006313
gene:LOC100206351|protein_id:XP_002164471.1	GO:0030014
gene:LOC105844030|protein_id:XP_012555590.1	GO:0008270; GO:0003676
gene:LOC100215273|protein_id:XP_002158487.2	GO:0003824; GO:0005975
gene:LOC101235615|protein_id:XP_012556293.1	GO:0003676
gene:LOC100212565|protein_id:XP_012560607.1	GO:0016020; GO:0005509
gene:LOC100200251|protein_id:XP_012555802.1	GO:0005515
gene:LOC101235587|protein_id:XP_004208818.1	GO:0004523; GO:0015074; GO:0003676
gene:LOC100213410|protein_id:XP_012557879.1	GO:0003676
gene:LOC100213545|protein_id:XP_012561305.1	GO:0005515
gene:LOC105843044|protein_id:XP_012554480.1	GO:0006183; GO:0006241; GO:0004550; GO:0006165; GO:0006228
gene:LOC100206856|protein_id:XP_012566893.1	GO:0005515
gene:LOC100209306|protein_id:XP_012555041.1	GO:0006508; GO:0008237; GO:0004222
gene:LOC101238604|protein_id:XP_004206441.1	GO:0005515
gene:LOC100206814|protein_id:XP_004208537.1	GO:0003735; GO:0005840; GO:0006412
gene:LOC105847042|protein_id:XP_012561764.1	GO:0005509
gene:LOC100211738|protein_id:XP_002161527.2	GO:0004616; GO:0006098; GO:0050661; GO:0016491; GO:0055114
gene:LOC100192301|protein_id:XP_012558849.1	GO:0003676; GO:0005524
gene:LOC100211263|protein_id:XP_012557083.1	GO:0016409
gene:LOC100209576|protein_id:XP_012562214.1	GO:0003779
gene:LOC101235447|protein_id:XP_004213177.1	GO:0003676
gene:LOC100210099|protein_id:XP_012554613.1	GO:0017025; GO:0006355; GO:0070897
gene:LOC101234554|protein_id:XP_004207790.1	GO:0046983
gene:LOC100213007|protein_id:XP_002167185.3	GO:0008519; GO:0016020; GO:0015696; GO:0072488
gene:LOC105843812|protein_id:XP_012555088.1	GO:0015074; GO:0003676
gene:LOC100211412|protein_id:XP_012566735.1	GO:0016763; GO:0101030; GO:0006400; GO:0008479
gene:LOC100210311|protein_id:XP_012558361.1	GO:0005515
gene:LOC100213132|protein_id:XP_012564722.1	GO:0005524; GO:0005515; GO:0006468; GO:0004672
gene:LOC101237719|protein_id:XP_012555114.1	GO:0032418
gene:LOC100199922|protein_id:XP_002168663.2	GO:0008270; GO:0003677
gene:LOC100214794|protein_id:XP_002155053.2	GO:0035556; GO:0005515
gene:LOC101240620|protein_id:XP_004205964.1	GO:0005515
gene:LOC100205167|protein_id:XP_012561181.1	GO:0005044; GO:0005515; GO:0016020
gene:LOC101240820|protein_id:XP_004210330.2	GO:0006629
gene:LOC100209864|protein_id:XP_012563557.1	GO:0003777; GO:0007018; GO:0008017; GO:0005524
gene:LOC100209658|protein_id:XP_012557547.1	GO:0003676
gene:LOC100211299|protein_id:XP_012566790.1	GO:0003682; GO:0006355; GO:0003677; GO:0008270; GO:0043565
gene:LOC100200393|protein_id:XP_002162947.3	GO:0009374; GO:0006090; GO:0046872; GO:0003824; GO:0004736; GO:0006094; GO:0005524
gene:LOC101240175|protein_id:XP_004209807.1	GO:0046983
gene:LOC101239475|protein_id:XP_004209705.1	GO:0003676
gene:LOC105848662|protein_id:XP_012564304.1	GO:0003677
gene:LOC100201215|protein_id:XP_002161204.1	GO:0000154; GO:0006364; GO:0000179; GO:0008649
gene:LOC100200299|protein_id:XP_002167826.3	GO:0003676; GO:0003779
gene:LOC101239070|protein_id:XP_012556261.1	GO:0008270
gene:LOC100201221|protein_id:NP_001274280.1	GO:0019904
gene:LOC100201702|protein_id:XP_002154050.1	GO:0009165; GO:0000287; GO:0004749; GO:0009116
gene:LOC100204994|protein_id:XP_002155541.3	GO:0008270
gene:LOC100213614|protein_id:XP_012561429.1	GO:0003824
gene:LOC100207261|protein_id:XP_002170872.2	GO:0005216; GO:0016020; GO:0006811; GO:0008076; GO:0005249; GO:0055085; GO:0006813; GO:0051260
gene:LOC100202272|protein_id:XP_012560984.1	GO:0005515
gene:LOC105844164|protein_id:XP_012555903.1	GO:0046872
gene:LOC100203338|protein_id:XP_002155788.2	GO:0005525; GO:0003723
gene:LOC100214693|protein_id:XP_012559343.1	GO:0004672; GO:0005524; GO:0006468
gene:LOC100210763|protein_id:XP_002169814.3	GO:0003677; GO:0015074; GO:0006313
gene:LOC100200280|protein_id:XP_002167771.2	GO:0045892; GO:0005634
gene:LOC105849325|protein_id:XP_012565141.1	GO:0004888; GO:0004930; GO:0007166; GO:0007186; GO:0016021
gene:LOC100206028|protein_id:XP_002161515.2	GO:0016192
gene:LOC101241667|protein_id:XP_012566247.1	GO:0016021
gene:LOC100210882|protein_id:XP_004210964.1	GO:0022857; GO:0005887; GO:0055085
gene:LOC100214733|protein_id:XP_012556903.1	GO:0007169; GO:0004672; GO:0006468; GO:0005515; GO:0016020; GO:0005524; GO:0004714
gene:LOC100197305|protein_id:XP_012559118.1	GO:0005524; GO:0016887
gene:LOC100213136|protein_id:XP_002170182.3	GO:0019464; GO:0005960
gene:LOC100203731|protein_id:XP_012555190.1	GO:0016021; GO:0000139; GO:0005801; GO:0006888
gene:LOC100204155|protein_id:XP_012565432.1	GO:0016787
gene:LOC100200503|protein_id:XP_012562625.1	GO:0003676
gene:LOC100204808|protein_id:XP_002168094.2	GO:0005515
gene:LOC100209458|protein_id:XP_002157534.2	GO:0003824; GO:0006807; GO:0004356; GO:0006542
gene:LOC100203306|protein_id:XP_002167080.1	GO:0016627; GO:0006629
gene:LOC100215064|protein_id:XP_004208356.1	GO:0032324; GO:0006777
gene:LOC100215310|protein_id:XP_012564543.1	GO:0004222; GO:0006508; GO:0008237
gene:LOC105848189|protein_id:XP_012563653.1	GO:0046983
gene:LOC100208125|protein_id:XP_002160992.3	GO:0005524
gene:LOC100214964|protein_id:XP_012559830.1	GO:0005515
gene:LOC100197013|protein_id:XP_002165452.2	GO:0005515
gene:LOC100211484|protein_id:XP_012555082.1	GO:0005515
gene:LOC105843047|protein_id:XP_012560508.1	GO:0000723; GO:0006281; GO:0003678
gene:LOC100205636|protein_id:XP_012560346.1	GO:0006260; GO:0006270; GO:0003677; GO:0003678; GO:0042555; GO:0005524
gene:LOC101239623|protein_id:XP_004211918.1	GO:0005515
gene:LOC100208181|protein_id:XP_002166435.3	GO:0008417; GO:0016020; GO:0006486
gene:LOC100206506|protein_id:XP_012559954.1	GO:0006508; GO:0004252
gene:LOC100209770|protein_id:XP_012566838.1	GO:0055114; GO:0046872; GO:0016702
gene:LOC101236101|protein_id:XP_012553676.1	GO:0005515
gene:LOC105848609|protein_id:XP_012564239.1	GO:0061400; GO:0003700
gene:LOC100211630|protein_id:XP_012566917.1	GO:0046907
gene:LOC100198406|protein_id:XP_002159057.1	GO:0043565
gene:LOC105843980|protein_id:XP_012555497.1	GO:0016311; GO:0016791; GO:0006470; GO:0004725
gene:LOC101234695|protein_id:XP_004210483.2	GO:0007017; GO:0005874; GO:0003924
gene:LOC101241654|protein_id:XP_012561723.1	GO:0008191; GO:0005515
gene:LOC100208582|protein_id:XP_012564943.1	GO:0005515
gene:LOC101241719|protein_id:XP_012563985.1	GO:0016021; GO:0006811; GO:0005230; GO:0034220; GO:0005216; GO:0004888
gene:LOC105846163|protein_id:XP_012560077.1	GO:0003676
gene:LOC101240463|protein_id:XP_012565865.1	GO:0070072
gene:LOC101235360|protein_id:XP_004207513.1	GO:0046983
gene:LOC100200403|protein_id:XP_012553619.1	GO:0016021; GO:0007186; GO:0004930
gene:LOC101239432|protein_id:XP_004213003.1	GO:0003676
gene:LOC100215315|protein_id:XP_012563458.1	GO:0042578
gene:LOC101238919|protein_id:XP_004207226.1	GO:0016020; GO:0006813
gene:LOC100197868|protein_id:XP_012553687.1	GO:0005515; GO:0005509
gene:LOC100200575|protein_id:XP_012560151.1	GO:0046373; GO:0046556
gene:LOC100209482|protein_id:XP_002163615.2	GO:0005515
gene:LOC100202123|protein_id:XP_002162646.2	GO:0000723; GO:0006281; GO:0003678
gene:LOC105845851|protein_id:XP_012559495.1	GO:0005576; GO:0005520
gene:LOC100206886|protein_id:XP_004206245.1	GO:0005509
gene:LOC100201218|protein_id:XP_012561163.1	GO:0005515
gene:LOC105845172|protein_id:XP_012558066.1	GO:0030246
gene:LOC101235200|protein_id:XP_004211075.1	GO:0004523; GO:0015074; GO:0003676
gene:LOC101235467|protein_id:XP_004209181.2	GO:0005515
gene:LOC101235102|protein_id:XP_004210379.1	GO:0046983
gene:LOC100215941|protein_id:XP_002160326.1	GO:0008270; GO:0003676; GO:0005524
gene:LOC101237041|protein_id:XP_012560877.1	GO:0006281; GO:0003678; GO:0000723
gene:LOC100214430|protein_id:XP_002159539.2	GO:0046983; GO:0003677
gene:LOC100205568|protein_id:XP_002162247.3	GO:0004672; GO:0006468; GO:0005515; GO:0005524
gene:LOC100198995|protein_id:XP_002160772.2	GO:0055114; GO:0016491; GO:0016620
gene:LOC100203163|protein_id:XP_012554201.1	GO:0003676
gene:LOC100209444|protein_id:XP_002159596.2	GO:0005634; GO:0080009
gene:LOC100214489|protein_id:XP_002168591.2	GO:0003678; GO:0006281; GO:0000723
gene:LOC100201404|protein_id:XP_012557590.1	GO:0006623
gene:LOC101240412|protein_id:XP_012562317.1	GO:0000723; GO:0006281; GO:0003678
gene:LOC105846407|protein_id:XP_012560581.1	GO:0003677
gene:LOC100199495|protein_id:XP_002160266.2	GO:0005783; GO:0045454
gene:LOC100197784|protein_id:XP_012555750.1	GO:0005509; GO:0016021; GO:0007186; GO:0007166; GO:0004930; GO:0004888; GO:0016020
gene:LOC101238359|protein_id:XP_004210923.1	GO:0005524; GO:0008017; GO:0007018; GO:0003777
gene:LOC100198723|protein_id:XP_002161822.3	GO:0003676; GO:0005515; GO:0006357; GO:0003677; GO:0003713; GO:0035065
gene:LOC100205899|protein_id:XP_002161663.1	GO:0005525
gene:LOC100211780|protein_id:XP_002158335.3	GO:0005515; GO:0045048
gene:LOC101234333|protein_id:XP_012561279.1	GO:0004222; GO:0008237; GO:0006508; GO:0031012; GO:0008270
gene:LOC100213208|protein_id:XP_002166618.1	GO:0004222; GO:0008237; GO:0006508; GO:0008270
gene:LOC100198469|protein_id:XP_002159448.1	GO:0005875; GO:0007017; GO:0030286
gene:LOC100205056|protein_id:XP_004211818.2	GO:0005515; GO:0004386; GO:0005524; GO:0003723; GO:0003676
gene:LOC101235917|protein_id:XP_012565627.1	GO:0005515
gene:LOC101234792|protein_id:XP_004213122.1	GO:0006511
gene:LOC101239223|protein_id:XP_004207810.1	GO:0003676
gene:LOC105850904|protein_id:XP_012566876.1	GO:0016021
gene:LOC100204486|protein_id:XP_012558981.1	GO:0005524; GO:0003676
gene:LOC101240040|protein_id:XP_004212871.1	GO:0005515
gene:LOC101241755|protein_id:XP_012566831.1	GO:0005515
gene:LOC101240068|protein_id:XP_004210871.1	GO:0005856
gene:LOC100197985|protein_id:XP_002158862.1	GO:0016021
gene:LOC105844149|protein_id:XP_012555866.1	GO:0016409
gene:LOC100206191|protein_id:XP_012566756.1	GO:0005524; GO:0006468; GO:0004672
gene:LOC101241172|protein_id:XP_004208806.1	GO:0046983
gene:LOC105847177|protein_id:XP_012562019.1	GO:0004930; GO:0007186; GO:0016021
gene:LOC100212876|protein_id:XP_002170081.2	GO:0003676
gene:LOC101237034|protein_id:XP_012558701.1	GO:0005515
gene:LOC105846440|protein_id:XP_012560646.1	GO:0004930; GO:0016021; GO:0007186
gene:LOC100200076|protein_id:XP_002163639.2	GO:0003712; GO:0006357; GO:0016592
gene:LOC101240740|protein_id:XP_004210329.1	GO:0005315; GO:0006817; GO:0016020
gene:LOC101237359|protein_id:XP_004209797.1	GO:0003676
gene:LOC100205617|protein_id:XP_002167927.3	GO:0006310; GO:0006281; GO:0006260; GO:0003676; GO:0005524; GO:0000166; GO:0003824; GO:0004386; GO:0043138; GO:0044237
gene:LOC101236333|protein_id:XP_004213184.1	GO:0003676
gene:LOC100199179|protein_id:XP_002167414.2	GO:0005525; GO:0003924
gene:LOC100208454|protein_id:XP_002162780.2	GO:0015074; GO:0003677; GO:0005634; GO:0003899; GO:0006351; GO:0006313
gene:LOC100212761|protein_id:XP_012562202.1	GO:0043565; GO:0006355; GO:0003677
gene:LOC101234324|protein_id:XP_012557322.1	GO:0046983
gene:LOC100211601|protein_id:XP_012566995.1	GO:0055085; GO:0016021; GO:0006812; GO:0008324
gene:LOC101238206|protein_id:XP_012554965.1	GO:0005515
gene:LOC105843576|protein_id:XP_012554578.1	GO:0046983
gene:LOC101236562|protein_id:XP_004212580.1	GO:0016887; GO:0005524; GO:0042626; GO:0016021; GO:0055085
gene:LOC100198914|protein_id:XP_002162846.2	GO:0004013
gene:LOC105848499|protein_id:XP_012564080.1	GO:0006811; GO:0016020; GO:0005216; GO:0055085
gene:LOC100199722|protein_id:XP_002162416.2	GO:0006508; GO:0008234
gene:LOC100214660|protein_id:XP_012560323.1	GO:0008289; GO:0005515; GO:0035556
gene:LOC100211886|protein_id:XP_002160881.1	GO:0004930; GO:0016021; GO:0007186
gene:LOC101234741|protein_id:XP_012555163.1	GO:0003824; GO:0016742; GO:0009058
gene:LOC101240806|protein_id:XP_004205812.2	GO:0006869; GO:0005319
gene:LOC105847546|protein_id:XP_012562637.1	GO:0005515
gene:LOC100209995|protein_id:XP_002164119.1	GO:0003676
gene:LOC100197534|protein_id:XP_002166134.2	GO:0016021
gene:LOC100203038|protein_id:XP_002154455.2	GO:0042254
gene:LOC100215008|protein_id:XP_002160424.1	GO:0055114; GO:0016491
gene:LOC100211815|protein_id:XP_002161924.2	GO:0046983
gene:LOC100197852|protein_id:XP_012555623.1	GO:0003676; GO:0015074
gene:LOC105848361|protein_id:XP_012563890.1	GO:0005272; GO:0016020; GO:0006814
gene:LOC100212979|protein_id:XP_012561902.1	GO:0004725; GO:0006470; GO:0016791; GO:0016311
gene:LOC100201636|protein_id:XP_012563686.1	GO:0051260; GO:0006813; GO:0055085; GO:0005249; GO:0006811; GO:0008076; GO:0005515; GO:0005216; GO:0016020
gene:LOC100208670|protein_id:XP_002162308.1	GO:0005524; GO:0005515; GO:0006468; GO:0004674
gene:LOC105850808|protein_id:XP_012566672.1	GO:0003676
gene:LOC101237132|protein_id:XP_012562085.1	GO:0003677
gene:LOC105848933|protein_id:XP_012564635.1	GO:0005515
gene:LOC100215126|protein_id:XP_012554064.1	GO:0000723; GO:0003678; GO:0006281
gene:LOC100207477|protein_id:XP_012567114.1	GO:0005634; GO:0003676; GO:0000166; GO:0006260; GO:0003887; GO:0008270; GO:0003677
gene:LOC100201845|protein_id:XP_002156260.1	GO:0005743; GO:0006850
gene:LOC105845565|protein_id:XP_012558917.1	GO:0005576; GO:0008061; GO:0006030
gene:LOC100203191|protein_id:XP_002165939.3	GO:0003682
gene:LOC101240677|protein_id:XP_012557308.1	GO:0005525
gene:LOC101238446|protein_id:XP_004209263.1	GO:0003676
gene:LOC105850177|protein_id:XP_012566114.1	GO:0003676
gene:LOC101238122|protein_id:XP_012559391.1	GO:0004888; GO:0004930; GO:0007166; GO:0007186; GO:0016021
