Feature	GO
XP_012207305.1	GO:0016192; GO:0006904
XP_012209532.1	GO:0008289
XP_012199482.1	GO:0004553; GO:0005975
XP_012202407.1	GO:0005975; GO:0004650
XP_012204939.1	GO:0005515
XP_012198941.1	GO:0006886; GO:0015031; GO:0016192; GO:0030117
XP_012209621.1	GO:0008270
XP_012197908.1	GO:0006629
XP_012210314.1	GO:0015991; GO:0033179; GO:0015078
XP_012197759.1	GO:0004185; GO:0006508
XP_012208072.1	GO:0005525
XP_012194656.1	GO:0016891; GO:0042779
XP_012206705.1	GO:0008270; GO:0035091
XP_012203007.1	GO:0005515
XP_012196995.1	GO:0035091
XP_012196935.1	GO:0005515
XP_012208597.1	GO:0016787
XP_012194473.1	GO:0008168
XP_012204805.1	GO:0000166
XP_012209967.1	GO:0005488; GO:0016567; GO:0005515; GO:0046872; GO:0004842
XP_012200009.1	GO:0016020; GO:0016192
XP_012207481.1	GO:0005515; GO:0007165
XP_012208562.1	GO:0016787; GO:0046872; GO:0003993
XP_012203643.1	GO:0003676; GO:0005515
XP_012199577.1	GO:0003824; GO:0046872; GO:0006508; GO:0004222
XP_012210370.1	GO:0005515
XP_012210753.1	GO:0006629
XP_012203964.1	GO:0016020; GO:0016757
XP_012207908.1	GO:0032259; GO:0008168
XP_012199493.1	GO:0097367; GO:1901137; GO:1901135; GO:0004360
XP_012200701.1	GO:0005515; GO:0005509
XP_012197636.1	GO:0055114; GO:0016491
XP_012197651.1	GO:0008270
XP_012210547.1	GO:0005975; GO:0030248; GO:0005576
XP_012195058.1	GO:0005515
XP_012194572.1	GO:0055085; GO:0005216; GO:0006811; GO:0016020
XP_012210227.1	GO:0008081; GO:0006629
XP_012208406.1	GO:0015935; GO:0005840; GO:0006412; GO:0003735; GO:0005622
XP_012199140.1	GO:0005488; GO:0005737; GO:0005198; GO:0030117; GO:0016192; GO:0030126; GO:0006886
XP_012196027.1	GO:0020037; GO:0005506; GO:0055114; GO:0016705
XP_012205364.1	GO:0005488
XP_012207570.1	GO:0005515; GO:0004019; GO:0005525; GO:0006164
XP_012208884.1	GO:0005634
XP_012199837.1	GO:0051082; GO:0006457
XP_012205074.1	GO:0008017; GO:0005524; GO:0007018; GO:0003777
XP_012206774.1	GO:0003824
XP_012201210.1	GO:0008234; GO:0006508
XP_012203518.1	GO:0005515
XP_012201275.1	GO:0005515
XP_012211415.1	GO:0003735; GO:0006412; GO:0015934
XP_012204212.1	GO:0098703; GO:0005262
XP_012204172.1	GO:0005515
XP_012206980.1	GO:0004842
XP_012207446.1	GO:0005840; GO:0003735; GO:0006412
XP_012204587.1	GO:0020037; GO:0019825
XP_012193887.1	GO:0055114; GO:0016491
XP_012196358.1	GO:0005515
XP_012195609.1	GO:0016021; GO:0055085; GO:0022857
XP_012201494.1	GO:0051536; GO:0003824
XP_012195561.1	GO:0005515
XP_012199584.1	GO:0035091
XP_012203655.1	GO:0004252; GO:0006508
XP_012212021.1	GO:0006480; GO:0008168
XP_012196438.1	GO:0016020; GO:0015297; GO:0015238; GO:0055085; GO:0006855
XP_012203185.1	GO:0005515
XP_012199282.1	GO:0005634; GO:0005524; GO:0003676; GO:0004004; GO:0003723
XP_012201582.1	GO:0035556
XP_012208976.1	GO:0005524; GO:0005515
XP_012205845.1	GO:0055114; GO:0016491
XP_012194902.1	GO:0036459; GO:0016579; GO:0005515
XP_012199897.1	GO:0004003; GO:0003676; GO:0005524; GO:0003677; GO:0008026; GO:0005634; GO:0016818; GO:0006289; GO:0006139
XP_012198070.1	GO:0016757
XP_012213244.1	GO:0008289
XP_012209667.1	GO:0071203
XP_012208217.1	GO:0004553; GO:0030245
XP_012211051.1	GO:0003677
XP_012200035.1	GO:0046872; GO:0030001
XP_012196891.1	GO:0005515
XP_012210505.1	GO:0003909; GO:0051103; GO:0006281; GO:0003910; GO:0006310; GO:0071897; GO:0003677; GO:0005524
XP_012210879.1	GO:0004672; GO:0006468; GO:0005515; GO:0005524
XP_012199760.1	GO:0005634; GO:0005488
XP_012211487.1	GO:0005524; GO:0005488; GO:0006468; GO:0005515; GO:0004672
XP_012203562.1	GO:0005509
XP_012201858.1	GO:0008270
XP_012210147.1	GO:0016491; GO:0055114
XP_012201439.1	GO:0004553; GO:0005975
XP_012210596.1	GO:0030246; GO:2001070
XP_012194836.1	GO:0005622; GO:0005509; GO:0005515; GO:0004198; GO:0006508
XP_012212608.1	GO:0046872
XP_012210747.1	GO:0016788
XP_012198465.1	GO:0016887; GO:0007018; GO:0030286; GO:0005524; GO:0003777
XP_012203111.1	GO:0005524; GO:0006464
XP_012201945.1	GO:0018193; GO:0008146
XP_012195105.1	GO:0018342; GO:0008318
XP_012201223.1	GO:0046872
XP_012205324.1	GO:0003924; GO:0005634; GO:0005525
XP_012205725.1	GO:0016020
XP_012211864.1	GO:0005515
XP_012207222.1	GO:0005507; GO:0055114; GO:0016491
XP_012193894.1	GO:0003676
XP_012199976.1	GO:0003676
XP_012197356.1	GO:0008017; GO:0003774; GO:0016459; GO:0005524; GO:0007018; GO:0003777; GO:0005515
XP_012206987.1	GO:0005488
XP_012203005.1	GO:0004725; GO:0016311; GO:0006470; GO:0016791; GO:0008138
XP_012202962.1	GO:0005509
XP_012203028.1	GO:0006887; GO:0005737; GO:0048278
XP_012202522.1	GO:0045454
XP_012200071.1	GO:0003676
XP_012201255.1	GO:0015693; GO:0015095; GO:0016021
XP_012206218.1	GO:0046872
XP_012200363.1	GO:0003779; GO:0017048; GO:0016043; GO:0071203; GO:0030036; GO:0005488
XP_012199677.1	GO:0016787; GO:0008152
XP_012212842.1	GO:0005509
XP_012197776.1	GO:0016021; GO:0016627; GO:0055114; GO:0006784
XP_012195411.1	GO:0004672; GO:0004707; GO:0006468; GO:0005524
XP_012210259.1	GO:0055085
XP_012196460.1	GO:0008094; GO:0003677; GO:0005524; GO:0006281
XP_012199251.1	GO:0006468; GO:0005524; GO:0004672
XP_012201090.1	GO:0005515
XP_012208467.1	GO:0005515
XP_012200080.1	GO:0046872; GO:0004222; GO:0006508; GO:0003824
XP_012208073.1	GO:0009072; GO:0005515; GO:0003824; GO:0005737
XP_012196501.1	GO:0005737; GO:0005524; GO:0016874; GO:0004812; GO:0006418; GO:0003676; GO:0000166
XP_012198681.1	GO:0002949
XP_012200326.1	GO:0004252; GO:0016021
XP_012210605.1	GO:0005975; GO:0004553
XP_012203989.1	GO:0006508; GO:0008234
XP_012211794.1	GO:0016020; GO:0022857; GO:0055085
XP_012210019.1	GO:0035091
XP_012209711.1	GO:0005515
XP_012201159.1	GO:0005488
XP_012202799.1	GO:0003824; GO:0005975
XP_012197806.1	GO:0055114; GO:0010181; GO:0016491
XP_012205217.1	GO:0006183; GO:0006228; GO:0006241; GO:0004550; GO:0006165
XP_012201429.1	GO:0006364; GO:0005515; GO:0005730
XP_012198831.1	GO:0032299; GO:0006401
XP_012207213.1	GO:0035091
XP_012200023.1	GO:0003677; GO:0000784; GO:0000723
XP_012205941.1	GO:0005515; GO:0005509
XP_012198043.1	GO:0030983; GO:0006298; GO:0005524
XP_012196371.1	GO:0016791; GO:0008152
XP_012198636.1	GO:0004222; GO:0006508; GO:0008233
XP_012196771.1	GO:0005488
XP_012193809.1	GO:0098599
XP_012196759.1	GO:0005488
XP_012194574.1	GO:0005507
XP_012200322.1	GO:0016192
XP_012196915.1	GO:0005488
XP_012203252.1	GO:0051382; GO:0006281
XP_012210376.1	GO:0004540; GO:0008033
XP_012195381.1	GO:0005509
XP_012213186.1	GO:0030001; GO:0055085; GO:0046873; GO:0016020
XP_012202912.1	GO:0016021; GO:0015293
XP_012202373.1	GO:0006464
XP_012194843.1	GO:0016021; GO:0016020
XP_012201770.1	GO:0006629; GO:0016021; GO:0016491
XP_012211419.1	GO:0003676
XP_012194051.1	GO:0005515
XP_012194303.1	GO:0004553; GO:0005975
XP_012210833.1	GO:0006744; GO:0016021; GO:0016765; GO:0004659
XP_012202146.1	GO:0015238; GO:0006855; GO:0055085; GO:0015297; GO:0016020
XP_012199249.1	GO:0003924; GO:0005525
XP_012213096.1	GO:0055114; GO:0009263; GO:0016491
XP_012208974.1	GO:0055114; GO:0009082; GO:0016491; GO:0004455
XP_012209719.1	GO:0003824; GO:0016788; GO:0016888
XP_012195645.1	GO:0006487; GO:0016021; GO:0008250
XP_012210219.1	GO:0005515
XP_012200344.1	GO:0005488; GO:0005515; GO:0003723
XP_012207207.1	GO:0016021
XP_012194733.1	GO:0009225; GO:0008460
XP_012203198.1	GO:0045454; GO:0009055; GO:0015035
XP_012194058.1	GO:0005515
XP_012199899.1	GO:0006396; GO:0008173; GO:0003676
XP_012210432.1	GO:0004672; GO:0005524; GO:0006468; GO:0005515
XP_012199788.1	GO:0005515
XP_012193702.1	GO:0016021
XP_012197452.1	GO:0003755; GO:0000413
XP_012196005.1	GO:0005515
XP_012205454.1	GO:0006855; GO:0055085; GO:0015238; GO:0015297; GO:0016020
XP_012211294.1	GO:0006468; GO:0005524; GO:0004672; GO:0004713
XP_012205695.1	GO:0035091
XP_012196129.1	GO:0003676
XP_012202728.1	GO:0006468; GO:0035556; GO:0005524; GO:0004672
XP_012209980.1	GO:0055085; GO:0016021
XP_012213178.1	GO:0016746; GO:0008152
XP_012197989.1	GO:0003676
XP_012205640.1	GO:0004672; GO:0005524; GO:0006468
XP_012203314.1	GO:0005488
XP_012209389.1	GO:0016705; GO:0005506; GO:0020037; GO:0055114
XP_012210407.1	GO:0000398; GO:0046540
XP_012212199.1	GO:0006811; GO:0005216; GO:0016020; GO:0055085; GO:0005515
XP_012201597.1	GO:0005515
XP_012197472.1	GO:0003777; GO:0007018; GO:0005524; GO:0008017
XP_012202732.1	GO:0009116; GO:0009113; GO:0004044
XP_012211570.1	GO:0000166; GO:0005524; GO:0006418; GO:0004812
XP_012203613.1	GO:0016787
XP_012210940.1	GO:0019867
XP_012206373.1	GO:0051260
XP_012196170.1	GO:0005515; GO:0003777; GO:0007018; GO:0005524; GO:0016459; GO:0003774; GO:0008017
XP_012200233.1	GO:0004674; GO:0004672; GO:0005524; GO:0006468
XP_012207082.1	GO:0006259; GO:0003697; GO:0006281; GO:0003690; GO:0000724; GO:1990426; GO:0005524; GO:0003677; GO:0008094; GO:0000150
XP_012207651.1	GO:0004601; GO:0006979; GO:0055114; GO:0020037
XP_012208163.1	GO:0055085; GO:0016020; GO:0005216; GO:0006811
XP_012193813.1	GO:0016021; GO:0055085
XP_012194233.1	GO:0005515
XP_012209863.1	GO:0046872
XP_012201232.1	GO:0006468; GO:0005524; GO:0004672
XP_012204615.1	GO:0006096; GO:0004618
XP_012203265.1	GO:0005524; GO:0006468; GO:0004672
XP_012193765.1	GO:0009451; GO:0003723; GO:0009982; GO:0001522; GO:0006396
XP_012194231.1	GO:0016661; GO:0003824; GO:0010181; GO:0016491; GO:0005737; GO:0051536; GO:0055114
XP_012197082.1	GO:0016874; GO:0005524; GO:0006633; GO:0003989; GO:0046872
XP_012197415.1	GO:0008017; GO:0016459; GO:0045454; GO:0003774; GO:0009055; GO:0015035; GO:0007018; GO:0005524; GO:0003777
XP_012195236.1	GO:0005515
XP_012201320.1	GO:0005509
XP_012213611.1	GO:0016021
XP_012197136.1	GO:0004553; GO:0005975; GO:0008061
XP_012200659.1	GO:0016491; GO:0016705; GO:0005506; GO:0055114; GO:0031418
XP_012199484.1	GO:0004553; GO:0005975
XP_012200242.1	GO:0006355; GO:0003677; GO:0003700
XP_012197855.1	GO:0005524; GO:0019287; GO:0008299; GO:0016831; GO:0005829; GO:0004163
XP_012203667.1	GO:0005515; GO:0008270
XP_012196251.1	GO:0004672; GO:0006468; GO:0005524
XP_012196667.1	GO:0005524; GO:0004055; GO:0006526
XP_012209593.1	GO:0016887; GO:0016021; GO:0005524; GO:0042626; GO:0055085
XP_012211595.1	GO:0016301
XP_012199501.1	GO:0003676; GO:0006139; GO:0008408
XP_012207827.1	GO:0008152; GO:0009058; GO:0008676; GO:0003824; GO:0005737
XP_012208262.1	GO:0016021
XP_012201760.1	GO:0005515
XP_012207479.1	GO:0005515
XP_012202891.1	GO:0003723; GO:0008173; GO:0006396
XP_012200576.1	GO:0005524
XP_012194924.1	GO:0005515
XP_012211413.1	GO:0005488
XP_012212121.1	GO:0005515
XP_012200700.1	GO:0016020; GO:0015297; GO:0015238; GO:0055085; GO:0006855
XP_012208001.1	GO:0005524; GO:0016887
XP_012199844.1	GO:0005515
XP_012212248.1	GO:0004672; GO:0006468; GO:0005524
XP_012193560.1	GO:0003676; GO:0005524
XP_012208736.1	GO:0005515
XP_012203186.1	GO:0005515
XP_012207464.1	GO:0006412; GO:0003735; GO:0005840
XP_012203373.1	GO:0005488; GO:0051056; GO:0005096
XP_012205556.1	GO:0004672; GO:0005524; GO:0006468
XP_012202442.1	GO:0008536; GO:0005488; GO:0006886
XP_012213194.1	GO:0016021; GO:0005524
XP_012197263.1	GO:0004842; GO:0016567
XP_012201498.1	GO:0016311; GO:0008138
XP_012195321.1	GO:0008270
XP_012200852.1	GO:0030245; GO:0004553
XP_012201569.1	GO:0004484; GO:0006370
XP_012199010.1	GO:0004842
XP_012195295.1	GO:0005840; GO:0006412; GO:0003735; GO:0005622
XP_012205319.1	GO:0005515
XP_012203895.1	GO:0006468; GO:0005524; GO:0004672; GO:0004707
XP_012200072.1	GO:0003676; GO:0016787; GO:0046872
XP_012204922.1	GO:0004672; GO:0006468; GO:0005524
XP_012196330.1	GO:0005515; GO:0042254; GO:0006364
XP_012200886.1	GO:0004672; GO:0005524; GO:0006468
XP_012200437.1	GO:0003879; GO:0000105; GO:0005737; GO:0000287
XP_012208568.1	GO:0005515
XP_012201750.1	GO:0003677
XP_012204801.1	GO:0032259; GO:0003676; GO:0008168
XP_012208860.1	GO:0006355; GO:0032786; GO:0008270; GO:0005634
XP_012208445.1	GO:0005524; GO:0004631
XP_012211727.1	GO:0005515
XP_012207808.1	GO:0015116; GO:0016021; GO:0008272
XP_012195237.1	GO:0005515
XP_012209936.1	GO:0008152; GO:0003824
XP_012196872.1	GO:0042073
XP_012196733.1	GO:0005515; GO:0006511
XP_012210425.1	GO:0032266; GO:0043130
XP_012197840.1	GO:0003824
XP_012204249.1	GO:0000387
XP_012203258.1	GO:0005525; GO:0003924
XP_012198194.1	GO:0015293; GO:0016021
XP_012194699.1	GO:0015238; GO:0055085; GO:0006855; GO:0016020; GO:0015297
XP_012210188.1	GO:0005840; GO:0003735; GO:0006412
XP_012202840.1	GO:0003676
XP_012194230.1	GO:0005515; GO:0006289; GO:0003684; GO:0043161
XP_012196141.1	GO:0006400; GO:0008176
XP_012201241.1	GO:0006355; GO:0003700
XP_012210316.1	GO:0005515
XP_012208014.1	GO:0005634; GO:0008270; GO:0003712; GO:0004402; GO:0006355
XP_012197752.1	GO:0005515
XP_012204129.1	GO:0005515
XP_012211146.1	GO:0009405; GO:0005576
XP_012206826.1	GO:0042765; GO:0016255
XP_012206908.1	GO:0005975; GO:0004553; GO:0042147
XP_012198332.1	GO:0016407; GO:0008152
XP_012205713.1	GO:0005515
XP_012193978.1	GO:0051499; GO:0005737; GO:0002161
XP_012195693.1	GO:0005488
XP_012205871.1	GO:0016747
XP_012201941.1	GO:0003924; GO:0005525
XP_012205173.1	GO:0006427; GO:0005524; GO:0005737; GO:0004821
XP_012202395.1	GO:0016651; GO:0016020; GO:0055114; GO:0051539
XP_012202814.1	GO:0055085; GO:0016021
XP_012200128.1	GO:0005815; GO:0043015; GO:0000226; GO:0000922; GO:0007020
XP_012201732.1	GO:0004144; GO:0045017
XP_012197012.1	GO:0005515
XP_012200996.1	GO:0004553; GO:0005975
XP_012198234.1	GO:0005515
XP_012201791.1	GO:0005515
XP_012195553.1	GO:0006281; GO:0006260; GO:0000166; GO:0044237; GO:0005524; GO:0005622; GO:0003824; GO:0008026; GO:0003676; GO:0006310; GO:0043140
XP_012194189.1	GO:0005515
XP_012213620.1	GO:0005840; GO:0005622; GO:0019843; GO:0006412; GO:0003735
XP_012194464.1	GO:0005515
XP_012198735.1	GO:0050660; GO:0016614; GO:0055114
XP_012201511.1	GO:0000287; GO:0070569; GO:0008152; GO:0006011; GO:0016868; GO:0003983; GO:0005975
XP_012197844.1	GO:0000166; GO:0015914; GO:0004012; GO:0000287; GO:0016021; GO:0005524
XP_012207393.1	GO:0004672; GO:0005524; GO:0006468
XP_012206719.1	GO:0016021; GO:0055085
XP_012202619.1	GO:0008418
XP_012208412.1	GO:0005524; GO:0006468; GO:0005515; GO:0004672
XP_012209259.1	GO:0022857; GO:0016020; GO:0055085
XP_012200173.1	GO:0004674; GO:0004672; GO:0005524; GO:0006468
XP_012202752.1	GO:0035091
XP_012205165.1	GO:0003824
XP_012193838.1	GO:0003676
XP_012210592.1	GO:0005524; GO:0006468; GO:0005515; GO:0004672
XP_012203637.1	GO:0004497; GO:0055114; GO:0020037; GO:0005506; GO:0016705
XP_012193701.1	GO:0005515
XP_012194308.1	GO:0005515
XP_012203355.1	GO:0006281; GO:0000723; GO:0003678
XP_012207345.1	GO:0016020; GO:0022857; GO:0055085
XP_012210030.1	GO:0046872
XP_012195913.1	GO:0005515
XP_012195853.1	GO:0003676; GO:0006310; GO:0005524; GO:0008026
XP_012202099.1	GO:0005509
XP_012202197.1	GO:0016567; GO:0005515; GO:0004842
XP_012209416.1	GO:0005634; GO:0004482; GO:0006370; GO:0005515
XP_012201311.1	GO:0008270
XP_012195293.1	GO:0000462; GO:0005515; GO:0006396; GO:0030515
XP_012203053.1	GO:0006468; GO:0005524; GO:0004672
XP_012199481.1	GO:0004672; GO:0004674; GO:0006468; GO:0005524
XP_012209347.1	GO:0005515; GO:0006468; GO:0005524; GO:0004672
XP_012195834.1	GO:0015116; GO:0008272; GO:0016021; GO:0008271
XP_012211453.1	GO:0005515
XP_012204268.1	GO:0005515
XP_012198359.1	GO:0005515
XP_012206434.1	GO:0004489; GO:0055114; GO:0005829; GO:0006555; GO:0009086
XP_012207160.1	GO:0005515
XP_012197041.1	GO:0005509; GO:0016787
XP_012197073.1	GO:0016301; GO:0007205; GO:0004143; GO:0035556; GO:0008152; GO:0003951
XP_012197578.1	GO:0007049
XP_012195211.1	GO:0008152; GO:0006629
XP_012205966.1	GO:0031418; GO:0016705; GO:0005506; GO:0055114
XP_012206362.1	GO:0006749; GO:0055114; GO:0050661; GO:0045454; GO:0009055; GO:0016668; GO:0050660; GO:0016491; GO:0004362
XP_012193589.1	GO:0055114; GO:0016616; GO:0003854; GO:0006694
XP_012204223.1	GO:0006468; GO:0005524; GO:0004672
XP_012200068.1	GO:0005096
XP_012213618.1	GO:0005622; GO:0003735; GO:0006412; GO:0005840
XP_012204897.1	GO:0003774; GO:0016459; GO:0008017; GO:0005515; GO:0035091; GO:0003777; GO:0005524; GO:0007018
XP_012204224.1	GO:0005515
XP_012206696.1	GO:0070072
XP_012197740.1	GO:0005488
XP_012201217.1	GO:0016021; GO:0005515
XP_012207063.1	GO:0030248; GO:0005576; GO:0005975; GO:0005198; GO:0005923
XP_012206878.1	GO:0006468; GO:0005524; GO:0004672
XP_012194154.1	GO:0003677; GO:0006265; GO:0003917; GO:0005694
XP_012199741.1	GO:0008234; GO:0006508
XP_012211072.1	GO:0005524; GO:0006468; GO:0004672
XP_012202718.1	GO:0005525; GO:0005622
XP_012209727.1	GO:0003755; GO:0000413; GO:0006457
XP_012201946.1	GO:0003743; GO:0006413
XP_012203404.1	GO:0003676; GO:0008270
XP_012207443.1	GO:0016491
XP_012200036.1	GO:0005622; GO:0005515; GO:0004198; GO:0006508
XP_012205251.1	GO:0005664; GO:0006260
XP_012207488.1	GO:0006310; GO:0003677; GO:0015074
XP_012208831.1	GO:0003824; GO:0005975; GO:0030246; GO:0004553
XP_012211657.1	GO:0009166; GO:0016787
XP_012204747.1	GO:0019264; GO:0030170; GO:0035999; GO:0004372; GO:0003824
XP_012200997.1	GO:0004553; GO:0005975
XP_012201167.1	GO:0045454; GO:0016853
XP_012200856.1	GO:0009058; GO:0005737; GO:0016747
XP_012205848.1	GO:0005515
XP_012200526.1	GO:0003677
XP_012212052.1	GO:0030286; GO:0007017
XP_012197969.1	GO:0004672; GO:0006468; GO:0005524
XP_012200001.1	GO:0055085; GO:0042626; GO:0005524; GO:0016021; GO:0016887
XP_012204226.1	GO:0005524; GO:0006468; GO:0004672
XP_012201422.1	GO:0008017; GO:0003777; GO:0007018; GO:0005524
XP_012208212.1	GO:0006468; GO:0005524; GO:0004672; GO:0004674
XP_012210491.1	GO:0016747
XP_012198699.1	GO:0005515
