ID	CC	annotation
PF15807	0.636664860911215	Membrane-associated protein 117 kDa, PDZK1-interacting protein 1
PF09007	0.636261572642723	EBP50, C-terminal
PF09294	0.635555627736726	Interferon-alpha/beta receptor, fibronectin type III
PF08210	0.634458737523311	APOBEC-like N-terminal domain
PF04300	0.634204027060421	F-box associated region
PF01835	0.633915531815678	MG2 domain
PF02173	0.633915531815678	pKID domain
PF04503	0.633850769958488	Single-stranded DNA binding protein, SSDP
PF00129	0.633204725797567	Class I Histocompatibility antigen, domains alpha 1 and 2
PF05296	0.633204725797567	Taste receptor protein (TAS2R)
PF13293	0.633204725797567	Domain of unknown function (DUF4074)
PF16885	0.632915042298194	Voltage-gated calcium channel subunit alpha, C-term
PF15262	0.632912827523551	Domain of unknown function (DUF4592)
PF15735	0.632912827523551	Domain of unknown function (DUF4683)
PF08562	0.632878911420539	Crisp
PF08916	0.632878911420539	Phenylalanine zipper
PF08947	0.632878911420539	BPS (Between PH and SH2)
PF02377	0.632821586595087	Dishevelled specific domain
PF12004	0.632725695995012	Domain of unknown function (DUF3498)
PF00054	0.632605611103662	Laminin G domain
PF00413	0.632605611103662	Matrixin
PF06031	0.632400310530665	SERTA motif
PF10581	0.632304703809684	Synapsin N-terminal
PF16517	0.631396312751404	Novel Ras effector 1 C-terminal SARAH (Sav/Rassf/Hpo) domain
PF11936	0.631371347073076	Domain of unknown function (DUF3454)
PF16493	0.631110595834193	N-terminal of Homeobox Meis and PKNOX1
PF01630	0.630949851102843	Hyaluronidase
PF00096	0.630628612722809	Zinc finger, C2H2 type
PF01160	0.629744590683919	Vertebrate endogenous opioids neuropeptide
PF12001	0.629744590683919	Domain of unknown function (DUF3496)
PF12301	0.629744590683919	CD99 antigen like protein 2
PF15327	0.629744590683919	Tankyrase binding protein C terminal domain
PF16597	0.629744590683919	Thyroglobulin_1 repeat associated disordered domain
PF08526	0.629709121695261	Protein-arginine deiminase (PAD) N-terminal domain
PF15233	0.629709121695261	Synaptonemal complex central element protein 1
PF06752	0.629564082404379	Enhancer of Polycomb C-terminus
PF12595	0.629564082404379	Rhomboid serine protease
PF13853	0.629564082404379	Olfactory receptor
PF16556	0.629564082404379	Interleukin-17 receptor, fibronectin-III-like domain 1
PF00039	0.629053779882641	Fibronectin type I domain
PF04621	0.629053779882641	PEA3 subfamily ETS-domain transcription factor N terminal domain
PF00219	0.628545765064039	Insulin-like growth factor binding protein
PF08763	0.62834945259733	Voltage gated calcium channel IQ domain
PF14816	0.628132319584885	Family of unknown function, FAM178
PF00357	0.626740261397724	Integrin alpha cytoplasmic region
PF00525	0.626284455570271	Alpha crystallin A chain, N terminal
PF05395	0.626284455570271	Protein phosphatase inhibitor 1/DARPP-32
PF09443	0.626284455570271	Cripto_Frl-1_Cryptic (CFC)
PF14948	0.626284455570271	RESP18 domain
PF15282	0.626284455570271	BMP-2-inducible protein kinase C-terminus
PF12721	0.626215337285206	RIP homotypic interaction motif
PF15920	0.626215337285206	N-terminal of Junction-mediating and WASP homolog-associated
PF15298	0.626121035531755	AJAP1/PANP C-terminus
PF14447	0.625949196451275	Prokaryotic RING finger family 4
PF04901	0.625802855955599	Receptor activity modifying family
PF08266	0.625802855955599	Cadherin-like
PF14603	0.625802855955599	Helically-extended SH3 domain
PF01404	0.625623424603416	Ephrin receptor ligand binding domain
PF01017	0.6245297947917	STAT protein, all-alpha domain
PF03607	0.6245297947917	Doublecortin
PF06818	0.623652870947489	Fez1
PF06607	0.623385727749231	Prokineticin
PF12062	0.622897396609501	heparan sulfate-N-deacetylase
PF12130	0.622897396609501	Protein of unknown function (DUF3585)
PF12403	0.622866592166034	Paired-box protein 2 C terminal
PF00103	0.622824320456623	Somatotropin hormone family
PF02513	0.622824320456623	Spin/Ssty Family
PF06621	0.622824320456623	Single-minded protein C-terminus
PF12845	0.622824320456623	TBD domain
PF15974	0.622824320456623	Cadherin C-terminal cytoplasmic tail, catenin-binding region
PF09162	0.622695787889737	Tap, RNA-binding
PF12925	0.622695787889737	E2 domain of amyloid precursor protein
PF00594	0.622551932028557	Vitamin K-dependent carboxylation/gamma-carboxyglutamic (GLA) domain
PF00726	0.62253294936825	Interleukin 10
PF15453	0.62253294936825	Protein incorporated later into Tight Junctions
PF07565	0.621837856021047	Band 3 cytoplasmic domain
PF12114	0.62180353047068	Period protein 2/3C-terminal region
PF13873	0.620899047471741	Myb/SANT-like DNA-binding domain
PF12618	0.620279088207676	Protein of unknown function (DUF3776)
PF00094	0.620171368615586	von Willebrand factor type D domain
PF14875	0.619994122001943	N-term cysteine-rich ER, FAM69
PF02750	0.619890851908252	Synapsin, ATP binding domain
PF07292	0.619517847046862	Nmi/IFP 35 domain (NID)
PF15467	0.619517847046862	Secretogranin-3
PF02827	0.619420716406332	cAMP-dependent protein kinase inhibitor
PF08944	0.619364185342976	NADPH oxidase subunit p47Phox, C terminal domain
PF11918	0.619364185342976	N-terminal domain of Peptidase_S41 in eukaryotic IRBP
PF12179	0.619364185342976	I-kappa-kinase-beta NEMO binding domain
PF15063	0.619364185342976	Thyroid cancer protein 1
PF15128	0.619364185342976	T-cell leukemia translocation-altered
PF15129	0.619364185342976	FAM150 family
PF16621	0.619364185342976	SH3 terminal domain of 2nd SH3 on Neutrophil cytosol factor 1
PF12714	0.619301008101515	TILa domain
PF16780	0.619301008101515	AIMP2 lysyl-tRNA synthetase binding domain
PF00340	0.618944863204744	Interleukin-1 / 18
PF03921	0.618944863204744	Intercellular adhesion molecule (ICAM), N-terminal domain
PF04598	0.618639135913577	Gasdermin family
PF15297	0.618639135913577	Cytoskeleton-associated protein 2 C-terminus
PF15898	0.618488383917509	cGMP-dependent protein kinase interacting domain
PF15903	0.617942385340923	Filopodia upregulated, FAM65
PF10534	0.617895716252439	Connector enhancer of kinase suppressor of ras
PF05972	0.617675546137994	APC 15 residue motif
PF07965	0.617658478617483	Integrin beta tail domain
PF13882	0.617658478617483	Bravo-like intracellular region
PF09316	0.617286943046851	C-myb, C-terminal
PF08742	0.617143574314578	C8 domain
PF11261	0.616445256824616	Interferon regulatory factor 2-binding protein zinc finger
PF03535	0.61616910192769	Paxillin family
PF07654	0.61616910192769	Immunoglobulin C1-set domain
PF09047	0.61616910192769	MEF2 binding
PF12067	0.61616910192769	Sox 17/18 central domain
PF14919	0.61616910192769	MDM2-binding
PF15289	0.61616910192769	Regulatory factor X-associated C-terminal binding domain
PF15812	0.61616910192769	Melanoregulin
PF16605	0.61616910192769	LSM-interacting associated unstructured
PF16629	0.61616910192769	Armadillo-associated region on APC
PF16748	0.61616910192769	Inscuteable LGN-binding domain
PF05349	0.616050084174473	GATA-type transcription activator, N-terminal
PF03508	0.615904050229328	Gap junction alpha-1 protein (Cx43)
PF06546	0.615904050229328	Vertebrate heat shock transcription factor
PF08815	0.615904050229328	Nuclear receptor coactivator
PF08832	0.615904050229328	Steroid receptor coactivator
PF12284	0.615904050229328	Hox protein A13 N terminal
PF14818	0.615904050229328	Domain of unknown function (DUF4482)
PF15183	0.615904050229328	Melanocortin-2 receptor accessory protein family
PF15184	0.615904050229328	Mitochondrial import receptor subunit TOM6 homolog
PF06816	0.615718300470895	NOTCH protein
PF08073	0.615718300470895	CHDNT (NUC034) domain
PF16159	0.615718300470895	FOXP coiled-coil domain
PF16545	0.615474741356474	Cerebral cavernous malformation protein, harmonin-homology
PF00758	0.615356777041238	Erythropoietin/thrombopoietin
PF05956	0.615356777041238	APC basic domain
PF01033	0.614719312627757	Somatomedin B domain
PF08074	0.614719312627757	CHDCT2 (NUC038) domain
PF16207	0.614719312627757	RAWUL domain RING finger- and  WD40-associated ubiquitin-like
PF00243	0.614424622210952	Nerve growth factor family
PF14940	0.614390699596783	Transmembrane 219
PF01085	0.614293026627213	Hedgehog amino-terminal signalling domain
PF00822	0.614280979945281	PMP-22/EMP/MP20/Claudin family
PF05923	0.613892544077923	APC repeat
PF07474	0.613544337968971	G2F domain
PF01093	0.612820356808518	Clusterin
PF08383	0.612820356808518	Maf N-terminal region
PF11881	0.612820356808518	C-terminal domain of SPAR protein
PF12203	0.612820356808518	Glutamine rich N terminal domain of histone deacetylase 4
PF15871	0.612820356808518	Junction-mediating and -regulatory protein
PF16959	0.612820356808518	Renal amino acid transporter
PF10577	0.612799160247431	Uncharacterised protein family UPF0560
PF12180	0.61244391511568	TSG101 and ALIX binding domain of CEP55
PF16474	0.612029061079287	Kinase non-catalytic C-lobe domain
PF08441	0.611993284633842	Integrin alpha
PF00489	0.611768690877732	Interleukin-6/G-CSF/MGF family
PF02044	0.611768690877732	Bombesin-like peptide
PF06617	0.611768690877732	M-phase inducer phosphatase
PF15137	0.611768690877732	Domain of unknown function (DUF4571)
PF15223	0.611768690877732	Domain of unknown function (DUF4584)
PF15434	0.611768690877732	Family 104
PF04103	0.611476043963796	CD20-like family
PF11819	0.611476043963796	Domain of unknown function (DUF3338)
PF02196	0.611070100938431	Raf-like Ras-binding domain
PF10177	0.610550730013878	Uncharacterised conserved protein (DUF2371)
PF08945	0.60997464779598	Bcl-x interacting, BH3 domain
PF12235	0.609759613921431	Fragile X-related 1 protein core C terminal
PF16218	0.609548236320389	Peptidase family C101
PF06328	0.609471611689345	Ig-like C2-type domain
PF10608	0.609471611689345	Polyubiquitination (PEST) N-terminal domain of MAGUK
PF12020	0.609471611689345	TAFA family
PF15682	0.609471611689345	Musculoskeletal, temporally activated-embryonic nuclear protein 1
PF00812	0.609367760783691	Ephrin
PF14048	0.609367760783691	C-terminal domain of methyl-CpG binding protein 2 and 3
PF14051	0.609367760783691	N-terminal domain of DPF2/REQ.
PF00452	0.609267256639928	Apoptosis regulator proteins, Bcl-2 family
PF10569	0.609267256639928	Alpha-macro-globulin thiol-ester bond-forming region
PF08014	0.609145952242269	Domain of unknown function (DUF1704)
PF16619	0.609069225167778	Unstructured region C-term to UIM in Ataxin3
PF12045	0.608983780002032	Protein of unknown function (DUF3528)
PF15173	0.608983780002032	FAM180 family
PF15235	0.608983780002032	G protein-regulated inducer of neurite outgrowth C-terminus
PF15808	0.608983780002032	BCL-6 co-repressor, non-ankyrin-repeat region
PF16279	0.608983780002032	Domain of unknown function (DUF4927)
PF00041	0.608535370138293	Fibronectin type III domain
PF04505	0.608215918696313	Interferon-induced transmembrane protein
PF15077	0.608180604714227	Membrane-anchored junction protein
PF02180	0.607922774356868	Bcl-2 homology region 4
PF15304	0.607797239129759	A-kinase anchor protein 2 C-terminus
PF08515	0.607268639991568	Transforming growth factor beta type I GS-motif
PF16179	0.607268639991568	Rel homology dimerisation domain
PF14798	0.606672223471196	Calcium homeostasis modulator
PF08499	0.606541228646013	3'5'-cyclic nucleotide phosphodiesterase N-terminal
PF04487	0.606297312393347	CITED
PF08688	0.606122866570173	Apx/Shroom domain ASD1
PF09067	0.606122866570173	Erythropoietin receptor, ligand binding
PF16182	0.606122866570173	Putative adherens-junction anchoring region of AbLIM
PF01166	0.605866172000825	TSC-22/dip/bun family
PF03700	0.605523644888384	Sorting nexin, N-terminal domain
PF05300	0.605523644888384	Protein of unknown function (DUF737)
PF05507	0.605523644888384	Microfibril-associated glycoprotein (MAGP)
PF08702	0.605523644888384	Fibrinogen alpha/beta chain family
PF11555	0.605523644888384	EGFR receptor inhibitor Mig-6
PF11956	0.605523644888384	Ankyrin-G binding motif of KCNQ2-3
PF12606	0.605523644888384	Tumour necrosis factor receptor superfamily member 19
PF16616	0.605523644888384	Unstructured region on Polyhomeotic-like protein 1 and 2
PF01582	0.605222401866796	TIR domain
PF00084	0.604793525236852	Sushi repeat (SCR repeat)
PF00337	0.604793525236852	Galactoside-binding lectin
PF16676	0.604671850429826	Transactivation domain of FOXO protein family
PF03039	0.604592518550721	Interleukin-12 alpha subunit
PF15831	0.604592518550721	Domain of unknown function (DUF4713)
PF07533	0.603840615561164	BRK domain
PF00178	0.603815200652098	Ets-domain
PF02174	0.603815200652098	PTB domain (IRS-1 type)
PF12260	0.603815200652098	Protein-kinase domain of FAM69
PF12548	0.60358483302096	Sulfatase protein
PF07545	0.603159074686834	Vestigial/Tondu family
PF00779	0.60306123601934	BTK motif
PF03821	0.603046388466305	Golgi 4-transmembrane spanning transporter
PF13757	0.603046388466305	Vault protein inter-alpha-trypsin domain
PF16500	0.603046388466305	N-terminal region of cyclin_N
PF05196	0.602774121451001	PTN/MK heparin-binding protein family, N-terminal domain
PF11365	0.602774121451001	Protein SOGA
PF13765	0.602774121451001	SPRY-associated domain
PF13908	0.602774121451001	Wnt and FGF inhibitory regulator
PF05604	0.602063509774736	Protein of unknown function (DUF776)
PF11057	0.602063509774736	Cortexin of kidney
PF14944	0.602063509774736	Tongue Cancer Chemotherapy Resistant Protein 1
PF15060	0.602063509774736	Differentiation and proliferation regulator
PF15230	0.602063509774736	Serine/arginine repetitive matrix protein C-terminus
PF02412	0.601658768028597	Thrombospondin type 3 repeat
PF00074	0.601595983141179	Pancreatic ribonuclease
PF00992	0.601465562034069	Troponin
PF08357	0.601465562034069	SEFIR domain
PF00159	0.601099748891415	Pancreatic hormone peptide
PF06679	0.600202412556016	Protein of unknown function (DUF1180)
PF03957	0.600040288190386	Jun-like transcription factor
PF17226	0.600040288190386	MTA R1 domain
PF00184	0.599795464539263	Neurohypophysial hormones, C-terminal Domain
PF05760	0.599795464539263	Immediate early response protein (IER)
PF09309	0.599795464539263	FCP1, C-terminal
PF11652	0.599795464539263	FAM167
PF15693	0.599795464539263	Mediator complex subunit 26 C-terminal
PF13330	0.599652768570961	Mucin-2 protein WxxW repeating region
PF08504	0.599425376331829	Runx inhibition domain
PF12316	0.599425376331829	Segment polarity protein dishevelled (Dsh) C terminal
PF07684	0.599039743690745	NOTCH protein
PF03154	0.598953747345608	Atrophin-1 family
PF05735	0.598853832047112	Thrombospondin C-terminal region
PF15133	0.598603374661088	Domain of unknown function (DUF4569)
PF15148	0.598603374661088	Apolipoprotein F
PF15316	0.598603374661088	MyoD family inhibitor
PF15696	0.598603374661088	RAD51 interacting motif
PF16644	0.598603374661088	Regulatory region of Na+/H+ exchanger NHE binds to calmodulin
PF03920	0.598363144664269	Groucho/TLE N-terminal Q-rich domain
PF10226	0.598363144664269	CCDC85 family
PF15118	0.59785936212788	Domain of unknown function (DUF4560)
PF15336	0.597751003772243	Autism susceptibility gene 2 protein
PF11878	0.597610407085162	Domain of unknown function (DUF3398)
PF10523	0.597589284262922	BEN domain
PF02376	0.597451364056369	CUT domain
PF03792	0.597451364056369	PBC domain
PF00143	0.597416346223709	Interferon alpha/beta domain
PF15374	0.597416346223709	Coiled-coil domain-containing protein 71L
PF16000	0.597245750425198	CARMIL C-terminus
PF15909	0.596544540612221	C2H2-type zinc ribbon
PF00681	0.596488374013858	Plectin repeat
PF14545	0.59615731663449	Dof, BCAP, and BANK (DBB) motif,
PF17095	0.59615731663449	Spectrin-binding region of Ca2+-Calmodulin
PF00214	0.596076631212656	Calcitonin / CGRP / IAPP family
PF09305	0.59599105162123	TACI, cysteine-rich domain
PF03736	0.595866356895373	EPTP domain
PF10401	0.595866356895373	Interferon-regulatory factor 3
PF00220	0.59514323954744	Neurohypophysial hormones, N-terminal Domain
PF04272	0.59514323954744	Phospholamban
PF04589	0.59514323954744	RFX1 transcription activation region
PF04704	0.59514323954744	Zfx / Zfy transcription activation region
PF08157	0.59514323954744	NUC129 domain
PF09034	0.59514323954744	TRADD, N-terminal domain
PF09387	0.59514323954744	Mitochondrial RNA binding protein MRP
PF09396	0.59514323954744	Thrombin light chain
PF09667	0.59514323954744	Domain of unknown function (DUF2028)
PF10393	0.59514323954744	Trimeric coiled-coil oligomerisation domain of matrilin
PF10580	0.59514323954744	Gap junction protein N-terminal region
PF11413	0.59514323954744	Hypoxia-inducible factor-1
PF11803	0.59514323954744	UDP-glucuronate decarboxylase N-terminal
PF12162	0.59514323954744	STAT1 TAZ2 binding domain
PF12177	0.59514323954744	Prohormone convertase enzyme
PF12374	0.59514323954744	Double-sex mab3 related transcription factor 1
PF12547	0.59514323954744	Capicua transcriptional repressor modulator
PF12940	0.59514323954744	Recombination-activation protein 1 (RAG1), recombinase
PF13341	0.59514323954744	RAG2 PHD domain
PF14669	0.59514323954744	Putative aspartate racemase
PF15117	0.59514323954744	Uncharacterised protein family UPF0697
PF15153	0.59514323954744	Cytokine-like protein 1
PF15161	0.59514323954744	Neuropeptide-like
PF15232	0.59514323954744	Domain of unknown function (DUF4585)
PF15355	0.59514323954744	Stretch-responsive small skeletal muscle X protein, Chisel
PF15429	0.59514323954744	Domain of unknown function (DUF4628)
PF15435	0.59514323954744	UNC119-binding protein C5orf30 homologue
PF16598	0.59514323954744	Linker region of enhancer of mRNA-decapping protein 3
PF16602	0.59514323954744	Linker region of USP19 deubiquitinase
PF16606	0.59514323954744	Unstructured conserved, between two C2H2-type zinc-fingers
PF16607	0.59514323954744	Phosphorylation region of CYLD, unstructured
PF16664	0.59514323954744	Unstructured on SH3 and cysteine-rich domain-containing protein 2
PF16700	0.59514323954744	Synphilin-1 alpha-Synuclein-binding domain
PF16726	0.59514323954744	Inositol polyphosphate 5-phosphatase clathrin binding domain
