ann_term	q_val	annotation
GO:0019783	2.17955650282299e-10	ubiquitin-like protein-specific protease activity
GO:0036459	2.89847638341309e-10	thiol-dependent ubiquitinyl hydrolase activity
GO:0101005	2.89847638341309e-10	ubiquitinyl hydrolase activity
GO:0060284	2.97036102878622e-10	regulation of cell development
GO:0001055	3.10420458768407e-10	RNA polymerase II activity
GO:0018343	3.17930934433975e-10	protein farnesylation
GO:0005965	3.17930934433975e-10	protein farnesyltransferase complex
GO:0003352	3.62813037918504e-10	regulation of cilium movement
GO:0060632	3.62813037918504e-10	regulation of microtubule-based movement
GO:0004370	3.88797078508658e-10	glycerol kinase activity
GO:0006891	7.0833017313811e-10	intra-Golgi vesicle-mediated transport
GO:0006903	8.49066296011432e-10	vesicle targeting
GO:0048199	8.49066296011432e-10	vesicle targeting, to, from or within Golgi
GO:0007250	8.49066296011432e-10	activation of NF-kappaB-inducing kinase activity
GO:0032872	8.49066296011432e-10	regulation of stress-activated MAPK cascade
GO:0038061	8.49066296011432e-10	NIK/NF-kappaB signaling
GO:0046328	8.49066296011432e-10	regulation of JNK cascade
GO:0070302	8.49066296011432e-10	regulation of stress-activated protein kinase signaling cascade
GO:1901222	8.49066296011432e-10	regulation of NIK/NF-kappaB signaling
GO:1901224	8.49066296011432e-10	positive regulation of NIK/NF-kappaB signaling
GO:0034329	8.65007314051359e-10	cell junction assembly
GO:0034330	8.65007314051359e-10	cell junction organization
GO:0030433	1.15486011607904e-09	ubiquitin-dependent ERAD pathway
GO:0034976	1.15486011607904e-09	response to endoplasmic reticulum stress
GO:0036503	1.15486011607904e-09	ERAD pathway
GO:0006901	1.33180967406889e-09	vesicle coating
GO:0048207	1.33180967406889e-09	vesicle targeting, rough ER to cis-Golgi
GO:0048208	1.33180967406889e-09	COPII vesicle coating
GO:0007254	1.37686237363187e-09	JNK cascade
GO:0097193	1.52565653930379e-09	intrinsic apoptotic signaling pathway
GO:0016639	4.89184568692601e-09	oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor
GO:0002253	4.92055932947675e-09	activation of immune response
GO:0017124	7.54308513306449e-09	SH3 domain binding
GO:0034594	8.15251269918594e-09	phosphatidylinositol trisphosphate phosphatase activity
GO:0016314	8.15251269918594e-09	phosphatidylinositol-3,4,5-trisphosphate 3-phosphatase activity
GO:0051717	8.15251269918594e-09	inositol-1,3,4,5-tetrakisphosphate 3-phosphatase activity
GO:0051800	8.15251269918594e-09	phosphatidylinositol-3,4-bisphosphate 3-phosphatase activity
GO:0052743	8.15251269918594e-09	inositol tetrakisphosphate phosphatase activity
GO:0106017	8.15251269918594e-09	phosphatidylinositol-3,4-bisphosphate phosphatase activity
GO:0017174	9.47920193905498e-09	glycine N-methyltransferase activity
GO:0050731	1.04068503761321e-08	positive regulation of peptidyl-tyrosine phosphorylation
GO:0061098	1.04068503761321e-08	positive regulation of protein tyrosine kinase activity
GO:0071816	1.35667723286886e-08	tail-anchored membrane protein insertion into ER membrane
GO:0017046	1.51966838671985e-08	peptide hormone binding
GO:0051424	1.51966838671985e-08	corticotropin-releasing hormone binding
GO:0004909	2.54915059718175e-08	interleukin-1, type I, activating receptor activity
GO:0006703	3.23142627991852e-08	estrogen biosynthetic process
GO:0008210	3.23142627991852e-08	estrogen metabolic process
GO:0004303	3.23142627991852e-08	estradiol 17-beta-dehydrogenase activity
GO:0000818	4.00325915422832e-08	nuclear MIS12/MIND complex
GO:0071107	4.07580792560661e-08	response to parathyroid hormone
GO:0042165	4.61666919814934e-08	neurotransmitter binding
GO:0006376	6.6908200878123e-08	mRNA splice site selection
GO:0008285	1.14101073867274e-07	negative regulation of cell proliferation
GO:0043890	1.29187846391777e-07	N-acetylgalactosamine-6-sulfatase activity
GO:0006959	1.38289894976983e-07	humoral immune response
GO:0033209	1.38289894976983e-07	tumor necrosis factor-mediated signaling pathway
GO:0034612	1.38289894976983e-07	response to tumor necrosis factor
GO:0071356	1.38289894976983e-07	cellular response to tumor necrosis factor
GO:0000012	1.85056506488354e-07	single strand break repair
GO:0033674	1.85056506488354e-07	positive regulation of kinase activity
GO:0045860	1.85056506488354e-07	positive regulation of protein kinase activity
GO:0051347	1.85056506488354e-07	positive regulation of transferase activity
GO:0015888	2.07133490039626e-07	thiamine transport
GO:0045117	2.07133490039626e-07	azole transport
GO:0015234	2.07133490039626e-07	thiamine transmembrane transporter activity
GO:1901474	2.07133490039626e-07	azole transmembrane transporter activity
GO:0005031	2.28204373657403e-07	tumor necrosis factor-activated receptor activity
GO:0005035	2.28204373657403e-07	death receptor activity
GO:0005834	3.13707308880667e-07	heterotrimeric G-protein complex
GO:0009898	3.13707308880667e-07	cytoplasmic side of plasma membrane
GO:0019897	3.13707308880667e-07	extrinsic component of plasma membrane
GO:0031234	3.13707308880667e-07	extrinsic component of cytoplasmic side of plasma membrane
GO:0098562	3.13707308880667e-07	cytoplasmic side of membrane
GO:1905360	3.13707308880667e-07	GTPase complex
GO:0051184	3.36835239007464e-07	cofactor transmembrane transporter activity
GO:0098552	3.69631464393418e-07	side of membrane
GO:0080135	7.56675470403056e-07	regulation of cellular response to stress
GO:0008890	7.7316286852111e-07	glycine C-acetyltransferase activity
GO:0070647	8.960649091211e-07	protein modification by small protein conjugation or removal
GO:0016408	1.04470254733621e-06	C-acyltransferase activity
GO:0016453	1.04470254733621e-06	C-acetyltransferase activity
GO:0050730	1.12008060164493e-06	regulation of peptidyl-tyrosine phosphorylation
GO:0061097	1.12008060164493e-06	regulation of protein tyrosine kinase activity
GO:0001934	1.24253687650873e-06	positive regulation of protein phosphorylation
GO:0042327	1.24253687650873e-06	positive regulation of phosphorylation
GO:0006269	1.52305194917021e-06	DNA replication, synthesis of RNA primer
GO:0003896	1.52305194917021e-06	DNA primase activity
GO:0005212	1.62027426975514e-06	structural constituent of eye lens
GO:0046920	1.74880127465262e-06	alpha-(1->3)-fucosyltransferase activity
GO:0030238	1.92189308151058e-06	male sex determination
GO:0010562	2.05154715848459e-06	positive regulation of phosphorus metabolic process
GO:0045937	2.05154715848459e-06	positive regulation of phosphate metabolic process
GO:0021549	2.13490445301552e-06	cerebellum development
GO:0022037	2.13490445301552e-06	metencephalon development
GO:0030902	2.13490445301552e-06	hindbrain development
GO:0097190	2.29149431872197e-06	apoptotic signaling pathway
GO:0031401	4.56626874738875e-06	positive regulation of protein modification process
GO:0006954	6.02452112031424e-06	inflammatory response
GO:0019433	6.02452112031424e-06	triglyceride catabolic process
GO:0046461	6.02452112031424e-06	neutral lipid catabolic process
GO:0046464	6.02452112031424e-06	acylglycerol catabolic process
GO:0046503	6.02452112031424e-06	glycerolipid catabolic process
GO:0000444	6.02452112031424e-06	MIS12/MIND type complex
GO:0010896	6.02452112031424e-06	regulation of triglyceride catabolic process
GO:0010898	6.02452112031424e-06	positive regulation of triglyceride catabolic process
GO:0019216	6.02452112031424e-06	regulation of lipid metabolic process
GO:0045834	6.02452112031424e-06	positive regulation of lipid metabolic process
GO:0050994	6.02452112031424e-06	regulation of lipid catabolic process
GO:0050996	6.02452112031424e-06	positive regulation of lipid catabolic process
GO:0090207	6.02452112031424e-06	regulation of triglyceride metabolic process
GO:0090208	6.02452112031424e-06	positive regulation of triglyceride metabolic process
GO:0007602	7.1244292844435e-06	phototransduction
GO:0004862	8.57929952910018e-06	cAMP-dependent protein kinase inhibitor activity
GO:0004908	1.02388684061487e-05	interleukin-1 receptor activity
GO:0016868	1.02388684061487e-05	intramolecular transferase activity, phosphotransferases
GO:0000045	1.02388684061487e-05	autophagosome assembly
GO:1905037	1.02388684061487e-05	autophagosome organization
GO:0035145	1.30475179986123e-05	exon-exon junction complex
GO:0009888	1.34037066712878e-05	tissue development
GO:0003785	1.40361436201163e-05	actin monomer binding
GO:0005496	1.46242859789701e-05	steroid binding
GO:0071821	2.09894990484582e-05	FANCM-MHF complex
GO:0005874	2.25139319567301e-05	microtubule
GO:0008541	2.33626816566051e-05	proteasome regulatory particle, lid subcomplex
GO:0018108	2.3606148610592e-05	peptidyl-tyrosine phosphorylation
GO:0018212	2.3606148610592e-05	peptidyl-tyrosine modification
GO:0005000	2.48060813702132e-05	vasopressin receptor activity
GO:0051126	2.74853945136386e-05	negative regulation of actin nucleation
GO:0008521	3.15963981104943e-05	acetyl-CoA transmembrane transporter activity
GO:0071077	3.15963981104943e-05	adenosine 3',5'-bisphosphate transmembrane transporter activity
GO:0120013	3.87118339485029e-05	intermembrane lipid transfer activity
GO:0001933	3.87118339485029e-05	negative regulation of protein phosphorylation
GO:0006469	3.87118339485029e-05	negative regulation of protein kinase activity
GO:0033673	3.87118339485029e-05	negative regulation of kinase activity
GO:0042326	3.87118339485029e-05	negative regulation of phosphorylation
GO:0051348	3.87118339485029e-05	negative regulation of transferase activity
GO:0009581	4.39149619277769e-05	detection of external stimulus
GO:0009582	4.39149619277769e-05	detection of abiotic stimulus
GO:0009583	4.39149619277769e-05	detection of light stimulus
GO:0015935	4.48153101434488e-05	small ribosomal subunit
GO:0051185	4.50917568540967e-05	coenzyme transmembrane transporter activity
GO:0001881	4.84025835726422e-05	receptor recycling
GO:0043112	4.84025835726422e-05	receptor metabolic process
GO:0097428	4.89814074010444e-05	protein maturation by iron-sulfur cluster transfer
GO:0007389	5.66301782174187e-05	pattern specification process
GO:0033829	5.66301782174187e-05	O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity
GO:0009882	6.74165159214292e-05	blue light photoreceptor activity
GO:0031593	6.74165159214292e-05	polyubiquitin modification-dependent protein binding
GO:0070530	6.74165159214292e-05	K63-linked polyubiquitin modification-dependent protein binding
GO:0007229	7.17423923854515e-05	integrin-mediated signaling pathway
GO:0006167	7.20295115804208e-05	AMP biosynthetic process
GO:0046033	7.20295115804208e-05	AMP metabolic process
GO:0030289	8.14601623862624e-05	protein phosphatase 4 complex
GO:0032147	8.14601623862624e-05	activation of protein kinase activity
GO:0009896	8.14601623862624e-05	positive regulation of catabolic process
GO:0031331	8.14601623862624e-05	positive regulation of cellular catabolic process
GO:0006378	8.14601623862624e-05	mRNA polyadenylation
GO:0032410	8.14601623862624e-05	negative regulation of transporter activity
GO:0032413	8.14601623862624e-05	negative regulation of ion transmembrane transporter activity
GO:0034763	8.14601623862624e-05	negative regulation of transmembrane transport
GO:0034766	8.14601623862624e-05	negative regulation of ion transmembrane transport
GO:0043271	8.14601623862624e-05	negative regulation of ion transport
GO:0051051	8.14601623862624e-05	negative regulation of transport
GO:0051926	8.14601623862624e-05	negative regulation of calcium ion transport
GO:1901020	8.14601623862624e-05	negative regulation of calcium ion transmembrane transporter activity
GO:1901385	8.14601623862624e-05	regulation of voltage-gated calcium channel activity
GO:1901386	8.14601623862624e-05	negative regulation of voltage-gated calcium channel activity
GO:1901841	8.14601623862624e-05	regulation of high voltage-gated calcium channel activity
GO:1901842	8.14601623862624e-05	negative regulation of high voltage-gated calcium channel activity
GO:1903170	8.14601623862624e-05	negative regulation of calcium ion transmembrane transport
GO:1904063	8.14601623862624e-05	negative regulation of cation transmembrane transport
GO:2001258	8.14601623862624e-05	negative regulation of cation channel activity
GO:0016594	8.24792620985956e-05	glycine binding
GO:0009986	8.24792620985956e-05	cell surface
GO:0080134	8.74098840574599e-05	regulation of response to stress
GO:0034453	9.00785506955878e-05	microtubule anchoring
GO:0030141	9.40328186295985e-05	secretory granule
GO:0045087	9.40825483305032e-05	innate immune response
GO:0009314	9.54833121923117e-05	response to radiation
GO:0030242	0.000102146973482823	autophagy of peroxisome
GO:0016593	0.000104170267308627	Cdc73/Paf1 complex
GO:0009416	0.000108143195232804	response to light stimulus
GO:0043408	0.000115590669744001	regulation of MAPK cascade
GO:0016236	0.000126757071194966	macroautophagy
GO:0016093	0.000134898136153665	polyprenol metabolic process
GO:0019348	0.000134898136153665	dolichol metabolic process
GO:0051656	0.000155048723619658	establishment of organelle localization
GO:0099503	0.000171989133417792	secretory vesicle
GO:0030492	0.000190593223645139	hemoglobin binding
GO:0009628	0.000201361254970492	response to abiotic stimulus
GO:0005840	0.000203960932373939	ribosome
GO:0003735	0.000219275361975601	structural constituent of ribosome
GO:0016638	0.000248555858366461	oxidoreductase activity, acting on the CH-NH2 group of donors
GO:0006638	0.000277566386037544	neutral lipid metabolic process
GO:0006639	0.000277566386037544	acylglycerol metabolic process
GO:0006641	0.000277566386037544	triglyceride metabolic process
GO:0051725	0.000292832052434281	protein de-ADP-ribosylation
GO:0003875	0.000292832052434281	ADP-ribosylarginine hydrolase activity
GO:0006072	0.000332608665142617	glycerol-3-phosphate metabolic process
GO:0052646	0.000332608665142617	alditol phosphate metabolic process
GO:0006900	0.000333961615359299	vesicle budding from membrane
GO:0048194	0.000333961615359299	Golgi vesicle budding
GO:0090114	0.000333961615359299	COPII-coated vesicle budding
GO:0005149	0.000394610380111527	interleukin-1 receptor binding
GO:0043130	0.000394610380111527	ubiquitin binding
GO:0019888	0.00046547108301441	protein phosphatase regulator activity
GO:0019941	0.000524959243515064	modification-dependent protein catabolic process
GO:0006511	0.000524959243515064	ubiquitin-dependent protein catabolic process
GO:0043632	0.000583822310203198	modification-dependent macromolecule catabolic process
GO:0006955	0.00061944544644926	immune response
GO:0005838	0.000639205480985103	proteasome regulatory particle
GO:0008023	0.000650017052901345	transcription elongation factor complex
GO:0050778	0.000729327776106108	positive regulation of immune response
GO:2000026	0.000830892542037498	regulation of multicellular organismal development
GO:0050776	0.000928417058143534	regulation of immune response
GO:0002376	0.000929347004400447	immune system process
GO:1990904	0.000954795766031583	ribonucleoprotein complex
GO:0032886	0.000960224379281267	regulation of microtubule-based process
GO:0008544	0.00105958230925009	epidermis development
GO:0007507	0.00107592542771503	heart development
GO:0019208	0.00107671094734574	phosphatase regulator activity
GO:0015886	0.0012418651624593	heme transport
GO:0015232	0.0012418651624593	heme transporter activity
GO:0019343	0.0012418651624593	cysteine biosynthetic process via cystathionine
GO:0004122	0.0012418651624593	cystathionine beta-synthase activity
GO:0009881	0.00141633198280102	photoreceptor activity
GO:0005672	0.00148676131513999	transcription factor TFIIA complex
GO:0015379	0.0016033403237235	potassium:chloride symporter activity
GO:0006879	0.00175394576186202	cellular iron ion homeostasis
GO:0055072	0.00175394576186202	iron ion homeostasis
GO:0000149	0.00175394576186202	SNARE binding
GO:0019905	0.00175394576186202	syntaxin binding
GO:0002684	0.00179280757867825	positive regulation of immune system process
GO:0098657	0.00179708629462416	import into cell
GO:0019464	0.00190635692923115	glycine decarboxylation via glycine cleavage system
GO:0005960	0.00190635692923115	glycine cleavage complex
GO:0006897	0.0020005718340472	endocytosis
GO:0045048	0.00203790628778711	protein insertion into ER membrane
GO:0008360	0.00222733034490558	regulation of cell shape
GO:0042775	0.00229450265840357	mitochondrial ATP synthesis coupled electron transport
GO:0004864	0.00229450265840357	protein phosphatase inhibitor activity
GO:0019212	0.00229450265840357	phosphatase inhibitor activity
GO:1901019	0.0023519443760582	regulation of calcium ion transmembrane transporter activity
GO:1903169	0.0023519443760582	regulation of calcium ion transmembrane transport
GO:0031490	0.0024905386041406	chromatin DNA binding
GO:0031492	0.0024905386041406	nucleosomal DNA binding
GO:0032879	0.0024905386041406	regulation of localization
GO:0033971	0.00251236038730062	hydroxyisourate hydrolase activity
GO:0034593	0.00253801074326376	phosphatidylinositol bisphosphate phosphatase activity
GO:0000245	0.0025506533618453	spliceosomal complex assembly
GO:0006120	0.00280002169224609	mitochondrial electron transport, NADH to ubiquinone
GO:0036374	0.00297945080609064	glutathione hydrolase activity
GO:0051125	0.00311869191675554	regulation of actin nucleation
GO:0043085	0.00324119367963855	positive regulation of catalytic activity
GO:0007530	0.00327041973709513	sex determination
GO:0016050	0.00365951295958377	vesicle organization
GO:0006119	0.00376910387269582	oxidative phosphorylation
GO:0042773	0.00376910387269582	ATP synthesis coupled electron transport
GO:0051606	0.00430981371860432	detection of stimulus
GO:0030291	0.00430981371860432	protein serine/threonine kinase inhibitor activity
GO:0019221	0.00453650684364161	cytokine-mediated signaling pathway
GO:0034097	0.00453650684364161	response to cytokine
GO:0071345	0.00453650684364161	cellular response to cytokine stimulus
GO:0002252	0.00453785295641434	immune effector process
GO:0006412	0.00453785295641434	translation
GO:0004969	0.00456970935756585	histamine receptor activity
GO:0019835	0.00469791623723749	cytolysis
GO:0070851	0.00470033793061537	growth factor receptor binding
GO:0005667	0.00483241423284383	transcription factor complex
GO:0050953	0.00483658729906278	sensory perception of light stimulus
GO:0005853	0.00485339321789278	eukaryotic translation elongation factor 1 complex
GO:0009055	0.00486031354013432	electron transfer activity
GO:0030173	0.00486031354013432	integral component of Golgi membrane
GO:0031228	0.00486031354013432	intrinsic component of Golgi membrane
GO:0043043	0.00488118422902082	peptide biosynthetic process
GO:0004860	0.00489175024026087	protein kinase inhibitor activity
GO:0019210	0.00489175024026087	kinase inhibitor activity
GO:0007601	0.00489202542153398	visual perception
GO:0032182	0.00498979517874602	ubiquitin-like protein binding
GO:0043123	0.00520043868883349	positive regulation of I-kappaB kinase/NF-kappaB signaling
GO:0052866	0.005234066281958	phosphatidylinositol phosphate phosphatase activity
GO:0044093	0.00531856346146381	positive regulation of molecular function
GO:0046916	0.00555327869547273	cellular transition metal ion homeostasis
GO:0004329	0.00574905363513352	formate-tetrahydrofolate ligase activity
GO:0043604	0.00590911561833093	amide biosynthetic process
GO:0005884	0.006340338234745	actin filament
GO:0055076	0.0064527141947275	transition metal ion homeostasis
GO:0006518	0.00648223559041278	peptide metabolic process
GO:0005198	0.00650858505038969	structural molecule activity
GO:0089701	0.00660955022015377	U2AF
GO:0051289	0.00684606142875329	protein homotetramerization
GO:0045095	0.00686295681282958	keratin filament
GO:0051270	0.00698642109213696	regulation of cellular component movement
GO:0004649	0.0070324306725492	poly(ADP-ribose) glycohydrolase activity
GO:0051603	0.00738977989807853	proteolysis involved in cellular protein catabolic process
GO:0044257	0.00738977989807853	cellular protein catabolic process
GO:0008242	0.00768684858774786	omega peptidase activity
GO:0015605	0.0085259548882995	organophosphate ester transmembrane transporter activity
GO:0022604	0.00884949440060163	regulation of cell morphogenesis
GO:0031491	0.00887997413363062	nucleosome binding
GO:0006289	0.00949126409479964	nucleotide-excision repair
GO:0007029	0.00960531892863527	endoplasmic reticulum organization
GO:0000295	0.00960531892863527	adenine nucleotide transmembrane transporter activity
GO:0005346	0.00960531892863527	purine ribonucleotide transmembrane transporter activity
GO:0015215	0.00960531892863527	nucleotide transmembrane transporter activity
GO:0015216	0.00960531892863527	purine nucleotide transmembrane transporter activity
GO:0006751	0.00964092121508331	glutathione catabolic process
GO:0043171	0.00964092121508331	peptide catabolic process
GO:0002682	0.010401384628161	regulation of immune system process
GO:0015696	0.0108091969687077	ammonium transport
GO:0035299	0.0118676185077701	inositol pentakisphosphate 2-kinase activity
GO:0043228	0.0119283592586414	non-membrane-bounded organelle
GO:0043232	0.0119576499788307	intracellular non-membrane-bounded organelle
GO:0043603	0.0123772028613342	cellular amide metabolic process
GO:0009068	0.0132857683640413	aspartate family amino acid catabolic process
GO:0008519	0.0132857683640413	ammonium transmembrane transporter activity
GO:0006567	0.0136080729240538	threonine catabolic process
GO:0032270	0.0139195745873036	positive regulation of cellular protein metabolic process
GO:0051247	0.0139195745873036	positive regulation of protein metabolic process
GO:0042219	0.0149185604518937	cellular modified amino acid catabolic process
GO:0044391	0.0150907101740721	ribosomal subunit
GO:0042277	0.015718029912493	peptide binding
GO:0019206	0.0160222573012629	nucleoside kinase activity
GO:0003917	0.0165289252900231	DNA topoisomerase type I activity
GO:0051205	0.0170695218912481	protein insertion into membrane
GO:0000439	0.0171264977235848	transcription factor TFIIH core complex
GO:0042446	0.0173030491222104	hormone biosynthetic process
GO:0001932	0.0175650477088748	regulation of protein phosphorylation
GO:0004345	0.0183650826469143	glucose-6-phosphate dehydrogenase activity
GO:0004415	0.0183650826469143	hyalurononglucosaminidase activity
GO:0022904	0.0193739037702745	respiratory electron transport chain
GO:0043549	0.0199596295339875	regulation of kinase activity
GO:0045859	0.0199596295339875	regulation of protein kinase activity
GO:0051338	0.0199596295339875	regulation of transferase activity
GO:0030182	0.0211131415800379	neuron differentiation
GO:0005047	0.0225315315716253	signal recognition particle binding
GO:0046950	0.0225315315716253	cellular ketone body metabolic process
GO:0046952	0.0225315315716253	ketone body catabolic process
GO:1901569	0.0225315315716253	fatty acid derivative catabolic process
GO:1902224	0.0225315315716253	ketone body metabolic process
GO:0005685	0.0235382500991232	U1 snRNP
GO:0005164	0.0242274933919799	tumor necrosis factor receptor binding
GO:0032813	0.0242274933919799	tumor necrosis factor receptor superfamily binding
GO:1990817	0.0260052823840187	RNA adenylyltransferase activity
GO:0006183	0.0277164408779003	GTP biosynthetic process
GO:0006228	0.0277164408779003	UTP biosynthetic process
GO:0046051	0.0277164408779003	UTP metabolic process
GO:0007249	0.0306047572218743	I-kappaB kinase/NF-kappaB signaling
GO:0043122	0.0306047572218743	regulation of I-kappaB kinase/NF-kappaB signaling
GO:0004550	0.0309403233215402	nucleoside diphosphate kinase activity
GO:0005968	0.0315379083384588	Rab-protein geranylgeranyltransferase complex
GO:0005229	0.0315379083384588	intracellular calcium activated chloride channel activity
GO:0061778	0.0315379083384588	intracellular chloride channel activity
GO:0051924	0.0326268726892111	regulation of calcium ion transport
GO:0090575	0.0348554600865255	RNA polymerase II transcription factor complex
GO:0009266	0.0359397306855178	response to temperature stimulus
GO:0009408	0.0359397306855178	response to heat
GO:0048018	0.0365278506855575	receptor ligand activity
GO:0030545	0.0365278506855575	receptor regulator activity
GO:0048699	0.0390445473013934	generation of neurons
GO:0044798	0.0420401334806772	nuclear transcription factor complex
GO:0044273	0.0422924931870603	sulfur compound catabolic process
GO:0033557	0.0424920275076735	Slx1-Slx4 complex
GO:0017108	0.0424920275076735	5'-flap endonuclease activity
GO:0048256	0.0424920275076735	flap endonuclease activity
GO:0005332	0.046115400836985	gamma-aminobutyric acid:sodium symporter activity
GO:0015185	0.046115400836985	gamma-aminobutyric acid transmembrane transporter activity
GO:0015355	0.046115400836985	secondary active monocarboxylate transmembrane transporter activity
GO:0140161	0.046115400836985	monocarboxylate:sodium symporter activity
GO:0046039	0.0480870198157485	GTP metabolic process
GO:0051382	0.0488784681430629	kinetochore assembly
GO:0051383	0.0488784681430629	kinetochore organization
GO:0003341	0.0488784681430629	cilium movement
GO:0022008	0.0488784681430629	neurogenesis
GO:1901070	0.0491410828700197	guanosine-containing compound biosynthetic process
GO:0051239	0.050175565004083	regulation of multicellular organismal process
GO:0004683	0.051225400451262	calmodulin-dependent protein kinase activity
GO:0005885	0.0525138424881021	Arp2/3 protein complex
GO:0019898	0.0542332174874575	extrinsic component of membrane
GO:0006875	0.0545961769958813	cellular metal ion homeostasis
GO:0030163	0.0573892600619527	protein catabolic process
GO:0016920	0.0585390846336339	pyroglutamyl-peptidase activity
GO:0000184	0.0594957711965161	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
GO:0005092	0.0619130923638949	GDP-dissociation inhibitor activity
GO:0044265	0.0619130923638949	cellular macromolecule catabolic process
GO:0003998	0.0624120766246935	acylphosphatase activity
GO:0016846	0.062494794194422	carbon-sulfur lyase activity
GO:0007218	0.063858760575085	neuropeptide signaling pathway
GO:0018344	0.0642106843814497	protein geranylgeranylation
GO:0007033	0.0643134940587255	vacuole organization
GO:0022898	0.0643134940587255	regulation of transmembrane transporter activity
GO:0032409	0.0643134940587255	regulation of transporter activity
GO:0032412	0.0643134940587255	regulation of ion transmembrane transporter activity
GO:0034762	0.0643134940587255	regulation of transmembrane transport
GO:0034765	0.0643134940587255	regulation of ion transmembrane transport
GO:1904062	0.0643134940587255	regulation of cation transmembrane transport
GO:2001257	0.0643134940587255	regulation of cation channel activity
GO:0009605	0.0643134940587255	response to external stimulus
GO:0000275	0.065205921080634	mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)
GO:0048513	0.0685912667037296	animal organ development
GO:0008134	0.0696285619801011	transcription factor binding
GO:0019902	0.0713298021292977	phosphatase binding
GO:0006873	0.0726168189093315	cellular ion homeostasis
GO:0006566	0.0739099667223076	threonine metabolic process
GO:0031400	0.0739099667223076	negative regulation of protein modification process
GO:0008083	0.0739099667223076	growth factor activity
GO:0055065	0.0739987537473738	metal ion homeostasis
GO:0019904	0.0740105978239561	protein domain specific binding
GO:0030003	0.0748867419917502	cellular cation homeostasis
GO:0005665	0.0770629253665406	RNA polymerase II, core complex
GO:0034754	0.0816647510970098	cellular hormone metabolic process
GO:0040007	0.0856370135696154	growth
GO:0010498	0.0899419357474851	proteasomal protein catabolic process
GO:0043161	0.0899419357474851	proteasome-mediated ubiquitin-dependent protein catabolic process
GO:0010817	0.0915986797119221	regulation of hormone levels
GO:0005125	0.0975379149582269	cytokine activity
GO:0046580	0.0975443436668998	negative regulation of Ras protein signal transduction
GO:0051058	0.0975443436668998	negative regulation of small GTPase mediated signal transduction
GO:0034314	0.0984299902229533	Arp2/3 complex-mediated actin nucleation
GO:0061630	0.102366021057296	ubiquitin protein ligase activity
GO:0061659	0.102366021057296	ubiquitin-like protein ligase activity
GO:0042325	0.104498949007576	regulation of phosphorylation
GO:0004807	0.10490912445687	triose-phosphate isomerase activity
GO:0051049	0.105491067441396	regulation of transport
