ann_term	CC	annotation
GO:0042289	0.00866446924596721	MHC class II protein binding
GO:0007610	0.00867684839325644	behavior
GO:0031279	0.0086862748288047	regulation of cyclase activity
GO:0045761	0.0086862748288047	regulation of adenylate cyclase activity
GO:0051339	0.0086862748288047	regulation of lyase activity
GO:0032237	0.00871499355968472	activation of store-operated calcium channel activity
GO:0051928	0.00871499355968472	positive regulation of calcium ion transport
GO:1901021	0.00871499355968472	positive regulation of calcium ion transmembrane transporter activity
GO:1901339	0.00871499355968472	regulation of store-operated calcium channel activity
GO:1901341	0.00871499355968472	positive regulation of store-operated calcium channel activity
GO:1904427	0.00871499355968472	positive regulation of calcium ion transmembrane transport
GO:0005165	0.00871499355968472	neurotrophin receptor binding
GO:0005499	0.00871499355968472	vitamin D binding
GO:1990226	0.00871499355968472	histone methyltransferase binding
GO:0022600	0.008746613183706	digestive system process
GO:0030863	0.00884787171259808	cortical cytoskeleton
GO:0030864	0.00884787171259808	cortical actin cytoskeleton
GO:0050795	0.00892625694433605	regulation of behavior
GO:0098742	0.00913461780585958	cell-cell adhesion via plasma-membrane adhesion molecules
GO:0007156	0.00919422780355728	homophilic cell adhesion via plasma membrane adhesion molecules
GO:0060070	0.00941970862775068	canonical Wnt signaling pathway
GO:0043086	0.00960668905267204	negative regulation of catalytic activity
GO:1902533	0.009644607461977	positive regulation of intracellular signal transduction
GO:0072359	0.00965798933611768	circulatory system development
GO:0004995	0.00974258598201579	tachykinin receptor activity
GO:0043408	0.00992004306834398	regulation of MAPK cascade
GO:0004709	0.0100838758618091	MAP kinase kinase kinase activity
GO:0006941	0.0101561693774849	striated muscle contraction
GO:0006942	0.0101561693774849	regulation of striated muscle contraction
GO:0055117	0.0101561693774849	regulation of cardiac muscle contraction
GO:0060048	0.0101561693774849	cardiac muscle contraction
GO:0001965	0.0101561693774849	G-protein alpha-subunit binding
GO:0006171	0.0101817382348639	cAMP biosynthetic process
GO:0004016	0.0101817382348639	adenylate cyclase activity
GO:0048010	0.0102058411670143	vascular endothelial growth factor receptor signaling pathway
GO:0060627	0.0102106519825877	regulation of vesicle-mediated transport
GO:0043691	0.0102230157848989	reverse cholesterol transport
GO:0034364	0.0102230157848989	high-density lipoprotein particle
GO:0045296	0.0104928662969303	cadherin binding
GO:0031329	0.010562579686317	regulation of cellular catabolic process
GO:0008281	0.0109008098979938	sulfonylurea receptor activity
GO:0061608	0.0109124811257037	nuclear import signal receptor activity
GO:0140030	0.0109865981795909	modification-dependent protein binding
GO:0005921	0.0110843896737137	gap junction
GO:0005922	0.0110843896737137	connexin complex
GO:0043547	0.0111721239429884	positive regulation of GTPase activity
GO:1901019	0.0111756005139838	regulation of calcium ion transmembrane transporter activity
GO:1903169	0.0111756005139838	regulation of calcium ion transmembrane transport
GO:0090066	0.0112809957820477	regulation of anatomical structure size
GO:0070848	0.0113939165031367	response to growth factor
GO:0071363	0.0113939165031367	cellular response to growth factor stimulus
GO:0015026	0.0114916580071784	coreceptor activity
GO:0009896	0.0116050343223144	positive regulation of catabolic process
GO:0031331	0.0116050343223144	positive regulation of cellular catabolic process
GO:0031338	0.0118769337658092	regulation of vesicle fusion
GO:0035493	0.0118769337658092	SNARE complex assembly
GO:0035542	0.0118769337658092	regulation of SNARE complex assembly
GO:0070206	0.0118769337658092	protein trimerization
GO:0042824	0.0123518192000169	MHC class I peptide loading complex
GO:0042825	0.0123518192000169	TAP complex
GO:0015440	0.0123518192000169	peptide-transporting ATPase activity
GO:0033220	0.0123518192000169	amide-transporting ATPase activity
GO:0019932	0.0124207785040938	second-messenger-mediated signaling
GO:1903706	0.0126466479994294	regulation of hemopoiesis
GO:1903708	0.0126466479994294	positive regulation of hemopoiesis
GO:0007631	0.0128640921925614	feeding behavior
GO:0000165	0.0128710107868001	MAPK cascade
GO:0023014	0.0128710107868001	signal transduction by protein phosphorylation
GO:0045597	0.01302824832094	positive regulation of cell differentiation
GO:0030273	0.0131565648209732	melanin-concentrating hormone receptor activity
GO:0009968	0.013176535053881	negative regulation of signal transduction
GO:0010648	0.013176535053881	negative regulation of cell communication
GO:0023057	0.013176535053881	negative regulation of signaling
GO:0006691	0.0132488670410091	leukotriene metabolic process
GO:0048583	0.0132771429784665	regulation of response to stimulus
GO:0030054	0.0132829534005596	cell junction
GO:0005007	0.0135657719657452	fibroblast growth factor-activated receptor activity
GO:0050954	0.0136664126066918	sensory perception of mechanical stimulus
GO:0007605	0.0136664126066918	sensory perception of sound
GO:0005227	0.0137235608591611	calcium activated cation channel activity
GO:0015269	0.0137235608591611	calcium-activated potassium channel activity
GO:0003707	0.0140019624366439	steroid hormone receptor activity
GO:0050790	0.0140103594325306	regulation of catalytic activity
GO:0048384	0.014197909439649	retinoic acid receptor signaling pathway
GO:0005185	0.014364393071998	neurohypophyseal hormone activity
GO:0030509	0.0144392128541422	BMP signaling pathway
