Feature	GO
locus_tag:DAPPUDRAFT_17207|protein_id:EFX62397.1	GO:0008234; GO:0006508
gene:4EBP|protein_id:EFX81736.1	GO:0045947; GO:0008190
locus_tag:DAPPUDRAFT_290556|protein_id:EFX83576.1	GO:0003677; GO:0006355; GO:0005524; GO:0003700; GO:0005634
locus_tag:DAPPUDRAFT_71291|protein_id:EFX60588.1	GO:0005515
locus_tag:DAPPUDRAFT_304937|protein_id:EFX79258.1	GO:0005515; GO:0005783; GO:0051082; GO:0006457; GO:0005509
locus_tag:DAPPUDRAFT_333439|protein_id:EFX65192.1	GO:0008234; GO:0006508
locus_tag:DAPPUDRAFT_347270|protein_id:EFX85894.1	GO:0016021; GO:0042626; GO:0005524; GO:0055085; GO:0016887
locus_tag:DAPPUDRAFT_9412|protein_id:EFX67811.1	GO:0043565; GO:0006355; GO:0003677
locus_tag:DAPPUDRAFT_231717|protein_id:EFX69073.1	GO:0005839; GO:0006511; GO:0019773; GO:0043161; GO:0051603; GO:0004175; GO:0004298
locus_tag:DAPPUDRAFT_326754|protein_id:EFX71851.1	GO:0003677
locus_tag:DAPPUDRAFT_213756|protein_id:EFX76979.1	GO:0051013; GO:0008017; GO:0005515; GO:0008352
locus_tag:DAPPUDRAFT_337961|protein_id:EFX61848.1	GO:0004553; GO:0005975; GO:0004563
locus_tag:DAPPUDRAFT_99659|protein_id:EFX84626.1	GO:0016888; GO:0016788
locus_tag:DAPPUDRAFT_261749|protein_id:EFX67372.1	GO:0003924; GO:0005525
locus_tag:DAPPUDRAFT_108624|protein_id:EFX74715.1	GO:0006396; GO:0004525
locus_tag:DAPPUDRAFT_127187|protein_id:EFX87465.1	GO:0003677; GO:0006352; GO:0046982; GO:0000786; GO:0005634
locus_tag:DAPPUDRAFT_319185|protein_id:EFX79887.1	GO:0005247; GO:0016020; GO:0055085; GO:0006821
locus_tag:DAPPUDRAFT_306755|protein_id:EFX75476.1	GO:0046872
locus_tag:DAPPUDRAFT_347450|protein_id:EFX70383.1	GO:0005524; GO:0055085; GO:0016887; GO:0043190; GO:0016020; GO:0016021
locus_tag:DAPPUDRAFT_309896|protein_id:EFX90260.1	GO:0046983
locus_tag:DAPPUDRAFT_103017|protein_id:EFX80622.1	GO:0004713; GO:0005925; GO:0007172; GO:0006468
locus_tag:DAPPUDRAFT_44292|protein_id:EFX86726.1	GO:0005525
locus_tag:DAPPUDRAFT_224569|protein_id:EFX80743.1	GO:0030246
locus_tag:DAPPUDRAFT_54762|protein_id:EFX76932.1	GO:0008033; GO:0003723; GO:0004809
locus_tag:DAPPUDRAFT_53630|protein_id:EFX78284.1	GO:0016020; GO:0008417; GO:0006486
locus_tag:DAPPUDRAFT_106141|protein_id:EFX77499.1	GO:0015276; GO:0016020
locus_tag:DAPPUDRAFT_270847|protein_id:EFX62190.1	GO:0007165; GO:0035556
locus_tag:DAPPUDRAFT_303937|protein_id:EFX80737.1	GO:0004651; GO:0016311; GO:0005634; GO:0004484; GO:0016791; GO:0006370; GO:0004725; GO:0008138
locus_tag:DAPPUDRAFT_35797|protein_id:EFX81212.1	GO:0005515
locus_tag:DAPPUDRAFT_247963|protein_id:EFX77075.1	GO:0005515
locus_tag:DAPPUDRAFT_309083|protein_id:EFX85966.1	GO:0005634; GO:0000808; GO:0006260
locus_tag:DAPPUDRAFT_43250|protein_id:EFX87704.1	GO:0007186; GO:0004930; GO:0016021; GO:0004983
locus_tag:DAPPUDRAFT_304374|protein_id:EFX79800.1	GO:0004198; GO:0006508
locus_tag:DAPPUDRAFT_191004|protein_id:EFX89132.1	GO:0071203
locus_tag:DAPPUDRAFT_246379|protein_id:EFX78102.1	GO:0006508; GO:0004252
locus_tag:DAPPUDRAFT_345428|protein_id:EFX60088.1	GO:0005524
locus_tag:DAPPUDRAFT_50698|protein_id:EFX80895.1	GO:0003676
locus_tag:DAPPUDRAFT_300604|protein_id:EFX70049.1	GO:0005524; GO:0034551
locus_tag:DAPPUDRAFT_224315|protein_id:EFX81452.1	GO:0005515
locus_tag:DAPPUDRAFT_207381|protein_id:EFX87561.1	GO:0004672; GO:0005524; GO:0004674; GO:0006468; GO:0004692
locus_tag:DAPPUDRAFT_118333|protein_id:EFX64259.1	GO:0005524; GO:0006468; GO:0004672; GO:0004714; GO:0016020; GO:0007169; GO:0004713
locus_tag:DAPPUDRAFT_324408|protein_id:EFX74422.1	GO:0007018; GO:0030286; GO:0003777; GO:0005524
locus_tag:DAPPUDRAFT_301113|protein_id:EFX84350.1	GO:0016758
locus_tag:DAPPUDRAFT_238085|protein_id:EFX85440.1	GO:0005515
locus_tag:DAPPUDRAFT_217123|protein_id:EFX70692.1	GO:0005525
locus_tag:DAPPUDRAFT_56378|protein_id:EFX75139.1	GO:0005515
locus_tag:DAPPUDRAFT_300354|protein_id:EFX85647.1	GO:0003676
locus_tag:DAPPUDRAFT_301500|protein_id:EFX68252.1	GO:0003824; GO:0009058; GO:0030170
locus_tag:DAPPUDRAFT_62606|protein_id:EFX69115.1	GO:0045048; GO:0005515
locus_tag:DAPPUDRAFT_221682|protein_id:EFX87460.1	GO:0016747; GO:0003824
locus_tag:DAPPUDRAFT_307221|protein_id:EFX74603.1	GO:0008592; GO:0061630; GO:0000209
locus_tag:DAPPUDRAFT_58669|protein_id:EFX72691.1	GO:0004672; GO:0005524; GO:0006468
locus_tag:DAPPUDRAFT_223905|protein_id:EFX82265.1	GO:0006030; GO:0004252; GO:0008061; GO:0006508; GO:0005576
locus_tag:DAPPUDRAFT_57647|protein_id:EFX74036.1	GO:0004252; GO:0006508
locus_tag:DAPPUDRAFT_23710|protein_id:EFX84185.1	GO:0016020; GO:0015276; GO:0038023; GO:0005216; GO:0006811
locus_tag:DAPPUDRAFT_232990|protein_id:EFX89747.1	GO:0006629
locus_tag:DAPPUDRAFT_305304|protein_id:EFX77824.1	GO:0008236; GO:0016020; GO:0006508
locus_tag:DAPPUDRAFT_300829|protein_id:EFX84951.1	GO:0004579; GO:0008250; GO:0016021
locus_tag:DAPPUDRAFT_201906|protein_id:EFX71238.1	GO:0005515
locus_tag:DAPPUDRAFT_188721|protein_id:EFX74810.1	GO:0030176; GO:0016020; GO:0071586; GO:0004197
locus_tag:DAPPUDRAFT_319466|protein_id:EFX79568.1	GO:0005515
locus_tag:DAPPUDRAFT_191117|protein_id:EFX89037.1	GO:0018193; GO:0005515
locus_tag:DAPPUDRAFT_307271|protein_id:EFX74349.1	GO:0003924; GO:0005525
locus_tag:DAPPUDRAFT_93752|protein_id:EFX65125.1	GO:0009055; GO:0020037
locus_tag:DAPPUDRAFT_111291|protein_id:EFX71898.1	GO:0004190; GO:0006508
locus_tag:DAPPUDRAFT_219903|protein_id:EFX59959.1	GO:0016746; GO:0006644
locus_tag:DAPPUDRAFT_305042|protein_id:EFX79057.1	GO:0005515; GO:0035556
locus_tag:DAPPUDRAFT_242342|protein_id:EFX81510.1	GO:0005515
locus_tag:DAPPUDRAFT_217048|protein_id:EFX70861.1	GO:0030431; GO:1903818; GO:0032222
locus_tag:DAPPUDRAFT_335480|protein_id:EFX63424.1	GO:0022857; GO:0055085; GO:0016020
locus_tag:DAPPUDRAFT_60882|protein_id:EFX70806.1	GO:0007018; GO:0008017; GO:0005524; GO:0003777
locus_tag:DAPPUDRAFT_222251|protein_id:EFX86249.1	GO:0006099; GO:0016616; GO:0055114; GO:0004449; GO:0000287; GO:0051287
locus_tag:DAPPUDRAFT_111972|protein_id:EFX71206.1	GO:0008023
locus_tag:DAPPUDRAFT_307452|protein_id:EFX74163.1	GO:0030431; GO:1903818; GO:0032222
locus_tag:DAPPUDRAFT_328104|protein_id:EFX70526.1	GO:0003723
locus_tag:DAPPUDRAFT_252189|protein_id:EFX74108.1	GO:0005975; GO:0004559; GO:0030246; GO:0003824; GO:0006013
locus_tag:DAPPUDRAFT_246727|protein_id:EFX78058.1	GO:0016891
locus_tag:DAPPUDRAFT_347357|protein_id:EFX73813.1	GO:0016887; GO:0005524
locus_tag:DAPPUDRAFT_108006|protein_id:EFX75346.1	GO:0004553; GO:0005975
locus_tag:DAPPUDRAFT_311255|protein_id:EFX87866.1	GO:0015696; GO:0016020; GO:0008519; GO:0072488
locus_tag:DAPPUDRAFT_56960|protein_id:EFX74621.1	GO:0005515
locus_tag:DAPPUDRAFT_115736|protein_id:EFX67117.1	GO:0008237; GO:0008270
locus_tag:DAPPUDRAFT_110244|protein_id:EFX73014.1	GO:0003676
locus_tag:DAPPUDRAFT_187388|protein_id:EFX86841.1	GO:0005525
locus_tag:DAPPUDRAFT_315490|protein_id:EFX83807.1	GO:0005515
locus_tag:DAPPUDRAFT_192459|protein_id:EFX86834.1	GO:0030136; GO:0048268; GO:0005543; GO:0030276; GO:0005545
locus_tag:DAPPUDRAFT_308082|protein_id:EFX72743.1	GO:0008146
locus_tag:DAPPUDRAFT_63836|protein_id:EFX67587.1	GO:0003723; GO:0008168
locus_tag:DAPPUDRAFT_116468|protein_id:EFX66350.1	GO:0003824; GO:0016747; GO:0006633
locus_tag:DAPPUDRAFT_318231|protein_id:EFX80822.1	GO:0006891; GO:0017119
locus_tag:DAPPUDRAFT_325080|protein_id:EFX73669.1	GO:0005524; GO:0006468; GO:0004672
locus_tag:DAPPUDRAFT_220651|protein_id:EFX89528.1	GO:0006869; GO:0005319
locus_tag:DAPPUDRAFT_330770|protein_id:EFX67714.1	GO:0003676; GO:0004523
locus_tag:DAPPUDRAFT_245406|protein_id:EFX79066.1	GO:0052689; GO:0006629
locus_tag:DAPPUDRAFT_311610|protein_id:EFX88282.1	GO:0005515
locus_tag:DAPPUDRAFT_328086|protein_id:EFX70513.1	GO:0006397; GO:0005634; GO:0003676; GO:0003723
locus_tag:DAPPUDRAFT_321315|protein_id:EFX77439.1	GO:0005515
locus_tag:DAPPUDRAFT_325890|protein_id:EFX72827.1	GO:0003723
locus_tag:DAPPUDRAFT_109586|protein_id:EFX73523.1	GO:0006468; GO:0005524; GO:0004672
locus_tag:DAPPUDRAFT_8693|protein_id:EFX84526.1	GO:0005515
locus_tag:DAPPUDRAFT_247765|protein_id:EFX77387.1	GO:0016787; GO:0003677; GO:0005524
locus_tag:DAPPUDRAFT_250728|protein_id:EFX75277.1	GO:0004181; GO:0006508; GO:0008270
locus_tag:DAPPUDRAFT_205384|protein_id:EFX90111.1	GO:0016491
locus_tag:DAPPUDRAFT_60634|protein_id:EFX71093.1	GO:0003676
locus_tag:DAPPUDRAFT_117382|protein_id:EFX65319.1	GO:0017176
locus_tag:DAPPUDRAFT_207455|protein_id:EFX87602.1	GO:0016491
locus_tag:DAPPUDRAFT_274316|protein_id:EFX61251.1	GO:0005515
locus_tag:DAPPUDRAFT_317991|protein_id:EFX81050.1	GO:0003677; GO:0005515
locus_tag:DAPPUDRAFT_318592|protein_id:EFX80523.1	GO:0005515
locus_tag:DAPPUDRAFT_67555|protein_id:EFX62925.1	GO:0016020; GO:0022857; GO:0055085
locus_tag:DAPPUDRAFT_318471|protein_id:EFX80346.1	GO:0005975; GO:0030246; GO:0003824; GO:0004553
locus_tag:DAPPUDRAFT_96197|protein_id:EFX88028.1	GO:0005634; GO:0003700; GO:0006355; GO:0008270
locus_tag:DAPPUDRAFT_115674|protein_id:EFX67188.1	GO:0007093; GO:1990423
locus_tag:DAPPUDRAFT_321838|protein_id:EFX76962.1	GO:0006030; GO:0005576; GO:0008061
locus_tag:DAPPUDRAFT_54121|protein_id:EFX77542.1	GO:0006644; GO:0004623; GO:0050482
locus_tag:DAPPUDRAFT_308208|protein_id:EFX72587.1	GO:0016020; GO:0022857; GO:0055085
locus_tag:DAPPUDRAFT_65262|protein_id:EFX65740.1	GO:0000166; GO:0005388; GO:0016021; GO:0006816
locus_tag:DAPPUDRAFT_218645|protein_id:EFX67578.1	GO:0000398; GO:0000956
locus_tag:DAPPUDRAFT_301951|protein_id:EFX83350.1	GO:0016747
locus_tag:DAPPUDRAFT_92746|protein_id:EFX79922.1	GO:0005840; GO:0006412; GO:0003735
locus_tag:DAPPUDRAFT_326064|protein_id:EFX72610.1	GO:0042302
locus_tag:DAPPUDRAFT_67548|protein_id:EFX62929.1	GO:0005524; GO:0006468; GO:0004672
locus_tag:DAPPUDRAFT_26173|protein_id:EFX76667.1	GO:0016180; GO:0032039
locus_tag:DAPPUDRAFT_323206|protein_id:EFX75548.1	GO:0006370; GO:0004484
locus_tag:DAPPUDRAFT_316272|protein_id:EFX82531.1	GO:0005515
locus_tag:DAPPUDRAFT_122715|protein_id:EFX60929.1	GO:0003676; GO:0016787; GO:0046872
locus_tag:DAPPUDRAFT_118693|protein_id:EFX63937.1	GO:0004672; GO:0006468; GO:0005524
locus_tag:DAPPUDRAFT_308448|protein_id:EFX86421.1	GO:0016020; GO:0055085; GO:0022857
locus_tag:DAPPUDRAFT_44029|protein_id:EFX86971.1	GO:0005515
locus_tag:DAPPUDRAFT_290549|protein_id:EFX84867.1	GO:0006355; GO:0005515; GO:0043565
locus_tag:DAPPUDRAFT_222870|protein_id:EFX84763.1	GO:0000184
locus_tag:DAPPUDRAFT_218258|protein_id:EFX68452.1	GO:0016758; GO:0005789
gene:KLF1|protein_id:EFX83052.1	GO:0003676
locus_tag:DAPPUDRAFT_51324|protein_id:EFX80421.1	GO:0009331; GO:0051287; GO:0005975; GO:0042803; GO:0055114; GO:0006072; GO:0016491; GO:0016616; GO:0046168; GO:0004367
gene:CHY1H|protein_id:EFX79597.1	GO:0004252; GO:0006508
locus_tag:DAPPUDRAFT_305906|protein_id:EFX77192.1	GO:0006468; GO:0006397; GO:0004540; GO:0005524; GO:0005515; GO:0004672
locus_tag:DAPPUDRAFT_99512|protein_id:EFX84703.1	GO:0016020; GO:0006857; GO:0055085; GO:0022857
locus_tag:DAPPUDRAFT_59059|protein_id:EFX72515.1	GO:0005515
locus_tag:DAPPUDRAFT_51465|protein_id:EFX80495.1	GO:0005634; GO:0005515
locus_tag:DAPPUDRAFT_218409|protein_id:EFX68028.1	GO:0003824
locus_tag:DAPPUDRAFT_347783|protein_id:EFX61637.1	GO:0004252; GO:0006508
locus_tag:DAPPUDRAFT_254370|protein_id:EFX72432.1	GO:0005509; GO:0004571; GO:0016020; GO:0003824
locus_tag:DAPPUDRAFT_316286|protein_id:EFX82543.1	GO:0005515
locus_tag:DAPPUDRAFT_300152|protein_id:EFX90237.1	GO:0006213; GO:0004645; GO:0016763; GO:0006206; GO:0016154; GO:0016757
locus_tag:DAPPUDRAFT_188560|protein_id:EFX76421.1	GO:0005509; GO:0017110
locus_tag:DAPPUDRAFT_100849|protein_id:EFX83158.1	GO:0006468; GO:0005524; GO:0004672; GO:0005515
locus_tag:DAPPUDRAFT_252596|protein_id:EFX73889.1	GO:0005515
locus_tag:DAPPUDRAFT_329028|protein_id:EFX69538.1	GO:0016891; GO:0006396; GO:0004525; GO:0005524; GO:0003677; GO:0016787; GO:0005515
locus_tag:DAPPUDRAFT_340363|protein_id:EFX61246.1	GO:0005975; GO:0006004; GO:0004560
locus_tag:DAPPUDRAFT_240438|protein_id:EFX83138.1	GO:0008237
locus_tag:DAPPUDRAFT_305145|protein_id:EFX78664.1	GO:0005544; GO:0005509
locus_tag:DAPPUDRAFT_319280|protein_id:EFX79837.1	GO:0004930; GO:0016021; GO:0007186
locus_tag:DAPPUDRAFT_240171|protein_id:EFX83449.1	GO:0004930; GO:0016021; GO:0007186
locus_tag:DAPPUDRAFT_115164|protein_id:EFX67784.1	GO:0006396; GO:0004525
locus_tag:DAPPUDRAFT_53510|protein_id:EFX78364.1	GO:0005524; GO:0004674; GO:0006468; GO:0004672
locus_tag:DAPPUDRAFT_305670|protein_id:EFX88311.1	GO:0005509; GO:0004571; GO:0016020; GO:0003824
locus_tag:DAPPUDRAFT_235871|protein_id:EFX87017.1	GO:0005634; GO:0003677; GO:0000786; GO:0046982
locus_tag:DAPPUDRAFT_324775|protein_id:EFX74031.1	GO:0005515
locus_tag:DAPPUDRAFT_63002|protein_id:EFX68583.1	GO:0006355; GO:0004402; GO:0008270; GO:0005634; GO:0003712
locus_tag:DAPPUDRAFT_57241|protein_id:EFX74428.1	GO:0003777; GO:0005524; GO:0008017; GO:0007018
locus_tag:DAPPUDRAFT_93993|protein_id:EFX90422.1	GO:0005515
locus_tag:DAPPUDRAFT_318525|protein_id:EFX80555.1	GO:0005524; GO:0005515; GO:0051276; GO:0005694
locus_tag:DAPPUDRAFT_192258|protein_id:EFX87732.1	GO:0055114; GO:0020037; GO:0005506; GO:0016705
locus_tag:DAPPUDRAFT_306312|protein_id:EFX75947.1	GO:0008080
locus_tag:DAPPUDRAFT_99820|protein_id:EFX83961.1	GO:0050660; GO:0055114; GO:0016614
locus_tag:DAPPUDRAFT_198166|protein_id:EFX77794.1	GO:0007165; GO:0005525; GO:0016020; GO:0003924
locus_tag:DAPPUDRAFT_312552|protein_id:EFX87050.1	GO:0006468; GO:0005524; GO:0004672
