Feature	GO
locus_tag:NEMVEDRAFT_v1g212032|protein_id:XP_001629192.1	GO:0008237; GO:0004222; GO:0006508
locus_tag:NEMVEDRAFT_v1g109957|protein_id:XP_001631716.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g209465|protein_id:XP_001631195.1	GO:0016021; GO:0007186; GO:0004930; GO:0004983
locus_tag:NEMVEDRAFT_v1g95966|protein_id:XP_001636202.1	GO:0005515; GO:0008270
locus_tag:NEMVEDRAFT_v1g80374|protein_id:XP_001641459.1	GO:0005524
locus_tag:NEMVEDRAFT_v1g226068|protein_id:XP_001617453.1	GO:0003824; GO:0018580; GO:0055114
locus_tag:NEMVEDRAFT_v1g244850|protein_id:XP_001629720.1	GO:0004672; GO:0006468; GO:0005524
locus_tag:NEMVEDRAFT_v1g8401|protein_id:XP_001619292.1	GO:0035556; GO:0009190; GO:0016849
locus_tag:NEMVEDRAFT_v1g119626|protein_id:XP_001628516.1	GO:0004983; GO:0004930; GO:0016021; GO:0007186
locus_tag:NEMVEDRAFT_v1g82025|protein_id:XP_001641132.1	GO:0003824
locus_tag:NEMVEDRAFT_v1g80855|protein_id:XP_001641585.1	GO:0005737; GO:0004364; GO:0005515
locus_tag:NEMVEDRAFT_v1g212323|protein_id:XP_001628941.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g9703|protein_id:XP_001617601.1	GO:0006508; GO:0008233; GO:0007275; GO:0007267
locus_tag:NEMVEDRAFT_v1g119980|protein_id:XP_001628423.1	GO:0005509; GO:0005515
locus_tag:NEMVEDRAFT_v1g191841|protein_id:XP_001626713.1	GO:0003755; GO:0006457; GO:0000413
locus_tag:NEMVEDRAFT_v1g135947|protein_id:XP_001623892.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g163734|protein_id:XP_001636043.1	GO:0003924; GO:0005874; GO:0007017; GO:0005525; GO:0005200
locus_tag:NEMVEDRAFT_v1g8103|protein_id:XP_001628793.1	GO:0000786; GO:0006334; GO:0005634; GO:0003677
locus_tag:NEMVEDRAFT_v1g174894|protein_id:XP_001624266.1	GO:0022857; GO:0055085; GO:0016021
locus_tag:NEMVEDRAFT_v1g103200|protein_id:XP_001633854.1	GO:0003700; GO:0006355; GO:0008270; GO:0005634
locus_tag:NEMVEDRAFT_v1g120526|protein_id:XP_001628243.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g200125|protein_id:XP_001638790.1	GO:0005667; GO:0003700; GO:0006355
locus_tag:NEMVEDRAFT_v1g223528|protein_id:XP_001620052.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g132272|protein_id:XP_001624730.1	GO:0016021
locus_tag:NEMVEDRAFT_v1g137590|protein_id:XP_001623456.1	GO:0006508; GO:0008234
locus_tag:NEMVEDRAFT_v1g199749|protein_id:XP_001639005.1	GO:0016021
locus_tag:NEMVEDRAFT_v1g229711|protein_id:XP_001631688.1	GO:0004252; GO:0006508
locus_tag:NEMVEDRAFT_v1g219557|protein_id:XP_001623304.1	GO:0006414; GO:0003746
locus_tag:NEMVEDRAFT_v1g242034|protein_id:XP_001634775.1	GO:0006629; GO:0005764
locus_tag:NEMVEDRAFT_v1g187740|protein_id:XP_001631204.1	GO:0006888; GO:0006886; GO:0090114; GO:0030127; GO:0008270
locus_tag:NEMVEDRAFT_v1g116044|protein_id:XP_001629745.1	GO:0005515; GO:0018024
locus_tag:NEMVEDRAFT_v1g25219|protein_id:XP_001636271.1	GO:0004252; GO:0006508
locus_tag:NEMVEDRAFT_v1g246369|protein_id:XP_001626827.1	GO:0005524; GO:0003777; GO:0007018; GO:0030286
locus_tag:NEMVEDRAFT_v1g161857|protein_id:XP_001637995.1	GO:0003824; GO:0050662
locus_tag:NEMVEDRAFT_v1g146238|protein_id:XP_001621042.1	GO:0015293; GO:0016021
locus_tag:NEMVEDRAFT_v1g121980|protein_id:XP_001627799.1	GO:0005524; GO:0006468; GO:0004672
locus_tag:NEMVEDRAFT_v1g118528|protein_id:XP_001628908.1	GO:0055085; GO:0016020; GO:0005216; GO:0006811
locus_tag:NEMVEDRAFT_v1g89181|protein_id:XP_001638629.1	GO:0016192
locus_tag:NEMVEDRAFT_v1g178384|protein_id:XP_001640777.1	GO:0016567
locus_tag:NEMVEDRAFT_v1g114149|protein_id:XP_001630370.1	GO:0006904; GO:0016192
locus_tag:NEMVEDRAFT_v1g239167|protein_id:XP_001639700.1	GO:0008289
locus_tag:NEMVEDRAFT_v1g135859|protein_id:XP_001623912.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g203546|protein_id:XP_001636066.1	GO:0055114; GO:0005506; GO:0008610; GO:0016491
locus_tag:NEMVEDRAFT_v1g204856|protein_id:XP_001634884.1	GO:0019904
locus_tag:NEMVEDRAFT_v1g191355|protein_id:XP_001627136.1	GO:0006979; GO:0004601; GO:0055114; GO:0020037
locus_tag:NEMVEDRAFT_v1g230610|protein_id:XP_001626726.1	GO:0000786; GO:0003677; GO:0046982
locus_tag:NEMVEDRAFT_v1g136007|protein_id:XP_001623868.1	GO:0016020; GO:0051260; GO:0005515; GO:0005216; GO:0055085; GO:0006811; GO:0005249; GO:0006813; GO:0008076
locus_tag:NEMVEDRAFT_v1g157396|protein_id:XP_001617531.1	GO:0055114; GO:0016616
locus_tag:NEMVEDRAFT_v1g174806|protein_id:XP_001624353.1	GO:0016746
locus_tag:NEMVEDRAFT_v1g134716|protein_id:XP_001624202.1	GO:0035091
locus_tag:NEMVEDRAFT_v1g1316|protein_id:XP_001620993.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g212671|protein_id:XP_001628649.1	GO:0004930; GO:0016021; GO:0007186
locus_tag:NEMVEDRAFT_v1g29907|protein_id:XP_001630262.1	GO:0005524; GO:0006468; GO:0004672
locus_tag:NEMVEDRAFT_v1g142064|protein_id:XP_001622220.1	GO:0006979; GO:0004601; GO:0020037; GO:0055114
locus_tag:NEMVEDRAFT_v1g239513|protein_id:XP_001639132.1	GO:0004672; GO:0005524; GO:0006468; GO:0007165; GO:0005515
locus_tag:NEMVEDRAFT_v1g246634|protein_id:XP_001626410.1	GO:0005515; GO:0007165
locus_tag:NEMVEDRAFT_v1g8730|protein_id:XP_001618776.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g99329|protein_id:XP_001635098.1	GO:0006464; GO:0005524
locus_tag:NEMVEDRAFT_v1g116009|protein_id:XP_001629738.1	GO:0008138; GO:0016791; GO:0016311; GO:0006470; GO:0004725
locus_tag:NEMVEDRAFT_v1g202416|protein_id:XP_001636839.1	GO:0004518; GO:0000213; GO:0003676; GO:0006388
locus_tag:NEMVEDRAFT_v1g102635|protein_id:XP_001633991.1	GO:0004930; GO:0007186; GO:0016021
locus_tag:NEMVEDRAFT_v1g228435|protein_id:XP_001638876.1	GO:0070403; GO:0017136; GO:0008270
locus_tag:NEMVEDRAFT_v1g19279|protein_id:XP_001621743.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g200601|protein_id:XP_001638354.1	GO:0003824; GO:0043169
locus_tag:NEMVEDRAFT_v1g160731|protein_id:XP_001639290.1	GO:0016021; GO:0007186; GO:0004930
locus_tag:NEMVEDRAFT_v1g200922|protein_id:XP_001638132.1	GO:0007186; GO:0016021; GO:0004930
locus_tag:NEMVEDRAFT_v1g907|protein_id:XP_001622017.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g224279|protein_id:XP_001619342.1	GO:0005634
locus_tag:NEMVEDRAFT_v1g207969|protein_id:XP_001632478.1	GO:0055085; GO:0016021; GO:0022857
locus_tag:NEMVEDRAFT_v1g240954|protein_id:XP_001636690.1	GO:0046983
locus_tag:NEMVEDRAFT_v1g241809|protein_id:XP_001635044.1	GO:0006396; GO:0005515
locus_tag:NEMVEDRAFT_v1g85009|protein_id:XP_001640099.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g216465|protein_id:XP_001625680.1	GO:0005509
locus_tag:NEMVEDRAFT_v1g160868|protein_id:XP_001639096.1	GO:0003700; GO:0043565; GO:0006355; GO:0003677
locus_tag:NEMVEDRAFT_v1g193454|protein_id:XP_001625026.1	GO:0005524; GO:0003777; GO:0007018; GO:0008017
locus_tag:NEMVEDRAFT_v1g222008|protein_id:XP_001621422.1	GO:0022857; GO:0016020; GO:0055085
locus_tag:NEMVEDRAFT_v1g49245|protein_id:XP_001617426.1	GO:0004420; GO:0055114; GO:0050662; GO:0015936; GO:0016616
locus_tag:NEMVEDRAFT_v1g220085|protein_id:XP_001622905.1	GO:0005975; GO:0030246; GO:0005576; GO:0003824; GO:0016829
locus_tag:NEMVEDRAFT_v1g119762|protein_id:XP_001628501.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g241947|protein_id:XP_001634907.1	GO:0007165; GO:0004674
locus_tag:NEMVEDRAFT_v1g200432|protein_id:XP_001638490.1	GO:0015074; GO:0003676; GO:0016020
locus_tag:NEMVEDRAFT_v1g124448|protein_id:XP_001626999.1	GO:0006355; GO:0005634
locus_tag:NEMVEDRAFT_v1g4312|protein_id:XP_001621615.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g149024|protein_id:XP_001620132.1	GO:0006811; GO:0005249; GO:0006813; GO:0008076; GO:0055085; GO:0051260; GO:0005216; GO:0016020
locus_tag:NEMVEDRAFT_v1g213429|protein_id:XP_001628022.1	GO:0005200; GO:0005525; GO:0007017; GO:0005874; GO:0003924
locus_tag:NEMVEDRAFT_v1g24683|protein_id:XP_001631945.1	GO:0005509
locus_tag:NEMVEDRAFT_v1g55551|protein_id:XP_001629808.1	GO:0007186; GO:0016021; GO:0004930
locus_tag:NEMVEDRAFT_v1g242097|protein_id:XP_001634629.1	GO:0016787
locus_tag:NEMVEDRAFT_v1g10765|protein_id:XP_001624861.1	GO:0008270; GO:0003677
locus_tag:NEMVEDRAFT_v1g247094|protein_id:XP_001625494.1	GO:0005783; GO:0016021
locus_tag:NEMVEDRAFT_v1g211774|protein_id:XP_001629399.1	GO:0004930; GO:0016021; GO:0007186
locus_tag:NEMVEDRAFT_v1g248720|protein_id:XP_001621066.1	GO:0016787; GO:0008242; GO:0005524; GO:0003676
locus_tag:NEMVEDRAFT_v1g141385|protein_id:XP_001622405.1	GO:0005509
locus_tag:NEMVEDRAFT_v1g198760|protein_id:XP_001639958.1	GO:0004061; GO:0019441
locus_tag:NEMVEDRAFT_v1g74095|protein_id:XP_001620416.1	GO:0042578; GO:0042132; GO:0016791; GO:0005975
locus_tag:NEMVEDRAFT_v1g6437|protein_id:XP_001620242.1	GO:0007166; GO:0004930; GO:0007186; GO:0016021; GO:0004888
locus_tag:NEMVEDRAFT_v1g246015|protein_id:XP_001627584.1	GO:0006508; GO:0008270; GO:0008237
locus_tag:NEMVEDRAFT_v1g122333|protein_id:XP_001627648.1	GO:0007186; GO:0016021; GO:0004930
locus_tag:NEMVEDRAFT_v1g197370|protein_id:XP_001641117.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g238971|protein_id:XP_001640094.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g184716|protein_id:XP_001634291.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g129169|protein_id:XP_001625691.1	GO:0005509
locus_tag:NEMVEDRAFT_v1g20356|protein_id:XP_001636619.1	GO:0032039; GO:0016180
locus_tag:NEMVEDRAFT_v1g182805|protein_id:XP_001636221.1	GO:0006886; GO:0008536
locus_tag:NEMVEDRAFT_v1g118178|protein_id:XP_001628995.1	GO:0006355; GO:0017025; GO:0070897
locus_tag:NEMVEDRAFT_v1g118173|protein_id:XP_001629034.1	GO:0034220; GO:0006811; GO:0005216; GO:0016021; GO:0004888; GO:0005230
locus_tag:NEMVEDRAFT_v1g188859|protein_id:XP_001629994.1	GO:0016874
locus_tag:NEMVEDRAFT_v1g225987|protein_id:XP_001617555.1	GO:0016020; GO:0005509
locus_tag:NEMVEDRAFT_v1g96957|protein_id:XP_001635822.1	GO:0016021; GO:0007186; GO:0004930
locus_tag:NEMVEDRAFT_v1g119483|protein_id:XP_001628585.1	GO:0003676
locus_tag:NEMVEDRAFT_v1g207799|protein_id:XP_001632581.1	GO:0006139; GO:0003824; GO:0004731; GO:0009116
locus_tag:NEMVEDRAFT_v1g137140|protein_id:XP_001623578.1	GO:0005509; GO:0005515
locus_tag:NEMVEDRAFT_v1g113956|protein_id:XP_001630428.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g116808|protein_id:XP_001629451.1	GO:0016055; GO:0005102; GO:0005576; GO:0007275
locus_tag:NEMVEDRAFT_v1g99932|protein_id:XP_001634757.1	GO:0004252; GO:0006508
locus_tag:NEMVEDRAFT_v1g147958|protein_id:XP_001620499.1	GO:0005525; GO:0003924
locus_tag:NEMVEDRAFT_v1g145377|protein_id:XP_001621304.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g244940|protein_id:XP_001629559.1	GO:0005747; GO:0005739
locus_tag:NEMVEDRAFT_v1g244161|protein_id:XP_001630940.1	GO:0005525
locus_tag:NEMVEDRAFT_v1g99227|protein_id:XP_001635077.1	GO:0016491
locus_tag:NEMVEDRAFT_v1g182198|protein_id:XP_001636866.1	GO:0005525; GO:0005200; GO:0005874; GO:0007017; GO:0003924
locus_tag:NEMVEDRAFT_v1g182009|protein_id:XP_001637087.1	GO:0005506; GO:0016491; GO:0016705; GO:0055114; GO:0031418
locus_tag:NEMVEDRAFT_v1g160250|protein_id:XP_001639720.1	GO:0006506; GO:0003824; GO:0051377
locus_tag:NEMVEDRAFT_v1g62952|protein_id:XP_001621372.1	GO:0005975; GO:0003824; GO:0016810
locus_tag:NEMVEDRAFT_v1g241780|protein_id:XP_001635222.1	GO:0046983
locus_tag:NEMVEDRAFT_v1g238999|protein_id:XP_001639815.1	GO:0006351; GO:0003899; GO:0003677
locus_tag:NEMVEDRAFT_v1g112548|protein_id:XP_001630898.1	GO:0005515; GO:0051260
locus_tag:NEMVEDRAFT_v1g245559|protein_id:XP_001628440.1	GO:0004983; GO:0016021; GO:0007186; GO:0004930
locus_tag:NEMVEDRAFT_v1g233333|protein_id:XP_001627691.1	GO:0004129
locus_tag:NEMVEDRAFT_v1g220027|protein_id:XP_001622931.1	GO:0046983
locus_tag:NEMVEDRAFT_v1g84607|protein_id:XP_001640258.1	GO:0003951; GO:0016301
locus_tag:NEMVEDRAFT_v1g80221|protein_id:XP_001641872.1	GO:0008484; GO:0008449; GO:0030203; GO:0003824
locus_tag:NEMVEDRAFT_v1g241970|protein_id:XP_001634885.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g191358|protein_id:XP_001627137.1	GO:0008270; GO:0004842
locus_tag:NEMVEDRAFT_v1g238996|protein_id:XP_001640033.1	GO:0003712; GO:0016592; GO:0006357
locus_tag:NEMVEDRAFT_v1g169627|protein_id:XP_001629990.1	GO:0005975; GO:0004565; GO:0004553
locus_tag:NEMVEDRAFT_v1g171103|protein_id:XP_001628358.1	GO:0003677; GO:0006281; GO:0003887; GO:0016779; GO:0005634; GO:0034061
locus_tag:NEMVEDRAFT_v1g204383|protein_id:XP_001635310.1	GO:0019825; GO:0020037
locus_tag:NEMVEDRAFT_v1g225638|protein_id:XP_001617960.1	GO:0055085; GO:0005887
locus_tag:NEMVEDRAFT_v1g156819|protein_id:XP_001617748.1	GO:0016787
locus_tag:NEMVEDRAFT_v1g18804|protein_id:XP_001625411.1	GO:0004930; GO:0007186; GO:0016021
locus_tag:NEMVEDRAFT_v1g40529|protein_id:XP_001624050.1	GO:0016021; GO:0055085
locus_tag:NEMVEDRAFT_v1g120490|protein_id:XP_001628218.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g205907|protein_id:XP_001634042.1	GO:0004672; GO:0006468; GO:0005524
locus_tag:NEMVEDRAFT_v1g102493|protein_id:XP_001633998.1	GO:0017137; GO:0006886
locus_tag:NEMVEDRAFT_v1g242697|protein_id:XP_001633643.1	GO:0006412; GO:0003735; GO:0005840
locus_tag:NEMVEDRAFT_v1g112951|protein_id:XP_001630765.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g180632|protein_id:XP_001638455.1	GO:0003824
locus_tag:NEMVEDRAFT_v1g208740|protein_id:XP_001631773.1	GO:0004930; GO:0016021; GO:0007186
locus_tag:NEMVEDRAFT_v1g208481|protein_id:XP_001632075.1	GO:0005509
locus_tag:NEMVEDRAFT_v1g21524|protein_id:XP_001631236.1	GO:0004888; GO:0005230; GO:0016021; GO:0005216; GO:0006811; GO:0034220
locus_tag:NEMVEDRAFT_v1g153375|protein_id:XP_001618783.1	GO:0005524; GO:0016887
locus_tag:NEMVEDRAFT_v1g80474|protein_id:XP_001641579.1	GO:0005515
locus_tag:NEMVEDRAFT_v1g203037|protein_id:XP_001636269.1	GO:0006508; GO:0004252
locus_tag:NEMVEDRAFT_v1g162182|protein_id:XP_001637668.1	GO:0005525; GO:0003924
locus_tag:NEMVEDRAFT_v1g173499|protein_id:XP_001625813.1	GO:0048193; GO:0030008
locus_tag:NEMVEDRAFT_v1g201883|protein_id:XP_001637319.1	GO:0005887; GO:0055085
locus_tag:NEMVEDRAFT_v1g111000|protein_id:XP_001631350.1	GO:0055085; GO:0016021; GO:0022857
locus_tag:NEMVEDRAFT_v1g225772|protein_id:XP_001617810.1	GO:0007186; GO:0016021; GO:0004930
locus_tag:NEMVEDRAFT_v1g248233|protein_id:XP_001622941.1	GO:0006811; GO:0016021
locus_tag:NEMVEDRAFT_v1g145491|protein_id:XP_001621269.1	GO:0016192; GO:0035658
locus_tag:NEMVEDRAFT_v1g96025|protein_id:XP_001636250.1	GO:0016192; GO:0006904
locus_tag:NEMVEDRAFT_v1g86027|protein_id:XP_001639736.1	GO:0005509
locus_tag:NEMVEDRAFT_v1g194779|protein_id:XP_001623330.1	GO:0016763; GO:0101030; GO:0008479; GO:0006400
locus_tag:NEMVEDRAFT_v1g171700|protein_id:XP_001627746.1	GO:0046872; GO:0005515
locus_tag:NEMVEDRAFT_v1g100691|protein_id:XP_001634498.1	GO:0005515; GO:0007018; GO:0003777; GO:0008017; GO:0005524
locus_tag:NEMVEDRAFT_v1g238327|protein_id:XP_001640939.1	GO:0016491; GO:0055114
locus_tag:NEMVEDRAFT_v1g91495|protein_id:XP_001637765.1	GO:0003723; GO:0003676; GO:0006396; GO:0003729; GO:0005634; GO:0005737
locus_tag:NEMVEDRAFT_v1g203229|protein_id:XP_001636247.1	GO:0016020; GO:0071805; GO:0005267
locus_tag:NEMVEDRAFT_v1g159091|protein_id:XP_001640863.1	GO:0008168
locus_tag:NEMVEDRAFT_v1g171796|protein_id:XP_001627649.1	GO:0006629; GO:0016788
locus_tag:NEMVEDRAFT_v1g248282|protein_id:XP_001622831.1	GO:0016888; GO:0016788
locus_tag:NEMVEDRAFT_v1g199219|protein_id:XP_001639537.1	GO:0003677
locus_tag:NEMVEDRAFT_v1g117224|protein_id:XP_001629317.1	GO:0003677; GO:0046983; GO:0006366; GO:0005665; GO:0003899; GO:0006351; GO:0001055
locus_tag:NEMVEDRAFT_v1g200561|protein_id:XP_001638340.1	GO:0006869; GO:0008289; GO:0061817
locus_tag:NEMVEDRAFT_v1g155159|protein_id:XP_001618258.1	GO:0005634; GO:0000786; GO:0003677; GO:0006352; GO:0046982
locus_tag:NEMVEDRAFT_v1g243788|protein_id:XP_001631671.1	GO:0035023; GO:0005089
locus_tag:NEMVEDRAFT_v1g244615|protein_id:XP_001630078.1	GO:0016021
locus_tag:NEMVEDRAFT_v1g39924|protein_id:XP_001639465.1	GO:0003677; GO:0043565; GO:0006355
locus_tag:NEMVEDRAFT_v1g185114|protein_id:XP_001633867.1	GO:0055114; GO:0051287; GO:0016616
locus_tag:NEMVEDRAFT_v1g245588|protein_id:XP_001628335.1	GO:0016787
locus_tag:NEMVEDRAFT_v1g9421|protein_id:XP_001618226.1	GO:0004649; GO:0005975
locus_tag:NEMVEDRAFT_v1g86395|protein_id:XP_001639591.1	GO:0055085; GO:0022857; GO:0016021
locus_tag:NEMVEDRAFT_v1g225716|protein_id:XP_001617872.1	GO:0007186; GO:0016021; GO:0004930
locus_tag:NEMVEDRAFT_v1g91831|protein_id:XP_001637637.1	GO:0016021; GO:0007186; GO:0004930
locus_tag:NEMVEDRAFT_v1g209152|protein_id:XP_001631509.1	GO:0006814; GO:0016020; GO:0005272
locus_tag:NEMVEDRAFT_v1g175144|protein_id:XP_001623900.1	GO:0005524; GO:0007018; GO:0003777; GO:0030286
locus_tag:NEMVEDRAFT_v1g213005|protein_id:XP_001628395.1	GO:0004930; GO:0007186; GO:0016021; GO:0045454
locus_tag:NEMVEDRAFT_v1g237361|protein_id:XP_001627362.1	GO:0046872; GO:0005524
locus_tag:NEMVEDRAFT_v1g159597|protein_id:XP_001640498.1	GO:0016301; GO:0003951; GO:0004143; GO:0007205; GO:0035556
locus_tag:NEMVEDRAFT_v1g207938|protein_id:XP_001632441.1	GO:0004930; GO:0016021; GO:0007186
locus_tag:NEMVEDRAFT_v1g205250|protein_id:XP_001634622.1	GO:0019104; GO:0006281
locus_tag:NEMVEDRAFT_v1g153129|protein_id:XP_001618850.1	GO:0005524; GO:0006298; GO:0030983
