Feature	GO
locus_tag:OT_ostta18g00620|protein_id:XP_022840529.1	GO:0016020; GO:0022857; GO:0055085
locus_tag:OT_ostta05g03550|protein_id:XP_003079462.1	GO:0070475; GO:0003824; GO:0008173; GO:0006364; GO:0051536; GO:0030488
locus_tag:OT_ostta02g02010|protein_id:XP_022840740.1	GO:0006260; GO:0003678; GO:0003677; GO:0005524; GO:0006270; GO:0042555
locus_tag:OT_ostta13g02580|protein_id:XP_003082770.2	GO:0003824; GO:0051536
locus_tag:OT_ostta14g02760|protein_id:XP_003083105.1	GO:0008080
locus_tag:OT_ostta09g04200|protein_id:XP_003081403.1	GO:0008080
locus_tag:OT_ostta02g00810|protein_id:XP_003074831.1	GO:0003938; GO:0003824; GO:0055114; GO:0016491; GO:0006164
locus_tag:OT_ostta01g04840|protein_id:XP_003074539.1	GO:0003676
locus_tag:OT_ostta14g00150|protein_id:XP_022841269.1	GO:0042549; GO:0009654; GO:0010242; GO:0010207
locus_tag:OT_ostta14g02890|protein_id:XP_022841397.1	GO:0004452; GO:0016787; GO:0008299
locus_tag:OT_ostta03g00170|protein_id:XP_003077928.1	GO:0031124; GO:0005849
locus_tag:OT_ostta04g01110|protein_id:XP_003078644.2	GO:0003824; GO:0002100; GO:0008251; GO:0008270; GO:0016787
locus_tag:OT_ostta12g01520|protein_id:XP_003082302.2	GO:0008094; GO:0006281; GO:0005524; GO:0003677
locus_tag:OT_ostta01g01450|protein_id:XP_022838163.1	GO:0008652; GO:0004072
locus_tag:OT_ostta11g01750|protein_id:XP_003081993.2	GO:0006413; GO:0003743
locus_tag:OT_ostta07g00950|protein_id:XP_003080193.1	GO:0033897; GO:0003723
locus_tag:OT_ostta11g00960|protein_id:XP_003081904.2	GO:0008184; GO:0004645; GO:0030170; GO:0005975
locus_tag:OT_ostta03g03280|protein_id:XP_022838526.1	GO:0006364; GO:0008168
locus_tag:OT_ostta03g04010|protein_id:XP_022838563.1	GO:0016836; GO:0006633
locus_tag:OT_ostta02g02200|protein_id:XP_022840751.1	GO:0006413; GO:0003723; GO:0003743; GO:0005737
locus_tag:OT_ostta09g00120|protein_id:XP_022839536.1	GO:0004807; GO:0003824; GO:0006096
locus_tag:OT_ostta05g01030|protein_id:XP_022838940.1	GO:0016851; GO:0015995; GO:0009058
locus_tag:OT_ostta01g01070|protein_id:XP_003074166.1	GO:0016021
locus_tag:OT_ostta03g03930|protein_id:XP_003078297.1	GO:0005525
locus_tag:OT_ostta15g00880|protein_id:XP_003083230.1	GO:0016810
locus_tag:OT_ostta06g03510|protein_id:XP_022839272.1	GO:0051536; GO:0016992; GO:0005739; GO:0009107; GO:0051539; GO:0003824
locus_tag:OT_ostta01g01040|protein_id:XP_003074163.2	GO:0008168
locus_tag:OT_ostta07g01810|protein_id:XP_003080277.1	GO:0005515
locus_tag:OT_ostta15g01160|protein_id:XP_022841142.1	GO:0006412; GO:0008097; GO:0003735; GO:0005840
locus_tag:OT_ostta16g00040|protein_id:XP_003083453.1	GO:0003824
locus_tag:OT_ostta05g00630|protein_id:XP_022838920.1	GO:0055114; GO:0016491
locus_tag:OT_ostta13g01550|protein_id:XP_022840206.1	GO:0006629; GO:0016021; GO:0016491
locus_tag:OT_ostta08g02430|protein_id:XP_022840992.1	GO:0006694; GO:0008168
locus_tag:OT_ostta01g02000|protein_id:XP_022838193.1	GO:0055114; GO:0016491
locus_tag:OT_ostta07g01750|protein_id:XP_003080271.2	GO:0016705; GO:0031418; GO:0055114; GO:0005506; GO:0016491
locus_tag:OT_ostta09g01740|protein_id:XP_003081161.1	GO:0003824
locus_tag:OT_ostta12g03110|protein_id:XP_003082459.2	GO:0016192; GO:0006904
locus_tag:OT_ostta14g02770|protein_id:XP_022841394.1	GO:0003676; GO:0006412; GO:0003735; GO:0003723; GO:0005840
locus_tag:OT_ostta10g00260|protein_id:XP_003081461.2	GO:0005975; GO:0004556; GO:0003824; GO:0005509
locus_tag:OT_ostta05g00870|protein_id:XP_003079186.2	GO:0005634; GO:0006334; GO:0003755; GO:0003677; GO:0000786
locus_tag:OT_ostta04g04160|protein_id:XP_003078951.1	GO:0061630
locus_tag:OT_ostta03g04280|protein_id:XP_003078328.2	GO:0005741; GO:0055085; GO:0008320; GO:0030150
locus_tag:OT_ostta10g00950|protein_id:XP_022839760.1	GO:0055085; GO:0005887
locus_tag:OT_ostta11g02720|protein_id:XP_022839984.1	GO:0016747
locus_tag:OT_ostta10g01210|protein_id:XP_022839769.1	GO:0005515; GO:0016787; GO:0004721; GO:0009742
locus_tag:OT_ostta06g00490|protein_id:XP_003079673.1	GO:0005515; GO:0005737; GO:0003743; GO:0005852
locus_tag:OT_ostta15g00670|protein_id:XP_003083211.1	GO:0005524; GO:0006468; GO:0004672
locus_tag:OT_ostta04g01290|protein_id:XP_003078667.2	GO:0003676
locus_tag:OT_ostta12g00640|protein_id:XP_003082219.1	GO:0006807
locus_tag:OT_ostta07g04310|protein_id:XP_022839514.1	GO:0003676
locus_tag:OT_ostta16g01440|protein_id:XP_022840337.1	GO:0006468; GO:0005524; GO:0004672
locus_tag:OT_ostta08g00740|protein_id:XP_022840911.1	GO:0005515
locus_tag:OT_ostta01g06240|protein_id:XP_022838374.1	GO:0005515
locus_tag:OT_ostta18g01680|protein_id:XP_003084212.1	GO:0008168
locus_tag:OT_ostta10g03160|protein_id:XP_003081758.2	GO:0006400; GO:0003723
locus_tag:OT_ostta01g04440|protein_id:XP_003074497.1	GO:0006886; GO:0030130; GO:0016192; GO:0005198; GO:0030132
locus_tag:OT_ostta07g00080|protein_id:XP_003080115.1	GO:0005515
locus_tag:OT_ostta02g00990|protein_id:XP_022840695.1	GO:0008312; GO:0006614; GO:0048500
locus_tag:OT_ostta03g05090|protein_id:XP_022838623.1	GO:0016021
locus_tag:OT_ostta15g01950|protein_id:XP_003083345.2	GO:0003723
locus_tag:OT_ostta13g00630|protein_id:XP_022840169.1	GO:0006096; GO:0004807; GO:0003824
locus_tag:OT_ostta05g04770|protein_id:XP_022839116.1	GO:0055085
locus_tag:OT_ostta07g03880|protein_id:XP_003080480.2	GO:0006633; GO:0004318; GO:0055114
locus_tag:OT_ostta08g02790|protein_id:XP_022841009.1	GO:0005634; GO:0006397; GO:0006396; GO:0005515
locus_tag:OT_ostta05g00660|protein_id:XP_022838922.1	GO:0046872
locus_tag:OT_ostta09g03760|protein_id:XP_003081367.1	GO:0030173; GO:0006891
locus_tag:OT_ostta10g03480|protein_id:XP_003081794.2	GO:0031418; GO:0055114; GO:0005506; GO:0016705; GO:0016491
locus_tag:OT_ostta17g01980|protein_id:XP_003083976.2	GO:0016021; GO:0008146
locus_tag:OT_ostta02g00680|protein_id:XP_003074816.2	GO:0000469
locus_tag:OT_ostta07g00150|protein_id:XP_022839332.1	GO:0047429; GO:0003677; GO:0009143
locus_tag:OT_ostta07g01880|protein_id:XP_003080300.2	GO:0005737; GO:0009507; GO:0004812; GO:0043039; GO:0005524; GO:0006419; GO:0000166; GO:0003676; GO:0004813
locus_tag:OT_ostta07g02260|protein_id:XP_022839421.1	GO:0003723; GO:2001070; GO:0030246
locus_tag:OT_ostta09g00740|protein_id:XP_022839562.1	GO:0005524; GO:0003676
locus_tag:OT_ostta04g02650|protein_id:XP_022838773.1	GO:0004812; GO:0004825; GO:0000166; GO:0005524; GO:0006418; GO:0000049; GO:0006431
locus_tag:OT_ostta14g00230|protein_id:XP_003082822.2	GO:0016020; GO:0055085
locus_tag:OT_ostta14g01210|protein_id:XP_003082932.2	GO:0016491; GO:0055114
