Feature	GO
gene:GTPBP3|protein_id:NP_598399.2	GO:0003924; GO:0005515; GO:0006400; GO:0005525
gene:THBS4|protein_id:NP_003239.2	GO:0005509; GO:0005576; GO:0007155
gene:ANKRD1|protein_id:NP_055206.2	GO:0005515
gene:IKBKB|protein_id:XP_005273547.1	GO:0004672; GO:0005524; GO:0005515; GO:0006468; GO:0008384
gene:H2AC13|protein_id:NP_003500.1	GO:0003677; GO:0005634; GO:0046982; GO:0000786
gene:NMNAT3|protein_id:NP_001307439.1	GO:0003824; GO:0016779; GO:0009058; GO:0009435
gene:CHRNG|protein_id:NP_005190.4	GO:0006811; GO:0045211; GO:0016021; GO:0005230; GO:0022848; GO:0005216; GO:0034220; GO:0004888
gene:MFSD4B|protein_id:NP_699200.2	GO:0055085; GO:0005887
gene:TPP2|protein_id:XP_005254127.1	GO:0004252; GO:0006508; GO:0008240
gene:NDUFAF4|protein_id:NP_054884.1	GO:0032981
gene:SSR1|protein_id:NP_003135.2	GO:0005789
gene:CACNA1H|protein_id:XP_006721026.1	GO:0005245; GO:0005216; GO:0016020; GO:0055085; GO:0005891; GO:0070588; GO:0006811
gene:LRRC58|protein_id:NP_001093148.1	GO:0005515
gene:SET|protein_id:XP_016870502.1	GO:0005634; GO:0006334
gene:TRAPPC2L|protein_id:NP_001305453.1	GO:0006888
gene:ALB|protein_id:NP_000468.1	GO:0005615
gene:EXOSC3|protein_id:NP_057126.2	GO:0003723
gene:TSPAN2|protein_id:NP_005716.2	GO:0016021
gene:NRG1|protein_id:NP_001309134.1	GO:0007399; GO:0005102
gene:KDM2B|protein_id:XP_011537169.1	GO:0005515; GO:0003677; GO:0008270
gene:FAF2|protein_id:NP_055428.1	GO:0005515
gene:CYP3A7|protein_id:NP_000756.3	GO:0020037; GO:0016712; GO:0005506; GO:0004497; GO:0016705; GO:0055114
gene:TRDN|protein_id:NP_006064.2	GO:0016020
gene:ANKRD37|protein_id:XP_016863665.1	GO:0005515
gene:SEMA3F|protein_id:NP_004177.3	GO:0005515
gene:PPP1R37|protein_id:XP_006723222.1	GO:0005515
gene:PRUNE2|protein_id:XP_006717045.1	GO:0005737; GO:0016462
gene:SSH2|protein_id:NP_001269058.1	GO:0016791; GO:0004725; GO:0008138; GO:0006470; GO:0016311
gene:ZBED9|protein_id:NP_443155.1	GO:0003676; GO:0003700; GO:0006355; GO:0015074
gene:LRR1|protein_id:NP_689542.2	GO:0005515
gene:PRAMEF15|protein_id:NP_001091846.1	GO:0008284; GO:0043066; GO:0045596; GO:0045892
gene:PCYT1B|protein_id:NP_004836.2	GO:0003824; GO:0009058
gene:CALML3|protein_id:NP_005176.1	GO:0005509
gene:ETV7|protein_id:NP_057219.1	GO:0043565; GO:0006355; GO:0003700; GO:0005634
gene:PAMR1|protein_id:NP_056245.2	GO:0006508; GO:0004252; GO:0005509
gene:CCT5|protein_id:NP_036205.1	GO:0051082; GO:0006457; GO:0005524
gene:PNPLA4|protein_id:NP_001135861.1	GO:0004806; GO:0006629; GO:0050253
gene:ASTL|protein_id:XP_011509507.1	GO:0008270; GO:0004222; GO:0008237; GO:0006508
gene:SF3B5|protein_id:NP_112577.1	GO:0000398
gene:ATP6V0B|protein_id:NP_001281262.1	GO:0033177; GO:0033179; GO:1902600; GO:0015078
gene:FUCA1|protein_id:NP_000138.2	GO:0006004; GO:0005975; GO:0004560
gene:ZMAT1|protein_id:XP_005262269.2	GO:0008270; GO:0003676
gene:TPK1|protein_id:XP_011514333.1	GO:0009229; GO:0005524; GO:0030975; GO:0004788; GO:0006772
gene:FZD2|protein_id:NP_001457.1	GO:0016020; GO:0007166; GO:0016021; GO:0004888; GO:0005515
gene:MARCHF4|protein_id:NP_065865.1	GO:0008270
gene:CTDP1|protein_id:NP_004706.3	GO:0004721; GO:0005634
gene:TARS3|protein_id:NP_689547.2	GO:0005524; GO:0006418; GO:0004812; GO:0006435; GO:0005737; GO:0043039; GO:0004829; GO:0000166
gene:MTF1|protein_id:NP_005946.2	GO:0003676
gene:TYRP1|protein_id:NP_000541.1	GO:0016491
gene:DAG1|protein_id:NP_001159400.2	GO:0007016; GO:0005509; GO:0016020; GO:0016010
gene:HSD11B1|protein_id:NP_001193670.1	GO:0016491
gene:NPFF|protein_id:NP_001307225.1	GO:0005102; GO:0005184
gene:PRRG1|protein_id:NP_000941.1	GO:0005576; GO:0005509
gene:CGN|protein_id:NP_065821.1	GO:0003774; GO:0016459
gene:NGF|protein_id:XP_011539820.1	GO:0005102
gene:PHLPP1|protein_id:NP_919431.2	GO:0003824; GO:0005515
gene:GCSH|protein_id:XP_016878625.1	GO:0005960; GO:0019464
gene:TNFAIP1|protein_id:XP_016880482.1	GO:0051260; GO:0005515
gene:DCAF13|protein_id:NP_056235.5	GO:0005515
gene:ARNT2|protein_id:NP_055677.3	GO:0005634; GO:0005515; GO:0006355; GO:0003700; GO:0005737; GO:0046983; GO:0005667
gene:ZBTB42|protein_id:NP_001131073.1	GO:0003676; GO:0005515
gene:XKR3|protein_id:NP_001305180.1	GO:0016021
gene:RAI14|protein_id:XP_011512318.2	GO:0005515
gene:JUND|protein_id:NP_005345.3	GO:0003677; GO:0006355; GO:0003700
gene:PADI4|protein_id:NP_036519.2	GO:0018101; GO:0004668; GO:0005509; GO:0005737
gene:SLC27A5|protein_id:NP_036386.1	GO:0003824
gene:FMN2|protein_id:NP_001292353.1	GO:0035556
gene:CPT1C|protein_id:XP_024307116.1	GO:0016746
gene:C1QL3|protein_id:NP_001010908.1	GO:0005515
gene:PCDHGA6|protein_id:NP_061742.1	GO:0007155; GO:0007156; GO:0016020; GO:0005886; GO:0005509
gene:RPS24|protein_id:NP_001135757.1	GO:0003735; GO:0005840; GO:0006412
gene:SNRPA1|protein_id:NP_003081.2	GO:0005515
gene:ARVCF|protein_id:XP_006724306.1	GO:0005515
gene:PKDCC|protein_id:NP_612379.2	GO:0006468; GO:0005524; GO:0004672
gene:KRT86|protein_id:XP_005268923.1	GO:0045095
gene:FXYD4|protein_id:NP_775183.1	GO:0043269; GO:0099106; GO:0016020
gene:SLBP|protein_id:NP_006518.1	GO:0003723
gene:NOL11|protein_id:NP_056277.2	GO:0005515; GO:0005634
gene:DNAH11|protein_id:NP_001264044.1	GO:0003777; GO:0007018; GO:0005524; GO:0030286
gene:STAT3|protein_id:XP_024306664.1	GO:0007165; GO:0006355; GO:0003700; GO:0003677
gene:DALRD3|protein_id:XP_005265326.1	GO:0005524; GO:0006420; GO:0006418; GO:0004814; GO:0004812; GO:0000166
gene:FOXE1|protein_id:NP_004464.2	GO:0043565; GO:0003700; GO:0006355
gene:MFNG|protein_id:NP_002396.2	GO:0016757; GO:0016020; GO:0033829; GO:0007389; GO:0030173
gene:CEBPE|protein_id:NP_001796.2	GO:0003700; GO:0006355
gene:TRAF4|protein_id:XP_011523806.1	GO:0008270; GO:0046872; GO:0046330; GO:0005515; GO:0042981; GO:0007165; GO:0007250
gene:RASAL2|protein_id:XP_016858338.1	GO:0007165; GO:0043087
gene:TFPI|protein_id:NP_001316168.1	GO:0010466; GO:0004867; GO:0005576; GO:0030414
gene:DHRS4L1|protein_id:XP_006720309.1	GO:0016491
gene:ZNF574|protein_id:NP_001317448.1	GO:0003676
gene:COX7A2L|protein_id:NP_001305965.1	GO:0004129; GO:0005746; GO:0009055
gene:ZNF292|protein_id:NP_055836.1	GO:0003676
gene:NTRK1|protein_id:NP_002520.2	GO:0016020; GO:0004672; GO:0004713; GO:0005030; GO:0005515; GO:0007169; GO:0005524; GO:0004714; GO:0006468; GO:0005887
gene:RAB39A|protein_id:NP_059986.1	GO:0032482; GO:0003924; GO:0005525
gene:PSMD7|protein_id:NP_002802.2	GO:0005515; GO:0005838
gene:WWTR1|protein_id:NP_001161750.1	GO:0005515
gene:RBAK|protein_id:NP_001191385.1	GO:0003676; GO:0006355
gene:TRAPPC3L|protein_id:NP_001132916.1	GO:0030008; GO:0048193
gene:WNT9A|protein_id:NP_003386.1	GO:0016055; GO:0005576; GO:0007275; GO:0005102
gene:CIZ1|protein_id:NP_001244904.1	GO:0003676; GO:0008270; GO:0005634
gene:IVL|protein_id:NP_005538.2	GO:0031424; GO:0005737
gene:FBXO3|protein_id:XP_011518282.1	GO:0005515
gene:H4C3|protein_id:NP_003533.1	GO:0000786; GO:0005634; GO:0003677; GO:0046982; GO:0006352
gene:MTOR|protein_id:NP_004949.1	GO:0016301; GO:0005515; GO:0044877
gene:ASB6|protein_id:NP_060343.1	GO:0035556; GO:0005515
gene:SAA2|protein_id:NP_110381.2	GO:0005576
gene:SLCO1B7|protein_id:NP_001009562.3	GO:0005515; GO:0016020; GO:0055085
gene:TRAPPC6B|protein_id:XP_016876453.1	GO:0043087; GO:0048193
gene:KRT39|protein_id:NP_998821.3	GO:0005198
gene:VRK1|protein_id:XP_006720310.1	GO:0005524; GO:0006468; GO:0004672
gene:TNFRSF11B|protein_id:NP_002537.3	GO:0007165; GO:0005515
gene:CYP4B1|protein_id:NP_001093242.1	GO:0005506; GO:0020037; GO:0055114; GO:0016705
gene:UTY|protein_id:XP_011529743.1	GO:0005515
gene:POMC|protein_id:NP_000930.1	GO:0005179; GO:0005576
gene:SLC39A1|protein_id:NP_001258886.1	GO:0030001; GO:0055085; GO:0046873; GO:0016020
gene:PRSS36|protein_id:NP_775773.2	GO:0006508; GO:0004252
gene:DIO3|protein_id:NP_001353.4	GO:0004800; GO:0055114
gene:CYP27C1|protein_id:NP_001354431.1	GO:0005506; GO:0020037; GO:0055114; GO:0016705
gene:CNKSR1|protein_id:NP_001284576.1	GO:0005515
gene:MRPS9|protein_id:NP_872578.1	GO:0006412; GO:0003735; GO:0005840
gene:PLA1A|protein_id:NP_056984.1	GO:0052689; GO:0006629
gene:ZNF264|protein_id:NP_003408.1	GO:0003676; GO:0006355
gene:ARHGEF9|protein_id:NP_001340852.1	GO:0005089; GO:0035023; GO:0005515
gene:NIPA2|protein_id:NP_001008860.1	GO:0015095; GO:0016021; GO:0015693
gene:TMC7|protein_id:NP_001287661.1	GO:0016021
gene:SCN2A|protein_id:NP_001035232.1	GO:0006811; GO:0055085; GO:0016020; GO:0006814; GO:0005216; GO:0001518; GO:0005248; GO:0005515
gene:OXTR|protein_id:NP_000907.2	GO:0004930; GO:0016021; GO:0005000; GO:0004990; GO:0007186
gene:H2BC11|protein_id:NP_066402.2	GO:0000786; GO:0046982; GO:0003677
gene:ANKRD16|protein_id:NP_001009941.1	GO:0005515
gene:ALPK2|protein_id:NP_443179.3	GO:0005524; GO:0006468; GO:0004674
gene:RFPL3|protein_id:NP_001092005.1	GO:0005515
gene:PDP2|protein_id:NP_001316857.1	GO:0003824; GO:0043169
gene:EZH1|protein_id:NP_001308008.1	GO:0018024; GO:0005515
gene:TAGAP|protein_id:NP_473455.2	GO:0007165
gene:FBN3|protein_id:XP_016882868.1	GO:0005509
gene:PAM|protein_id:XP_011541721.1	GO:0004497; GO:0003824; GO:0006518; GO:0016020; GO:0055114; GO:0016715; GO:0005507; GO:0005515
gene:ESX1|protein_id:NP_703149.1	GO:0006355; GO:0043565; GO:0003677
gene:AUH|protein_id:XP_005252123.1	GO:0003824
gene:LCE3C|protein_id:NP_848521.1	GO:0008544
gene:ZNF260|protein_id:NP_001012774.1	GO:0003676
gene:OR6C4|protein_id:NP_001005494.1	GO:0007186; GO:0004930; GO:0016021; GO:0004984
gene:MAPKAPK2|protein_id:NP_116584.2	GO:0005524; GO:0006468; GO:0004672
gene:HOXC6|protein_id:NP_004494.1	GO:0006355; GO:0003700; GO:0043565; GO:0003677
gene:IFNG|protein_id:NP_000610.2	GO:0006955; GO:0005576; GO:0005133
gene:TTC9C|protein_id:XP_024304220.1	GO:0005515
gene:ARPC3|protein_id:NP_001265485.1	GO:0034314; GO:0005856; GO:0005885; GO:0030833
gene:OC90|protein_id:NP_001073868.2	GO:0016042; GO:0050482; GO:0005509; GO:0004623; GO:0006644
gene:EEF2|protein_id:NP_001952.1	GO:0003924; GO:0005525
gene:ABCA2|protein_id:NP_997698.1	GO:0016887; GO:0005524
gene:MXI1|protein_id:NP_569157.2	GO:0046983
gene:LGI1|protein_id:NP_005088.1	GO:0005515
gene:RASSF2|protein_id:XP_011527712.1	GO:0007165
gene:TRPM5|protein_id:XP_016873117.1	GO:0005216; GO:0016020; GO:0055085; GO:0006811
gene:SLC10A2|protein_id:NP_000443.2	GO:0016020
gene:SBK1|protein_id:XP_005255372.1	GO:0004672; GO:0004674; GO:0005524; GO:0006468
gene:PLXNB2|protein_id:XP_011528984.1	GO:0007165; GO:0005515
gene:ZFP91|protein_id:NP_444251.1	GO:0003676
gene:TSSK2|protein_id:NP_443732.3	GO:0004672; GO:0005524; GO:0006468
gene:TRIL|protein_id:NP_055632.2	GO:0005515
gene:KRT1|protein_id:NP_006112.3	GO:0045095
gene:MEFV|protein_id:NP_000234.1	GO:0005515; GO:0008270
gene:CCL5|protein_id:NP_001265665.1	GO:0006955; GO:0005576; GO:0008009
gene:TFIP11|protein_id:NP_001008697.1	GO:0003676
gene:SLC9B2|protein_id:NP_001357130.1	GO:0006812; GO:0015299; GO:0016021; GO:0055085
gene:ENTPD3|protein_id:NP_001239.2	GO:0016787
gene:HES7|protein_id:XP_016880721.1	GO:0003677; GO:0046983; GO:0006355
gene:NHLRC2|protein_id:NP_940916.2	GO:0005515; GO:0045454
gene:CNTF|protein_id:NP_000605.1	GO:0005127; GO:0070120; GO:0043524
gene:DUT|protein_id:NP_001020419.1	GO:0046081; GO:0000287; GO:0004170; GO:0006226
gene:OR2A2|protein_id:NP_001005480.2	GO:0016021; GO:0004930; GO:0004984; GO:0007186
gene:ADAMTS15|protein_id:NP_620686.1	GO:0062023; GO:0008270; GO:0008237; GO:0004222; GO:0006508
gene:PRSS21|protein_id:NP_006790.1	GO:0004252; GO:0006508
gene:FGFR1OP|protein_id:NP_008976.1	GO:0005815; GO:0005515; GO:0034453
gene:RCN1|protein_id:NP_002892.1	GO:0005509
gene:PPP1R3C|protein_id:NP_005389.1	GO:0005515
gene:PDHA1|protein_id:NP_001166925.1	GO:0016624; GO:0043231; GO:0004739; GO:0006086
gene:AHNAK2|protein_id:NP_612429.2	GO:0005515
gene:H4C8|protein_id:NP_003534.1	GO:0000786; GO:0003677; GO:0005634; GO:0006352; GO:0046982
gene:AP3B2|protein_id:NP_001265441.1	GO:0030117; GO:0006886; GO:0016192; GO:0030123
gene:KCTD19|protein_id:NP_001094385.1	GO:0051260
gene:FOXN1|protein_id:XP_011523660.1	GO:0003700; GO:0006355; GO:0043565
gene:ABTB1|protein_id:XP_006713832.1	GO:0005515
gene:SAMSN1|protein_id:NP_001243299.1	GO:0005515
gene:AKAP1|protein_id:NP_001229831.1	GO:0003676; GO:0003723
gene:TBC1D31|protein_id:NP_663622.2	GO:0005515
gene:SLC25A25|protein_id:NP_001317917.1	GO:0022857; GO:0005509; GO:0005743; GO:0055085
gene:ABCC8|protein_id:XP_016873686.1	GO:0008281; GO:0042626; GO:0016020; GO:0055085; GO:0016887; GO:0016021; GO:0005524; GO:0006813
gene:RASGRP2|protein_id:XP_016872571.1	GO:0005085; GO:0005509; GO:0007264; GO:0035556
gene:TBC1D1|protein_id:XP_011511961.1	GO:0005515
gene:TSPYL2|protein_id:XP_016885215.1	GO:0005634; GO:0006334
gene:RPS7|protein_id:NP_001002.1	GO:0005840; GO:0003735; GO:0006412
gene:SMAP2|protein_id:NP_073570.1	GO:0005096
gene:ZCCHC12|protein_id:NP_001299820.1	GO:0008270; GO:0003676
gene:EXTL2|protein_id:NP_001248370.1	GO:0016757; GO:0016021
gene:MMP21|protein_id:NP_671724.1	GO:0008270; GO:0031012; GO:0006508; GO:0004222; GO:0008237
gene:CDY2A|protein_id:NP_004816.1	GO:0003824
gene:OR10AC1|protein_id:NP_001335218.1	GO:0004984; GO:0004930; GO:0016021; GO:0007186
gene:WDR5B|protein_id:NP_061942.2	GO:0005515
gene:VTI1B|protein_id:NP_006361.1	GO:0016020; GO:0016192; GO:0006886
gene:IPMK|protein_id:XP_011537867.1	GO:0032958; GO:0016301
gene:CDH1|protein_id:NP_004351.1	GO:0007155; GO:0007156; GO:0016020; GO:0005886; GO:0005509
gene:AAMP|protein_id:XP_024308480.1	GO:0005515
gene:FSTL4|protein_id:NP_055897.1	GO:0005515; GO:0005509
gene:TIMM23B|protein_id:NP_001277046.1	GO:0005744; GO:0015450; GO:0006886
gene:ZFAT|protein_id:NP_065914.2	GO:0003676
gene:SLC18B1|protein_id:NP_439896.1	GO:0005887; GO:0055085
gene:SAMD5|protein_id:XP_016866339.1	GO:0005515
gene:DMTF1|protein_id:NP_001135799.1	GO:0003677
gene:SUCLG2|protein_id:NP_001171070.1	GO:0005524; GO:0006099; GO:0006104; GO:0003824; GO:0004776
gene:ZNF875|protein_id:XP_016882161.1	GO:0006355; GO:0003676
gene:YTHDC2|protein_id:XP_011541883.1	GO:0005515; GO:0004386; GO:0005524; GO:0003676; GO:0003723
gene:ZNF251|protein_id:NP_612376.1	GO:0003676; GO:0006355
gene:UBA1|protein_id:XP_016885266.1	GO:0008641; GO:0006464
gene:ST6GALNAC6|protein_id:NP_001273928.1	GO:0008373; GO:0006486
gene:RERGL|protein_id:NP_079006.1	GO:0007165; GO:0003924; GO:0005525; GO:0016020
gene:SLC15A2|protein_id:NP_066568.3	GO:0006857; GO:0022857; GO:0016020; GO:0055085; GO:0016021; GO:0035673
gene:DLST|protein_id:NP_001924.2	GO:0006099; GO:0016746; GO:0004149; GO:0045252
gene:NRROS|protein_id:NP_940967.1	GO:0005515
gene:ACBD3|protein_id:NP_073572.2	GO:0000062
gene:HERPUD2|protein_id:NP_071768.3	GO:0005515
gene:DDI1|protein_id:NP_001001711.1	GO:0006508; GO:0004190; GO:0005515
gene:BRD1|protein_id:NP_001291737.1	GO:0005515
gene:FZD3|protein_id:NP_059108.1	GO:0016020; GO:0007166; GO:0016021; GO:0004888; GO:0005515
gene:BANF1|protein_id:NP_001137457.1	GO:0003677
gene:DHX30|protein_id:XP_011531792.1	GO:0003676; GO:0005524; GO:0004386
gene:FAN1|protein_id:NP_055782.3	GO:0016788; GO:0003677; GO:0004518; GO:0003676; GO:0006281
gene:CGB8|protein_id:NP_149439.1	GO:0005179; GO:0005576
gene:RAB24|protein_id:NP_001026847.1	GO:0005525; GO:0003924
gene:UGDH|protein_id:XP_005262724.1	GO:0055114; GO:0003979; GO:0016616; GO:0051287
gene:KLF13|protein_id:NP_057079.2	GO:0003676
gene:XRCC3|protein_id:NP_001093588.1	GO:0005524; GO:0008094; GO:0006281; GO:0003677
gene:KCNJ15|protein_id:NP_001263364.1	GO:0006813; GO:0005242; GO:0016020; GO:0016021
gene:TSPAN15|protein_id:NP_036471.1	GO:0016021
gene:HERC6|protein_id:XP_005263140.1	GO:0004842
gene:NAGA|protein_id:NP_000253.1	GO:0005975; GO:0003824; GO:0004553
gene:BPIFA3|protein_id:NP_848561.2	GO:0008289
gene:TTC13|protein_id:NP_078801.3	GO:0005515
gene:PHB|protein_id:NP_001268425.1	GO:0016020
gene:ASB4|protein_id:NP_057200.1	GO:0005515; GO:0035556
gene:EEF1AKMT4-ECE2|protein_id:NP_055508.3	GO:0006508; GO:0004222; GO:0008237
gene:BAAT|protein_id:NP_001121082.1	GO:0016790; GO:0006637
gene:DEFA5|protein_id:NP_066290.1	GO:0005576; GO:0006952; GO:0005615
gene:CERT1|protein_id:NP_001123577.1	GO:0008289
gene:NME9|protein_id:XP_016861795.1	GO:0006228; GO:0045454; GO:0006165; GO:0004550; GO:0006183; GO:0006241
gene:H2AB3|protein_id:NP_542451.1	GO:0005634; GO:0003677; GO:0046982; GO:0000786
gene:HRAS|protein_id:NP_001123914.1	GO:0005525; GO:0007165; GO:0003924; GO:0016020
gene:USP26|protein_id:NP_114113.1	GO:0036459; GO:0016579; GO:0006511
gene:FGG|protein_id:NP_068656.2	GO:0030168; GO:0051258; GO:0005102; GO:0005577
gene:SPAG6|protein_id:NP_036575.1	GO:0005515
gene:NSUN6|protein_id:XP_011517685.1	GO:0003723; GO:0008168
gene:ENTPD6|protein_id:NP_001238.3	GO:0016787
gene:UQCRQ|protein_id:NP_055217.2	GO:0008121
gene:DLGAP4|protein_id:NP_001352550.1	GO:0023052
gene:KCNK10|protein_id:NP_612190.1	GO:0016020; GO:0071805; GO:0005267
gene:CHRNA7|protein_id:NP_001177384.1	GO:0004888; GO:0034220; GO:0005216; GO:0022848; GO:0016021; GO:0005230; GO:0006811; GO:0045211
gene:ANKRD31|protein_id:XP_011541600.1	GO:0005515
gene:UBLCP1|protein_id:NP_659486.2	GO:0005515; GO:0005634; GO:0004721
gene:SBSPON|protein_id:NP_694957.3	GO:0005044; GO:0006955; GO:0030247
gene:NEK11|protein_id:NP_001308150.1	GO:0004672; GO:0006468; GO:0005524
gene:PDLIM5|protein_id:NP_001243355.1	GO:0005515
gene:MMD2|protein_id:NP_001094070.1	GO:0016021
