Feature	GO
gene:Gcnt1|protein_id:NP_071612.1	GO:0016020; GO:0008375
gene:Zfp511|protein_id:NP_001099779.1	GO:0003676
gene:Olr869|protein_id:NP_001000413.1	GO:0004984; GO:0004930; GO:0016021; GO:0007186
gene:Olr1632|protein_id:NP_001000836.1	GO:0004984; GO:0007186; GO:0016021; GO:0004930
gene:Sucla2|protein_id:NP_001101857.2	GO:0006099; GO:0046872; GO:0005739; GO:0005524; GO:0003824
gene:Pou5f1|protein_id:NP_001009178.1	GO:0043565; GO:0003677; GO:0006355; GO:0003700
gene:Prom2|protein_id:NP_620212.1	GO:0016021
gene:Nradd|protein_id:NP_640352.1	GO:0005515; GO:0007165
gene:Samm50|protein_id:NP_001004241.1	GO:0019867
gene:Usp12|protein_id:NP_001160048.1	GO:0016579; GO:0006511; GO:0036459
gene:Hist1h2bd|protein_id:NP_001101884.1	GO:0000786; GO:0003677; GO:0046982
gene:Slc30a2|protein_id:NP_001076591.1	GO:0016021; GO:0008324; GO:0006812; GO:0055085
gene:Gtf2f2|protein_id:NP_112304.2	GO:0006366; GO:0006367; GO:0005674
gene:Inha|protein_id:NP_036722.1	GO:0008083
gene:Rap1gds1|protein_id:NP_001101198.1	GO:0005515
gene:Rcbtb2|protein_id:NP_954515.1	GO:0005515
gene:Serinc2|protein_id:NP_001026826.1	GO:0016020
gene:Tal2|protein_id:NP_001102932.1	GO:0046983
gene:Adcy9|protein_id:XP_008765747.1	GO:0035556; GO:0016849; GO:0009190
gene:LOC684932|protein_id:XP_008771542.1	GO:0003676; GO:0006355; GO:0003700
gene:St6galnac6|protein_id:XP_006234044.1	GO:0006486; GO:0008373
gene:Evx1|protein_id:NP_001178901.1	GO:0006355; GO:0003677; GO:0043565
gene:LOC100912489|protein_id:XP_008761668.1	GO:0006352; GO:0000786; GO:0005634; GO:0046982; GO:0003677
gene:Sgce|protein_id:NP_001002023.1	GO:0016012; GO:0016020
gene:Snx7|protein_id:XP_006233296.2	GO:0035091
gene:Egfr|protein_id:XP_008768638.1	GO:0016021; GO:0016020; GO:0006468; GO:0004672; GO:0004713; GO:0005524; GO:0007169; GO:0004714
gene:Azin1|protein_id:NP_001288631.1	GO:0003824; GO:0006596
gene:Pccb|protein_id:NP_058726.2	GO:0016874
gene:Acadm|protein_id:NP_058682.2	GO:0005739; GO:0003995; GO:0055114; GO:0006635; GO:0016627; GO:0070991; GO:0050660
gene:Timp3|protein_id:NP_037018.2	GO:0008191; GO:0005515
gene:Wdr27|protein_id:XP_008757027.1	GO:0005515
gene:Slc8a1|protein_id:NP_062141.3	GO:0055085; GO:0005432; GO:0007154; GO:0006816; GO:0016021; GO:0016020
gene:Atoh7|protein_id:NP_001163953.1	GO:0046983
gene:Olr1734|protein_id:NP_001001119.1	GO:0004984; GO:0004930; GO:0016021; GO:0007186
gene:Samd15|protein_id:XP_006240460.1	GO:0005515
gene:LOC100909443|protein_id:XP_003749800.1	GO:0003677; GO:0043565; GO:0006355
gene:Spred3|protein_id:XP_008757367.2	GO:0016020; GO:0009966; GO:0007275
gene:Alkbh2|protein_id:XP_006249560.1	GO:0016491; GO:0055114
gene:Lyn|protein_id:NP_110484.1	GO:0004672; GO:0006468; GO:0005524; GO:0005515; GO:0004713
gene:Wdr83|protein_id:NP_001041312.1	GO:0005515
gene:Cplx4|protein_id:XP_006254940.1	GO:0019905; GO:0006836
gene:Rexo1|protein_id:NP_001012114.2	GO:0003676
gene:Zfp84|protein_id:NP_001100970.1	GO:0006355; GO:0003676
gene:RGD1560162|protein_id:XP_578020.5	GO:0016021; GO:0052689; GO:0016787
gene:Ddx42|protein_id:NP_001100529.1	GO:0003676; GO:0005524
gene:LOC103690068|protein_id:XP_002728770.1	GO:0005634
gene:Hsd17b10|protein_id:NP_113870.1	GO:0016491
gene:Bmp8b|protein_id:XP_002729572.1	GO:0008083
gene:Zgrf1|protein_id:XP_006233355.1	GO:0008270
gene:LOC102551340|protein_id:XP_006227886.2	GO:0003676; GO:0006355
gene:Cnot6l|protein_id:XP_008768264.1	GO:0005515; GO:0004535
gene:Exoc3|protein_id:NP_001020135.1	GO:0006887; GO:0000145
gene:Prtn3|protein_id:NP_001019435.1	GO:0004252; GO:0006508
gene:Psmb6|protein_id:NP_476440.2	GO:0004175; GO:0004298; GO:0051603; GO:0005839
gene:Kcnh2|protein_id:XP_006235929.2	GO:0055085; GO:0005249; GO:0006811; GO:0005216; GO:0006813; GO:0016020
gene:Gdf1|protein_id:NP_001037705.1	GO:0008083
gene:Kars|protein_id:NP_001006968.1	GO:0000166; GO:0005737; GO:0005524; GO:0003676; GO:0006418; GO:0004824; GO:0004812; GO:0006430
gene:Rpl32|protein_id:NP_037358.1	GO:0003735; GO:0005840; GO:0006412
gene:Olr1416|protein_id:NP_001000009.1	GO:0004930; GO:0016021; GO:0007186; GO:0004984
gene:Ankk1|protein_id:XP_017451675.1	GO:0006468; GO:0004672; GO:0005524; GO:0005515
gene:Pdzd9|protein_id:XP_008757966.1	GO:0005515
gene:Olr763|protein_id:XP_230402.2	GO:0004930; GO:0007186; GO:0016021; GO:0004984
gene:LOC102548600|protein_id:XP_017445499.1	GO:0006355; GO:0003676
gene:Ascc3|protein_id:NP_001263986.1	GO:0003676; GO:0005524
gene:Fut9|protein_id:NP_445917.1	GO:0006486; GO:0008417; GO:0016020
gene:Clcnkb|protein_id:NP_775126.1	GO:0006821; GO:0005247; GO:0055085; GO:0016020
gene:Rasl11a|protein_id:XP_006248896.1	GO:0005525; GO:0003924; GO:0016020; GO:0007165
gene:LOC100909922|protein_id:XP_008758937.1	GO:0004930; GO:0007186; GO:0016021; GO:0004984
gene:Kitlg|protein_id:NP_068615.1	GO:0007155; GO:0016020; GO:0005173
gene:LOC102547413|protein_id:XP_017445930.1	GO:0006355; GO:0003676
gene:Wipf3|protein_id:XP_008761096.1	GO:0003779
gene:LOC102555328|protein_id:XP_017452353.1	GO:0005524; GO:0006468; GO:0004672
gene:Slc27a4|protein_id:NP_001094176.1	GO:0003824
gene:LOC102546394|protein_id:XP_017456953.1	GO:0003676; GO:0000976
gene:Wbp11|protein_id:NP_001009661.1	GO:0006396
gene:Nosip|protein_id:NP_001099730.1	GO:0061630
gene:Atp10a|protein_id:NP_001135407.1	GO:0140326; GO:0005524; GO:0000166; GO:0000287; GO:0016021; GO:0015914
gene:Sfpq|protein_id:NP_001020442.1	GO:0003676
gene:Kctd4|protein_id:NP_001103120.1	GO:0005515; GO:0051260
gene:Dpp10|protein_id:XP_017454362.1	GO:0006508; GO:0008236
gene:LOC103694397|protein_id:XP_008771059.1	GO:0045095
gene:Sparc|protein_id:NP_036788.1	GO:0005615; GO:0005509; GO:0005515
gene:LOC102552708|protein_id:XP_017456905.1	GO:0016591
gene:Sub1|protein_id:NP_001009618.1	GO:0006355; GO:0003677
gene:Sp2|protein_id:XP_006247365.1	GO:0003676
gene:Scyl1|protein_id:NP_001011938.1	GO:0005524; GO:0004672; GO:0006468
gene:Slc18a3|protein_id:NP_113851.1	GO:0005887; GO:0055085
gene:Pim1|protein_id:NP_058730.1	GO:0043066; GO:0004674; GO:0004672; GO:0006468; GO:0005524
gene:Vom2r31|protein_id:NP_775441.1	GO:0016021; GO:0007186; GO:0004930
gene:Gal|protein_id:NP_150240.1	GO:0005576; GO:0005179
gene:Cdkn2c|protein_id:NP_571977.1	GO:0005515
gene:LOC100911860|protein_id:XP_008765576.1	GO:0016579; GO:0036459; GO:0006511
gene:Emp3|protein_id:NP_110474.1	GO:0016020; GO:0016021
gene:Apoe|protein_id:NP_001257610.1	GO:0008289; GO:0005576; GO:0042157; GO:0006869
gene:Rnpep|protein_id:XP_017454429.1	GO:0008270; GO:0008237; GO:0006508
gene:Ugt8|protein_id:NP_062149.1	GO:0016758
gene:G3bp2|protein_id:XP_006250795.1	GO:0003676; GO:0003723
gene:Ptpre|protein_id:NP_446219.1	GO:0006470; GO:0016311; GO:0004725; GO:0016791
gene:Rbp3|protein_id:NP_001178761.1	GO:0006508; GO:0008236
gene:U2surp|protein_id:XP_236501.3	GO:0006396; GO:0003676; GO:0003723
gene:Ch25h|protein_id:NP_001020586.1	GO:0008610; GO:0016491; GO:0055114; GO:0005506
gene:Zfp428|protein_id:XP_006228506.1	GO:0003676
gene:LOC108353241|protein_id:XP_017457335.1	GO:0005515
gene:B3galt2|protein_id:NP_001102962.1	GO:0016020; GO:0008378; GO:0006486
gene:Dhx15|protein_id:NP_001178526.1	GO:0003676; GO:0004386; GO:0005524
gene:Pdcd11|protein_id:NP_001101074.2	GO:0003676; GO:0005634; GO:0006397; GO:0005515; GO:0006396
gene:Comp|protein_id:NP_036966.1	GO:0007155; GO:0005576; GO:0005509
gene:Nfe2l1|protein_id:XP_006247298.1	GO:0006355; GO:0003700; GO:0003677; GO:0005634
gene:LOC100912265|protein_id:XP_003749153.2	GO:0020037; GO:0016705; GO:0005506; GO:0055114
gene:Coa7|protein_id:NP_001100144.1	GO:0005515
gene:Glp2r|protein_id:NP_068620.1	GO:0004888; GO:0007166; GO:0007186; GO:0016020; GO:0016021; GO:0004930
gene:Chrnb4|protein_id:NP_434693.1	GO:0016021; GO:0022848; GO:0006811; GO:0005216; GO:0034220; GO:0004888; GO:0005230; GO:0045211
gene:LOC100911215|protein_id:XP_006231143.3	GO:0016020; GO:0005044
gene:Hinfp|protein_id:XP_002729961.1	GO:0003676
gene:LOC100911515|protein_id:XP_003750702.2	GO:0003824; GO:0006096; GO:0004807
gene:Olr479|protein_id:NP_001000305.1	GO:0004984; GO:0004930; GO:0016021; GO:0007186
gene:Uprt|protein_id:XP_228538.3	GO:0009116
gene:Cpamd8|protein_id:NP_001258305.1	GO:0005615; GO:0004866; GO:0005576
gene:Entpd1|protein_id:NP_072109.2	GO:0016787
gene:Anks1a|protein_id:XP_006256255.1	GO:0005515
gene:Fahd2a|protein_id:XP_006235022.1	GO:0003824
gene:Stip1|protein_id:NP_620266.1	GO:0005515
gene:St6galnac4|protein_id:XP_006234074.1	GO:0008373; GO:0006486
gene:Cyp27b1|protein_id:NP_446215.1	GO:0055114; GO:0005506; GO:0016705; GO:0020037
gene:Jazf1|protein_id:XP_001065610.1	GO:0003676
gene:Acnat1|protein_id:XP_008761940.1	GO:0016790; GO:0006637
gene:Cox18|protein_id:XP_006250833.1	GO:0032977; GO:0016021
gene:LOC684466|protein_id:XP_008764805.1	GO:0043066
gene:Btbd10|protein_id:XP_006230095.1	GO:0005515
gene:LOC100911576|protein_id:XP_003751443.1	GO:0003676
gene:Tbx20|protein_id:XP_006242782.1	GO:0003700; GO:0006355; GO:0005634
gene:Gabrd|protein_id:NP_058985.1	GO:0016021; GO:0016020; GO:0005216; GO:0006811; GO:0034220; GO:0004890; GO:0004888; GO:0005230
gene:Fbxl21|protein_id:NP_001278337.1	GO:0005515
gene:LOC100911068|protein_id:XP_008764301.1	GO:0005515
gene:Pcyt1b|protein_id:NP_775174.1	GO:0003824; GO:0009058
gene:Mrpl57|protein_id:NP_001103119.1	GO:0005761
gene:Ubxn6|protein_id:XP_006244396.3	GO:0005515
gene:Palm|protein_id:NP_570842.1	GO:0008360; GO:0016020
gene:Cep72|protein_id:XP_217737.4	GO:0005515
gene:Nip7|protein_id:NP_620202.1	GO:0005634; GO:0003723; GO:0042255
gene:Lrwd1|protein_id:XP_006249218.1	GO:0005515
gene:Olr1058|protein_id:NP_001000066.1	GO:0004984; GO:0004930; GO:0007186; GO:0016021
gene:Dffb|protein_id:NP_445814.1	GO:0016787; GO:0006915; GO:0006309; GO:0005634; GO:0005737
gene:Pde9a|protein_id:NP_612552.1	GO:0008081; GO:0004114; GO:0007165
gene:Btaf1|protein_id:NP_001178846.1	GO:0005524
gene:Cxxc5|protein_id:NP_001007629.1	GO:0003677; GO:0008270
gene:Vash2|protein_id:XP_008768090.1	GO:0045765; GO:0005737
gene:Tecpr2|protein_id:XP_006240680.1	GO:0005515
gene:Kcnq1|protein_id:NP_114462.1	GO:0008076; GO:0016020; GO:0006811; GO:0005216; GO:0006813; GO:0055085; GO:0005249
gene:Slc35f5|protein_id:XP_006249733.1	GO:0016020; GO:0016021
gene:Myh13|protein_id:XP_008766144.1	GO:0016459; GO:0003774
gene:LOC100909833|protein_id:XP_003752314.1	GO:0008080
gene:Ganab|protein_id:XP_006231038.1	GO:0030246; GO:0003824; GO:0005975; GO:0004553
gene:LOC102549061|protein_id:XP_006254040.1	GO:0003677; GO:0046982; GO:0000786
gene:Aldh8a1|protein_id:NP_001178017.1	GO:0016491; GO:0016620; GO:0055114
gene:Adgrg7|protein_id:NP_001100568.1	GO:0004930; GO:0007186; GO:0016021; GO:0007166; GO:0004888
gene:Slc25a22|protein_id:XP_017444722.1	GO:0055085; GO:0022857
gene:Cd70|protein_id:NP_001100348.1	GO:0016020; GO:0005515; GO:0005164; GO:0006955
gene:Slc9a5|protein_id:NP_620213.1	GO:0016021; GO:0006814; GO:0006885; GO:0015299; GO:0015385; GO:0006812; GO:0055085
gene:Cdc16|protein_id:NP_001019915.1	GO:0005515
gene:Taf7l|protein_id:NP_001129349.1	GO:0006367; GO:0005669
gene:Scnn1g|protein_id:NP_058742.1	GO:0005272; GO:0015280; GO:0016021; GO:0016020; GO:0006814
gene:LOC108350189|protein_id:XP_017446874.1	GO:0003676; GO:0016032; GO:0008270
gene:LOC100912491|protein_id:XP_003750057.1	GO:0004930; GO:0007186; GO:0016021; GO:0004984
gene:Tpmt|protein_id:NP_001072999.1	GO:0008757; GO:0008119
gene:Fkbp1b|protein_id:NP_073166.1	GO:0003755
gene:Olr769|protein_id:NP_001000371.1	GO:0004930; GO:0016021; GO:0007186; GO:0004984
gene:Atp6ap1|protein_id:NP_113973.1	GO:0046961; GO:1902600; GO:0046933; GO:0033180
gene:Ppp1r3b|protein_id:NP_620267.2	GO:0005515
gene:Scly|protein_id:XP_006245493.1	GO:0003824
gene:LOC100911988|protein_id:XP_008764251.1	GO:0004984; GO:0016021; GO:0007186; GO:0004930
gene:Bai1|protein_id:NP_001164068.2	GO:0007186; GO:0016021; GO:0016020; GO:0004930; GO:0016525; GO:0007166; GO:0004888
gene:Txndc2|protein_id:NP_001139476.1	GO:0045454
gene:LOC108348812|protein_id:XP_017456623.1	GO:0003676; GO:0015074; GO:0004523; GO:0019068; GO:0006508; GO:0004190; GO:0008270; GO:0016032
gene:Vom1r56|protein_id:NP_001008929.1	GO:0007186; GO:0016021; GO:0016503
gene:Esf1|protein_id:NP_001094241.1	GO:0005634
gene:Xrcc4|protein_id:XP_008758858.1	GO:0003677; GO:0005634; GO:0006302; GO:0006310
gene:Cib1|protein_id:NP_112407.1	GO:0005509
gene:Adgrl3|protein_id:XP_008768190.1	GO:0007186; GO:0030246; GO:0016020; GO:0016021; GO:0004930; GO:0004888; GO:0007166
gene:Kif27|protein_id:NP_932167.1	GO:0007018; GO:0005524; GO:0008017; GO:0003777
gene:Dcdc5|protein_id:NP_001108093.1	GO:0035556
gene:Ubl7|protein_id:XP_006243217.1	GO:0005515
gene:Oxsm|protein_id:NP_001093978.1	GO:0006633; GO:0003824; GO:0016747
gene:Enpp2|protein_id:NP_476445.2	GO:0005044; GO:0006955; GO:0016787; GO:0046872; GO:0003824; GO:0030247; GO:0003676
gene:LOC100911237|protein_id:XP_017445365.1	GO:0006355; GO:0003676
gene:Rab8a|protein_id:NP_446450.2	GO:0003924; GO:0005525
gene:Dhrs2|protein_id:XP_001078405.4	GO:0016491
gene:Aldh3b1|protein_id:XP_008758354.1	GO:0016491; GO:0016620; GO:0006081; GO:0055114
gene:Pllp|protein_id:NP_071978.1	GO:0016020
gene:Ttc24|protein_id:XP_006232850.1	GO:0005515
gene:Kif2a|protein_id:NP_445828.1	GO:0003777; GO:0005524; GO:0008017; GO:0007018
gene:LOC102550885|protein_id:XP_017455393.1	GO:0003676; GO:0006355
gene:Csnk1e|protein_id:NP_113805.1	GO:0005524; GO:0006468; GO:0004672
gene:Ankmy1|protein_id:XP_006245616.1	GO:0005515
gene:Olr483|protein_id:NP_001000683.1	GO:0016021; GO:0007186; GO:0004930; GO:0004984
gene:Elfn1|protein_id:NP_001099383.1	GO:0005515
gene:Ppp2cb|protein_id:NP_058736.1	GO:0016787
gene:Klc4|protein_id:NP_001009601.1	GO:0005515; GO:0005871; GO:0003777
gene:Cetn1|protein_id:NP_445913.1	GO:0005509
gene:Ptch1|protein_id:NP_446018.1	GO:0016021; GO:0008158
gene:Rara|protein_id:XP_008766167.1	GO:0048384; GO:0003700; GO:0006355; GO:0008270; GO:0003707; GO:0005634; GO:0043565; GO:0003677; GO:0004879
gene:Dnajb11|protein_id:NP_001015021.1	GO:0051082; GO:0006457
gene:LOC499179|protein_id:XP_008757820.1	GO:0005694; GO:0003677; GO:0006265; GO:0003917
gene:Tlr3|protein_id:NP_942086.1	GO:0005515; GO:0007165
gene:Meis2|protein_id:XP_006234805.1	GO:0006355; GO:0003677
gene:E2f6|protein_id:NP_001094187.1	GO:0046983; GO:0003700; GO:0006355; GO:0005667
gene:Olr964|protein_id:NP_001001073.1	GO:0004984; GO:0016021; GO:0007186; GO:0004930
gene:Ncbp3|protein_id:NP_001101751.1	GO:0000340; GO:0003729
gene:LRRTM1|protein_id:NP_001102844.1	GO:0005515
gene:Rbpjl2|protein_id:XP_006237799.1	GO:0003700; GO:0006357; GO:0006355; GO:0005634; GO:0003677; GO:0000978
gene:LOC100910882|protein_id:XP_003749653.1	GO:0003676; GO:0003723; GO:0005634; GO:0006397
gene:Rrm2|protein_id:NP_001020911.1	GO:0005515; GO:0004748; GO:0016491; GO:0055114; GO:0009263; GO:0005971
gene:Wdr78|protein_id:NP_001019957.1	GO:0005515
gene:Npdc1|protein_id:XP_017447118.1	GO:0016021
gene:Exoc5|protein_id:NP_071540.1	GO:0005737; GO:0048278; GO:0006887
gene:Zfp46|protein_id:XP_006239212.1	GO:0006355; GO:0003676
gene:Kdm6a|protein_id:XP_008771917.1	GO:0005515
gene:Bckdha|protein_id:NP_036914.1	GO:0016624
gene:Snx10|protein_id:NP_001013103.1	GO:0035091
gene:Prl5a2|protein_id:NP_001038167.1	GO:0005576; GO:0005179
gene:Ankrd26|protein_id:XP_232319.5	GO:0005515
gene:Efhc1|protein_id:NP_001116419.2	GO:0005509
gene:Fstl4|protein_id:XP_017452742.1	GO:0005515; GO:0005509
gene:LOC103691005|protein_id:XP_017445415.1	GO:0003676; GO:0006355
gene:Arl10|protein_id:XP_006253691.2	GO:0005525
gene:Slc16a8|protein_id:XP_017450591.1	GO:0005887; GO:0016021; GO:0015718; GO:0008028; GO:0055085
gene:LOC103690116|protein_id:XP_008769742.1	GO:0005515
gene:Gstp1|protein_id:NP_036709.1	GO:0004364; GO:0005515
gene:Tagln3|protein_id:NP_001030313.1	GO:0005515
gene:Mst1|protein_id:NP_077328.1	GO:0004252; GO:0006508
gene:Mrgprx2l|protein_id:NP_001002285.1	GO:0004930; GO:0007186; GO:0016021
gene:LOC689927|protein_id:NP_001103025.1	GO:0045095
gene:Znfx1|protein_id:NP_001041325.1	GO:0008270; GO:0006355; GO:0003700; GO:0005634
gene:Npsr1|protein_id:NP_001100278.1	GO:0007186; GO:0005000; GO:0016021; GO:0004930
gene:Kbtbd11|protein_id:NP_001100796.1	GO:0005515
gene:LOC103689943|protein_id:XP_006245748.1	GO:0003676
gene:LOC103694776|protein_id:XP_017457987.1	GO:0007276
gene:Dlx6|protein_id:XP_008760963.1	GO:0043565; GO:0003677; GO:0006355
gene:Ppp2r5a|protein_id:NP_001101361.1	GO:0000159; GO:0007165; GO:0019888
gene:LOC103694863|protein_id:XP_008772028.1	GO:0005525; GO:0003924; GO:0016020; GO:0007165
gene:Olr1075|protein_id:NP_001000421.1	GO:0004984; GO:0016021; GO:0007186; GO:0004930
gene:Smg1|protein_id:XP_008758050.1	GO:0016301; GO:0004674; GO:0016310; GO:0005515; GO:0000184
gene:Eml4|protein_id:XP_006239743.1	GO:0005515
gene:Casp16|protein_id:XP_017453068.1	GO:0006508; GO:0008234; GO:0004197
gene:Klk14|protein_id:XP_218641.5	GO:0006508; GO:0004252
gene:Tgm7|protein_id:XP_008760463.2	GO:0003810; GO:0018149
gene:Zcwpw1|protein_id:XP_006249131.1	GO:0008270
gene:Rtn4rl2|protein_id:NP_852045.1	GO:0005515
gene:RGD1565622|protein_id:XP_008762535.1	GO:0003676
gene:Tlr7|protein_id:XP_006256904.1	GO:0005515; GO:0007165
gene:Cyp4f1|protein_id:NP_062569.2	GO:0016705; GO:0020037; GO:0005506; GO:0055114
gene:Cyp4f6|protein_id:XP_008763378.1	GO:0020037; GO:0016705; GO:0005506; GO:0055114; GO:0004497
gene:LOC497940|protein_id:XP_006246839.1	GO:0004864; GO:0009966; GO:0043666
gene:Abcc9|protein_id:NP_037172.2	GO:0008281; GO:0006813; GO:0016887; GO:0005524; GO:0016020; GO:0016021; GO:0055085; GO:0042626
gene:LOC102547431|protein_id:XP_017449176.1	GO:0004523; GO:0019068; GO:0015074; GO:0003676; GO:0016032; GO:0008270; GO:0004190; GO:0006508
