Feature	GO
locus_tag:AT5G42950|protein_id:NP_199109.1	GO:0005515
locus_tag:AT3G49190|protein_id:NP_190488.1	GO:0004144; GO:0045017
locus_tag:AT5G33330|protein_id:NP_198318.2	GO:0004523; GO:0003676
locus_tag:AT1G16260|protein_id:NP_001185009.1	GO:0004672; GO:0016021; GO:0004674; GO:0005524; GO:0006468; GO:0030247; GO:0005509
gene:AARE|protein_id:NP_001319939.1	GO:0008236; GO:0006508
locus_tag:AT5G56640|protein_id:NP_200475.1	GO:0050113; GO:0005737; GO:0019310; GO:0055114; GO:0005506
gene:BOR1|protein_id:NP_001078071.1	GO:0016021; GO:0006820
locus_tag:AT5G26700|protein_id:NP_850875.1	GO:0045735; GO:0030145
locus_tag:AT2G16870|protein_id:NP_179279.1	GO:0005515; GO:0043531; GO:0007165
gene:PIP3|protein_id:NP_001190920.1	GO:0015267; GO:0016020; GO:0055085
gene:AR192|protein_id:NP_567757.1	GO:0000774; GO:0006457; GO:0051087; GO:0042803
locus_tag:AT5G08380|protein_id:NP_196455.1	GO:0005975; GO:0004553; GO:0003824
locus_tag:AT4G14340|protein_id:NP_193170.1	GO:0006468; GO:0005524; GO:0004672
gene:PP2-B11|protein_id:NP_565229.4	GO:0005515
locus_tag:AT5G23100|protein_id:NP_197701.1	GO:0010274
locus_tag:AT2G39030|protein_id:NP_565898.1	GO:0008080
locus_tag:AT4G25434|protein_id:NP_001329748.1	GO:0016787
locus_tag:AT4G08840|protein_id:NP_192624.2	GO:0003723
gene:FtsHi1|protein_id:NP_567691.1	GO:0004222; GO:0005524; GO:0006508
locus_tag:AT1G26900|protein_id:NP_174012.1	GO:0005515
locus_tag:AT3G16280|protein_id:NP_001327746.1	GO:0003700; GO:0003677; GO:0006355
locus_tag:AT2G32630|protein_id:NP_180822.1	GO:0005515
locus_tag:AT1G52160|protein_id:NP_175628.2	GO:0016891; GO:0042779; GO:0008033
locus_tag:AT3G08680|protein_id:NP_187480.1	GO:0004672; GO:0006468; GO:0005524
locus_tag:AT4G04870|protein_id:NP_567273.1	GO:0016020; GO:0008654; GO:0016780
locus_tag:AT5G02110|protein_id:NP_195831.1	GO:0005634
gene:GSL03|protein_id:NP_001189653.1	GO:0006075; GO:0000148; GO:0003843; GO:0016020
locus_tag:AT5G62630|protein_id:NP_201069.1	GO:0003824
locus_tag:AT5G06420|protein_id:NP_196260.1	GO:0046872
locus_tag:AT2G17060|protein_id:NP_179298.2	GO:0007165; GO:0043531; GO:0005515
locus_tag:AT1G13150|protein_id:NP_172774.1	GO:0016705; GO:0020037; GO:0055114; GO:0005506
gene:ETP1|protein_id:NP_001078185.1	GO:0005515
locus_tag:AT5G24180|protein_id:NP_197806.1	GO:0006629
locus_tag:AT4G28730|protein_id:NP_194602.2	GO:0045454; GO:0009055; GO:0015035
locus_tag:AT1G60030|protein_id:NP_176211.2	GO:0016020; GO:0022857; GO:0055085
locus_tag:AT5G38600|protein_id:NP_568558.1	GO:0008270; GO:0003676
locus_tag:AT2G26370|protein_id:NP_180205.1	GO:0032366
locus_tag:AT4G31040|protein_id:NP_567865.1	GO:0016021
locus_tag:AT1G52603|protein_id:NP_001320681.1	GO:0008270
locus_tag:AT3G16620|protein_id:NP_188284.1	GO:0005525; GO:0016817
locus_tag:AT2G22610|protein_id:NP_001324398.1	GO:0007018; GO:0008017; GO:0003777; GO:0005524
locus_tag:AT3G50690|protein_id:NP_190638.1	GO:0005515
locus_tag:AT1G79600|protein_id:NP_565214.1	GO:0004672; GO:0005524; GO:0006468
locus_tag:AT4G10050|protein_id:NP_567350.1	GO:0051723; GO:0006482
locus_tag:AT2G34290|protein_id:NP_180976.1	GO:0004672; GO:0005524; GO:0006468
locus_tag:AT1G79985|protein_id:NP_001117624.4	GO:0000139
gene:ABCG2|protein_id:NP_181272.1	GO:0016020; GO:0016021; GO:0055085; GO:0016887; GO:0005524
gene:GH9B9|protein_id:NP_181982.1	GO:0005975; GO:0004553; GO:0003824
locus_tag:AT3G17626|protein_id:NP_001118650.1	GO:0006412; GO:0005840; GO:0003735
locus_tag:AT3G58430|protein_id:NP_191402.3	GO:0005515
locus_tag:AT2G45670|protein_id:NP_566051.1	GO:0005509; GO:0016746
locus_tag:AT5G38290|protein_id:NP_974860.1	GO:0004045
gene:MIND|protein_id:NP_197790.1	GO:0016887
locus_tag:AT1G11362|protein_id:NP_001117269.1	GO:0043086; GO:0046910; GO:0004857
gene:RAB18|protein_id:NP_001077675.1	GO:0003924; GO:0005525
locus_tag:AT5G37990|protein_id:NP_198615.3	GO:0008168
gene:GDPD5|protein_id:NP_177561.1	GO:0008081; GO:0006629
locus_tag:AT3G54130|protein_id:NP_190981.1	GO:0016579; GO:0004843
locus_tag:AT3G19500|protein_id:NP_566639.1	GO:0046983
gene:PLL5|protein_id:NP_563791.1	GO:0003824
gene:HOS15|protein_id:NP_201533.1	GO:0005515
gene:PDS1|protein_id:NP_172144.3	GO:0055114; GO:0016701; GO:0003868; GO:0009072
locus_tag:AT5G54020|protein_id:NP_001332072.1	GO:0035556
locus_tag:AT2G04100|protein_id:NP_178499.2	GO:0016020; GO:0055085; GO:0015297; GO:0042910
locus_tag:AT5G41060|protein_id:NP_198922.1	GO:0016409
locus_tag:AT3G26460|protein_id:NP_189277.1	GO:0006952
locus_tag:AT4G15410|protein_id:NP_567463.1	GO:0005515
locus_tag:AT1G66960|protein_id:NP_001323106.1	GO:0005811; GO:0016866; GO:0042300; GO:0000250; GO:0016104
gene:HCA2|protein_id:NP_201099.1	GO:0006355; GO:0003677
locus_tag:AT2G05790|protein_id:NP_178637.2	GO:0004553; GO:0005975
locus_tag:AT5G38670|protein_id:NP_198683.1	GO:0005515
locus_tag:AT1G19700|protein_id:NP_001154352.1	GO:0003677; GO:0006355
locus_tag:AT4G03030|protein_id:NP_192212.2	GO:0005515
gene:AQI|protein_id:NP_849516.1	GO:0008237; GO:0016787; GO:0004046; GO:0006508; GO:0006520; GO:0005737
locus_tag:AT3G13670|protein_id:NP_187977.1	GO:0004672; GO:0006468; GO:0005524
locus_tag:AT3G44910|protein_id:NP_190077.2	GO:0015299; GO:0016021; GO:0055085; GO:0006812
locus_tag:AT5G04430|protein_id:NP_850764.1	GO:0003723; GO:0003676
gene:PMEPCRF|protein_id:NP_001332265.1	GO:0030599; GO:0042545; GO:0004857
locus_tag:AT3G46565|protein_id:NP_001327190.1	GO:0006355; GO:0003677
locus_tag:AT5G45490|protein_id:NP_001078718.1	GO:0043531
gene:SAL1|protein_id:NP_201203.3	GO:0008441; GO:0006790; GO:0046854
locus_tag:AT1G80960|protein_id:NP_001319434.1	GO:0005515
locus_tag:AT1G74650|protein_id:NP_177603.1	GO:0003677
locus_tag:AT2G17055|protein_id:NP_973477.1	GO:0005515; GO:0007165
locus_tag:AT5G37340|protein_id:NP_974856.1	GO:0008270
locus_tag:AT3G06630|protein_id:NP_001326620.1	GO:0004672; GO:0006355; GO:0006468; GO:0005524
locus_tag:AT3G57700|protein_id:NP_191329.1	GO:0004672; GO:0005524; GO:0006468
gene:BIA1|protein_id:NP_193275.1	GO:0016747
locus_tag:AT4G04670|protein_id:NP_567268.2	GO:0005515
locus_tag:AT3G21270|protein_id:NP_188764.1	GO:0006355; GO:0003677
gene:RKF2|protein_id:NP_001319040.1	GO:0004672; GO:0005524; GO:0006468
locus_tag:AT1G31410|protein_id:NP_174426.2	GO:0019808; GO:0015846; GO:0042597
locus_tag:AT1G33270|protein_id:NP_174597.2	GO:0006629
locus_tag:AT4G33590|protein_id:NP_195085.1	GO:0016757
locus_tag:AT1G75630|protein_id:NP_001185404.1	GO:1902600; GO:0033177; GO:0015078; GO:0033179
locus_tag:AT5G18360|protein_id:NP_197337.1	GO:0007165; GO:0043531; GO:0005515
locus_tag:AT1G06560|protein_id:NP_172143.3	GO:0008168; GO:0003723
locus_tag:AT3G19940|protein_id:NP_188628.1	GO:0055085; GO:0016021; GO:0016020; GO:0022857
gene:NAC095|protein_id:NP_198925.1	GO:0006355; GO:0003677
locus_tag:AT3G04120|protein_id:NP_187062.1	GO:0051287; GO:0050661; GO:0016620; GO:0055114; GO:0006006
locus_tag:AT2G31215|protein_id:NP_850161.1	GO:0046983
locus_tag:AT4G17470|protein_id:NP_001190752.1	GO:0098599
gene:XF1|protein_id:NP_564734.1	GO:0050660; GO:0004506; GO:0016021; GO:0055114
