Feature	GO
gene:mthl10|protein_id:NP_788446.2	GO:0004888; GO:0007166; GO:0004930; GO:0016021; GO:0007186
gene:CG14105|protein_id:NP_648644.1	GO:0005515
locus_tag:Dmel_CG12598|protein_id:NP_001284791.1	GO:0003723; GO:0006396; GO:0004000
locus_tag:Dmel_CG6644|protein_id:NP_524314.2	GO:0016758
locus_tag:Dmel_CG11095|protein_id:NP_572927.1	GO:0016787
locus_tag:Dmel_CG42284|protein_id:NP_611720.3	GO:0005515
gene:Gr59e|protein_id:NP_788431.1	GO:0050909; GO:0016021
gene:Sur|protein_id:NP_001334732.1	GO:0042626; GO:0016021; GO:0016887; GO:0055085; GO:0005524
locus_tag:Dmel_CG8764|protein_id:NP_476985.1	GO:0005750; GO:0006122; GO:0005743
locus_tag:Dmel_CG33546|protein_id:NP_001014610.1	GO:0005515
locus_tag:Dmel_CG13890|protein_id:NP_612065.1	GO:0003824
locus_tag:Dmel_CG6281|protein_id:NP_731461.1	GO:0005515; GO:0008191
locus_tag:Dmel_CG13074|protein_id:NP_648835.1	GO:0005515
gene:Gat|protein_id:NP_651930.2	GO:0016021; GO:0005328
locus_tag:Dmel_CG15916|protein_id:NP_573088.1	GO:0006364
gene:rho|protein_id:NP_001261255.1	GO:0004252; GO:0016021
gene:mRpL36|protein_id:NP_652658.1	GO:0006412; GO:0005840; GO:0003735
locus_tag:Dmel_CG7145|protein_id:NP_001189159.1	GO:0003842; GO:0010133; GO:0016491; GO:0016620; GO:0055114
gene:CG17109|protein_id:NP_001262859.1	GO:0016787; GO:0005737; GO:0004046; GO:0006520
gene:CG31600|protein_id:NP_724367.1	GO:0016021
locus_tag:Dmel_CG13298|protein_id:NP_648037.1	GO:0003676
locus_tag:Dmel_CG32984|protein_id:NP_788014.2	GO:0003824
gene:Ttc19|protein_id:NP_609934.3	GO:0005515
locus_tag:Dmel_CG8696|protein_id:NP_476627.3	GO:0005975; GO:0003824
gene:CG18558|protein_id:NP_608720.2	GO:0016020; GO:0016757
locus_tag:Dmel_CG13442|protein_id:NP_611511.3	GO:0008270
locus_tag:Dmel_CG18094|protein_id:NP_001260584.1	GO:0016787
gene:wek|protein_id:NP_001260472.1	GO:0008270; GO:0003676; GO:0005634
gene:CG31650|protein_id:NP_001162879.1	GO:0005509
gene:Alg14|protein_id:NP_573031.1	GO:0006488
gene:CG13473|protein_id:NP_648717.1	GO:0045454
gene:GstO2|protein_id:NP_729388.1	GO:0004364; GO:0005737; GO:0005515
locus_tag:Dmel_CG7785|protein_id:NP_650673.1	GO:0005515
gene:CG3040|protein_id:NP_572372.1	GO:0005515
gene:CG33977|protein_id:NP_001034051.1	GO:0006486
locus_tag:Dmel_CG4945|protein_id:NP_788382.1	GO:0005524; GO:0004672; GO:0006468
gene:Gr58b|protein_id:NP_523808.2	GO:0016021; GO:0050909
gene:hoe1|protein_id:NP_001285607.1	GO:0016021; GO:0055085
gene:CG6083|protein_id:NP_648485.1	GO:0055114; GO:0016491
locus_tag:Dmel_CG7017|protein_id:NP_001262095.1	GO:0008061; GO:0005576; GO:0006030
locus_tag:Dmel_CG8318|protein_id:NP_733132.2	GO:0043087; GO:0007165
locus_tag:Dmel_CG8062|protein_id:NP_001285435.1	GO:0055085; GO:0005887
locus_tag:Dmel_CG10399|protein_id:NP_001285696.1	GO:0003824
locus_tag:Dmel_CG13271|protein_id:NP_652628.2	GO:0016758
locus_tag:Dmel_CG10633|protein_id:NP_647962.1	GO:0015276; GO:0016020
locus_tag:Dmel_CG10478|protein_id:NP_648007.1	GO:0043248; GO:0005515; GO:0005634; GO:0006606; GO:0061608; GO:0005737
gene:Taldo|protein_id:NP_523835.2	GO:0004801; GO:0005975; GO:0006098; GO:0003824; GO:0005737
gene:vls|protein_id:NP_610019.2	GO:0005515
locus_tag:Dmel_CG2448|protein_id:NP_572740.1	GO:0016021; GO:0032580; GO:0005515; GO:0033578; GO:0008424
locus_tag:Dmel_CG14362|protein_id:NP_650320.1	GO:0005509
locus_tag:Dmel_CG33461|protein_id:NP_995843.3	GO:0004252; GO:0006508
locus_tag:Dmel_CG33848|protein_id:NP_001027358.1	GO:0003677; GO:0046982; GO:0000786
locus_tag:Dmel_CG9204|protein_id:NP_001261101.1	GO:0016598; GO:0004057
gene:CG4576|protein_id:NP_650495.1	GO:0016747
locus_tag:Dmel_CG12701|protein_id:NP_001285466.1	GO:0003676
locus_tag:Dmel_CG4107|protein_id:NP_648586.2	GO:0004402; GO:0016573; GO:0005634; GO:0005515; GO:0006355; GO:0008080
gene:lds|protein_id:NP_524850.2	GO:0005524
locus_tag:Dmel_CG18048|protein_id:NP_649646.3	GO:0008168; GO:0008033
locus_tag:Dmel_CG6539|protein_id:NP_001261678.1	GO:0003676; GO:0005524
locus_tag:Dmel_CG42798|protein_id:NP_001189242.1	GO:0005515
gene:CG10877|protein_id:NP_650894.1	GO:0008410
gene:SoxN|protein_id:NP_001260269.1	GO:0006355
gene:CG18636|protein_id:NP_995714.2	GO:0006508; GO:0004252
gene:Cpr78E|protein_id:NP_649345.1	GO:0042302
locus_tag:Dmel_CG2051|protein_id:NP_649587.1	GO:0016573; GO:0042393; GO:0004402; GO:0006348; GO:0005634; GO:0006325
gene:Grasp65|protein_id:NP_649160.1	GO:0005515
gene:Cda4|protein_id:NP_728468.1	GO:0006030; GO:0005576; GO:0005975; GO:0003824; GO:0008061
locus_tag:Dmel_CG11489|protein_id:NP_001246881.1	GO:0006468; GO:0005524; GO:0004672
locus_tag:Dmel_CG9945|protein_id:NP_611494.1	GO:0005515
locus_tag:Dmel_CG6323|protein_id:NP_001263002.1	GO:0016021
gene:robo3|protein_id:NP_001259866.1	GO:0005515
locus_tag:Dmel_CG42827|protein_id:NP_651142.3	GO:0004867
locus_tag:Dmel_CG8983|protein_id:NP_725084.2	GO:0016853; GO:0003756; GO:0045454
gene:da|protein_id:NP_001356956.1	GO:0046983
gene:Mulk|protein_id:NP_723549.1	GO:0016301; GO:0003951
gene:Cln7|protein_id:NP_001261508.1	GO:0055085; GO:0005887
gene:CG14088|protein_id:NP_649100.2	GO:0004252; GO:0006508
gene:ste24a|protein_id:NP_611175.1	GO:0071586; GO:0004222; GO:0006508; GO:0008233
locus_tag:Dmel_CG4624|protein_id:NP_651128.1	GO:0015078; GO:0033179; GO:1902600
locus_tag:Dmel_CG32282|protein_id:NP_728862.1	GO:0006952
locus_tag:Dmel_CG11111|protein_id:NP_001259535.1	GO:0015914; GO:0046872; GO:0005548
gene:CG4341|protein_id:NP_608558.1	GO:0005515
locus_tag:Dmel_CG7700|protein_id:NP_650739.2	GO:0016021; GO:0006888; GO:0000139; GO:0005801
gene:Eaf6|protein_id:NP_647981.1	GO:0000123; GO:0016573
gene:CG10175|protein_id:NP_001287487.1	GO:0016787
gene:MED26|protein_id:NP_651936.1	GO:0005634
locus_tag:Dmel_CG9116|protein_id:NP_476828.1	GO:0003796
gene:Atg18b|protein_id:NP_001260667.1	GO:0005515
gene:shrb|protein_id:NP_610462.3	GO:0007034
locus_tag:Dmel_CG6932|protein_id:NP_524451.1	GO:0005515; GO:0008180; GO:0000338
locus_tag:Dmel_CG2199|protein_id:NP_728599.1	GO:0003676
locus_tag:Dmel_CG13279|protein_id:NP_001260514.1	GO:0006629; GO:0020037; GO:0016491; GO:0016021
gene:CG13575|protein_id:NP_611903.1	GO:0004930; GO:0016021; GO:0007186
gene:CG5355|protein_id:NP_609397.2	GO:0008236; GO:0006508; GO:0004252; GO:0070008
locus_tag:Dmel_CG9473|protein_id:NP_001163577.1	GO:0003712; GO:0006357; GO:0016592
gene:RpS13|protein_id:NP_001033885.1	GO:0003735; GO:0005840; GO:0006412
locus_tag:Dmel_CG42829|protein_id:NP_001036368.2	GO:0007156; GO:0005886; GO:0016020; GO:0005509; GO:0007155
gene:Caper|protein_id:NP_609095.1	GO:0006397; GO:0005634; GO:0003676; GO:0003723
locus_tag:Dmel_CG10327|protein_id:NP_001163280.1	GO:0003676
gene:lms|protein_id:NP_001286635.1	GO:0003677; GO:0043565; GO:0006355
gene:side|protein_id:NP_001247334.1	GO:0005515
gene:Sec61beta|protein_id:NP_652037.1	GO:0006886; GO:0005784
gene:Rbcn-3B|protein_id:NP_001284797.1	GO:0005515
locus_tag:Dmel_CG10053|protein_id:NP_001287206.1	GO:0003676
gene:CG10189|protein_id:NP_001260585.1	GO:0000049; GO:0034227; GO:0002098
gene:CG5282|protein_id:NP_649221.1	GO:0006508; GO:0016805
locus_tag:Dmel_CG16728|protein_id:NP_610599.3	GO:0005096; GO:0005515
locus_tag:Dmel_CG31860|protein_id:NP_723732.2	GO:0006812; GO:0008324; GO:0016021; GO:0055085
gene:Hip1|protein_id:NP_648597.2	GO:0005543; GO:0003779
locus_tag:Dmel_CG6315|protein_id:NP_523732.2	GO:0080009; GO:0005634
gene:sqd|protein_id:NP_731825.1	GO:0003676
locus_tag:Dmel_CG31092|protein_id:NP_001097928.1	GO:0005515; GO:0005509
gene:Cks85A|protein_id:NP_001246992.1	GO:0016538
gene:ppk17|protein_id:NP_001285988.1	GO:0005272; GO:0006814; GO:0016020
locus_tag:Dmel_CG12267|protein_id:NP_001189212.1	GO:0003677; GO:0006351; GO:0003899
locus_tag:Dmel_CG5650|protein_id:NP_524937.1	GO:0016787
locus_tag:Dmel_CG17196|protein_id:NP_651426.1	GO:0016409
locus_tag:Dmel_CG6048|protein_id:NP_572282.1	GO:0006508; GO:0004252
locus_tag:Dmel_CG11192|protein_id:NP_611479.2	GO:0004252; GO:0006508
gene:CG9281|protein_id:NP_001285284.1	GO:0016887; GO:0005524
locus_tag:Dmel_CG12608|protein_id:NP_573019.1	GO:0005515
gene:Agpat1|protein_id:NP_001259494.1	GO:0003841; GO:0008654; GO:0016746; GO:0016020
gene:para|protein_id:NP_001259619.1	GO:0055085; GO:0005216; GO:0006814; GO:0006811; GO:0016020; GO:0005248; GO:0005509; GO:0001518
locus_tag:Dmel_CG40178|protein_id:NP_001015187.2	GO:0045454
locus_tag:Dmel_CG1554|protein_id:NP_511124.1	GO:0003899; GO:0006351; GO:0003677; GO:0005665; GO:0006366
gene:CG17612|protein_id:NP_608824.1	GO:0008270; GO:0005634; GO:0003676
gene:ppk14|protein_id:NP_609017.2	GO:0006814; GO:0016020; GO:0005272
gene:CG34384|protein_id:NP_001246971.1	GO:0004143; GO:0016301; GO:0003951; GO:0007205; GO:0005515; GO:0035556
gene:Rh50|protein_id:NP_001261434.1	GO:0008519; GO:0015696; GO:0016020
locus_tag:Dmel_CG3151|protein_id:NP_001259974.1	GO:0003676; GO:1990904; GO:0003723
gene:bru1|protein_id:NP_001260403.1	GO:0003676
gene:Ppt1|protein_id:NP_001285024.1	GO:0098599
gene:bigmax|protein_id:NP_651556.2	GO:0046983
locus_tag:Dmel_CG3781|protein_id:NP_572303.4	GO:0016579; GO:0004843
locus_tag:Dmel_CG10803|protein_id:NP_570064.1	GO:0003723
gene:CG14718|protein_id:NP_650107.1	GO:0003676
locus_tag:Dmel_CG43365|protein_id:NP_647774.2	GO:0005515
gene:GCS1|protein_id:NP_001245621.1	GO:0003824
locus_tag:Dmel_CG5955|protein_id:NP_649230.1	GO:0003824; GO:0050662
gene:Arl4|protein_id:NP_001245408.1	GO:0005525
locus_tag:Dmel_CG7252|protein_id:NP_648527.1	GO:0005576; GO:0006030; GO:0008061
gene:sov|protein_id:NP_001284962.1	GO:0003676
gene:Dad1|protein_id:NP_609222.1	GO:0004579; GO:0008250; GO:0016021
gene:mRpL37|protein_id:NP_524306.3	GO:0006412; GO:0005840; GO:0005739; GO:0003735
gene:CG14073|protein_id:NP_001262022.1	GO:0005515
locus_tag:Dmel_CG7217|protein_id:NP_001027191.1	GO:0045454; GO:0016491
gene:CG10839|protein_id:NP_001246039.1	GO:0005515
locus_tag:Dmel_CG17475|protein_id:NP_001287372.1	GO:0006508; GO:0004252
gene:CG2187|protein_id:NP_001189331.1	GO:0055085; GO:0016020; GO:0022857
locus_tag:Dmel_CG12340|protein_id:NP_001286294.1	GO:0005515
locus_tag:Dmel_CG33842|protein_id:NP_001027348.1	GO:0003677; GO:0046982; GO:0000786
gene:CG13796|protein_id:NP_001137807.1	GO:0005328; GO:0016021
gene:Pex1|protein_id:NP_652016.1	GO:0005777; GO:0005524; GO:0007031
locus_tag:Dmel_CG6030|protein_id:NP_001287401.1	GO:0015986; GO:0000276; GO:0015078
gene:ste24c|protein_id:NP_001027433.1	GO:0006508; GO:0008233; GO:0071586; GO:0004222
locus_tag:Dmel_CG9291|protein_id:NP_523794.1	GO:0006511
locus_tag:Dmel_CG10247|protein_id:NP_611003.2	GO:0016705; GO:0005506; GO:0055114; GO:0020037
locus_tag:Dmel_CG6169|protein_id:NP_001246776.1	GO:0003723; GO:0016787; GO:0030145
gene:CG11534|protein_id:NP_648549.1	GO:0035556
gene:CG9391|protein_id:NP_649294.1	GO:0008934; GO:0046854; GO:0046855
locus_tag:Dmel_CG14778|protein_id:NP_569918.1	GO:0016021
gene:His3:CG33845|protein_id:NP_001027353.1	GO:0000786; GO:0003677; GO:0046982
gene:mRpL23|protein_id:NP_001137873.1	GO:0005840; GO:0006412; GO:0003735
locus_tag:Dmel_CG6509|protein_id:NP_609505.1	GO:0005515
gene:eEF1beta|protein_id:NP_001286506.1	GO:0003746; GO:0005853; GO:0006414
gene:nompB|protein_id:NP_724347.3	GO:0005515
gene:Vps39|protein_id:NP_650702.1	GO:0016192; GO:0006886; GO:0005515
locus_tag:Dmel_CG5677|protein_id:NP_001247279.1	GO:0005787; GO:0006465; GO:0008233; GO:0016021
gene:CG5346|protein_id:NP_651058.1	GO:0055114; GO:0016491
gene:Rab3|protein_id:NP_001356961.1	GO:0005525; GO:0003924
locus_tag:Dmel_CG32130|protein_id:NP_001097600.1	GO:0051087
locus_tag:Dmel_CG5662|protein_id:NP_001285266.1	GO:0001401
locus_tag:Dmel_CG31105|protein_id:NP_733051.2	GO:0006814; GO:0016020; GO:0005272
gene:Uros2|protein_id:NP_650489.1	GO:0004852; GO:0033014
gene:Ssl1|protein_id:NP_001262227.1	GO:0000439; GO:0008270; GO:0006351; GO:0006281; GO:0006289; GO:0003676
locus_tag:Dmel_CG42816|protein_id:NP_730301.3	GO:0005524; GO:0016887
gene:CG1662|protein_id:NP_001285209.1	GO:0016021
gene:CG10041|protein_id:NP_650177.2	GO:0006508; GO:0004252
locus_tag:Dmel_CG1133|protein_id:NP_524228.2	GO:0003676
gene:PGRP-LB|protein_id:NP_001247052.1	GO:0008270; GO:0009253; GO:0008745
gene:CG17754|protein_id:NP_572549.2	GO:0005515
locus_tag:Dmel_CG2175|protein_id:NP_511072.2	GO:0005576; GO:0007304; GO:0042600; GO:0005213
gene:CG17198|protein_id:NP_001287532.1	GO:0016409
gene:Tengl3|protein_id:NP_608660.3	GO:0016787; GO:0046872; GO:0003676
gene:hep|protein_id:NP_727661.1	GO:0006468; GO:0004672; GO:0005524
gene:TfIIA-L|protein_id:NP_476995.1	GO:0005672; GO:0006367
gene:CG32473|protein_id:NP_731787.1	GO:0006508; GO:0008237; GO:0008270
locus_tag:Dmel_CG1149|protein_id:NP_649719.2	GO:0005515; GO:0007165
gene:Trs20|protein_id:NP_648841.1	GO:0006888
locus_tag:Dmel_CG33513|protein_id:NP_001014714.1	GO:0015276; GO:0005216; GO:0006811; GO:0016020; GO:0004970; GO:0038023
gene:mgl|protein_id:NP_001096924.2	GO:0005515; GO:0005509
gene:CG33981|protein_id:NP_001261062.1	GO:0005680
gene:Cat|protein_id:NP_536731.1	GO:0006979; GO:0042744; GO:0020037; GO:0004096; GO:0055114
gene:Nup205|protein_id:NP_728308.1	GO:0005643
gene:Drep3|protein_id:NP_610722.2	GO:0006915
gene:Lk6|protein_id:NP_651986.2	GO:0006468; GO:0005524; GO:0004672
gene:BubR1|protein_id:NP_477382.1	GO:0006468; GO:0004672; GO:0005524
locus_tag:Dmel_CG13702|protein_id:NP_001303398.1	GO:0004930; GO:0016021; GO:0007186; GO:0004994
gene:CG34120|protein_id:NP_001285513.1	GO:0005524; GO:0016887
gene:fru|protein_id:NP_001163648.1	GO:0003676; GO:0005515
gene:Vps15|protein_id:NP_649868.1	GO:0006468; GO:0005524; GO:0005515; GO:0004672
gene:santa-maria|protein_id:NP_609121.2	GO:0016020
gene:gammaSnap1|protein_id:NP_477469.1	GO:0005515
gene:CG18130|protein_id:NP_572772.1	GO:0045454
gene:pHCl-2|protein_id:NP_001303470.1	GO:0034220; GO:0005216; GO:0016021; GO:0006811; GO:0005230; GO:0004888
gene:sphe|protein_id:NP_573148.2	GO:0004252; GO:0006508
locus_tag:Dmel_CG8584|protein_id:NP_610404.1	GO:0016791
gene:CG45002|protein_id:NP_728041.3	GO:0006508; GO:0008236
locus_tag:Dmel_CG33349|protein_id:NP_995766.1	GO:0005272; GO:0016020; GO:0006814
gene:CG5404|protein_id:NP_650482.1	GO:0015116; GO:0008272; GO:0016021
locus_tag:Dmel_CG6577|protein_id:NP_524827.1	GO:0005515
locus_tag:Dmel_CG10084|protein_id:NP_001260586.1	GO:0003676; GO:0046872; GO:0006397
gene:CG14692|protein_id:NP_650019.6	GO:0005515
gene:CG10927|protein_id:NP_611345.1	GO:0003824
locus_tag:Dmel_CG42494|protein_id:NP_001163333.1	GO:0005576; GO:0006030; GO:0008061
locus_tag:Dmel_CG11242|protein_id:NP_611425.1	GO:0005515
gene:Rad9|protein_id:NP_001097639.2	GO:0030896; GO:0006281; GO:0000077
gene:CG17751|protein_id:NP_650816.3	GO:0005887; GO:0055085
locus_tag:Dmel_CG11821|protein_id:NP_650782.1	GO:0005506; GO:0016705; GO:0020037; GO:0055114
gene:CG42716|protein_id:NP_001189116.1	GO:0004867
gene:Cyp4d2|protein_id:NP_001284806.1	GO:0055114; GO:0020037; GO:0005506; GO:0016705
gene:Uba2|protein_id:NP_524756.2	GO:0008641; GO:0019948; GO:0016925
gene:D12|protein_id:NP_609228.2	GO:0006355
locus_tag:Dmel_CG11989|protein_id:NP_648378.1	GO:0008080
locus_tag:Dmel_CG34461|protein_id:NP_001097547.1	GO:0042302
gene:CG16713|protein_id:NP_608799.1	GO:0004867
locus_tag:Dmel_CG1451|protein_id:NP_001263046.1	GO:0016055; GO:0005515; GO:0008013
gene:cpo|protein_id:NP_001014632.3	GO:0003676
locus_tag:Dmel_CG8585|protein_id:NP_001033948.1	GO:0005249; GO:0055085; GO:0005216; GO:0006811; GO:0006813; GO:0016020
gene:CG31515|protein_id:NP_732865.2	GO:0004867
gene:BigH1|protein_id:NP_650383.2	GO:0005634; GO:0000786; GO:0003677; GO:0006334
gene:CG14945|protein_id:NP_609541.1	GO:0006629; GO:0008081
locus_tag:Dmel_CG9207|protein_id:NP_609086.1	GO:0006355
gene:Cad74A|protein_id:NP_001246814.1	GO:0007155; GO:0005509; GO:0016020; GO:0005886; GO:0007156
gene:ZIPIC|protein_id:NP_651765.1	GO:0003676
gene:Calr|protein_id:NP_001262430.1	GO:0005515; GO:0005783; GO:0051082; GO:0005509; GO:0006457
locus_tag:Dmel_CG1442|protein_id:NP_001189306.1	GO:0003743; GO:0005737; GO:0003723; GO:0006413
gene:ftz-f1|protein_id:NP_524143.2	GO:0006355; GO:0005634; GO:0043565; GO:0003707; GO:0003700; GO:0008270; GO:0003677
locus_tag:Dmel_CG7568|protein_id:NP_001263071.1	GO:0005515
locus_tag:Dmel_CG9993|protein_id:NP_611518.1	GO:0003824
locus_tag:Dmel_CG3879|protein_id:NP_523724.2	GO:0042626; GO:0005524; GO:0055085; GO:0016021; GO:0016887
gene:dar1|protein_id:NP_001097493.1	GO:0003676
locus_tag:Dmel_CG17027|protein_id:NP_001261909.1	GO:0008934; GO:0046854; GO:0046855
gene:PICK1|protein_id:NP_001285881.1	GO:0019904; GO:0005515
locus_tag:Dmel_CG8536|protein_id:NP_610946.1	GO:0005975; GO:0016757
gene:CG33969|protein_id:NP_001034034.1	GO:0005515
gene:CG13229|protein_id:NP_001260880.1	GO:0004930; GO:0007186; GO:0008528; GO:0016021
gene:Gapdh1|protein_id:NP_001033936.1	GO:0006006; GO:0051287; GO:0050661; GO:0016620; GO:0055114
gene:uif|protein_id:NP_001162899.1	GO:0005515; GO:0005509
gene:Rab9D|protein_id:NP_727432.1	GO:0003924; GO:0005525
locus_tag:Dmel_CG14796|protein_id:NP_001284789.1	GO:0008061; GO:0006030; GO:0005576
gene:Rdl|protein_id:NP_001261617.1	GO:0034220; GO:0005216; GO:0016021; GO:0006811; GO:0016020; GO:0004890; GO:0004888; GO:0005230
gene:CG42813|protein_id:NP_001303547.1	GO:0016818; GO:0016787; GO:0046872
locus_tag:Dmel_CG4622|protein_id:NP_001033971.2	GO:0008270; GO:0003676
gene:CG12913|protein_id:NP_001286277.1	GO:0032580; GO:0008376
gene:Jheh1|protein_id:NP_611385.1	GO:0003824; GO:0033961
locus_tag:Dmel_CG3210|protein_id:NP_001259946.1	GO:0003924; GO:0005525
gene:CG14605|protein_id:NP_649707.3	GO:0055085; GO:0016021; GO:0022857
locus_tag:Dmel_CG7053|protein_id:NP_573326.1	GO:0006914
locus_tag:Dmel_CG9363|protein_id:NP_649895.1	GO:0003824; GO:0005737; GO:0009072; GO:0005515
gene:loopin-1|protein_id:NP_001097338.1	GO:0030145; GO:0019538; GO:0008235; GO:0006508; GO:0005737; GO:0004177
locus_tag:Dmel_CG5596|protein_id:NP_001287569.1	GO:0005509
locus_tag:Dmel_CG7611|protein_id:NP_001163489.1	GO:0005515
gene:primo-1|protein_id:NP_001027186.1	GO:0004726; GO:0004725; GO:0005737; GO:0003993; GO:0006470
gene:Gpat4|protein_id:NP_001286818.1	GO:0016746
gene:CG15771|protein_id:NP_001284909.1	GO:0016787
gene:qkr58E-3|protein_id:NP_001246460.1	GO:0003676; GO:0003723
gene:Tsf3|protein_id:NP_523759.1	GO:0005615
locus_tag:Dmel_CG4299|protein_id:NP_650438.2	GO:0005634; GO:0006334
gene:disco-r|protein_id:NP_001259598.1	GO:0003676
gene:scny|protein_id:NP_729092.1	GO:0036459; GO:0006511; GO:0016579
gene:CG42331|protein_id:NP_001189281.1	GO:0055114; GO:0020037; GO:0004601; GO:0006979
locus_tag:Dmel_CG17137|protein_id:NP_001260364.1	GO:0098656; GO:0008308; GO:0005741; GO:0055085
gene:MCTS1|protein_id:NP_001245541.1	GO:0003723
gene:CG13950|protein_id:NP_001334728.1	GO:0030246
gene:CG5515|protein_id:NP_001262901.1	GO:0005515
gene:CG3407|protein_id:NP_608809.1	GO:0003676
gene:CG42538|protein_id:NP_001163451.1	GO:0004867
gene:Zpr1|protein_id:NP_572532.1	GO:0008270
gene:eIF4E4|protein_id:NP_648052.1	GO:0005737; GO:0003723; GO:0006413; GO:0003743
gene:CG8517|protein_id:NP_611446.3	GO:0015035; GO:0006662; GO:0045454
locus_tag:Dmel_CG8757|protein_id:NP_648664.2	GO:0016491
locus_tag:Dmel_CG3735|protein_id:NP_001286797.1	GO:0005634
gene:casp|protein_id:NP_611080.1	GO:0005515
gene:CG4901|protein_id:NP_001334733.1	GO:0003676; GO:0004386; GO:0005524
gene:Prosalpha7|protein_id:NP_724834.1	GO:0006511; GO:0019773; GO:0004175; GO:0004298; GO:0005839; GO:0051603
gene:SCAR|protein_id:NP_001260368.1	GO:0003779
locus_tag:Dmel_CG18596|protein_id:NP_651031.1	GO:0006396; GO:0003723; GO:0008173
gene:CG7695|protein_id:NP_650733.1	GO:0005515
gene:Syb|protein_id:NP_001137633.1	GO:0016192; GO:0016021
locus_tag:Dmel_CG13675|protein_id:NP_001261563.1	GO:0006030; GO:0005576; GO:0008061
gene:Ubr3|protein_id:NP_001259317.1	GO:0008270
