Feature	GO
locus_tag:ACHHYP_15441|protein_id:OQR82850.1	GO:0016021; GO:0055085; GO:0022857
locus_tag:ACHHYP_13029|protein_id:OQR84721.1	GO:0005515
locus_tag:ACHHYP_05757|protein_id:OQR99566.1	GO:0016311; GO:0004725
locus_tag:ACHHYP_06054|protein_id:OQR89783.1	GO:0009405; GO:0005576
locus_tag:ACHHYP_06588|protein_id:OQR88859.1	GO:0005515
locus_tag:ACHHYP_08794|protein_id:OQR87497.1	GO:0004672; GO:0006468; GO:0005524
locus_tag:ACHHYP_00896|protein_id:OQR94830.1	GO:0008272; GO:0016021; GO:0015116
locus_tag:ACHHYP_20198|protein_id:OQR91068.1	GO:0016757; GO:0006486
locus_tag:ACHHYP_01333|protein_id:OQS01279.1	GO:0008270; GO:0004222; GO:0006508; GO:0008237
locus_tag:ACHHYP_07504|protein_id:OQR99054.1	GO:0005515
locus_tag:ACHHYP_14770|protein_id:OQR83382.1	GO:0046872
locus_tag:ACHHYP_03187|protein_id:OQR92803.1	GO:0046856
locus_tag:ACHHYP_08630|protein_id:OQR98425.1	GO:0006260; GO:0004748; GO:0055114; GO:0005524
locus_tag:ACHHYP_09071|protein_id:OQR98157.1	GO:0005515
locus_tag:ACHHYP_12373|protein_id:OQR85076.1	GO:0004707; GO:0004672; GO:0005524; GO:0006468
locus_tag:ACHHYP_13378|protein_id:OQR84441.1	GO:0004674; GO:0035091; GO:0006468; GO:0005524; GO:0004672
locus_tag:ACHHYP_08017|protein_id:OQR87820.1	GO:0016491
locus_tag:ACHHYP_08333|protein_id:OQR98625.1	GO:0046872
locus_tag:ACHHYP_20149|protein_id:OQR92188.1	GO:0032259; GO:0003676; GO:0008168
locus_tag:ACHHYP_03441|protein_id:OQS00497.1	GO:0005515
locus_tag:ACHHYP_15408|protein_id:OQR96547.1	GO:0005515
locus_tag:ACHHYP_07168|protein_id:OQR99202.1	GO:0006259; GO:0006281; GO:0003677; GO:0000166; GO:0008094; GO:0005524
locus_tag:ACHHYP_03419|protein_id:OQS00555.1	GO:0005515
locus_tag:ACHHYP_04654|protein_id:OQR91497.1	GO:0003676; GO:0008270; GO:0046872
locus_tag:ACHHYP_09364|protein_id:OQR97963.1	GO:0035091
locus_tag:ACHHYP_04932|protein_id:OQR91165.1	GO:0007165; GO:0006355
locus_tag:ACHHYP_05423|protein_id:OQR99628.1	GO:0003677
locus_tag:ACHHYP_04833|protein_id:OQR91267.1	GO:0000159; GO:0019888; GO:0007165
locus_tag:ACHHYP_15602|protein_id:OQR82725.1	GO:0005515; GO:0007165; GO:0008081; GO:0004114
locus_tag:ACHHYP_04795|protein_id:OQR91328.1	GO:0045454
locus_tag:ACHHYP_05015|protein_id:OQR91069.1	GO:0008237; GO:0004222; GO:0006508
locus_tag:ACHHYP_04300|protein_id:OQR91849.1	GO:0005509
locus_tag:ACHHYP_09621|protein_id:OQR87025.1	GO:0005515; GO:0005524; GO:0006468; GO:0004672
locus_tag:ACHHYP_14565|protein_id:OQR83559.1	GO:0004107; GO:0009073
locus_tag:ACHHYP_13931|protein_id:OQR84056.1	GO:0030532; GO:0008380
locus_tag:ACHHYP_17363|protein_id:OQR80657.1	GO:0016043; GO:0003779; GO:0030036; GO:0071203; GO:0017048
locus_tag:ACHHYP_08561|protein_id:OQR87530.1	GO:0016020; GO:0016021
locus_tag:ACHHYP_15502|protein_id:OQR96507.1	GO:0008234; GO:0006508
locus_tag:ACHHYP_09840|protein_id:OQR97863.1	GO:0006508; GO:0008236
locus_tag:ACHHYP_03302|protein_id:OQR92740.1	GO:0004672; GO:0006468; GO:0005524
locus_tag:ACHHYP_06974|protein_id:OQR88284.1	GO:0003725
locus_tag:ACHHYP_14414|protein_id:OQR83657.1	GO:0016020; GO:0016021
locus_tag:ACHHYP_12310|protein_id:OQR97224.1	GO:0008080
locus_tag:ACHHYP_03480|protein_id:OQR92615.1	GO:0006487; GO:0034998
locus_tag:ACHHYP_02893|protein_id:OQS00680.1	GO:0004672; GO:0006468; GO:0005524
locus_tag:ACHHYP_01135|protein_id:OQR94543.1	GO:0034457; GO:0006364; GO:0005732; GO:0005634
locus_tag:ACHHYP_09846|protein_id:OQR97876.1	GO:0003824
locus_tag:ACHHYP_11914|protein_id:OQR85355.1	GO:0005515
locus_tag:ACHHYP_04197|protein_id:OQR91951.1	GO:0042626; GO:0055085; GO:0016021; GO:0005524
locus_tag:ACHHYP_00319|protein_id:OQS01703.1	GO:0003676; GO:0005524
locus_tag:ACHHYP_01197|protein_id:OQS01358.1	GO:0003755; GO:0000413; GO:0006457
locus_tag:ACHHYP_02742|protein_id:OQR93263.1	GO:0030246
locus_tag:ACHHYP_17501|protein_id:OQR80501.1	GO:0005515
locus_tag:ACHHYP_10451|protein_id:OQR86518.1	GO:0006355; GO:0003677
locus_tag:ACHHYP_00195|protein_id:OQR95234.1	GO:0008168; GO:0006694
locus_tag:ACHHYP_15479|protein_id:OQR82815.1	GO:0055114; GO:0009916
locus_tag:ACHHYP_10812|protein_id:OQR86243.1	GO:0035091
locus_tag:ACHHYP_10551|protein_id:OQR86434.1	GO:0005524; GO:0006468; GO:0004672
locus_tag:ACHHYP_02267|protein_id:OQR93800.1	GO:0008121
locus_tag:ACHHYP_08294|protein_id:OQR98631.1	GO:0016020; GO:0016021
locus_tag:ACHHYP_12806|protein_id:OQR84798.1	GO:0005515
locus_tag:ACHHYP_16566|protein_id:OQR96219.1	GO:0004421; GO:0003824; GO:0008299
locus_tag:ACHHYP_03709|protein_id:OQR92440.1	GO:0005515; GO:0006508; GO:0005576
locus_tag:ACHHYP_17401|protein_id:OQR80635.1	GO:0005524; GO:0006468; GO:0004672
locus_tag:ACHHYP_05036|protein_id:OQR91022.1	GO:0004392; GO:0006788; GO:0055114
locus_tag:ACHHYP_04089|protein_id:OQR92057.1	GO:0005789; GO:0006506
locus_tag:ACHHYP_14630|protein_id:OQR96600.1	GO:0004672; GO:0006468; GO:0005524
locus_tag:ACHHYP_03313|protein_id:OQR92710.1	GO:0008270; GO:0003676
locus_tag:ACHHYP_07600|protein_id:OQR98917.1	GO:0005634; GO:0006260; GO:0003676; GO:0003677; GO:0000166; GO:0008270; GO:0003887
locus_tag:ACHHYP_04437|protein_id:OQR91719.1	GO:0005525
locus_tag:ACHHYP_13236|protein_id:OQR84564.1	GO:0003677
locus_tag:ACHHYP_11754|protein_id:OQR85499.1	GO:0004843; GO:1990380
locus_tag:ACHHYP_15894|protein_id:OQR82527.1	GO:0005737; GO:0006426; GO:0006418; GO:0004820; GO:0005524; GO:0000166; GO:0004812
locus_tag:ACHHYP_07980|protein_id:OQR87826.1	GO:0006629
locus_tag:ACHHYP_03318|protein_id:OQR92703.1	GO:0004252; GO:0006508; GO:0005515
locus_tag:ACHHYP_02564|protein_id:OQR93436.1	GO:0071203
locus_tag:ACHHYP_09929|protein_id:OQR86813.1	GO:0016020; GO:0004576; GO:0006486
locus_tag:ACHHYP_11335|protein_id:OQR85816.1	GO:0005515; GO:0004672; GO:0006468; GO:0005524
locus_tag:ACHHYP_16614|protein_id:OQR81260.1	GO:0006811; GO:0055085; GO:0005515; GO:0016020; GO:0005216
locus_tag:ACHHYP_02114|protein_id:OQR93888.1	GO:0005515; GO:0007165; GO:0008081; GO:0004114
locus_tag:ACHHYP_10579|protein_id:OQR86407.1	GO:0005515
locus_tag:ACHHYP_13494|protein_id:OQR84353.1	GO:0005524; GO:0006468; GO:0004672
locus_tag:ACHHYP_09337|protein_id:OQR87224.1	GO:0003676
locus_tag:ACHHYP_15591|protein_id:OQR82762.1	GO:0030246
locus_tag:ACHHYP_05202|protein_id:OQR90830.1	GO:0005515
locus_tag:ACHHYP_11639|protein_id:OQR85627.1	GO:0005524; GO:0030983; GO:0006298
locus_tag:ACHHYP_07760|protein_id:OQR98863.1	GO:0006486; GO:0003980
locus_tag:ACHHYP_12282|protein_id:OQR85098.1	GO:0022857; GO:0055085
locus_tag:ACHHYP_04201|protein_id:OQR91928.1	GO:0004175; GO:0019773; GO:0051603; GO:0005839; GO:0004298; GO:0006511
locus_tag:ACHHYP_00790|protein_id:OQR94960.1	GO:0016787
locus_tag:ACHHYP_07800|protein_id:OQR87961.1	GO:0000811; GO:0006260
locus_tag:ACHHYP_07010|protein_id:OQR88257.1	GO:0006355; GO:0003700
locus_tag:ACHHYP_11505|protein_id:OQR85713.1	GO:0005515; GO:0004672; GO:0005524; GO:0006468
locus_tag:ACHHYP_13640|protein_id:OQR96756.1	GO:0043169; GO:0003824
locus_tag:ACHHYP_03719|protein_id:OQR92423.1	GO:0008233; GO:0006508
locus_tag:ACHHYP_20830|protein_id:OQR81107.1	GO:0008479; GO:0101030; GO:0006400; GO:0016763
locus_tag:ACHHYP_13950|protein_id:OQR84075.1	GO:0005515
locus_tag:ACHHYP_15417|protein_id:OQR96551.1	GO:0003824
locus_tag:ACHHYP_01411|protein_id:OQR94325.1	GO:0005524; GO:0003676
locus_tag:ACHHYP_09000|protein_id:OQR98181.1	GO:0005515
locus_tag:ACHHYP_14013|protein_id:OQR84018.1	GO:0003774; GO:0005524; GO:0016459
locus_tag:ACHHYP_09205|protein_id:OQR98120.1	GO:0000956
locus_tag:ACHHYP_20320|protein_id:OQR88196.1	GO:0004672; GO:0005524; GO:0006468
locus_tag:ACHHYP_05628|protein_id:OQR90310.1	GO:0035091
locus_tag:ACHHYP_08226|protein_id:OQR98671.1	GO:0030126; GO:0005198; GO:0005737; GO:0016192; GO:0030117; GO:0006886
locus_tag:ACHHYP_15623|protein_id:OQR82726.1	GO:0046872
locus_tag:ACHHYP_01138|protein_id:OQR94547.1	GO:0005789; GO:0004377
locus_tag:ACHHYP_04602|protein_id:OQR91524.1	GO:0005524; GO:0009408; GO:0051082; GO:0006457; GO:0031072
locus_tag:ACHHYP_00076|protein_id:OQR95584.1	GO:0045454; GO:0016491; GO:0016209; GO:0051920; GO:0055114
locus_tag:ACHHYP_04205|protein_id:OQR91929.1	GO:0005515
locus_tag:ACHHYP_04504|protein_id:OQR91644.1	GO:0019915
locus_tag:ACHHYP_09372|protein_id:OQR97975.1	GO:0005634
locus_tag:ACHHYP_08325|protein_id:OQR98624.1	GO:0005509; GO:0005515
locus_tag:ACHHYP_09880|protein_id:OQR97885.1	GO:0005515
locus_tag:ACHHYP_06197|protein_id:OQR89574.1	GO:0055085; GO:0016020; GO:0042910; GO:0015297
locus_tag:ACHHYP_11588|protein_id:OQR85660.1	GO:0005524
locus_tag:ACHHYP_03090|protein_id:OQR92916.1	GO:0005524; GO:0003676
locus_tag:ACHHYP_08608|protein_id:OQR98418.1	GO:0006457; GO:0000413; GO:0003755
locus_tag:ACHHYP_11608|protein_id:OQR85636.1	GO:0004672; GO:0005524; GO:0006468
locus_tag:ACHHYP_01129|protein_id:OQR94556.1	GO:0005515
locus_tag:ACHHYP_03833|protein_id:OQR92343.1	GO:0035091
locus_tag:ACHHYP_09731|protein_id:OQR86927.1	GO:0016791
locus_tag:ACHHYP_03238|protein_id:OQR92752.1	GO:0004842
locus_tag:ACHHYP_02517|protein_id:OQR93470.1	GO:0005515
locus_tag:ACHHYP_14305|protein_id:OQR83761.1	GO:0003824; GO:0005515
locus_tag:ACHHYP_15126|protein_id:OQR96570.1	GO:0006464; GO:0008641
locus_tag:ACHHYP_13540|protein_id:OQR84295.1	GO:0005515
locus_tag:ACHHYP_05830|protein_id:OQR99540.1	GO:0016773; GO:0016301
locus_tag:ACHHYP_03597|protein_id:OQR92523.1	GO:0016020
locus_tag:ACHHYP_11573|protein_id:OQR85673.1	GO:0004672; GO:0005524; GO:0006468; GO:0005515
locus_tag:ACHHYP_05683|protein_id:OQR90253.1	GO:0016192; GO:0035658
locus_tag:ACHHYP_01556|protein_id:OQR94259.1	GO:0005515
locus_tag:ACHHYP_04136|protein_id:OQR92021.1	GO:0003677
locus_tag:ACHHYP_05829|protein_id:OQR99543.1	GO:0016021
locus_tag:ACHHYP_04099|protein_id:OQR92086.1	GO:0020037; GO:0055114; GO:0016705; GO:0005506
locus_tag:ACHHYP_03076|protein_id:OQR92932.1	GO:0005737; GO:0006418; GO:0005524; GO:0004831; GO:0000166; GO:0004812; GO:0006437; GO:0003723
locus_tag:ACHHYP_04097|protein_id:OQR92072.1	GO:0003824; GO:0030170; GO:0008483
locus_tag:ACHHYP_03834|protein_id:OQR92319.1	GO:0035091
locus_tag:ACHHYP_10079|protein_id:OQR97724.1	GO:0000786; GO:0046982; GO:0005634; GO:0003677
locus_tag:ACHHYP_07898|protein_id:OQR87883.1	GO:0005515
locus_tag:ACHHYP_04376|protein_id:OQR91775.1	GO:0006508; GO:0016805
locus_tag:ACHHYP_13330|protein_id:OQR84485.1	GO:0005515
locus_tag:ACHHYP_20724|protein_id:OQR83728.1	GO:0006412; GO:0015934; GO:0003735; GO:0003723
