Feature	GO
locus_tag:CBG_07338|protein_id:CAP27705.2	GO:0016020; GO:0006486; GO:0008378
locus_tag:CBG_01522|protein_id:CAP22734.1	GO:0005840; GO:0006412; GO:0003735
locus_tag:CBG_20120|protein_id:CAP37217.1	GO:0003676
locus_tag:CBG_11862|protein_id:CAP30936.2	GO:0007018; GO:0003777; GO:0008017; GO:0005524
gene:CBG12654|protein_id:CAP31601.2	GO:0005737; GO:0003824; GO:0046872; GO:0004619; GO:0030145; GO:0006007
gene:CBG17582|protein_id:CAP35198.2	GO:0005515
gene:Cbr-sulp-2|protein_id:CAP33153.1	GO:0016021; GO:0055085; GO:0008271; GO:0008272; GO:0015116; GO:0016020
locus_tag:CBG_12181|protein_id:CAP31242.1	GO:0004518; GO:0005515; GO:0005634; GO:0003677; GO:0006281; GO:0018024
locus_tag:CBG_07862|protein_id:CAP27806.1	GO:0005179; GO:0005576
gene:CBG24746|protein_id:CAP21284.1	GO:0003824; GO:0019346; GO:0030170
gene:Cbr-ttr-49|protein_id:CAP36545.2	GO:0005615
locus_tag:CBG_09183|protein_id:CAP28853.2	GO:0006355; GO:0003700; GO:0005634
gene:Cbr-cyp-33C4|protein_id:CAP22529.1	GO:0020037; GO:0016705; GO:0005506; GO:0055114
locus_tag:CBG_13513|protein_id:CAP32300.2	GO:0003676; GO:0005515
gene:CBG02957|protein_id:CAP23655.1	GO:0003676
locus_tag:CBG_03712|protein_id:CAP24560.1	GO:0005634
gene:CBG12711|protein_id:CAP31648.1	GO:0046872
gene:CBG08749|protein_id:CAP28520.1	GO:0004553; GO:0006680; GO:0004348; GO:0003824; GO:0016020
gene:CBG24565|protein_id:CAP21141.2	GO:0005515
locus_tag:CBG_09029|protein_id:CAP28756.1	GO:0005856; GO:0008092
gene:CBG12186|protein_id:CAP31237.2	GO:0016779; GO:0016740; GO:0009058
locus_tag:CBG_01593|protein_id:CAP23014.2	GO:0007186; GO:0004930; GO:0016021
gene:Cbr-zip-5|protein_id:CAP29174.1	GO:0003700; GO:0006355
locus_tag:CBG_13881|protein_id:CAP32672.1	GO:0046983
gene:CBG24701|protein_id:CBX33004.1	GO:0005515; GO:0003723; GO:0003676
gene:Cbr-hex-3|protein_id:CAP35777.1	GO:0004553; GO:0005975
gene:Cbr-col-175|protein_id:CAP34217.1	GO:0042302
locus_tag:CBG_06881|protein_id:CAP27109.2	GO:1902600; GO:0015078; GO:0033179; GO:0000220
locus_tag:CBG_18768|protein_id:CAP36157.2	GO:0035091; GO:0000278; GO:0015031
locus_tag:CBG_19342|protein_id:CAP36612.1	GO:0008270
gene:CBG05218|protein_id:CAP25759.1	GO:0008270
locus_tag:CBG_04444|protein_id:CAP25142.1	GO:0004252; GO:0006508
gene:CBG17836|protein_id:CAP35384.3	GO:0016020; GO:0071586; GO:0004197; GO:0030176
locus_tag:CBG_14933|protein_id:CAP33337.2	GO:0016491
gene:Cbr-aqp-8|protein_id:CAP33019.2	GO:0055085; GO:0015267; GO:0016020
gene:Cbr-pqn-26|protein_id:CAP31355.2	GO:0015035; GO:0045454; GO:0009055
locus_tag:CBG_18955|protein_id:CAP36280.1	GO:0004843; GO:0006511
gene:CBG01897|protein_id:CAP23096.2	GO:0008080
gene:CBG24463|protein_id:CAP21064.1	GO:0006508; GO:0008237; GO:0004222
locus_tag:CBG_09665|protein_id:CAP28949.2	GO:0016758
gene:Cbr-hpo-20|protein_id:CAP36828.2	GO:0016746; GO:0016021; GO:0006506
gene:CBG27079|protein_id:CAR99335.1	GO:0009451; GO:0001522; GO:0009982; GO:0003723
gene:Cbr-pkg-1|protein_id:CAP28232.2	GO:0004692; GO:0005524; GO:0006468; GO:0004674; GO:0004672
locus_tag:CBG_20548|protein_id:CAP37538.1	GO:0004930; GO:0008528; GO:0016021; GO:0007186
gene:CBG04764|protein_id:CAP25407.2	GO:0005515
locus_tag:CBG_02849|protein_id:CAP23750.2	GO:0017056; GO:0005643
gene:Cbr-hex-2|protein_id:CAP29221.1	GO:0004553; GO:0005975
locus_tag:CBG_00075|protein_id:CAP21595.1	GO:0005125; GO:0005576
gene:CBG06684|protein_id:CAP26958.2	GO:0016021; GO:0007606
gene:Cbr-glb-26|protein_id:CAP28114.2	GO:0020037; GO:0019825
gene:Cbr-ccr-4|protein_id:CAP24230.1	GO:0005515
gene:CBG16451|protein_id:CAP34414.1	GO:0004610; GO:0000287; GO:0016868; GO:0005975; GO:0071704
locus_tag:CBG_10155|protein_id:CAP29650.1	GO:0004523; GO:0000287; GO:0003676
gene:Cbr-fgt-1|protein_id:CAP27277.2	GO:0016021; GO:0055085; GO:0022857; GO:0016020
locus_tag:CBG_12991|protein_id:CAP31870.2	GO:0005506; GO:0004510; GO:0055114; GO:0004497; GO:0009072; GO:0016714; GO:0042427
locus_tag:CBG_20669|protein_id:CAP37636.2	GO:0005515
locus_tag:CBG_03418|protein_id:CAP24317.1	GO:0005515
locus_tag:CBG_11232|protein_id:CAP30422.1	GO:0016021
gene:CBG02245|protein_id:CAP23329.2	GO:0005515
gene:Cbr-aqp-2|protein_id:CAP22322.1	GO:0016020; GO:0055085; GO:0015267
gene:Cbr-col-145|protein_id:CAP36504.2	GO:0042302
gene:CBG13486|protein_id:CAP32145.2	GO:0046983
locus_tag:CBG_12459|protein_id:CAP31436.1	GO:0005840; GO:0005739; GO:0006412; GO:0003735
locus_tag:CBG_18263|protein_id:CAP35744.3	GO:0007165; GO:0035556
locus_tag:CBG_09606|protein_id:CAP29003.1	GO:0004867; GO:0006508; GO:0004185
locus_tag:CBG_00798|protein_id:CAP22155.1	GO:0004553; GO:0008061; GO:0005975
locus_tag:CBG_23108|protein_id:CAP39862.1	GO:0000276; GO:0015078; GO:0015986
gene:Cbr-del-4|protein_id:CAP21752.2	GO:0005272; GO:0006814; GO:0016020
locus_tag:CBG_03342|protein_id:CAP24251.2	GO:0005515
locus_tag:CBG_00233|protein_id:CAP21690.1	GO:0005267; GO:0016020; GO:0071805
locus_tag:CBG_15664|protein_id:CAP33852.2	GO:0008138; GO:0016311; GO:0006470; GO:0016791; GO:0004725
locus_tag:CBG_11882|protein_id:CAP30953.2	GO:0005509; GO:0005515
locus_tag:CBG_07383|protein_id:CAP27672.1	GO:0006629
locus_tag:CBG_03590|protein_id:CAP24457.2	GO:0005515
gene:Cbr-klp-11|protein_id:CAP20618.2	GO:0007018; GO:0003777; GO:0008017; GO:0005524
locus_tag:CBG_09659|protein_id:CAP28954.2	GO:0043565; GO:0006355
locus_tag:CBG_24470|protein_id:CCG58586.1	GO:0006468; GO:0005524; GO:0008270; GO:0015074; GO:0004672; GO:0003676
gene:CBG16502|protein_id:CAP34450.2	GO:0008289
locus_tag:CBG_06130|protein_id:CAP26254.1	GO:0003677; GO:0003887; GO:0006260
locus_tag:CBG_22452|protein_id:CAP39036.2	GO:0016020; GO:0055085; GO:0016021; GO:0022857
gene:CBG06224|protein_id:CAP26177.1	GO:0003676
gene:Cbr-thoc-3.1|protein_id:CAP31390.2	GO:0005515
gene:Cbr-unc-15|protein_id:CAP30993.1	GO:0016459; GO:0003774
gene:Cbr-cal-1|protein_id:CAP39526.2	GO:0005509
locus_tag:CBG_03254|protein_id:CAP23421.1	GO:0005840; GO:0006412; GO:0003735
gene:Cbr-nhr-27|protein_id:CAP21603.2	GO:0043565; GO:0005634; GO:0008270; GO:0006355; GO:0003700
locus_tag:CBG_01031|protein_id:CAP22230.2	GO:0005506; GO:0055114; GO:0020037; GO:0016705
locus_tag:CBG_16518|protein_id:CAP34461.2	GO:0016021
locus_tag:CBG_23741|protein_id:CAP20508.2	GO:0006281; GO:0033557; GO:0017108
locus_tag:CBG_14639|protein_id:CAP33098.2	GO:0003676
gene:Cbr-hlh-1|protein_id:CAP32157.3	GO:0046983
locus_tag:CBG_18259|protein_id:CAP35740.1	GO:0042302
locus_tag:CBG_21360|protein_id:CAP38193.2	GO:0016192; GO:0006886; GO:0030123; GO:0030117; GO:0015031
locus_tag:CBG_05717|protein_id:CAP26595.1	GO:0016021; GO:0006486; GO:0004579; GO:0005783
locus_tag:CBG_24954|protein_id:CAP21440.2	GO:0005515
gene:Cbr-lec-7|protein_id:CAP23104.1	GO:0030246
locus_tag:CBG_04231|protein_id:CAP24980.2	GO:0016021
locus_tag:CBG_04105|protein_id:CAP24890.1	GO:0006508; GO:0008234
locus_tag:CBG_00929|protein_id:CAP22318.1	GO:0016021
locus_tag:CBG_09994|protein_id:CAP29514.1	GO:0042555; GO:0005524; GO:0006270; GO:0005634; GO:0003677; GO:0006260; GO:0003678
locus_tag:CBG_08078|protein_id:CAP27974.1	GO:0016301; GO:0003676; GO:0035556; GO:0004143; GO:0007205; GO:0007165; GO:0003951
locus_tag:CBG_04869|protein_id:CAP25497.2	GO:0005515
gene:Cbr-apc-11|protein_id:CAP35559.2	GO:0004842; GO:0005680
gene:CBG20693|protein_id:CAP37658.3	GO:0016021
gene:Cbr-mrpl-17|protein_id:CAP24931.1	GO:0005840; GO:0003735; GO:0006412
locus_tag:CBG_14470|protein_id:CAP32982.2	GO:0005515
locus_tag:CBG_11277|protein_id:CAP30661.4	GO:0019001; GO:0007165; GO:0007188; GO:0031683; GO:0007186; GO:0003924; GO:0005525
gene:CBG19496|protein_id:CAP36733.1	GO:0003676
gene:Cbr-hda-1|protein_id:CAP25261.1	GO:0016575; GO:0004407
gene:CBG22300|protein_id:CAP38928.2	GO:0016021; GO:0005375; GO:0035434
locus_tag:CBG_15828|protein_id:CAP34004.2	GO:0003676; GO:0003677
locus_tag:CBG_01235|protein_id:CAP22528.1	GO:0003700; GO:0006355; GO:0008270; GO:0043565; GO:0005634
gene:Cbr-bli-4|protein_id:CAP31549.1	GO:0006508; GO:0004252
locus_tag:CBG_02374|protein_id:CAP24134.1	GO:0030170; GO:0005515
locus_tag:CBG_07067|protein_id:CAP27284.1	GO:0046982
locus_tag:CBG_14134|protein_id:CAP32763.2	GO:0003676
locus_tag:CBG_23361|protein_id:CAP39659.1	GO:0016020; GO:0003824; GO:0005509; GO:0004571
gene:Cbr-tag-335|protein_id:CAP26139.2	GO:0016779; GO:0016740; GO:0009058
gene:Cbr-ugt-58|protein_id:CAP22296.2	GO:0016758
gene:Cbr-tba-9|protein_id:CAP32782.1	GO:0007017; GO:0005200; GO:0003924; GO:0005525; GO:0005874
locus_tag:CBG_03707|protein_id:CAP24555.1	GO:0003735; GO:0006412; GO:0005840
locus_tag:CBG_16797|protein_id:CAP34666.1	GO:0006979; GO:0004602; GO:0055114
gene:Cbr-flp-25|protein_id:CAP29616.1	GO:0007218
gene:Cbr-mig-23|protein_id:CAP33210.3	GO:0016787
gene:Cbr-aqp-1|protein_id:CAP31963.2	GO:0016020; GO:0055085; GO:0015267
locus_tag:CBG_07710|protein_id:CAP27447.2	GO:0006182; GO:0035556; GO:0009190; GO:0020037; GO:0016849; GO:0004383
gene:CBG16272|protein_id:CAP34158.2	GO:0034968; GO:0005634; GO:0008270; GO:0005515; GO:0018024
gene:CBG00466|protein_id:CAP21760.2	GO:0017076; GO:0006094; GO:0004611; GO:0005525; GO:0004613
locus_tag:CBG_24578|protein_id:CAP21151.3	GO:0003677; GO:0006355
locus_tag:CBG_14393|protein_id:CAP32942.2	GO:0016021; GO:0004930; GO:0007186
locus_tag:CBG_07552|protein_id:CAP27569.2	GO:0006355; GO:0003700; GO:0005634; GO:0043565; GO:0008270
gene:CBG19656|protein_id:CAP36863.1	GO:0003676; GO:0000387; GO:0005685; GO:0008270; GO:0000398; GO:0005634
locus_tag:CBG_18644|protein_id:CAP36055.1	GO:0008528
locus_tag:CBG_16603|protein_id:CAP34524.2	GO:0003723; GO:0003676
locus_tag:CBG_13649|protein_id:CAP32416.2	GO:0007165
gene:CBG24181|protein_id:CAP20848.2	GO:0005634; GO:0061608; GO:0005737; GO:0005515; GO:0006606; GO:0140142
locus_tag:CBG_19414|protein_id:CAP36669.2	GO:0016020
locus_tag:CBG_15269|protein_id:CAP33489.2	GO:0016884; GO:0003824; GO:0016874
gene:CBG04988|protein_id:CAP25585.1	GO:0008237; GO:0004222; GO:0006508
locus_tag:CBG_09688|protein_id:CAP28939.2	GO:0005515
gene:Cbr-flt-1|protein_id:CAP21552.2	GO:0005515; GO:0005634; GO:0003677
locus_tag:CBG_08753|protein_id:CAP28524.2	GO:0046872; GO:0008270
locus_tag:CBG_25022|protein_id:CAP21493.1	GO:0008528
gene:CBG08394|protein_id:CAP28225.1	GO:0004725; GO:0016791; GO:0006470; GO:0016311
locus_tag:CBG_01505|protein_id:CAP22751.1	GO:0046982; GO:0000786; GO:0003677
locus_tag:CBG_06335|protein_id:CAP26659.2	GO:0004451; GO:0019752; GO:0004474; GO:0003824; GO:0006097
locus_tag:CBG_11156|protein_id:CAP30358.1	GO:0005375; GO:0035434; GO:0016021
locus_tag:CBG_19452|protein_id:CAP36697.1	GO:0016747
gene:Cbr-gcy-17|protein_id:CAP24709.1	GO:0006182; GO:0035556; GO:0004383; GO:0004672; GO:0006468; GO:0005524; GO:0009190; GO:0016849
locus_tag:CBG_03881|protein_id:CAP24697.2	GO:0008168
locus_tag:CBG_18349|protein_id:CAP35822.1	GO:0005840; GO:0003735; GO:0006412
gene:Cbr-nhr-228|protein_id:CAP22522.2	GO:0006355; GO:0003700; GO:0043565; GO:0005634; GO:0008270
gene:Cbr-gst-42|protein_id:CAP21709.1	GO:0009072; GO:0005737; GO:0005515; GO:0003824
locus_tag:CBG_11324|protein_id:CAP30621.1	GO:0016787
locus_tag:CBG_01710|protein_id:CAP22918.2	GO:0008236; GO:0006508
locus_tag:CBG_05336|protein_id:CAP25831.1	GO:0019205; GO:0004127; GO:0006221; GO:0005524; GO:0006139; GO:0009041; GO:0006207
locus_tag:CBG_25200|protein_id:CAS00039.1	GO:0007218
gene:CBG09383|protein_id:CAP29191.2	GO:0003824
locus_tag:CBG_16863|protein_id:CAP34715.1	GO:0046982; GO:0000786; GO:0003677
locus_tag:CBG_16379|protein_id:CAP34091.2	GO:0005267; GO:0016020; GO:0071805
gene:CBG02586|protein_id:CAP23957.1	GO:0005515
gene:CBG02707|protein_id:CAP23857.2	GO:0046983; GO:0003676
gene:Cbr-gpa-8|protein_id:CAP28469.1	GO:0019001; GO:0007165; GO:0007186; GO:0031683; GO:0003924
gene:CBG02062|protein_id:CAP23227.2	GO:0005515
gene:Cbr-tsp-14|protein_id:CAP33043.2	GO:0016021
locus_tag:CBG_19208|protein_id:CAP36497.2	GO:0016021
gene:Cbr-gst-39|protein_id:CAP37622.1	GO:0005515
locus_tag:CBG_19401|protein_id:CAP36662.2	GO:0004867; GO:0005509
locus_tag:CBG_06138|protein_id:CAP26250.2	GO:0003676
locus_tag:CBG_14711|protein_id:CAP33156.1	GO:0006525; GO:0004053; GO:0046872
locus_tag:CBG_11742|protein_id:CAP30837.1	GO:0003735; GO:0006412; GO:0005840
locus_tag:CBG_02395|protein_id:CAP24114.1	GO:0005576; GO:0006869; GO:0042157; GO:0008289
locus_tag:CBG_06977|protein_id:CAP27363.2	GO:0004601; GO:0006979; GO:0020037; GO:0055114
gene:CBG01477|protein_id:CAP22771.1	GO:0016491; GO:0003824; GO:0055114; GO:0010181
gene:Cbr-cel-1|protein_id:CAP24550.2	GO:0004725; GO:0004651; GO:0016791; GO:0005634; GO:0006370; GO:0016311; GO:0008138; GO:0004484
gene:Cbr-clpp-1|protein_id:CAP22373.2	GO:0004252; GO:0006508
gene:Cbr-abi-1|protein_id:CAP28783.1	GO:0005515
locus_tag:CBG_18585|protein_id:CAP36005.1	GO:0003735; GO:0006412; GO:0005840
locus_tag:CBG_24741|protein_id:CAP21279.1	GO:0003824; GO:0016747
locus_tag:CBG_06875|protein_id:CAP27106.1	GO:0003677; GO:0006355
gene:CBG23185|protein_id:CAP39799.1	GO:0042302
locus_tag:CBG_13942|protein_id:CAP32620.2	GO:0005785; GO:0006886; GO:0005047; GO:0005525; GO:0006614; GO:0003924
gene:Cbr-klp-10|protein_id:CAP35266.2	GO:0005524; GO:0007018; GO:0003777; GO:0008017
gene:CBG01785|protein_id:CAP22851.1	GO:0005840; GO:0006414; GO:0003735
locus_tag:CBG_08006|protein_id:CAP27914.1	GO:0007165; GO:0016020; GO:0003924; GO:0005525
gene:CBG00431|protein_id:CAP21883.2	GO:0003924; GO:0005525
locus_tag:CBG_04031|protein_id:CAP24825.3	GO:0031683; GO:0007186; GO:0003924; GO:0019001; GO:0007165
gene:Cbr-nmgp-1|protein_id:CAP23939.2	GO:0016021
locus_tag:CBG_07723|protein_id:CAP27439.2	GO:0005515
locus_tag:CBG_24117|protein_id:CAP20802.2	GO:0005515
locus_tag:CBG_02261|protein_id:CAP23312.2	GO:0006511; GO:0043161; GO:0004298; GO:0051603; GO:0005839; GO:0004175; GO:0019773
gene:CBG08724|protein_id:CAP28502.1	GO:0016192; GO:0006886; GO:0030131
locus_tag:CBG_18586|protein_id:CAP36006.2	GO:0003824; GO:0046872
locus_tag:CBG_21026|protein_id:CAP37940.1	GO:0005515
gene:CBG17912|protein_id:CAP35452.2	GO:0005515
locus_tag:CBG_04317|protein_id:CAP25049.2	GO:0005515
gene:Cbr-srw-1|protein_id:CAP35992.2	GO:0008528
locus_tag:CBG_23734|protein_id:CAP20504.1	GO:0030117; GO:0030123; GO:0006886; GO:0016192
gene:CBG05381|protein_id:CAP25870.2	GO:0016579; GO:0004843; GO:0006511; GO:0036459
gene:CBG20787|protein_id:CAP37738.1	GO:0006355; GO:0003700
gene:CBG15919|protein_id:CAP34054.1	GO:0005975; GO:0008061
locus_tag:CBG_19263|protein_id:CAP36546.1	GO:0019001; GO:0007165; GO:0007188; GO:0031683; GO:0007186; GO:0005525; GO:0003924
locus_tag:CBG_22256|protein_id:CAP38890.2	GO:0061630; GO:0006511; GO:0004842; GO:0005515
locus_tag:CBG_19682|protein_id:CAP36886.1	GO:0030286; GO:0005875; GO:0007017
locus_tag:CBG_15122|protein_id:CAP33621.2	GO:0004930; GO:0016021; GO:0007186
locus_tag:CBG_24806|protein_id:CAP21335.1	GO:0042302
locus_tag:CBG_12659|protein_id:CAP31606.1	GO:0008250; GO:0016021; GO:0004579
locus_tag:CBG_25771|protein_id:CAS01147.1	GO:0051260; GO:0005515
locus_tag:CBG_06744|protein_id:CAP27009.1	GO:0042302
locus_tag:CBG_23920|protein_id:CAP20654.2	GO:0030163; GO:0016787; GO:0005737; GO:0005524
locus_tag:CBG_02514|protein_id:CAP24012.2	GO:0003924; GO:0005525; GO:0005741; GO:0008053; GO:0016021
locus_tag:CBG_25770|protein_id:CAS01146.1	GO:0005515
locus_tag:CBG_21083|protein_id:CAP37954.2	GO:0006355; GO:0003677
gene:Cbr-rrf-1|protein_id:CAP36695.2	GO:0003968
locus_tag:CBG_23213|protein_id:CAP39780.2	GO:0006508; GO:0008270; GO:0008237; GO:0018996; GO:0004222
locus_tag:CBG_03962|protein_id:CAP24764.2	GO:0016758
gene:CBG11987|protein_id:CAP31036.2	GO:0008107; GO:0016020; GO:0005975
locus_tag:CBG_15201|protein_id:CAP33549.1	GO:0005515
locus_tag:CBG_11750|protein_id:CAP30831.2	GO:0006629
locus_tag:CBG_02753|protein_id:CAP23821.2	GO:0003676
locus_tag:CBG_18476|protein_id:CAP35921.1	GO:0016021
locus_tag:CBG_27950|protein_id:CAS00122.1	GO:0003676; GO:0006508; GO:0008270; GO:0004190
gene:CBG01242|protein_id:CAP22534.1	GO:0005506; GO:0055114; GO:0020037; GO:0016705
locus_tag:CBG_14751|protein_id:CAP33186.1	GO:0005524; GO:0003678; GO:0006260
locus_tag:CBG_17650|protein_id:CAP35293.2	GO:0009058; GO:0030170; GO:0003824
locus_tag:CBG_07866|protein_id:CAP27810.2	GO:0005179; GO:0005576
gene:Cbr-sul-1|protein_id:CAP32785.2	GO:0003824; GO:0008484
gene:CBG02271|protein_id:CAP24217.2	GO:0005515
locus_tag:CBG_20965|protein_id:CAP37890.2	GO:0003824; GO:0016747
locus_tag:CBG_20647|protein_id:CAP37621.2	GO:0016311; GO:0006470; GO:0004725; GO:0016791
locus_tag:CBG_14818|protein_id:CAP33240.2	GO:0005524; GO:0006468; GO:0004674; GO:0004672
locus_tag:CBG_29111|protein_id:CBX33089.1	GO:0003676
gene:CBG14510|protein_id:CAP33007.1	GO:0016021
gene:CBG21708|protein_id:CAP38460.1	GO:0005515
gene:Cbr-mab-5|protein_id:CAP21564.1	GO:0043565; GO:0003700; GO:0003677; GO:0006355
locus_tag:CBG_21816|protein_id:CAP38529.1	GO:0008080
locus_tag:CBG_04396|protein_id:CAP25106.2	GO:0007160
gene:CBG01321|protein_id:CAP22607.1	GO:0043565; GO:0005634; GO:0008270; GO:0006355; GO:0003700
locus_tag:CBG_15309|protein_id:CAP33642.2	GO:0005515
locus_tag:CBG_11192|protein_id:CAP30387.1	GO:0003677
locus_tag:CBG_06998|protein_id:CAP27346.2	GO:0003676; GO:0003723
gene:CBG03982|protein_id:CAP24781.2	GO:0005515
locus_tag:CBG_20495|protein_id:CAP37497.2	GO:0008536; GO:0006886
gene:Cbr-dat-1|protein_id:CAP29646.2	GO:0016021; GO:0005328
gene:CBG17986|protein_id:CAP35516.1	GO:0046872
gene:Cbr-ztf-1|protein_id:CAP27122.2	GO:0003676
gene:CBG17477|protein_id:CAP35112.1	GO:0007606; GO:0004888; GO:0016020
gene:CBG18886|protein_id:CAP36228.1	GO:0010181; GO:0055114; GO:0003824; GO:0016491
locus_tag:CBG_22888|protein_id:CAP39379.2	GO:0003700; GO:0006355; GO:0008270; GO:0005634; GO:0043565
gene:CBG04912|protein_id:CAP25535.2	GO:0004713; GO:0006468; GO:0004672
locus_tag:CBG_17827|protein_id:CAP35379.1	GO:0006508; GO:0008234
locus_tag:CBG_09999|protein_id:CAP29518.2	GO:0005515
locus_tag:CBG_12510|protein_id:CAP31483.2	GO:0050290
locus_tag:CBG_23430|protein_id:CAP39596.2	GO:0003676
gene:Cbr-dhs-15|protein_id:CAP26646.1	GO:0016491
gene:CBG06401|protein_id:CAP26714.2	GO:0003676; GO:0005515
gene:Cbr-unc-52|protein_id:CAP30283.2	GO:0005515
gene:Cbr-hmbx-1|protein_id:CAP38763.1	GO:0005634; GO:0045893; GO:0003677
gene:CBG19115|protein_id:CAP36416.2	GO:0003676
gene:Cbr-gsp-4|protein_id:CAP37814.2	GO:0016787
locus_tag:CBG_06431|protein_id:CAP26737.2	GO:0030246; GO:0030008; GO:0016192
gene:Cbr-cdk-1|protein_id:CAP29526.1	GO:0006468; GO:0005524; GO:0004672
locus_tag:CBG_21056|protein_id:CAP37970.2	GO:0005515
gene:Cbr-nhr-178|protein_id:CAP26893.2	GO:0006355; GO:0003700; GO:0043565; GO:0005634; GO:0008270
gene:Cbr-lin-11|protein_id:CAP31196.2	GO:0043565; GO:0003677; GO:0006355
gene:CBG08107|protein_id:CAP28001.2	GO:0005515
gene:CBG18066|protein_id:CAP35588.1	GO:0070072
gene:Cbr-vars-1|protein_id:CAP30571.2	GO:0006438; GO:0005524; GO:0000166; GO:0002161; GO:0004812; GO:0004832; GO:0006418
