Feature	GO
gene:SNRPB2|protein_id:XP_001137830.1	GO:0003676
gene:LOC100608046|protein_id:XP_016810721.1	GO:0043666; GO:0004864; GO:0009966
gene:RUSC1|protein_id:XP_009431693.1	GO:0005515
gene:LOC100609185|protein_id:XP_024207580.1	GO:0005506; GO:0020037; GO:0004497; GO:0016705; GO:0055114
gene:S100A11|protein_id:XP_003339045.1	GO:0005509
gene:CNEP1R1|protein_id:XP_001164100.1	GO:0071595; GO:0035307
gene:POU3F2|protein_id:NP_001289356.1	GO:0005634; GO:0003677; GO:0003700; GO:0006357; GO:0007420; GO:0043565; GO:0006355
gene:H1F0|protein_id:XP_009436643.1	GO:0000786; GO:0003677; GO:0005634; GO:0006334
gene:B3GAT3|protein_id:XP_016775404.1	GO:0015018; GO:0016020
gene:PKDREJ|protein_id:XP_016794884.1	GO:0016020; GO:0005509; GO:0005515
gene:SNRPD3|protein_id:XP_003953897.1	GO:0005681; GO:0000387
gene:ENDOG|protein_id:XP_016817298.1	GO:0046872; GO:0016787; GO:0003676
gene:PSD|protein_id:XP_016774705.1	GO:0005543; GO:0005515; GO:0005086; GO:0032012
gene:NDOR1|protein_id:XP_016817728.1	GO:0003958; GO:0016491; GO:0010181; GO:0055114
gene:FLRT1|protein_id:XP_003313089.1	GO:0005515
gene:HNRNPK|protein_id:XP_001155079.1	GO:0003676; GO:0003723
gene:LETM2|protein_id:XP_016814376.1	GO:0043022
gene:NEBL|protein_id:XP_001154532.1	GO:0005515
gene:CBS|protein_id:XP_009436402.1	GO:0019343; GO:0004122; GO:0005737; GO:0006535
gene:PKP3|protein_id:XP_024202613.1	GO:0005515
gene:GRIK5|protein_id:XP_016789712.2	GO:0006811; GO:0038023; GO:0004970; GO:0005216; GO:0015276; GO:0016020
gene:ARSF|protein_id:XP_016799669.1	GO:0003824; GO:0008484
gene:YKT6|protein_id:XP_001144106.1	GO:0016021; GO:0016192
gene:LRRTM3|protein_id:XP_003312627.1	GO:0005515
gene:ANXA9|protein_id:XP_016782215.2	GO:0005544; GO:0005509
gene:NGFR|protein_id:XP_016786983.1	GO:0005515; GO:0007165
gene:FUT3|protein_id:NP_001009149.1	GO:0016020; GO:0008417; GO:0006486
gene:ELP1|protein_id:XP_016816882.1	GO:0002098; GO:0005515; GO:0033588
gene:RPL34|protein_id:XP_009446392.1	GO:0005840; GO:0006412; GO:0003735
gene:VANGL2|protein_id:XP_016785959.1	GO:0007275; GO:0016021
gene:TIFA|protein_id:XP_526660.1	GO:0005515
gene:ZSCAN30|protein_id:XP_009432158.1	GO:0003700; GO:0003676; GO:0006355
gene:ZNF789|protein_id:XP_003951130.2	GO:0006355; GO:0003676
gene:ALK|protein_id:XP_016803770.2	GO:0005524; GO:0006468; GO:0004714; GO:0005515; GO:0007169; GO:0004713; GO:0004672; GO:0016020
gene:WRB|protein_id:XP_016793878.1	GO:0071816
gene:OXCT2|protein_id:NP_001306803.1	GO:0008410; GO:0046952
gene:LOC107966502|protein_id:XP_024209452.1	GO:0006891; GO:0030173
gene:FADD|protein_id:XP_508611.2	GO:0007165; GO:0042981; GO:0005515
gene:ICAM4|protein_id:NP_001181868.1	GO:0016020; GO:0098609
gene:E2F6|protein_id:XP_009440238.1	GO:0006355; GO:0046983; GO:0005667; GO:0003700
gene:MCF2|protein_id:XP_016799781.1	GO:0005089; GO:0035023; GO:0035556; GO:0005085
gene:OR10H4|protein_id:XP_524144.2	GO:0004930; GO:0016021; GO:0004984; GO:0007186
gene:KCMF1|protein_id:XP_009441020.1	GO:0008270; GO:0003676
gene:LOC466336|protein_id:XP_009458051.1	GO:0007186; GO:0004984; GO:0016021; GO:0004930
gene:SEC61A1|protein_id:XP_003310030.1	GO:0016020; GO:0015031
gene:LOR|protein_id:XP_016806572.1	GO:0030280; GO:0001533
gene:SNX11|protein_id:NP_001233309.1	GO:0035091
gene:NKX2-5|protein_id:XP_518104.2	GO:0043565; GO:0006355; GO:0003677
gene:SEC24A|protein_id:XP_527165.2	GO:0030127; GO:0008270; GO:0006886; GO:0006888
gene:NBEA|protein_id:XP_016780655.1	GO:0005515
gene:TBC1D31|protein_id:XP_001146960.1	GO:0005515
gene:TSSK2|protein_id:XP_001165103.1	GO:0004672; GO:0005524; GO:0006468
gene:ARHGEF40|protein_id:XP_016781323.2	GO:0005089; GO:0035023
gene:NLN|protein_id:XP_001163138.2	GO:0006508; GO:0008237; GO:0004222
gene:PPM1M|protein_id:XP_003950174.2	GO:0003824
gene:PCDHAC1|protein_id:NP_001076051.2	GO:0016020; GO:0005509; GO:0007155; GO:0007156; GO:0005886
gene:PRAME|protein_id:NP_001267447.1	GO:0045596; GO:0045892; GO:0043066; GO:0008284
gene:LOC100615000|protein_id:XP_016799543.1	GO:0003676
gene:CWC27|protein_id:XP_517739.2	GO:0006457; GO:0000413; GO:0003755
gene:IQCA1|protein_id:XP_009442887.1	GO:0005524
gene:ST6GAL2|protein_id:NP_001181861.1	GO:0005975; GO:0003824; GO:0008373; GO:0006486
gene:SCN8A|protein_id:XP_016778851.1	GO:0005515; GO:0005216; GO:0006811; GO:0005248; GO:0001518; GO:0055085; GO:0016020; GO:0006814
gene:JMY|protein_id:XP_517685.4	GO:0003779
gene:CDC20B|protein_id:XP_009447436.1	GO:0005515
gene:EIF3D|protein_id:NP_001233341.1	GO:0003743; GO:0005737; GO:0005852
gene:PRSS57|protein_id:XP_001146596.1	GO:0004252; GO:0006508
gene:MCM3AP|protein_id:XP_016794179.2	GO:0003676
gene:ADAMTSL4|protein_id:XP_009428981.2	GO:0008233
gene:OR13G1|protein_id:XP_525133.3	GO:0004930; GO:0016021; GO:0004984; GO:0007186
gene:SPCS3|protein_id:XP_001159544.2	GO:0016021; GO:0008233; GO:0005787; GO:0006465
gene:MAPKBP1|protein_id:XP_016783472.1	GO:0005515
gene:REPS2|protein_id:XP_016798437.1	GO:0005509; GO:0005515
gene:ST6GALNAC6|protein_id:XP_016815796.1	GO:0006486; GO:0008373
gene:PACSIN3|protein_id:XP_001166698.1	GO:0005515
gene:OVOL1|protein_id:XP_508561.3	GO:0003676
gene:RAD23A|protein_id:XP_016790697.1	GO:0043161; GO:0006289; GO:0003684; GO:0005515; GO:0005634
gene:RPL3L|protein_id:XP_009428354.1	GO:0005840; GO:0003735; GO:0006412
gene:MAJIN|protein_id:XP_016776680.1	GO:0003677
gene:AGRP|protein_id:XP_001164015.1	GO:0005102; GO:0009755; GO:0005576
gene:ZNF460|protein_id:XP_003316746.1	GO:0003676; GO:0006355
gene:FARS2|protein_id:NP_001233392.1	GO:0004826; GO:0000166; GO:0005524; GO:0000049; GO:0005737; GO:0006432; GO:0004812; GO:0043039
gene:PRKACA|protein_id:XP_024207672.1	GO:0004672; GO:0004674; GO:0005524; GO:0006468
gene:TRANK1|protein_id:XP_009443428.3	GO:0005515
gene:TRAP1|protein_id:NP_001267429.1	GO:0006457; GO:0005524; GO:0051082
gene:LOC112208070|protein_id:XP_024209800.1	GO:0019905
gene:SETD4|protein_id:XP_016794001.1	GO:0005515
gene:EVL|protein_id:XP_016782210.1	GO:0017124; GO:0051289; GO:0008154; GO:0005856; GO:0003779
gene:FKBP7|protein_id:XP_515942.4	GO:0005509; GO:0003755
gene:MEIS1|protein_id:XP_001166999.1	GO:0006355; GO:0003677
gene:PIGV|protein_id:XP_016812449.1	GO:0004584; GO:0006506
gene:PLEK|protein_id:XP_515524.2	GO:0035556
gene:DGKG|protein_id:XP_001152821.1	GO:0004143; GO:0005509; GO:0035556; GO:0016301; GO:0003951; GO:0007205
gene:FAM43A|protein_id:XP_516959.1	GO:0005515
gene:EPHX2|protein_id:XP_009453355.2	GO:0016787; GO:0003824
gene:TRPM5|protein_id:XP_016775679.1	GO:0016020; GO:0055085; GO:0006811; GO:0005216
gene:RSPH6A|protein_id:NP_001267306.1	GO:0060271; GO:0001534; GO:0060294
gene:RARG|protein_id:XP_509094.4	GO:0003700; GO:0003677; GO:0003707; GO:0004879; GO:0008270; GO:0006355; GO:0005634; GO:0048384; GO:0043565
gene:ACSS1|protein_id:XP_001149851.1	GO:0019427; GO:0003824; GO:0003987; GO:0016208
gene:STX3|protein_id:XP_001135446.1	GO:0005484; GO:0006886; GO:0016192; GO:0016020
gene:RBM25|protein_id:XP_001149216.1	GO:0003676; GO:0006397
gene:LATS2|protein_id:XP_001149147.1	GO:0005524; GO:0005515; GO:0006468; GO:0004672; GO:0004674
gene:SLC25A22|protein_id:XP_016775535.2	GO:0022857; GO:0055085
gene:EDN3|protein_id:XP_001140677.1	GO:0005576; GO:0019229
gene:SOHLH1|protein_id:XP_009455959.1	GO:0046983
gene:CHST4|protein_id:XP_001171156.1	GO:0005975; GO:0008146; GO:0000139
gene:NR1I2|protein_id:XP_016797208.1	GO:0003700; GO:0003677; GO:0008270; GO:0006355; GO:0003707; GO:0005634; GO:0043565
gene:PPARGC1B|protein_id:XP_003310943.1	GO:0003676
gene:CLGN|protein_id:NP_001267312.1	GO:0051082; GO:0005515; GO:0006457; GO:0005509; GO:0005783
gene:KIFC2|protein_id:XP_016815636.1	GO:0008017; GO:0003777; GO:0005524; GO:0007018
gene:TTC33|protein_id:XP_009447513.1	GO:0005515
gene:TIGD5|protein_id:XP_016815493.1	GO:0003677; GO:0003676
gene:PPP1R1B|protein_id:XP_001149814.2	GO:0007165; GO:0004864
gene:NOD2|protein_id:NP_001098710.2	GO:0042981; GO:0005515
gene:TRIM21|protein_id:XP_508239.2	GO:0005515; GO:0008270; GO:0004842; GO:0016567
gene:PTPRJ|protein_id:XP_024202897.1	GO:0016311; GO:0004725; GO:0016791; GO:0005515; GO:0006470
gene:APMAP|protein_id:XP_514556.2	GO:0016844; GO:0009058
gene:LOC466372|protein_id:XP_003951857.2	GO:0004930; GO:0016021; GO:0004984; GO:0007186
gene:MDH2|protein_id:XP_001156205.1	GO:0003824; GO:0019752; GO:0016615; GO:0055114; GO:0016491; GO:0005975; GO:0006099; GO:0030060; GO:0016616; GO:0006108
gene:HAX1|protein_id:XP_513839.2	GO:0043066
gene:ECT2|protein_id:XP_009445130.1	GO:0035556; GO:0005085; GO:0005089; GO:0035023
gene:PLEKHH3|protein_id:XP_016787266.1	GO:0005856; GO:0007165
gene:FAU|protein_id:XP_001168464.1	GO:0005840; GO:0005515; GO:0003735; GO:0006412
gene:LOC100610052|protein_id:XP_003311104.1	GO:0046982; GO:0000786; GO:0003677
gene:GABRA1|protein_id:XP_001144938.1	GO:0016021; GO:0016020; GO:0004888; GO:0005230; GO:0034220; GO:0006821; GO:0005216; GO:0006811; GO:0007214; GO:0004890
gene:GPC5|protein_id:XP_509696.2	GO:0062023; GO:0046658; GO:0009966
gene:LOC112207665|protein_id:XP_024209409.1	GO:0036459; GO:0016579; GO:0006511
gene:STX18|protein_id:XP_016806708.2	GO:0016020; GO:0016192; GO:0005484; GO:0006886
gene:PCSK2|protein_id:XP_001138346.1	GO:0006508; GO:0004252
gene:TAF5L|protein_id:XP_016796135.1	GO:0005515
gene:MYORG|protein_id:XP_001160626.1	GO:0005975; GO:0004553
gene:MTHFD1|protein_id:XP_016781707.2	GO:0003824; GO:0005524; GO:0004488; GO:0055114; GO:0004329
gene:ACBD5|protein_id:XP_009456409.1	GO:0000062; GO:0030242
gene:CCT7|protein_id:NP_001267053.1	GO:0006457; GO:0005524; GO:0051082
gene:LRG1|protein_id:XP_001139381.2	GO:0005515
gene:ZNF491|protein_id:XP_024207122.1	GO:0003676
gene:PCMT1|protein_id:XP_001173392.1	GO:0006464; GO:0004719
gene:EPHX3|protein_id:XP_016790832.1	GO:0003824
gene:JPH1|protein_id:XP_003311814.2	GO:0030314
gene:PPFIA3|protein_id:XP_016791979.1	GO:0005515
gene:GPR12|protein_id:XP_001157503.1	GO:0007186; GO:0004930; GO:0016021
gene:TUBG2|protein_id:NP_001267226.1	GO:0007020; GO:0007017; GO:0000930; GO:0003924; GO:0031122; GO:0005874; GO:0005525
gene:HOXA7|protein_id:NP_001129067.1	GO:0005634; GO:0043565; GO:0003677; GO:0003700; GO:0006355
gene:CASS4|protein_id:XP_009435716.3	GO:0005515
gene:LMAN2|protein_id:XP_001141238.2	GO:0016020
gene:KCTD7|protein_id:XP_016813036.1	GO:0051260; GO:0005515
gene:NCOR1|protein_id:XP_016787764.1	GO:0003677
gene:SSU72|protein_id:XP_016807709.2	GO:0004721; GO:0005634; GO:0006397
gene:PYROXD1|protein_id:XP_520786.2	GO:0055114; GO:0016491
gene:WFS1|protein_id:XP_016806741.2	GO:0055074; GO:0005783; GO:0005515
gene:PRMT7|protein_id:XP_016784397.1	GO:0006479; GO:0008168
gene:CDK18|protein_id:XP_016792714.1	GO:0004672; GO:0005524; GO:0006468
gene:TIMM44|protein_id:NP_001267445.1	GO:0030150; GO:0051087
gene:SKAP2|protein_id:XP_009451084.1	GO:0005515
gene:LRIT2|protein_id:XP_003312718.2	GO:0005515
gene:ADH4|protein_id:XP_001166445.1	GO:0008270; GO:0016491; GO:0055114
gene:GRK5|protein_id:XP_016774966.1	GO:0006468; GO:0005524; GO:0004703; GO:0004674; GO:0004672; GO:0007165
gene:ATG16L2|protein_id:XP_016777046.1	GO:0005515
gene:ATF1|protein_id:XP_001152537.1	GO:0005515; GO:0005634; GO:0006355; GO:0003700; GO:0003677
gene:NPEPPS|protein_id:XP_024206037.1	GO:0008237; GO:0006508; GO:0008270
gene:ZNF749|protein_id:XP_016792443.1	GO:0003676; GO:0006355
gene:NR1D2|protein_id:XP_516330.2	GO:0043565; GO:0005634; GO:0003707; GO:0006355; GO:0008270; GO:0003677; GO:0003700
gene:MIGA1|protein_id:XP_009422069.1	GO:0008053
gene:SLC25A4|protein_id:XP_517556.4	GO:0005743; GO:0022857; GO:0055085
gene:ST6GALNAC1|protein_id:XP_016788453.1	GO:0008373; GO:0006486
gene:LOC101059576|protein_id:XP_009432935.2	GO:0005515; GO:0005576
gene:ICAM3|protein_id:NP_001009167.1	GO:0016020; GO:0098609
gene:FKBPL|protein_id:XP_001162639.1	GO:0005515
gene:MESP2|protein_id:XP_523152.2	GO:0046983
gene:BMP2|protein_id:XP_514508.2	GO:0008083
gene:CHRNB2|protein_id:XP_001152392.1	GO:0034220; GO:0022848; GO:0005216; GO:0006811; GO:0016021; GO:0005230; GO:0045211; GO:0004888
gene:SMDT1|protein_id:XP_003953946.3	GO:1990246; GO:0036444; GO:0051560
gene:RNASE1|protein_id:NP_001009108.2	GO:0003676
gene:SLC37A2|protein_id:XP_508843.2	GO:0016021; GO:0022857; GO:0055085; GO:0005887
gene:DEFB130|protein_id:NP_001123256.1	GO:0006952; GO:0005576
gene:MKX|protein_id:XP_001160740.1	GO:0043565; GO:0003677; GO:0006355
gene:ADH6|protein_id:XP_517358.2	GO:0055114; GO:0008270; GO:0016491
gene:ZNF680|protein_id:XP_016814205.1	GO:0003676; GO:0006355
gene:NUDT8|protein_id:XP_522294.2	GO:0016787
gene:CX3CL1|protein_id:XP_510989.2	GO:0006955; GO:0008009; GO:0005576
gene:CELA3A|protein_id:XP_003307905.3	GO:0006508; GO:0004252
gene:SLC26A2|protein_id:XP_016809512.1	GO:0008271; GO:0008272; GO:0055085; GO:0016020; GO:0016021; GO:0015116
gene:UCHL1|protein_id:XP_517163.2	GO:0006511; GO:0004843
gene:RUSC2|protein_id:XP_016816296.1	GO:0005515
gene:IQCH|protein_id:XP_009427686.2	GO:0005515
gene:LOC107972828|protein_id:XP_016803171.2	GO:0003677
gene:TXLNA|protein_id:XP_016813632.1	GO:0019905
gene:ATP6AP1|protein_id:NP_001267302.1	GO:0046933; GO:1902600; GO:0033180; GO:0046961
gene:RFWD3|protein_id:XP_001137409.2	GO:0005515
gene:MYH9|protein_id:XP_016794573.1	GO:0005524; GO:0016459; GO:0005515; GO:0051015; GO:0003774
gene:DCSTAMP|protein_id:XP_016815248.1	GO:0016021
gene:DPY19L2|protein_id:XP_016778604.2	GO:0016021
gene:KLHL17|protein_id:XP_016807275.1	GO:0005515
gene:DUT|protein_id:XP_523069.3	GO:0000287; GO:0006226; GO:0046081; GO:0004170
gene:OSBPL1A|protein_id:XP_009432085.2	GO:0005515
gene:PARD3B|protein_id:XP_009442358.3	GO:0005515
gene:LOC107974304|protein_id:XP_016807121.2	GO:0016021; GO:0004930; GO:0007186; GO:0004984
gene:ADGRF3|protein_id:XP_016803683.1	GO:0007186; GO:0016020; GO:0007166; GO:0016021; GO:0004930; GO:0004888
gene:FREM1|protein_id:XP_024201333.1	GO:0016021; GO:0007154
gene:UNC13B|protein_id:XP_016816280.1	GO:0005543; GO:0035556; GO:0005509
gene:CDKN1B|protein_id:XP_522347.3	GO:0004861; GO:0005634; GO:0007050
gene:ZNF384|protein_id:XP_009422965.3	GO:0003676
gene:CTH|protein_id:XP_024202340.1	GO:0030170; GO:0019346; GO:0003824
gene:ARHGAP8|protein_id:XP_024208580.1	GO:0007165
gene:SNTG2|protein_id:XP_016801550.2	GO:0005515
gene:FOXN1|protein_id:XP_016787677.1	GO:0043565; GO:0003700; GO:0006355
gene:GBE1|protein_id:XP_516593.2	GO:0003824; GO:0003844; GO:0043169; GO:0004553; GO:0005975; GO:0005978
gene:ZNF141|protein_id:NP_001238785.1	GO:0006355; GO:0003676
gene:EDC4|protein_id:XP_016784369.1	GO:0005515
gene:CREB3L3|protein_id:XP_016790171.1	GO:0006355; GO:0003700
gene:GPSM2|protein_id:XP_001146355.2	GO:0030695; GO:0005515
gene:TRA2B|protein_id:XP_530672.2	GO:0003676
gene:NFX1|protein_id:XP_009454718.1	GO:0005634; GO:0003700; GO:0003676; GO:0006355; GO:0008270
gene:ZNF260|protein_id:XP_003953529.1	GO:0003676
gene:ATF7IP2|protein_id:XP_009428551.1	GO:0005515
gene:CMTM3|protein_id:XP_016785465.1	GO:0016020
gene:SIGIRR|protein_id:XP_009457901.2	GO:0005515; GO:0007165
gene:BPIFC|protein_id:XP_009436520.2	GO:0008289; GO:0005615
gene:SHOX|protein_id:XP_016799831.1	GO:0006355; GO:0003677; GO:0043565
gene:KATNAL2|protein_id:XP_016789134.1	GO:0005515; GO:0005524
gene:PIF1|protein_id:XP_009427603.2	GO:0000723; GO:0003678; GO:0006281
gene:LOC465271|protein_id:XP_003952274.1	GO:0016021
gene:FGFR4|protein_id:XP_016809800.1	GO:0016021; GO:0005007; GO:0008284; GO:0004713; GO:0004672; GO:0006468; GO:0008543; GO:0005524
gene:PRDM15|protein_id:XP_016794057.1	GO:0003676; GO:0005515
gene:GNG10|protein_id:NP_001316664.1	GO:0003924; GO:0005834; GO:0007186
gene:RASA2|protein_id:XP_001160757.1	GO:0007165; GO:0035556; GO:0005096; GO:0043087; GO:0005543; GO:0046580
gene:SST|protein_id:XP_526419.1	GO:0005179; GO:0005576
gene:GPM6A|protein_id:XP_009446866.1	GO:0016021
gene:OTUB2|protein_id:XP_016782150.1	GO:0016579; GO:0016787
gene:PPP3R1|protein_id:XP_016804149.1	GO:0005509
gene:OR5AU1|protein_id:XP_003314289.3	GO:0004930; GO:0016021; GO:0004984; GO:0007186
gene:ZNF197|protein_id:XP_016796356.2	GO:0003676; GO:0003700; GO:0006355
gene:SHOX2|protein_id:XP_024211550.1	GO:0003677; GO:0006355; GO:0043565
gene:S100A8|protein_id:XP_016782857.1	GO:0005509
gene:LOC107973868|protein_id:XP_016805697.1	GO:0006412; GO:0005840; GO:0003735
gene:XKR4|protein_id:NP_001028208.1	GO:0016021
gene:LHCGR|protein_id:XP_003309053.2	GO:0007186; GO:0004964; GO:0016500; GO:0016021; GO:0004930
gene:ACVR2A|protein_id:XP_024210612.1	GO:0005524; GO:0006468; GO:0004672; GO:0007178; GO:0004675; GO:0016020
gene:CLCN2|protein_id:XP_016797900.1	GO:0055085; GO:0005247; GO:0006821; GO:0016020
gene:ZFP69B|protein_id:XP_009453133.1	GO:0003676; GO:0003700; GO:0006355
gene:LGI2|protein_id:NP_001037843.1	GO:0005515
gene:TFE3|protein_id:XP_024209155.1	GO:0006355; GO:0046983
gene:GDF7|protein_id:XP_003308955.2	GO:0008083
gene:ADAMTSL1|protein_id:XP_016816153.1	GO:0008233
gene:PRDM7|protein_id:XP_024205341.1	GO:0005515; GO:0005634; GO:0006355
gene:ADGRE5|protein_id:XP_016790785.1	GO:0007166; GO:0005509; GO:0016021; GO:0004930; GO:0004888; GO:0007186
gene:AURKA|protein_id:NP_001233545.1	GO:0004672; GO:0000278; GO:0007052; GO:0007098; GO:0005524; GO:0051321; GO:0000226; GO:0000212; GO:0007100; GO:0006468
gene:DPRX|protein_id:XP_016789946.1	GO:0043565; GO:0003677; GO:0006355
gene:SMARCA4|protein_id:XP_016790518.1	GO:0005524; GO:0042393; GO:0005634; GO:0005515; GO:0006355; GO:0016817
gene:NOTCH4|protein_id:XP_009449257.3	GO:0030154; GO:0006355; GO:0007275; GO:0016021; GO:0007219; GO:0005509; GO:0050793; GO:0038023; GO:0005515
gene:ASL|protein_id:XP_024213947.1	GO:0042450; GO:0003824; GO:0004056
gene:LOC747303|protein_id:XP_009438674.2	GO:0004930; GO:0016021; GO:0004984; GO:0007186
gene:LIMCH1|protein_id:XP_009445838.2	GO:0005515; GO:0003779; GO:0031032
gene:MEIG1|protein_id:XP_009456277.1	GO:0005634
gene:BPTF|protein_id:XP_003315736.2	GO:0005515
gene:CSGALNACT1|protein_id:XP_001148607.1	GO:0008376; GO:0032580
gene:ARHGEF10|protein_id:XP_016814528.2	GO:0005515; GO:0035023; GO:0005089
gene:CDX4|protein_id:XP_016798595.1	GO:0003677; GO:0006355; GO:0007275; GO:0005634; GO:0043565
gene:RRAGC|protein_id:XP_513334.4	GO:0005525
gene:ZFHX2|protein_id:XP_016781381.2	GO:0043565; GO:0003676; GO:0003677; GO:0006355; GO:0008270
gene:POLR2C|protein_id:XP_001148305.1	GO:0003677; GO:0003899; GO:0046983; GO:0006351
gene:EEFSEC|protein_id:XP_003310031.3	GO:0005525; GO:0003924
gene:FBXW9|protein_id:XP_003316183.2	GO:0005515
gene:DAG1|protein_id:XP_001164638.1	GO:0007016; GO:0016020; GO:0005509; GO:0016010
gene:MGME1|protein_id:XP_009435124.3	GO:0008297; GO:0043504
gene:LOC107973077|protein_id:XP_024207309.1	GO:0005576; GO:0005179
gene:LOC452481|protein_id:XP_024204245.1	GO:0005515
gene:HM13|protein_id:XP_016793119.1	GO:0016021; GO:0004190
gene:CREBRF|protein_id:XP_009448411.1	GO:0006355; GO:0003700
gene:LMAN2L|protein_id:XP_515742.2	GO:0016020
gene:FGF22|protein_id:XP_009432507.2	GO:0008083
gene:BMP8A|protein_id:XP_024213824.1	GO:0008083
gene:KLC2|protein_id:XP_001170836.2	GO:0005515; GO:0005871; GO:0003777
gene:PXDN|protein_id:XP_016801586.1	GO:0020037; GO:0004601; GO:0055114; GO:0005515; GO:0006979
gene:LOC112204058|protein_id:XP_024209792.1	GO:0042043; GO:0016020
gene:HTT|protein_id:XP_016806693.2	GO:0005737; GO:0005634
gene:BAG2|protein_id:XP_001158523.1	GO:0051087
gene:CDH18|protein_id:XP_024212431.1	GO:0005886; GO:0005509; GO:0016020; GO:0007156; GO:0007155
gene:GUCA2B|protein_id:XP_524686.2	GO:0030250; GO:0005576
gene:USP51|protein_id:XP_016803161.1	GO:0036459; GO:0008270; GO:0006511; GO:0016579
gene:IMPDH1|protein_id:XP_016813598.2	GO:0003938; GO:0016491; GO:0055114; GO:0003824; GO:0006164
gene:CBR3|protein_id:XP_514884.2	GO:0016491
gene:ZFP90|protein_id:XP_003315211.1	GO:0006355; GO:0003676
gene:LOC112209449|protein_id:XP_024212833.1	GO:0015696; GO:0016020; GO:0008519
gene:CREB3|protein_id:XP_016816330.1	GO:0006355; GO:0003700
gene:ZSCAN25|protein_id:XP_003318673.1	GO:0003676; GO:0003700; GO:0006355
gene:DEFB131A|protein_id:XP_024200765.1	GO:0005576; GO:0045087
gene:AMBP|protein_id:XP_016816990.1	GO:0004867
gene:MAL|protein_id:XP_001142580.1	GO:0016020
gene:ANKRD31|protein_id:XP_009447289.3	GO:0005515
gene:RAD54L|protein_id:XP_016817702.1	GO:0005524
gene:UBA1|protein_id:XP_016798179.1	GO:0008641; GO:0006464
