Feature	GO
locus_tag:SPBC21.06c|protein_id:NP_596340.1	GO:0005524; GO:0006468; GO:0004672
locus_tag:SPBC30B4.06c|protein_id:NP_595531.1	GO:0002098
gene:gdi1|protein_id:NP_593749.1	GO:0005092; GO:0005093; GO:0007264; GO:0015031
gene:bun62|protein_id:NP_594635.1	GO:0005515
locus_tag:SPAC15A10.12c|protein_id:NP_594299.2	GO:0006888
locus_tag:SPAC17G8.15|protein_id:NP_001343107.1	GO:0046982
locus_tag:SPAC15A10.16|protein_id:NP_594302.2	GO:0051125; GO:0005519
locus_tag:SPAC22F3.07c|protein_id:NP_593034.1	GO:0015986; GO:0000276; GO:0015078
locus_tag:SPAC30.01c|protein_id:NP_594555.1	GO:0032012; GO:0005086
locus_tag:SPAC1F12.06c|protein_id:NP_594332.1	GO:0006281; GO:0004519
gene:vma13|protein_id:NP_593848.1	GO:0046961; GO:1902600; GO:0000221
locus_tag:SPBC215.08c|protein_id:NP_596685.1	GO:0006807; GO:0046872; GO:0005524
gene:ypt4|protein_id:NP_594796.1	GO:0003924; GO:0005525
locus_tag:SPAC17A5.14|protein_id:NP_593482.1	GO:0000956; GO:0004527; GO:0008409; GO:0003676
locus_tag:SPAC19A8.08|protein_id:NP_593784.1	GO:0003723; GO:0005515
gene:orc1|protein_id:NP_596060.1	GO:0003682; GO:0005524
locus_tag:SPAC17A2.06c|protein_id:NP_594240.1	GO:0005515
gene:vrp1|protein_id:NP_001342958.1	GO:0003779
gene:rpl13|protein_id:NP_593453.1	GO:0005840; GO:0006412; GO:0003735
locus_tag:SPAC2F7.09c|protein_id:NP_592980.1	GO:0005525
gene:ppk15|protein_id:NP_593830.1	GO:0005524; GO:0006468; GO:0004672
locus_tag:SPCPJ732.02c|protein_id:NP_001342982.1	GO:0004856; GO:0016773; GO:0005975; GO:0042732
gene:vps41|protein_id:NP_593409.2	GO:0006886; GO:0046907; GO:0016192; GO:0005515
locus_tag:SPAC9.04|protein_id:NP_593347.1	GO:0006508; GO:0003676; GO:0015074; GO:0004190
locus_tag:SPAC23C11.10|protein_id:NP_593641.2	GO:0004518; GO:0034477
gene:btb1|protein_id:NP_587711.1	GO:0005515
locus_tag:SPCPB1C11.02|protein_id:NP_588425.1	GO:0016020; GO:0055085; GO:0016021; GO:0022857; GO:0006865
locus_tag:SPAC56F8.10|protein_id:NP_593224.1	GO:0004489; GO:0055114; GO:0006555
locus_tag:SPBP16F5.08c|protein_id:NP_595782.1	GO:0050660; GO:0050661; GO:0004499; GO:0055114
locus_tag:SPCC18.05c|protein_id:NP_588384.1	GO:0005515
locus_tag:SPAC17H9.14c|protein_id:NP_593584.1	GO:0005783; GO:0045454; GO:0016853
locus_tag:SPAC222.07c|protein_id:NP_593146.1	GO:0004672; GO:0006468; GO:0005524
locus_tag:SPBC1709.18|protein_id:NP_595451.1	GO:0005737; GO:0003743; GO:0003723; GO:0006413
locus_tag:SPAPB2B4.05|protein_id:NP_593891.1	GO:0015078; GO:0033180; GO:1902600
locus_tag:SPAC5D6.06c|protein_id:NP_593363.1	GO:0006488
gene:apc13|protein_id:NP_595754.1	GO:0005680
locus_tag:SPAC3G6.03c|protein_id:NP_594969.2	GO:0047429
gene:nic1|protein_id:NP_587676.3	GO:0015099; GO:0035444; GO:0005887
gene:klp6|protein_id:NP_001342739.1	GO:0008017; GO:0007018; GO:0003777; GO:0005524
locus_tag:SPAC17G8.03c|protein_id:NP_593726.1	GO:0046982
locus_tag:SPBP35G2.07|protein_id:NP_595382.1	GO:0003824; GO:0009082; GO:0050660; GO:0000287; GO:0030976; GO:0003984
gene:sdh4|protein_id:NP_595828.2	GO:0016020; GO:0005740; GO:0016021
locus_tag:SPAC13F5.01c|protein_id:NP_593649.2	GO:0030983; GO:0005524; GO:0006298
locus_tag:SPCC548.07c|protein_id:NP_587747.1	GO:0055085; GO:0016021; GO:0022857; GO:0016020
locus_tag:SPBC2F12.09c|protein_id:NP_595707.1	GO:0006355; GO:0003700; GO:0003677
locus_tag:SPBC1734.03|protein_id:NP_595420.2	GO:0009396; GO:0046654; GO:0044237; GO:0004156; GO:0006760; GO:0003848; GO:0042558; GO:0004150
locus_tag:SPBC19F5.01c|protein_id:NP_001342772.1	GO:0000079; GO:2000045
gene:nem1|protein_id:NP_596404.1	GO:0016791
locus_tag:SPBC32H8.09|protein_id:NP_595615.1	GO:0005515
gene:fis1|protein_id:NP_595719.1	GO:0005515; GO:0000266
gene:bet3|protein_id:NP_593886.1	GO:0030008; GO:0048193
gene:klp8|protein_id:NP_594675.1	GO:0008017; GO:0003777; GO:0005524; GO:0007018
locus_tag:SPBC1683.05|protein_id:NP_595061.1	GO:0016020; GO:0055085; GO:0022857
locus_tag:SPCC645.07|protein_id:NP_588116.1	GO:0035556; GO:0005089; GO:0035023
locus_tag:SPBC15D4.09c|protein_id:NP_596249.1	GO:0030170; GO:0003824; GO:0019346
locus_tag:SPBC1718.01|protein_id:NP_001342944.1	GO:0005515
locus_tag:SPBC18E5.08|protein_id:NP_595854.1	GO:0008080
locus_tag:SPCC16A11.13|protein_id:NP_588000.1	GO:0005685; GO:0006376; GO:0003729
locus_tag:SPAC30D11.14c|protein_id:NP_593203.1	GO:0003723; GO:0003676
locus_tag:SPBC11G11.02c|protein_id:NP_595720.1	GO:0007015; GO:0005509; GO:0006897; GO:0005515
locus_tag:SPAC959.02|protein_id:NP_594169.1	GO:0006886; GO:0005515
gene:mdm31|protein_id:NP_593546.1	GO:0000001; GO:0005743; GO:0007005
gene:ppp1|protein_id:NP_596543.1	GO:0042254; GO:0005730
gene:rps901|protein_id:NP_592945.1	GO:0015935; GO:0019843; GO:0006412; GO:0003735; GO:0003723
locus_tag:SPAC1556.04c|protein_id:NP_594321.1	GO:0016787; GO:0003824; GO:0009972; GO:0008270; GO:0004126
gene:dad1|protein_id:NP_594045.2	GO:0072686; GO:0042729; GO:0007052
locus_tag:SPAC1B3.10c|protein_id:NP_594794.2	GO:0005515
gene:vph2|protein_id:NP_587685.2	GO:0070072
locus_tag:SPBC1604.08c|protein_id:NP_596632.1	GO:0005634; GO:0140142; GO:0005737; GO:0006606; GO:0005515; GO:0061608
locus_tag:SPCC320.03|protein_id:NP_587726.1	GO:0008270; GO:0003677; GO:0000981; GO:0006355; GO:0005634; GO:0006351
locus_tag:SPBC1539.08|protein_id:NP_596822.1	GO:0003924; GO:0005525
locus_tag:SPAC4F8.14c|protein_id:NP_001342835.1	GO:0008299; GO:0003824; GO:0004421
locus_tag:SPBC12C2.04|protein_id:NP_596018.1	GO:0016491
locus_tag:SPBC32F12.16|protein_id:NP_001343164.1	GO:0034719
locus_tag:SPBC36B7.04|protein_id:NP_595986.1	GO:0050660; GO:0055114; GO:0008033; GO:0017150; GO:0003824
locus_tag:SPBC17F3.02|protein_id:NP_596023.1	GO:0004672; GO:0006468; GO:0005524
locus_tag:SPAC4G8.09|protein_id:NP_593069.1	GO:0006429; GO:0004823; GO:0004812; GO:0000166; GO:0006418; GO:0005524; GO:0002161
locus_tag:SPAC343.03|protein_id:NP_593423.1	GO:0005680; GO:0004842
locus_tag:SPAC11D3.17|protein_id:NP_001342806.1	GO:0005634; GO:0006351; GO:0008270; GO:0003676; GO:0003677
gene:tfs1|protein_id:NP_593623.1	GO:0008270; GO:0003676; GO:0006355; GO:0005634; GO:0006351
locus_tag:SPBC4F6.11c|protein_id:NP_596111.1	GO:0006529; GO:0004066
locus_tag:SPCC10H11.02|protein_id:NP_587857.2	GO:0003676
locus_tag:SPBC1604.09c|protein_id:NP_596631.1	GO:0003676; GO:0008408; GO:0006364
gene:tip41|protein_id:NP_588074.1	GO:0043666
gene:pmd1|protein_id:NP_001342744.1	GO:0016021; GO:0055085; GO:0016887; GO:0005524; GO:0042626
locus_tag:SPBC1198.10c|protein_id:NP_595079.1	GO:0005524; GO:0006418; GO:0003676; GO:0006421; GO:0004816; GO:0004812; GO:0000166
locus_tag:SPCC1322.11|protein_id:NP_588139.1	GO:0006412; GO:0005840; GO:0003735
locus_tag:SPBC530.14c|protein_id:NP_595327.1	GO:0006468; GO:0005524; GO:0004672
locus_tag:SPBC16G5.02c|protein_id:NP_596751.1	GO:0006014; GO:0016773; GO:0016301; GO:0004747
locus_tag:SPBC1652.02|protein_id:NP_596769.2	GO:0006865; GO:0022857; GO:0016021; GO:0055085; GO:0016020
gene:tor2|protein_id:NP_595359.2	GO:0005515; GO:0044877; GO:0016301
locus_tag:SPBC19G7.05c|protein_id:NP_595971.1	GO:0000148; GO:0003843; GO:0006075; GO:0016020
gene:stt3|protein_id:NP_595148.1	GO:0016020; GO:0004576; GO:0006486
locus_tag:SPCC188.11|protein_id:NP_588213.1	GO:0000398; GO:0005681
locus_tag:SPBP8B7.15c|protein_id:NP_001342771.1	GO:0003676; GO:0008270
gene:vip1|protein_id:NP_593257.1	GO:0003676
locus_tag:SPCC74.05|protein_id:NP_588378.1	GO:0003735; GO:0005840; GO:0006412
locus_tag:SPBC409.10|protein_id:NP_595460.1	GO:0006164; GO:0004639
locus_tag:SPAC806.02c|protein_id:NP_592852.1	GO:0005515; GO:0051539; GO:0016226; GO:0005524; GO:0097361
locus_tag:SPAC1F5.02|protein_id:NP_592871.1	GO:0003756; GO:0016853; GO:0045454
locus_tag:SPAC1565.02c|protein_id:NP_593281.1	GO:0007165
locus_tag:SPBP4H10.05c|protein_id:NP_596179.1	GO:0004014; GO:0008295; GO:0006597
gene:rps29|protein_id:NP_595213.1	GO:0003735; GO:0006412; GO:0005840
gene:rpl29|protein_id:NP_596316.1	GO:0005840; GO:0006412; GO:0003735
locus_tag:SPAC644.09|protein_id:NP_593877.1	GO:0030170
locus_tag:SPBC17D1.07c|protein_id:NP_596389.2	GO:0005515
locus_tag:SPAC589.06c|protein_id:NP_594054.1	GO:0045047; GO:0005783
gene:cek1|protein_id:NP_588310.1	GO:0004672; GO:0005524; GO:0006468; GO:0004674
locus_tag:SPCC576.11|protein_id:NP_588438.1	GO:0005840; GO:0006412; GO:0003735
gene:wis2|protein_id:NP_594787.1	GO:0006457; GO:0005515; GO:0000413; GO:0003755
locus_tag:SPAC631.02|protein_id:NP_001342973.1	GO:0005515
gene:mcs2|protein_id:NP_595776.1	GO:0006351; GO:0070985; GO:0016538
gene:rad9|protein_id:NP_593455.1	GO:0030896; GO:0006281; GO:0000077
gene:omh6|protein_id:NP_594171.1	GO:0006486; GO:0000030; GO:0016020
locus_tag:SPAC27F1.04c|protein_id:NP_594532.1	GO:0000776; GO:0031262
locus_tag:SPCC31H12.02c|protein_id:NP_587895.1	GO:0005216; GO:0016020; GO:0006811
locus_tag:SPBC106.18|protein_id:NP_595167.1	GO:0006412; GO:0005840; GO:0003735
gene:nup40|protein_id:NP_593304.1	GO:0003676
locus_tag:SPBC2F12.04|protein_id:NP_595711.1	GO:0006412; GO:0005840; GO:0015934; GO:0003735
locus_tag:SPAC29B12.12|protein_id:NP_594989.1	GO:0008270
gene:mlh1|protein_id:NP_596199.1	GO:0030983; GO:0005524; GO:0006298
gene:rps902|protein_id:NP_595840.1	GO:0006412; GO:0015935; GO:0019843; GO:0003735; GO:0003723
gene:rsm19|protein_id:NP_592912.2	GO:0005840; GO:0006412; GO:0003723; GO:0003735
locus_tag:SPCC63.12c|protein_id:NP_587985.1	GO:0004175; GO:0005839; GO:0004298; GO:0019774; GO:0051603; GO:0043161
gene:fnx1|protein_id:NP_596009.1	GO:0055085; GO:0005887
locus_tag:SPAC23C11.09|protein_id:NP_593640.1	GO:0000166; GO:0004813; GO:0004812; GO:0003676; GO:0006419; GO:0005737; GO:0043039; GO:0005524
locus_tag:SPBC25H2.10c|protein_id:NP_001018836.1	GO:0003723; GO:0006400
gene:rhp57|protein_id:NP_593627.1	GO:0003677; GO:0006281; GO:0008094; GO:0005524
locus_tag:SPAC1782.09c|protein_id:NP_594716.1	GO:0016791; GO:0016311; GO:0004725; GO:0008138; GO:0006470
gene:mel1|protein_id:NP_595012.1	GO:0004557; GO:0005975; GO:0004553; GO:0003824
gene:cyk3|protein_id:NP_593561.1	GO:0005515
locus_tag:SPCC1827.05c|protein_id:NP_588551.1	GO:0003676
gene:orc2|protein_id:NP_596143.1	GO:0006260; GO:0000808; GO:0005634
gene:eri1|protein_id:NP_001343023.1	GO:0003676
gene:zip1|protein_id:NP_001342821.1	GO:0006355; GO:0003700
gene:chp2|protein_id:NP_596808.1	GO:0005634
locus_tag:SPAPB17E12.08|protein_id:NP_001018223.3	GO:0005789; GO:0034599
locus_tag:SPAC16E8.16|protein_id:NP_594229.1	GO:0070897; GO:0006355; GO:0017025
locus_tag:SPBC13G1.08c|protein_id:NP_596557.1	GO:0005515
gene:hrf1|protein_id:NP_596360.1	GO:0006888; GO:0005789
locus_tag:SPAC2F3.03c|protein_id:NP_594382.1	GO:0003899; GO:0003677; GO:0005634; GO:0006351
locus_tag:SPBC365.09c|protein_id:NP_596038.1	GO:0003676
gene:rpl1001|protein_id:NP_595850.1	GO:0003735; GO:0005840; GO:0006412
gene:shd1|protein_id:NP_594213.1	GO:0042802; GO:0043130; GO:0005515; GO:0030674; GO:0008092
gene:trm9|protein_id:NP_593681.1	GO:0008168
gene:rrn5|protein_id:NP_594872.1	GO:0003677
gene:ulp2|protein_id:NP_593475.2	GO:0008234; GO:0006508
locus_tag:SPBC1E8.02|protein_id:NP_001342703.1	GO:0005515
gene:cwf11|protein_id:NP_595360.1	GO:0005681; GO:0000398
gene:hst2|protein_id:NP_588147.1	GO:0008270; GO:0070403; GO:0017136
locus_tag:SPBC1271.05c|protein_id:NP_595145.1	GO:0008270
locus_tag:SPAC19G12.07c|protein_id:NP_594422.2	GO:0003723; GO:0005634; GO:0006397; GO:0003676
locus_tag:SPAC1002.09c|protein_id:NP_593496.1	GO:0045454; GO:0016668; GO:0050660; GO:0004148; GO:0055114; GO:0009055; GO:0016491
locus_tag:SPAC17C9.08|protein_id:NP_594598.2	GO:0016787; GO:0003676; GO:0046872
gene:trm13|protein_id:NP_593914.2	GO:0008168; GO:0008033
gene:sds22|protein_id:NP_593824.1	GO:0005515
gene:arg12|protein_id:NP_595183.1	GO:0004055; GO:0006526; GO:0005524
gene:fus1|protein_id:NP_594737.1	GO:0030036; GO:0003779; GO:0017048
locus_tag:SPAC227.05|protein_id:NP_592959.1	GO:0006457; GO:0016272; GO:0051082
locus_tag:SPAC824.04|protein_id:NP_593443.1	GO:0005515
gene:ggt2|protein_id:NP_593273.1	GO:0036374; GO:0006751
gene:ipk1|protein_id:NP_588080.1	GO:0005524; GO:0035299
gene:gpd2|protein_id:NP_594542.1	GO:0006072; GO:0051287; GO:0004367; GO:0009331; GO:0046168; GO:0055114; GO:0016491; GO:0005975; GO:0042803; GO:0016616
gene:txl1|protein_id:NP_595306.1	GO:0045454
locus_tag:SPCC553.11c|protein_id:NP_587763.2	GO:0006367; GO:0005672
locus_tag:SPCC18B5.01c|protein_id:NP_587932.3	GO:0016887; GO:1990961; GO:0016020; GO:0042626; GO:0005524; GO:0016021; GO:0055085
locus_tag:SPAC140.03|protein_id:NP_593532.1	GO:0033167; GO:0031047
locus_tag:SPBC4B4.01c|protein_id:NP_596418.1	GO:0015937; GO:0005524; GO:0004594
locus_tag:SPCC285.05|protein_id:NP_588334.1	GO:0055085; GO:0009116; GO:0003824
locus_tag:SPBC17G9.05|protein_id:NP_595894.1	GO:0003755; GO:0000413; GO:0003676
locus_tag:SPBC31E1.02c|protein_id:NP_595098.1	GO:0016021; GO:0000166; GO:0005388; GO:0006816
locus_tag:SPBC30D10.05c|protein_id:NP_596280.1	GO:0016491
gene:eme1|protein_id:NP_594132.2	GO:0004518; GO:0003677
gene:spt7|protein_id:NP_596356.2	GO:0005515; GO:0046982
locus_tag:SPAC2F7.13c|protein_id:NP_592983.1	GO:0005524; GO:0006418; GO:0006436; GO:0004812; GO:0004830; GO:0000166
locus_tag:SPAC3H5.07|protein_id:NP_594185.1	GO:0022625; GO:0003735; GO:0000463
locus_tag:SPAC13F5.05|protein_id:NP_593653.1	GO:0045454
locus_tag:SPBC4F6.05c|protein_id:NP_596105.1	GO:0016020
gene:rps2801|protein_id:NP_594526.1	GO:0005840; GO:0006412; GO:0003735
gene:grx2|protein_id:NP_594310.1	GO:0009055; GO:0015035; GO:0045454
locus_tag:SPAPB1A10.12c|protein_id:NP_593526.1	GO:0050660; GO:0016020; GO:0071949; GO:0003885; GO:0016899; GO:0055114; GO:0016491
locus_tag:SPAC17G6.05c|protein_id:NP_594252.1	GO:0005515
gene:atg13|protein_id:NP_594750.1	GO:0006914; GO:1990316
gene:chs2|protein_id:NP_595434.1	GO:0004100; GO:0006031
locus_tag:SPAC3A11.13|protein_id:NP_594190.1	GO:0006457; GO:0016272; GO:0051082
gene:mcm2|protein_id:NP_595477.1	GO:0005634; GO:1905775; GO:0005524; GO:0042555; GO:0006260; GO:0006270; GO:0003677
gene:sgo1|protein_id:NP_595378.1	GO:0045132; GO:0000775; GO:0005634
locus_tag:SPAC4F10.05c|protein_id:NP_594748.1	GO:0033819; GO:0009249; GO:0006464
locus_tag:SPBC2D10.11c|protein_id:NP_596230.1	GO:0006334; GO:0005634
gene:mad1|protein_id:NP_595516.1	GO:0007094
locus_tag:SPCC1223.14|protein_id:NP_588359.2	GO:0009073; GO:0004107
locus_tag:SPBC14C8.05c|protein_id:NP_595908.1	GO:0004339; GO:0005976; GO:0003824
locus_tag:SPAC14C4.16|protein_id:NP_001018295.1	GO:0072686; GO:0042729; GO:0008608
locus_tag:SPBC36B7.09|protein_id:NP_595991.2	GO:0005515; GO:0004672; GO:0010998; GO:0004694; GO:0006468; GO:0000077; GO:0005524
locus_tag:SPAC24H6.10c|protein_id:NP_592942.1	GO:0003824; GO:0003849; GO:0009058; GO:0009073
locus_tag:SPCC162.05|protein_id:NP_588239.2	GO:0008425; GO:0006744
locus_tag:SPBC1289.06c|protein_id:NP_596830.1	GO:0005515
gene:cid16|protein_id:NP_593571.1	GO:0016779
gene:pof9|protein_id:NP_595769.1	GO:0005515
locus_tag:SPCC965.14c|protein_id:NP_588524.1	GO:0016787; GO:0008270; GO:0003824
locus_tag:SPCC18.08|protein_id:NP_588387.1	GO:0005524; GO:0004824; GO:0006418; GO:0006430; GO:0005737; GO:0003676; GO:0000166; GO:0004812
locus_tag:SPCC1494.10|protein_id:NP_588535.2	GO:0005515
locus_tag:SPBC15D4.06|protein_id:NP_596246.1	GO:0008080
gene:rad31|protein_id:NP_593251.1	GO:0008641
locus_tag:SPCC338.17c|protein_id:NP_588151.1	GO:0005515
gene:ino80|protein_id:NP_001018299.1	GO:0003677; GO:0005524
gene:iki3|protein_id:NP_595335.1	GO:0002098; GO:0033588; GO:0005515
locus_tag:SPAC3A12.18|protein_id:NP_593344.2	GO:0016614; GO:0050661; GO:0055114; GO:0006006; GO:0004345
gene:swc2|protein_id:NP_595388.1	GO:0043486; GO:0005634; GO:0006355; GO:0006338
gene:cbh1|protein_id:NP_594583.1	GO:0003677; GO:0003676
gene:btb2|protein_id:NP_596074.1	GO:0005515
locus_tag:SPBC11C11.10|protein_id:NP_596400.1	GO:0006396; GO:0009451; GO:0001522; GO:0009982; GO:0003723
gene:pmc2|protein_id:NP_592975.1	GO:0016592; GO:0006357; GO:0003712
locus_tag:SPAC27E2.03c|protein_id:NP_001342852.1	GO:0005525
locus_tag:SPBC14C8.07c|protein_id:NP_595910.1	GO:0006270; GO:0051301; GO:0005524
gene:upf1|protein_id:NP_593080.1	GO:0003677; GO:0000184; GO:0004386; GO:0008270; GO:0005524; GO:0005737
locus_tag:SPAC2C4.17c|protein_id:NP_594520.1	GO:0005509; GO:0016020; GO:0055085
locus_tag:SPAC17G6.02c|protein_id:NP_594249.1	GO:0016021
gene:rik1|protein_id:NP_588204.1	GO:0005634; GO:0005515; GO:0003676
gene:not2|protein_id:NP_587823.2	GO:0005634; GO:0006355
gene:yrs1|protein_id:NP_587876.1	GO:0006418; GO:0005737; GO:0006437; GO:0005524; GO:0000166; GO:0004812; GO:0004831
locus_tag:SPAP8A3.11c|protein_id:NP_594950.1	GO:0005525
gene:ppk29|protein_id:NP_001342923.1	GO:0006468; GO:0005524; GO:0004672
gene:erg7|protein_id:NP_593702.2	GO:0000250; GO:0016866; GO:0016104; GO:0005811; GO:0042300
locus_tag:SPBC1306.02|protein_id:NP_595473.1	GO:0005515
locus_tag:SPBC1271.09|protein_id:NP_595141.1	GO:0022857; GO:0055085; GO:0016021
gene:gcd10|protein_id:NP_595109.1	GO:0031515; GO:0030488
locus_tag:SPCC1827.08c|protein_id:NP_588546.2	GO:0005515
locus_tag:SPAC14C4.03|protein_id:NP_594908.1	GO:0005515; GO:0004672; GO:0006468; GO:0005524
locus_tag:SPBC1683.13c|protein_id:NP_595069.1	GO:0003677; GO:0008270; GO:0006351; GO:0000981; GO:0006355; GO:0005634
locus_tag:SPBC1734.11|protein_id:NP_595428.1	GO:0009408; GO:0006457; GO:0051082; GO:0005524; GO:0031072
gene:snu66|protein_id:NP_593382.1	GO:0000398
