Feature	GO
locus_tag:DDB_G0277477|protein_id:XP_642669.1	GO:0003997; GO:0016627; GO:0006631; GO:0055114; GO:0006635; GO:0005777; GO:0071949
locus_tag:DDB_G0284339|protein_id:XP_638567.1	GO:0005764; GO:0006629; GO:0006665
locus_tag:DDB_G0292020|protein_id:XP_629771.1	GO:0035556
locus_tag:DDB_G0287677|protein_id:XP_637148.2	GO:0003854; GO:0006694; GO:0016616; GO:0055114
gene:rab11B|protein_id:XP_637328.1	GO:0005525; GO:0003924
locus_tag:DDB_G0282121|protein_id:XP_640365.1	GO:0090729
gene:vatB|protein_id:XP_642608.1	GO:0005524; GO:0033180; GO:1902600; GO:0046034
locus_tag:DDB_G0272530|protein_id:XP_645118.1	GO:0030178; GO:0007275; GO:0005576
gene:rvb2|protein_id:XP_641022.1	GO:0005524; GO:0003678
gene:Dd5P1|protein_id:XP_641410.1	GO:0046856
locus_tag:DDB_G0283949|protein_id:XP_638822.1	GO:0008990; GO:0031167
gene:maoA|protein_id:XP_636677.1	GO:0016491; GO:0055114
locus_tag:DDB_G0280977|protein_id:XP_640934.1	GO:0016021; GO:0016887; GO:0042626; GO:0055085; GO:0005524
locus_tag:DDB_G0283269|protein_id:XP_639126.1	GO:0016787; GO:0004298
gene:folC|protein_id:XP_629535.1	GO:0005524; GO:0009058; GO:0009396; GO:0016874; GO:0004326
locus_tag:DDB_G0285117|protein_id:XP_639875.1	GO:0005524
locus_tag:DDB_G0291350|protein_id:XP_635157.1	GO:0004672; GO:0006468; GO:0005524
locus_tag:DDB_G0275077|protein_id:XP_643790.1	GO:0016491; GO:0016740; GO:0003824
locus_tag:DDB_G0289593|protein_id:XP_636148.2	GO:0003924; GO:0003746; GO:0005525; GO:0006414
locus_tag:DDB_G0279695|protein_id:XP_641604.1	GO:0003676
locus_tag:DDB_G0270020|protein_id:XP_646474.1	GO:0008270; GO:0003676
locus_tag:DDB_G0291187|protein_id:XP_635353.1	GO:0016756; GO:0046938; GO:0046872; GO:0010038
locus_tag:DDB_G0292634|protein_id:XP_629536.1	GO:0030246
locus_tag:DDB_G0274847|protein_id:XP_644037.1	GO:0016779
locus_tag:DDB_G0289605|protein_id:XP_636125.1	GO:0004499; GO:0050661; GO:0050660; GO:0055114
locus_tag:DDB_G0276007|protein_id:XP_001134601.1	GO:0003924; GO:0005525
locus_tag:DDB_G0276009|protein_id:XP_643380.1	GO:0006508; GO:0004190
locus_tag:DDB_G0282647|protein_id:XP_640174.1	GO:0003924; GO:0005525
gene:fps|protein_id:XP_641990.1	GO:0008299
locus_tag:DDB_G0277505|protein_id:XP_642594.1	GO:0003677
locus_tag:DDB_G0278263|protein_id:XP_642247.1	GO:0008270; GO:0006379; GO:0003676; GO:0006351
locus_tag:DDB_G0290461|protein_id:XP_635739.1	GO:0003676
gene:coq7|protein_id:XP_641196.1	GO:0006744; GO:0055114
locus_tag:DDB_G0289363|protein_id:XP_636286.1	GO:0030246
gene:gtr3|protein_id:XP_637479.1	GO:0016757
gene:fhkC|protein_id:XP_640601.1	GO:0004672; GO:0006468; GO:0005515; GO:0005524
locus_tag:DDB_G0271092|protein_id:XP_646791.1	GO:0046982; GO:0000786; GO:0003677
locus_tag:DDB_G0285741|protein_id:XP_638067.1	GO:0045454; GO:0016491
locus_tag:DDB_G0284063|protein_id:XP_638719.1	GO:0006355; GO:0003677
gene:adkB|protein_id:XP_629490.1	GO:0016776; GO:0019205; GO:0006139; GO:0004017; GO:0005524
locus_tag:DDB_G0289215|protein_id:XP_636342.1	GO:0004525; GO:0006396
gene:modA|protein_id:XP_646169.1	GO:0003824; GO:0005975; GO:0004553; GO:0030246
locus_tag:DDB_G0270646|protein_id:XP_646301.1	GO:0008270
locus_tag:DDB_G0280849|protein_id:XP_640973.1	GO:0005868; GO:0005515; GO:0007018
locus_tag:DDB_G0285937|protein_id:XP_638017.1	GO:0004386
gene:pip5k3|protein_id:XP_001732989.1	GO:0016307; GO:0005524; GO:0046872; GO:0046488
locus_tag:DDB_G0273205|protein_id:XP_644772.1	GO:0005509
locus_tag:DDB_G0276967|protein_id:XP_642823.1	GO:0007264; GO:0003924; GO:0005525
gene:myoK|protein_id:XP_643950.1	GO:0003774; GO:0005524; GO:0016459
locus_tag:DDB_G0294296|protein_id:XP_628752.2	GO:0003676
locus_tag:DDB_G0276867|protein_id:XP_642963.1	GO:0006275; GO:0003677
locus_tag:DDB_G0277663|protein_id:XP_642561.1	GO:0016192; GO:0006886
locus_tag:DDB_G0279183|protein_id:XP_641833.1	GO:0016021; GO:0016887; GO:0000166; GO:0006812
locus_tag:DDB_G0285467|protein_id:XP_638072.1	GO:0016810; GO:0016787
locus_tag:DDB_G0267992|protein_id:XP_647469.1	GO:0016791; GO:0004721; GO:0004725; GO:0016311
locus_tag:DDB_G0286485|protein_id:XP_637698.1	GO:0019901; GO:0000079
locus_tag:DDB_G0267416|protein_id:XP_647347.1	GO:0006351; GO:0003677; GO:0003899
locus_tag:DDB_G0290557|protein_id:XP_635649.1	GO:0030976; GO:0003824
gene:guaA|protein_id:XP_640534.1	GO:0003922; GO:0006164; GO:0006177; GO:0016462; GO:0005524
locus_tag:DDB_G0277437|protein_id:XP_642627.1	GO:0016226; GO:0051536; GO:0051539; GO:0005524
gene:fslC|protein_id:XP_643987.1	GO:0007166; GO:0004888; GO:0016020; GO:0005515; GO:0016021
gene:pkiA|protein_id:XP_636246.1	GO:0003824
locus_tag:DDB_G0283319|protein_id:XP_639163.1	GO:0030131; GO:0030276; GO:0016192; GO:0030117; GO:0015031; GO:0006886
locus_tag:DDB_G0274911|protein_id:XP_644134.1	GO:0005515
gene:tfdp2|protein_id:XP_642885.1	GO:0005667; GO:0003700; GO:0006355
locus_tag:DDB_G0275751|protein_id:XP_643537.1	GO:0003924; GO:0003743; GO:0006413; GO:0005525
gene:mfsd1|protein_id:XP_636334.1	GO:0005887; GO:0055085
gene:gxcT|protein_id:XP_646113.1	GO:0005089; GO:0005515; GO:0003676; GO:0035023; GO:0035556; GO:0005085
gene:athl1|protein_id:XP_637395.2	GO:0003824; GO:0005975
locus_tag:DDB_G0280191|protein_id:XP_641296.1	GO:0016787
locus_tag:DDB_G0284605|protein_id:XP_638496.1	GO:0016020; GO:0005524; GO:0000166; GO:0070588; GO:0016021; GO:0005388
locus_tag:DDB_G0287561|protein_id:XP_637191.1	GO:0016491; GO:0010181; GO:0003824; GO:0055114
locus_tag:DDB_G0270178|protein_id:XP_646601.1	GO:0005515
locus_tag:DDB_G0268048|protein_id:XP_647513.1	GO:0072546
locus_tag:DDB_G0292546|protein_id:XP_629663.1	GO:0015969
gene:msh6|protein_id:XP_647085.1	GO:0030983; GO:0006298; GO:0005524
locus_tag:DDB_G0274871|protein_id:XP_644076.1	GO:0004421; GO:0008299; GO:0003824
locus_tag:DDB_G0270096|protein_id:XP_646537.1	GO:0005515
locus_tag:DDB_G0283199|protein_id:XP_639218.1	GO:0003824
locus_tag:DDB_G0283975|protein_id:XP_638841.1	GO:0008168
gene:rapgap1|protein_id:XP_645524.1	GO:0005096; GO:0051056
locus_tag:DDB_G0288361|protein_id:XP_636780.1	GO:0008017; GO:0003777; GO:0005524; GO:0007018
locus_tag:DDB_G0283683|protein_id:XP_638964.1	GO:0005515
locus_tag:DDB_G0286501|protein_id:XP_637692.1	GO:0042254
locus_tag:DDB_G0291816|protein_id:XP_629947.1	GO:0004792
locus_tag:DDB_G0282005|protein_id:XP_640402.1	GO:0016787
locus_tag:DDB_G0286695|protein_id:XP_637627.1	GO:0005096
locus_tag:DDB_G0276725|protein_id:XP_643007.1	GO:0003676
gene:tsg101|protein_id:XP_637568.1	GO:0015031; GO:0006464
locus_tag:DDB_G0278789|protein_id:XP_641964.1	GO:0005524; GO:0006457; GO:0031072; GO:0051082; GO:0009408
gene:ucpC|protein_id:XP_638658.1	GO:0022857; GO:0055085
locus_tag:DDB_G0271864|protein_id:XP_645446.1	GO:0006777; GO:0019008; GO:0005829; GO:0030366
locus_tag:DDB_G0288325|protein_id:XP_636763.1	GO:0034998; GO:0006487
locus_tag:DDB_G0285085|protein_id:XP_639998.1	GO:0003676
locus_tag:DDB_G0293826|protein_id:XP_628954.1	GO:0005515
gene:arl1|protein_id:XP_636876.2	GO:0005525
locus_tag:DDB_G0289585|protein_id:XP_636152.1	GO:0005515
locus_tag:DDB_G0287925|protein_id:XP_636975.1	GO:0005515
gene:rpl35a|protein_id:XP_646794.1	GO:0005840; GO:0003735; GO:0006412
locus_tag:DDB_G0283367|protein_id:XP_639118.1	GO:0030042; GO:0015629; GO:0003779
locus_tag:DDB_G0272756|protein_id:XP_644941.1	GO:0007155
locus_tag:DDB_G0274257|protein_id:XP_644016.1	GO:0003824
locus_tag:DDB_G0287363|protein_id:XP_637266.1	GO:0005509; GO:0016020
locus_tag:DDB_G0280425|protein_id:XP_641168.1	GO:0019901; GO:0000079
locus_tag:DDB_G0292830|protein_id:XP_629370.1	GO:0006812; GO:0016021; GO:0015299; GO:0055085
gene:ddx18|protein_id:XP_640236.1	GO:0005524; GO:0003676
locus_tag:DDB_G0286639|protein_id:XP_637590.1	GO:0055085; GO:0016021
locus_tag:DDB_G0292230|protein_id:XP_629730.1	GO:0005515
locus_tag:DDB_G0270292|protein_id:XP_646684.1	GO:0030246
locus_tag:DDB_G0292784|protein_id:XP_629461.1	GO:0006891; GO:0017119
gene:rabggtb|protein_id:XP_001733035.1	GO:0003824; GO:0004663; GO:0018344
locus_tag:DDB_G0285053|protein_id:XP_639920.2	GO:0055114; GO:0016491
locus_tag:DDB_G0278963|protein_id:XP_641903.1	GO:0006351
locus_tag:DDB_G0269214|protein_id:XP_646017.1	GO:0016020; GO:0005524; GO:0016021; GO:0016887; GO:0055085; GO:0042626
locus_tag:DDB_G0290113|protein_id:XP_635890.3	GO:0008270
gene:trpS|protein_id:XP_645983.1	GO:0005524; GO:0004830; GO:0000166; GO:0004812; GO:0006418; GO:0006436
locus_tag:DDB_G0280143|protein_id:XP_641266.1	GO:0018344; GO:0005968; GO:0006886; GO:0005092; GO:0007264
locus_tag:DDB_G0272995|protein_id:XP_644925.1	GO:0003824
gene:fray2|protein_id:XP_643160.1	GO:0006468; GO:0004672; GO:0005524
locus_tag:DDB_G0280965|protein_id:XP_640811.1	GO:0019001; GO:0003924; GO:0031683; GO:0007186
locus_tag:DDB_G0276383|protein_id:XP_643197.1	GO:0005515
locus_tag:DDB_G0291029|protein_id:XP_635463.1	GO:0000103; GO:0005524; GO:0004020; GO:0004781
gene:amd1|protein_id:XP_643401.2	GO:0006597; GO:0004014; GO:0008295
locus_tag:DDB_G0278053|protein_id:XP_001732983.1	GO:0030976; GO:0003824; GO:0000287
gene:crlF|protein_id:XP_635867.1	GO:0007166; GO:0004888; GO:0016021
locus_tag:DDB_G0267600|protein_id:XP_647156.1	GO:0003860
locus_tag:DDB_G0268004|protein_id:XP_647483.1	GO:0003676; GO:0030619
locus_tag:DDB_G0291952|protein_id:XP_001134499.1	GO:0008236
locus_tag:DDB_G0281527|protein_id:XP_640684.1	GO:0051082; GO:0006457; GO:0005524
locus_tag:DDB_G0277147|protein_id:XP_642681.1	GO:0006355; GO:0043565; GO:0008270
locus_tag:DDB_G0272022|protein_id:XP_645385.1	GO:0006383; GO:0005666
locus_tag:DDB_G0279139|protein_id:XP_641845.1	GO:0005515
gene:ChLim|protein_id:XP_647075.1	GO:0005515
locus_tag:DDB_G0284597|protein_id:XP_638491.1	GO:0005515
locus_tag:DDB_G0274267|protein_id:XP_002649180.2	GO:0005515
locus_tag:DDB_G0275005|protein_id:XP_644313.1	GO:0003676
locus_tag:DDB_G0273641|protein_id:XP_644437.1	GO:0006468; GO:0004672; GO:0005524
locus_tag:DDB_G0269822|protein_id:XP_646319.1	GO:0005737; GO:0006427; GO:0004821; GO:0005524
gene:abcD2|protein_id:XP_629252.1	GO:0005524; GO:0055085; GO:0042626; GO:0016887; GO:0016021
locus_tag:DDB_G0278225|protein_id:XP_642221.1	GO:0003677
locus_tag:DDB_G0290571|protein_id:XP_635658.1	GO:0008270
gene:mybF|protein_id:XP_642285.1	GO:0003677
gene:wdr75|protein_id:XP_647045.1	GO:0005515
gene:ctxA|protein_id:XP_636175.1	GO:0005515
gene:eIF2a|protein_id:XP_638688.1	GO:0005515; GO:0006413; GO:0003743
locus_tag:DDB_G0268872|protein_id:XP_647029.1	GO:0016579; GO:0006511; GO:0036459; GO:0008270
locus_tag:DDB_G0272470|protein_id:XP_645311.1	GO:0000184
locus_tag:DDB_G0292350|protein_id:XP_629713.1	GO:0004672; GO:0006468; GO:0005524
gene:dhx9|protein_id:XP_643861.1	GO:0003676; GO:0005524; GO:0004386
locus_tag:DDB_G0279259|protein_id:XP_641756.1	GO:0005525
locus_tag:DDB_G0267188|protein_id:XP_647755.1	GO:0003677; GO:0006310; GO:0015074
locus_tag:DDB_G0267524|protein_id:XP_647099.1	GO:0006614; GO:0016021
locus_tag:DDB_G0275633|protein_id:XP_643574.1	GO:0003723; GO:0006401; GO:0003676; GO:0005524; GO:0003724
locus_tag:DDB_G0274813|protein_id:XP_643953.1	GO:0005515
locus_tag:DDB_G0271590|protein_id:XP_645621.1	GO:0008171
gene:dph5|protein_id:XP_643259.1	GO:0008168; GO:0004164; GO:0017183
locus_tag:DDB_G0293394|protein_id:XP_629160.1	GO:0009056; GO:0008270
locus_tag:DDB_G0288899|protein_id:XP_636475.1	GO:0006506; GO:0016758; GO:0016021
locus_tag:DDB_G0279355|protein_id:XP_641812.1	GO:0016787
locus_tag:DDB_G0292052|protein_id:XP_629794.1	GO:0005515
gene:mcfL|protein_id:XP_641439.1	GO:0022857; GO:0055085
locus_tag:DDB_G0269558|protein_id:XP_646066.1	GO:0016020; GO:0008375
locus_tag:DDB_G0273525|protein_id:XP_644607.1	GO:0006367
gene:vps33|protein_id:XP_635401.1	GO:0016192; GO:0006904
locus_tag:DDB_G0279065|protein_id:XP_641885.1	GO:0016021; GO:0034755; GO:0005381
gene:dhkJ|protein_id:XP_642053.2	GO:0000160; GO:0016772; GO:0007165; GO:0016021; GO:0016310; GO:0000155
locus_tag:DDB_G0285711|protein_id:XP_638228.1	GO:0035091
gene:gpaA|protein_id:XP_639105.1	GO:0019001; GO:0003924; GO:0007165; GO:0007186; GO:0031683
locus_tag:DDB_G0290975|protein_id:XP_635423.1	GO:0016787
locus_tag:DDB_G0293586|protein_id:XP_629025.1	GO:0005515
locus_tag:DDB_G0277685|protein_id:XP_642528.1	GO:0005672; GO:0005515; GO:0006367
locus_tag:DDB_G0271118|protein_id:XP_645811.1	GO:0005515
locus_tag:DDB_G0287613|protein_id:XP_637120.1	GO:0008270; GO:0016021
locus_tag:DDB_G0281559|protein_id:XP_640643.1	GO:0005524
gene:fahd1|protein_id:XP_643785.1	GO:0003824
locus_tag:DDB_G0286491|protein_id:XP_637702.1	GO:0005247; GO:0006821; GO:0055085; GO:0016020
locus_tag:DDB_G0280263|protein_id:XP_641338.1	GO:0004553; GO:0005975
locus_tag:DDB_G0274613|protein_id:XP_644311.1	GO:0005524; GO:0004672; GO:0006468
locus_tag:DDB_G0279639|protein_id:XP_641568.1	GO:0003676
locus_tag:DDB_G0271614|protein_id:XP_001732963.1	GO:0003824; GO:0055114; GO:0016491; GO:0016740
locus_tag:DDB_G0284373|protein_id:XP_638591.1	GO:0016740
locus_tag:DDB_G0278439|protein_id:XP_642366.1	GO:0030246
locus_tag:DDB_G0272785|protein_id:XP_644968.1	GO:0016788
locus_tag:DDB_G0286033|protein_id:XP_637903.1	GO:0005515
locus_tag:DDB_G0280881|protein_id:XP_640961.1	GO:0005515
gene:cbpE|protein_id:XP_644187.1	GO:0005509
gene:pigT|protein_id:XP_001733046.1	GO:0042765; GO:0016255
locus_tag:DDB_G0292466|protein_id:XP_629636.1	GO:0005634
gene:gxcS|protein_id:XP_641233.1	GO:0005089; GO:0005085; GO:0035556; GO:0035023
locus_tag:DDB_G0292244|protein_id:XP_629750.1	GO:0003899; GO:0046983; GO:0006351
locus_tag:DDB_G0271468|protein_id:XP_645791.1	GO:0006353
locus_tag:DDB_G0268016|protein_id:XP_647494.1	GO:0005789; GO:0004377
gene:rps11|protein_id:XP_640149.1	GO:0006412; GO:0005840; GO:0003735
locus_tag:DDB_G0289637|protein_id:XP_636132.1	GO:0008270
gene:mrt4|protein_id:XP_643104.1	GO:0042254; GO:0000027
gene:msh4|protein_id:XP_638826.1	GO:0030983; GO:0005524; GO:0006298
locus_tag:DDB_G0287911|protein_id:XP_636988.1	GO:0003950
gene:pks14|protein_id:XP_644930.2	GO:0016740; GO:0016491; GO:0003824
locus_tag:DDB_G0287313|protein_id:XP_637228.1	GO:0005515
locus_tag:DDB_G0282393|protein_id:XP_640022.1	GO:0008168
locus_tag:DDB_G0277669|protein_id:XP_642571.1	GO:0030246; GO:0003824; GO:0005975; GO:0016853
locus_tag:DDB_G0290617|protein_id:XP_635695.2	GO:0008270
locus_tag:DDB_G0283309|protein_id:XP_639157.1	GO:0044237; GO:0044249
locus_tag:DDB_G0280345|protein_id:XP_641391.1	GO:0005515
locus_tag:DDB_G0295785|protein_id:XP_002649130.1	GO:0000079; GO:0019901
gene:arfrp1|protein_id:XP_638926.1	GO:0005525
locus_tag:DDB_G0283525|protein_id:XP_639087.1	GO:0005525
locus_tag:DDB_G0288031|protein_id:XP_636947.1	GO:0005515; GO:0003779; GO:0007010
locus_tag:DDB_G0267760|protein_id:XP_647287.1	GO:0005524; GO:0004672; GO:0006468
locus_tag:DDB_G0293434|protein_id:XP_629133.1	GO:0003924; GO:0016020; GO:0007165; GO:0005525
locus_tag:DDB_G0287843|protein_id:XP_637094.1	GO:0022857; GO:0055085; GO:0005887
locus_tag:DDB_G0271340|protein_id:XP_645634.1	GO:0003997; GO:0016627; GO:0055114; GO:0006631; GO:0006635; GO:0071949; GO:0005777
gene:pppA|protein_id:XP_638954.1	GO:0005515
gene:hemH|protein_id:XP_636471.1	GO:0006783; GO:0004325
gene:tkrA|protein_id:XP_629831.1	GO:0055114; GO:0016616; GO:0051287
locus_tag:DDB_G0277343|protein_id:XP_642748.2	GO:0016192; GO:0006904
locus_tag:DDB_G0284657|protein_id:XP_638459.1	GO:0008270
gene:kxcB|protein_id:XP_629348.1	GO:0035023; GO:0005524; GO:0005089; GO:0004672; GO:0006468
locus_tag:DDB_G0268708|protein_id:XP_646884.1	GO:0016020; GO:0016021
locus_tag:DDB_G0285223|protein_id:XP_638336.1	GO:0005515
locus_tag:DDB_G0271084|protein_id:XP_646775.1	GO:0045454; GO:0015035; GO:0009055
locus_tag:DDB_G0287117|protein_id:XP_637424.1	GO:0015074; GO:0003676
gene:alaS|protein_id:XP_642382.1	GO:0003676; GO:0043039; GO:0005524; GO:0000166; GO:0004812; GO:0005737; GO:0006419; GO:0004813
locus_tag:DDB_G0280065|protein_id:XP_641222.1	GO:0000124; GO:0003712
locus_tag:DDB_G0280393|protein_id:XP_641373.1	GO:0003676; GO:0008270
locus_tag:DDB_G0273065|protein_id:XP_644692.1	GO:0007155; GO:0030246
gene:wdr24|protein_id:XP_637077.1	GO:0005515
gene:rabO|protein_id:XP_635724.1	GO:0003924; GO:0005525
locus_tag:DDB_G0285637|protein_id:XP_638187.1	GO:0005975; GO:0004553
locus_tag:DDB_G0284205|protein_id:XP_638642.1	GO:0005515
locus_tag:DDB_G0274331|protein_id:XP_643919.1	GO:0042626
locus_tag:DDB_G0287859|protein_id:XP_637052.1	GO:0008270
locus_tag:DDB_G0275271|protein_id:XP_643795.1	GO:0009116
locus_tag:DDB_G0289057|protein_id:XP_636411.1	GO:0016491
locus_tag:DDB_G0294376|protein_id:XP_628708.1	GO:0016791
locus_tag:DDB_G0291416|protein_id:XP_635195.1	GO:0032299; GO:0006401
locus_tag:DDB_G0269936|protein_id:XP_646417.1	GO:0005515
locus_tag:DDB_G0278239|protein_id:XP_642230.1	GO:0016409
gene:hemE|protein_id:XP_629682.1	GO:0006779; GO:0004853
gene:rab8B|protein_id:XP_643115.1	GO:0003924; GO:0005525
locus_tag:DDB_G0282157|protein_id:XP_640335.1	GO:0005515
gene:mcfK|protein_id:XP_641278.1	GO:0022857; GO:0055085
gene:wdr7|protein_id:XP_644959.1	GO:0005515
locus_tag:DDB_G0288465|protein_id:XP_636706.1	GO:0009058; GO:0003824
locus_tag:DDB_G0278353|protein_id:XP_642306.2	GO:0005515
locus_tag:DDB_G0279881|protein_id:XP_641474.1	GO:0008270
locus_tag:DDB_G0292354|protein_id:XP_629684.1	GO:0004672; GO:0005524; GO:0006468
gene:psmD7|protein_id:XP_641565.1	GO:0005838; GO:0005515
gene:csnk2b|protein_id:XP_638493.1	GO:0005956; GO:0019887
locus_tag:DDB_G0277941|protein_id:XP_642022.1	GO:0005515
gene:aatA|protein_id:XP_646849.1	GO:0003824; GO:0008483; GO:0006520; GO:0030170; GO:0009058
locus_tag:DDB_G0287501|protein_id:XP_637198.1	GO:0003824; GO:0016740
locus_tag:DDB_G0279519|protein_id:XP_641674.1	GO:0003735; GO:0005840; GO:0006412
locus_tag:DDB_G0271372|protein_id:XP_645654.1	GO:0046872; GO:0008270; GO:0005515
locus_tag:DDB_G0287681|protein_id:XP_637153.1	GO:0004930; GO:0007186; GO:0016021
locus_tag:DDB_G0282489|protein_id:XP_640080.1	GO:0006468; GO:0005515; GO:0005524; GO:0004674
locus_tag:DDB_G0290401|protein_id:XP_635721.1	GO:0004594; GO:0015937; GO:0005524
gene:ptpA1-1|protein_id:XP_644725.1	GO:0004725; GO:0006470; GO:0016311; GO:0016791
locus_tag:DDB_G0290313|protein_id:XP_635796.1	GO:0016021
locus_tag:DDB_G0292194|protein_id:XP_629865.1	GO:0005515
locus_tag:DDB_G0284533|protein_id:XP_638554.1	GO:0003735; GO:0006412; GO:0005840
locus_tag:DDB_G0286647|protein_id:XP_637596.1	GO:0030246
gene:ddx5|protein_id:XP_629283.1	GO:0003676; GO:0005524
locus_tag:DDB_G0283375|protein_id:XP_639113.1	GO:0030173; GO:0006891
gene:rps9|protein_id:XP_635999.1	GO:0003735; GO:0003723; GO:0015935; GO:0019843; GO:0006412
locus_tag:DDB_G0270694|protein_id:XP_646420.1	GO:0016020
locus_tag:DDB_G0273033|protein_id:XP_645034.1	GO:0005515
locus_tag:DDB_G0273563|protein_id:XP_644587.1	GO:0006508; GO:0005737; GO:0008239
locus_tag:DDB_G0273295|protein_id:XP_644748.1	GO:0003735; GO:0019843; GO:0005840; GO:0006412
