Feature	GO
locus_tag:CELE_F46G11.1|protein_id:NP_001355546.1	GO:0005524; GO:0006260; GO:0003678
gene:Y51A2D.13|protein_id:NP_872145.1	GO:0003824
gene:Y73B3A.16|protein_id:NP_508075.2	GO:0006468; GO:0005524; GO:0004672
gene:lgc-43|protein_id:NP_001023062.1	GO:0004888; GO:0005230; GO:0006811; GO:0034220; GO:0016021; GO:0005216
locus_tag:CELE_Y57E12AR.1|protein_id:NP_001033516.1	GO:0004867
locus_tag:CELE_F59H6.5|protein_id:NP_494149.1	GO:0000723; GO:0006281; GO:0003678
gene:trp-2|protein_id:NP_001022703.1	GO:0055085; GO:0070588; GO:0005515; GO:0005216; GO:0016020; GO:0005262; GO:0006811
locus_tag:CELE_C55A6.1|protein_id:NP_505917.2	GO:0008270
gene:ZC196.9|protein_id:NP_001346703.1	GO:0016021
locus_tag:CELE_F56H11.1|protein_id:NP_001293878.1	GO:0030198; GO:0016504; GO:0005576; GO:0005509
locus_tag:CELE_C14C6.9|protein_id:NP_503244.2	GO:0016021; GO:0004930; GO:0007186
gene:nep-16|protein_id:NP_001023203.2	GO:0008237; GO:0006508; GO:0004222
locus_tag:CELE_T10B10.2|protein_id:NP_510521.1	GO:0046872; GO:0003824
locus_tag:CELE_F52F12.3|protein_id:NP_492620.1	GO:0004672; GO:0005524; GO:0006468
gene:Y50D4A.4|protein_id:NP_503392.3	GO:0005515
gene:rab-14|protein_id:NP_510572.1	GO:0045335; GO:0032456; GO:0042742; GO:0003924; GO:0055037; GO:0090382; GO:0006895; GO:0005802; GO:0005525
locus_tag:CELE_F42G10.1|protein_id:NP_509681.2	GO:0008237
locus_tag:CELE_F23F12.4|protein_id:NP_498432.1	GO:0005515
locus_tag:CELE_M03B6.2|protein_id:NP_510308.1	GO:0005887; GO:0055085
locus_tag:CELE_F14D2.1|protein_id:NP_494518.1	GO:0005515
locus_tag:CELE_F08C6.7|protein_id:NP_509284.2	GO:0003676
gene:pelo-1|protein_id:NP_497842.1	GO:0071025; GO:0070966; GO:0070481
locus_tag:CELE_ZK1037.9|protein_id:NP_506802.1	GO:0008528; GO:0016021
locus_tag:CELE_ZK770.1|protein_id:NP_491214.3	GO:0006814; GO:0006811; GO:0016021; GO:0005272; GO:0016020; GO:0005216
locus_tag:CELE_D2062.1|protein_id:NP_001293506.1	GO:0005576
locus_tag:CELE_C52B9.9|protein_id:NP_508731.3	GO:0003824
gene:hecd-1|protein_id:NP_001293693.1	GO:0016567; GO:0005515; GO:0004842; GO:0046872
locus_tag:CELE_Y42A5A.1|protein_id:NP_505820.1	GO:0008270; GO:0008237; GO:0006508
locus_tag:CELE_Y19D10A.6|protein_id:NP_503652.3	GO:0008237; GO:0006508; GO:0008270; GO:0004222
locus_tag:CELE_C38D4.5|protein_id:NP_001309440.1	GO:0007165; GO:0005515
gene:gpb-2|protein_id:NP_492072.2	GO:0005515
locus_tag:CELE_C03G6.16|protein_id:NP_504887.1	GO:0007186; GO:0004930; GO:0016021
gene:nekl-2|protein_id:NP_491914.1	GO:0004672; GO:0005524; GO:0006468
locus_tag:CELE_ZC412.2|protein_id:NP_506660.2	GO:0035556; GO:0006468; GO:0004672; GO:0005524; GO:0004383; GO:0006182; GO:0016849; GO:0009190
gene:che-6|protein_id:NP_001343628.1	GO:0006811; GO:0016020; GO:0005216; GO:0055085
locus_tag:CELE_R07H5.2|protein_id:NP_001040977.2	GO:0005515
gene:adpr-1|protein_id:NP_001021829.1	GO:0005515
gene:C54F6.3|protein_id:NP_504940.1	GO:0016021; GO:0008146
gene:vars-1|protein_id:NP_505070.3	GO:0005524; GO:0000166; GO:0004832; GO:0006438; GO:0002161; GO:0006418; GO:0004812
gene:rpt-1|protein_id:NP_506005.1	GO:0016787; GO:0030163; GO:0005737; GO:0005524
gene:fbxa-154|protein_id:NP_001021351.1	GO:0005515
gene:tbb-4|protein_id:NP_509585.1	GO:0005525; GO:0005200; GO:0007017; GO:0003924; GO:0005874
locus_tag:CELE_F45F2.2|protein_id:NP_505201.3	GO:0000786; GO:0003677; GO:0046982
gene:Y9C9A.16|protein_id:NP_001263749.1	GO:0016491; GO:0055114
gene:ceh-60|protein_id:NP_509101.4	GO:0006355; GO:0043565; GO:0003677
locus_tag:CELE_C54F6.4|protein_id:NP_001343830.1	GO:0016021
gene:ceh-37|protein_id:NP_510366.1	GO:0006355; GO:0043565; GO:0003677
gene:iff-2|protein_id:NP_495807.1	GO:0003723; GO:0003746; GO:0045901; GO:0045905; GO:0043022; GO:0006452
locus_tag:CELE_ZK1290.6|protein_id:NP_001022508.1	GO:0003676; GO:0004523
gene:gpd-4|protein_id:NP_496192.1	GO:0006006; GO:0051287; GO:0016620; GO:0055114; GO:0050661
gene:trr-1|protein_id:NP_001022030.1	GO:0005515
locus_tag:CELE_T05A8.5|protein_id:NP_494344.1	GO:0005515
gene:W04B5.3|protein_id:NP_741096.1	GO:0030246
gene:lgc-17|protein_id:NP_510028.2	GO:0034220; GO:0016021; GO:0006811; GO:0005230; GO:0004888; GO:0005216
gene:lin-38|protein_id:NP_496852.3	GO:0003676
gene:M05B5.1|protein_id:NP_492030.1	GO:0016311; GO:0016791; GO:0004725; GO:0006470
locus_tag:CELE_T03D3.3|protein_id:NP_503766.3	GO:0008528; GO:0016021
locus_tag:CELE_C40H1.4|protein_id:NP_499056.1	GO:0016021
gene:T10C6.15|protein_id:NP_001256694.1	GO:0005515
locus_tag:CELE_C06A12.4|protein_id:NP_001255957.2	GO:0016849; GO:0009190; GO:0004672; GO:0005524; GO:0006468; GO:0035556
locus_tag:CELE_W02B8.2|protein_id:NP_496914.1	GO:0035556
locus_tag:CELE_T06A1.4|protein_id:NP_001300186.1	GO:0020037; GO:0019825
locus_tag:CELE_F10C2.7|protein_id:NP_506020.2	GO:0005887; GO:0055085
gene:F26A10.2|protein_id:NP_509290.1	GO:0003676
gene:ttll-5|protein_id:NP_001256331.1	GO:0005524; GO:0006464
gene:ZC168.2|protein_id:NP_501985.1	GO:0005576; GO:0005184
gene:E02H4.6|protein_id:NP_510377.1	GO:0006468; GO:0004672; GO:0005524
gene:F48E3.8|protein_id:NP_741840.2	GO:0003824; GO:0005975
locus_tag:CELE_K02E10.7|protein_id:NP_508456.2	GO:0005524; GO:0004672; GO:0006468
locus_tag:CELE_T10C6.12|protein_id:NP_507032.1	GO:0005634; GO:0000786; GO:0046982; GO:0003677
locus_tag:CELE_C53B4.6|protein_id:NP_501562.1	GO:0055085
gene:oac-54|protein_id:NP_495953.3	GO:0016747
gene:arl-8|protein_id:NP_502791.1	GO:0005525
gene:rheb-1|protein_id:NP_499079.1	GO:0016020; GO:0003924; GO:0007165; GO:0005525
locus_tag:CELE_T26H2.2|protein_id:NP_507741.1	GO:0005515
gene:Y39A1A.14|protein_id:NP_499349.1	GO:0008168
locus_tag:CELE_F28B12.3|protein_id:NP_495185.1	GO:0006468; GO:0005524; GO:0004672
gene:fbxb-1|protein_id:NP_507742.1	GO:0005515
locus_tag:CELE_K05F1.3|protein_id:NP_495142.1	GO:0050660; GO:0016627; GO:0003995; GO:0055114
locus_tag:CELE_C24F3.2|protein_id:NP_501870.1	GO:0016311; GO:0006470; GO:0016791; GO:0008138
gene:rga-4|protein_id:NP_001300288.1	GO:0007165
locus_tag:CELE_K12H4.1|protein_id:NP_498760.2	GO:0003677
locus_tag:CELE_F37B1.7|protein_id:NP_496866.1	GO:0005515
gene:cha-1|protein_id:NP_001023603.1	GO:0016746
gene:nstp-4|protein_id:NP_493723.3	GO:0000139; GO:0016021; GO:0015165; GO:0090481
locus_tag:CELE_F49H6.5|protein_id:NP_507311.1	GO:0006777; GO:0051539; GO:0003824; GO:0051536; GO:0046872; GO:0019008
locus_tag:CELE_C17H12.12|protein_id:NP_501042.2	GO:0005515
locus_tag:CELE_F42A9.2|protein_id:NP_501475.1	GO:0005515
gene:F23F1.5|protein_id:NP_493639.1	GO:0061015; GO:0006310; GO:0005515; GO:0005524; GO:0061608; GO:0005634; GO:0005737; GO:0006606; GO:0003910; GO:0006281
gene:nhr-203|protein_id:NP_503209.2	GO:0008270; GO:0003700; GO:0006355; GO:0043565; GO:0005634
gene:T28H10.3|protein_id:NP_506137.1	GO:0006508; GO:0008233
gene:xrep-4|protein_id:NP_491644.2	GO:0005515
locus_tag:CELE_C02F12.4|protein_id:NP_508633.1	GO:0005089; GO:0035023
gene:egrh-2|protein_id:NP_001294400.1	GO:0003676
gene:T18D3.1|protein_id:NP_510088.1	GO:0005515
locus_tag:CELE_F55B12.5|protein_id:NP_506424.2	GO:0008289
gene:rsp-5|protein_id:NP_495307.3	GO:0003676
locus_tag:CELE_Y105E8A.1|protein_id:NP_001263593.1	GO:0009055; GO:0045454; GO:0015035
locus_tag:CELE_H36L18.1|protein_id:NP_001333542.1	GO:0008237; GO:0006508; GO:0008270; GO:0004222; GO:0031012
gene:mlc-1|protein_id:NP_510829.2	GO:0005509
gene:aat-2|protein_id:NP_505394.2	GO:0022857; GO:0016020; GO:0055085
gene:dyn-1|protein_id:NP_001024332.1	GO:0005525; GO:0003924
locus_tag:CELE_F13B9.5|protein_id:NP_509396.1	GO:0035556; GO:0006468; GO:0005524; GO:0004672
locus_tag:CELE_F59F3.4|protein_id:NP_509838.2	GO:0006814; GO:0005272; GO:0016020
locus_tag:CELE_F54D5.7|protein_id:NP_496469.1	GO:0055114; GO:0050660; GO:0016627; GO:0003995
gene:parg-2|protein_id:NP_501496.2	GO:0005975; GO:0004649
locus_tag:CELE_F37A4.8|protein_id:NP_498468.2	GO:0043044; GO:0031491; GO:0003677; GO:0003676; GO:0006338; GO:0005524; GO:0016818; GO:0005634
gene:F58A6.1|protein_id:NP_494954.1	GO:0003824
gene:fbxa-103|protein_id:NP_493496.2	GO:0005515
locus_tag:CELE_F57A8.5|protein_id:NP_505584.2	GO:0005634; GO:0043565; GO:0006355; GO:0003700; GO:0008270
locus_tag:CELE_C26B2.1|protein_id:NP_501344.1	GO:0005869
locus_tag:CELE_F08C6.2|protein_id:NP_001033539.1	GO:0003824; GO:0009058
gene:rab-5|protein_id:NP_492481.1	GO:0003924; GO:0005525
locus_tag:CELE_K01A2.7|protein_id:NP_493702.1	GO:0042302
gene:hmgs-1|protein_id:NP_504496.1	GO:0003824; GO:0008299; GO:0004421
gene:his-5|protein_id:NP_505200.1	GO:0005634; GO:0000786; GO:0003677; GO:0046982
gene:ZK262.3|protein_id:NP_507603.1	GO:0006629
gene:F15H10.7|protein_id:NP_505674.1	GO:0003824
locus_tag:CELE_R09A8.3|protein_id:NP_510109.1	GO:0005515
locus_tag:CELE_T22F3.4|protein_id:NP_504008.1	GO:0005840; GO:0006412; GO:0003735
gene:T26A8.4|protein_id:NP_501435.1	GO:0046872
locus_tag:CELE_B0546.1|protein_id:NP_500336.1	GO:0042030; GO:0032780; GO:0005739
locus_tag:CELE_C23F12.1|protein_id:NP_509580.6	GO:0005515
locus_tag:CELE_F46F11.5|protein_id:NP_491641.1	GO:0016471; GO:1902600; GO:0042626
locus_tag:CELE_F25G6.4|protein_id:NP_505206.2	GO:0006811; GO:0045211; GO:0016021; GO:0034220; GO:0005230; GO:0004888; GO:0022848; GO:0005216
locus_tag:CELE_EEED8.1|protein_id:NP_001293507.1	GO:0003676
locus_tag:CELE_AH6.8|protein_id:NP_496049.1	GO:0004930; GO:0016021; GO:0007606
locus_tag:CELE_K11D2.3|protein_id:NP_001040675.1	GO:0006886; GO:0016192; GO:0030131
gene:sly-1|protein_id:NP_499317.2	GO:0006904; GO:0016192
gene:Y97E10AR.8|protein_id:NP_001033522.1	GO:0003677
locus_tag:CELE_K02B12.1|protein_id:NP_492304.1	GO:0003677; GO:0003700; GO:0006355; GO:0043565
locus_tag:CELE_C38D9.1|protein_id:NP_507449.1	GO:0005515
gene:ddb-1|protein_id:NP_502299.1	GO:0003676; GO:0005515; GO:0005634
locus_tag:CELE_F08F3.3|protein_id:NP_504436.1	GO:0015696; GO:0008519; GO:0016020
locus_tag:CELE_C15C8.3|protein_id:NP_001256448.1	GO:0006508; GO:0004190
locus_tag:CELE_Y73F8A.24|protein_id:NP_001263824.1	GO:0001671; GO:0006289; GO:0000439
gene:sucl-1|protein_id:NP_510450.1	GO:0048037; GO:0003824
locus_tag:CELE_JC8.4|protein_id:NP_502546.1	GO:0003824; GO:0008270; GO:0016787
locus_tag:CELE_F25H8.3|protein_id:NP_001255448.1	GO:0008237; GO:0006508; GO:0008270; GO:0004222
locus_tag:CELE_F54B11.1|protein_id:NP_510273.1	GO:0042302
locus_tag:CELE_H24D24.1|protein_id:NP_506996.1	GO:0007186; GO:0008528; GO:0004930; GO:0016021
gene:R03G8.3|protein_id:NP_510174.3	GO:0003824
locus_tag:CELE_C18E9.11|protein_id:NP_495916.1	GO:0005783; GO:0051085; GO:0005524
gene:C04G6.5|protein_id:NP_494940.1	GO:0016021
locus_tag:CELE_Y116A8C.18|protein_id:NP_503018.3	GO:0008270; GO:0005634; GO:0043565; GO:0003700; GO:0006355
locus_tag:CELE_Y47H9C.10|protein_id:NP_493019.3	GO:0005515
locus_tag:CELE_K10D3.1|protein_id:NP_492017.3	GO:0006811; GO:0038023; GO:0004970; GO:0005216; GO:0016020; GO:0015276
gene:igdb-2|protein_id:NP_001255649.1	GO:0005515
locus_tag:CELE_T14G12.4|protein_id:NP_508644.1	GO:0003700; GO:0006355; GO:0043565
locus_tag:CELE_D2024.2|protein_id:NP_501149.1	GO:0016787
locus_tag:CELE_Y57A10A.30|protein_id:NP_001022479.1	GO:0005737; GO:0003743; GO:0003723; GO:0006413
gene:tsfm-1|protein_id:NP_506079.1	GO:0006414; GO:0005515; GO:0003746
gene:fbxa-106|protein_id:NP_001263923.1	GO:0005515
gene:snb-2|protein_id:NP_506093.2	GO:0016192; GO:0016021
locus_tag:CELE_C02F5.12|protein_id:NP_498805.2	GO:0003676
gene:col-73|protein_id:NP_494880.1	GO:0042302
gene:fbxa-147|protein_id:NP_506633.2	GO:0005515
gene:fbxa-4|protein_id:NP_001040779.1	GO:0005515
gene:ddx-23|protein_id:NP_498260.2	GO:0005524; GO:0003676
gene:nape-2|protein_id:NP_500406.1	GO:0008270; GO:0070290
gene:K04G2.7|protein_id:NP_492216.2	GO:0003677
locus_tag:CELE_Y43F4B.9|protein_id:NP_001255193.1	GO:0005515
locus_tag:CELE_F59F5.4|protein_id:NP_509766.1	GO:0042302
locus_tag:CELE_F49E11.1|protein_id:NP_001023207.1	GO:0006468; GO:0004672; GO:0005524
gene:far-2|protein_id:NP_499011.1	GO:0008289
locus_tag:CELE_C34E10.1|protein_id:NP_498119.1	GO:0019867
gene:T12E12.6|protein_id:NP_500831.2	GO:0008270; GO:0008237; GO:0006508
locus_tag:CELE_R06F6.5|protein_id:NP_496324.1	GO:0003676
locus_tag:CELE_R06F6.1|protein_id:NP_496320.4	GO:0003723
gene:F45G2.9|protein_id:NP_499776.1	GO:0008168; GO:0001510; GO:0032259
gene:ins-3|protein_id:NP_495195.1	GO:0005179; GO:0005576
locus_tag:CELE_C13D9.8|protein_id:NP_504342.2	GO:0016021; GO:0055085
gene:ZK973.9|protein_id:NP_491358.1	GO:0003713
locus_tag:CELE_T21E8.3|protein_id:NP_509811.2	GO:0055085; GO:0042626; GO:0005524; GO:0016887; GO:0016021
locus_tag:CELE_F49E12.9|protein_id:NP_495763.1	GO:0005506; GO:0008610; GO:0016491; GO:0055114
locus_tag:CELE_Y49F6C.4|protein_id:NP_494523.1	GO:0005515
gene:col-36|protein_id:NP_495487.1	GO:0042302
gene:zipt-17|protein_id:NP_503096.2	GO:0055085; GO:0016020; GO:0046873; GO:0030001
gene:coq-3|protein_id:NP_001041045.1	GO:0008425; GO:0006744
locus_tag:CELE_Y22D7AR.2|protein_id:NP_497449.2	GO:0005515
gene:B0303.3|protein_id:NP_498915.1	GO:0003824; GO:0016747
locus_tag:CELE_C24F3.6|protein_id:NP_501867.1	GO:0042302
locus_tag:CELE_F48C11.1|protein_id:NP_510189.1	GO:0031683; GO:0007186; GO:0003924; GO:0019001; GO:0007165
locus_tag:CELE_K09C6.2|protein_id:NP_503344.2	GO:0006468; GO:0005524; GO:0004672
locus_tag:CELE_C37F5.1|protein_id:NP_001023051.1	GO:0003700; GO:0006355; GO:0043565
locus_tag:CELE_T23D8.7|protein_id:NP_492643.2	GO:0005515; GO:0003676
gene:daf-37|protein_id:NP_001309490.1	GO:0008528; GO:0007186; GO:0016021; GO:0004930
gene:nhr-87|protein_id:NP_500112.2	GO:0008270; GO:0006355; GO:0003700; GO:0043565; GO:0005634
gene:C47E12.3|protein_id:NP_501802.2	GO:0004571; GO:0016020; GO:0003824; GO:0005509
locus_tag:CELE_C04G6.3|protein_id:NP_494939.1	GO:0035091; GO:0004630; GO:0003824; GO:0006654; GO:0048017
gene:rcan-1|protein_id:NP_498223.2	GO:0003676; GO:0019722
gene:dnj-19|protein_id:NP_504452.1	GO:0051082; GO:0031072; GO:0006457; GO:0005524; GO:0009408
locus_tag:CELE_H12I13.1|protein_id:NP_001335513.1	GO:0006511; GO:0004672; GO:0005524; GO:0016579; GO:0036459; GO:0006468
gene:cyp-34A8|protein_id:NP_504102.2	GO:0005506; GO:0016705; GO:0055114; GO:0020037
gene:F28C1.3|protein_id:NP_506126.2	GO:0005515
locus_tag:CELE_Y32F6B.3|protein_id:NP_505688.1	GO:0003924; GO:0005525; GO:0007264
gene:sams-3|protein_id:NP_500872.1	GO:0006556; GO:0004478; GO:0005524
gene:nhr-80|protein_id:NP_871630.1	GO:0006355; GO:0003700; GO:0043565; GO:0005634; GO:0008270
locus_tag:CELE_ZK675.2|protein_id:NP_495663.1	GO:0006281; GO:0003684; GO:0042276; GO:0016779
locus_tag:CELE_B0496.2|protein_id:NP_501189.2	GO:0005515
locus_tag:CELE_C46E1.3|protein_id:NP_001024474.1	GO:0005525; GO:0016020
locus_tag:CELE_F19C6.1|protein_id:NP_509676.1	GO:0004703; GO:0004672; GO:0007165; GO:0005524; GO:0004674; GO:0006468
gene:ttx-7|protein_id:NP_001122453.2	GO:0046854; GO:0008934; GO:0046855
gene:K02F3.2|protein_id:NP_001263698.1	GO:0022857; GO:0005509; GO:0055085
gene:pbo-1|protein_id:NP_497601.1	GO:0005509
locus_tag:CELE_R08H2.9|protein_id:NP_001343586.1	GO:0008270; GO:0005634; GO:0043565; GO:0006355; GO:0003700
gene:sma-10|protein_id:NP_499896.1	GO:0005515
locus_tag:CELE_C28C12.7|protein_id:NP_741465.1	GO:0005764; GO:0006629; GO:0006665
locus_tag:CELE_W05B2.1|protein_id:NP_499410.1	GO:0042302
locus_tag:CELE_F46B6.7|protein_id:NP_505526.1	GO:0003676
gene:sre-30|protein_id:NP_496632.1	GO:0007606; GO:0016021
gene:srx-45|protein_id:NP_499049.2	GO:0016021
locus_tag:CELE_Y38F2AR.12|protein_id:NP_001076725.2	GO:0016787; GO:0003824
gene:acdh-1|protein_id:NP_491871.1	GO:0050660; GO:0003995; GO:0016627; GO:0055114
locus_tag:CELE_D1007.7|protein_id:NP_491403.1	GO:0003676
locus_tag:CELE_Y54F10BM.13|protein_id:NP_497538.1	GO:0006470; GO:0004725; GO:0016791; GO:0008138; GO:0016311
locus_tag:CELE_C45E1.1|protein_id:NP_001343721.1	GO:0008270; GO:0003677; GO:0003707; GO:0043565; GO:0005634; GO:0003700; GO:0006355
gene:lips-12|protein_id:NP_493915.1	GO:0016787
gene:nep-11|protein_id:NP_494538.1	GO:0008237; GO:0006508; GO:0004222
gene:C06A6.4|protein_id:NP_001021301.1	GO:0016787; GO:0006520; GO:0005737; GO:0008237; GO:0004046; GO:0006508
locus_tag:CELE_Y6B3B.9|protein_id:NP_001252220.1	GO:0006364; GO:0004519; GO:0090730
gene:wve-1|protein_id:NP_001251761.1	GO:0003779
gene:Y54E5A.7|protein_id:NP_001252408.1	GO:0005515
gene:ctps-1|protein_id:NP_507243.2	GO:0006241; GO:0003883; GO:0006221
locus_tag:CELE_F29D11.1|protein_id:NP_492127.1	GO:0005515; GO:0005509
gene:F41H10.5|protein_id:NP_500789.1	GO:0016021
gene:C03B1.13|protein_id:NP_509061.3	GO:0055085; GO:0016021; GO:0022857
gene:nas-6|protein_id:NP_001040902.1	GO:0008237; GO:0006508; GO:0008270; GO:0004222
gene:F55C12.5|protein_id:NP_495171.1	GO:0008289
gene:C34D4.4|protein_id:NP_001040919.1	GO:0016021
gene:tbx-32|protein_id:NP_508304.2	GO:0006355; GO:0003700; GO:0005634
locus_tag:CELE_C02B8.6|protein_id:NP_509369.2	GO:0046872; GO:0008270
locus_tag:CELE_T25D10.5|protein_id:NP_871995.1	GO:0005515
gene:zwl-1|protein_id:NP_001249150.1	GO:1990423; GO:0007093
locus_tag:CELE_Y62E10A.1|protein_id:NP_502571.1	GO:0006414; GO:0003735; GO:0005840
gene:aak-1|protein_id:NP_741254.3	GO:0006468; GO:0004672; GO:0005524
locus_tag:CELE_C30G4.3|protein_id:NP_510755.4	GO:0004672; GO:0005524; GO:0035556; GO:0006468; GO:0016849; GO:0009190
gene:col-101|protein_id:NP_499905.2	GO:0042302
locus_tag:CELE_Y23H5A.7|protein_id:NP_491013.1	GO:0006423; GO:0000166; GO:0005524; GO:0004812; GO:0006418; GO:0004817
locus_tag:CELE_C43H6.3|protein_id:NP_508437.1	GO:0005515
gene:snrp-40.2|protein_id:NP_491325.1	GO:0005515
gene:cyp-14A1|protein_id:NP_510203.1	GO:0005506; GO:0020037; GO:0016705; GO:0055114
locus_tag:CELE_ZK1127.3|protein_id:NP_495448.1	GO:0006355; GO:0043189; GO:0005634
gene:nrfl-1|protein_id:NP_741479.1	GO:0005515
gene:bath-28|protein_id:NP_001122605.1	GO:0005515
locus_tag:CELE_R07B7.9|protein_id:NP_506028.2	GO:0016788
gene:F54D5.9|protein_id:NP_496467.1	GO:0005515
locus_tag:CELE_F38E11.3|protein_id:NP_501669.1	GO:0016810; GO:0016787
locus_tag:CELE_F25D7.3|protein_id:NP_001251370.1	GO:0003676; GO:0005515
locus_tag:CELE_C33H5.11|protein_id:NP_001299949.1	GO:0016021; GO:0004190
locus_tag:CELE_F21C10.9|protein_id:NP_505360.3	GO:0008080
locus_tag:CELE_Y116A8C.35|protein_id:NP_503036.1	GO:0003676; GO:0089701; GO:0003723; GO:0000398; GO:0046872
locus_tag:CELE_W07E6.2|protein_id:NP_493745.1	GO:0005515
locus_tag:CELE_C25B8.3|protein_id:NP_741818.1	GO:0006508; GO:0008234
gene:ife-3|protein_id:NP_503123.1	GO:0006413; GO:0005737; GO:0003743; GO:0003723
locus_tag:CELE_Y102A5C.19|protein_id:NP_507290.1	GO:0005515
locus_tag:CELE_C06A5.11|protein_id:NP_491733.2	GO:0070403
locus_tag:CELE_C34F6.3|protein_id:NP_509870.1	GO:0042302
gene:T04C9.1|protein_id:NP_741163.2	GO:0007165; GO:0005515
gene:Y39G8B.5|protein_id:NP_496929.2	GO:0005524; GO:0004672; GO:0006468
locus_tag:CELE_K02A6.3|protein_id:NP_001024745.1	GO:0005515
locus_tag:CELE_Y75B12B.2|protein_id:NP_506749.1	GO:0003755; GO:0006457; GO:0000413
gene:ins-7|protein_id:NP_001255417.1	GO:0005179; GO:0005576
gene:egrh-1|protein_id:NP_510462.2	GO:0003676
gene:dpy-3|protein_id:NP_508395.1	GO:0042302
gene:pph-5|protein_id:NP_001256849.1	GO:0005515; GO:0016787
gene:frh-1|protein_id:NP_495183.1	GO:0016226; GO:0005739; GO:0055114; GO:0008199; GO:0004322
gene:gfrp-1|protein_id:NP_001041021.2	GO:0009890
gene:C25A11.2|protein_id:NP_509539.2	GO:0005515
locus_tag:CELE_T10B5.4|protein_id:NP_001300192.1	GO:0008080
locus_tag:CELE_F40C5.1|protein_id:NP_504005.2	GO:0008146; GO:0016021
gene:nhx-5|protein_id:NP_001024720.1	GO:0015299; GO:0015385; GO:0055085; GO:0006885; GO:0006812; GO:0016021; GO:0006814
gene:ugt-5|protein_id:NP_506200.1	GO:0016758
gene:dyf-13|protein_id:NP_741021.1	GO:0005515
gene:ast-1|protein_id:NP_001022326.1	GO:0003700; GO:0006355; GO:0043565
gene:nhr-8|protein_id:NP_741445.1	GO:0008270; GO:0003700; GO:0006355; GO:0043565; GO:0005634
locus_tag:CELE_Y46G5A.30|protein_id:NP_496735.1	GO:0005328; GO:0016021
gene:atp-3|protein_id:NP_001021421.1	GO:0046933; GO:0015986
gene:C54D10.10|protein_id:NP_506123.2	GO:0004867
gene:txl-1|protein_id:NP_491127.1	GO:0045454
locus_tag:CELE_Y38C1AB.8|protein_id:NP_001255216.1	GO:0005856; GO:0005515
gene:Y49E10.18|protein_id:NP_499623.2	GO:0006629
locus_tag:CELE_ZC449.6|protein_id:NP_508852.3	GO:0055114; GO:0006694; GO:0016616; GO:0003854
gene:map-1|protein_id:NP_500396.2	GO:0006508; GO:0008235; GO:0004177
locus_tag:CELE_C47B2.9|protein_id:NP_493277.2	GO:0003723
locus_tag:CELE_W02A11.4|protein_id:NP_001293154.1	GO:0016925; GO:0019948; GO:0008641
gene:daf-18|protein_id:NP_499926.1	GO:0006470; GO:0004725; GO:0016311
