Feature	GO
gene:LOC100631801|protein_id:XP_003390240.1	GO:0005515
gene:LOC100637086|protein_id:XP_011404646.1	GO:0055085; GO:0016021; GO:0005887; GO:0022857
gene:LOC105312796|protein_id:XP_011404016.2	GO:0016592; GO:0006357; GO:0003712
gene:LOC100633599|protein_id:XP_003388335.1	GO:0004222; GO:0006508
gene:LOC100631439|protein_id:XP_003385283.1	GO:0046983
gene:LOC105312451|protein_id:XP_011403413.1	GO:0046983
gene:LOC100636393|protein_id:XP_003382788.1	GO:0001664; GO:0031683; GO:0007165; GO:0003924; GO:0007186; GO:0019001
gene:LOC100633044|protein_id:XP_003386312.1	GO:0051537; GO:0050660; GO:0055114; GO:0016491
gene:LOC100638278|protein_id:XP_019861640.1	GO:0005515
gene:LOC109593544|protein_id:XP_019864138.1	GO:0005515
gene:LOC100634489|protein_id:XP_003389002.1	GO:0019904
gene:LOC100637774|protein_id:XP_003391631.2	GO:0006508; GO:0005524; GO:0016020; GO:0004222
gene:LOC100635321|protein_id:XP_003388786.2	GO:0003824
gene:LOC105313139|protein_id:XP_011404625.2	GO:0008168
gene:LOC100636892|protein_id:XP_011409119.2	GO:0004725; GO:0016791; GO:0006470; GO:0016311
gene:LOC100639986|protein_id:XP_019851365.1	GO:0055114; GO:0016491
gene:LOC100639646|protein_id:XP_003384552.1	GO:0005524; GO:0003676
gene:LOC100638056|protein_id:XP_003389333.1	GO:0007160
gene:LOC100640167|protein_id:XP_019854066.1	GO:0016491
gene:LOC100641299|protein_id:XP_011404245.1	GO:0016791
gene:LOC105313348|protein_id:XP_019854048.1	GO:0008017; GO:0046600
gene:LOC109588155|protein_id:XP_019859896.1	GO:0009116; GO:0003824
gene:LOC109582571|protein_id:XP_019852875.1	GO:0042981; GO:0008270; GO:0007165; GO:0005515
gene:LOC109584720|protein_id:XP_019856103.1	GO:0006468; GO:0004672; GO:0005524
gene:LOC105312239|protein_id:XP_011403032.1	GO:0016559; GO:0005779
gene:LOC100637298|protein_id:XP_011404990.2	GO:0043039; GO:0004812; GO:0000049; GO:0005524
gene:LOC100640913|protein_id:XP_003384886.1	GO:0016021; GO:0008324; GO:0006812; GO:0055085
gene:LOC109580779|protein_id:XP_019849880.1	GO:0005515
gene:LOC105314307|protein_id:XP_011406706.1	GO:0055085; GO:0005887
gene:LOC105315204|protein_id:XP_011408061.1	GO:0003723
gene:LOC100636489|protein_id:XP_019849852.1	GO:0030127; GO:0007165; GO:0006886; GO:0016020; GO:0005525; GO:0003924; GO:0006888
gene:LOC100635495|protein_id:XP_019858664.1	GO:0051126
gene:LOC100639053|protein_id:XP_019859940.1	GO:0005737; GO:0004812; GO:0006418; GO:0006420; GO:0004814; GO:0005524; GO:0000166
gene:LOC109585153|protein_id:XP_019856685.1	GO:0007264; GO:0005085
gene:LOC109587729|protein_id:XP_019859509.1	GO:0009116; GO:0003824
gene:LOC105312088|protein_id:XP_011402757.1	GO:0005515
gene:LOC109584633|protein_id:XP_019856005.1	GO:0005515
gene:LOC100640431|protein_id:XP_003390372.1	GO:0004605; GO:0032049
gene:LOC100642005|protein_id:XP_011410589.2	GO:0046872; GO:0016307; GO:0035556; GO:0005524; GO:0046488
gene:LOC109581961|protein_id:XP_019852035.1	GO:0003824
gene:LOC100638477|protein_id:XP_011405349.1	GO:0005524; GO:0004674
gene:LOC100636821|protein_id:XP_003384694.1	GO:0016021
gene:LOC100636701|protein_id:XP_003386341.1	GO:0035091
gene:LOC109583813|protein_id:XP_019854851.1	GO:0005515
gene:LOC109581037|protein_id:XP_019850328.1	GO:0004930; GO:0016021; GO:0007186
gene:LOC100631629|protein_id:XP_011406598.1	GO:0008017; GO:0005515
gene:LOC109582973|protein_id:XP_019853630.1	GO:0016747
gene:LOC109587908|protein_id:XP_019859684.1	GO:0005515
gene:LOC109585569|protein_id:XP_019857248.1	GO:0008146
gene:LOC100638923|protein_id:XP_019852161.1	GO:0005085; GO:0007264; GO:0035556
gene:LOC100633210|protein_id:XP_003386159.1	GO:0008237; GO:0006508; GO:0008270
gene:LOC109586360|protein_id:XP_019858100.1	GO:0005044; GO:0016020
gene:LOC109588120|protein_id:XP_019859866.1	GO:0030976; GO:0003824
gene:LOC100638771|protein_id:XP_019851942.1	GO:0003779; GO:0030036; GO:0016043; GO:0017048
gene:LOC109581372|protein_id:XP_019850997.1	GO:0005515
gene:LOC105313443|protein_id:XP_011405186.1	GO:0008168
gene:LOC105316450|protein_id:XP_019861823.1	GO:0005634; GO:0003677; GO:0006302; GO:0006310
gene:LOC100633575|protein_id:XP_003391457.1	GO:0042981
gene:LOC109589152|protein_id:XP_019860826.1	GO:0016021
gene:LOC100641976|protein_id:XP_003388318.1	GO:0003854; GO:0055114; GO:0016616; GO:0006694
gene:LOC105313506|protein_id:XP_019854636.1	GO:0008237; GO:0004222
gene:LOC109585019|protein_id:XP_019856507.1	GO:0005515
gene:LOC100639512|protein_id:XP_003391937.2	GO:0003729; GO:0006376; GO:0005685
gene:LOC109585549|protein_id:XP_019857233.1	GO:0005524; GO:0004672; GO:0006468
gene:LOC100636934|protein_id:XP_003391334.1	GO:0005524; GO:0016887
gene:LOC109584363|protein_id:XP_019855661.1	GO:0005524
gene:LOC100640118|protein_id:XP_003387056.1	GO:0005524; GO:0016020; GO:0004714; GO:0004672; GO:0007169; GO:0006468; GO:0004713
gene:LOC100637204|protein_id:XP_011403347.2	GO:0016491; GO:0055114
gene:LOC105316605|protein_id:XP_011409942.1	GO:0005515
gene:LOC109581198|protein_id:XP_019850633.1	GO:0007165; GO:0005515
gene:LOC100634271|protein_id:XP_019850980.1	GO:0018344; GO:0004663; GO:0003824
gene:LOC100631880|protein_id:XP_019857256.1	GO:0004000; GO:0003723; GO:0006396
gene:LOC109584207|protein_id:XP_019855415.1	GO:0016020
gene:LOC109580162|protein_id:XP_019858207.1	GO:0055114; GO:0016491
gene:LOC109580962|protein_id:XP_019850162.1	GO:0005515
gene:LOC100634322|protein_id:XP_003387878.1	GO:0005509; GO:0004222; GO:0008237; GO:0006508; GO:0008270
gene:LOC109591496|protein_id:XP_019862783.1	GO:0009116; GO:0003824
gene:LOC100632566|protein_id:XP_019852628.1	GO:0005515
gene:LOC100639683|protein_id:XP_003383449.2	GO:0004132; GO:0008270; GO:0006220; GO:0003824; GO:0016787
gene:LOC100637165|protein_id:XP_011403654.1	GO:0003924; GO:0005525
gene:LOC100639873|protein_id:XP_019855370.1	GO:0005515
gene:LOC105312189|protein_id:XP_011402950.1	GO:0008270; GO:0005515
gene:LOC100634955|protein_id:XP_003389825.1	GO:0008175; GO:0030488; GO:0031591
gene:LOC109580363|protein_id:XP_019848974.1	GO:0005515
gene:LOC100638753|protein_id:XP_003382637.1	GO:0005515
gene:LOC100638138|protein_id:XP_019855022.1	GO:0005515
gene:LOC100640519|protein_id:XP_011408673.2	GO:0044237
gene:LOC100634878|protein_id:XP_003382607.1	GO:0005044; GO:0016020
gene:LOC100634860|protein_id:XP_011404541.2	GO:0007264; GO:0005085
gene:LOC100636407|protein_id:XP_003385949.1	GO:0003677
gene:LOC100632220|protein_id:XP_019862087.1	GO:0055085; GO:0022857; GO:0016021
gene:LOC100640148|protein_id:XP_011409661.1	GO:0005515
gene:LOC100636141|protein_id:XP_003383581.1	GO:0070403
gene:LOC100638756|protein_id:XP_011409647.1	GO:0005666; GO:0006383
gene:LOC109589102|protein_id:XP_019860779.1	GO:0030001; GO:0046873; GO:0055085; GO:0016020
gene:LOC109581468|protein_id:XP_019851152.1	GO:0005515
gene:LOC100631952|protein_id:XP_019854181.1	GO:0005515
gene:LOC109587382|protein_id:XP_019859180.1	GO:0005515
gene:LOC100639924|protein_id:XP_019858741.1	GO:0003824
gene:LOC109587236|protein_id:XP_019859030.1	GO:0003824; GO:0008484
gene:LOC100638582|protein_id:XP_003383854.2	GO:0003824
gene:LOC100640945|protein_id:XP_003382488.1	GO:0016787
gene:LOC109587335|protein_id:XP_019859136.1	GO:0005515
gene:LOC105315302|protein_id:XP_019861282.1	GO:0005509
gene:LOC109582900|protein_id:XP_019853523.1	GO:0005515
gene:LOC109581731|protein_id:XP_019851655.1	GO:0005515
gene:LOC109591545|protein_id:XP_019862823.1	GO:0007160
gene:LOC105315004|protein_id:XP_011407787.1	GO:0003677; GO:0006310; GO:0015074
gene:LOC105315764|protein_id:XP_011408810.1	GO:0007160
gene:LOC100632818|protein_id:XP_003382366.1	GO:0003824; GO:0008484
gene:LOC100635751|protein_id:XP_003391395.1	GO:0008320; GO:0055085; GO:0005741; GO:0030150
gene:LOC100632457|protein_id:XP_003388465.1	GO:0004553; GO:0005975
gene:LOC105312215|protein_id:XP_011402984.2	GO:0003676
gene:LOC105312303|protein_id:XP_019850588.1	GO:0005515
gene:LOC100639699|protein_id:XP_003388300.1	GO:0016192; GO:0030008
gene:LOC100638758|protein_id:XP_019864496.1	GO:0016301
gene:LOC105315738|protein_id:XP_011408782.2	GO:0016787
gene:LOC109585630|protein_id:XP_019857323.1	GO:0007165; GO:0005515
gene:LOC109584260|protein_id:XP_019855502.1	GO:0005515
gene:LOC100638003|protein_id:XP_003385962.1	GO:0003924; GO:0005525; GO:0007264
gene:LOC109580204|protein_id:XP_019848682.1	GO:0005515
gene:LOC109587820|protein_id:XP_019859601.1	GO:0003676; GO:0015074
gene:LOC100640526|protein_id:XP_003383532.1	GO:0006147; GO:0016810; GO:0008270; GO:0008892; GO:0016787
gene:LOC100634729|protein_id:XP_003385778.1	GO:0016020
gene:LOC109592428|protein_id:XP_019863426.1	GO:0016020; GO:0055085; GO:0022857
gene:LOC100639824|protein_id:XP_011404937.2	GO:0005201
gene:LOC100635981|protein_id:XP_019849536.1	GO:0005515
gene:LOC100638059|protein_id:XP_019857469.1	GO:0055085; GO:0022857; GO:0005887; GO:0016021
gene:LOC100633383|protein_id:XP_019850561.1	GO:0055085; GO:0005524; GO:0042626; GO:0016021; GO:0016887
gene:LOC100635176|protein_id:XP_003384045.1	GO:0004672; GO:0004674; GO:0006468; GO:0005524
gene:LOC109580662|protein_id:XP_019849634.1	GO:0005515
gene:LOC105312054|protein_id:XP_011402690.1	GO:0005515
gene:LOC100638893|protein_id:XP_011402895.2	GO:0005515
gene:LOC100638368|protein_id:XP_011408946.2	GO:0005524
gene:LOC100638159|protein_id:XP_003383355.1	GO:0004618; GO:0006096
gene:LOC100633117|protein_id:XP_019859010.1	GO:0042910; GO:0055085; GO:0015297; GO:0016020
gene:LOC109586929|protein_id:XP_019858706.1	GO:0005515
gene:LOC109585915|protein_id:XP_019857618.1	GO:0010181
gene:LOC100635838|protein_id:XP_003390492.1	GO:0008270; GO:0042981; GO:0005515; GO:0007165
gene:LOC109581707|protein_id:XP_019851605.1	GO:0005515
gene:LOC105316302|protein_id:XP_011409436.1	GO:0005515
gene:LOC105312071|protein_id:XP_011402728.2	GO:0003953
gene:LOC100635550|protein_id:XP_011408141.1	GO:0005737; GO:0005515; GO:0061608; GO:0006606; GO:0005634; GO:0140142
gene:LOC105312540|protein_id:XP_011403575.1	GO:0017048; GO:0016043; GO:0030036; GO:0003779
gene:LOC109581535|protein_id:XP_019851291.1	GO:0005524; GO:0006468; GO:0005515; GO:0004672
gene:LOC109589756|protein_id:XP_019861341.1	GO:0036459; GO:0006511; GO:0016579
gene:LOC100631848|protein_id:XP_003382418.1	GO:0005515
gene:LOC100632481|protein_id:XP_003383722.1	GO:0004177; GO:0005737; GO:0008233; GO:0006508
gene:LOC105312644|protein_id:XP_011403752.1	GO:0008417; GO:0006486; GO:0016020
gene:LOC109580835|protein_id:XP_019849953.1	GO:0005262; GO:0016020; GO:0070588
gene:LOC100634064|protein_id:XP_003386789.2	GO:0016409
gene:LOC109583742|protein_id:XP_019854744.1	GO:0005515; GO:0007165
gene:LOC100635041|protein_id:XP_019860211.1	GO:0016616; GO:0051287; GO:0055114
gene:LOC100631534|protein_id:XP_019852756.1	GO:0008270; GO:0036459; GO:0005515; GO:0016579; GO:0006511
gene:LOC109589497|protein_id:XP_019861129.1	GO:0004672; GO:0006468
gene:LOC100634045|protein_id:XP_019860102.1	GO:0008289
gene:LOC109589709|protein_id:XP_019861306.1	GO:0016020; GO:0008375
gene:LOC100636289|protein_id:NP_001292181.1	GO:0007275; GO:0005576; GO:0016055; GO:0005102
gene:LOC100639094|protein_id:XP_019848654.1	GO:0000398; GO:0003676
gene:LOC100638619|protein_id:XP_003391274.2	GO:0016491; GO:0055114
gene:LOC100634185|protein_id:XP_011403212.1	GO:0055114; GO:0008113
gene:LOC109588559|protein_id:XP_019860268.1	GO:0005515; GO:0007165
gene:LOC109580772|protein_id:XP_019849866.1	GO:0005509; GO:0030234
gene:LOC100635150|protein_id:XP_003387250.1	GO:0016021
gene:LOC100632079|protein_id:XP_019854652.1	GO:0071949; GO:0003997; GO:0006631; GO:0005777; GO:0050660; GO:0016627; GO:0006635; GO:0055114
gene:LOC100639337|protein_id:XP_003391570.1	GO:0005515; GO:0004674; GO:0006468; GO:0042981; GO:0005524
gene:LOC105314203|protein_id:XP_019857079.1	GO:0006468; GO:0005515; GO:0004672; GO:0005524
gene:LOC100635558|protein_id:XP_019850281.1	GO:0016787; GO:0008270; GO:0003824
gene:LOC109582947|protein_id:XP_019853602.1	GO:0005515
gene:LOC100633762|protein_id:XP_019850573.1	GO:0006099; GO:0016020; GO:0016746; GO:0045252; GO:0005044; GO:0004149
gene:LOC105314725|protein_id:XP_011407373.1	GO:0006355; GO:0005634
gene:LOC100633506|protein_id:XP_003384998.1	GO:0005515
gene:LOC100638423|protein_id:XP_003385256.1	GO:0008168
gene:LOC100631868|protein_id:XP_003386853.3	GO:0008270; GO:0005634; GO:0006351; GO:0006355; GO:0003676
gene:LOC100635061|protein_id:XP_003386328.1	GO:0007165; GO:0008081; GO:0004114
gene:LOC105315966|protein_id:XP_011409050.1	GO:0004197; GO:0006508; GO:0008234
gene:LOC100642017|protein_id:XP_019852918.1	GO:0046470; GO:0004622; GO:0006629
gene:LOC109588829|protein_id:XP_019860504.1	GO:0005515
gene:LOC109589199|protein_id:XP_019860873.1	GO:0005515; GO:0005524
gene:LOC109586025|protein_id:XP_019857752.1	GO:0007186; GO:0016021; GO:0004930
gene:LOC109583298|protein_id:XP_019854136.1	GO:0005515
gene:LOC100636945|protein_id:XP_019849128.1	GO:0005515; GO:0004067; GO:0006520
gene:LOC105312232|protein_id:XP_011403016.2	GO:0008289
gene:LOC105315927|protein_id:XP_011409007.2	GO:0003676
gene:LOC100639641|protein_id:XP_019856700.1	GO:0005525
gene:LOC100639850|protein_id:XP_019848962.1	GO:0008641
gene:LOC100632023|protein_id:XP_003384267.1	GO:0005634; GO:0008270; GO:0003676
gene:LOC100635761|protein_id:XP_003383419.1	GO:0046872; GO:0016702; GO:0005515; GO:0055114
gene:LOC100641472|protein_id:XP_003388749.2	GO:0008375; GO:0016020
gene:LOC109588631|protein_id:XP_019860335.1	GO:0007165; GO:0005515
gene:LOC109587458|protein_id:XP_019859258.1	GO:0005515
gene:LOC105313087|protein_id:XP_011404536.1	GO:0045892; GO:0005634
gene:LOC109582241|protein_id:XP_019852457.1	GO:0005515
gene:LOC100635554|protein_id:XP_003384434.1	GO:0005576; GO:0005515; GO:0004867; GO:0030414
gene:LOC100636847|protein_id:XP_019857941.1	GO:0005515; GO:0004842
gene:LOC100636939|protein_id:XP_019854511.1	GO:0005524; GO:0003676; GO:0003723
gene:LOC109584422|protein_id:XP_019855726.1	GO:0005515
gene:LOC105316070|protein_id:XP_011409173.1	GO:0035091
gene:LOC100637088|protein_id:XP_019853750.1	GO:0004252; GO:0006508; GO:0005515
gene:LOC109580130|protein_id:XP_019858366.1	GO:0046983; GO:0003677
gene:LOC109589566|protein_id:XP_019861177.1	GO:0005515
gene:LOC100633688|protein_id:XP_011405325.1	GO:0009089; GO:0008836; GO:0003824
gene:LOC109583905|protein_id:XP_019854972.1	GO:0042626; GO:0016021; GO:0055085; GO:0005524
gene:LOC109580138|protein_id:XP_019861057.1	GO:0005524; GO:0004672; GO:0006468
gene:LOC109584342|protein_id:XP_019855601.1	GO:0005524; GO:0004713; GO:0006468; GO:0004672
gene:LOC100633172|protein_id:XP_003386483.1	GO:0022857; GO:0055085
gene:LOC100631818|protein_id:XP_003384814.1	GO:0003676
gene:LOC100635280|protein_id:XP_019855097.1	GO:0003677; GO:0006355
gene:LOC100632351|protein_id:XP_003382422.1	GO:0005524
gene:LOC100638387|protein_id:XP_019851329.1	GO:0007264; GO:0005085
gene:LOC109584095|protein_id:XP_019855239.1	GO:0016491; GO:0055114
gene:LOC100634741|protein_id:XP_019856100.1	GO:0005524; GO:0003676
gene:LOC105315492|protein_id:XP_011408474.1	GO:0004197; GO:0008234; GO:0006508
gene:LOC105316078|protein_id:XP_011409183.2	GO:0005262; GO:0016020; GO:0070588
gene:LOC109587276|protein_id:XP_019859078.1	GO:0005515
gene:LOC109584783|protein_id:XP_019856205.1	GO:0005515
gene:LOC100637392|protein_id:XP_019860507.1	GO:0000166; GO:0006433; GO:0005524; GO:0004827; GO:0006418; GO:0043039; GO:0004812; GO:0005737
gene:LOC105313236|protein_id:XP_011404796.1	GO:0007186; GO:0004930; GO:0016021
gene:LOC105314142|protein_id:XP_011406429.2	GO:0046872; GO:0008270; GO:0005515
gene:LOC109588388|protein_id:XP_019860120.1	GO:0008168; GO:0006412
gene:LOC105312462|protein_id:XP_011403438.1	GO:0005887; GO:0055085
gene:LOC109583570|protein_id:XP_019854544.1	GO:0005515; GO:0006629
gene:LOC109590459|protein_id:XP_019861936.1	GO:0009116; GO:0003824
gene:LOC109580365|protein_id:XP_019848977.1	GO:0005515
gene:LOC109584196|protein_id:XP_019855405.1	GO:0007165; GO:0005515
gene:LOC109592169|protein_id:XP_019863260.1	GO:0016311; GO:0016791; GO:0004725; GO:0006470
gene:LOC100636147|protein_id:XP_019849301.1	GO:0003824
gene:LOC100631976|protein_id:XP_011403130.2	GO:0006228; GO:0004550; GO:0045454; GO:0006165; GO:0006183; GO:0006241
gene:LOC105312590|protein_id:XP_011403663.1	GO:0007165; GO:0005515; GO:0042981; GO:0008270
gene:LOC100634452|protein_id:XP_003389230.1	GO:0005515
gene:LOC109592486|protein_id:XP_019863483.1	GO:0003676
gene:LOC109591915|protein_id:XP_019863074.1	GO:0005515
gene:LOC109586290|protein_id:XP_019858023.1	GO:0005515; GO:0004672; GO:0006468; GO:0005524
gene:LOC100634858|protein_id:XP_003386943.1	GO:0007165; GO:0005515
gene:LOC105314835|protein_id:XP_019859495.1	GO:0005524; GO:0006468; GO:0004672; GO:0005515
gene:LOC109583921|protein_id:XP_019854999.1	GO:0005515
gene:LOC100632139|protein_id:XP_003391520.1	GO:0007186; GO:0004930; GO:0016021
gene:LOC100637795|protein_id:XP_019853015.1	GO:0005515
gene:LOC100633151|protein_id:XP_003391310.2	GO:0005515
gene:LOC109587247|protein_id:XP_019859046.1	GO:0007165; GO:0005515
gene:LOC109590673|protein_id:XP_019862120.1	GO:0005515
gene:LOC100641941|protein_id:XP_003389056.1	GO:0005515
gene:LOC105313408|protein_id:XP_011405118.2	GO:0005515; GO:0008270
gene:LOC109592467|protein_id:XP_019863461.1	GO:0016021; GO:0004930; GO:0007186
gene:LOC105315521|protein_id:XP_019862052.1	GO:0005515
gene:LOC109581357|protein_id:XP_019850976.1	GO:0006388; GO:0000213; GO:0004518; GO:0003676
gene:LOC100641695|protein_id:XP_003390083.1	GO:0008081; GO:0006281; GO:0005634
gene:LOC105315037|protein_id:XP_011407835.1	GO:0005524; GO:0006468; GO:0004674
gene:LOC105315953|protein_id:XP_011409035.2	GO:0004842
gene:LOC105312127|protein_id:XP_019850103.1	GO:0016021
gene:LOC105313241|protein_id:XP_011404815.1	GO:0005515; GO:0007165
gene:LOC105315178|protein_id:XP_011408025.2	GO:0004252; GO:0006508
gene:LOC100636838|protein_id:XP_019854429.1	GO:0004198; GO:0006508
gene:LOC100637573|protein_id:XP_003383846.1	GO:0008270
gene:LOC100640498|protein_id:XP_019853158.1	GO:0006508; GO:0004177
gene:LOC100635058|protein_id:XP_003385695.1	GO:0005524
gene:LOC109587290|protein_id:XP_019859100.1	GO:0005515
gene:LOC100640333|protein_id:XP_003388443.3	GO:0004181; GO:0008270; GO:0006508
gene:LOC105314528|protein_id:XP_011407052.1	GO:0006260; GO:0005634; GO:0003677; GO:0006281; GO:0006310
gene:LOC105312012|protein_id:XP_019849731.1	GO:0005089; GO:0046872; GO:0035023
gene:LOC100637692|protein_id:XP_003391340.2	GO:0009143; GO:0047429
gene:LOC100632904|protein_id:XP_003383396.2	GO:0016779; GO:0009058
gene:LOC100632415|protein_id:XP_003387387.1	GO:0005096; GO:0008083
gene:LOC100634877|protein_id:XP_003382442.1	GO:0016021
gene:LOC100634079|protein_id:XP_003389679.2	GO:0022857; GO:0016887; GO:0043190; GO:0055085; GO:0005524
gene:LOC100637767|protein_id:XP_019858374.1	GO:0016791; GO:0004725; GO:0006470; GO:0016311
gene:LOC100638367|protein_id:XP_019862386.1	GO:0005515
gene:LOC105314504|protein_id:XP_019858268.1	GO:0003677; GO:0003700; GO:0006355; GO:0043565
gene:LOC109585007|protein_id:XP_019856495.1	GO:0051536; GO:0009055
gene:LOC100639233|protein_id:XP_019852360.1	GO:0005524; GO:0004672; GO:0006468
gene:LOC100635591|protein_id:XP_003391691.3	GO:0016887; GO:0005524
gene:LOC105311850|protein_id:XP_011403100.2	GO:0015074; GO:0003676
gene:LOC100642024|protein_id:XP_003388908.1	GO:0051015
gene:LOC105316042|protein_id:XP_011409139.1	GO:0042721
gene:LOC105315165|protein_id:XP_019860793.1	GO:0007154; GO:0016021
gene:LOC100636223|protein_id:XP_019860718.1	GO:0005515; GO:0008270
gene:LOC109584632|protein_id:XP_019856004.1	GO:0005515
gene:LOC100639624|protein_id:XP_003389419.2	GO:0003676
gene:LOC105316381|protein_id:XP_011409522.1	GO:0005524; GO:0004674; GO:0006468
gene:LOC109583046|protein_id:XP_019853777.1	GO:0035023; GO:0005089
gene:LOC100635912|protein_id:XP_011406194.2	GO:0006310; GO:0003676; GO:0004386; GO:0005524
gene:LOC109583013|protein_id:XP_019853700.1	GO:0004672; GO:0006468; GO:0005524
gene:LOC100638808|protein_id:XP_003385725.1	GO:0005515
gene:LOC105313342|protein_id:XP_011404979.2	GO:0005515
gene:LOC109580629|protein_id:XP_019849592.1	GO:0007160
gene:LOC100641427|protein_id:XP_019853380.1	GO:0005515
gene:LOC100631443|protein_id:XP_019852624.1	GO:0016491
gene:LOC105316106|protein_id:XP_019863471.1	GO:0016020; GO:0005044
gene:LOC105314179|protein_id:XP_019856972.1	GO:0004713; GO:0006468; GO:0004672; GO:0005524
gene:LOC109586727|protein_id:XP_019858491.1	GO:0004842
gene:LOC109580760|protein_id:XP_019849826.1	GO:0005515
gene:LOC100632110|protein_id:XP_003384492.1	GO:0006397; GO:0016788; GO:0016787
gene:LOC100635134|protein_id:XP_003383414.2	GO:0007165; GO:0005515
gene:LOC100635195|protein_id:XP_003388191.1	GO:0007166; GO:0007186; GO:0004888; GO:0016021; GO:0004930
gene:LOC100636473|protein_id:XP_003390564.2	GO:0004672; GO:0004713; GO:0006468; GO:0005524
gene:LOC109580456|protein_id:XP_019849193.1	GO:0046488; GO:0016307
gene:LOC100639035|protein_id:XP_019855490.1	GO:0006348; GO:0006325; GO:0005634; GO:0016573; GO:0008080; GO:0042393; GO:0004402
gene:LOC105313548|protein_id:XP_019854810.1	GO:0005515; GO:0007165
