Feature	GO
locus_tag:CHLREDRAFT_128295|protein_id:XP_001691265.1	GO:0005515
locus_tag:CHLREDRAFT_166945|protein_id:XP_001700037.1	GO:0016773; GO:0005975
locus_tag:CHLREDRAFT_107717|protein_id:XP_001701385.1	GO:0003924; GO:0005525
locus_tag:CHLREDRAFT_143041|protein_id:XP_001698356.1	GO:0003824
locus_tag:CHLREDRAFT_189589|protein_id:XP_001692447.1	GO:0003676
locus_tag:CHLREDRAFT_151537|protein_id:XP_001697875.1	GO:0005524; GO:0003676
locus_tag:CHLREDRAFT_18398|protein_id:XP_001698243.1	GO:0005509
gene:PUS8|protein_id:XP_001701062.1	GO:0003723; GO:0009982; GO:0001522; GO:0009451; GO:0016866
locus_tag:CHLREDRAFT_143863|protein_id:XP_001703444.1	GO:0005515
locus_tag:CHLREDRAFT_177269|protein_id:XP_001698710.1	GO:0005044; GO:0016020
gene:ISA3|protein_id:XP_001699454.1	GO:0004553; GO:0005975; GO:0003824
locus_tag:CHLREDRAFT_143675|protein_id:XP_001693602.1	GO:0009055; GO:0045454; GO:0015035; GO:0055085; GO:0016021
locus_tag:CHLREDRAFT_134916|protein_id:XP_001693689.1	GO:0005681; GO:0000387
locus_tag:CHLREDRAFT_195580|protein_id:XP_001696909.1	GO:0005524; GO:0046872; GO:0016307; GO:0046488
locus_tag:CHLREDRAFT_174416|protein_id:XP_001695782.1	GO:0005515
locus_tag:CHLREDRAFT_102299|protein_id:XP_001692916.1	GO:0048037; GO:0009055; GO:0010181
gene:RPL37a|protein_id:XP_001696616.1	GO:0006412; GO:0005840; GO:0003735
locus_tag:CHLREDRAFT_141571|protein_id:XP_001701996.1	GO:0006221; GO:0005737; GO:0033862
locus_tag:CHLREDRAFT_141404|protein_id:XP_001701917.1	GO:0006886; GO:0008536
locus_tag:CHLREDRAFT_176516|protein_id:XP_001697654.1	GO:0005509
locus_tag:CHLREDRAFT_205877|protein_id:XP_001695974.1	GO:0009654; GO:0015979; GO:0005509; GO:0009523; GO:0019898
gene:FAP89|protein_id:XP_001690131.1	GO:0005515
locus_tag:CHLREDRAFT_154254|protein_id:XP_001702440.1	GO:0005515
locus_tag:CHLREDRAFT_193895|protein_id:XP_001699586.1	GO:0016746
gene:ALAD|protein_id:XP_001701779.1	GO:0004655; GO:0003824; GO:0046872; GO:0033014
locus_tag:CHLREDRAFT_149111|protein_id:XP_001695806.1	GO:0051301; GO:0007059; GO:0008017
locus_tag:CHLREDRAFT_171392|protein_id:XP_001689416.1	GO:0005515
locus_tag:CHLREDRAFT_189922|protein_id:XP_001689601.1	GO:0018193; GO:0005515
locus_tag:CHLREDRAFT_136180|protein_id:XP_001692311.1	GO:0006857; GO:0055085; GO:0016020; GO:0022857
locus_tag:CHLREDRAFT_104900|protein_id:XP_001697448.1	GO:0004672; GO:0006468; GO:0005524
locus_tag:CHLREDRAFT_191764|protein_id:XP_001695521.1	GO:0003677; GO:0005524; GO:0003676
gene:GAP3|protein_id:XP_001689871.1	GO:0055114; GO:0006006; GO:0050661; GO:0016620; GO:0051287
locus_tag:CHLREDRAFT_205604|protein_id:XP_001701437.1	GO:0055114; GO:0016491
gene:PP2A1|protein_id:XP_001700181.1	GO:0019888; GO:0005515; GO:0000159
locus_tag:CHLREDRAFT_174860|protein_id:XP_001695396.1	GO:0003676
locus_tag:CHLREDRAFT_114780|protein_id:XP_001690842.1	GO:0016021; GO:0016020
gene:ANS1|protein_id:XP_001691378.1	GO:0009058
gene:CDO1|protein_id:XP_001703453.1	GO:0055114; GO:0016702; GO:0005506
locus_tag:CHLREDRAFT_141354|protein_id:XP_001701895.1	GO:0004672; GO:0005524; GO:0006468
locus_tag:CHLREDRAFT_127460|protein_id:XP_001693492.1	GO:0032040; GO:0006364
locus_tag:CHLREDRAFT_139515|protein_id:XP_001699210.1	GO:0003824
gene:PRPL17|protein_id:XP_001699718.1	GO:0006412; GO:0003735; GO:0005840
locus_tag:CHLREDRAFT_139628|protein_id:XP_001700151.1	GO:0045900; GO:0016887; GO:0005524
gene:XRN1|protein_id:XP_001695429.1	GO:0004527; GO:0003676
locus_tag:CHLREDRAFT_108727|protein_id:XP_001703587.1	GO:0004045
locus_tag:CHLREDRAFT_168911|protein_id:XP_001703262.1	GO:0001401
locus_tag:CHLREDRAFT_121518|protein_id:XP_001699303.1	GO:0016887; GO:0005524
gene:PSBY1|protein_id:XP_001698338.1	GO:0009523; GO:0016021; GO:0030145; GO:0015979
locus_tag:CHLREDRAFT_127297|protein_id:XP_001698605.1	GO:0004298; GO:0005839; GO:0051603; GO:0004175
gene:HDS1|protein_id:XP_001690937.1	GO:0005506; GO:0046429; GO:0008299; GO:0044237; GO:0016114; GO:0055114
locus_tag:CHLREDRAFT_179001|protein_id:XP_001701217.1	GO:0009982; GO:0003723; GO:0009451; GO:0001522
locus_tag:CHLREDRAFT_173799|protein_id:XP_001694239.1	GO:0005634; GO:0003677
locus_tag:CHLREDRAFT_117608|protein_id:XP_001694047.1	GO:0005524; GO:0003777; GO:0007018; GO:0030286
locus_tag:CHLREDRAFT_196351|protein_id:XP_001689967.1	GO:0051287; GO:0055114; GO:0004470; GO:0004471
locus_tag:CHLREDRAFT_153629|protein_id:XP_001701312.1	GO:0006364; GO:0005732; GO:0034457; GO:0005634
locus_tag:CHLREDRAFT_176296|protein_id:XP_001696944.1	GO:0004842; GO:0016567; GO:0005515
gene:MRS4|protein_id:XP_001703504.1	GO:0055085; GO:0016020; GO:0030001; GO:0046873
locus_tag:CHLREDRAFT_158976|protein_id:XP_001697081.1	GO:0004672; GO:0005524; GO:0006468
locus_tag:CHLREDRAFT_130814|protein_id:XP_001695643.1	GO:0120013; GO:0120009; GO:0005737
locus_tag:CHLREDRAFT_167200|protein_id:XP_001696264.1	GO:0005515
gene:NUO13|protein_id:XP_001699522.1	GO:0016020; GO:0008137; GO:0009055
locus_tag:CHLREDRAFT_184098|protein_id:XP_001694030.1	GO:0006468; GO:0005524; GO:0004672
locus_tag:CHLREDRAFT_188603|protein_id:XP_001690999.1	GO:0005515
locus_tag:CHLREDRAFT_167882|protein_id:XP_001701049.1	GO:0051087; GO:0001671
locus_tag:CHLREDRAFT_175853|protein_id:XP_001697481.1	GO:0003723; GO:0031119; GO:0009982; GO:0009451; GO:0001522
locus_tag:CHLREDRAFT_112975|protein_id:XP_001700849.1	GO:0042393; GO:0006355
locus_tag:CHLREDRAFT_179287|protein_id:XP_001701400.1	GO:0004672; GO:0006468; GO:0005524
locus_tag:CHLREDRAFT_144583|protein_id:XP_001691019.1	GO:0051087; GO:0097428; GO:0001671; GO:0051259
locus_tag:CHLREDRAFT_183266|protein_id:XP_001691645.1	GO:0004672; GO:0005524; GO:0006468
locus_tag:CHLREDRAFT_193144|protein_id:XP_001698216.1	GO:0005515; GO:0005737
locus_tag:CHLREDRAFT_185463|protein_id:XP_001700277.1	GO:0016872
locus_tag:CHLREDRAFT_143976|protein_id:XP_001703327.1	GO:0003723; GO:0030488; GO:0006396; GO:0008173; GO:0008168
gene:BOR1|protein_id:XP_001690501.1	GO:0016021; GO:0006820
gene:ALA1|protein_id:XP_001692984.1	GO:0000287; GO:0015914; GO:0140326; GO:0005524; GO:0000166; GO:0016021
locus_tag:CHLREDRAFT_350|protein_id:XP_001692807.1	GO:0009298; GO:0005737; GO:0004615
locus_tag:CHLREDRAFT_194979|protein_id:XP_001702854.1	GO:0004719; GO:0006464
locus_tag:CHLREDRAFT_124679|protein_id:XP_001702226.1	GO:0000786; GO:0046982; GO:0003677
locus_tag:CHLREDRAFT_196633|protein_id:XP_001691866.1	GO:0016020; GO:0055085; GO:0030001; GO:0046873
locus_tag:CHLREDRAFT_190025|protein_id:XP_001689683.1	GO:0005524; GO:0006468; GO:0004674
locus_tag:CHLREDRAFT_143225|protein_id:XP_001698442.1	GO:0016849; GO:0035556; GO:0009190
gene:IMP2|protein_id:XP_001689557.1	GO:0016021; GO:0016020; GO:0006508; GO:0008236
locus_tag:CHLREDRAFT_115365|protein_id:XP_001691668.1	GO:0016787
gene:MSD1|protein_id:XP_001700058.1	GO:0006801; GO:0055114; GO:0046872; GO:0004784
locus_tag:CHLREDRAFT_189560|protein_id:XP_001692423.1	GO:0005515
locus_tag:CHLREDRAFT_141876|protein_id:XP_001699787.1	GO:0016491
gene:PRPL6|protein_id:XP_001696829.1	GO:0019843; GO:0003735; GO:0005840; GO:0006412
locus_tag:CHLREDRAFT_142042|protein_id:XP_001696446.1	GO:0005524; GO:0006468; GO:0005515; GO:0004672
locus_tag:CHLREDRAFT_174287|protein_id:XP_001694772.1	GO:0015700; GO:0016021; GO:0015105
locus_tag:CHLREDRAFT_192915|protein_id:XP_001697337.1	GO:0005515
locus_tag:CHLREDRAFT_135609|protein_id:XP_001690955.1	GO:0016620; GO:0055114; GO:0016491
locus_tag:CHLREDRAFT_189325|protein_id:XP_001692097.1	GO:0006886; GO:0005515; GO:0008536
locus_tag:CHLREDRAFT_156054|protein_id:XP_001698623.1	GO:0005509
locus_tag:CHLREDRAFT_145252|protein_id:XP_001691755.1	GO:0005524; GO:0006468; GO:0004672
gene:DEG2|protein_id:XP_001701981.1	GO:0006508; GO:0005515; GO:0004252
locus_tag:CHLREDRAFT_134139|protein_id:XP_001696583.1	GO:0042254; GO:0000027
locus_tag:CHLREDRAFT_189230|protein_id:XP_001691864.1	GO:0016787
locus_tag:CHLREDRAFT_88|protein_id:XP_001696249.1	GO:0000786; GO:0046982; GO:0003677
locus_tag:CHLREDRAFT_189266|protein_id:XP_001692057.1	GO:0005388; GO:0070588; GO:0005524; GO:0016020; GO:0016021; GO:0000166
locus_tag:CHLREDRAFT_173725|protein_id:XP_001694304.1	GO:0005975; GO:0005509; GO:0003824; GO:0004556
locus_tag:CHLREDRAFT_190230|protein_id:XP_001689845.1	GO:0000228; GO:0006338
gene:CYP740A1|protein_id:XP_001701503.1	GO:0004497; GO:0005506; GO:0055114; GO:0016705; GO:0020037
locus_tag:CHLREDRAFT_128764|protein_id:XP_001692205.1	GO:0006072; GO:0005975; GO:0016773; GO:0004370
gene:PP2A3|protein_id:XP_001697414.1	GO:0016787
locus_tag:CHLREDRAFT_119899|protein_id:XP_001697206.1	GO:0036459; GO:0016579
locus_tag:CHLREDRAFT_172274|protein_id:XP_001689837.1	GO:0042626; GO:0005524; GO:0016021; GO:0055085
locus_tag:CHLREDRAFT_189453|protein_id:XP_001692318.1	GO:0005515
gene:HFO8|protein_id:XP_001696488.1	GO:0046982; GO:0005634; GO:0000786; GO:0003677
locus_tag:CHLREDRAFT_121674|protein_id:XP_001699585.1	GO:0016765
locus_tag:CHLREDRAFT_170338|protein_id:XP_001691550.1	GO:0004672; GO:0006468
locus_tag:CHLREDRAFT_124894|protein_id:XP_001703061.1	GO:0000786; GO:0046982; GO:0003677
locus_tag:CHLREDRAFT_180172|protein_id:XP_001702884.1	GO:0006183; GO:0006228; GO:0004550; GO:0006241; GO:0006165
gene:RPA70A|protein_id:XP_001703773.1	GO:0005634; GO:0006260; GO:0003676; GO:0006281; GO:0003677; GO:0006310
locus_tag:CHLREDRAFT_189321|protein_id:XP_001691937.1	GO:0015276; GO:0016020
locus_tag:CHLREDRAFT_103120|protein_id:XP_001694421.1	GO:0016849; GO:0035556; GO:0009190
locus_tag:CHLREDRAFT_178882|protein_id:XP_001700607.1	GO:0051276; GO:0005694; GO:0005524; GO:0005515
gene:PRPS17|protein_id:XP_001702448.1	GO:0003735; GO:0005840; GO:0006412
locus_tag:CHLREDRAFT_183965|protein_id:XP_001693387.1	GO:0005524; GO:0006468; GO:0004672; GO:0004674
locus_tag:CHLREDRAFT_164783|protein_id:XP_001700218.1	GO:0007034
locus_tag:CHLREDRAFT_191611|protein_id:XP_001695296.1	GO:0016021
locus_tag:CHLREDRAFT_118405|protein_id:XP_001694714.1	GO:0016435; GO:0070476; GO:0008168
locus_tag:CHLREDRAFT_148142|protein_id:XP_001694172.1	GO:0005524; GO:0006468; GO:0004672
locus_tag:CHLREDRAFT_138180|protein_id:XP_001695168.1	GO:0003824; GO:0000287; GO:0030976
locus_tag:CHLREDRAFT_173118|protein_id:XP_001692725.1	GO:0006468; GO:0005524; GO:0004672
locus_tag:CHLREDRAFT_112246|protein_id:XP_001700067.1	GO:0016887; GO:0005524
locus_tag:CHLREDRAFT_151307|protein_id:XP_001697990.1	GO:0003860
locus_tag:CHLREDRAFT_148463|protein_id:XP_001694229.1	GO:0016787
locus_tag:CHLREDRAFT_179136|protein_id:XP_001701265.1	GO:0016021; GO:0000166
locus_tag:CHLREDRAFT_107015|protein_id:XP_001700385.1	GO:0005515
locus_tag:CHLREDRAFT_168022|protein_id:XP_001698313.1	GO:0005515
locus_tag:CHLREDRAFT_135584|protein_id:XP_001690873.1	GO:0016851; GO:0015995; GO:0005524
locus_tag:CHLREDRAFT_168283|protein_id:XP_001698435.1	GO:0005515
locus_tag:CHLREDRAFT_190619|protein_id:XP_001693239.1	GO:0001671; GO:0051087
gene:RPI2|protein_id:XP_001700790.1	GO:0009052; GO:0004751
locus_tag:CHLREDRAFT_195630|protein_id:XP_001700557.1	GO:0006412; GO:0003723; GO:0005840; GO:0003735
locus_tag:CHLREDRAFT_192371|protein_id:XP_001697547.1	GO:0005515
locus_tag:CHLREDRAFT_173858|protein_id:XP_001694376.1	GO:0008410
locus_tag:CHLREDRAFT_130104|protein_id:XP_001694350.1	GO:0071704; GO:0005975; GO:0004610; GO:0016868; GO:0000287
gene:RPS7|protein_id:XP_001702342.1	GO:0003735; GO:0005840; GO:0006412
locus_tag:CHLREDRAFT_194168|protein_id:XP_001700595.1	GO:0005515
locus_tag:CHLREDRAFT_190520|protein_id:XP_001693320.1	GO:0003968
locus_tag:CHLREDRAFT_184661|protein_id:XP_001696697.1	GO:0043546; GO:0030151; GO:0006809; GO:0042128; GO:0016491; GO:0050464; GO:0055114
gene:GTR9|protein_id:XP_001691832.1	GO:0006075; GO:0003843; GO:0016020; GO:0000148
locus_tag:CHLREDRAFT_117568|protein_id:XP_001692830.1	GO:0008080
locus_tag:CHLREDRAFT_190311|protein_id:XP_001692997.1	GO:0005515
locus_tag:CHLREDRAFT_190934|protein_id:XP_001694175.1	GO:0005515
locus_tag:CHLREDRAFT_103073|protein_id:XP_001693919.1	GO:0051499; GO:0002161; GO:0005737
gene:DHC2|protein_id:XP_001694660.1	GO:0030286; GO:0007018; GO:0003777; GO:0005524
locus_tag:CHLREDRAFT_120367|protein_id:XP_001697385.1	GO:0008408; GO:0006364; GO:0003676
locus_tag:CHLREDRAFT_185398|protein_id:XP_001699525.1	GO:0005515
gene:HTB10|protein_id:XP_001696523.1	GO:0003677; GO:0000786; GO:0046982
locus_tag:CHLREDRAFT_170753|protein_id:XP_001692080.1	GO:0003677; GO:0005634
locus_tag:CHLREDRAFT_132678|protein_id:XP_001701377.1	GO:0046933; GO:0016020; GO:0015986
locus_tag:CHLREDRAFT_156131|protein_id:XP_001693464.1	GO:0008519; GO:0015696; GO:0072488; GO:0016020
locus_tag:CHLREDRAFT_116311|protein_id:XP_001689689.1	GO:0004672; GO:0006468; GO:0005524
gene:TRM2B|protein_id:XP_001699801.1	GO:0008173; GO:0006396
gene:CGL76|protein_id:XP_001693277.1	GO:0003824
locus_tag:CHLREDRAFT_169526|protein_id:XP_001690650.1	GO:0006811; GO:0016409; GO:0016020; GO:0055085; GO:0005216
locus_tag:CHLREDRAFT_189438|protein_id:XP_001692300.1	GO:0003677; GO:0005515
locus_tag:CHLREDRAFT_139713|protein_id:XP_001700438.1	GO:0005515
locus_tag:CHLREDRAFT_145987|protein_id:XP_001692539.1	GO:0045252; GO:0004149; GO:0006099; GO:0016746
gene:POA2|protein_id:XP_001701305.1	GO:0006511; GO:0051603; GO:0004175; GO:0004298; GO:0019773; GO:0005839
gene:BIOB|protein_id:XP_001696321.1	GO:0051536; GO:0003824
locus_tag:CHLREDRAFT_195459|protein_id:XP_001691346.1	GO:0006886; GO:0030117; GO:0016192
gene:MAT3|protein_id:XP_001696629.1	GO:0051726; GO:0005634
locus_tag:CHLREDRAFT_168936|protein_id:XP_001703268.1	GO:0005515; GO:0003677
locus_tag:CHLREDRAFT_128430|protein_id:XP_001691635.1	GO:0003743; GO:0005737; GO:0005852
gene:CDKG1|protein_id:XP_001696492.1	GO:0004672; GO:0005524; GO:0006468
locus_tag:CHLREDRAFT_172466|protein_id:XP_001692908.1	GO:0004519; GO:0003677; GO:0006281
locus_tag:CHLREDRAFT_128777|protein_id:XP_001692208.1	GO:0016021; GO:0016192
locus_tag:CHLREDRAFT_139581|protein_id:XP_001699521.1	GO:0008452; GO:0006388; GO:0072669; GO:0003972; GO:0006396
locus_tag:CHLREDRAFT_135552|protein_id:XP_001691093.1	GO:0005515
locus_tag:CHLREDRAFT_196237|protein_id:XP_001694871.1	GO:0016020; GO:0006817; GO:0005315
locus_tag:CHLREDRAFT_196072|protein_id:XP_001696401.1	GO:0003676; GO:0008270; GO:0005634
locus_tag:CHLREDRAFT_184206|protein_id:XP_001694344.1	GO:0055114; GO:0008113
locus_tag:CHLREDRAFT_152186|protein_id:XP_001699131.1	GO:0006955; GO:0003723; GO:0016740; GO:0005524
gene:CYG1|protein_id:XP_001696330.1	GO:0035556; GO:0009190; GO:0016849
gene:PP2C6|protein_id:XP_001693360.1	GO:0003824
locus_tag:CHLREDRAFT_99147|protein_id:XP_001693708.1	GO:0003777; GO:0005524; GO:0008017; GO:0007018
locus_tag:CHLREDRAFT_146346|protein_id:XP_001689952.1	GO:0016020
locus_tag:CHLREDRAFT_132291|protein_id:XP_001699611.1	GO:0008237; GO:0006508; GO:0008270
locus_tag:CHLREDRAFT_106655|protein_id:XP_001699208.1	GO:0003677
locus_tag:CHLREDRAFT_114203|protein_id:XP_001703554.1	GO:0004488; GO:0055114; GO:0003824
locus_tag:CHLREDRAFT_113524|protein_id:XP_001698358.1	GO:0004114; GO:0007165
gene:SWB1|protein_id:XP_001702451.1	GO:0005515
locus_tag:CHLREDRAFT_183158|protein_id:XP_001691417.1	GO:0032259; GO:0008168; GO:0001510
locus_tag:CHLREDRAFT_154586|protein_id:XP_001703193.1	GO:0008168
locus_tag:CHLREDRAFT_194947|protein_id:XP_001702869.1	GO:0019205; GO:0005524; GO:0006139
locus_tag:CHLREDRAFT_24268|protein_id:XP_001695742.1	GO:0003824; GO:0019346; GO:0030170
locus_tag:CHLREDRAFT_119766|protein_id:XP_001697188.1	GO:0016787
locus_tag:CHLREDRAFT_175027|protein_id:XP_001695250.1	GO:0004601; GO:0055114
locus_tag:CHLREDRAFT_192847|protein_id:XP_001697353.1	GO:0015934; GO:0003735; GO:0006412
locus_tag:CHLREDRAFT_169380|protein_id:XP_001690393.1	GO:0005515
locus_tag:CHLREDRAFT_195423|protein_id:XP_001698806.1	GO:0019538; GO:0005524
gene:AGT3|protein_id:XP_001698245.1	GO:0003824; GO:0008483; GO:0030170
locus_tag:CHLREDRAFT_180630|protein_id:XP_001703646.1	GO:0005524; GO:0008017; GO:0003777; GO:0007018
locus_tag:CHLREDRAFT_147805|protein_id:XP_001692713.1	GO:0042910; GO:0055085; GO:0015297; GO:0016020
locus_tag:CHLREDRAFT_190539|protein_id:XP_001693189.1	GO:0016747
locus_tag:CHLREDRAFT_145568|protein_id:XP_001691922.1	GO:0005524; GO:0006468; GO:0004672
locus_tag:CHLREDRAFT_152921|protein_id:XP_001700390.1	GO:0005524; GO:0006468; GO:0004672; GO:0003824
locus_tag:CHLREDRAFT_142125|protein_id:XP_001696501.1	GO:0006270
locus_tag:CHLREDRAFT_182152|protein_id:XP_001699929.1	GO:0005524; GO:0006468; GO:0004672
locus_tag:CHLREDRAFT_172264|protein_id:XP_001690285.1	GO:0005509
locus_tag:CHLREDRAFT_123427|protein_id:XP_001703610.1	GO:0005524; GO:0003676
locus_tag:CHLREDRAFT_96756|protein_id:XP_001702582.1	GO:0005515
locus_tag:CHLREDRAFT_95575|protein_id:XP_001696895.1	GO:0006468; GO:0005524; GO:0004672
locus_tag:CHLREDRAFT_126059|protein_id:XP_001702485.1	GO:0006412; GO:0015935; GO:0005840; GO:0003735
locus_tag:CHLREDRAFT_95118|protein_id:XP_001695061.1	GO:0004725; GO:0006470
locus_tag:CHLREDRAFT_111376|protein_id:XP_001702492.1	GO:0006468; GO:0005524; GO:0004672
locus_tag:CHLREDRAFT_171431|protein_id:XP_001689438.1	GO:0005730; GO:0006355; GO:0008134; GO:0003677
gene:HFO15|protein_id:XP_001690996.1	GO:0000786; GO:0005634; GO:0046982; GO:0003677
gene:CYG9|protein_id:XP_001701628.1	GO:0016849; GO:0035556; GO:0009190
locus_tag:CHLREDRAFT_190292|protein_id:XP_001692884.1	GO:0000287; GO:0015914; GO:0140326; GO:0005524; GO:0000166; GO:0016021
gene:EFG4|protein_id:XP_001693684.1	GO:0003924; GO:0005525
locus_tag:CHLREDRAFT_190856|protein_id:XP_001694000.1	GO:0006468; GO:0005524; GO:0004672
locus_tag:CHLREDRAFT_193294|protein_id:XP_001698785.1	GO:0009247; GO:0016021; GO:0001733; GO:0005794
locus_tag:CHLREDRAFT_105806|protein_id:XP_001697954.1	GO:0003676
locus_tag:CHLREDRAFT_153731|protein_id:XP_001701463.1	GO:0007094
locus_tag:CHLREDRAFT_165854|protein_id:XP_001702706.1	GO:0006396; GO:0006397; GO:0005634; GO:0003676; GO:0005515
locus_tag:CHLREDRAFT_194856|protein_id:XP_001702917.1	GO:0004488; GO:0055114; GO:0003824
locus_tag:CHLREDRAFT_196263|protein_id:XP_001695439.1	GO:0004743; GO:0003824; GO:0000287; GO:0030955; GO:0006096
locus_tag:CHLREDRAFT_143749|protein_id:XP_001693881.1	GO:0003735; GO:0005761; GO:0006412
gene:CYG15|protein_id:XP_001701038.1	GO:0020037; GO:0004383; GO:0006182; GO:0035556; GO:0009190; GO:0016849
locus_tag:CHLREDRAFT_187498|protein_id:XP_001701019.1	GO:0004672; GO:0005524; GO:0006468
gene:PTB4|protein_id:XP_001694875.1	GO:0016020; GO:0006817; GO:0005315
locus_tag:CHLREDRAFT_171802|protein_id:XP_001690068.1	GO:0000139; GO:0016020
locus_tag:CHLREDRAFT_184231|protein_id:XP_001694384.1	GO:0030638
locus_tag:CHLREDRAFT_116226|protein_id:XP_001689671.1	GO:0003723; GO:0003676
locus_tag:CHLREDRAFT_143307|protein_id:XP_001693666.1	GO:0005515
locus_tag:CHLREDRAFT_29247|protein_id:XP_001699888.1	GO:0005515
locus_tag:CHLREDRAFT_180768|protein_id:XP_001690677.1	GO:0006807
locus_tag:CHLREDRAFT_132949|protein_id:XP_001702275.1	GO:0005524; GO:0016887
locus_tag:CHLREDRAFT_190262|protein_id:XP_001692852.1	GO:0005515
locus_tag:CHLREDRAFT_119434|protein_id:XP_001696808.1	GO:0004672; GO:0006468; GO:0005524
locus_tag:CHLREDRAFT_113915|protein_id:XP_001693692.1	GO:0003824
locus_tag:CHLREDRAFT_172905|protein_id:XP_001693238.1	GO:0006260; GO:0005634; GO:0000808
locus_tag:CHLREDRAFT_192329|protein_id:XP_001697521.1	GO:0005515
locus_tag:CHLREDRAFT_191820|protein_id:XP_001695217.1	GO:0003676
locus_tag:CHLREDRAFT_169185|protein_id:XP_001703559.1	GO:0005524; GO:0016887
gene:AMX1|protein_id:XP_001697595.1	GO:0055114; GO:0005507; GO:0048038; GO:0009308; GO:0008131
locus_tag:CHLREDRAFT_192205|protein_id:XP_001696098.1	GO:0005515
locus_tag:CHLREDRAFT_190192|protein_id:XP_001689815.1	GO:0003676
locus_tag:CHLREDRAFT_195615|protein_id:XP_001689744.1	GO:0045454; GO:0015035; GO:0009055
locus_tag:CHLREDRAFT_162432|protein_id:XP_001692518.1	GO:0003676
locus_tag:CHLREDRAFT_133171|protein_id:XP_001702826.1	GO:0004416; GO:0019243
locus_tag:CHLREDRAFT_112232|protein_id:XP_001700065.1	GO:0005524; GO:0006468; GO:0004672
locus_tag:CHLREDRAFT_168953|protein_id:XP_001703446.1	GO:0004672; GO:0006468; GO:0005524
locus_tag:CHLREDRAFT_177140|protein_id:XP_001698163.1	GO:0008236; GO:0006508; GO:0070008; GO:0004252
locus_tag:CHLREDRAFT_185040|protein_id:XP_001697380.1	GO:0005840; GO:0003735; GO:0006412
locus_tag:CHLREDRAFT_190143|protein_id:XP_001689769.1	GO:0006479; GO:0008168
locus_tag:CHLREDRAFT_189639|protein_id:XP_001692611.1	GO:0004386
locus_tag:CHLREDRAFT_104732|protein_id:XP_001696116.1	GO:0000049
locus_tag:CHLREDRAFT_191321|protein_id:XP_001695048.1	GO:0004672; GO:0006468; GO:0005524
gene:DES6|protein_id:XP_001693068.1	GO:0006629
