ann_term	q_val	annotation
PF15070	9.06548635664063e-11	Putative golgin subfamily A member 2-like protein 5
PF16553	9.77836837411834e-11	BCORL-PCGF1-binding domain
PF13564	1.30837152648084e-10	DoxX-like family
PF16689	1.43368167176352e-10	Coiled-coil N-terminus of APC, dimerisation domain
PF12934	1.48793531025118e-10	FTO C-terminal domain
PF15732	2.24931061457279e-10	Domain of unknown function (DUF4681)
PF01283	2.71448865761172e-10	Ribosomal protein S26e
PF08374	3.8572712640083e-10	Protocadherin
PF18782	6.63629505243877e-10	Novel AID APOBEC clade 2
PF15110	8.79122025022028e-10	TMEM141 protein family
PF13543	9.90659523812135e-10	SAM like domain present in kinase suppressor RAS 1
PF11027	1.02677333120186e-09	Protein of unknown function (DUF2615)
PF07975	1.14316852262046e-09	TFIIH C1-like domain
PF01465	1.14316852262046e-09	GRIP domain
PF06730	1.33986519680476e-09	FAM92 protein
PF15809	1.54774247649377e-09	Simian taste bud-specific gene product family
PF15100	1.75719830899209e-09	TMEM187 protein family
PF02812	2.44611587373905e-09	Glu/Leu/Phe/Val dehydrogenase, dimerisation domain
PF00208	2.44611587373905e-09	Glutamate/Leucine/Phenylalanine/Valine dehydrogenase
PF02060	2.48761103831438e-09	Slow voltage-gated potassium channel
PF18617	2.88120265602047e-09	Nucleoporin Nup214 phenylalanine-glycine (FG) domain
PF15716	3.0754689832258e-09	Domain of unknown function (DUF4672)
PF15670	3.18463030436427e-09	Spermatid maturation protein 1
PF03097	3.18463030436427e-09	BRO1-like domain
PF15679	3.3039900290288e-09	Domain of unknown function (DUF4665)
PF11002	3.74454588405171e-09	RFPL defining motif (RDM)
PF15157	4.13467568014848e-09	Fusion protein IQCJ-SCHIP1 with IQ-like motif
PF15079	4.13467568014848e-09	Testis-specific protein 35
PF01157	4.5247198205875e-09	Ribosomal protein L21e
PF18086	4.52948459922166e-09	Diphosphoinositol pentakisphosphate kinase 2 N-terminal domain
PF17821	5.54994856871898e-09	Family of unknown function (DUF5583)
PF15169	6.11506615072329e-09	Domain of unknown function (DUF4564)
PF00318	6.25388095266613e-09	Ribosomal protein S2
PF15163	7.67882147336399e-09	Meiosis-expressed
PF15393	7.72050291896023e-09	Domain of unknown function (DUF4615)
PF10573	8.88941215352802e-09	Uncharacterised protein family UPF0561
PF06875	9.06872706054062e-09	Plethodontid receptivity factor PRF
PF15419	9.19278542416872e-09	Leukemia NUP98 fusion partner 1
PF01821	9.96602665592536e-09	Anaphylotoxin-like domain
PF14982	1.01519648684711e-08	UPF0731 family
PF11277	1.20190454201395e-08	Mediator complex subunit 24 N-terminal
PF06941	1.20190454201395e-08	5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C)
PF15255	1.4773579353502e-08	WASH complex subunit CAP-Z interacting, central region
PF02038	1.8739689627637e-08	ATP1G1/PLM/MAT8 family
PF15685	2.05171437089806e-08	Gametogenetin
PF10034	2.10636985755148e-08	Q-cell neuroblast polarisation
PF07469	2.1115808322325e-08	Domain of unknown function (DUF1518)
PF07213	2.65925031071538e-08	DAP10 membrane protein
PF13289	2.75909494342143e-08	SIR2-like domain
PF00525	2.75909494342143e-08	Alpha crystallin A chain, N terminal
PF15156	3.92046994528813e-08	Ceroid-lipofuscinosis neuronal protein 6
PF16101	4.24865990533121e-08	Proline-rich membrane anchor 1
PF14984	4.52586726623499e-08	CD24 protein
PF10630	4.66671837133361e-08	Protein of unknown function (DUF2476)
PF04104	4.68164772378654e-08	Eukaryotic and archaeal DNA primase, large subunit
PF04719	4.7084845498711e-08	hTAFII28-like protein conserved region
PF11069	4.74033338241632e-08	Protein of unknown function (DUF2870)
PF09443	4.82833307825889e-08	Cripto_Frl-1_Cryptic (CFC)
PF02218	5.79989695109696e-08	Repeat in HS1/Cortactin
PF05327	6.79416490259799e-08	RNA polymerase I specific transcription initiation factor RRN3
PF14835	7.00066989041014e-08	zf-RING of BARD1-type protein
PF15300	7.00066989041014e-08	INTS6/SAGE1/DDX26B/CT45 C-terminus
PF02083	7.07106561161343e-08	Urotensin II
PF15204	9.0323824753681e-08	Kita-kyushu lung cancer antigen 1
PF15198	9.23850335801128e-08	Dexamethasone-induced
PF15288	9.52474607817976e-08	Zinc knuckle
PF08474	1.00762316257478e-07	Myelin transcription factor 1
PF10574	1.02466822800767e-07	Arp2/3-interacting proteins Arpin
PF15990	1.05456758350979e-07	UPF0767 family
PF07111	1.18626914394767e-07	Alpha helical coiled-coil rod protein (HCR)
PF06484	1.30711873897889e-07	Teneurin Intracellular Region
PF17658	1.41642851668008e-07	Family of unknown function (DUF5520)
PF08703	1.45649284800902e-07	PLC-beta C terminal
PF16676	1.60961397899972e-07	Transactivation domain of FOXO protein family
PF08674	1.95264228493027e-07	Acetylcholinesterase tetramerisation domain
PF00007	2.03074973912517e-07	Cystine-knot domain
PF15805	2.03437513152539e-07	Acidic C-terminal region of sodium channel modifier 1 SCNM1
PF01834	2.08517387036151e-07	XRCC1 N terminal domain
PF04950	2.17626559184861e-07	40S ribosome biogenesis protein Tsr1 and BMS1 C-terminal
PF00935	2.18520025772207e-07	Ribosomal protein L44
PF06246	2.93448816477311e-07	Isy1-like splicing family
PF00277	2.99246217416174e-07	Serum amyloid A protein
PF07192	3.24981452930731e-07	SNURF/RPN4 protein
PF04979	3.27448986433433e-07	Protein phosphatase inhibitor 2 (IPP-2)
PF14904	3.29943549117177e-07	Family of unknown function
PF18453	3.40143202242355e-07	Oligomerization domain of C4b-binding protein alpha
PF08366	3.40143202242355e-07	LLGL2
PF15790	4.0720311139762e-07	E1A-binding protein p400, N-terminal
PF06390	4.4525901000133e-07	Neuroendocrine-specific golgi protein P55 (NESP55)
PF00210	5.98484499894843e-07	Ferritin-like domain
PF18414	6.68835602362773e-07	C2H2 type zinc-finger
PF07837	8.45197650138781e-07	Formiminotransferase domain, N-terminal subdomain
PF01667	8.46090287167538e-07	Ribosomal protein S27
PF18772	8.71220232937232e-07	APOBEC2
PF15961	9.12016242958576e-07	Domain of unknown function (DUF4764)
PF09738	1.23685330599952e-06	LRRFIP family
PF03953	1.24111307394653e-06	Tubulin C-terminal domain
PF15808	1.2412202311721e-06	BCL-6 co-repressor, non-ankyrin-repeat region
PF18102	1.31408802889404e-06	Deltex C-terminal domain
PF13589	1.39249666644629e-06	Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase
PF00443	1.42285566435748e-06	Ubiquitin carboxyl-terminal hydrolase
PF03148	1.45400355024511e-06	Tektin family
PF15072	1.45664519860655e-06	Domain of unknown function (DUF4539)
PF05053	1.45664519860655e-06	Menin
PF08514	1.46341680378748e-06	STAG domain
PF15729	1.55039105593646e-06	Amyotrophic lateral sclerosis 2 candidate 11
PF12269	2.17655555037133e-06	CpG binding protein zinc finger C terminal domain
PF09976	2.20496401363389e-06	Tetratricopeptide repeat-like domain
PF17700	2.40361569978112e-06	Family of unknown function (DUF5546)
PF06105	2.44053949129785e-06	Aph-1 protein
PF18036	2.84992152726957e-06	Ubiquitin-like domain
PF13841	2.99171640467488e-06	Beta defensin
PF01779	3.07738845182682e-06	Ribosomal L29e protein family
PF14967	3.12075500520307e-06	FAM70 protein
PF08142	3.60543762948604e-06	AARP2CN (NUC121) domain
PF15815	3.9086239912144e-06	E3 ubiquitin-protein ligase makorin-1, C-terminal
PF16454	3.95037742200066e-06	Phosphatidylinositol 3-kinase regulatory subunit P85 inter-SH2 domain
PF08516	4.00274347656343e-06	ADAM cysteine-rich
PF11531	4.00274347656343e-06	Coactivator-associated arginine methyltransferase 1 N terminal
PF00566	4.04116040903872e-06	Rab-GTPase-TBC domain
PF18611	4.16664594341522e-06	IL-3 receptor alpha chain N-terminal domain
PF00838	4.29026937577847e-06	Translationally controlled tumour protein
PF11577	4.52820796587151e-06	NF-kappa-B essential modulator NEMO
PF15784	4.52820796587151e-06	G-protein pathway suppressor 2-interacting domain
PF06535	4.72422919163162e-06	Repulsive guidance molecule (RGM) N-terminus
PF05287	4.7267865016617e-06	PMG protein
PF10200	4.9021001271858e-06	NADH:ubiquinone oxidoreductase, NDUFS5-15kDa
PF16276	4.94830990713638e-06	Nucleophosmin C-terminal domain
PF10520	5.7275046793221e-06	B domain of TMEM189, localisation domain
PF15677	6.16096604142688e-06	Cell cycle exit and neuronal differentiation protein 1
PF16122	6.86166030579376e-06	40S ribosomal protein SA C-terminus
PF12037	6.93567129535381e-06	Domain of unknown function (DUF3523)
PF10660	7.84333116545852e-06	Iron-containing outer mitochondrial membrane protein N-terminus
PF05856	8.50847228610507e-06	ARP2/3 complex 20 kDa subunit (ARPC4)
PF01229	9.45293636803024e-06	Glycosyl hydrolases family 39
PF03039	9.52367444310124e-06	Interleukin-12 alpha subunit
PF16885	9.59124751543866e-06	Voltage-gated calcium channel subunit alpha, C-term
PF16278	9.68430947645502e-06	C2HE / C2H2 / C2HC zinc-binding finger
PF16034	9.68430947645502e-06	JAKMIP CC3 domain
PF15020	9.68430947645502e-06	Cation channel sperm-associated protein subunit delta
PF06701	9.72734464882415e-06	Mib_herc2
PF06413	1.01708333010196e-05	Neugrin
PF04420	1.01708333010196e-05	CHD5-like protein
PF12024	1.09156624108412e-05	Domain of unknown function (DUF3512)
PF15487	1.13947636603069e-05	FAM220 family
PF12304	1.30278673751712e-05	Beta-casein like protein
PF15675	1.38615385209714e-05	CLLAC-motif containing domain
PF08075	1.38615385209714e-05	NOPS (NUC059) domain
PF02948	1.48729038347641e-05	Amelogenin
PF04004	1.63951682335702e-05	Leo1-like protein
PF00340	1.81309824284836e-05	Interleukin-1 / 18
PF14048	1.81563531738881e-05	C-terminal domain of methyl-CpG binding protein 2 and 3
PF10228	2.0274479571917e-05	Uncharacterised conserved protein (DUF2228)
PF15796	2.21714256214374e-05	KELK-motif containing domain of MRCK Ser/Thr protein kinase
PF14679	2.21714256214374e-05	FANCI helical domain 1
PF00200	2.2872038960406e-05	Disintegrin
PF14992	2.29417223492345e-05	TMCO5 family
PF03980	2.49129536118373e-05	Nnf1
PF14774	2.73441434551516e-05	FAM177 family
PF00940	2.85098012543607e-05	DNA-dependent RNA polymerase
PF04961	2.87596052141399e-05	Formiminotransferase-cyclodeaminase
PF02180	2.99392242647116e-05	Bcl-2 homology region 4
PF02188	3.77509826676962e-05	GoLoco motif
PF09757	3.94796807646912e-05	Arb2 domain
PF01257	4.14430559979606e-05	Thioredoxin-like [2Fe-2S] ferredoxin
PF15350	4.80173424906882e-05	Ewing's tumour-associated antigen 1 homologue
PF07851	4.99744466717125e-05	TMPIT-like protein
PF02827	5.17167886248968e-05	cAMP-dependent protein kinase inhibitor
PF11515	5.21205023603469e-05	Mouse development and cellular proliferation protein Cullin-7
PF06803	5.43198281518182e-05	Protein of unknown function (DUF1232)
PF13869	5.66479547440368e-05	Nucleotide hydrolase
PF02320	5.71145268844107e-05	Ubiquinol-cytochrome C reductase hinge protein
PF10170	5.95789539812637e-05	Cysteine-rich domain
PF06189	6.42408630388038e-05	5'-nucleotidase
PF02212	6.75124057659628e-05	Dynamin GTPase effector domain
PF16564	6.79536346301473e-05	p55-binding region of Methyl-CpG-binding domain proteins MBD
PF10195	7.26667224231234e-05	DNA-binding nuclear phosphoprotein p8
PF15920	7.77091585702256e-05	N-terminal of Junction-mediating and WASP homolog-associated
PF15722	8.28947634118781e-05	FAM153 family
PF14916	8.30256195422811e-05	Coiled-coil domain of unknown function
PF00297	8.92858306254582e-05	Ribosomal protein L3
PF18574	9.71922454916e-05	C2HC Zing finger domain
PF18035	0.000107176467573968	Bap31/Bap29 cytoplasmic coiled-coil domain
PF14914	0.000108451184956935	LRRC37A/B like protein 1 C-terminal domain
PF08071	0.000110266268122483	RS4NT (NUC023) domain
PF02878	0.000111965488819649	Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I
PF17958	0.000112269569545072	EF-hand domain
PF12926	0.000115825515342463	Mitotic-spindle organizing gamma-tubulin ring associated
PF01521	0.000116521358976674	Iron-sulphur cluster biosynthesis
PF04056	0.000119311260530417	Ssl1-like
PF02372	0.000121680175877232	Interleukin 15
PF01396	0.000128434794047073	Topoisomerase DNA binding C4 zinc finger
PF11945	0.000143923075860262	WAHD domain of WASH complex
PF16954	0.00014617164381125	Haem-transporter, endosomal/lysosomal, haem-responsive gene
PF14138	0.000154773314062304	Cytochrome c oxidase assembly protein COX16
PF06346	0.000159898251880351	Formin Homology Region 1
PF06583	0.000159898251880351	Neogenin C-terminus
PF15779	0.000167396621900694	Leucine-rich repeat-containing protein 37 family
PF17751	0.000180340543420329	SKICH domain
PF01421	0.000184949793724391	Reprolysin (M12B) family zinc metalloprotease
PF10470	0.000186443714532902	PKA-RI-RII subunit binding domain of A-kinase anchor protein
PF12881	0.000199413161062649	NUT protein
PF00900	0.000203596194673922	Ribosomal family S4e
PF16121	0.000203596194673922	40S ribosomal protein S4 C-terminus
PF00832	0.000203596194673922	Ribosomal L39 protein
PF02935	0.000206419056430839	Cytochrome c oxidase subunit VIIc
PF12537	0.00022266575540349	The Golgi pH Regulator (GPHR) Family N-terminal
PF09162	0.000231530865503845	Tap, RNA-binding
PF02337	0.000238577407324385	Retroviral GAG p10 protein
PF09774	0.000245054572092436	Caffeine-induced death protein 2
PF18452	0.00025481093918367	Immunoglobulin domain
PF15194	0.000255850635561869	TMEM191C family
PF05160	0.000293558082245482	DSS1/SEM1 family
PF14969	0.000317515835852017	Domain of unknown function (DUF4508)
PF15773	0.000318948714325159	Domain of unknown function (DUF4701)
PF00726	0.000318948714325159	Interleukin 10
PF02189	0.000319695779912845	Immunoreceptor tyrosine-based activation motif
PF00757	0.00032341892503658	Furin-like cysteine rich region
PF15483	0.000331653872583812	Domain of unknown function (DUF4641)
PF15831	0.000336590178805156	Domain of unknown function (DUF4713)
PF11704	0.000341705335232079	Vesicle coat protein involved in Golgi to plasma membrane transport
PF00631	0.000342971405762632	GGL domain
PF03066	0.000360004665999507	Nucleoplasmin/nucleophosmin domain
PF13885	0.000360004665999507	Keratin, high sulfur B2 protein
PF05395	0.00039823470439336	Protein phosphatase inhibitor 1/DARPP-32
PF15035	0.000403534439270268	Ciliary rootlet component, centrosome cohesion
PF05768	0.000410736168733084	Glutaredoxin-like domain (DUF836)
PF04437	0.000425001120727458	RINT-1 / TIP-1 family
PF03194	0.000483696503096668	LUC7 N_terminus
PF04110	0.000489290072712222	Ubiquitin-like autophagy protein Apg12
PF02792	0.00051839892571905	Mago nashi protein
PF06060	0.000590397002149865	Pre-pro-megakaryocyte potentiating factor precursor (Mesothelin)
PF14917	0.000597779266065881	Coiled coil protein 74, C terminal
PF10561	0.000613410599451391	Uncharacterised protein family UPF0565
PF05428	0.000615561682135439	Corticotropin-releasing factor binding protein (CRF-BP)
PF04691	0.000746227955932804	Apolipoprotein C-I (ApoC-1)
PF10218	0.000763200032854801	Uncharacterized conserved protein (DUF2054)
PF10159	0.000767088697189036	Multiple myeloma tumor-associated
PF15873	0.000807612245641879	Domain of unknown function (DUF4730)
PF15444	0.000824621332272572	Transmembrane protein 247
PF09398	0.000988645133431546	FOP N terminal dimerisation domain
PF08976	0.000988645133431546	EF-hand domain
PF10529	0.000991895877396326	Histidine-rich Calcium-binding repeat region
PF16568	0.00101461473938503	Tyrosine-rich domain of Sam68
PF06297	0.00106138671025041	PET Domain
PF04968	0.00107544617717661	CHORD
PF14752	0.00108614463279396	Retinol binding protein receptor
PF15010	0.00114891582009365	Putative cell signalling
PF13429	0.00122205552655783	Tetratricopeptide repeat
PF10256	0.00130725588059009	Golgin subfamily A member 7/ERF4 family
PF07525	0.00140015203912388	SOCS box
PF15240	0.00146241497359625	Proline-rich
PF00357	0.00150689708517256	Integrin alpha cytoplasmic region
PF03285	0.00151193006045143	Paralemmin
PF01826	0.00151193006045143	Trypsin Inhibitor like cysteine rich domain
PF08700	0.00151544735644708	Vps51/Vps67
PF05995	0.00152012998354952	Cysteine dioxygenase type I
PF02782	0.00154077473213396	FGGY family of carbohydrate kinases, C-terminal domain
PF12430	0.00158248195748977	Abscisic acid G-protein coupled receptor
PF07202	0.00158248195748977	T-complex protein 10 C-terminus
PF04733	0.00162259827921655	Coatomer epsilon subunit
PF12859	0.00162259827921655	Anaphase-promoting complex subunit 1
PF04704	0.00169182873220054	Zfx / Zfy transcription activation region
PF14672	0.00172421392944656	Late cornified envelope
PF12424	0.00177902535040243	Plasma membrane calcium transporter ATPase C terminal
PF18700	0.00177902535040243	Cytosolic arginine sensor for mTORC1 subunit 1 N-terminal domain
PF00159	0.00180406081616398	Pancreatic hormone peptide
PF12733	0.00182917330999888	Cadherin-like beta sandwich domain
PF09280	0.00182917330999888	XPC-binding domain
PF12714	0.00188151080196073	TILa domain
PF07458	0.00189178534739616	Sperm protein associated with nucleus, mapped to X chromosome
PF10239	0.00189178534739616	Protein of unknown function (DUF2465)
PF09011	0.00191797147504587	HMG-box domain
PF13349	0.00192334494415299	Putative adhesin
PF08686	0.00193444346687294	PLAC (protease and lacunin) domain
PF05587	0.00199074099944561	Anthrax receptor extracellular domain
PF16360	0.00206356331211491	GTP-binding GTPase Middle Region
PF02223	0.00210881602004931	Thymidylate kinase
PF15630	0.00234637363327989	CENP-S protein
PF15304	0.00243551779777	A-kinase anchor protein 2 C-terminus
PF07039	0.00256229329978774	SGF29 tudor-like domain
PF01990	0.00269431326739127	ATP synthase (F/14-kDa) subunit
PF01562	0.00281281144837421	Reprolysin family propeptide
PF08217	0.00303233094662499	Fungal domain of unknown function (DUF1712)
PF09310	0.00317058680146646	POU domain, class 2, associating factor 1
PF16493	0.00319933900058115	N-terminal of Homeobox Meis and PKNOX1
PF00250	0.00332720089910704	Forkhead domain
PF08466	0.00333569040671773	Inward rectifier potassium channel N-terminal
PF17226	0.00334897477380861	MTA R1 domain
PF05680	0.00352862855649298	ATP synthase E chain
PF15226	0.00364610771222864	HCF-1 beta-propeller-interacting protein family
PF09848	0.00371785908161113	Uncharacterized conserved protein (DUF2075)
PF15410	0.00375290681611633	Pleckstrin homology domain
PF01165	0.00381147791608995	Ribosomal protein S21
PF15740	0.00383033136604366	Protein phosphatase 1 regulatory subunit 26 N-terminus
PF10587	0.00399247961866421	Eukaryotic elongation factor 1 beta central acidic region
PF05832	0.00407045690616539	Eukaryotic protein of unknown function (DUF846)
PF05361	0.00419628025659736	PKC-activated protein phosphatase-1 inhibitor
PF14204	0.00422734981757482	Ribosomal L18 C-terminal region
PF01812	0.00461835598153613	5-formyltetrahydrofolate cyclo-ligase family
PF15791	0.0046737352652546	Doublesex-and mab-3-related transcription factor C1 and C2
PF00711	0.00467748599782269	Beta defensin
PF09240	0.00470477874690041	Interleukin-6 receptor alpha chain, binding
PF10345	0.00495712578770452	Cohesin loading factor
PF15301	0.00522719015304096	SLAIN motif-containing family
PF13167	0.00537691060455907	GTP-binding GTPase N-terminal
PF15046	0.0054798977736699	Protein of unknown function (DUF4532)
PF03647	0.00551507385621628	Transmembrane proteins 14C
PF00444	0.0057627954225378	Ribosomal protein L36
PF12036	0.00580516864964283	Protein of unknown function (DUF3522)
PF09072	0.00594275797385195	Translation machinery associated TMA7
PF08122	0.00595341480907503	NADH-ubiquinone oxidoreductase B12 subunit family
PF09415	0.00619720492332146	CENP-S associating Centromere protein X
PF11669	0.00643621822106276	WW domain-binding protein 1
PF01896	0.00653525355588872	DNA primase small subunit
PF04629	0.006584410011245	Islet cell autoantigen ICA69, C-terminal domain
PF00091	0.00674681278480418	Tubulin/FtsZ family, GTPase domain
PF01101	0.00684766054022478	HMG14 and HMG17
PF15328	0.00774051114032964	Putative GRINL1B complex locus protein 2
PF17777	0.00774051114032964	Insertion domain in 60S ribosomal protein L10P
PF08434	0.0081251773050022	Calcium-activated chloride channel N terminal
PF15874	0.0088569803750008	Putative Interleukin 2 receptor, gamma chain
PF07297	0.00904751042201462	Dolichol phosphate-mannose biosynthesis regulatory protein (DPM2)
PF15155	0.00968445256154915	MORF4 family-associated protein1
PF17736	0.0101720868057088	C17orf99 Ig domain
PF00717	0.0109785457885375	Peptidase S24-like
PF05920	0.0115938598856844	Homeobox KN domain
PF14836	0.0120691705639642	Ubiquitin-like domain
PF15058	0.0125650192786964	Speriolin N terminus
PF15913	0.0127670483449766	Furin-like repeat, cysteine-rich
PF18253	0.0137655525793527	Hsp70-interacting protein N N-terminal domain
PF10608	0.0138333331604593	Polyubiquitination (PEST) N-terminal domain of MAGUK
PF14713	0.0147921500124083	Domain of unknown function (DUF4464)
PF14988	0.0150492061112816	Domain of unknown function (DUF4515)
PF13483	0.0150492061112816	Beta-lactamase superfamily domain
PF00244	0.0150492061112816	14-3-3 protein
PF14886	0.0152722289514861	FAM183A and FAM183B related
PF04137	0.0156842556950479	Endoplasmic Reticulum Oxidoreductin 1 (ERO1)
PF12901	0.0167602333665155	SUZ-C motif
PF13023	0.0173501796527751	HD domain
PF12423	0.0194309623742233	Kinesin protein 1B
PF08039	0.019866800706849	Mitochondrial proteolipid
PF10486	0.0199093682581899	Phosphoinositide 3-kinase gamma adapter protein p101 subunit
PF08776	0.0199776195121413	VASP tetramerisation domain
PF16046	0.020466654962576	FAM76 protein
PF02806	0.021540811365177	Alpha amylase, C-terminal all-beta domain
PF14444	0.0218385613445949	S1-like
PF02197	0.0218731799142577	Regulatory subunit of type II PKA R-subunit
PF14642	0.022305639613135	FAM47 family
PF00467	0.0227108357395254	KOW motif
PF00996	0.0237095656217798	GDP dissociation inhibitor
PF10142	0.0252278813625629	PhoPQ-activated pathogenicity-related protein
PF15871	0.0257713327179298	Junction-mediating and -regulatory protein
PF01342	0.0262287014480935	SAND domain
PF03045	0.0271539506689526	DAN domain
PF13664	0.0272927328703848	Domain of unknown function (DUF4149)
PF00904	0.0280473291005996	Involucrin repeat
PF00833	0.0286173239860899	Ribosomal S17
PF11719	0.0303496434479432	DNA replication and checkpoint protein
PF01849	0.0307530184051045	NAC domain
PF02210	0.0311935074225888	Laminin G domain
PF04722	0.0316033241641864	Ssu72-like protein
PF00969	0.0316430845551215	Class II histocompatibility antigen, beta domain
PF10164	0.0326946328696246	Uncharacterized conserved protein (DUF2367)
PF10148	0.0330743314429792	Schwannomin-interacting protein 1
PF12584	0.0340488393484095	Trafficking protein particle complex subunit 10, TRAPPC10
PF01599	0.0340488393484095	Ribosomal protein S27a
