ann_term	q_val	annotation
GO:0006954	3.81315788920552e-05	inflammatory response
GO:0000045	4.140590678787e-05	autophagosome assembly
GO:0016236	4.140590678787e-05	macroautophagy
GO:1905037	4.140590678787e-05	autophagosome organization
GO:0004864	5.1120655646873e-05	protein phosphatase inhibitor activity
GO:0019212	5.1120655646873e-05	phosphatase inhibitor activity
GO:0051049	5.21329899040569e-05	regulation of transport
GO:0072341	5.21329899040569e-05	modified amino acid binding
GO:0001933	5.21329899040569e-05	negative regulation of protein phosphorylation
GO:0006469	5.21329899040569e-05	negative regulation of protein kinase activity
GO:0033673	5.21329899040569e-05	negative regulation of kinase activity
GO:0042326	5.21329899040569e-05	negative regulation of phosphorylation
GO:0051348	5.21329899040569e-05	negative regulation of transferase activity
GO:0004862	5.21329899040569e-05	cAMP-dependent protein kinase inhibitor activity
GO:0035145	5.21329899040569e-05	exon-exon junction complex
GO:0005838	5.21329899040569e-05	proteasome regulatory particle
GO:0008541	5.21329899040569e-05	proteasome regulatory particle, lid subcomplex
GO:0000444	5.21329899040569e-05	MIS12/MIND type complex
GO:0022843	5.21329899040569e-05	voltage-gated cation channel activity
GO:0030838	5.21329899040569e-05	positive regulation of actin filament polymerization
GO:0031334	5.21329899040569e-05	positive regulation of protein complex assembly
GO:0032273	5.21329899040569e-05	positive regulation of protein polymerization
GO:0044089	5.21329899040569e-05	positive regulation of cellular component biogenesis
GO:0045010	5.21329899040569e-05	actin nucleation
GO:0051495	5.21329899040569e-05	positive regulation of cytoskeleton organization
GO:1902905	5.21329899040569e-05	positive regulation of supramolecular fiber organization
GO:0045095	6.24310793539721e-05	keratin filament
GO:0043269	6.90500681053146e-05	regulation of ion transport
GO:0071821	8.43848739728407e-05	FANCM-MHF complex
GO:0001881	0.000153581502155224	receptor recycling
GO:0043112	0.000153581502155224	receptor metabolic process
GO:0015886	0.000153581502155224	heme transport
GO:0015232	0.000153581502155224	heme transporter activity
GO:0017046	0.00018213547123726	peptide hormone binding
GO:0042165	0.00018213547123726	neurotransmitter binding
GO:0051424	0.00018213547123726	corticotropin-releasing hormone binding
GO:0022618	0.000208299651108719	ribonucleoprotein complex assembly
GO:0006378	0.000210922797396703	mRNA polyadenylation
GO:0005849	0.000210922797396703	mRNA cleavage factor complex
GO:0007169	0.000216706589645325	transmembrane receptor protein tyrosine kinase signaling pathway
GO:0009967	0.000226707931458191	positive regulation of signal transduction
GO:0010647	0.000226707931458191	positive regulation of cell communication
GO:0023056	0.000226707931458191	positive regulation of signaling
GO:0051382	0.000252268273622713	kinetochore assembly
GO:0051383	0.000252268273622713	kinetochore organization
GO:0034453	0.000254462413240087	microtubule anchoring
GO:0005840	0.000342330950193434	ribosome
GO:0051184	0.000350506637876179	cofactor transmembrane transporter activity
GO:0016247	0.0003600314368155	channel regulator activity
GO:0099106	0.0003600314368155	ion channel regulator activity
GO:0016714	0.000365175145581621	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced pteridine as one donor, and incorporation of one atom of oxygen
GO:0030141	0.000367712289220213	secretory granule
GO:0099503	0.000367712289220213	secretory vesicle
GO:0071826	0.000376179809748164	ribonucleoprotein complex subunit organization
GO:0003735	0.000376179809748164	structural constituent of ribosome
GO:0042562	0.000389117535673022	hormone binding
GO:0007417	0.000430490012865097	central nervous system development
GO:0007420	0.000430490012865097	brain development
GO:0060322	0.000430490012865097	head development
GO:0008544	0.000442807566556308	epidermis development
GO:0006955	0.000443711527456781	immune response
GO:0007167	0.000492044090853557	enzyme linked receptor protein signaling pathway
GO:0002376	0.000527127609163532	immune system process
GO:0003756	0.000552351307296801	protein disulfide isomerase activity
GO:0016864	0.000552351307296801	intramolecular oxidoreductase activity, transposing S-S bonds
GO:0016093	0.000597263611521267	polyprenol metabolic process
GO:0019348	0.000597263611521267	dolichol metabolic process
GO:0016593	0.000651871372702182	Cdc73/Paf1 complex
GO:1990904	0.000830828377759432	ribonucleoprotein complex
GO:0051493	0.00105814831704368	regulation of cytoskeleton organization
GO:0051258	0.0011019297675777	protein polymerization
GO:0048856	0.0011019297675777	anatomical structure development
GO:0005388	0.00113801944816309	calcium-transporting ATPase activity
GO:0035658	0.00113801944816309	Mon1-Ccz1 complex
GO:0005794	0.00142619284817107	Golgi apparatus
GO:0032879	0.00146181370247206	regulation of localization
GO:0008023	0.00146945322400255	transcription elongation factor complex
GO:0048731	0.00154554177319536	system development
GO:0008283	0.00154554177319536	cell proliferation
GO:0030832	0.00154554177319536	regulation of actin filament length
GO:0008064	0.00154554177319536	regulation of actin polymerization or depolymerization
GO:0008154	0.00154554177319536	actin polymerization or depolymerization
GO:0030041	0.00154554177319536	actin filament polymerization
GO:0030833	0.00154554177319536	regulation of actin filament polymerization
GO:0032271	0.00154554177319536	regulation of protein polymerization
GO:0032535	0.00154554177319536	regulation of cellular component size
GO:0032956	0.00154554177319536	regulation of actin cytoskeleton organization
GO:0032970	0.00154554177319536	regulation of actin filament-based process
GO:0043254	0.00154554177319536	regulation of protein complex assembly
GO:0110053	0.00154554177319536	regulation of actin filament organization
GO:1902903	0.00154554177319536	regulation of supramolecular fiber organization
GO:0007062	0.00171510706795521	sister chromatid cohesion
GO:0007064	0.00171510706795521	mitotic sister chromatid cohesion
GO:0015662	0.00172603018238017	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism
GO:0048513	0.00208060967132265	animal organ development
GO:0032502	0.00216382392589122	developmental process
GO:0005891	0.00229233569597787	voltage-gated calcium channel complex
GO:0044087	0.00233880496658006	regulation of cellular component biogenesis
GO:0042775	0.00248268182092017	mitochondrial ATP synthesis coupled electron transport
GO:0070647	0.0026910651326566	protein modification by small protein conjugation or removal
GO:0034704	0.00295026634362103	calcium channel complex
GO:0045048	0.00297841728429643	protein insertion into ER membrane
GO:0005770	0.00328701216470043	late endosome
GO:0031490	0.0043986933363189	chromatin DNA binding
GO:0031492	0.0043986933363189	nucleosomal DNA binding
GO:0019888	0.0054220717539153	protein phosphatase regulator activity
GO:0008360	0.00553976069593623	regulation of cell shape
GO:0006836	0.00571020722215432	neurotransmitter transport
GO:0007275	0.00571020722215432	multicellular organism development
GO:0006879	0.00576341075197788	cellular iron ion homeostasis
GO:0055072	0.00576341075197788	iron ion homeostasis
GO:0006119	0.00589550547202089	oxidative phosphorylation
GO:0042773	0.00589550547202089	ATP synthesis coupled electron transport
GO:0000139	0.00604409198947234	Golgi membrane
GO:0007029	0.00636193133351247	endoplasmic reticulum organization
GO:0005092	0.00636193133351247	GDP-dissociation inhibitor activity
GO:0043043	0.00655482111213926	peptide biosynthetic process
GO:0006412	0.00671902868712735	translation
GO:0043604	0.0069877634103457	amide biosynthetic process
GO:0006518	0.0072695558202917	peptide metabolic process
GO:0046916	0.0079778588985654	cellular transition metal ion homeostasis
GO:0055076	0.0079778588985654	transition metal ion homeostasis
GO:0043603	0.00897664423356074	cellular amide metabolic process
GO:0050801	0.00897664423356074	ion homeostasis
GO:0055080	0.00897664423356074	cation homeostasis
GO:0098771	0.00897664423356074	inorganic ion homeostasis
GO:0032886	0.00916203552400748	regulation of microtubule-based process
GO:0006873	0.00916203552400748	cellular ion homeostasis
GO:0006875	0.00916203552400748	cellular metal ion homeostasis
GO:0030003	0.00916203552400748	cellular cation homeostasis
GO:0055082	0.00916203552400748	cellular chemical homeostasis
GO:0055065	0.00921548878329179	metal ion homeostasis
GO:0051239	0.00957886728091886	regulation of multicellular organismal process
GO:0034703	0.0104387833230929	cation channel complex
GO:0098791	0.0108984862082958	Golgi subcompartment
GO:0005882	0.011091688337688	intermediate filament
GO:0045111	0.011091688337688	intermediate filament cytoskeleton
GO:0048878	0.0113003664082969	chemical homeostasis
GO:0099513	0.0114222122095615	polymeric cytoskeletal fiber
GO:0031491	0.0124226781840963	nucleosome binding
GO:1902904	0.0127700565310959	negative regulation of supramolecular fiber organization
GO:0019829	0.0128820651687734	cation-transporting ATPase activity
GO:0022853	0.0128820651687734	active ion transmembrane transporter activity
GO:0042625	0.0128820651687734	ATPase coupled ion transmembrane transporter activity
GO:0004860	0.0129890693815232	protein kinase inhibitor activity
GO:0019210	0.0129890693815232	kinase inhibitor activity
GO:0099080	0.0137345881271946	supramolecular complex
GO:0099081	0.0137345881271946	supramolecular polymer
GO:0099512	0.0137345881271946	supramolecular fiber
GO:0019208	0.0137345881271946	phosphatase regulator activity
GO:0022604	0.0139961091111354	regulation of cell morphogenesis
GO:0030291	0.0141113833606574	protein serine/threonine kinase inhibitor activity
GO:0048584	0.0145952966961257	positive regulation of response to stimulus
GO:0009055	0.0162467478227185	electron transfer activity
GO:0031424	0.0166176135047357	keratinization
GO:0032786	0.0166912891277308	positive regulation of DNA-templated transcription, elongation
GO:0032784	0.0166912891277308	regulation of DNA-templated transcription, elongation
GO:0032968	0.0166912891277308	positive regulation of transcription elongation from RNA polymerase II promoter
GO:0034243	0.0166912891277308	regulation of transcription elongation from RNA polymerase II promoter
GO:0004683	0.0168939985044457	calmodulin-dependent protein kinase activity
GO:0000245	0.0221603670379145	spliceosomal complex assembly
GO:0009913	0.0221603670379145	epidermal cell differentiation
GO:0030216	0.0221603670379145	keratinocyte differentiation
GO:0043588	0.0221603670379145	skin development
GO:0030289	0.0222868388040334	protein phosphatase 4 complex
GO:0051205	0.0231305222811402	protein insertion into membrane
GO:0034508	0.0241311321236595	centromere complex assembly
GO:0036128	0.0241866791326242	CatSper complex
GO:0034702	0.025270594309168	ion channel complex
GO:0051494	0.0258416871568259	negative regulation of cytoskeleton organization
GO:0005856	0.0277915410192253	cytoskeleton
GO:0051656	0.0287161752062875	establishment of organelle localization
GO:0005942	0.0290144777344112	phosphatidylinositol 3-kinase complex
GO:0035299	0.0291862170030423	inositol pentakisphosphate 2-kinase activity
GO:0007033	0.0298685024356702	vacuole organization
GO:0030695	0.0363247457809231	GTPase regulator activity
GO:0005125	0.0363247457809231	cytokine activity
GO:0005164	0.0363247457809231	tumor necrosis factor receptor binding
GO:0032813	0.0363247457809231	tumor necrosis factor receptor superfamily binding
GO:0030855	0.0363247457809231	epithelial cell differentiation
GO:0060429	0.0363247457809231	epithelium development
GO:0090482	0.036543727213901	vitamin transmembrane transporter activity
GO:0005944	0.0418433032431349	phosphatidylinositol 3-kinase complex, class IB
GO:0097651	0.0418433032431349	phosphatidylinositol 3-kinase complex, class I
GO:0046935	0.0418433032431349	1-phosphatidylinositol-3-kinase regulator activity
GO:0035014	0.0418433032431349	phosphatidylinositol 3-kinase regulator activity
GO:0005768	0.0424484131320526	endosome
GO:0042277	0.0425065710481347	peptide binding
GO:0098797	0.0425065710481347	plasma membrane protein complex
GO:0010638	0.0441466034493074	positive regulation of organelle organization
GO:0044440	0.0465127835183097	endosomal part
GO:0019199	0.0474251108496738	transmembrane receptor protein kinase activity
GO:0034314	0.0510294844281108	Arp2/3 complex-mediated actin nucleation
GO:1901566	0.0523666150521086	organonitrogen compound biosynthetic process
GO:0030154	0.0530845714553667	cell differentiation
GO:0004329	0.0536981939419702	formate-tetrahydrofolate ligase activity
GO:0051180	0.0540110139857012	vitamin transport
GO:0007166	0.0569582006742028	cell surface receptor signaling pathway
GO:0022904	0.0591181745956526	respiratory electron transport chain
GO:0005885	0.061235156940977	Arp2/3 protein complex
GO:0060589	0.0621218372809963	nucleoside-triphosphatase regulator activity
GO:0004649	0.0646924120803826	poly(ADP-ribose) glycohydrolase activity
GO:0090066	0.0658064893049102	regulation of anatomical structure size
GO:0043130	0.0660127609232582	ubiquitin binding
GO:0012505	0.0734142792787851	endomembrane system
GO:0048018	0.0751481952066565	receptor ligand activity
GO:0030545	0.0751481952066565	receptor regulator activity
GO:0003785	0.078328382907962	actin monomer binding
GO:0016868	0.0803421478144683	intramolecular transferase activity, phosphotransferases
GO:0010498	0.0846343504517886	proteasomal protein catabolic process
GO:0043161	0.0846343504517886	proteasome-mediated ubiquitin-dependent protein catabolic process
GO:0003341	0.0946872059563294	cilium movement
GO:0005047	0.0946872059563294	signal recognition particle binding
GO:0019902	0.0985887144874877	phosphatase binding
GO:0004435	0.108725069226435	phosphatidylinositol phospholipase C activity
GO:0004629	0.108725069226435	phospholipase C activity
GO:0005244	0.114111442154896	voltage-gated ion channel activity
GO:0022832	0.114111442154896	voltage-gated channel activity
GO:0000149	0.116721237933952	SNARE binding
GO:0019905	0.116721237933952	syntaxin binding
GO:0003018	0.11999279139365	vascular process in circulatory system
GO:0035150	0.11999279139365	regulation of tube size
GO:0035296	0.11999279139365	regulation of tube diameter
GO:0050880	0.11999279139365	regulation of blood vessel size
GO:0097746	0.11999279139365	regulation of blood vessel diameter
GO:0048869	0.121678020182224	cellular developmental process
GO:0010942	0.123421748918923	positive regulation of cell death
GO:0043065	0.123421748918923	positive regulation of apoptotic process
GO:0043068	0.123421748918923	positive regulation of programmed cell death
GO:0042613	0.13754186447751	MHC class II protein complex
GO:0042611	0.13754186447751	MHC protein complex
GO:0000275	0.138479677466622	mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)
GO:0034464	0.140482312756142	BBSome
GO:0031400	0.153568989751974	negative regulation of protein modification process
GO:0004807	0.161040941185821	triose-phosphate isomerase activity
GO:0003013	0.161792984188049	circulatory system process
GO:0008015	0.161792984188049	blood circulation
GO:0015696	0.162960055930801	ammonium transport
GO:0044430	0.169747648655089	cytoskeletal part
GO:0042113	0.169780352722906	B cell activation
GO:0051129	0.172468975136934	negative regulation of cellular component organization
GO:0019843	0.179492655036406	rRNA binding
GO:0010639	0.179618431647301	negative regulation of organelle organization
GO:0008519	0.18189285957928	ammonium transmembrane transporter activity
GO:0031214	0.188553482791944	biomineral tissue development
GO:0070167	0.188553482791944	regulation of biomineral tissue development
GO:0008199	0.188553482791944	ferric iron binding
GO:0030896	0.197764808583477	checkpoint clamp complex
GO:0032182	0.208740697386339	ubiquitin-like protein binding
GO:0008521	0.21579262218919	acetyl-CoA transmembrane transporter activity
GO:0071077	0.21579262218919	adenosine 3',5'-bisphosphate transmembrane transporter activity
GO:0005672	0.218840702034647	transcription factor TFIIA complex
GO:0008097	0.224354624808089	5S rRNA binding
GO:0098772	0.224354624808089	molecular function regulator
GO:0005786	0.224354624808089	signal recognition particle, endoplasmic reticulum targeting
GO:0030942	0.224354624808089	endoplasmic reticulum signal peptide binding
GO:0045261	0.224354624808089	proton-transporting ATP synthase complex, catalytic core F(1)
GO:0051185	0.228901055168457	coenzyme transmembrane transporter activity
GO:0016559	0.246766116714914	peroxisome fission
GO:0030282	0.250203656485403	bone mineralization
GO:0030500	0.250203656485403	regulation of bone mineralization
GO:0051341	0.250203656485403	regulation of oxidoreductase activity
GO:0051354	0.250203656485403	negative regulation of oxidoreductase activity
GO:1900757	0.250203656485403	regulation of D-amino-acid oxidase activity
GO:1900758	0.250203656485403	negative regulation of D-amino-acid oxidase activity
GO:0046848	0.250203656485403	hydroxyapatite binding
GO:1902533	0.256153845832113	positive regulation of intracellular signal transduction
GO:0051336	0.256153845832113	regulation of hydrolase activity
GO:0043021	0.256153845832113	ribonucleoprotein complex binding
GO:0006414	0.256153845832113	translational elongation
GO:0003746	0.256153845832113	translation elongation factor activity
GO:0006000	0.274263978311677	fructose metabolic process
GO:0003873	0.274263978311677	6-phosphofructo-2-kinase activity
GO:0010563	0.281004838664251	negative regulation of phosphorus metabolic process
GO:0045936	0.281004838664251	negative regulation of phosphate metabolic process
GO:0007212	0.284555398228351	dopamine receptor signaling pathway
GO:0048268	0.284555398228351	clathrin coat assembly
GO:0030276	0.284555398228351	clathrin binding
GO:0032051	0.284555398228351	clathrin light chain binding
GO:0044444	0.289847583307125	cytoplasmic part
GO:0004984	0.297735221000362	olfactory receptor activity
GO:0032991	0.303878896195037	protein-containing complex
GO:0001775	0.307120805434138	cell activation
GO:0005198	0.317724624397884	structural molecule activity
GO:0016846	0.322738493238335	carbon-sulfur lyase activity
GO:0043087	0.326103887309	regulation of GTPase activity
GO:1990817	0.335888104849782	RNA adenylyltransferase activity
GO:0065003	0.340256205655127	protein-containing complex assembly
GO:0004345	0.340320549028213	glucose-6-phosphate dehydrogenase activity
GO:0001664	0.345277677465861	G protein-coupled receptor binding
GO:0044431	0.350035798315394	Golgi apparatus part
GO:0022008	0.359093058964973	neurogenesis
GO:0030182	0.359093058964973	neuron differentiation
GO:0048699	0.359093058964973	generation of neurons
GO:0034622	0.359093058964973	cellular protein-containing complex assembly
GO:0046933	0.360382493051057	proton-transporting ATP synthase activity, rotational mechanism
GO:0001518	0.360393739731682	voltage-gated sodium channel complex
GO:0034706	0.360393739731682	sodium channel complex
GO:0005248	0.360393739731682	voltage-gated sodium channel activity
GO:0005102	0.366259956302496	signaling receptor binding
GO:0031390	0.372751467126593	Ctf18 RFC-like complex
GO:0050793	0.375213447351315	regulation of developmental process
GO:0008009	0.377167211009398	chemokine activity
GO:0042379	0.377167211009398	chemokine receptor binding
GO:0043228	0.396090812084478	non-membrane-bounded organelle
GO:0043232	0.396090812084478	intracellular non-membrane-bounded organelle
GO:0030036	0.407252680885659	actin cytoskeleton organization
GO:0030029	0.407252680885659	actin filament-based process
GO:0008083	0.409895538787517	growth factor activity
GO:0016477	0.409895538787517	cell migration
GO:0030334	0.409895538787517	regulation of cell migration
GO:0051262	0.409895538787517	protein tetramerization
GO:0019882	0.409895538787517	antigen processing and presentation
GO:0043666	0.409947262701823	regulation of phosphoprotein phosphatase activity
GO:0050776	0.41879580723164	regulation of immune response
GO:0033043	0.430259154148079	regulation of organelle organization
GO:0046907	0.437402461274082	intracellular transport
GO:0000278	0.437402461274082	mitotic cell cycle
GO:0002764	0.437402461274082	immune response-regulating signaling pathway
GO:0045321	0.437402461274082	leukocyte activation
GO:0046649	0.437402461274082	lymphocyte activation
GO:0005543	0.437402461274082	phospholipid binding
GO:0030042	0.437402461274082	actin filament depolymerization
GO:0030834	0.437402461274082	regulation of actin filament depolymerization
GO:0030835	0.437402461274082	negative regulation of actin filament depolymerization
GO:0030837	0.437402461274082	negative regulation of actin filament polymerization
GO:0031333	0.437402461274082	negative regulation of protein complex assembly
GO:0032272	0.437402461274082	negative regulation of protein polymerization
GO:0043242	0.437402461274082	negative regulation of protein complex disassembly
GO:0051261	0.437402461274082	protein depolymerization
GO:0051693	0.437402461274082	actin filament capping
GO:1901879	0.437402461274082	regulation of protein depolymerization
GO:1901880	0.437402461274082	negative regulation of protein depolymerization
GO:0043933	0.441152494865468	protein-containing complex subunit organization
GO:0047961	0.441152494865468	glycine N-acyltransferase activity
GO:0035304	0.441152494865468	regulation of protein dephosphorylation
GO:0005576	0.444901921243209	extracellular region
GO:0000902	0.453244881651742	cell morphogenesis
GO:0032989	0.453244881651742	cellular component morphogenesis
GO:0006261	0.453781179285302	DNA-dependent DNA replication
GO:0006720	0.465659465076196	isoprenoid metabolic process
GO:0051641	0.465659465076196	cellular localization
GO:1901505	0.465659465076196	carbohydrate derivative transmembrane transporter activity
GO:0051649	0.46739242728589	establishment of localization in cell
GO:0016571	0.479634209472979	histone methylation
GO:0010921	0.49682778277069	regulation of phosphatase activity
GO:0040007	0.504003370876066	growth
GO:0031099	0.504003370876066	regeneration
GO:0042246	0.504003370876066	tissue regeneration
GO:0048589	0.504003370876066	developmental growth
GO:0016298	0.504531452373697	lipase activity
GO:0007267	0.512809943017762	cell-cell signaling
GO:0043086	0.5269356061758	negative regulation of catalytic activity
GO:0044092	0.5269356061758	negative regulation of molecular function
GO:0004620	0.533408724944913	phospholipase activity
GO:0022603	0.533408724944913	regulation of anatomical structure morphogenesis
GO:0033588	0.533408724944913	Elongator holoenzyme complex
GO:0042765	0.533408724944913	GPI-anchor transamidase complex
GO:0031109	0.533408724944913	microtubule polymerization or depolymerization
GO:0031110	0.533408724944913	regulation of microtubule polymerization or depolymerization
GO:0016055	0.533408724944913	Wnt signaling pathway
GO:0198738	0.533408724944913	cell-cell signaling by wnt
GO:1905114	0.533408724944913	cell surface receptor signaling pathway involved in cell-cell signaling
GO:0006355	0.533408724944913	regulation of transcription, DNA-templated
GO:1903506	0.533408724944913	regulation of nucleic acid-templated transcription
GO:2001141	0.533408724944913	regulation of RNA biosynthetic process
GO:0051252	0.533408724944913	regulation of RNA metabolic process
GO:0019219	0.533408724944913	regulation of nucleobase-containing compound metabolic process
GO:0005246	0.533408724944913	calcium channel regulator activity
GO:0009889	0.533408724944913	regulation of biosynthetic process
GO:0004415	0.533408724944913	hyalurononglucosaminidase activity
GO:0015929	0.533408724944913	hexosaminidase activity
GO:0051537	0.533408724944913	2 iron, 2 sulfur cluster binding
GO:0010556	0.533408724944913	regulation of macromolecule biosynthetic process
GO:0031326	0.533408724944913	regulation of cellular biosynthetic process
GO:2000112	0.533408724944913	regulation of cellular macromolecule biosynthetic process
GO:0018022	0.533408724944913	peptidyl-lysine methylation
GO:0034968	0.533408724944913	histone lysine methylation
GO:0035303	0.53386410880513	regulation of dephosphorylation
GO:0000184	0.54832059674754	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
GO:0019955	0.551534499483217	cytokine binding
GO:0006354	0.551534499483217	DNA-templated transcription, elongation
GO:0006368	0.551534499483217	transcription elongation from RNA polymerase II promoter
GO:0051171	0.561982502700687	regulation of nitrogen compound metabolic process
GO:0080090	0.561982502700687	regulation of primary metabolic process
GO:0045995	0.566892732772822	regulation of embryonic development
GO:0018101	0.566892732772822	protein citrullination
GO:1902495	0.566892732772822	transmembrane transporter complex
GO:1990351	0.566892732772822	transporter complex
GO:0018195	0.571717150800655	peptidyl-arginine modification
GO:0031323	0.577706406493136	regulation of cellular metabolic process
GO:0010468	0.584314629337794	regulation of gene expression
GO:0008289	0.585398895997569	lipid binding
GO:0051270	0.586019269593288	regulation of cellular component movement
GO:0003684	0.593485140030458	damaged DNA binding
GO:0042887	0.594942469834018	amide transmembrane transporter activity
GO:0004800	0.595886604424623	thyroxine 5'-deiodinase activity
GO:0048522	0.609857490443057	positive regulation of cellular process
GO:0007155	0.609857490443057	cell adhesion
GO:0022610	0.609857490443057	biological adhesion
GO:0007129	0.609857490443057	synapsis
GO:0007130	0.609857490443057	synaptonemal complex assembly
GO:0045143	0.609857490443057	homologous chromosome segregation
GO:0070192	0.609857490443057	chromosome organization involved in meiotic cell cycle
GO:0070193	0.609857490443057	synaptonemal complex organization
GO:0051694	0.609857490443057	pointed-end actin filament capping
GO:0005523	0.609857490443057	tropomyosin binding
GO:0060255	0.609857490443057	regulation of macromolecule metabolic process
GO:0005544	0.609857490443057	calcium-dependent phospholipid binding
GO:0015932	0.611102048719954	nucleobase-containing compound transmembrane transporter activity
GO:0019222	0.622723001899598	regulation of metabolic process
GO:0005923	0.639384586297409	bicellular tight junction
GO:0043296	0.639384586297409	apical junction complex
GO:0070160	0.639384586297409	tight junction
GO:0005742	0.643765182724638	mitochondrial outer membrane translocase complex
