ann_term	CC	annotation
PF14709	0.824027016564286	double strand RNA binding domain from DEAD END PROTEIN 1
PF12240	0.82372866629028	Angiomotin C terminal
PF14161	0.823656081484685	Centrosome-associated N terminus
PF11933	0.823358972318537	Cytoplasmic domain of voltage-gated Na+ ion channel
PF08412	0.823351142440213	Ion transport protein N-terminal
PF00047	0.822961292170916	Immunoglobulin domain
PF12075	0.822931327422942	KN motif
PF16000	0.822686674107572	CARMIL C-terminus
PF17904	0.821869568324911	FMRP KH0 domain
PF08337	0.821599095659874	Plexin cytoplasmic RasGAP domain
PF18336	0.821532846935069	Fragile X mental retardation Tudor domain
PF13922	0.820864377094234	PHD domain of transcriptional enhancer, Asx
PF17217	0.820372645017174	UPA domain
PF16526	0.818637042982433	C-terminal leucine zipper domain of cyclic nucleotide-gated channels
PF00094	0.818485503634635	von Willebrand factor type D domain
PF14875	0.818435010148528	N-term cysteine-rich ER, FAM69
PF01759	0.81836809136943	UNC-6/NTR/C345C module
PF07965	0.818171941944742	Integrin beta tail domain
PF05640	0.817966571630428	Na,K-Atpase Interacting protein
PF13914	0.81757417328977	Phostensin PP1-binding and SH3-binding region
PF05283	0.817304910995158	Multi-glycosylated core protein 24 (MGC-24), sialomucin
PF12130	0.816604375119386	Bivalent Mical/EHBP Rab binding domain
PF08826	0.816231557391957	DMPK coiled coil domain like
PF00337	0.816223338742128	Galactoside-binding lectin
PF17789	0.815867793950614	Macroglobulin domain MG4
PF17771	0.815825977113077	ADAM cysteine-rich domain
PF01630	0.815539206195892	Hyaluronidase
PF07545	0.815364078805246	Vestigial/Tondu family
PF02208	0.815308828841307	Sorbin homologous domain
PF00357	0.815236778598442	Integrin alpha cytoplasmic region
PF17791	0.815098934291295	Macroglobulin domain MG3
PF02828	0.81485297960519	L27 domain
PF11936	0.814663526108109	Domain of unknown function (DUF3454)
PF07684	0.814260739597967	NOTCH protein
PF09289	0.813879510466185	Follistatin/Osteonectin-like EGF domain
PF02173	0.81379044910884	pKID domain
PF08073	0.813527981538854	CHDNT (NUC034) domain
PF01186	0.813328138431823	Lysyl oxidase
PF06818	0.813309317272059	Fez1
PF13895	0.813231317092045	Immunoglobulin domain
PF12548	0.812993168457384	Sulfatase protein
PF11971	0.81292845221776	CAMSAP CH domain
PF08075	0.812777251588364	NOPS (NUC059) domain
PF11577	0.812739124077933	NF-kappa-B essential modulator NEMO
PF12260	0.812647518587312	Protein-kinase domain of FAM69
PF15733	0.812186348768387	Domain of unknown function (DUF4682)
PF08788	0.812048186592872	NHR2 domain like
PF00028	0.811487575550307	Cadherin domain
PF15898	0.811283839960251	cGMP-dependent protein kinase interacting domain
PF02376	0.811151913162957	CUT domain
PF00473	0.810663401283253	Corticotropin-releasing factor family
PF12336	0.81060933268251	SOX transcription factor
PF15636	0.810219008236398	GHH signature containing HNH/Endo VII superfamily nuclease toxin
PF12114	0.809816883958035	Period protein 2/3C-terminal region
PF10226	0.809533926562073	CCDC85 family
PF14722	0.809531787360972	Ki-ras-induced actin-interacting protein-IP3R-interacting domain
PF06021	0.809389282538903	Aralkyl acyl-CoA:amino acid N-acyltransferase
PF12714	0.809056232546128	TILa domain
PF00992	0.808939466955	Troponin
PF01108	0.808759956346349	Tissue factor
PF16034	0.808177578524921	JAKMIP CC3 domain
PF14447	0.807873654526939	Prokaryotic RING finger family 4
PF08347	0.807749933629327	N-terminal CTNNB1 binding
PF00836	0.807599302696933	Stathmin family
PF15936	0.807323204283762	Domain of unknown function (DUF4749)
PF08742	0.80706638774485	C8 domain
PF08441	0.806744667039464	Integrin alpha
PF01166	0.806400244054747	TSC-22/dip/bun family
PF15494	0.806324450644011	Scavenger receptor cysteine-rich domain
PF01421	0.806290601535783	Reprolysin (M12B) family zinc metalloprotease
PF18394	0.805990307091984	TANK-binding kinase 1 coiled-coil domain 1
PF06816	0.805667485995633	NOTCH protein
PF15045	0.805631322682038	Clathrin-binding box of Aftiphilin, vesicle trafficking
PF07531	0.805447337028948	NHR1 homology to TAF
PF08344	0.805347134082016	Transient receptor ion channel II
PF06465	0.805345219340523	Domain of Unknown Function (DUF1087)
PF08947	0.805326612554289	BPS (Between PH and SH2)
PF05110	0.80501731708878	AF-4 proto-oncoprotein
PF17205	0.804993271525267	Integrin plexin domain
PF14545	0.804354401356417	Dof, BCAP, and BANK (DBB) motif,
PF07679	0.804085140517906	Immunoglobulin I-set domain
PF12026	0.804027866109074	Crk-Associated Substrate C-terminal domain
PF18118	0.803809099444562	Polycomb repressive complex 2 tri-helical domain
PF18124	0.803631075014225	Kindlin-2 N-terminal domain
PF15068	0.803480225627818	FAM101 family
PF14854	0.803473484673379	Leucine rich adaptor protein
PF00054	0.803320069102552	Laminin G domain
PF01299	0.803205807359874	Lysosome-associated membrane glycoprotein (Lamp)
PF06031	0.802743793381919	SERTA motif
PF10581	0.802612225200937	Synapsin N-terminal
PF01437	0.802369643254712	Plexin repeat
PF08562	0.802243563834279	Crisp
PF00178	0.80200941250108	Ets-domain
PF00021	0.801686023429203	u-PAR/Ly-6 domain
PF06668	0.801649327551656	Inter-alpha-trypsin inhibitor heavy chain C-terminus
PF18016	0.801452257356393	SAM domain (Sterile alpha motif)
PF09380	0.801259035451618	FERM C-terminal PH-like domain
PF07533	0.801106941996879	BRK domain
PF16975	0.800978889449075	Ly6/PLAUR domain-containing protein 6, Lypd6
PF14603	0.800760498952319	Helically-extended SH3 domain
PF00594	0.800686429902375	Vitamin K-dependent carboxylation/gamma-carboxyglutamic (GLA) domain
PF11261	0.800386743653029	Interferon regulatory factor 2-binding protein zinc finger
PF14998	0.800320066486022	Transcription Regulator
PF08527	0.800071154332961	Protein-arginine deiminase (PAD) middle domain
PF07565	0.800035296721376	Band 3 cytoplasmic domain
PF14957	0.799649463203149	Cdc42 effector
PF00096	0.799629896157498	Zinc finger, C2H2 type
PF16218	0.799279117953425	Peptidase family C101
PF13873	0.799251056343405	Myb/SANT-like DNA-binding domain
PF04831	0.79917403319379	Popeye protein conserved region
PF12062	0.798960686976367	heparan sulfate-N-deacetylase
PF09354	0.798922779918891	HNF3 C-terminal domain
PF13903	0.798872820356577	PMP-22/EMP/MP20/Claudin tight junction
PF18104	0.79877048098179	Jumonji domain-containing protein 2A Tudor domain
PF07815	0.798571487973212	Abl-interactor HHR
PF03068	0.798404497255476	Protein-arginine deiminase (PAD)
PF10482	0.798404497255476	Tumour-suppressor protein CtIP N-terminal domain
PF04714	0.798117422469531	BCL7, N-terminal conserver region
PF00859	0.798101468695933	CTF/NF-I family transcription modulation region
PF00681	0.797997352706995	Plectin repeat
PF05361	0.797761343237603	PKC-activated protein phosphatase-1 inhibitor
PF16471	0.797761343237603	JNK-interacting protein  leucine zipper II
PF08916	0.797486456135051	Phenylalanine zipper
PF00058	0.797468757464273	Low-density lipoprotein receptor repeat class B
PF08266	0.797205184554973	Cadherin-like
PF00413	0.796923225774531	Matrixin
PF15336	0.796799703414685	Autism susceptibility gene 2 protein
PF13330	0.796763411011887	Mucin-2 protein WxxW repeating region
PF02827	0.796504941847368	cAMP-dependent protein kinase inhibitor
PF07966	0.796400486983914	A1 Propeptide
PF07502	0.796310148467368	MANEC domain
PF00640	0.796299673229057	Phosphotyrosine interaction domain (PTB/PID)
PF16500	0.795871941655968	N-terminal region of cyclin_N
PF16179	0.79558455108225	Rel homology dimerisation domain
PF04901	0.7954275273563	Receptor activity modifying family
PF00039	0.795279389256411	Fibronectin type I domain
PF18397	0.795276957507811	IQBAL scaffold dimerization domain
PF12925	0.794792990298485	E2 domain of amyloid precursor protein
PF08504	0.79461664026119	Runx inhibition domain
PF10577	0.794464629707019	Uncharacterised protein family UPF0560
PF18362	0.794464629707019	Tri-helix bundle domain
PF04849	0.794030832936406	HAP1 N-terminal conserved region
PF16482	0.793943357049812	Staufen C-terminal domain
PF14799	0.793810779424814	FAM195 family
PF18574	0.793783311722447	C2HC Zing finger domain
PF07114	0.793221354089312	Transmembrane protein 126
PF09309	0.793205455857959	FCP1, C-terminal
PF11652	0.793057317758069	FAM167
PF15289	0.79302574032359	Regulatory factor X-associated C-terminal binding domain
PF17950	0.792874226043819	S-adenosylmethionine decarboxylase N -terminal
PF02177	0.792748124940426	Amyloid A4 N-terminal heparin-binding
PF14954	0.792698572990505	Limb expression 1
PF11598	0.792568539835711	Cartilage oligomeric matrix protein
PF03792	0.792410984169041	PBC domain
PF05924	0.792268168924733	SAMP Motif
PF16545	0.792263153065022	Cerebral cavernous malformation protein, harmonin-homology
PF17654	0.792221914406385	Selenocysteine tRNA 1 associated proteins
PF15920	0.792116654644962	N-terminal of Junction-mediating and WASP homolog-associated
PF15282	0.792100538046563	BMP-2-inducible protein kinase C-terminus
PF05923	0.792009106245441	APC repeat
PF14513	0.791890600758014	Diacylglycerol kinase N-terminus
PF12347	0.791824637359367	Holliday junction regulator protein family C-terminal repeat
PF01017	0.791662347514454	STAT protein, all-alpha domain
PF15467	0.791510597525876	Secretogranin-3
PF08516	0.791306439914322	ADAM cysteine-rich
PF15128	0.791283326106219	T-cell leukemia translocation-altered
PF08014	0.791101796175509	Domain of unknown function (DUF1704)
PF09162	0.791033076575602	Tap, RNA-binding
PF18411	0.790980297546676	Annexin-like domain
PF18696	0.790980297546676	Synaptotagmin-like, mitochondrial and lipid-binding domain
PF15807	0.79090454040679	Membrane-associated protein 117 kDa, PDZK1-interacting protein 1
PF09047	0.790677268987133	MEF2 binding
PF12185	0.790677268987133	Nup358/RanBP2 E3 ligase domain
PF14919	0.790677268987133	MDM2-binding
PF18440	0.790677268987133	Putative GlcNAc-1 phosphotransferase regulatory domain
PF11878	0.790631830688986	Domain of unknown function (DUF3398)
PF03920	0.790463175407486	Groucho/TLE N-terminal Q-rich domain
PF08515	0.790373442589132	Transforming growth factor beta type I GS-motif
PF08824	0.790083069123881	Serine rich protein interaction domain
PF09469	0.789976731688793	Cordon-bleu ubiquitin-like domain
PF15230	0.789919697588276	Serine/arginine repetitive matrix protein C-terminus
PF16159	0.789911698798602	FOXP coiled-coil domain
PF16780	0.789798279560502	AIMP2 lysyl-tRNA synthetase binding domain
PF01413	0.789664892223408	C-terminal tandem repeated domain in type 4 procollagen
PF18210	0.789616669028734	Knl1 RWD C-terminal domain
PF06752	0.789465154748962	Enhancer of Polycomb C-terminus
PF15386	0.78936120311875	Drosophila Tantalus-like
PF03154	0.789289928969484	Atrophin-1 family
PF01271	0.789226104944589	Granin (chromogranin or secretogranin)
PF14723	0.789162126189419	Sperm-specific antigen 2 C-terminus
PF17095	0.788215211316433	Spectrin-binding region of Ca2+-Calmodulin
PF10271	0.788030313684341	Putative transmembrane protein
PF02060	0.787983106846439	Slow voltage-gated potassium channel
PF02198	0.787797909418951	Sterile alpha motif (SAM)/Pointed domain
PF12148	0.787790855783805	Tandem tudor domain within UHRF1
PF01033	0.78776878111809	Somatomedin B domain
PF12067	0.787722740531591	Sox 17/18 central domain
PF02758	0.787268197692277	PAAD/DAPIN/Pyrin domain
PF08205	0.787119920893277	CD80-like C2-set immunoglobulin domain
PF05760	0.787000754659414	Immediate early response protein (IER)
PF06607	0.786601538228644	Prokineticin
PF18396	0.78656392648213	TANK binding kinase 1 ubiquitin-like domain
PF16959	0.786510626293419	Renal amino acid transporter
PF10037	0.786349318982632	Mitochondrial 28S ribosomal protein S27
PF12533	0.786311199006265	Neuronal helix-loop-helix transcription factor
PF06083	0.786142778683699	Interleukin-17
PF14921	0.786073697595941	Adenomatosis polyposis coli down-regulated 1
PF15914	0.786057152186684	FAM193 family C-terminal
PF02946	0.785798550863487	GTF2I-like repeat
PF06459	0.785571002500007	Ryanodine Receptor TM 4-6
PF15156	0.785525783474905	Ceroid-lipofuscinosis neuronal protein 6
PF15812	0.785525783474905	Melanoregulin
PF15693	0.785428205613763	Mediator complex subunit 26 C-terminal
PF07763	0.785426187690602	FEZ-like protein
PF07703	0.785403588366473	Alpha-2-macroglobulin bait region domain
PF01576	0.785398392473699	Myosin tail
PF06311	0.785368718595609	NUMB domain
PF01404	0.78508807231402	Ephrin receptor ligand binding domain
PF15871	0.785071240635591	Junction-mediating and -regulatory protein
PF16608	0.78490972226415	TNRC6-PABC binding domain
PF09294	0.784843969215934	Interferon-alpha/beta receptor, fibronectin type III
PF16674	0.784797924219927	N-terminal of ubiquitin carboxyl-terminal hydrolase 37
PF12721	0.784768212076048	RIP homotypic interaction motif
PF12403	0.784692454936162	Paired-box protein 2 C terminal
PF18193	0.78465457636622	Fibrillin 1 unique N-terminal domain
PF16454	0.784628182608451	Phosphatidylinositol 3-kinase regulatory subunit P85 inter-SH2 domain
PF12549	0.784564862076524	Tyrosine hydroxylase N terminal
PF17226	0.784550731019353	MTA R1 domain
PF03957	0.784417502281332	Jun-like transcription factor
PF07292	0.784313669236734	Nmi/IFP 35 domain (NID)
PF00386	0.784158190222346	C1q domain
PF02038	0.784098737789718	ATP1G1/PLM/MAT8 family
PF09240	0.784021050408583	Interleukin-6 receptor alpha chain, binding
PF05196	0.784010640677191	PTN/MK heparin-binding protein family, N-terminal domain
PF18212	0.783915900421644	ZNRF-3 Ectodomain
PF01562	0.783873605374788	Reprolysin family propeptide
PF14048	0.783780409482766	C-terminal domain of methyl-CpG binding protein 2 and 3
PF00193	0.783770730810455	Extracellular link domain
PF06328	0.783707612117648	Ig-like C2-type domain
PF16273	0.783057996015532	Nuclear distribution C domain
PF01101	0.783011114453836	HMG14 and HMG17
PF16208	0.783011114453836	Keratin type II head
PF14478	0.782827128337725	Domain of unknown function (DUF4430)
PF08444	0.782778052310432	Aralkyl acyl-CoA:amino acid N-acyltransferase, C-terminal region
PF03185	0.782681958726536	Calcium-activated potassium channel, beta subunit
PF15297	0.782609373920941	Cytoskeleton-associated protein 2 C-terminus
PF00214	0.782571255019363	Calcitonin / CGRP / IAPP family
PF09067	0.782571255019363	Erythropoietin receptor, ligand binding
PF11467	0.782473165713466	Lens epithelium-derived growth factor (LEDGF)
PF17105	0.782405821435498	C-terminal domain of bromodomain protein 4
PF18452	0.78238961540476	Immunoglobulin domain
PF00969	0.782156553261357	Class II histocompatibility antigen, beta domain
PF01023	0.782001178499088	S-100/ICaBP type calcium binding domain
PF15235	0.781965197900277	G protein-regulated inducer of neurite outgrowth C-terminus
PF14946	0.781923491117954	Domain of unknown function (DUF4501)
PF16498	0.781884298377448	SWIRM-associated domain at the C-terminal
PF15682	0.781813683620506	Musculoskeletal, temporally activated-embryonic nuclear protein 1
PF12301	0.781612741593416	CD99 antigen like protein 2
PF10608	0.781586412200848	Polyubiquitination (PEST) N-terminal domain of MAGUK
PF03821	0.781521046699512	Golgi 4-transmembrane spanning transporter
PF05438	0.781510655060963	Thyrotropin-releasing hormone (TRH)
PF12144	0.781224304687744	Eukaryotic Mediator 12 catenin-binding domain
PF06625	0.781168940365138	Protein of unknown function (DUF1151)
PF12595	0.781056112221649	Rhomboid serine protease
PF16629	0.781056112221649	Armadillo-associated region on APC
PF18387	0.781056112221649	Zinc-fingers and homeoboxes C2H2 finger domain
PF12284	0.780913555163206	Hox protein A13 N terminal
PF06387	0.780835867782072	D1 dopamine receptor-interacting protein (calcyon)
PF15321	0.780828840801991	ATPase family AAA domain containing 4
PF16046	0.780380486121506	FAM76 protein
PF12316	0.780169303067689	Segment polarity protein dishevelled (Dsh) C terminal
PF06907	0.780136681351862	Latexin
PF16920	0.780136681351862	Tyrosine-protein kinase receptor C2 Ig-like domain
PF00243	0.780095234017744	Nerve growth factor family
PF11365	0.780071269403134	Protein SOGA
PF16646	0.779995512263249	Axin-1 tankyrase binding domain
PF17069	0.77974824444619	Arginine/Serine-Rich protein 1
PF16632	0.77961672656382	C-terminal region of Caskin
PF12179	0.779592869683921	I-kappa-kinase-beta NEMO binding domain
PF09007	0.779540969423934	EBP50, C-terminal
PF15274	0.779437494921652	Muscular LMNA-interacting protein
PF08952	0.779399738998066	Domain of unknown function (DUF1866)
PF12310	0.779389455144163	Transcription factor protein N terminal
PF08833	0.779339016341516	Axin beta-catenin binding domain
PF03607	0.778974109100888	Doublecortin
PF02318	0.778941905450092	FYVE-type zinc finger
PF15298	0.778815995872577	AJAP1/PANP C-terminus
PF01093	0.778783398025077	Clusterin
PF18797	0.778751102293615	Adenomatous polyposis coli (APC) repeat
PF01344	0.778734436024424	Kelch motif
PF02165	0.778707640885192	Wilm's tumour protein
PF08778	0.778707640885192	HIF-1 alpha C terminal transactivation domain
PF06621	0.778660621110308	Single-minded protein C-terminus
PF12845	0.778660621110308	TBD domain
PF13853	0.778660621110308	Olfactory receptor
PF05956	0.778582933729174	APC basic domain
PF18589	0.778582933729174	Obesity receptor immunoglobulin like domain
PF16182	0.77855612660542	Putative adherens-junction anchoring region of AbLIM
PF15279	0.778497662538619	Sine oculis-binding protein
PF05349	0.778254285585265	GATA-type transcription activator, N-terminal
PF03832	0.778194496823501	WSK motif
PF04988	0.778194496823501	A-kinase anchoring protein 95 (AKAP95)
PF02888	0.778163131923496	Calmodulin binding domain
PF16556	0.778101583766106	Interleukin-17 receptor, fibronectin-III-like domain 1
PF00993	0.778039122061232	Class II histocompatibility antigen, alpha domain
PF13765	0.77802582662622	SPRY-associated domain
PF00159	0.77776067663662	Pancreatic hormone peptide
PF15063	0.777728372536695	Thyroid cancer protein 1
PF08499	0.777708470048895	3'5'-cyclic nucleotide phosphodiesterase N-terminal
PF15327	0.77765068515556	Tankyrase binding protein C terminal domain
PF05735	0.777576543251601	Thrombospondin C-terminal region
PF03535	0.777571283786906	Paxillin family
PF04553	0.777571283786906	Tis11B like protein, N terminus
PF14816	0.777529694340627	Family of unknown function, FAM178
PF15051	0.77749552664702	FAM198 protein
PF08080	0.777495310393292	RNPHF zinc finger
PF03736	0.777244597743564	EPTP domain
PF08702	0.77710687348762	Fibrinogen alpha/beta chain family
PF01091	0.77702529338355	PTN/MK heparin-binding protein family, C-terminal domain
PF13293	0.776951498725351	Domain of unknown function (DUF4074)
PF02072	0.776889469527934	Prepro-orexin
PF15173	0.776718436581947	FAM180 family
PF18292	0.776586440968392	Zinc transporter ZIP4 domain
PF08383	0.776510683828506	Maf N-terminal region
PF17818	0.776465850570453	Keratinocyte-associated gene product
PF03299	0.776452011293912	Transcription factor AP-2
PF16516	0.77635716363108	Leucine zipper of domain CC2 of NEMO, NF-kappa-B essential modulator
PF03508	0.776174624914006	Gap junction alpha-1 protein (Cx43)
PF10473	0.776174624914006	Leucine-rich repeats of kinetochore protein Cenp-F/LEK1
PF15184	0.776174624914006	Mitochondrial import receptor subunit TOM6 homolog
PF17229	0.776174624914006	Serine/threonine-protein kinase SMG1 N-terminal
PF15125	0.776169574370674	TMEM238 protein family
PF15301	0.776169574370674	SLAIN motif-containing family
PF11881	0.776131898129077	C-terminal domain of SPAR protein
PF12203	0.776131898129077	Glutamine rich N terminal domain of histone deacetylase 4
PF02412	0.776125348481366	Thrombospondin type 3 repeat
PF05296	0.776096937532872	Taste receptor protein (TAS2R)
PF05395	0.776096937532872	Protein phosphatase inhibitor 1/DARPP-32
PF05805	0.776096937532872	L6 membrane protein
PF10523	0.775998701939929	BEN domain
PF02106	0.775980383849306	Fanconi anaemia group C protein
PF00129	0.775863875389469	Class I Histocompatibility antigen, domains alpha 1 and 2
PF00041	0.775794998456314	Fibronectin type III domain
PF18861	0.775475438483797	Transmembrane domain of protein tyrosine phosphatase, receptor type J
PF11819	0.775465714494895	Domain of unknown function (DUF3338)
PF13705	0.775465714494895	TRC8 N-terminal domain
PF00525	0.775397751102662	Alpha crystallin A chain, N terminal
PF15176	0.775397751102662	Leucine-rich repeat family 19 TM domain
PF09279	0.775396250385133	Phosphoinositide-specific phospholipase C, efhand-like
PF13908	0.77537432673022	Wnt and FGF inhibitory regulator
PF02196	0.775367300211752	Raf-like Ras-binding domain
PF11548	0.775342585777757	Protein-tyrosine phosphatase receptor IA-2
PF05604	0.775320063721528	Protein of unknown function (DUF776)
PF15060	0.775242376340393	Differentiation and proliferation regulator
PF12232	0.775222812450449	Myogenic determination factor 5
PF00048	0.775164688959259	Small cytokines (intecrine/chemokine), interleukin-8 like
PF09387	0.775087001578124	Mitochondrial RNA binding protein MRP
PF08763	0.775024948282344	Voltage gated calcium channel IQ domain
PF12020	0.774995541030792	TAFA family
PF17740	0.774984469571559	Family of unknown function (DUF5577)
PF12140	0.774930606581018	SLED domain
PF18377	0.774768269611135	FERM F2 acyl-CoA binding protein-like domain
PF16207	0.774765482280241	RAWUL domain RING finger- and  WD40-associated ubiquitin-like
PF01582	0.774740117109777	TIR domain
PF11057	0.774698564672452	Cortexin of kidney
PF16018	0.774661337708333	Anillin N-terminus
PF12938	0.774571344791768	M domain of GW182
PF18567	0.774543189910184	Toll/interleukin-1 receptor domain
PF15052	0.774536180071463	TMEM169 protein family
PF18379	0.774351605341763	FERM F1 ubiquitin-like domain
PF02513	0.77431012776678	Spin/Ssty Family
PF16665	0.77431012776678	Unstructured region on nuclear receptor coactivator protein
PF06546	0.774243779072111	Vertebrate heat shock transcription factor
PF15510	0.774232440385646	CENP-W protein
PF16676	0.774095640972222	Transactivation domain of FOXO protein family
PF18414	0.774095640972222	C2H2 type zinc-finger
PF06937	0.773947502872332	EURL protein
PF06312	0.773799364772443	Neurexophilin
PF16622	0.773777263975054	zinc-finger C2H2-type
PF12287	0.773631912512849	Cytoplasmic activation/proliferation-associated protein-1 C term
PF09379	0.773560326631473	FERM N-terminal domain
PF17971	0.773533253955436	Leukemia inhibitory factor receptor D2 domain
PF12924	0.773420849136836	Copper-binding of amyloid precursor, CuBD
PF18485	0.773181971235413	Glutathione S-transferase, N-terminal domain
PF10034	0.773091032143601	Q-cell neuroblast polarisation
PF16597	0.77306712966863	Thyroglobulin_1 repeat associated disordered domain
PF08674	0.772989442287495	Acetylcholinesterase tetramerisation domain
PF15027	0.772984605223051	Domain of unknown function (DUF4525)
PF01160	0.772756380144092	Vertebrate endogenous opioids neuropeptide
PF15262	0.772756380144092	Domain of unknown function (DUF4592)
PF16616	0.772756380144092	Unstructured region on Polyhomeotic-like protein 1 and 2
