ann_term	q_val	annotation
PF14009	0.944155084281432	Domain of unknown function (DUF4228)
PF14290	0.944155084281432	Domain of unknown function (DUF4370)
PF15697	0.944155084281432	Domain of unknown function (DUF4666)
PF16596	0.944155084281432	Disordered region downstream of MFMR
PF16851	0.944155084281432	Stomagen
PF17181	0.944155084281432	Epidermal patterning factor proteins
PF18791	0.944155084281432	Transport inhibitor response 1 protein domain
PF01609	0.944155084281432	Transposase DDE domain
PF06521	0.944155084281432	PAR1 protein
PF01412	0.941860286708232	Putative GTPase activating protein for Arf
PF03133	0.941860286708232	Tubulin-tyrosine ligase family
PF03311	0.941860286708232	Cornichon protein
PF01242	0.941215811070943	6-pyruvoyl tetrahydropterin synthase
PF10243	0.941081063723265	Microtubule-binding protein MIP-T3 CH-like domain
PF11559	0.940909080068103	Afadin- and alpha -actinin-Binding
PF18716	0.940909080068103	Vms1-associating treble clef domain
PF11176	0.939576462185586	Translation machinery-associated protein 16
PF15239	0.937921045565287	Domain of unknown function (DUF4586)
PF06046	0.935064641693514	Exocyst complex component Sec6
PF13671	0.935064641693514	AAA domain
PF13877	0.935064641693514	Potential Monad-binding region of RPAP3
PF02469	0.935064641693514	Fasciclin domain
PF05783	0.934982131913072	Dynein light intermediate chain (DLIC)
PF07002	0.934982131913072	Copine
PF10165	0.934837919797873	Guanine nucleotide exchange factor synembryn
PF16455	0.934837919797873	Ubiquitin-binding domain
PF02018	0.933970120709685	Carbohydrate binding domain
PF11995	0.933970120709685	Domain of unknown function (DUF3490)
PF14931	0.933970120709685	Intraflagellar transport complex B, subunit 20
PF14309	0.933314114389874	Domain of unknown function (DUF4378)
PF01060	0.933314114389874	Transthyretin-like family
PF01579	0.933314114389874	Domain of unknown function (DUF19)
PF01666	0.933314114389874	DX module
PF01681	0.933314114389874	C6 domain
PF01684	0.933314114389874	ET module
PF01705	0.933314114389874	CX module
PF01827	0.933314114389874	FTH domain
PF02117	0.933314114389874	Serpentine type 7TM GPCR chemoreceptor Sra
PF02118	0.933314114389874	Srg family chemoreceptor
PF02175	0.933314114389874	Serpentine type 7TM GPCR chemoreceptor Srb
PF02206	0.933314114389874	Domain of unknown function
PF02343	0.933314114389874	TRA-1 regulated protein R03H10.4
PF02408	0.933314114389874	CUB-like domain
PF02520	0.933314114389874	Domain of unknown function DUF148
PF02916	0.933314114389874	DNA polymerase processivity factor
PF02945	0.933314114389874	Recombination endonuclease VII
PF03057	0.933314114389874	DUF236 repeat
PF03125	0.933314114389874	C. elegans Sre G protein-coupled chemoreceptor
PF03268	0.933314114389874	Caenorhabditis protein of unknown function, DUF267
PF03312	0.933314114389874	Protein of unknown function (DUF272)
PF03314	0.933314114389874	Protein of unknown function, DUF273
PF03353	0.933314114389874	Ras-mediated vulval-induction antagonist
PF03380	0.933314114389874	Caenorhabditis protein of unknown function, DUF282
PF03383	0.933314114389874	Caenorhabditis serpentine receptor-like protein, class xa
PF03409	0.933314114389874	Transmembrane glycoprotein
PF03412	0.933314114389874	Peptidase C39 family
PF03436	0.933314114389874	Domain of unknown function (DUF281)
PF03488	0.933314114389874	Nematode insulin-related peptide beta type
PF03761	0.933314114389874	Chymotrypsin family Peptidase-S1
PF04155	0.933314114389874	Ground-like domain
PF04370	0.933314114389874	Domain of unknown function (DUF508)
PF04435	0.933314114389874	Domain of unknown function (DUF545)
PF04789	0.933314114389874	Protein of unknown function (DUF621)
PF04870	0.933314114389874	Moulting cycle
PF04942	0.933314114389874	CC domain
PF05075	0.933314114389874	Protein of unknown function (DUF684)
PF05218	0.933314114389874	Protein of unknown function (DUF713)
PF05535	0.933314114389874	Chromadorea ALT protein
PF05611	0.933314114389874	Caenorhabditis elegans protein of unknown function (DUF780)
PF05823	0.933314114389874	Nematode fatty acid retinoid binding protein (Gp-FAR-1)
PF05867	0.933314114389874	Protein of unknown function (DUF851)
PF05884	0.933314114389874	Interactor of ZYG-11
PF05912	0.933314114389874	Caenorhabditis elegans protein of unknown function (DUF870)
PF06162	0.933314114389874	Putative pyroglutamyl peptidase PgaPase_1
PF06394	0.933314114389874	Pepsin inhibitor-3-like repeated domain
PF06493	0.933314114389874	Protein of unknown function (DUF1096)
PF06542	0.933314114389874	Regulator protein PHA-1
PF06579	0.933314114389874	Caenorhabditis elegans ly-6-related protein
PF06671	0.933314114389874	Repeat of unknown function (DUF1174)
PF06678	0.933314114389874	Protein of unknown function (DUF1179)
PF06681	0.933314114389874	Protein of unknown function (DUF1182)
PF06852	0.933314114389874	Protein of unknown function (DUF1248)
PF06887	0.933314114389874	Protein of unknown function (DUF1265)
PF07062	0.933314114389874	Clc-like
PF07149	0.933314114389874	Pes-10
PF07203	0.933314114389874	Protein of unknown function (DUF1412)
PF07312	0.933314114389874	Protein of unknown function (DUF1459)
PF07403	0.933314114389874	Protein of unknown function (DUF1505)
PF07547	0.933314114389874	RSD-2 N-terminal domain
PF07735	0.933314114389874	F-box associated
PF07914	0.933314114389874	Protein of unknown function (DUF1679)
PF08175	0.933314114389874	Small acid-soluble spore protein O family
PF08277	0.933314114389874	PAN-like domain
PF09108	0.933314114389874	Switch protein XOL-1, N-terminal
PF09109	0.933314114389874	Switch protein XOL-1, GHMP-like
PF09232	0.933314114389874	Caenorhabditis elegans Her-1
PF09287	0.933314114389874	CEP-1, DNA binding
PF10292	0.933314114389874	Serpentine type 7TM GPCR receptor class ab chemoreceptor
PF10316	0.933314114389874	Serpentine type 7TM GPCR chemoreceptor Srbc
PF10317	0.933314114389874	Serpentine type 7TM GPCR chemoreceptor Srd
PF10318	0.933314114389874	Serpentine type 7TM GPCR chemoreceptor Srh
PF10319	0.933314114389874	Serpentine type 7TM GPCR chemoreceptor Srj
PF10321	0.933314114389874	Serpentine type 7TM GPCR chemoreceptor Srt
PF10322	0.933314114389874	Serpentine type 7TM GPCR chemoreceptor Sru
PF10323	0.933314114389874	Serpentine type 7TM GPCR chemoreceptor Srv
PF10325	0.933314114389874	Serpentine type 7TM GPCR chemoreceptor Srz
PF10326	0.933314114389874	Serpentine type 7TM GPCR chemoreceptor Str
PF10327	0.933314114389874	Serpentine type 7TM GPCR chemoreceptor Sri
PF10853	0.933314114389874	Protein of unknown function (DUF2650)
PF10912	0.933314114389874	Protein of unknown function (DUF2700)
PF10917	0.933314114389874	Fungus-induced protein
PF11430	0.933314114389874	Programmed cell death activator EGL-1
PF12078	0.933314114389874	Domain of unknown function (DUF3557)
PF12150	0.933314114389874	Cytosolic motility protein
PF14626	0.933314114389874	Zc3h12a-like Ribonuclease NYN domain
PF14747	0.933314114389874	Domain of unknown function (DUF4473)
PF15481	0.933314114389874	Chondroitin proteoglycan 4
PF16469	0.933314114389874	Nematode polyprotein allergen ABA-1
PF16839	0.933314114389874	Nematode antimicrobial peptide
PF17204	0.933314114389874	Sid-5 family
PF17266	0.933314114389874	Family of unknown function (DUF5332)
PF17281	0.933314114389874	Family of unknown function (DUF5346)
PF17303	0.933314114389874	Family of unknown function (DUF5352)
PF17305	0.933314114389874	Family of unknown function (DUF5354)
PF17309	0.933314114389874	Family of unknown function (DUF5356)
PF17343	0.933314114389874	Family of unknown function (DUF5373)
PF17351	0.933314114389874	Family of unknown function (DUF5380)
PF17354	0.933314114389874	Family of unknown function (DUF5382)
PF17360	0.933314114389874	Family of unknown function (DUF5386)
PF17365	0.933314114389874	Family of unknown function (DUF5390)
PF17380	0.933314114389874	Family of unknown function (DUF5401)
PF17523	0.933314114389874	MinK-related peptide, potassium channel accessory sub-unit protein 4
PF17618	0.933314114389874	Uncharacterized Strongylid L4 protein
PF17619	0.933314114389874	Secreted clade V proteins
PF17905	0.933314114389874	GLD-3 KH domain 5
PF17943	0.933314114389874	Homeobox-cysteine loop-homeobox
PF17987	0.933314114389874	Phosphoethanolamine N-methyltransferase 2 N-terminal
PF18457	0.933314114389874	Up-Regulated in long-lived daf-2
PF18531	0.933314114389874	Polo box domain
PF18544	0.933314114389874	Polo box domain
PF18572	0.933314114389874	Trehalose-6-phosphate phosphatase N-terminal helical bundle domain
PF08600	0.933314114389874	Rsm1-like
PF00912	0.933314114389874	Transglycosylase
PF01559	0.933314114389874	Zein seed storage protein
PF01620	0.933314114389874	Ribonuclease (pollen allergen)
PF01824	0.933314114389874	MatK/TrnK amino terminal region
PF03048	0.933314114389874	UL92 family
PF03157	0.933314114389874	High molecular weight glutenin subunit
PF03310	0.933314114389874	Caulimovirus DNA-binding protein
PF07346	0.933314114389874	Protein of unknown function (DUF1477)
PF08298	0.933314114389874	PrkA AAA domain
PF09339	0.933314114389874	IclR helix-turn-helix domain
PF10548	0.933314114389874	P22AR C-terminal domain
PF10999	0.933314114389874	Protein of unknown function (DUF2839)
PF11321	0.933314114389874	Protein of unknown function (DUF3123)
PF12847	0.933314114389874	Methyltransferase domain
PF13187	0.933314114389874	4Fe-4S dicluster domain
PF16327	0.933314114389874	Cytochrome c-type biogenesis protein CcmF C-terminal
PF16952	0.933314114389874	Glutamine synthetase N-terminal domain
PF09810	0.933314114389874	Exonuclease V - a 5' deoxyribonuclease
PF14845	0.933314114389874	beta-acetyl hexosaminidase like
PF01133	0.933314114389874	Enhancer of rudimentary
PF09741	0.933314114389874	Uncharacterized conserved protein (DUF2045)
PF07289	0.933314114389874	Bardet-Biedl syndrome 5 protein
PF17749	0.933314114389874	Microtubule-binding protein MIP-T3 C-terminal region
PF12309	0.933314114389874	KIF-1 binding protein C terminal
PF02713	0.933314114389874	Domain of unknown function DUF220
PF04195	0.933314114389874	Putative gypsy type transposon
PF04781	0.933314114389874	Protein of unknown function (DUF627)
PF09328	0.933314114389874	Domain of unknown function (DUF1984)
PF12764	0.933314114389874	Glycine-rich region of argonaut
PF09778	0.933314114389874	Guanylylate cyclase
PF14369	0.933314114389874	zinc-ribbon
PF14765	0.933314114389874	Polyketide synthase dehydratase
PF01397	0.933314114389874	Terpene synthase, N-terminal domain
PF01439	0.933314114389874	Metallothionein
PF02428	0.933314114389874	Potato type II proteinase inhibitor family
PF02519	0.933314114389874	Auxin responsive protein
PF03350	0.933314114389874	Uncharacterized protein family, UPF0114
PF03468	0.933314114389874	XS domain
PF03936	0.933314114389874	Terpene synthase family, metal binding domain
PF04526	0.933314114389874	Protein of unknown function (DUF568)
PF04570	0.933314114389874	zinc-finger of the FCS-type, C2-C2
PF04601	0.933314114389874	Domain of unknown function (DUF569)
PF04759	0.933314114389874	Protein of unknown function, DUF617
PF04782	0.933314114389874	Protein of unknown function (DUF632)
PF04783	0.933314114389874	Protein of unknown function (DUF630)
PF04885	0.933314114389874	Stigma-specific protein, Stig1
PF05553	0.933314114389874	Cotton fibre expressed protein
PF05627	0.933314114389874	Cleavage site for pathogenic type III effector avirulence factor Avr
PF06206	0.933314114389874	CpeT/CpcT family (DUF1001)
PF06749	0.933314114389874	Protein of unknown function (DUF1218)
PF06955	0.933314114389874	Xyloglucan endo-transglycosylase (XET) C-terminus
PF07107	0.933314114389874	Wound-induced protein WI12
PF07207	0.933314114389874	Light regulated protein Lir1
PF07227	0.933314114389874	PHD - plant homeodomain finger protein
PF07343	0.933314114389874	Protein of unknown function (DUF1475)
PF07816	0.933314114389874	Protein of unknown function (DUF1645)
PF07899	0.933314114389874	Frigida-like protein
PF10536	0.933314114389874	Plant mobile domain
PF11145	0.933314114389874	Protein of unknown function (DUF2921)
PF12507	0.933314114389874	Human Cytomegalovirus UL139 protein
PF12552	0.933314114389874	Protein of unknown function (DUF3741)
PF13528	0.933314114389874	Glycosyl transferase family 1
PF14144	0.933314114389874	Seed dormancy control
PF14363	0.933314114389874	Domain associated at C-terminal with AAA
PF14380	0.933314114389874	Wall-associated receptor kinase C-terminal
PF14476	0.933314114389874	Petal formation-expressed
PF16312	0.933314114389874	Coiled-coil region of Oberon
PF18052	0.933314114389874	Rx N-terminal domain
PF18511	0.933314114389874	F-box
PF14792	0.933314114389874	DNA polymerase beta palm
PF06565	0.933314114389874	DUF1126 PH-like domain
PF12584	0.933314114389874	Trafficking protein particle complex subunit 10, TRAPPC10
PF08923	0.933314114389874	Mitogen-activated protein kinase kinase 1 interacting
PF13868	0.933314114389874	Trichohyalin-plectin-homology domain
PF05219	0.933314114389874	DREV methyltransferase
PF09286	0.933314114389874	Pro-kumamolisin, activation domain
PF12368	0.933314114389874	Rhodanase C-terminal
PF03107	0.933314114389874	C1 domain
PF00854	0.9316386954859	POT family
PF01302	0.9316386954859	CAP-Gly domain
PF13516	0.9316386954859	Leucine Rich repeat
PF13637	0.9316386954859	Ankyrin repeats (many copies)
PF13920	0.9316386954859	Zinc finger, C3HC4 type (RING finger)
PF16858	0.931517825607129	Condensin II complex subunit CAP-H2 or CNDH2, C-term
PF07224	0.931517825607129	Chlorophyllase
PF18389	0.931517825607129	TrmO C-terminal domain
PF12142	0.929429939993174	Polyphenol oxidase middle domain
PF12143	0.929429939993174	Protein of unknown function (DUF_B2219)
PF07748	0.924813028412076	Glycosyl hydrolases family 38 C-terminal domain
PF04968	0.924684491818803	CHORD
PF11069	0.922817308760201	Protein of unknown function (DUF2870)
PF01740	0.917311350418343	STAS domain
PF02689	0.917311350418343	Helicase
PF07910	0.917311350418343	Peptidase family C78
PF00917	0.917238688760392	MATH domain
PF03184	0.916771649266639	DDE superfamily endonuclease
PF10149	0.915895234425917	Transmembrane protein 231
PF12465	0.915553995422547	Proteasome beta subunits C terminal
PF08210	0.914663266059304	APOBEC-like N-terminal domain
PF08017	0.914663266059304	Fibrinogen binding protein
PF14956	0.914105748107362	Domain of unknown function (DUF4505)
PF02365	0.91262250155773	No apical meristem (NAM) protein
PF03195	0.91262250155773	Lateral organ boundaries (LOB) domain
PF03254	0.91262250155773	Xyloglucan fucosyltransferase
PF03470	0.91262250155773	XS zinc finger domain
PF03634	0.91262250155773	TCP family transcription factor
PF03763	0.91262250155773	Remorin, C-terminal region
PF04765	0.91262250155773	Protein of unknown function (DUF616)
PF04863	0.91262250155773	Alliinase EGF-like domain
PF04873	0.91262250155773	Ethylene insensitive 3
PF05055	0.91262250155773	Protein of unknown function (DUF677)
PF05512	0.91262250155773	AWPM-19-like family
PF05634	0.91262250155773	APO RNA-binding
PF05687	0.91262250155773	BES1/BZR1 plant transcription factor, N-terminal
PF05701	0.91262250155773	Weak chloroplast movement under blue light
PF06405	0.91262250155773	Red chlorophyll catabolite reductase (RCC reductase)
PF07777	0.91262250155773	G-box binding protein MFMR
PF07897	0.91262250155773	Ethylene-responsive binding factor-associated repression
PF07990	0.91262250155773	Nucleic acid binding protein NABP
PF09425	0.91262250155773	Divergent CCT motif
PF11331	0.91262250155773	Probable zinc-ribbon domain
PF11493	0.91262250155773	Thylakoid soluble phosphoprotein TSP9
PF11837	0.91262250155773	Domain of unknown function (DUF3357)
PF11955	0.91262250155773	Plant organelle RNA recognition domain
PF12056	0.91262250155773	Protein of unknown function (DUF3537)
PF12174	0.91262250155773	RCD1-SRO-TAF4 (RST) plant domain
PF12357	0.91262250155773	Phospholipase D C terminal
PF12428	0.91262250155773	Protein of unknown function (DUF3675)
PF12546	0.91262250155773	Blue/Ultraviolet sensing protein C terminal
PF12590	0.91262250155773	Acyl-ATP thioesterase
PF12899	0.91262250155773	Alkaline and neutral invertase
PF13334	0.91262250155773	Domain of unknown function (DUF4094)
PF13386	0.91262250155773	Cytochrome C biogenesis protein transmembrane region
PF13713	0.91262250155773	Transcription factor BRX N-terminal domain
PF14111	0.91262250155773	Domain of unknown function (DUF4283)
PF14368	0.91262250155773	Probable lipid transfer
PF14416	0.91262250155773	PMR5 N terminal Domain
PF15629	0.91262250155773	Permuted single zf-CXXC unit
PF16136	0.91262250155773	Putative nuclear localisation signal
PF16627	0.91262250155773	Unstructured region between BRX_N and BRX domain
PF16711	0.91262250155773	Actin-binding domain of plant-specific actin-binding protein
PF16712	0.91262250155773	Coiled-coil regions of plant-specific actin-binding protein
PF17766	0.91262250155773	Fibronectin type-III domain
PF06640	0.91262250155773	P protein C-terminus
PF07468	0.91262250155773	Agglutinin domain
PF09117	0.91262250155773	MiAMP1
PF13441	0.91262250155773	YMGG-like Gly-zipper
PF17352	0.91262250155773	Male Flower Specific protein 18
PF08755	0.91262250155773	Hemimethylated DNA-binding protein YccV like
PF10274	0.91262250155773	Parkin co-regulated protein
PF08659	0.91090056187591	KR domain
PF00139	0.910108601176891	Legume lectin domain
PF00334	0.907621949739472	Nucleoside diphosphate kinase
PF12530	0.906670022282247	Protein of unknown function (DUF3730)
PF11571	0.906459025035824	Mediator complex subunit 27
PF04886	0.906416480062353	PT repeat
PF12047	0.905366804416677	Cytosine specific DNA methyltransferase replication foci domain
PF15911	0.905366804416677	WD domain, G-beta repeat
PF07721	0.904340697742773	Tetratricopeptide repeat
PF12583	0.903727032563771	Tripeptidyl peptidase II N terminal
PF08488	0.902344517355437	Wall-associated kinase
PF00361	0.901919893869128	Proton-conducting membrane transporter
PF12169	0.901770619691306	DNA polymerase III subunits gamma and tau domain III
PF09127	0.900858094015354	Leukotriene A4 hydrolase, C-terminal
PF00145	0.900125290397328	C-5 cytosine-specific DNA methylase
PF17921	0.899950707538991	Integrase zinc binding domain
PF04852	0.898994693197084	Protein of unknown function (DUF640)
PF07989	0.898983800741904	Centrosomin N-terminal motif 1
PF01149	0.896486625058943	Formamidopyrimidine-DNA glycosylase N-terminal domain
PF00124	0.894530661712322	Photosynthetic reaction centre protein
PF01075	0.894530661712322	Glycosyltransferase family 9 (heptosyltransferase)
PF01788	0.894530661712322	PsbJ
PF03578	0.894530661712322	HGWP repeat
PF07503	0.894530661712322	HypF finger
PF09322	0.894530661712322	Domain of unknown function (DUF1979)
PF12435	0.894530661712322	Protein of unknown function (DUF3678)
PF12620	0.894530661712322	Protein of unknown function (DUF3778)
PF13276	0.894530661712322	HTH-like domain
PF16268	0.894530661712322	Domain of unknown function (DUF4921)
PF18687	0.894530661712322	Family of unknown function (DUF5637)
PF00669	0.894530661712322	Bacterial flagellin N-terminal helical region
PF03173	0.894530661712322	Putative carbohydrate binding domain
PF03174	0.894530661712322	Chitobiase/beta-hexosaminidase C-terminal domain
PF06739	0.894530661712322	Beta-propeller repeat
PF18803	0.894530661712322	CxC2 like cysteine cluster associated with KDZ transposases
PF10183	0.894530661712322	ESSS subunit of NADH:ubiquinone oxidoreductase (complex I)
PF02036	0.894530661712322	SCP-2 sterol transfer family
