ann_term	q_val	annotation
PF15957	0.991774557983211	Commissureless
PF15960	0.991774557983211	Domain of unknown function (DUF4763)
PF15972	0.991774557983211	Unpaired protein
PF15973	0.991774557983211	Domain of unknown function (DUF4766)
PF15989	0.991774557983211	Domain of unknown function (DUF4768)
PF15992	0.991774557983211	Domain of unknown function (DUF4769)
PF16007	0.991774557983211	Domain of unknown function (DUF4777)
PF16008	0.991774557983211	Domain of unknown function (DUF4778)
PF16012	0.991774557983211	Domain of unknown function (DUF4780)
PF16032	0.991774557983211	Domain of unknown function (DUF4788)
PF16055	0.991774557983211	Domain of unknown function (DUF4798)
PF16072	0.991774557983211	Domain of unknown function (DUF4813)
PF17079	0.991774557983211	Male-specific protein scotti
PF18221	0.991774557983211	Mutator 2 Fork head associated domain
PF18245	0.991774557983211	5-3 exonuclease XRN1 DCP1-binding motif
PF00359	0.991774557983211	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2
PF16546	0.991774557983211	Homodimerisation domain of SGTA
PF03723	0.991774557983211	Hemocyanin, ig-like domain
PF00232	0.991774557983211	Glycosyl hydrolase family 1
PF00876	0.991774557983211	Innexin
PF11069	0.991774557983211	Protein of unknown function (DUF2870)
PF08777	0.991774557983211	RNA binding motif
PF15866	0.991774557983211	Domain of unknown function (DUF4729)
PF00939	0.991774557983211	Sodium:sulfate symporter transmembrane region
PF16042	0.991774557983211	Domain of unknown function (DUF4794)
PF15651	0.991708481577561	Salivary glad secreted protein domain toxin
PF06652	0.991344821641292	Methuselah N-terminus
PF08395	0.991312805800326	7tm Chemosensory receptor
PF15994	0.99080060629581	Domain of unknown function (DUF4770)
PF15995	0.989569657418213	Domain of unknown function (DUF4771)
PF05267	0.989569657418213	Protein of unknown function (DUF725)
PF07248	0.989569657418213	Protein of unknown function (DUF1431)
PF17827	0.989021668379058	PrmC N-terminal domain
PF10200	0.988176777750122	NADH:ubiquinone oxidoreductase, NDUFS5-15kDa
PF05953	0.988035950245374	Allatostatin
PF12366	0.986488570809195	Cancer susceptibility candidate 1
PF03881	0.985901997570787	Fructosamine kinase
PF16051	0.985555317753376	Domain of unknown function (DUF4797)
PF10914	0.985090388544342	Protein of unknown function (DUF2781)
PF10170	0.984449765989792	Cysteine-rich domain
PF07786	0.984356054000161	Protein of unknown function (DUF1624)
PF06151	0.984356054000161	Trehalose receptor
PF12455	0.983921585169114	Dynein associated protein
PF07368	0.983737099529804	Protein of unknown function (DUF1487)
PF00372	0.983655269441974	Hemocyanin, copper containing domain
PF12698	0.982769916532128	ABC-2 family transporter protein
PF14680	0.982454985075963	FANCI helical domain 2
PF16062	0.981780429460801	Domain of unknown function (DUF4804)
PF14661	0.98173040088013	HAUS augmin-like complex subunit 6 N-terminus
PF11704	0.98173040088013	Vesicle coat protein involved in Golgi to plasma membrane transport
PF05719	0.981113783331056	Golgi phosphoprotein 3 (GPP34)
PF16089	0.981108950659412	Domain of unknown function (DUF4818)
PF00530	0.979501057048855	Scavenger receptor cysteine-rich domain
PF03416	0.979332145591597	Peptidase family C54
PF05335	0.979251834919723	Protein of unknown function (DUF745)
PF16094	0.979251834919723	Proteasome assembly chaperone 4
PF02067	0.978987626410585	Metallothionein family 5
PF03769	0.978987626410585	Attacin, C-terminal region
PF14817	0.97886228927211	HAUS augmin-like complex subunit 5
PF04495	0.977734711418553	GRASP55/65 PDZ-like domain
PF00839	0.977346797955307	Cysteine rich repeat
PF04554	0.977063201350266	Extensin-like region
PF15430	0.976759396053997	Single domain von Willebrand factor type C
PF18829	0.975810559159657	Importin repeat 6
PF11581	0.975810559159657	Antagonist of EGFR signalling, Argos
PF10601	0.975460755087532	LITAF-like zinc ribbon domain
PF00935	0.975460755087532	Ribosomal protein L44
PF10517	0.975460755087532	Electron transfer DM13
PF13863	0.975460755087532	Domain of unknown function (DUF4200)
PF16003	0.975347576964708	Domain of unknown function (DUF4776)
PF04527	0.97527834538244	Drosophila Retinin like protein
PF15883	0.97527834538244	Domain of unknown function (DUF4736)
PF16037	0.97527834538244	Domain of unknown function (DUF4790)
PF16039	0.97527834538244	Domain of unknown function (DUF4791)
PF00070	0.974989490922497	Pyridine nucleotide-disulphide oxidoreductase
PF00537	0.974989490922497	Scorpion toxin-like domain
PF00807	0.974989490922497	Apidaecin
PF01372	0.974989490922497	Melittin
PF03384	0.974989490922497	Drosophila protein of unknown function, DUF287
PF03716	0.974989490922497	WCCH motif
PF04510	0.974989490922497	Family of unknown function (DUF577)
PF04632	0.974989490922497	Fusaric acid resistance protein family
PF04642	0.974989490922497	Protein of unknown function, DUF601
PF04776	0.974989490922497	Protein MS5
PF05919	0.974989490922497	Mitovirus RNA-dependent RNA polymerase
PF06176	0.974989490922497	Lipopolysaccharide core biosynthesis protein (WaaY)
PF06651	0.974989490922497	Protein of unknown function (DUF1163)
PF06683	0.974989490922497	Protein of unknown function (DUF1184)
PF06721	0.974989490922497	Protein of unknown function (DUF1204)
PF06746	0.974989490922497	Protein of unknown function (DUF1216)
PF06876	0.974989490922497	Plant self-incompatibility response (SCRL) protein
PF07127	0.974989490922497	Late nodulin protein
PF07265	0.974989490922497	Tapetum specific protein TAP35/TAP44
PF07333	0.974989490922497	S locus-related glycoprotein 1 binding pollen coat protein (SLR1-BP)
PF08026	0.974989490922497	Bee antimicrobial peptide
PF08257	0.974989490922497	Sulfakinin family
PF09331	0.974989490922497	Domain of unknown function (DUF1985)
PF10868	0.974989490922497	Cysteine-rich antifungal protein 2, defensin-like
PF11671	0.974989490922497	Complementary sex determiner protein
PF11690	0.974989490922497	Protein of unknown function (DUF3287)
PF16269	0.974989490922497	Domain of unknown function (DUF4922)
PF17454	0.974989490922497	Honey bee toxin
PF17521	0.974989490922497	Honey bee peptides
PF18209	0.974989490922497	Embryo surrounding factor 1
PF18403	0.974989490922497	Thioredoxin-like domain
PF15952	0.974989490922497	Enhancer of split M4 family
PF08518	0.974989490922497	Spa2 homology domain (SHD) of GIT
PF16027	0.974989490922497	Domain of unknown function (DUF4786)
PF16061	0.974989490922497	Domain of unknown function (DUF4803)
PF17064	0.974989490922497	Sleepless protein
PF03820	0.974989490922497	Tricarboxylate carrier
PF01501	0.974163678625244	Glycosyl transferase family 8
PF07841	0.974163678625244	DM4/DM12 family
PF15749	0.974131770745548	MRN-interacting protein
PF18399	0.974080068999301	Clip-domain serine protease homolog Scarface
PF18130	0.972665656379291	ATP-grasp N-terminal domain
PF10044	0.971874634483022	Retinal tissue protein
PF16056	0.971874634483022	Domain of unknown function (DUF4799)
PF01262	0.971874634483022	Alanine dehydrogenase/PNT, C-terminal domain
PF03318	0.969759017455008	Clostridium epsilon toxin ETX/Bacillus mosquitocidal toxin MTX2
PF16116	0.969429994725887	Domain of unknown function (DUF4832)
PF16173	0.969429994725887	Domain of unknown function (DUF4874)
PF07748	0.969429994725887	Glycosyl hydrolases family 38 C-terminal domain
PF04736	0.969429994725887	Eclosion hormone
PF06324	0.969429994725887	Pigment-dispersing hormone (PDH)
PF09342	0.969429994725887	Domain of unknown function (DUF1986)
PF11105	0.969429994725887	Arthropod cardioacceleratory peptide 2a
PF12355	0.969429994725887	Down syndrome cell adhesion molecule C terminal
PF12407	0.969429994725887	Homeobox protein
PF14786	0.969429994725887	Tube Death domain
PF16001	0.969429994725887	Domain of unknown function (DUF4775)
PF16071	0.969429994725887	Domain of unknown function (DUF4812)
PF01175	0.969429994725887	Urocanase Rossmann-like domain
PF02819	0.969429994725887	Spider toxin
PF07327	0.969429994725887	Neuroparsin
PF02713	0.969429994725887	Domain of unknown function DUF220
PF02275	0.96803379872667	Linear amide C-N hydrolases, choloylglycine hydrolase family
PF13679	0.96803379872667	Methyltransferase domain
PF03022	0.96803379872667	Major royal jelly protein
PF01267	0.967725030030042	F-actin capping protein alpha subunit
PF05617	0.967569875948816	Prolamin-like
PF02958	0.967220054400123	Ecdysteroid kinase
PF10587	0.96602918689936	Eukaryotic elongation factor 1 beta central acidic region
PF01030	0.96602918689936	Receptor L domain
PF05177	0.965406479386254	RCSD region
PF16455	0.965309222105518	Ubiquitin-binding domain
PF15860	0.963927222934523	Domain of unknown function (DUF4728)
PF15454	0.963927222934523	Late endosomal/lysosomal adaptor and MAPK and MTOR activator
PF16487	0.963630355798222	Mid domain of argonaute
PF07701	0.961652375513789	Heme NO binding associated
PF03103	0.961014087138467	Domain of unknown function (DUF243)
PF14713	0.960784755127358	Domain of unknown function (DUF4464)
PF08059	0.960596825285437	SEP domain
PF14791	0.959487267025853	DNA polymerase beta thumb
PF16013	0.958666841983578	Domain of unknown function (DUF4781)
PF16077	0.957967588492106	Spaetzle
PF06582	0.957967588492106	Titin repeat
PF05303	0.957878687836129	Protein of unknown function (DUF727)
PF18264	0.957317883296627	CXC domain
PF16972	0.956450355280619	Na+ channel auxiliary subunit TipE
PF11635	0.956411160677912	Mediator complex subunit 16
PF18398	0.955288946675683	Clip-domain serine protease homolog masquerade
PF02728	0.95454560508838	Copper amine oxidase, N3 domain
PF06585	0.954084983837402	Haemolymph juvenile hormone binding protein (JHBP)
PF02727	0.954084983837402	Copper amine oxidase, N2 domain
PF12769	0.954084983837402	4TM region of pyridine nucleotide transhydrogenase, mitoch
PF16009	0.953889451859269	Domain of unknown function (DUF4779)
PF09607	0.953199212777369	Brinker DNA-binding domain
PF06477	0.953093574285257	Protein of unknown function (DUF1091)
PF16033	0.952485054139977	Domain of unknown function (DUF4789)
PF14934	0.952485054139977	Domain of unknown function (DUF4499)
PF05837	0.95226228042571	Centromere protein H (CENP-H)
PF07258	0.952214052953216	COMM domain
PF15868	0.951905475354288	Transcription activator MBF2
PF05482	0.951599458122429	Serendipity locus alpha protein (SRY-A)
PF01412	0.950465288050787	Putative GTPase activating protein for Arf
PF00700	0.950465288050787	Bacterial flagellin C-terminal helical region
PF05938	0.948587498972989	Plant self-incompatibility protein S1
PF16086	0.948249097641264	Domain of unknown function (DUF4816)
PF18609	0.948238002547148	Exuperantia SAM-like domain
PF06757	0.946357377993816	Insect allergen related repeat, nitrile-specifier detoxification
PF15261	0.946357377993816	Jhy protein
PF16100	0.946357377993816	RecQ-mediated genome instability protein 2
PF00272	0.946026959969861	Cecropin family
PF05444	0.946026959969861	Protein of unknown function (DUF753)
PF10558	0.946026959969861	Mitochondrial 18 KDa protein (MTP18)
PF07464	0.944998215616784	Apolipophorin-III precursor (apoLp-III)
PF16863	0.944778467507764	N-terminal barrel of NtMGAM and CtMGAM, maltase-glucoamylase
PF16030	0.944751383414978	Serine protease gd N-terminus
PF02949	0.944388828662088	7tm Odorant receptor
PF14608	0.944270202392458	RNA-binding, Nab2-type zinc finger
PF14933	0.944270202392458	CEP19-like protein
PF03392	0.943855311583394	Insect pheromone-binding family, A10/OS-D
PF16064	0.943855311583394	Domain of unknown function (DUF4806)
PF13910	0.942038850814435	Domain of unknown function (DUF4209)
PF13229	0.94148824371096	Right handed beta helix region
PF05641	0.941277916167062	Agenet domain
PF18738	0.941277916167062	DZIP3/ hRUL138-like HEPN
PF12259	0.941277916167062	Baculovirus F protein
PF01120	0.940932144237058	Alpha-L-fucosidase
PF10165	0.940932144237058	Guanine nucleotide exchange factor synembryn
PF08699	0.940932144237058	Argonaute linker 1 domain
PF07165	0.940288427248073	Protein of unknown function (DUF1397)
PF03867	0.939897000897214	Fushi tarazu (FTZ), N-terminal region
PF08828	0.939897000897214	Doublesex dimerisation domain
PF15888	0.939897000897214	Folded gastrulation N-terminus
PF15893	0.939897000897214	Domain of unknown function (DUF4739)
PF16063	0.939897000897214	Domain of unknown function (DUF4805)
PF17182	0.939897000897214	OSK domain
PF17223	0.939897000897214	Cuticle protein CPCFC
PF18230	0.939897000897214	Glycosyl hydrolases family 38 C-terminal sub-domain
PF03015	0.939897000897214	Male sterility protein
PF00148	0.939897000897214	Nitrogenase component 1 type Oxidoreductase
PF00460	0.939897000897214	Flagella basal body rod protein
PF00768	0.939897000897214	D-alanyl-D-alanine carboxypeptidase
PF01057	0.939897000897214	Parvovirus non-structural protein NS1
PF01312	0.939897000897214	FlhB HrpN YscU SpaS Family
PF01884	0.939897000897214	PcrB family
PF02264	0.939897000897214	LamB porin
PF02349	0.939897000897214	Major surface glycoprotein
PF02588	0.939897000897214	Uncharacterised 5xTM membrane BCR, YitT family COG1284
PF02600	0.939897000897214	Disulfide bond formation protein DsbB
PF03135	0.939897000897214	CagE, TrbE, VirB family, component of type IV transporter system
PF03237	0.939897000897214	Terminase-like family
PF04361	0.939897000897214	Protein of unknown function (DUF494)
PF04508	0.939897000897214	Viral A-type inclusion protein repeat
PF04754	0.939897000897214	Putative transposase, YhgA-like
PF05036	0.939897000897214	Sporulation related domain
PF05137	0.939897000897214	Fimbrial assembly protein (PilN)
PF05152	0.939897000897214	Protein of unknown function (DUF705)
PF05226	0.939897000897214	CHASE2 domain
PF05930	0.939897000897214	Prophage CP4-57 regulatory protein (AlpA)
PF05987	0.939897000897214	Bacterial protein of unknown function (DUF898)
PF06181	0.939897000897214	Urate oxidase N-terminal
PF07486	0.939897000897214	Cell Wall Hydrolase
PF07715	0.939897000897214	TonB-dependent Receptor Plug Domain
PF07929	0.939897000897214	Plasmid pRiA4b ORF-3-like protein
PF08308	0.939897000897214	PEGA domain
PF08398	0.939897000897214	Parvovirus coat protein VP1
PF09361	0.939897000897214	Phasin protein
PF09397	0.939897000897214	Ftsk gamma domain
PF09551	0.939897000897214	Stage II sporulation protein R (spore_II_R)
PF09979	0.939897000897214	Uncharacterized protein conserved in bacteria (DUF2213)
PF10662	0.939897000897214	Ethanolamine utilisation - propanediol utilisation
PF10734	0.939897000897214	Protein of unknown function (DUF2523)
PF11236	0.939897000897214	Protein of unknown function (DUF3037)
PF12225	0.939897000897214	Methylene-tetrahydrofolate reductase C terminal
PF12362	0.939897000897214	DNA polymerase III gamma and tau subunits C terminal
PF12687	0.939897000897214	Protein of unknown function (DUF3801)
PF12729	0.939897000897214	Four helix bundle sensory module for signal transduction
PF13470	0.939897000897214	PIN domain
PF13545	0.939897000897214	Crp-like helix-turn-helix domain
PF13601	0.939897000897214	Winged helix DNA-binding domain
PF14064	0.939897000897214	HmuY protein
PF14865	0.939897000897214	Macin
PF15633	0.939897000897214	HYD1 signature containing ADP-ribosyltransferase
PF16108	0.939897000897214	Domain of unknown function (DUF4826)
PF16402	0.939897000897214	Domain of unknown function (DUF5010)
PF16872	0.939897000897214	Putative phage abortive infection protein
PF18145	0.939897000897214	SMODS-associated and fused to various effectors sensor domain
PF18269	0.939897000897214	T3SS EscN ATPase C-terminal domain
PF05758	0.939897000897214	Ycf1
PF12398	0.939897000897214	Receptor serine/threonine kinase
PF16984	0.939897000897214	Group 7 allergen
PF02594	0.939897000897214	Uncharacterised ACR, YggU family COG1872
PF09332	0.939897000897214	Mcm10 replication factor
PF17098	0.939897000897214	WTAP/Mum2p family
PF06736	0.939897000897214	Protein of unknown function (DUF1211)
PF18077	0.939897000897214	Domain of unknown function (DUF5595)
PF02690	0.939897000897214	Na+/Pi-cotransporter
PF05154	0.939897000897214	TM2 domain
PF14808	0.939897000897214	TMEM164 family
PF13582	0.939897000897214	Metallo-peptidase family M12B Reprolysin-like
PF07002	0.939897000897214	Copine
PF06377	0.939897000897214	Adipokinetic hormone
PF09246	0.939897000897214	PHAT
PF15928	0.939897000897214	Domain of unknown function (DUF4746)
PF16060	0.939897000897214	Domain of unknown function (DUF4802)
PF16091	0.939897000897214	Domain of unknown function (DUF4820)
PF14779	0.939704570445523	Ciliary BBSome complex subunit 1
PF11018	0.939584953473401	Pupal cuticle protein C1
PF10444	0.939536020594427	Nbl1 / Borealin N terminal
PF01569	0.938562736113845	PAP2 superfamily
PF14738	0.938362971734764	Cilia- and flagella-associated protein 91
PF08969	0.938236822008239	USP8 dimerisation domain
PF13832	0.937694679393045	PHD-zinc-finger like domain
PF11095	0.937694679393045	Gem-associated protein 7 (Gemin7)
PF07807	0.937694679393045	RED-like protein C-terminal region
PF02994	0.937694679393045	L1 transposable element RBD-like domain
PF08781	0.937694679393045	Transcription factor DP
PF14736	0.937418589971717	Protein N-terminal asparagine amidohydrolase
PF07898	0.937379270230285	Protein of unknown function (DUF1676)
PF11573	0.937379270230285	Mediator complex subunit 23
PF13383	0.937327623592616	Methyltransferase domain
PF08939	0.937185406654475	Domain of unknown function (DUF1917)
PF06390	0.937185406654475	Neuroendocrine-specific golgi protein P55 (NESP55)
PF03629	0.936999806012043	Carbohydrate esterase, sialic acid-specific acetylesterase
PF15253	0.936908569179709	SCL-interrupting locus protein N-terminus
PF05693	0.936908569179709	Glycogen synthase
PF17919	0.936596427042969	RNase H-like domain found in reverse transcriptase
PF12032	0.934943758786031	Regulatory CLIP domain of proteinases
PF14752	0.933884625974624	Retinol binding protein receptor
PF01395	0.933076397752616	PBP/GOBP family
PF05918	0.933076397752616	Apoptosis inhibitory protein 5 (API5)
PF11179	0.933076397752616	Protein of unknown function (DUF2967)
PF16360	0.932544171012782	GTP-binding GTPase Middle Region
PF01097	0.93222930310686	Arthropod defensin
PF18201	0.93222930310686	PIH1 CS-like domain
PF15055	0.931989525718134	Domain of unknown function (DUF4536)
PF12237	0.931989525718134	Phosphorylated CTD interacting factor 1 WW domain
PF15882	0.931989525718134	Domain of unknown function (DUF4735)
PF12214	0.931676446745679	Cell cycle regulated microtubule associated protein
PF06079	0.931506847849581	Apyrase
PF03722	0.931397031400683	Hemocyanin, all-alpha domain
PF02141	0.931397031400683	DENN (AEX-3) domain
PF11510	0.931161088679409	Fanconi Anaemia group E protein FANCE
PF15999	0.930297554259152	Domain of unknown function (DUF4774)
PF18713	0.930297554259152	Domain of unknown function (DUF5645)
PF18322	0.929550938057949	Serine protease Clip domain PPAF-2
PF02049	0.929346174817787	Flagellar hook-basal body complex protein FliE
PF02609	0.929346174817787	Exonuclease VII small subunit
PF10731	0.929346174817787	Thrombin inhibitor from mosquito
PF15955	0.929222835871446	Cuticle protein
PF13325	0.928508619341931	N-terminal region of micro-spherule protein
PF15929	0.927442847631803	Myofilin
PF17308	0.927442847631803	Pro-corazonin
PF14781	0.927442847631803	Ciliary BBSome complex subunit 2, N-terminal
PF05473	0.927281202310052	UL45 protein, carbohydrate-binding C-type lectin-like
PF00852	0.927037520507786	Glycosyltransferase family 10 (fucosyltransferase) C-term
PF15613	0.927037520507786	Williams-Beuren syndrome DDT (WSD), D-TOX E motif
PF08378	0.927037520507786	Nuclease-related domain
PF15780	0.926811722349982	Abnormal spindle-like microcephaly-assoc'd, ASPM-SPD-2-Hydin
PF10036	0.923190322951259	RNA transcription, translation and transport factor protein
PF03564	0.922728518436397	Protein of unknown function (DUF1759)
PF05250	0.922578952745205	Uncharacterised protein family (UPF0193)
PF13671	0.921956479140631	AAA domain
PF15627	0.920761945014646	CEP76 C2 domain
PF12826	0.916457814543642	Helix-hairpin-helix motif
PF03128	0.915832645738085	CXCXC repeat
PF10234	0.915523057647162	Clusterin-associated protein-1
PF02460	0.91487698187631	Patched family
PF04685	0.914875377291539	Glycosyl-hydrolase family 116, catalytic region
PF03632	0.914479728299002	Glycosyl hydrolase family 65 central catalytic domain
PF10469	0.914041732367936	AKAP7 2'5' RNA ligase-like domain
PF13167	0.913733965242657	GTP-binding GTPase N-terminal
PF08565	0.913733965242657	Cdc37 Hsp90 binding domain
PF13965	0.913449142628007	dsRNA-gated channel SID-1
PF07725	0.911947375058236	Leucine Rich Repeat
PF02348	0.910158755104634	Cytidylyltransferase
PF11265	0.90899683829892	Mediator complex subunit 25 von Willebrand factor type A
PF13148	0.908993167863138	Protein of unknown function (DUF3987)
PF14113	0.908993167863138	Type VI secretion system (T6SS), amidase effector protein 4
PF00135	0.908653470333485	Carboxylesterase family
PF10545	0.907914705356463	Alcohol dehydrogenase transcription factor Myb/SANT-like
PF16118	0.906934342476675	Domain of unknown function (DUF4834)
PF05649	0.905544896332621	Peptidase family M13
PF14699	0.905494294818437	N-terminal domain from the human glycogen debranching enzyme
PF01931	0.905424383851278	Protein of unknown function DUF84
PF02928	0.90500895322098	C5HC2 zinc finger
PF02806	0.904145755837619	Alpha amylase, C-terminal all-beta domain
PF12974	0.904145755837619	ABC transporter, phosphonate, periplasmic substrate-binding protein
PF07910	0.901699456876973	Peptidase family C78
PF08338	0.90137926743768	Domain of unknown function (DUF1731)
PF17786	0.900985222768511	Mannosidase Ig/CBM-like domain
PF10578	0.90035238899911	Seminal vesicle protein repeat
PF12810	0.90035238899911	Glycine rich protein
PF07776	0.900254512959885	Zinc-finger associated domain (zf-AD)
PF00395	0.899342860891597	S-layer homology domain
PF07918	0.899342860891597	CAP160 repeat
PF07286	0.898838221259277	Protein of unknown function (DUF1445)
PF14768	0.898795940168348	Replication protein A interacting C-terminal
PF15886	0.898124272335224	Carbohydrate binding domain (family 32)
PF10358	0.897627089454703	N-terminal C2 in EEIG1 and EHBP1 proteins
PF04781	0.896531671318036	Protein of unknown function (DUF627)
PF06831	0.89291790339499	Formamidopyrimidine-DNA glycosylase H2TH domain
PF15862	0.892881722314085	Coilin N-terminus
PF08373	0.88918318127889	RAP domain
PF14926	0.888370723801084	Domain of unknown function (DUF4498)
PF14704	0.887951492865431	Dermatopontin
PF09735	0.887562632997992	Membrane-associated apoptosis protein
PF00797	0.887549789790632	N-acetyltransferase
PF16045	0.887259419035967	LisH
PF05278	0.88720555057163	Arabidopsis phospholipase-like protein (PEARLI 4)
PF00274	0.88720555057163	Fructose-bisphosphate aldolase class-I
PF10269	0.887190940083461	Transmembrane Fragile-X-F protein
PF00334	0.887190940083461	Nucleoside diphosphate kinase
PF14050	0.886556822310783	N-terminal conserved domain of Nudc.
PF16020	0.885807832978499	Deltamethrin resistance
PF01844	0.885807832978499	HNH endonuclease
PF14676	0.88511109814508	FANCI solenoid 2
PF06229	0.881412221552766	FRG1-like domain
PF05731	0.879557446833718	TROVE domain
PF14858	0.878556178947577	Domain of unknown function (DUF4486)
PF01019	0.878237355581641	Gamma-glutamyltranspeptidase
PF03943	0.878086348353958	TAP C-terminal domain
PF11764	0.877851070764486	COMPASS (Complex proteins associated with Set1p) component N
PF03762	0.877821497722534	Vitelline membrane outer layer protein I (VOMI)
PF10167	0.877551853908479	BLOC-1-related complex sub-unit 8
PF15377	0.875309537240064	Domain of unknown function (DUF4604)
PF10341	0.874254555893846	Shelterin complex subunit, TPP1/ACD
PF02485	0.873710424052514	Core-2/I-Branching enzyme
PF14886	0.873425489757554	FAM183A and FAM183B related
PF01580	0.873294295681356	FtsK/SpoIIIE family
PF00146	0.873233228519951	NADH dehydrogenase
PF08212	0.873233228519951	Lipocalin-like domain
PF00669	0.871009472309701	Bacterial flagellin N-terminal helical region
PF13764	0.869272708646404	E3 ubiquitin-protein ligase UBR4
PF13441	0.868273817720996	YMGG-like Gly-zipper
PF02944	0.866475957172093	BESS motif
PF12701	0.866475957172093	Scd6-like Sm domain
PF13231	0.866070947292324	Dolichyl-phosphate-mannose-protein mannosyltransferase
PF16544	0.866070947292324	Homodimerisation region of STAR domain protein
PF15998	0.866070947292324	Domain of unknown function (DUF4773)
PF10391	0.86587481167332	Fingers domain of DNA polymerase lambda
PF13864	0.865770065384135	Calmodulin-binding
PF12946	0.865770065384135	MSP1 EGF domain 1
PF08755	0.863179827719223	Hemimethylated DNA-binding protein YccV like
PF14863	0.863023031099656	Alkyl sulfatase dimerisation
PF11028	0.862883077614643	Protein of unknown function (DUF2723)
PF09237	0.862883077614643	GAGA factor
PF14782	0.862542408838721	Ciliary BBSome complex subunit 2, C-terminal
PF07974	0.862295946755323	EGF-like domain
PF00638	0.862057424846106	RanBP1 domain
PF08768	0.861215531833356	Domain of unknown function (DUF1794)
PF03311	0.859658482318146	Cornichon protein
PF10493	0.858519718059662	Rough deal protein C-terminal region
PF10211	0.856726692133473	Axonemal dynein light chain
PF03078	0.855302706652326	ATHILA ORF-1 family
PF13469	0.854751714204038	Sulfotransferase family
PF02911	0.853950005037592	Formyl transferase, C-terminal domain
PF03321	0.853268091932234	GH3 auxin-responsive promoter
PF12583	0.853268091932234	Tripeptidyl peptidase II N terminal
PF14675	0.852619885465569	FANCI solenoid 1
PF00125	0.850414289725547	Core histone H2A/H2B/H3/H4
PF04707	0.850411260780385	PRELI-like family
PF15305	0.850411260780385	Intraflagellar transport protein 43
PF08514	0.849387292249318	STAG domain
PF11779	0.849387292249318	Small subunit of serine palmitoyltransferase-like
PF10283	0.84923922950502	PBZ domain
PF12409	0.847003142949876	P5-type ATPase cation transporter
PF06803	0.846998373291111	Protein of unknown function (DUF1232)
PF13913	0.846633810440771	zinc-finger of a C2HC-type
PF14924	0.84533489578745	Protein of unknown function (DUF4497)
PF07004	0.845275100265669	Sperm-tail PG-rich repeat
PF17677	0.843629206308802	Glycosyl hydrolases family 38 C-terminal beta sandwich domain
PF05066	0.843265994441312	HB1, ASXL, restriction endonuclease HTH domain
PF04500	0.843265994441312	FLYWCH zinc finger domain
PF11566	0.843215598844638	PI31 proteasome regulator N-terminal
