ann_term	q_val	annotation
PF06533	0.985864069972559	Protein of unknown function (DUF1110)
PF08224	0.985864069972559	Domain of unknown function (DUF1719)
PF12274	0.985864069972559	Protein of unknown function (DUF3615)
PF14369	0.98571955699034	zinc-ribbon
PF12781	0.985617480364831	ATP-binding dynein motor region
PF12204	0.985326952174996	Domain of unknown function (DUF3598)
PF01697	0.98487479944516	Glycosyltransferase family 92
PF00145	0.984526668995982	C-5 cytosine-specific DNA methylase
PF10587	0.983844753907829	Eukaryotic elongation factor 1 beta central acidic region
PF09112	0.983780082733477	Peptide-N-glycosidase F, N terminal
PF15239	0.983418655963427	Domain of unknown function (DUF4586)
PF11699	0.981714123350962	Mif2/CENP-C like
PF16594	0.981079034145914	Putative AtpZ or ATP-synthase-associated
PF11176	0.981079034145914	Translation machinery-associated protein 16
PF03028	0.980750042970332	Dynein heavy chain region D6 P-loop domain
PF05219	0.980675895388039	DREV methyltransferase
PF13920	0.980639405731034	Zinc finger, C3HC4 type (RING finger)
PF07732	0.980410411746867	Multicopper oxidase
PF12309	0.979976843767182	KIF-1 binding protein C terminal
PF02838	0.979976843767182	Glycosyl hydrolase family 20, domain 2
PF01315	0.979719497107068	Aldehyde oxidase and xanthine dehydrogenase, a/b hammerhead domain
PF08393	0.979493190572659	Dynein heavy chain, N-terminal region 2
PF10184	0.977817747681243	Uncharacterized conserved protein (DUF2358)
PF16294	0.977817747681243	RNSP1-SAP18 binding (RSB) motif
PF04266	0.976776836791026	ASCH domain
PF15785	0.976536041428315	Serine/threonine-protein kinase smg-1
PF17852	0.976040358246698	Dynein heavy chain AAA lid domain
PF09770	0.976040358246698	Topoisomerase II-associated protein PAT1
PF10266	0.974376375236431	Hereditary spastic paraplegia protein strumpellin
PF10384	0.972724159982374	Centromere protein Scm3
PF01523	0.971420084222909	Putative modulator of DNA gyrase
PF03971	0.971420084222909	Monomeric isocitrate dehydrogenase
PF06918	0.970468524837632	Protein of unknown function (DUF1280)
PF14735	0.966955737771959	HAUS augmin-like complex subunit 4
PF02862	0.96643329585483	DDHD domain
PF07162	0.965625552604935	Ciliary basal body-associated, B9 protein
PF02576	0.964827507873379	RimP N-terminal domain
PF01846	0.963468826883102	FF domain
PF08385	0.963468826883102	Dynein heavy chain, N-terminal region 1
PF04968	0.96326341387974	CHORD
PF08600	0.961801244954811	Rsm1-like
PF00324	0.961562720503223	Amino acid permease
PF00421	0.961516524466514	Photosystem II protein
PF04231	0.961516524466514	Endonuclease I
PF04481	0.961516524466514	Protein of unknown function (DUF561)
PF07197	0.961516524466514	Protein of unknown function (DUF1409)
PF14861	0.961516524466514	Plant antimicrobial peptide
PF07281	0.961156890084768	Insulin-induced protein (INSIG)
PF13905	0.960783814013683	Thioredoxin-like
PF04707	0.960072038062248	PRELI-like family
PF02033	0.959246530734899	Ribosome-binding factor A
PF00126	0.958703757541069	Bacterial regulatory helix-turn-helix protein, lysR family
PF00691	0.958703757541069	OmpA family
PF13437	0.958703757541069	HlyD family secretion protein
PF10716	0.957787952205695	NADH dehydrogenase transmembrane subunit
PF17238	0.957787952205695	Family of unknown function (DUF5311)
PF17886	0.957787952205695	HSP20-like domain found in ArsA
PF02689	0.957676595829848	Helicase
PF01242	0.957434720588833	6-pyruvoyl tetrahydropterin synthase
PF02149	0.957434720588833	Kinase associated domain 1
PF07893	0.956035635984873	Protein of unknown function (DUF1668)
PF12617	0.956035635984873	Iron-Sulfur binding protein C terminal
PF13952	0.956035635984873	Domain of unknown function (DUF4216)
PF17857	0.955782833151703	AAA+ lid domain
PF01609	0.955709058255595	Transposase DDE domain
PF13598	0.955584929292913	Domain of unknown function (DUF4139)
PF13600	0.955584929292913	N-terminal domain of unknown function (DUF4140)
PF09741	0.955145105673415	Uncharacterized conserved protein (DUF2045)
PF13851	0.954096306222697	Growth-arrest specific micro-tubule binding
PF02837	0.952698953274524	Glycosyl hydrolases family 2, sugar binding domain
PF08614	0.952192605105457	Autophagy protein 16 (ATG16)
PF02496	0.951757963366368	ABA/WDS induced protein
PF11805	0.951757963366368	Protein of unknown function (DUF3326)
PF13963	0.951757963366368	Transposase-associated domain
PF00367	0.95138496580385	phosphotransferase system, EIIB
PF03860	0.95138496580385	Domain of Unknown Function (DUF326)
PF04236	0.95138496580385	Tc5 transposase C-terminal domain
PF04747	0.95138496580385	Protein of unknown function, DUF612
PF04986	0.95138496580385	Putative transposase
PF05393	0.95138496580385	Human adenovirus early E3A glycoprotein
PF05671	0.95138496580385	GETHR pentapeptide repeat (5 copies)
PF06779	0.95138496580385	Uncharacterised MFS-type transporter YbfB
PF07245	0.95138496580385	Phlebovirus glycoprotein G2
PF07271	0.95138496580385	Cytadhesin P30/P32
PF07652	0.95138496580385	Flavivirus DEAD domain
PF12760	0.95138496580385	Transposase zinc-ribbon domain
PF12802	0.95138496580385	MarR family
PF17921	0.95138496580385	Integrase zinc binding domain
PF15490	0.95138496580385	Telomere-capping, CST complex subunit
PF02099	0.95138496580385	Josephin
PF00027	0.95138496580385	Cyclic nucleotide-binding domain
PF07557	0.95138496580385	Shugoshin C terminus
PF02713	0.95138496580385	Domain of unknown function DUF220
PF04781	0.95138496580385	Protein of unknown function (DUF627)
PF09328	0.95138496580385	Domain of unknown function (DUF1984)
PF01302	0.95084488552134	CAP-Gly domain
PF14956	0.950345822416463	Domain of unknown function (DUF4505)
PF09346	0.949407201935412	SMI1 / KNR4 family (SUKH-1)
PF16558	0.949407201935412	Amino-terminal Zinc-binding domain of ubiquitin ligase E3A
PF15016	0.948016203509214	Domain of unknown function (DUF4520)
PF07748	0.947887070044328	Glycosyl hydrolases family 38 C-terminal domain
PF14765	0.947789556006775	Polyketide synthase dehydratase
PF01799	0.947223092558059	[2Fe-2S] binding domain
PF01928	0.947182898528907	CYTH domain
PF00211	0.94577637330204	Adenylate and Guanylate cyclase catalytic domain
PF12657	0.945637152823484	Transcription factor IIIC subunit delta N-term
PF12142	0.944447728078571	Polyphenol oxidase middle domain
PF12143	0.944447728078571	Protein of unknown function (DUF_B2219)
PF02018	0.944447728078571	Carbohydrate binding domain
PF04871	0.942088914835671	Uso1 / p115 like vesicle tethering protein, C terminal region
PF02936	0.941928684626739	Cytochrome c oxidase subunit IV
PF02148	0.94092018167077	Zn-finger in ubiquitin-hydrolases and other protein
PF02064	0.940710212062279	MAS20 protein import receptor
PF13181	0.940458005347312	Tetratricopeptide repeat
PF16977	0.940189156237894	C-terminal domain of apextrin
PF18198	0.940078761706686	Dynein heavy chain AAA lid domain
PF00486	0.938165953688834	Transcriptional regulatory protein, C terminal
PF02504	0.938165953688834	Fatty acid synthesis protein
PF04386	0.938165953688834	Stringent starvation protein B
PF05491	0.938165953688834	RuvB C-terminal winged helix domain
PF17864	0.938165953688834	RuvB AAA lid domain
PF14372	0.938022818167236	Domain of unknown function (DUF4413)
PF12037	0.936857450978146	Domain of unknown function (DUF3523)
PF12774	0.936453332325672	Hydrolytic ATP binding site of dynein motor region
PF00854	0.935285339323095	POT family
PF11945	0.935285339323095	WAHD domain of WASH complex
PF01740	0.933836430204344	STAS domain
PF02686	0.932367716394736	Glu-tRNAGln amidotransferase C subunit
PF03416	0.931401899843718	Peptidase family C54
PF01060	0.931059598635277	Transthyretin-like family
PF01579	0.931059598635277	Domain of unknown function (DUF19)
PF01666	0.931059598635277	DX module
PF01681	0.931059598635277	C6 domain
PF01684	0.931059598635277	ET module
PF01705	0.931059598635277	CX module
PF01827	0.931059598635277	FTH domain
PF02117	0.931059598635277	Serpentine type 7TM GPCR chemoreceptor Sra
PF02118	0.931059598635277	Srg family chemoreceptor
PF02175	0.931059598635277	Serpentine type 7TM GPCR chemoreceptor Srb
PF02206	0.931059598635277	Domain of unknown function
PF02343	0.931059598635277	TRA-1 regulated protein R03H10.4
PF02408	0.931059598635277	CUB-like domain
PF02520	0.931059598635277	Domain of unknown function DUF148
PF02916	0.931059598635277	DNA polymerase processivity factor
PF02945	0.931059598635277	Recombination endonuclease VII
PF03057	0.931059598635277	DUF236 repeat
PF03125	0.931059598635277	C. elegans Sre G protein-coupled chemoreceptor
PF03268	0.931059598635277	Caenorhabditis protein of unknown function, DUF267
PF03312	0.931059598635277	Protein of unknown function (DUF272)
PF03314	0.931059598635277	Protein of unknown function, DUF273
PF03353	0.931059598635277	Ras-mediated vulval-induction antagonist
PF03380	0.931059598635277	Caenorhabditis protein of unknown function, DUF282
PF03383	0.931059598635277	Caenorhabditis serpentine receptor-like protein, class xa
PF03409	0.931059598635277	Transmembrane glycoprotein
PF03412	0.931059598635277	Peptidase C39 family
PF03436	0.931059598635277	Domain of unknown function (DUF281)
PF03488	0.931059598635277	Nematode insulin-related peptide beta type
PF03761	0.931059598635277	Chymotrypsin family Peptidase-S1
PF04155	0.931059598635277	Ground-like domain
PF04370	0.931059598635277	Domain of unknown function (DUF508)
PF04435	0.931059598635277	Domain of unknown function (DUF545)
PF04789	0.931059598635277	Protein of unknown function (DUF621)
PF04870	0.931059598635277	Moulting cycle
PF04942	0.931059598635277	CC domain
PF05075	0.931059598635277	Protein of unknown function (DUF684)
PF05218	0.931059598635277	Protein of unknown function (DUF713)
PF05535	0.931059598635277	Chromadorea ALT protein
PF05611	0.931059598635277	Caenorhabditis elegans protein of unknown function (DUF780)
PF05823	0.931059598635277	Nematode fatty acid retinoid binding protein (Gp-FAR-1)
PF05867	0.931059598635277	Protein of unknown function (DUF851)
PF05884	0.931059598635277	Interactor of ZYG-11
PF05912	0.931059598635277	Caenorhabditis elegans protein of unknown function (DUF870)
PF06162	0.931059598635277	Putative pyroglutamyl peptidase PgaPase_1
PF06394	0.931059598635277	Pepsin inhibitor-3-like repeated domain
PF06493	0.931059598635277	Protein of unknown function (DUF1096)
PF06542	0.931059598635277	Regulator protein PHA-1
PF06579	0.931059598635277	Caenorhabditis elegans ly-6-related protein
PF06671	0.931059598635277	Repeat of unknown function (DUF1174)
PF06678	0.931059598635277	Protein of unknown function (DUF1179)
PF06681	0.931059598635277	Protein of unknown function (DUF1182)
PF06852	0.931059598635277	Protein of unknown function (DUF1248)
PF06887	0.931059598635277	Protein of unknown function (DUF1265)
PF07062	0.931059598635277	Clc-like
PF07149	0.931059598635277	Pes-10
PF07203	0.931059598635277	Protein of unknown function (DUF1412)
PF07312	0.931059598635277	Protein of unknown function (DUF1459)
PF07403	0.931059598635277	Protein of unknown function (DUF1505)
PF07547	0.931059598635277	RSD-2 N-terminal domain
PF07735	0.931059598635277	F-box associated
PF07914	0.931059598635277	Protein of unknown function (DUF1679)
PF08175	0.931059598635277	Small acid-soluble spore protein O family
PF08277	0.931059598635277	PAN-like domain
PF09108	0.931059598635277	Switch protein XOL-1, N-terminal
PF09109	0.931059598635277	Switch protein XOL-1, GHMP-like
PF09232	0.931059598635277	Caenorhabditis elegans Her-1
PF09287	0.931059598635277	CEP-1, DNA binding
PF10292	0.931059598635277	Serpentine type 7TM GPCR receptor class ab chemoreceptor
PF10316	0.931059598635277	Serpentine type 7TM GPCR chemoreceptor Srbc
PF10317	0.931059598635277	Serpentine type 7TM GPCR chemoreceptor Srd
PF10318	0.931059598635277	Serpentine type 7TM GPCR chemoreceptor Srh
PF10319	0.931059598635277	Serpentine type 7TM GPCR chemoreceptor Srj
PF10321	0.931059598635277	Serpentine type 7TM GPCR chemoreceptor Srt
PF10322	0.931059598635277	Serpentine type 7TM GPCR chemoreceptor Sru
PF10323	0.931059598635277	Serpentine type 7TM GPCR chemoreceptor Srv
PF10325	0.931059598635277	Serpentine type 7TM GPCR chemoreceptor Srz
PF10326	0.931059598635277	Serpentine type 7TM GPCR chemoreceptor Str
PF10327	0.931059598635277	Serpentine type 7TM GPCR chemoreceptor Sri
PF10853	0.931059598635277	Protein of unknown function (DUF2650)
PF10912	0.931059598635277	Protein of unknown function (DUF2700)
PF10917	0.931059598635277	Fungus-induced protein
PF11430	0.931059598635277	Programmed cell death activator EGL-1
PF12078	0.931059598635277	Domain of unknown function (DUF3557)
PF12150	0.931059598635277	Cytosolic motility protein
PF14626	0.931059598635277	Zc3h12a-like Ribonuclease NYN domain
PF14747	0.931059598635277	Domain of unknown function (DUF4473)
PF15481	0.931059598635277	Chondroitin proteoglycan 4
PF16469	0.931059598635277	Nematode polyprotein allergen ABA-1
PF16839	0.931059598635277	Nematode antimicrobial peptide
PF17204	0.931059598635277	Sid-5 family
PF17266	0.931059598635277	Family of unknown function (DUF5332)
PF17281	0.931059598635277	Family of unknown function (DUF5346)
PF17303	0.931059598635277	Family of unknown function (DUF5352)
PF17305	0.931059598635277	Family of unknown function (DUF5354)
PF17309	0.931059598635277	Family of unknown function (DUF5356)
PF17343	0.931059598635277	Family of unknown function (DUF5373)
PF17351	0.931059598635277	Family of unknown function (DUF5380)
PF17354	0.931059598635277	Family of unknown function (DUF5382)
PF17360	0.931059598635277	Family of unknown function (DUF5386)
PF17365	0.931059598635277	Family of unknown function (DUF5390)
PF17380	0.931059598635277	Family of unknown function (DUF5401)
PF17523	0.931059598635277	MinK-related peptide, potassium channel accessory sub-unit protein 4
PF17618	0.931059598635277	Uncharacterized Strongylid L4 protein
PF17619	0.931059598635277	Secreted clade V proteins
PF17905	0.931059598635277	GLD-3 KH domain 5
PF17943	0.931059598635277	Homeobox-cysteine loop-homeobox
PF17987	0.931059598635277	Phosphoethanolamine N-methyltransferase 2 N-terminal
PF18457	0.931059598635277	Up-Regulated in long-lived daf-2
PF18531	0.931059598635277	Polo box domain
PF18544	0.931059598635277	Polo box domain
PF18572	0.931059598635277	Trehalose-6-phosphate phosphatase N-terminal helical bundle domain
PF00339	0.931059598635277	Arrestin (or S-antigen), N-terminal domain
PF00941	0.931059598635277	FAD binding domain in molybdopterin dehydrogenase
PF17677	0.931059598635277	Glycosyl hydrolases family 38 C-terminal beta sandwich domain
PF01348	0.931059598635277	Type II intron maturase
PF03087	0.931059598635277	Arabidopsis protein of unknown function
PF03514	0.931059598635277	GRAS domain family
PF06830	0.931059598635277	Root cap
PF08879	0.931059598635277	WRC
PF09265	0.931059598635277	Cytokinin dehydrogenase 1, FAD and cytokinin binding
PF11961	0.931059598635277	Domain of unknown function (DUF3475)
PF13710	0.931059598635277	ACT domain
PF13947	0.931059598635277	Wall-associated receptor kinase galacturonan-binding
PF00912	0.931059598635277	Transglycosylase
PF01559	0.931059598635277	Zein seed storage protein
PF01620	0.931059598635277	Ribonuclease (pollen allergen)
PF01824	0.931059598635277	MatK/TrnK amino terminal region
PF03048	0.931059598635277	UL92 family
PF03157	0.931059598635277	High molecular weight glutenin subunit
PF03310	0.931059598635277	Caulimovirus DNA-binding protein
PF07346	0.931059598635277	Protein of unknown function (DUF1477)
PF08298	0.931059598635277	PrkA AAA domain
PF09339	0.931059598635277	IclR helix-turn-helix domain
PF10548	0.931059598635277	P22AR C-terminal domain
PF10999	0.931059598635277	Protein of unknown function (DUF2839)
PF11321	0.931059598635277	Protein of unknown function (DUF3123)
PF12847	0.931059598635277	Methyltransferase domain
PF13187	0.931059598635277	4Fe-4S dicluster domain
PF16327	0.931059598635277	Cytochrome c-type biogenesis protein CcmF C-terminal
PF16952	0.931059598635277	Glutamine synthetase N-terminal domain
PF18383	0.931059598635277	Intraflagellar transport 81 calponin homology domain
PF18389	0.931059598635277	TrmO C-terminal domain
PF05056	0.931059598635277	Protein of unknown function (DUF674)
PF02469	0.931059598635277	Fasciclin domain
PF14737	0.931059598635277	Domain of unknown function (DUF4470)
PF04674	0.931059598635277	Phosphate-induced protein 1 conserved region
PF05003	0.931059598635277	Protein of unknown function (DUF668)
PF05910	0.931059598635277	Plant protein of unknown function (DUF868)
PF13962	0.931059598635277	Domain of unknown function
PF13968	0.931059598635277	Domain of unknown function (DUF4220)
PF16719	0.931059598635277	SAWADEE domain
PF10558	0.931059598635277	Mitochondrial 18 KDa protein (MTP18)
PF06521	0.931059598635277	PAR1 protein
PF09810	0.931059598635277	Exonuclease V - a 5' deoxyribonuclease
PF12775	0.931059598635277	P-loop containing dynein motor region
PF01150	0.931059598635277	GDA1/CD39 (nucleoside phosphatase) family
PF10274	0.931059598635277	Parkin co-regulated protein
PF01055	0.931059598635277	Glycosyl hydrolases family 31
PF08210	0.931059598635277	APOBEC-like N-terminal domain
PF01161	0.931059598635277	Phosphatidylethanolamine-binding protein
PF00954	0.931059598635277	S-locus glycoprotein domain
PF01453	0.931059598635277	D-mannose binding lectin
PF03004	0.931059598635277	Plant transposase (Ptta/En/Spm family)
PF03018	0.931059598635277	Dirigent-like protein
PF03140	0.931059598635277	Plant protein of unknown function
PF03181	0.931059598635277	BURP domain
PF03760	0.931059598635277	Late embryogenesis abundant (LEA) group 1
PF03791	0.931059598635277	KNOX2 domain
PF04398	0.931059598635277	Protein of unknown function, DUF538
PF04578	0.931059598635277	Protein of unknown function, DUF594
PF08100	0.931059598635277	Dimerisation domain
PF08276	0.931059598635277	PAN-like domain
PF12609	0.931059598635277	Wound-induced protein
PF14009	0.931059598635277	Domain of unknown function (DUF4228)
PF18791	0.931059598635277	Transport inhibitor response 1 protein domain
PF00497	0.931059598635277	Bacterial extracellular solute-binding proteins, family 3
PF12171	0.931059598635277	Zinc-finger double-stranded RNA-binding
PF12368	0.931059598635277	Rhodanase C-terminal
PF10440	0.931059598635277	Ubiquitin-binding WIYLD domain
PF16596	0.931059598635277	Disordered region downstream of MFMR
PF17181	0.931059598635277	Epidermal patterning factor proteins
PF11559	0.931059598635277	Afadin- and alpha -actinin-Binding
PF03168	0.931059598635277	Late embryogenesis abundant protein
PF04844	0.931059598635277	Transcriptional repressor, ovate
PF06200	0.931059598635277	tify domain
PF06507	0.931059598635277	Auxin response factor
PF07797	0.931059598635277	Protein of unknown function (DUF1639)
PF07911	0.931059598635277	Protein of unknown function (DUF1677)
PF08414	0.931059598635277	Respiratory burst NADPH oxidase
PF12515	0.931059598635277	Ca2+-ATPase N terminal autoinhibitory domain
PF14290	0.931059598635277	Domain of unknown function (DUF4370)
PF15697	0.931059598635277	Domain of unknown function (DUF4666)
PF16851	0.931059598635277	Stomagen
PF00255	0.931059598635277	Glutathione peroxidase
PF14844	0.931059598635277	PH domain associated with Beige/BEACH
PF01439	0.931059598635277	Metallothionein
PF03350	0.931059598635277	Uncharacterized protein family, UPF0114
PF04782	0.931059598635277	Protein of unknown function (DUF632)
PF07816	0.931059598635277	Protein of unknown function (DUF1645)
PF07899	0.931059598635277	Frigida-like protein
PF10536	0.931059598635277	Plant mobile domain
PF11145	0.931059598635277	Protein of unknown function (DUF2921)
PF18052	0.931059598635277	Rx N-terminal domain
PF03142	0.931059598635277	Chitin synthase
PF06209	0.931059598635277	Cofactor of BRCA1 (COBRA1)
PF10961	0.931059598635277	Selenoprotein SelK_SelG
PF13092	0.931059598635277	Kinetochore complex Sim4 subunit Fta1
PF10176	0.930896982364787	Protein of unknown function (DUF2370)
PF07224	0.93074843961228	Chlorophyllase
PF05502	0.930353063208652	Dynactin p62 family
PF01397	0.929840251995069	Terpene synthase, N-terminal domain
PF03468	0.929840251995069	XS domain
PF04601	0.929840251995069	Domain of unknown function (DUF569)
PF04759	0.929840251995069	Protein of unknown function, DUF617
PF04783	0.929840251995069	Protein of unknown function (DUF630)
PF14144	0.929840251995069	Seed dormancy control
PF02815	0.929840251995069	MIR domain
PF10188	0.929840251995069	Organic solute transport protein 1
PF02428	0.929840251995069	Potato type II proteinase inhibitor family
PF03936	0.929840251995069	Terpene synthase family, metal binding domain
PF04570	0.929840251995069	zinc-finger of the FCS-type, C2-C2
PF05553	0.929840251995069	Cotton fibre expressed protein
PF05627	0.929840251995069	Cleavage site for pathogenic type III effector avirulence factor Avr
PF06206	0.929840251995069	CpeT/CpcT family (DUF1001)
PF06749	0.929840251995069	Protein of unknown function (DUF1218)
PF07107	0.929840251995069	Wound-induced protein WI12
PF07207	0.929840251995069	Light regulated protein Lir1
PF07343	0.929840251995069	Protein of unknown function (DUF1475)
PF12507	0.929840251995069	Human Cytomegalovirus UL139 protein
PF12552	0.929840251995069	Protein of unknown function (DUF3741)
PF13528	0.929840251995069	Glycosyl transferase family 1
PF14363	0.929840251995069	Domain associated at C-terminal with AAA
PF14476	0.929840251995069	Petal formation-expressed
PF18511	0.929840251995069	F-box
PF14931	0.929840251995069	Intraflagellar transport complex B, subunit 20
PF04886	0.928838222251233	PT repeat
PF12465	0.928315440522774	Proteasome beta subunits C terminal
PF09286	0.928315440522774	Pro-kumamolisin, activation domain
PF02519	0.92825654923103	Auxin responsive protein
PF04526	0.92825654923103	Protein of unknown function (DUF568)
PF04885	0.92825654923103	Stigma-specific protein, Stig1
PF06955	0.92825654923103	Xyloglucan endo-transglycosylase (XET) C-terminus
PF07227	0.92825654923103	PHD - plant homeodomain finger protein
PF14380	0.92825654923103	Wall-associated receptor kinase C-terminal
PF16312	0.92825654923103	Coiled-coil region of Oberon
PF13378	0.928085924114034	Enolase C-terminal domain-like
PF03254	0.927802887921404	Xyloglucan fucosyltransferase
PF03763	0.927802887921404	Remorin, C-terminal region
PF05512	0.927802887921404	AWPM-19-like family
PF06405	0.927802887921404	Red chlorophyll catabolite reductase (RCC reductase)
PF07777	0.927802887921404	G-box binding protein MFMR
PF09425	0.927802887921404	Divergent CCT motif
PF11331	0.927802887921404	Probable zinc-ribbon domain
PF11493	0.927802887921404	Thylakoid soluble phosphoprotein TSP9
PF11955	0.927802887921404	Plant organelle RNA recognition domain
PF12357	0.927802887921404	Phospholipase D C terminal
PF12428	0.927802887921404	Protein of unknown function (DUF3675)
PF12546	0.927802887921404	Blue/Ultraviolet sensing protein C terminal
PF12590	0.927802887921404	Acyl-ATP thioesterase
PF14416	0.927802887921404	PMR5 N terminal Domain
PF16627	0.927802887921404	Unstructured region between BRX_N and BRX domain
PF13441	0.925938360097725	YMGG-like Gly-zipper
PF02365	0.925650081131182	No apical meristem (NAM) protein
PF03195	0.925650081131182	Lateral organ boundaries (LOB) domain
PF03470	0.925650081131182	XS zinc finger domain
PF03634	0.925650081131182	TCP family transcription factor
PF04873	0.925650081131182	Ethylene insensitive 3
PF05687	0.925650081131182	BES1/BZR1 plant transcription factor, N-terminal
PF07897	0.925650081131182	Ethylene-responsive binding factor-associated repression
PF13386	0.925650081131182	Cytochrome C biogenesis protein transmembrane region
PF14111	0.925650081131182	Domain of unknown function (DUF4283)
PF14368	0.925650081131182	Probable lipid transfer
PF16711	0.925650081131182	Actin-binding domain of plant-specific actin-binding protein
PF16712	0.925650081131182	Coiled-coil regions of plant-specific actin-binding protein
PF05783	0.925650081131182	Dynein light intermediate chain (DLIC)
PF07910	0.925650081131182	Peptidase family C78
PF04765	0.925650081131182	Protein of unknown function (DUF616)
PF04863	0.925650081131182	Alliinase EGF-like domain
PF05634	0.925650081131182	APO RNA-binding
PF05701	0.925650081131182	Weak chloroplast movement under blue light
PF11837	0.925650081131182	Domain of unknown function (DUF3357)
PF12899	0.925650081131182	Alkaline and neutral invertase
PF16136	0.925650081131182	Putative nuclear localisation signal
PF17766	0.925650081131182	Fibronectin type-III domain
PF00329	0.925650081131182	Respiratory-chain NADH dehydrogenase, 30 Kd subunit
PF16531	0.925650081131182	Centriolar protein SAS N-terminal
PF08488	0.925650081131182	Wall-associated kinase
PF15011	0.925650081131182	Casein Kinase 2 substrate
PF00564	0.925338762672897	PB1 domain
PF05499	0.924981611764311	DNA methyltransferase 1-associated protein 1 (DMAP1)
PF15511	0.924188840668745	Centromere kinetochore component CENP-T histone fold
PF05055	0.924150418732805	Protein of unknown function (DUF677)
PF07990	0.924150418732805	Nucleic acid binding protein NABP
PF12056	0.924150418732805	Protein of unknown function (DUF3537)
PF12174	0.924150418732805	RCD1-SRO-TAF4 (RST) plant domain
PF13334	0.924150418732805	Domain of unknown function (DUF4094)
PF13713	0.924150418732805	Transcription factor BRX N-terminal domain
PF15629	0.924150418732805	Permuted single zf-CXXC unit
PF00728	0.924150418732805	Glycosyl hydrolase family 20, catalytic domain
PF00257	0.924150418732805	Dehydrin
PF02068	0.924150418732805	Plant PEC family metallothionein
PF03242	0.924150418732805	Late embryogenesis abundant protein
PF04576	0.924150418732805	Zein-binding
PF05564	0.924150418732805	Dormancy/auxin associated protein
PF06232	0.924150418732805	Embryo-specific protein 3, (ATS3)
PF07800	0.924150418732805	Protein of unknown function (DUF1644)
PF11883	0.924150418732805	Domain of unknown function (DUF3403)
PF11926	0.924150418732805	Domain of unknown function (DUF3444)
PF18117	0.924150418732805	Enhanced disease susceptibility 1 protein EP domain
PF01698	0.924150418732805	Floricaula / Leafy protein SAM domain
PF02357	0.924150418732805	Transcription termination factor nusG
PF02620	0.924150418732805	Large ribosomal RNA subunit accumulation protein YceD
PF03161	0.924150418732805	LAGLIDADG DNA endonuclease family
PF03478	0.924150418732805	Protein of unknown function (DUF295)
PF03745	0.924150418732805	Domain of unknown function (DUF309)
PF04414	0.924150418732805	D-aminoacyl-tRNA deacylase
PF04770	0.924150418732805	ZF-HD protein dimerisation region
PF04842	0.924150418732805	Plant protein of unknown function (DUF639)
PF05340	0.924150418732805	Protein of unknown function (DUF740)
PF05558	0.924150418732805	DREPP plasma membrane polypeptide
PF05678	0.924150418732805	VQ motif
PF05911	0.924150418732805	Filament-like plant protein, long coiled-coil
PF06376	0.924150418732805	Arabinogalactan peptide
PF06547	0.924150418732805	Protein of unknown function (DUF1117)
PF06549	0.924150418732805	Protein of unknown function (DUF1118)
PF06695	0.924150418732805	Putative small multi-drug export protein
PF06760	0.924150418732805	Protein of unknown function (DUF1221)
PF07526	0.924150418732805	Associated with HOX
PF08847	0.924150418732805	Chlororespiratory reduction 6
PF09459	0.924150418732805	Ethylbenzene dehydrogenase
PF10533	0.924150418732805	Plant zinc cluster domain
PF10664	0.924150418732805	Cyanobacterial and plastid NDH-1 subunit M
