ann_term	CC	annotation
GO:0043696	0.000326710782741791	dedifferentiation
GO:0043697	0.000326710782741791	cell dedifferentiation
GO:0004693	0.000326710782741791	cyclin-dependent protein serine/threonine kinase activity
GO:0097472	0.000326710782741791	cyclin-dependent protein kinase activity
GO:0007267	0.000339527431030512	cell-cell signaling
GO:0016594	0.000359245153952664	glycine binding
GO:0015379	0.000361744677638244	potassium:chloride symporter activity
GO:0003018	0.000369104245418707	vascular process in circulatory system
GO:0035150	0.000369104245418707	regulation of tube size
GO:0035296	0.000369104245418707	regulation of tube diameter
GO:0050880	0.000369104245418707	regulation of blood vessel size
GO:0097746	0.000369104245418707	regulation of blood vessel diameter
GO:0001775	0.000398127696455039	cell activation
GO:0006616	0.000403493220295693	SRP-dependent cotranslational protein targeting to membrane, translocation
GO:0005911	0.000407912528639965	cell-cell junction
GO:0010942	0.000442673020551519	positive regulation of cell death
GO:0043065	0.000442673020551519	positive regulation of apoptotic process
GO:0043068	0.000442673020551519	positive regulation of programmed cell death
GO:0007167	0.000444662829761263	enzyme linked receptor protein signaling pathway
GO:1901698	0.000469207920346965	response to nitrogen compound
GO:0001608	0.000471028368295347	G protein-coupled nucleotide receptor activity
GO:0045028	0.000471028368295347	G protein-coupled purinergic nucleotide receptor activity
GO:0019229	0.00047955984974009	regulation of vasoconstriction
GO:0051262	0.000528106378799834	protein tetramerization
GO:0031593	0.000564872053937177	polyubiquitin modification-dependent protein binding
GO:0070530	0.000564872053937177	K63-linked polyubiquitin modification-dependent protein binding
GO:0032101	0.000566900173232558	regulation of response to external stimulus
GO:0006939	0.000579959766679564	smooth muscle contraction
GO:0043560	0.000599540692920681	insulin receptor substrate binding
GO:0006935	0.00061032972921505	chemotaxis
GO:0042330	0.00061032972921505	taxis
GO:0019882	0.000620386946389312	antigen processing and presentation
GO:0007217	0.000659388760301919	tachykinin receptor signaling pathway
GO:0002682	0.000676150068288643	regulation of immune system process
GO:0005539	0.000684003392207777	glycosaminoglycan binding
GO:0042287	0.000735941163749822	MHC protein binding
GO:0080134	0.000799073952966676	regulation of response to stress
GO:0007189	0.00080082157124147	adenylate cyclase-activating G protein-coupled receptor signaling pathway
GO:0019933	0.00080082157124147	cAMP-mediated signaling
GO:0019935	0.00080082157124147	cyclic-nucleotide-mediated signaling
GO:0007169	0.000829188002081322	transmembrane receptor protein tyrosine kinase signaling pathway
GO:0040012	0.000934866464061472	regulation of locomotion
GO:0004715	0.000964068796547747	non-membrane spanning protein tyrosine kinase activity
GO:0002252	0.00096556372357261	immune effector process
GO:0030155	0.0010661471630456	regulation of cell adhesion
GO:0016528	0.00111394720577102	sarcoplasm
GO:0030314	0.00111394720577102	junctional membrane complex
GO:0004699	0.00117434505350048	calcium-independent protein kinase C activity
GO:0071107	0.00122962373607918	response to parathyroid hormone
GO:0009611	0.00123532926392632	response to wounding
GO:0007584	0.0012513216275329	response to nutrient
GO:0046683	0.0012513216275329	response to organophosphorus
GO:0014074	0.0012513216275329	response to purine-containing compound
GO:0033198	0.0012513216275329	response to ATP
GO:0004931	0.0012513216275329	extracellularly ATP-gated cation channel activity
GO:0035381	0.0012513216275329	ATP-gated ion channel activity
GO:0044057	0.00126709735883959	regulation of system process
GO:0051694	0.00128251887489134	pointed-end actin filament capping
GO:0005523	0.00128251887489134	tropomyosin binding
GO:0005184	0.00129939304722547	neuropeptide hormone activity
GO:1904659	0.00131012910531528	glucose transmembrane transport
GO:0005355	0.00131012910531528	glucose transmembrane transporter activity
GO:0030141	0.00131941286366134	secretory granule
GO:0004985	0.00134007898075295	opioid receptor activity
GO:0006836	0.00139740148399606	neurotransmitter transport
GO:0004954	0.00141848998709272	prostanoid receptor activity
GO:0031012	0.00144156813469479	extracellular matrix
GO:0051270	0.0014539653112395	regulation of cellular component movement
GO:0005030	0.00147434852916003	neurotrophin receptor activity
GO:0002520	0.00152161426673045	immune system development
GO:0003730	0.00152179212099463	mRNA 3'-UTR binding
GO:0010243	0.00153190468748856	response to organonitrogen compound
GO:0045125	0.00155077959305676	bioactive lipid receptor activity
GO:0019199	0.00155553084630191	transmembrane receptor protein kinase activity
GO:0007268	0.0015581138871518	chemical synaptic transmission
GO:0098916	0.0015581138871518	anterograde trans-synaptic signaling
GO:0099536	0.0015581138871518	synaptic signaling
GO:0099537	0.0015581138871518	trans-synaptic signaling
GO:0004935	0.00156468037432648	adrenergic receptor activity
GO:0008091	0.00157596577929184	spectrin
GO:0038036	0.00158127211216677	sphingosine-1-phosphate receptor activity
GO:0048666	0.00161285753925453	neuron development
GO:0016055	0.00161904396054905	Wnt signaling pathway
GO:0198738	0.00161904396054905	cell-cell signaling by wnt
GO:1905114	0.00161904396054905	cell surface receptor signaling pathway involved in cell-cell signaling
GO:0004949	0.00162201716641565	cannabinoid receptor activity
GO:0051239	0.00163660549139696	regulation of multicellular organismal process
GO:0016298	0.00165786507393796	lipase activity
GO:1903530	0.00168280176504173	regulation of secretion by cell
GO:0004938	0.00174191732496933	alpha2-adrenergic receptor activity
GO:0030162	0.00177273683909985	regulation of proteolysis
GO:0001527	0.00181545627401315	microfibril
GO:0044420	0.00181545627401315	extracellular matrix component
GO:0004994	0.0019676043922171	somatostatin receptor activity
GO:0017046	0.00197926871019539	peptide hormone binding
GO:0051424	0.00197926871019539	corticotropin-releasing hormone binding
GO:0051240	0.00199627300706742	positive regulation of multicellular organismal process
GO:0001655	0.00204743903702108	urogenital system development
GO:0001822	0.00204743903702108	kidney development
GO:0072001	0.00204743903702108	renal system development
GO:0004908	0.00207871132242976	interleukin-1 receptor activity
GO:0002474	0.00211688451348182	antigen processing and presentation of peptide antigen via MHC class I
GO:0002483	0.00211688451348182	antigen processing and presentation of endogenous peptide antigen
GO:0019883	0.00211688451348182	antigen processing and presentation of endogenous antigen
GO:0019885	0.00211688451348182	antigen processing and presentation of endogenous peptide antigen via MHC class I
GO:0048002	0.00211688451348182	antigen processing and presentation of peptide antigen
GO:0099094	0.00212101065269105	ligand-gated cation channel activity
GO:0007259	0.00215163569169041	JAK-STAT cascade
GO:0097696	0.00215163569169041	STAT cascade
GO:0046777	0.00215601442056963	protein autophosphorylation
GO:0070915	0.00218731085743502	lysophosphatidic acid receptor activity
GO:0002376	0.00220331294891841	immune system process
GO:0005577	0.00221477588885064	fibrinogen complex
GO:0005160	0.00232942200456715	transforming growth factor beta receptor binding
GO:0007129	0.00235458524260812	synapsis
GO:0007130	0.00235458524260812	synaptonemal complex assembly
GO:0045143	0.00235458524260812	homologous chromosome segregation
GO:0070192	0.00235458524260812	chromosome organization involved in meiotic cell cycle
GO:0070193	0.00235458524260812	synaptonemal complex organization
GO:0006955	0.00236178764113341	immune response
GO:0006047	0.00240069544617637	UDP-N-acetylglucosamine metabolic process
GO:0140030	0.0024152102836258	modification-dependent protein binding
GO:1901618	0.00258741155656822	organic hydroxy compound transmembrane transporter activity
GO:0051090	0.00260801319227697	regulation of DNA-binding transcription factor activity
GO:0016492	0.00260801319227697	G protein-coupled neurotensin receptor activity
GO:0008543	0.00261032333587923	fibroblast growth factor receptor signaling pathway
GO:0044344	0.00261032333587923	cellular response to fibroblast growth factor stimulus
GO:0071774	0.00261032333587923	response to fibroblast growth factor
GO:0004955	0.00261267541318772	prostaglandin receptor activity
GO:0002253	0.00269713978074623	activation of immune response
GO:0051046	0.00275575177783141	regulation of secretion
GO:0051018	0.0027882390772487	protein kinase A binding
GO:0031175	0.00282025989166246	neuron projection development
GO:0031110	0.00286729379477556	regulation of microtubule polymerization or depolymerization
GO:0009967	0.00303699729985421	positive regulation of signal transduction
GO:0010647	0.00303699729985421	positive regulation of cell communication
GO:0023056	0.00303699729985421	positive regulation of signaling
GO:0048534	0.00309884628039248	hematopoietic or lymphoid organ development
GO:0072507	0.00312522055029113	divalent inorganic cation homeostasis
GO:0055074	0.00312522055029113	calcium ion homeostasis
GO:0044092	0.00323862132120997	negative regulation of molecular function
GO:0098772	0.00330214604425641	molecular function regulator
GO:0042470	0.00331118655952573	melanosome
GO:0048770	0.00331118655952573	pigment granule
GO:0031490	0.0033168742374035	chromatin DNA binding
GO:0031492	0.0033168742374035	nucleosomal DNA binding
GO:0004714	0.00334072463976187	transmembrane receptor protein tyrosine kinase activity
GO:0031854	0.0033610907503381	orexigenic neuropeptide QRFP receptor binding
GO:0031058	0.00339209278198812	positive regulation of histone modification
GO:0031060	0.00339209278198812	regulation of histone methylation
GO:0031062	0.00339209278198812	positive regulation of histone methylation
GO:0036123	0.00339209278198812	histone H3-K9 dimethylation
GO:0051567	0.00339209278198812	histone H3-K9 methylation
GO:0051570	0.00339209278198812	regulation of histone H3-K9 methylation
GO:0051574	0.00339209278198812	positive regulation of histone H3-K9 methylation
GO:0061647	0.00339209278198812	histone H3-K9 modification
GO:1900109	0.00339209278198812	regulation of histone H3-K9 dimethylation
GO:1900111	0.00339209278198812	positive regulation of histone H3-K9 dimethylation
GO:1905269	0.00339209278198812	positive regulation of chromatin organization
GO:2001252	0.00339209278198812	positive regulation of chromosome organization
GO:0014070	0.003438611684145	response to organic cyclic compound
GO:0007623	0.00346236574611719	circadian rhythm
GO:0048511	0.00346236574611719	rhythmic process
GO:0051345	0.00348428044878619	positive regulation of hydrolase activity
GO:0004679	0.00352533700817262	AMP-activated protein kinase activity
GO:0048018	0.00355746222938462	receptor ligand activity
GO:0030545	0.00355746222938462	receptor regulator activity
GO:0030097	0.00357117746189834	hemopoiesis
GO:2000145	0.00358780582385766	regulation of cell motility
GO:0004465	0.00371677793669686	lipoprotein lipase activity
GO:0007507	0.00372016511228169	heart development
GO:2000026	0.00374084990265989	regulation of multicellular organismal development
GO:0007187	0.00374732767205902	G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger
GO:0007188	0.00374732767205902	adenylate cyclase-modulating G protein-coupled receptor signaling pathway
GO:0004860	0.00374938203840186	protein kinase inhibitor activity
GO:0019210	0.00374938203840186	kinase inhibitor activity
GO:0007214	0.00377891320325727	gamma-aminobutyric acid signaling pathway
GO:0007155	0.0037917862450358	cell adhesion
GO:0022610	0.0037917862450358	biological adhesion
GO:0031329	0.00379732548880779	regulation of cellular catabolic process
GO:0001501	0.00384027155142669	skeletal system development
GO:0051216	0.00384027155142669	cartilage development
GO:0061448	0.00384027155142669	connective tissue development
GO:0030971	0.00396828316587877	receptor tyrosine kinase binding
GO:0030296	0.00396828316587877	protein tyrosine kinase activator activity
GO:0030298	0.00396828316587877	receptor signaling protein tyrosine kinase activator activity
GO:1990782	0.00396828316587877	protein tyrosine kinase binding
GO:1903524	0.00399936588816467	positive regulation of blood circulation
GO:0018101	0.00403568739017328	protein citrullination
GO:0015280	0.00407368125887113	ligand-gated sodium channel activity
GO:0008437	0.00408265363608901	thyrotropin-releasing hormone activity
GO:0009743	0.00427204551969395	response to carbohydrate
GO:0009746	0.00427204551969395	response to hexose
GO:0009749	0.00427204551969395	response to glucose
GO:0034284	0.00427204551969395	response to monosaccharide
GO:0071322	0.00427204551969395	cellular response to carbohydrate stimulus
GO:0071326	0.00427204551969395	cellular response to monosaccharide stimulus
GO:0071331	0.00427204551969395	cellular response to hexose stimulus
GO:0071333	0.00427204551969395	cellular response to glucose stimulus
GO:0005003	0.0044960180871206	ephrin receptor activity
GO:0060284	0.00461003969292321	regulation of cell development
GO:0043410	0.00461880872854984	positive regulation of MAPK cascade
GO:0001973	0.00472142983787752	adenosine receptor signaling pathway
GO:0035587	0.00472142983787752	purinergic receptor signaling pathway
GO:0035588	0.00472142983787752	G protein-coupled purinergic receptor signaling pathway
GO:0001609	0.00472142983787752	G protein-coupled adenosine receptor activity
GO:0030100	0.00490425302682082	regulation of endocytosis
GO:0006874	0.00509705991774314	cellular calcium ion homeostasis
GO:0072503	0.00509705991774314	cellular divalent inorganic cation homeostasis
GO:0001516	0.00514727138965521	prostaglandin biosynthetic process
GO:0046456	0.00514727138965521	icosanoid biosynthetic process
GO:0046457	0.00514727138965521	prostanoid biosynthetic process
GO:1901570	0.00514727138965521	fatty acid derivative biosynthetic process
GO:0008116	0.00514727138965521	prostaglandin-I synthase activity
GO:0032270	0.00516786454384321	positive regulation of cellular protein metabolic process
GO:0051247	0.00516786454384321	positive regulation of protein metabolic process
GO:0003015	0.00522181425035998	heart process
GO:0008016	0.00522181425035998	regulation of heart contraction
GO:0060047	0.00522181425035998	heart contraction
GO:0005164	0.00529282371382953	tumor necrosis factor receptor binding
GO:0032813	0.00529282371382953	tumor necrosis factor receptor superfamily binding
GO:0030492	0.00536084716571158	hemoglobin binding
GO:0043408	0.0053887975132485	regulation of MAPK cascade
GO:0005452	0.00540798589089977	inorganic anion exchanger activity
GO:0001649	0.0054968641788065	osteoblast differentiation
GO:0006690	0.00555914318136004	icosanoid metabolic process
GO:0048585	0.00558577013428195	negative regulation of response to stimulus
GO:0001570	0.00558717511065362	vasculogenesis
GO:0004965	0.00558717511065362	G protein-coupled GABA receptor activity
GO:0031306	0.00563205941199177	intrinsic component of mitochondrial outer membrane
GO:0031307	0.00563205941199177	integral component of mitochondrial outer membrane
GO:0004937	0.00574863207895604	alpha1-adrenergic receptor activity
GO:0042060	0.00588539874330325	wound healing
GO:0090092	0.00605460178079179	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
GO:0090101	0.00605460178079179	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
GO:0090287	0.00605460178079179	regulation of cellular response to growth factor stimulus
GO:0090288	0.00605460178079179	negative regulation of cellular response to growth factor stimulus
GO:0072359	0.00606245343077457	circulatory system development
GO:0008643	0.00606285166239593	carbohydrate transport
GO:0048483	0.00608553399382962	autonomic nervous system development
GO:0048484	0.00608553399382962	enteric nervous system development
GO:0004962	0.00608553399382962	endothelin receptor activity
GO:0030238	0.0060884248957889	male sex determination
GO:0031424	0.0060884248957889	keratinization
GO:0051354	0.0060884248957889	negative regulation of oxidoreductase activity
GO:1900757	0.0060884248957889	regulation of D-amino-acid oxidase activity
GO:1900758	0.0060884248957889	negative regulation of D-amino-acid oxidase activity
GO:0015144	0.00609509885502804	carbohydrate transmembrane transporter activity
GO:0015467	0.00620627707609545	G-protein activated inward rectifier potassium channel activity
GO:0004953	0.00621515488633784	icosanoid receptor activity
GO:0098609	0.00625067288937528	cell-cell adhesion
GO:0005246	0.00632067451165653	calcium channel regulator activity
GO:0065009	0.00634167056992335	regulation of molecular function
GO:0006167	0.00636201639969361	AMP biosynthetic process
GO:0046033	0.00636201639969361	AMP metabolic process
GO:0031491	0.00644382880527111	nucleosome binding
GO:0007178	0.00645064689399797	transmembrane receptor protein serine/threonine kinase signaling pathway
GO:0007200	0.00645310842842949	phospholipase C-activating G protein-coupled receptor signaling pathway
GO:0009615	0.00647622125955451	response to virus
GO:0051607	0.00647622125955451	defense response to virus
GO:0005243	0.00651062012653633	gap junction channel activity
GO:0006937	0.0065784874332119	regulation of muscle contraction
GO:0090257	0.0065784874332119	regulation of muscle system process
GO:0009881	0.00658350286575901	photoreceptor activity
GO:0022898	0.00664038932907589	regulation of transmembrane transporter activity
GO:0032409	0.00664038932907589	regulation of transporter activity
GO:0032412	0.00664038932907589	regulation of ion transmembrane transporter activity
GO:0034762	0.00664038932907589	regulation of transmembrane transport
GO:0034765	0.00664038932907589	regulation of ion transmembrane transport
GO:1904062	0.00664038932907589	regulation of cation transmembrane transport
GO:2001257	0.00664038932907589	regulation of cation channel activity
GO:0001558	0.00666367427635341	regulation of cell growth
GO:0004703	0.0066897397800759	G protein-coupled receptor kinase activity
GO:0008384	0.00681394922554555	IkappaB kinase activity
GO:0008645	0.00685744912441496	hexose transmembrane transport
GO:0015749	0.00685744912441496	monosaccharide transmembrane transport
GO:0015145	0.00685744912441496	monosaccharide transmembrane transporter activity
GO:0015149	0.00685744912441496	hexose transmembrane transporter activity
GO:0051119	0.00685744912441496	sugar transmembrane transporter activity
GO:0001696	0.00690460864720716	gastric acid secretion
GO:0014046	0.00690460864720716	dopamine secretion
GO:0014059	0.00690460864720716	regulation of dopamine secretion
GO:0015837	0.00690460864720716	amine transport
GO:0015844	0.00690460864720716	monoamine transport
GO:0015872	0.00690460864720716	dopamine transport
GO:0016486	0.00690460864720716	peptide hormone processing
GO:0045637	0.00690460864720716	regulation of myeloid cell differentiation
GO:0045639	0.00690460864720716	positive regulation of myeloid cell differentiation
GO:0045738	0.00690460864720716	negative regulation of DNA repair
GO:0050432	0.00690460864720716	catecholamine secretion
GO:0050433	0.00690460864720716	regulation of catecholamine secretion
GO:0051937	0.00690460864720716	catecholamine transport
GO:0051952	0.00690460864720716	regulation of amine transport
GO:1990108	0.00690460864720716	protein linear deubiquitination
GO:2000780	0.00690460864720716	negative regulation of double-strand break repair
GO:2001021	0.00690460864720716	negative regulation of response to DNA damage stimulus
GO:2001023	0.00690460864720716	regulation of response to drug
GO:2001033	0.00690460864720716	negative regulation of double-strand break repair via nonhomologous end joining
GO:0005668	0.00690460864720716	RNA polymerase transcription factor SL1 complex
GO:0004941	0.00690460864720716	beta2-adrenergic receptor activity
GO:0004951	0.00690460864720716	cholecystokinin receptor activity
GO:0004978	0.00690460864720716	corticotropin receptor activity
GO:0038046	0.00690460864720716	enkephalin receptor activity
GO:0018025	0.00690460864720716	calmodulin-lysine N-methyltransferase activity
GO:0030594	0.00722319998301677	neurotransmitter receptor activity
GO:0002062	0.00730884779475511	chondrocyte differentiation
GO:0004113	0.0073820091330807	2',3'-cyclic-nucleotide 3'-phosphodiesterase activity
GO:0003726	0.00750801637144572	double-stranded RNA adenosine deaminase activity
GO:0030099	0.0075388621027484	myeloid cell differentiation
GO:0050839	0.00760845464885269	cell adhesion molecule binding
GO:0009109	0.00788955659229992	coenzyme catabolic process
GO:0009256	0.00788955659229992	10-formyltetrahydrofolate metabolic process
GO:0009258	0.00788955659229992	10-formyltetrahydrofolate catabolic process
GO:0009397	0.00788955659229992	folic acid-containing compound catabolic process
GO:0042560	0.00788955659229992	pteridine-containing compound catabolic process
GO:0016155	0.00788955659229992	formyltetrahydrofolate dehydrogenase activity
GO:0010385	0.00802976539287503	double-stranded methylated DNA binding
GO:0005501	0.00807502983719337	retinoid binding
GO:0015665	0.00807502983719337	alcohol transmembrane transporter activity
GO:0034632	0.00807502983719337	retinol transmembrane transporter activity
GO:0000795	0.00814554355703348	synaptonemal complex
GO:0099086	0.00814554355703348	synaptonemal structure
GO:0002063	0.00814896722307948	chondrocyte development
GO:0032330	0.00814896722307948	regulation of chondrocyte differentiation
GO:0061035	0.00814896722307948	regulation of cartilage development
GO:0061181	0.00814896722307948	regulation of chondrocyte development
GO:0061572	0.00814896722307948	actin filament bundle organization
GO:0031005	0.00814896722307948	filamin binding
GO:0005227	0.00842961235153892	calcium activated cation channel activity
GO:0015269	0.00842961235153892	calcium-activated potassium channel activity
GO:0005520	0.00850505804486148	insulin-like growth factor binding
GO:0034219	0.00856976792341151	carbohydrate transmembrane transport
GO:0016049	0.00878657763563924	cell growth
GO:0050817	0.00880686120457272	coagulation
GO:0004896	0.00898336695737119	cytokine receptor activity
GO:0047961	0.00959889286143855	glycine N-acyltransferase activity
GO:0004939	0.00963562024365098	beta-adrenergic receptor activity
GO:0019838	0.00981912549422555	growth factor binding
GO:0007194	0.00986023751672044	negative regulation of adenylate cyclase activity
GO:0031280	0.00986023751672044	negative regulation of cyclase activity
GO:0051350	0.00986023751672044	negative regulation of lyase activity
GO:0052547	0.0100230408646715	regulation of peptidase activity
GO:0070628	0.0102013884143249	proteasome binding
GO:0008502	0.0103013644764974	melatonin receptor activity
GO:0000904	0.010336436196233	cell morphogenesis involved in differentiation
GO:0005000	0.0103685950313935	vasopressin receptor activity
GO:0010825	0.0103934263155152	positive regulation of centrosome duplication
GO:0036215	0.0103934263155152	response to stem cell factor
GO:0036216	0.0103934263155152	cellular response to stem cell factor stimulus
GO:0038093	0.0103934263155152	Fc receptor signaling pathway
GO:0038109	0.0103934263155152	Kit signaling pathway
GO:0046607	0.0103934263155152	positive regulation of centrosome cycle
GO:0042289	0.0103934263155152	MHC class II protein binding
GO:0007610	0.0104706840808811	behavior
GO:0021549	0.010473850254978	cerebellum development
