Feature	Pfam
212	PF00001
213	PF00378
214	PF00887
215	PF00028
216	PF00028
217	PF00028
218	PF00028
219	PF00028
220	PF08266
221	PF16492
222	PF12330
223	PF00096
224	PF03567
225	PF03131
226	PF12796
227	PF12796
228	PF12796
229	PF07525
230	PF13853
231	PF14769
232	PF14769
233	PF02463
234	PF00041
235	PF17971
236	PF00046
237	PF00157
238	PF00001
239	PF00307
240	PF00307
241	PF00435
242	PF00435
243	PF00435
244	PF10541
245	PF00441
246	PF02771
247	PF02770
248	PF12662
249	PF12662
250	PF12662
251	PF07645
252	PF07645
253	PF07645
254	PF07645
255	PF00779
256	PF00018
257	PF07714
258	PF00017
259	PF00169
260	PF07690
261	PF15156
262	PF15156
263	PF00023
264	PF00023
265	PF00013
266	PF12796
267	PF12796
268	PF12796
269	PF12796
270	PF12796
271	PF12796
272	PF12796
273	PF12796
274	PF12796
275	PF03372
276	PF01530
277	PF00536
278	PF02820
279	PF02820
280	PF02820
281	PF00041
282	PF00041
283	PF00536
284	PF07714
285	PF14575
286	PF01404
287	PF08282
288	PF13246
289	PF00689
290	PF00122
291	PF00690
292	PF00790
293	PF00790
294	PF03127
295	PF18308
296	PF02883
297	PF00038
298	PF13853
299	PF01556
300	PF00226
301	PF00684
302	PF00474
303	PF12874
304	PF12874
305	PF12874
306	PF00096
307	PF00096
308	PF00096
309	PF00096
310	PF00096
311	PF00096
312	PF00096
313	PF00096
314	PF00096
315	PF00096
316	PF13912
317	PF00481
318	PF07830
319	PF00125
320	PF16211
321	PF03009
322	PF03530
323	PF07885
324	PF02888
325	PF08701
326	PF01926
327	PF13418
328	PF13418
329	PF01437
330	PF00053
331	PF00053
332	PF00053
333	PF07645
334	PF12947
335	PF00431
336	PF13885
337	PF01500
338	PF00041
339	PF00041
340	PF00041
341	PF00041
342	PF00041
343	PF00041
344	PF00041
345	PF00041
346	PF00041
347	PF00041
348	PF00041
349	PF00041
350	PF00041
351	PF00041
352	PF00041
353	PF00041
354	PF00041
355	PF00041
356	PF00041
357	PF00041
358	PF00041
359	PF00041
360	PF00041
361	PF00041
362	PF00041
363	PF00041
364	PF00041
365	PF00041
366	PF00041
367	PF00041
368	PF00041
369	PF00041
370	PF00041
371	PF00041
372	PF00041
373	PF00041
374	PF00041
375	PF00041
376	PF00041
377	PF00041
378	PF00041
379	PF00041
380	PF00041
381	PF00041
382	PF00041
383	PF00041
384	PF00041
385	PF00041
386	PF00041
387	PF00041
388	PF00041
389	PF00041
390	PF00041
391	PF00041
392	PF00041
393	PF00041
394	PF00041
395	PF00041
396	PF00041
397	PF00041
398	PF00041
399	PF00041
400	PF00041
401	PF00041
402	PF00041
403	PF00041
404	PF00041
405	PF00041
406	PF00041
407	PF00041
408	PF00041
409	PF00041
410	PF00041
411	PF00041
412	PF00041
413	PF00041
414	PF00041
415	PF00041
416	PF00041
417	PF00041
418	PF00041
419	PF00041
420	PF00041
421	PF00041
422	PF00041
423	PF00041
424	PF00041
425	PF00041
426	PF00041
427	PF00041
428	PF00041
429	PF00041
430	PF00041
431	PF00041
432	PF00041
433	PF00041
434	PF00041
435	PF00041
436	PF00041
437	PF00041
438	PF00041
439	PF00041
440	PF00041
441	PF00041
442	PF00041
443	PF00041
444	PF00041
445	PF00041
446	PF00041
447	PF00041
448	PF00041
449	PF00041
450	PF00041
451	PF00041
452	PF00041
453	PF00041
454	PF00041
455	PF00041
456	PF00041
457	PF00041
458	PF00041
459	PF00041
460	PF00041
461	PF00041
462	PF00041
463	PF00041
464	PF00041
465	PF00041
466	PF00041
467	PF00041
468	PF00041
469	PF00041
470	PF18362
471	PF00069
472	PF09042
473	PF09042
474	PF09042
475	PF09042
476	PF09042
477	PF09042
478	PF09042
479	PF02818
480	PF02818
481	PF02818
482	PF02818
483	PF02818
484	PF02818
485	PF02818
486	PF02818
487	PF02818
488	PF02818
489	PF02818
490	PF07679
491	PF07679
492	PF07679
493	PF07679
494	PF07679
495	PF07679
496	PF07679
497	PF07679
498	PF07679
499	PF07679
500	PF07679
501	PF07679
502	PF07679
503	PF07679
504	PF07679
505	PF07679
506	PF07679
507	PF07679
508	PF07679
509	PF07679
510	PF07679
511	PF07679
512	PF07679
513	PF07679
514	PF07679
515	PF07679
516	PF07679
517	PF07679
518	PF07679
519	PF07679
520	PF07679
521	PF07679
522	PF07679
523	PF07679
524	PF07679
525	PF07679
526	PF07679
527	PF07679
528	PF07679
529	PF07679
530	PF07679
531	PF07679
532	PF07679
533	PF07679
534	PF07679
535	PF07679
536	PF07679
537	PF07679
538	PF07679
539	PF07679
540	PF07679
541	PF07679
542	PF07679
543	PF07679
544	PF07679
545	PF07679
546	PF07679
547	PF07679
548	PF07679
549	PF07679
550	PF07679
551	PF07679
552	PF07679
553	PF07679
554	PF07679
555	PF07679
556	PF07679
557	PF07679
558	PF07679
559	PF07679
560	PF07679
561	PF07679
562	PF07679
563	PF07679
564	PF07679
565	PF07679
566	PF07679
567	PF07679
568	PF07679
569	PF07679
570	PF07679
571	PF07679
572	PF07679
573	PF07679
574	PF07679
575	PF07679
576	PF07679
577	PF07679
578	PF07679
579	PF07679
580	PF07679
581	PF07679
582	PF07679
583	PF07679
584	PF07679
585	PF07679
586	PF07679
587	PF07679
588	PF07679
589	PF07679
590	PF07679
591	PF07679
592	PF07679
593	PF07679
594	PF07679
595	PF07679
596	PF07679
597	PF07679
598	PF07679
599	PF07679
600	PF07679
601	PF07679
602	PF07679
603	PF07679
604	PF07679
605	PF07679
606	PF07679
607	PF07679
608	PF07679
609	PF07679
610	PF07679
611	PF07679
612	PF07679
613	PF07679
614	PF07679
615	PF07679
616	PF07679
617	PF07679
618	PF07679
619	PF07679
620	PF07679
621	PF07679
622	PF07679
623	PF07679
624	PF07679
625	PF07679
626	PF07679
627	PF07679
628	PF07679
629	PF07679
630	PF07679
631	PF07679
632	PF07679
633	PF07679
634	PF07679
635	PF07679
636	PF07679
637	PF07679
638	PF07679
639	PF07679
640	PF07679
641	PF07679
642	PF07679
643	PF07679
644	PF07679
645	PF07679
646	PF07679
647	PF07679
648	PF07679
649	PF07679
650	PF07679
651	PF07679
652	PF10345
653	PF01352
654	PF13912
655	PF00096
656	PF00096
657	PF00096
658	PF00096
659	PF00096
660	PF00096
661	PF00096
662	PF00096
663	PF18658
664	PF00018
665	PF12796
666	PF01352
667	PF00096
668	PF00096
669	PF00096
670	PF00096
671	PF00096
672	PF00096
673	PF00096
674	PF00096
675	PF00096
676	PF13894
677	PF06409
678	PF06409
679	PF13853
680	PF00106
681	PF13604
682	PF13538
683	PF12937
684	PF00400
685	PF00400
686	PF03079
687	PF00046
688	PF03792
689	PF00041
690	PF00041
691	PF00041
692	PF00041
693	PF00041
694	PF00041
695	PF00041
696	PF00041
697	PF00041
698	PF00041
699	PF00041
700	PF00041
701	PF00041
702	PF00041
703	PF00041
704	PF00041
705	PF07974
706	PF07974
707	PF07974
708	PF07974
709	PF18720
710	PF18720
711	PF18720
712	PF18720
713	PF18720
714	PF18720
715	PF18720
716	PF18720
717	PF18720
718	PF00147
719	PF00153
720	PF00153
721	PF00153
722	PF07001
723	PF07654
724	PF02196
725	PF00130
726	PF07714
727	PF13853
728	PF12662
729	PF00090
730	PF00090
731	PF00090
732	PF00090
733	PF00090
734	PF00090
735	PF07679
736	PF07679
737	PF07679
738	PF07679
739	PF07679
740	PF07679
741	PF07679
742	PF07679
743	PF07679
744	PF07679
745	PF07679
746	PF07679
747	PF07679
748	PF07679
749	PF07679
750	PF07679
751	PF07679
752	PF07679
753	PF07679
754	PF07679
755	PF07679
756	PF07679
757	PF07679
758	PF07679
759	PF07679
760	PF07679
761	PF07679
762	PF07679
763	PF07679
764	PF07679
765	PF07679
766	PF07679
767	PF07679
768	PF07474
769	PF07645
770	PF07645
771	PF07645
772	PF07645
773	PF07645
774	PF07645
775	PF13927
776	PF13927
777	PF13927
778	PF13927
779	PF13927
780	PF13927
781	PF13927
782	PF13927
783	PF13927
784	PF13927
785	PF05434
786	PF00429
787	PF00520
788	PF00520
789	PF00520
790	PF00520
791	PF01352
792	PF00096
793	PF00096
794	PF00096
795	PF00096
796	PF00096
797	PF00096
798	PF00096
799	PF00096
800	PF00096
801	PF00096
802	PF00096
803	PF00096
804	PF00096
805	PF03736
806	PF03736
807	PF03736
808	PF03736
809	PF03736
810	PF03736
811	PF13855
812	PF14604
813	PF00611
814	PF00018
815	PF00008
816	PF00008
817	PF00008
818	PF00008
819	PF00008
820	PF00008
821	PF00008
822	PF00008
823	PF00008
824	PF00008
825	PF00008
826	PF00008
827	PF00008
828	PF00008
829	PF00008
830	PF00008
831	PF00008
832	PF00008
833	PF00008
834	PF12661
835	PF12661
836	PF12661
837	PF07645
838	PF07645
839	PF07645
840	PF07645
841	PF07645
842	PF00066
843	PF00066
844	PF00066
845	PF07684
846	PF11936
847	PF06816
848	PF12796
849	PF12796
850	PF13853
851	PF10495
852	PF07653
853	PF14603
854	PF00038
855	PF00096
856	PF00096
857	PF00096
858	PF04142
859	PF00067
860	PF15371
861	PF14650
862	PF15663
863	PF03034
864	PF12537
865	PF12430
866	PF18831
867	PF00560
868	PF13855
869	PF13855
870	PF06432
871	PF08145
872	PF00400
873	PF00400
874	PF00400
875	PF12796
876	PF12796
877	PF12796
878	PF12796
879	PF12796
880	PF13637
881	PF13637
882	PF00622
883	PF07525
884	PF14604
885	PF00241
886	PF00619
887	PF13853
888	PF00067
889	PF00619
890	PF11834
891	PF02214
892	PF00805
893	PF00805
894	PF00805
895	PF00096
896	PF00096
897	PF00096
898	PF00096
899	PF00096
900	PF00096
901	PF00096
902	PF00096
903	PF00096
904	PF00096
905	PF13912
906	PF01352
907	PF00001
908	PF07679
909	PF13855
910	PF13855
911	PF01454
912	PF01454
913	PF00040
914	PF00059
915	PF00059
916	PF00059
917	PF00059
918	PF00059
919	PF00059
920	PF00059
921	PF00059
922	PF00652
923	PF02005
924	PF00642
925	PF13765
926	PF15227
927	PF11002
928	PF00622
929	PF00001
930	PF00048
931	PF07679
932	PF13855
933	PF13855
934	PF13855
935	PF00560
936	PF00999
937	PF17771
938	PF01421
939	PF05986
940	PF01562
941	PF00090
942	PF00090
943	PF00090
944	PF00090
945	PF00096
946	PF00096
947	PF00096
948	PF00096
949	PF02023
950	PF14075
951	PF08729
952	PF04068
953	PF00037
954	PF00005
955	PF00005
956	PF00168
957	PF00616
958	PF01352
959	PF00096
960	PF00096
961	PF00096
962	PF00096
963	PF00096
964	PF00096
965	PF00096
966	PF00096
967	PF00096
968	PF00096
969	PF00096
970	PF00096
971	PF00018
972	PF08726
973	PF13499
974	PF00435
975	PF00435
976	PF00435
977	PF00435
978	PF00435
979	PF00435
980	PF00435
981	PF00435
982	PF00435
983	PF00435
984	PF00435
985	PF00435
986	PF00435
987	PF00435
988	PF00435
989	PF00435
990	PF00435
991	PF00435
992	PF00435
993	PF00435
994	PF13853
995	PF09794
996	PF00063
997	PF01576
998	PF11620
999	PF00178
1000	PF02198
1001	PF00069
1002	PF12906
1003	PF00307
1004	PF00307
1005	PF15410
1006	PF00435
1007	PF00435
1008	PF00435
1009	PF00435
1010	PF00435
1011	PF00435
1012	PF00435
1013	PF00435
1014	PF00435
1015	PF00435
1016	PF00435
1017	PF00435
1018	PF00435
1019	PF00435
1020	PF00435
1021	PF00435
1022	PF00435
1023	PF01063
1024	PF00001
1025	PF00250
1026	PF01576
1027	PF00063
1028	PF02736
1029	PF11605
1030	PF04157
1031	PF12240
1032	PF14309
1033	PF01302
1034	PF00058
1035	PF00058
1036	PF00058
1037	PF00058
1038	PF00058
1039	PF14670
1040	PF07645
1041	PF00057
1042	PF00057
1043	PF00057
1044	PF00057
1045	PF00057
1046	PF00057
1047	PF00057
1048	PF00057
1049	PF09992
1050	PF13516
1051	PF13516
1052	PF13516
1053	PF01839
1054	PF01839
1055	PF00357
1056	PF08441
1057	PF00092
1058	PF00017
1059	PF00017
1060	PF00169
1061	PF00018
1062	PF00168
1063	PF00616
1064	PF00153
1065	PF00153
1066	PF00153
1067	PF12874
1068	PF00096
1069	PF00096
1070	PF00096
1071	PF00096
1072	PF02023
1073	PF00787
1074	PF03098
1075	PF00008
1076	PF00412
1077	PF00412
1078	PF06816
1079	PF12661
1080	PF12661
1081	PF11936
1082	PF07645
1083	PF07645
1084	PF07645
1085	PF07645
1086	PF07684
1087	PF00066
1088	PF00066
1089	PF00066
1090	PF00008
1091	PF00008
1092	PF00008
1093	PF00008
1094	PF00008
1095	PF00008
1096	PF00008
1097	PF00008
1098	PF00008
1099	PF00008
1100	PF00008
1101	PF00008
1102	PF00008
1103	PF00008
1104	PF00008
1105	PF00008
1106	PF00008
1107	PF00008
1108	PF00008
1109	PF00008
1110	PF00008
1111	PF00008
1112	PF00008
1113	PF00008
1114	PF00008
1115	PF12796
1116	PF12796
1117	PF01597
1118	PF17047
1119	PF00168
1120	PF00168
1121	PF00168
1122	PF00168
1123	PF00168
1124	PF02196
1125	PF00130
1126	PF07714
1127	PF00089
1128	PF01086
1129	PF13088
1130	PF14565
1131	PF07645
1132	PF07645
1133	PF07645
1134	PF07645
1135	PF02210
1136	PF00093
1137	PF00093
1138	PF00102
1139	PF00102
1140	PF00041
1141	PF12937
1142	PF02928
1143	PF00628
1144	PF00628
1145	PF02375
1146	PF02373
1147	PF01388
1148	PF08429
1149	PF00001
1150	PF01825
1151	PF07645
1152	PF07645
1153	PF07645
1154	PF07645
1155	PF00002
1156	PF03109
1157	PF02023
1158	PF00909
1159	PF07810
1160	PF00001
1161	PF13903
1162	PF00044
1163	PF02800
1164	PF12832
1165	PF00040
1166	PF00059
1167	PF00059
1168	PF00059
1169	PF00059
1170	PF00059
1171	PF00059
1172	PF00059
1173	PF00059
1174	PF05529
1175	PF18035
1176	PF00153
1177	PF00153
1178	PF00153
1179	PF03403
1180	PF00096
1181	PF00096
1182	PF00096
1183	PF00096
1184	PF13909
1185	PF13347
1186	PF14808
1187	PF12440
1188	PF12440
1189	PF01454
1190	PF13853
1191	PF01562
1192	PF08516
1193	PF00200
1194	PF01421
1195	PF14915
1196	PF00023
1197	PF12796
1198	PF12796
1199	PF01590
1200	PF01590
1201	PF00233
1202	PF00069
1203	PF00786
1204	PF13901
1205	PF02759
1206	PF04564
1207	PF04564
1208	PF07647
1209	PF00400
1210	PF00400
1211	PF00400
1212	PF00400
1213	PF00400
1214	PF00400
1215	PF00400
1216	PF00096
1217	PF00096
1218	PF00096
1219	PF13909
1220	PF14523
1221	PF05739
1222	PF15911
1223	PF00023
1224	PF00069
1225	PF12796
1226	PF12796
1227	PF00531
1228	PF08774
1229	PF01413
1230	PF01413
1231	PF01391
1232	PF01391
1233	PF01391
1234	PF01391
1235	PF01391
1236	PF01391
1237	PF01391
1238	PF01391
1239	PF01391
1240	PF01391
1241	PF01391
1242	PF01391
1243	PF01391
1244	PF01391
1245	PF01391
1246	PF01391
1247	PF08205
1248	PF08205
1249	PF08205
1250	PF08205
1251	PF08205
1252	PF00041
1253	PF13927
1254	PF13927
1255	PF07679
1256	PF13424
1257	PF13181
1258	PF12895
1259	PF13174
1260	PF05920
1261	PF11569
1262	PF05328
1263	PF00069
1264	PF12816
1265	PF10264
1266	PF00096
1267	PF00096
1268	PF00096
1269	PF00096
1270	PF00096
1271	PF00096
1272	PF00096
1273	PF00096
1274	PF00096
1275	PF00096
1276	PF00096
1277	PF00096
1278	PF00096
1279	PF00096
1280	PF00001
1281	PF15489
1282	PF15489
1283	PF07686
1284	PF08205
1285	PF13927
1286	PF00038
1287	PF01576
1288	PF00063
1289	PF02736
1290	PF00084
1291	PF00084
1292	PF00084
1293	PF00084
1294	PF00084
1295	PF00084
1296	PF00084
1297	PF00084
1298	PF00084
1299	PF00084
1300	PF00084
1301	PF00084
1302	PF00084
1303	PF00084
1304	PF00084
1305	PF00084
1306	PF00084
1307	PF00084
1308	PF00069
1309	PF00431
1310	PF00193
1311	PF00531
1312	PF01335
1313	PF00017
1314	PF07714
1315	PF00018
1316	PF01733
1317	PF00400
1318	PF05450
1319	PF18266
1320	PF00076
1321	PF00076
1322	PF00003
1323	PF01094
1324	PF00084
1325	PF06365
1326	PF13853
1327	PF15227
1328	PF00643
1329	PF00622
1330	PF00012
1331	PF00012
1332	PF13429
1333	PF13432
1334	PF00209
1335	PF15917
1336	PF12166
1337	PF00169
1338	PF00169
1339	PF01770
1340	PF00018
1341	PF00018
1342	PF13181
1343	PF13181
1344	PF00564
1345	PF00784
1346	PF00784
1347	PF00063
1348	PF07653
1349	PF00612
1350	PF00612
1351	PF00612
1352	PF00612
1353	PF00373
1354	PF12937
1355	PF02296
1356	PF01602
1357	PF02883
1358	PF07690
1359	PF00067
1360	PF00498
1361	PF01852
1362	PF00225
1363	PF00096
1364	PF00096
1365	PF00096
1366	PF00491
1367	PF08447
1368	PF12114
1369	PF00320
1370	PF08282
1371	PF13246
1372	PF00690
1373	PF00122
1374	PF00689
1375	PF02014
1376	PF18720
1377	PF04901
1378	PF00068
1379	PF01392
1380	PF01534
1381	PF00653
1382	PF00653
1383	PF00653
1384	PF13920
1385	PF00111
1386	PF13853
1387	PF09346
1388	PF12937
1389	PF04379
1390	PF13238
1391	PF13853
1392	PF13855
1393	PF13855
1394	PF13855
1395	PF13855
1396	PF12348
1397	PF12348
1398	PF04597
1399	PF01167
1400	PF00096
1401	PF00096
1402	PF00096
1403	PF00096
1404	PF00096
1405	PF00096
1406	PF00096
1407	PF00096
1408	PF00096
1409	PF00096
1410	PF01462
1411	PF00001
1412	PF13855
1413	PF13855
1414	PF13855
1415	PF13855
1416	PF03747
1417	PF00096
1418	PF00096
1419	PF00096
1420	PF00096
1421	PF00096
1422	PF00096
1423	PF00096
1424	PF00096
1425	PF00096
1426	PF01352
1427	PF05063
1428	PF13855
1429	PF13855
1430	PF12534
1431	PF00621
1432	PF02815
1433	PF00520
1434	PF08709
1435	PF08454
1436	PF01365
1437	PF01365
1438	PF13833
1439	PF00622
1440	PF00622
1441	PF00622
1442	PF02026
1443	PF02026
1444	PF02026
1445	PF02026
1446	PF06459
1447	PF00041
1448	PF00041
1449	PF00041
1450	PF00041
1451	PF00041
1452	PF00041
1453	PF00041
1454	PF00041
1455	PF00041
1456	PF00041
1457	PF00041
1458	PF00041
1459	PF00041
1460	PF00041
1461	PF00041
1462	PF00041
1463	PF00041
1464	PF00041
1465	PF00092
1466	PF00092
1467	PF00092
1468	PF00092
1469	PF01391
1470	PF01391
1471	PF01391
1472	PF01391
1473	PF00622
1474	PF00643
1475	PF15227
1476	PF13765
1477	PF01602
1478	PF09066
1479	PF02883
1480	PF01545
1481	PF02214
1482	PF00520
1483	PF00096
1484	PF00096
1485	PF00096
1486	PF00096
1487	PF00096
1488	PF00096
1489	PF00096
1490	PF00096
1491	PF00096
1492	PF00096
1493	PF00096
1494	PF00096
1495	PF00096
1496	PF00096
1497	PF00096
1498	PF00096
1499	PF01352
1500	PF13516
1501	PF13516
1502	PF13181
1503	PF12796
1504	PF08953
1505	PF16300
1506	PF00400
1507	PF00400
1508	PF00400
1509	PF00955
1510	PF07565
1511	PF14603
1512	PF06529
1513	PF07716
1514	PF00096
1515	PF00096
1516	PF00096
1517	PF00096
1518	PF00096
1519	PF00096
1520	PF00096
1521	PF00096
1522	PF00096
1523	PF00096
1524	PF00096
1525	PF01352
1526	PF10075
1527	PF00622
1528	PF13765
1529	PF00643
1530	PF15227
1531	PF13637
1532	PF13637
1533	PF07693
1534	PF12796
1535	PF12796
1536	PF12796
1537	PF10268
1538	PF18697
1539	PF00001
1540	PF00229
1541	PF01940
1542	PF02932
1543	PF02931
1544	PF00041
1545	PF00041
1546	PF13927
1547	PF13927
1548	PF13927
1549	PF07679
1550	PF07679
1551	PF00110
1552	PF00076
1553	PF00076
1554	PF00076
1555	PF14709
1556	PF09127
1557	PF01433
1558	PF17900
1559	PF02798
1560	PF00043
1561	PF00664
1562	PF00005
1563	PF00171
1564	PF00096
1565	PF00096
1566	PF00096
1567	PF00096
1568	PF00096
1569	PF00096
1570	PF00096
1571	PF00096
1572	PF00651
1573	PF00069
1574	PF00035
1575	PF00035
1576	PF03151
1577	PF00079
1578	PF06512
1579	PF00520
1580	PF00520
1581	PF00520
1582	PF00520
1583	PF12937
1584	PF00400
1585	PF00400
1586	PF00400
1587	PF01412
1588	PF12796
1589	PF00005
1590	PF00005
1591	PF12698
1592	PF12698
1593	PF07260
1594	PF02518
1595	PF00183
1596	PF18553
1597	PF01409
1598	PF18554
1599	PF18552
1600	PF16676
1601	PF16675
1602	PF00250
1603	PF04561
1604	PF04563
1605	PF00562
1606	PF04567
1607	PF04560
1608	PF04565
1609	PF04566
1610	PF00008
1611	PF00629
1612	PF00629
1613	PF00629
1614	PF00629
1615	PF00057
1616	PF00057
1617	PF00057
1618	PF00057
1619	PF00057
1620	PF03114
1621	PF00620
1622	PF00096
1623	PF00096
1624	PF00096
1625	PF00096
1626	PF00096
1627	PF02932
1628	PF02931
1629	PF00625
1630	PF07653
1631	PF00595
1632	PF00595
1633	PF00595
1634	PF00096
1635	PF00096
1636	PF00651
1637	PF07679
1638	PF13855
1639	PF13855
1640	PF13855
1641	PF16706
1642	PF15005
1643	PF13853
1644	PF00169
1645	PF08944
1646	PF16621
1647	PF00787
1648	PF00018
1649	PF00018
1650	PF00435
1651	PF10541
1652	PF00096
1653	PF00096
1654	PF00096
1655	PF00096
1656	PF00096
1657	PF00096
1658	PF00096
1659	PF00096
1660	PF00096
1661	PF00096
1662	PF00096
1663	PF01352
1664	PF13894
1665	PF13912
1666	PF04922
1667	PF00505
1668	PF00439
1669	PF00439
1670	PF00439
1671	PF00439
1672	PF00439
1673	PF00439
1674	PF01426
1675	PF01426
1676	PF07645
1677	PF07645
1678	PF07645
1679	PF14670
1680	PF14670
1681	PF00008
1682	PF00008
1683	PF00058
1684	PF00058
1685	PF00058
1686	PF00058
1687	PF00567
1688	PF00567
1689	PF00567
1690	PF00567
1691	PF00567
1692	PF00567
1693	PF00567
1694	PF00567
1695	PF07679
1696	PF07679
1697	PF07679
1698	PF07679
1699	PF07679
1700	PF07679
1701	PF07679
1702	PF07679
1703	PF07679
1704	PF00053
1705	PF00053
1706	PF00053
1707	PF00053
1708	PF00053
1709	PF00053
1710	PF00053
1711	PF00053
1712	PF00053
1713	PF00008
1714	PF00008
1715	PF00057
1716	PF00057
1717	PF00057
1718	PF00057
1719	PF00054
1720	PF00054
1721	PF00054
1722	PF13927
1723	PF13927
1724	PF13927
1725	PF13927
1726	PF13927
1727	PF13927
1728	PF13927
1729	PF13927
1730	PF13927
1731	PF13927
1732	PF13927
1733	PF13927
1734	PF13927
1735	PF00052
1736	PF00052
1737	PF00052
1738	PF00001
1739	PF06814
1740	PF06814
1741	PF13499
1742	PF13499
1743	PF00061
1744	PF07654
1745	PF00969
1746	PF00043
1747	PF13417
1748	PF00046
1749	PF00046
1750	PF13853
1751	PF00096
1752	PF00096
1753	PF00096
1754	PF00096
1755	PF00096
1756	PF00096
1757	PF00096
1758	PF00096
1759	PF00096
1760	PF00096
1761	PF00096
1762	PF00096
1763	PF00038
1764	PF00067
1765	PF13912
1766	PF16622
1767	PF07714
1768	PF12810
1769	PF12933
1770	PF12934
1771	PF15018
1772	PF00035
1773	PF00035
1774	PF04408
1775	PF00270
1776	PF00271
1777	PF07717
1778	PF13841
1779	PF01284
1780	PF01284
1781	PF01352
1782	PF00096
1783	PF00096
1784	PF00096
1785	PF00096
1786	PF00096
1787	PF00096
1788	PF00096
1789	PF00096
1790	PF00096
1791	PF00096
1792	PF00096
1793	PF12836
1794	PF01061
1795	PF00005
1796	PF00261
1797	PF00106
1798	PF15718
1799	PF15663
1800	PF08515
1801	PF01064
1802	PF00069
1803	PF00169
1804	PF00169
1805	PF00788
1806	PF01412
1807	PF07647
1808	PF00620
1809	PF00147
1810	PF14575
1811	PF07714
1812	PF00041
1813	PF00041
1814	PF00536
1815	PF01404
1816	PF00096
1817	PF00096
1818	PF00096
1819	PF00096
1820	PF00651
1821	PF13912
1822	PF13912
1823	PF13912
1824	PF13912
1825	PF17921
1826	PF18362
1827	PF07679
1828	PF07679
1829	PF07679
1830	PF07679
1831	PF07679
1832	PF07679
1833	PF07679
1834	PF07679
1835	PF00041
1836	PF00041
1837	PF00041
1838	PF00013
1839	PF16568
1840	PF16274
1841	PF00071
1842	PF00431
1843	PF00431
1844	PF00084
1845	PF00084
1846	PF00084
1847	PF00084
1848	PF00084
1849	PF01363
1850	PF00118
1851	PF00610
1852	PF01504
1853	PF01504
1854	PF00069
1855	PF14670
1856	PF00086
1857	PF12947
1858	PF07474
1859	PF00058
1860	PF00058
1861	PF00058
1862	PF07645
1863	PF12662
1864	PF06119
1865	PF09379
1866	PF00373
1867	PF09380
1868	PF03348
1869	PF00046
1870	PF13532
1871	PF00318
