ann_term	CC	annotation
GO:0042611	0.779437494921652	MHC protein complex
GO:0040007	0.778355594701391	growth
GO:1903522	0.777564729932116	regulation of blood circulation
GO:0008544	0.77749552664702	epidermis development
GO:0022008	0.777369480538459	neurogenesis
GO:0030182	0.777369480538459	neuron differentiation
GO:0048699	0.777369480538459	generation of neurons
GO:0030168	0.77710687348762	platelet activation
GO:0005577	0.77710687348762	fibrinogen complex
GO:0007596	0.776951498725351	blood coagulation
GO:0002684	0.776814954932826	positive regulation of immune system process
GO:0004714	0.775673613287602	transmembrane receptor protein tyrosine kinase activity
GO:0005212	0.775397751102662	structural constituent of eye lens
GO:0008009	0.775164688959259	chemokine activity
GO:0042379	0.775164688959259	chemokine receptor binding
GO:0007155	0.772962999779141	cell adhesion
GO:0022610	0.772962999779141	biological adhesion
GO:0005173	0.772722826834221	stem cell factor receptor binding
GO:0008076	0.771979506332748	voltage-gated potassium channel complex
GO:0034705	0.771979506332748	potassium channel complex
GO:0007631	0.771813741155592	feeding behavior
GO:0031175	0.771635750254562	neuron projection development
GO:0048666	0.771635750254562	neuron development
GO:0098661	0.771577293274102	inorganic anion transmembrane transport
GO:0006836	0.771522157253951	neurotransmitter transport
GO:2000026	0.771350065325552	regulation of multicellular organismal development
GO:0006893	0.771207684036506	Golgi to plasma membrane transport
GO:0032880	0.771207684036506	regulation of protein localization
GO:0042996	0.771207684036506	regulation of Golgi to plasma membrane protein transport
GO:0042998	0.771207684036506	positive regulation of Golgi to plasma membrane protein transport
GO:0043001	0.771207684036506	Golgi to plasma membrane protein transport
GO:0051222	0.771207684036506	positive regulation of protein transport
GO:0051223	0.771207684036506	regulation of protein transport
GO:0060341	0.771207684036506	regulation of cellular localization
GO:0060627	0.771207684036506	regulation of vesicle-mediated transport
GO:0061951	0.771207684036506	establishment of protein localization to plasma membrane
GO:0070201	0.771207684036506	regulation of establishment of protein localization
GO:0072659	0.771207684036506	protein localization to plasma membrane
GO:0090087	0.771207684036506	regulation of peptide transport
GO:0098876	0.771207684036506	vesicle-mediated transport to the plasma membrane
GO:1903076	0.771207684036506	regulation of protein localization to plasma membrane
GO:1903078	0.771207684036506	positive regulation of protein localization to plasma membrane
GO:1903827	0.771207684036506	regulation of cellular protein localization
GO:1903829	0.771207684036506	positive regulation of cellular protein localization
GO:1904375	0.771207684036506	regulation of protein localization to cell periphery
GO:1904377	0.771207684036506	positive regulation of protein localization to cell periphery
GO:1904951	0.771207684036506	positive regulation of establishment of protein localization
GO:1905475	0.771207684036506	regulation of protein localization to membrane
GO:1905477	0.771207684036506	positive regulation of protein localization to membrane
GO:1990778	0.771207684036506	protein localization to cell periphery
GO:0005802	0.771207684036506	trans-Golgi network
GO:0045202	0.771207684036506	synapse
GO:0071253	0.771207684036506	connexin binding
GO:0005267	0.771203726549812	potassium channel activity
GO:0048040	0.770969570378	UDP-glucuronate decarboxylase activity
GO:0051094	0.770574914228009	positive regulation of developmental process
GO:0005246	0.770115009185522	calcium channel regulator activity
GO:0009913	0.770071326938221	epidermal cell differentiation
GO:0030216	0.770071326938221	keratinocyte differentiation
GO:0043588	0.770071326938221	skin development
GO:0003707	0.770071326938221	steroid hormone receptor activity
GO:0016533	0.770049949754601	protein kinase 5 complex
GO:0061575	0.770049949754601	cyclin-dependent protein serine/threonine kinase activator activity
GO:0050778	0.769593334791296	positive regulation of immune response
GO:0032994	0.769105073230774	protein-lipid complex
GO:0034358	0.769105073230774	plasma lipoprotein particle
GO:0042627	0.769105073230774	chylomicron
GO:1990777	0.769105073230774	lipoprotein particle
GO:0030971	0.76902738584964	receptor tyrosine kinase binding
GO:0030296	0.76902738584964	protein tyrosine kinase activator activity
GO:0030298	0.76902738584964	receptor signaling protein tyrosine kinase activator activity
GO:1990782	0.76902738584964	protein tyrosine kinase binding
GO:0051289	0.768943858455298	protein homotetramerization
GO:0008140	0.768943858455298	cAMP response element binding protein binding
GO:0001527	0.76832819941943	microfibril
GO:0044420	0.76832819941943	extracellular matrix component
GO:0035257	0.768172824657161	nuclear hormone receptor binding
GO:0051427	0.768172824657161	hormone receptor binding
GO:0035435	0.767344069902335	phosphate ion transmembrane transport
GO:0002520	0.767192555622564	immune system development
GO:0030154	0.76646473776519	cell differentiation
GO:0007283	0.765980441384393	spermatogenesis
GO:0048232	0.765980441384393	male gamete generation
GO:0007276	0.763707727187821	gamete generation
GO:0032504	0.763707727187821	multicellular organism reproduction
GO:0048609	0.763707727187821	multicellular organismal reproductive process
GO:0030855	0.76355621290805	epithelial cell differentiation
GO:0060429	0.76355621290805	epithelium development
GO:0031122	0.762950155788964	cytoplasmic microtubule organization
GO:1905515	0.762950155788964	non-motile cilium assembly
GO:0097546	0.762950155788964	ciliary base
GO:0007178	0.762757429590819	transmembrane receptor protein serine/threonine kinase signaling pathway
GO:0007179	0.762757429590819	transforming growth factor beta receptor signaling pathway
GO:0017015	0.762757429590819	regulation of transforming growth factor beta receptor signaling pathway
GO:0030177	0.762757429590819	positive regulation of Wnt signaling pathway
GO:0030512	0.762757429590819	negative regulation of transforming growth factor beta receptor signaling pathway
GO:0060070	0.762757429590819	canonical Wnt signaling pathway
GO:0060828	0.762757429590819	regulation of canonical Wnt signaling pathway
GO:0071559	0.762757429590819	response to transforming growth factor beta
GO:0071560	0.762757429590819	cellular response to transforming growth factor beta stimulus
GO:0090092	0.762757429590819	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
GO:0090101	0.762757429590819	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway
GO:0090263	0.762757429590819	positive regulation of canonical Wnt signaling pathway
GO:0090287	0.762757429590819	regulation of cellular response to growth factor stimulus
GO:0090288	0.762757429590819	negative regulation of cellular response to growth factor stimulus
GO:1903844	0.762757429590819	regulation of cellular response to transforming growth factor beta stimulus
GO:1903845	0.762757429590819	negative regulation of cellular response to transforming growth factor beta stimulus
GO:0030291	0.762471928787527	protein serine/threonine kinase inhibitor activity
GO:0007610	0.761577971531565	behavior
GO:0045321	0.76049498781103	leukocyte activation
GO:0046649	0.76049498781103	lymphocyte activation
GO:0005921	0.760015649638047	gap junction
GO:0005922	0.760015649638047	connexin complex
GO:0042287	0.759937962256912	MHC protein binding
GO:0042289	0.759937962256912	MHC class II protein binding
GO:0050954	0.759394150588971	sensory perception of mechanical stimulus
GO:0007605	0.759394150588971	sensory perception of sound
GO:0019229	0.759238775826703	regulation of vasoconstriction
GO:0042310	0.759238775826703	vasoconstriction
GO:0097756	0.759238775826703	negative regulation of blood vessel diameter
GO:0019911	0.758772651539896	structural constituent of myelin sheath
GO:0030865	0.758539589396493	cortical cytoskeleton organization
GO:0030866	0.758539589396493	cortical actin cytoskeleton organization
GO:0030097	0.758257532766508	hemopoiesis
GO:0048534	0.758257532766508	hematopoietic or lymphoid organ development
GO:0031958	0.758228839871955	corticosteroid receptor signaling pathway
GO:0031960	0.758228839871955	response to corticosteroid
GO:0042921	0.758228839871955	glucocorticoid receptor signaling pathway
GO:0043402	0.758228839871955	glucocorticoid mediated signaling pathway
GO:0051384	0.758228839871955	response to glucocorticoid
GO:0071384	0.758228839871955	cellular response to corticosteroid stimulus
GO:0071385	0.758228839871955	cellular response to glucocorticoid stimulus
GO:0004883	0.758228839871955	glucocorticoid receptor activity
GO:0005615	0.758209552814754	extracellular space
GO:0070851	0.75801780544031	growth factor receptor binding
GO:0036297	0.757985413853423	interstrand cross-link repair
GO:0043240	0.757985413853423	Fanconi anaemia nuclear complex
GO:0004113	0.757652311884495	2',3'-cyclic-nucleotide 3'-phosphodiesterase activity
GO:0003018	0.75690815439267	vascular process in circulatory system
GO:0035150	0.75690815439267	regulation of tube size
GO:0035296	0.75690815439267	regulation of tube diameter
GO:0050880	0.75690815439267	regulation of blood vessel size
GO:0097746	0.75690815439267	regulation of blood vessel diameter
GO:0045787	0.756339714156919	positive regulation of cell cycle
GO:0090068	0.756339714156919	positive regulation of cell cycle process
GO:1901989	0.756339714156919	positive regulation of cell cycle phase transition
GO:1902751	0.756339714156919	positive regulation of cell cycle G2/M phase transition
GO:0048468	0.755373637392821	cell development
GO:0005024	0.754422158196368	transforming growth factor beta-activated receptor activity
GO:0005026	0.754422158196368	transforming growth factor beta receptor activity, type II
GO:0002694	0.754421895547329	regulation of leukocyte activation
GO:0050865	0.754421895547329	regulation of cell activation
GO:0051249	0.754421895547329	regulation of lymphocyte activation
GO:0000795	0.754393273686928	synaptonemal complex
GO:0099086	0.754393273686928	synaptonemal structure
GO:0006954	0.754022350003665	inflammatory response
GO:0015662	0.75361011600657	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism
GO:0002250	0.753462986242534	adaptive immune response
GO:0002263	0.753462986242534	cell activation involved in immune response
GO:0002285	0.753462986242534	lymphocyte activation involved in immune response
GO:0002286	0.753462986242534	T cell activation involved in immune response
GO:0002287	0.753462986242534	alpha-beta T cell activation involved in immune response
GO:0002292	0.753462986242534	T cell differentiation involved in immune response
GO:0002293	0.753462986242534	alpha-beta T cell differentiation involved in immune response
GO:0002294	0.753462986242534	CD4-positive, alpha-beta T cell differentiation involved in immune response
GO:0002295	0.753462986242534	T-helper cell lineage commitment
GO:0002360	0.753462986242534	T cell lineage commitment
GO:0002363	0.753462986242534	alpha-beta T cell lineage commitment
GO:0002366	0.753462986242534	leukocyte activation involved in immune response
GO:0002460	0.753462986242534	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains
GO:0002521	0.753462986242534	leukocyte differentiation
GO:0003012	0.753462986242534	muscle system process
GO:0006936	0.753462986242534	muscle contraction
GO:0006937	0.753462986242534	regulation of muscle contraction
GO:0006939	0.753462986242534	smooth muscle contraction
GO:0006940	0.753462986242534	regulation of smooth muscle contraction
GO:0007622	0.753462986242534	rhythmic behavior
GO:0008406	0.753462986242534	gonad development
GO:0022410	0.753462986242534	circadian sleep/wake cycle process
GO:0030098	0.753462986242534	lymphocyte differentiation
GO:0030217	0.753462986242534	T cell differentiation
GO:0035710	0.753462986242534	CD4-positive, alpha-beta T cell activation
GO:0042093	0.753462986242534	T-helper cell differentiation
GO:0042745	0.753462986242534	circadian sleep/wake cycle
GO:0043367	0.753462986242534	CD4-positive, alpha-beta T cell differentiation
GO:0043368	0.753462986242534	positive T cell selection
GO:0043369	0.753462986242534	CD4-positive or CD8-positive, alpha-beta T cell lineage commitment
GO:0043373	0.753462986242534	CD4-positive, alpha-beta T cell lineage commitment
GO:0045058	0.753462986242534	T cell selection
GO:0045137	0.753462986242534	development of primary sexual characteristics
GO:0046631	0.753462986242534	alpha-beta T cell activation
GO:0046632	0.753462986242534	alpha-beta T cell differentiation
GO:0048512	0.753462986242534	circadian behavior
GO:0072538	0.753462986242534	T-helper 17 type immune response
GO:0072539	0.753462986242534	T-helper 17 cell differentiation
GO:0072540	0.753462986242534	T-helper 17 cell lineage commitment
GO:0090257	0.753462986242534	regulation of muscle system process
GO:0005138	0.753462986242534	interleukin-6 receptor binding
GO:0016499	0.753462986242534	orexin receptor activity
GO:0008360	0.753101472717083	regulation of cell shape
GO:0005911	0.753101472717083	cell-cell junction
GO:0007249	0.752479973668008	I-kappaB kinase/NF-kappaB signaling
GO:0043122	0.752479973668008	regulation of I-kappaB kinase/NF-kappaB signaling
GO:0043123	0.752479973668008	positive regulation of I-kappaB kinase/NF-kappaB signaling
GO:0005227	0.751745539576442	calcium activated cation channel activity
GO:0015269	0.751745539576442	calcium-activated potassium channel activity
GO:0030354	0.751392350332126	melanin-concentrating hormone activity
GO:0045766	0.751236975569857	positive regulation of angiogenesis
GO:1904018	0.751236975569857	positive regulation of vasculature development
GO:0005388	0.750887215831099	calcium-transporting ATPase activity
GO:0017046	0.750662874226121	peptide hormone binding
GO:0042165	0.750662874226121	neurotransmitter binding
GO:0051424	0.750662874226121	corticotropin-releasing hormone binding
GO:0005185	0.749465384889308	neurohypophyseal hormone activity
GO:0031854	0.749067985262225	orexigenic neuropeptide QRFP receptor binding
GO:0003334	0.748906354135825	keratinocyte development
GO:0000186	0.748750979373556	activation of MAPKK activity
GO:0030534	0.748750979373556	adult behavior
GO:0008343	0.748750979373556	adult feeding behavior
GO:0032094	0.748750979373556	response to food
GO:0032095	0.748750979373556	regulation of response to food
GO:0032096	0.748750979373556	negative regulation of response to food
GO:0032098	0.748750979373556	regulation of appetite
GO:0032099	0.748750979373556	negative regulation of appetite
GO:0032102	0.748750979373556	negative regulation of response to external stimulus
GO:0032104	0.748750979373556	regulation of response to extracellular stimulus
GO:0032105	0.748750979373556	negative regulation of response to extracellular stimulus
GO:0032107	0.748750979373556	regulation of response to nutrient levels
GO:0032108	0.748750979373556	negative regulation of response to nutrient levels
GO:0032147	0.748750979373556	activation of protein kinase activity
GO:0033674	0.748750979373556	positive regulation of kinase activity
GO:0043405	0.748750979373556	regulation of MAP kinase activity
GO:0043406	0.748750979373556	positive regulation of MAP kinase activity
GO:0045860	0.748750979373556	positive regulation of protein kinase activity
GO:0051347	0.748750979373556	positive regulation of transferase activity
GO:0071902	0.748750979373556	positive regulation of protein serine/threonine kinase activity
GO:0031099	0.748529118130206	regeneration
GO:0042246	0.748529118130206	tissue regeneration
GO:0048589	0.748529118130206	developmental growth
GO:0098772	0.747670614434654	molecular function regulator
GO:0007601	0.747663356037674	visual perception
GO:0050953	0.747663356037674	sensory perception of light stimulus
GO:0030551	0.747663356037674	cyclic nucleotide binding
GO:0030553	0.747663356037674	cGMP binding
GO:0005923	0.747469803087567	bicellular tight junction
GO:0043296	0.747469803087567	apical junction complex
GO:0070160	0.747469803087567	tight junction
GO:0006919	0.746886482226329	activation of cysteine-type endopeptidase activity involved in apoptotic process
GO:0010950	0.746886482226329	positive regulation of endopeptidase activity
GO:0010952	0.746886482226329	positive regulation of peptidase activity
GO:0043280	0.746886482226329	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process
GO:2001056	0.746886482226329	positive regulation of cysteine-type endopeptidase activity
GO:0015721	0.745871620912909	bile acid and bile salt transport
GO:0046982	0.745871620912909	protein heterodimerization activity
GO:0042110	0.744353347846983	T cell activation
GO:0004866	0.743520605873858	endopeptidase inhibitor activity
GO:0061135	0.743520605873858	endopeptidase regulator activity
GO:0002683	0.743074802107257	negative regulation of immune system process
GO:0002695	0.743074802107257	negative regulation of leukocyte activation
GO:0007159	0.743074802107257	leukocyte cell-cell adhesion
GO:0022407	0.743074802107257	regulation of cell-cell adhesion
GO:0022408	0.743074802107257	negative regulation of cell-cell adhesion
GO:0050863	0.743074802107257	regulation of T cell activation
GO:0050866	0.743074802107257	negative regulation of cell activation
GO:0050868	0.743074802107257	negative regulation of T cell activation
GO:0051250	0.743074802107257	negative regulation of lymphocyte activation
GO:1903037	0.743074802107257	regulation of leukocyte cell-cell adhesion
GO:1903038	0.743074802107257	negative regulation of leukocyte cell-cell adhesion
GO:0004838	0.743074802107257	L-tyrosine:2-oxoglutarate aminotransferase activity
GO:0070547	0.743074802107257	L-tyrosine aminotransferase activity
GO:0032879	0.74307343882961	regulation of localization
GO:0000408	0.742835074781058	EKC/KEOPS complex
GO:0045595	0.742074054154883	regulation of cell differentiation
GO:0004661	0.741510885201309	protein geranylgeranyltransferase activity
GO:0004663	0.741510885201309	Rab geranylgeranyltransferase activity
GO:0005637	0.741476619932599	nuclear inner membrane
GO:0005639	0.741476619932599	integral component of nuclear inner membrane
GO:0031229	0.741476619932599	intrinsic component of nuclear inner membrane
GO:0044453	0.741476619932599	nuclear membrane part
GO:0007586	0.738519982909482	digestion
GO:0030414	0.73776671227317	peptidase inhibitor activity
GO:0061134	0.73776671227317	peptidase regulator activity
GO:0005890	0.736234780967911	sodium:potassium-exchanging ATPase complex
GO:0090533	0.736234780967911	cation-transporting ATPase complex
GO:0050909	0.73605533689651	sensory perception of taste
GO:0040001	0.735553562182434	establishment of mitotic spindle localization
GO:0051293	0.735553562182434	establishment of spindle localization
GO:0051653	0.735553562182434	spindle localization
GO:0032870	0.735169505628689	cellular response to hormone stimulus
GO:0004713	0.734790700208977	protein tyrosine kinase activity
GO:0002064	0.734162442632395	epithelial cell development
GO:0005509	0.733909426994993	calcium ion binding
GO:0007224	0.733624818392893	smoothened signaling pathway
GO:0050789	0.733539170830697	regulation of biological process
GO:0006120	0.73331184279662	mitochondrial electron transport, NADH to ubiquinone
GO:0050793	0.732788297415315	regulation of developmental process
GO:0010851	0.73268661797198	cyclase regulator activity
GO:0010853	0.73268661797198	cyclase activator activity
GO:0030249	0.73268661797198	guanylate cyclase regulator activity
GO:0030250	0.73268661797198	guanylate cyclase activator activity
GO:0009755	0.732308103643886	hormone-mediated signaling pathway
GO:0046332	0.731888725432682	SMAD binding
GO:0030284	0.731207914176853	estrogen receptor activity
GO:0048869	0.731172857722861	cellular developmental process
GO:0007167	0.730668632907108	enzyme linked receptor protein signaling pathway
GO:0042752	0.729802349105282	regulation of circadian rhythm
GO:0042754	0.729802349105282	negative regulation of circadian rhythm
GO:0019221	0.729516200644072	cytokine-mediated signaling pathway
GO:0034097	0.729516200644072	response to cytokine
GO:0043523	0.729516200644072	regulation of neuron apoptotic process
GO:0043524	0.729516200644072	negative regulation of neuron apoptotic process
GO:0051402	0.729516200644072	neuron apoptotic process
GO:0070120	0.729516200644072	ciliary neurotrophic factor-mediated signaling pathway
GO:0070997	0.729516200644072	neuron death
GO:0071345	0.729516200644072	cellular response to cytokine stimulus
GO:1901214	0.729516200644072	regulation of neuron death
GO:1901215	0.729516200644072	negative regulation of neuron death
GO:0005127	0.729516200644072	ciliary neurotrophic factor receptor binding
GO:0004674	0.728725840694852	protein serine/threonine kinase activity
GO:0022604	0.728261829223996	regulation of cell morphogenesis
GO:0016011	0.727812440305102	dystroglycan complex
GO:0016012	0.727812440305102	sarcoglycan complex
GO:0045862	0.727642250475773	positive regulation of proteolysis
GO:0050794	0.726442594348361	regulation of cellular process
GO:0002253	0.726263613942116	activation of immune response
GO:0003956	0.725231085098412	NAD(P)+-protein-arginine ADP-ribosyltransferase activity
GO:0007268	0.724422398104807	chemical synaptic transmission
GO:0098916	0.724422398104807	anterograde trans-synaptic signaling
GO:0099536	0.724422398104807	synaptic signaling
GO:0099537	0.724422398104807	trans-synaptic signaling
GO:0031704	0.724376070663758	apelin receptor binding
GO:0046839	0.723954834952903	phospholipid dephosphorylation
GO:0046856	0.723954834952903	phosphatidylinositol dephosphorylation
GO:0034593	0.723954834952903	phosphatidylinositol bisphosphate phosphatase activity
GO:0034596	0.723954834952903	phosphatidylinositol phosphate 4-phosphatase activity
GO:0034597	0.723954834952903	phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity
GO:0052866	0.723954834952903	phosphatidylinositol phosphate phosphatase activity
GO:0106019	0.723954834952903	phosphatidylinositol-4,5-bisphosphate phosphatase activity
GO:0005488	0.723418835673279	binding
GO:0042974	0.720937538854499	retinoic acid receptor binding
GO:0002532	0.719617744733026	production of molecular mediator involved in inflammatory response
GO:0004896	0.719617744733026	cytokine receptor activity
GO:0002200	0.719086771795139	somatic diversification of immune receptors
GO:0002562	0.719086771795139	somatic diversification of immune receptors via germline recombination within a single locus
GO:0016444	0.719086771795139	somatic cell DNA recombination
GO:0033151	0.719086771795139	V(D)J recombination
