GO	CC	annotation
GO:0040007	0.787132126870883	growth
GO:0040008	0.787132126870883	regulation of growth
GO:0005923	0.786698445258282	bicellular tight junction
GO:0043296	0.786698445258282	apical junction complex
GO:0070160	0.786698445258282	tight junction
GO:0043066	0.786452384143506	negative regulation of apoptotic process
GO:0043069	0.786452384143506	negative regulation of programmed cell death
GO:0060548	0.786452384143506	negative regulation of cell death
GO:0097159	0.785966609440727	organic cyclic compound binding
GO:1901363	0.785966609440727	heterocyclic compound binding
GO:0009888	0.785387708561738	tissue development
GO:0005212	0.784855298404728	structural constituent of eye lens
GO:0008384	0.783879514776375	IkappaB kinase activity
GO:0007017	0.783398212452841	microtubule-based process
GO:0004709	0.783012151551173	MAP kinase kinase kinase activity
GO:0048513	0.78181952711652	animal organ development
GO:0005539	0.78169313733784	glycosaminoglycan binding
GO:0042742	0.779867959859816	defense response to bacterium
GO:0009617	0.779867959859816	response to bacterium
GO:0005742	0.779867959859816	mitochondrial outer membrane translocase complex
GO:0098799	0.779867959859816	outer mitochondrial membrane protein complex
GO:0007275	0.779295443039094	multicellular organism development
GO:0004888	0.779060382419658	transmembrane signaling receptor activity
GO:0051262	0.779004836005756	protein tetramerization
GO:0005201	0.778870818484523	extracellular matrix structural constituent
GO:0044430	0.777055634621351	cytoskeletal part
GO:0005576	0.77626932173412	extracellular region
GO:0004715	0.776181666152707	non-membrane spanning protein tyrosine kinase activity
GO:0001067	0.775509336940037	regulatory region nucleic acid binding
GO:0044212	0.775509336940037	transcription regulatory region DNA binding
GO:0019911	0.773904837686551	structural constituent of myelin sheath
GO:0001527	0.773796417283401	microfibril
GO:0044420	0.773796417283401	extracellular matrix component
GO:0004114	0.772980236798045	3',5'-cyclic-nucleotide phosphodiesterase activity
GO:0005856	0.772979027672215	cytoskeleton
GO:0004064	0.772681453434028	arylesterase activity
GO:0048040	0.770869066398344	UDP-glucuronate decarboxylase activity
GO:0051018	0.769668785522089	protein kinase A binding
GO:0031410	0.769667425582721	cytoplasmic vesicle
GO:0031982	0.769667425582721	vesicle
GO:0097708	0.769667425582721	intracellular vesicle
GO:0004860	0.766423829869183	protein kinase inhibitor activity
GO:0019887	0.766423829869183	protein kinase regulator activity
GO:0019207	0.766423829869183	kinase regulator activity
GO:0019210	0.766423829869183	kinase inhibitor activity
GO:0032947	0.766098568659733	protein-containing complex scaffold activity
GO:0005125	0.765567930724877	cytokine activity
GO:0001649	0.76098636815595	osteoblast differentiation
GO:0007283	0.75951003841345	spermatogenesis
GO:0048232	0.75951003841345	male gamete generation
GO:0007229	0.759229015952271	integrin-mediated signaling pathway
GO:0050954	0.758834401648665	sensory perception of mechanical stimulus
GO:0050877	0.758834401648665	nervous system process
GO:0007600	0.758834401648665	sensory perception
GO:0007605	0.758834401648665	sensory perception of sound
GO:0010941	0.757630017929329	regulation of cell death
GO:0042981	0.757630017929329	regulation of apoptotic process
GO:0043067	0.757630017929329	regulation of programmed cell death
GO:0012506	0.757424936407712	vesicle membrane
GO:0030659	0.757424936407712	cytoplasmic vesicle membrane
GO:0008191	0.756942225073481	metalloendopeptidase inhibitor activity
GO:0002064	0.756015471166758	epithelial cell development
GO:0003334	0.756015471166758	keratinocyte development
GO:0009913	0.756015471166758	epidermal cell differentiation
GO:0030216	0.756015471166758	keratinocyte differentiation
GO:0030855	0.756015471166758	epithelial cell differentiation
GO:0043588	0.756015471166758	skin development
GO:0060429	0.756015471166758	epithelium development
GO:0032007	0.75562258758745	negative regulation of TOR signaling
GO:0007399	0.754935462904957	nervous system development
GO:0003012	0.75316418816022	muscle system process
GO:0006936	0.75316418816022	muscle contraction
GO:0006821	0.75316418816022	chloride transport
GO:0006937	0.75316418816022	regulation of muscle contraction
GO:0006939	0.75316418816022	smooth muscle contraction
GO:0006940	0.75316418816022	regulation of smooth muscle contraction
GO:0044057	0.75316418816022	regulation of system process
GO:0090257	0.75316418816022	regulation of muscle system process
GO:0004714	0.75316418816022	transmembrane receptor protein tyrosine kinase activity
GO:0005007	0.75316418816022	fibroblast growth factor-activated receptor activity
GO:0019199	0.75316418816022	transmembrane receptor protein kinase activity
GO:0000976	0.752762859072251	transcription regulatory region sequence-specific DNA binding
GO:0003690	0.752762859072251	double-stranded DNA binding
GO:1990837	0.752762859072251	sequence-specific double-stranded DNA binding
GO:0000408	0.750035316161929	EKC/KEOPS complex
GO:0004346	0.74992250598777	glucose-6-phosphatase activity
GO:0050309	0.74992250598777	sugar-terminal-phosphatase activity
GO:0008219	0.748718539844698	cell death
GO:0007218	0.748493197879194	neuropeptide signaling pathway
GO:0006303	0.748371273301968	double-strand break repair via nonhomologous end joining
GO:0006915	0.747482739378083	apoptotic process
GO:0012501	0.747482739378083	programmed cell death
GO:0003730	0.746942572893232	mRNA 3'-UTR binding
GO:0031325	0.745585664883167	positive regulation of cellular metabolic process
GO:0031399	0.745585664883167	regulation of protein modification process
GO:0031401	0.745585664883167	positive regulation of protein modification process
GO:0032270	0.745585664883167	positive regulation of cellular protein metabolic process
GO:0051173	0.745585664883167	positive regulation of nitrogen compound metabolic process
GO:0051247	0.745585664883167	positive regulation of protein metabolic process
GO:0007186	0.744146518664646	G protein-coupled receptor signaling pathway
GO:0042470	0.742660117880241	melanosome
GO:0048770	0.742660117880241	pigment granule
GO:0017046	0.742318103775305	peptide hormone binding
GO:0042165	0.742318103775305	neurotransmitter binding
GO:0042277	0.742318103775305	peptide binding
GO:0051424	0.742318103775305	corticotropin-releasing hormone binding
GO:0015698	0.741897492038118	inorganic anion transport
GO:0004800	0.741319172738116	thyroxine 5'-deiodinase activity
GO:0004697	0.740581185233101	protein kinase C activity
GO:0005126	0.738961922919613	cytokine receptor binding
GO:0004252	0.737226999012304	serine-type endopeptidase activity
GO:0003912	0.736764352637022	DNA nucleotidylexotransferase activity
GO:0001990	0.736186044667919	regulation of systemic arterial blood pressure by hormone
GO:0003013	0.736186044667919	circulatory system process
GO:0003044	0.736186044667919	regulation of systemic arterial blood pressure mediated by a chemical signal
GO:0003073	0.736186044667919	regulation of systemic arterial blood pressure
GO:0003081	0.736186044667919	regulation of systemic arterial blood pressure by renin-angiotensin
GO:0008015	0.736186044667919	blood circulation
GO:0008217	0.736186044667919	regulation of blood pressure
GO:0050886	0.736186044667919	endocrine process
GO:0098797	0.735065014233074	plasma membrane protein complex
GO:0043228	0.733057467605247	non-membrane-bounded organelle
GO:0043232	0.733057467605247	intracellular non-membrane-bounded organelle
GO:0045738	0.732600535259482	negative regulation of DNA repair
GO:2000779	0.732600535259482	regulation of double-strand break repair
GO:2000780	0.732600535259482	negative regulation of double-strand break repair
GO:2001021	0.732600535259482	negative regulation of response to DNA damage stimulus
GO:2001032	0.732600535259482	regulation of double-strand break repair via nonhomologous end joining
GO:2001033	0.732600535259482	negative regulation of double-strand break repair via nonhomologous end joining
GO:0008484	0.730911142895455	sulfuric ester hydrolase activity
GO:0022412	0.728476688766593	cellular process involved in reproduction in multicellular organism
GO:0044456	0.727192455377851	synapse part
GO:0045202	0.727192455377851	synapse
GO:0048786	0.727192455377851	presynaptic active zone
GO:0097458	0.727192455377851	neuron part
GO:0098793	0.727192455377851	presynapse
GO:0015631	0.726868754145084	tubulin binding
GO:0007009	0.725902111056621	plasma membrane organization
GO:0006906	0.725892162817889	vesicle fusion
GO:0006898	0.725892162817889	receptor-mediated endocytosis
GO:0061025	0.725892162817889	membrane fusion
GO:0031338	0.725892162817889	regulation of vesicle fusion
GO:0035493	0.725892162817889	SNARE complex assembly
GO:0035542	0.725892162817889	regulation of SNARE complex assembly
GO:0072583	0.725892162817889	clathrin-dependent endocytosis
GO:0090174	0.725892162817889	organelle membrane fusion
GO:0098772	0.725561279470401	molecular function regulator
GO:0046332	0.725155756883016	SMAD binding
GO:0007010	0.724423080039545	cytoskeleton organization
GO:0000285	0.724161628834645	1-phosphatidylinositol-3-phosphate 5-kinase activity
GO:0016307	0.724161628834645	phosphatidylinositol phosphate kinase activity
GO:0008053	0.721254105985152	mitochondrial fusion
GO:0004910	0.719206733371151	interleukin-1, type II, blocking receptor activity
GO:2001069	0.718605482407193	glycogen binding
GO:0005516	0.715479231943009	calmodulin binding
GO:0005911	0.714090242459513	cell-cell junction
GO:0030054	0.714090242459513	cell junction
GO:0001881	0.713271070182001	receptor recycling
GO:0018022	0.713271070182001	peptidyl-lysine methylation
GO:0018027	0.713271070182001	peptidyl-lysine dimethylation
GO:0031056	0.713271070182001	regulation of histone modification
GO:0031058	0.713271070182001	positive regulation of histone modification
GO:0031060	0.713271070182001	regulation of histone methylation
GO:0031062	0.713271070182001	positive regulation of histone methylation
GO:0034968	0.713271070182001	histone lysine methylation
GO:0036123	0.713271070182001	histone H3-K9 dimethylation
GO:0043112	0.713271070182001	receptor metabolic process
GO:0051567	0.713271070182001	histone H3-K9 methylation
GO:0051570	0.713271070182001	regulation of histone H3-K9 methylation
GO:0051574	0.713271070182001	positive regulation of histone H3-K9 methylation
GO:0061647	0.713271070182001	histone H3-K9 modification
GO:1900109	0.713271070182001	regulation of histone H3-K9 dimethylation
GO:1900111	0.713271070182001	positive regulation of histone H3-K9 dimethylation
GO:1902275	0.713271070182001	regulation of chromatin organization
GO:1905269	0.713271070182001	positive regulation of chromatin organization
GO:2001252	0.713271070182001	positive regulation of chromosome organization
GO:0060089	0.711848265914926	molecular transducer activity
GO:0005183	0.710663370803082	gonadotropin hormone-releasing hormone activity
GO:0019955	0.710663370803082	cytokine binding
GO:0000428	0.708364652464112	DNA-directed RNA polymerase complex
GO:0016591	0.708364652464112	RNA polymerase II, holoenzyme
GO:0030880	0.708364652464112	RNA polymerase complex
GO:0055029	0.708364652464112	nuclear DNA-directed RNA polymerase complex
GO:0061695	0.708364652464112	transferase complex, transferring phosphorus-containing groups
GO:0007507	0.706807999837495	heart development
GO:0072359	0.706807999837495	circulatory system development
GO:0004866	0.70627925794427	endopeptidase inhibitor activity
GO:0061135	0.70627925794427	endopeptidase regulator activity
GO:0001501	0.705188737524007	skeletal system development
GO:0051216	0.705188737524007	cartilage development
GO:0061448	0.705188737524007	connective tissue development
GO:0004535	0.704285931139593	poly(A)-specific ribonuclease activity
GO:0031854	0.703106828835237	orexigenic neuropeptide QRFP receptor binding
GO:0071855	0.703106828835237	neuropeptide receptor binding
GO:0048731	0.702112043272648	system development
GO:0016010	0.701339169014448	dystrophin-associated glycoprotein complex
GO:0016011	0.701339169014448	dystroglycan complex
GO:0016012	0.701339169014448	sarcoglycan complex
GO:0090665	0.701339169014448	glycoprotein complex
GO:0019829	0.698582489668665	cation-transporting ATPase activity
GO:0005388	0.698582489668665	calcium-transporting ATPase activity
GO:0015662	0.698582489668665	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism
GO:0015085	0.698582489668665	calcium ion transmembrane transporter activity
GO:0022853	0.698582489668665	active ion transmembrane transporter activity
GO:0042625	0.698582489668665	ATPase coupled ion transmembrane transporter activity
GO:0004423	0.697453108344188	iduronate-2-sulfatase activity
GO:0007169	0.697012933732809	transmembrane receptor protein tyrosine kinase signaling pathway
GO:0035004	0.696861102768926	phosphatidylinositol 3-kinase activity
GO:0008146	0.691424937289745	sulfotransferase activity
GO:0004869	0.691179273981457	cysteine-type endopeptidase inhibitor activity
GO:0003677	0.691131113037099	DNA binding
GO:0044425	0.688428998709422	membrane part
GO:0009607	0.688004211832905	response to biotic stimulus
GO:0051707	0.688004211832905	response to other organism
GO:0043207	0.688004211832905	response to external biotic stimulus
GO:0098542	0.688004211832905	defense response to other organism
GO:0016021	0.687644513904613	integral component of membrane
GO:0031224	0.687644513904613	intrinsic component of membrane
GO:0097264	0.686409081516063	self proteolysis
GO:0030278	0.68541060498069	regulation of ossification
GO:0045595	0.68541060498069	regulation of cell differentiation
GO:0045667	0.68541060498069	regulation of osteoblast differentiation
GO:0051239	0.684678219084057	regulation of multicellular organismal process
GO:0030414	0.683473506821734	peptidase inhibitor activity
GO:0061134	0.683473506821734	peptidase regulator activity
GO:0002376	0.682289597024582	immune system process
GO:0006955	0.682289597024582	immune response
GO:0019953	0.682086462880672	sexual reproduction
GO:0044703	0.682086462880672	multi-organism reproductive process
GO:0030674	0.681463117338383	protein binding, bridging
GO:0005070	0.681463117338383	SH3/SH2 adaptor activity
GO:0035591	0.681463117338383	signaling adaptor activity
GO:0060090	0.681463117338383	molecular adaptor activity
GO:0001669	0.68014723351175	acrosomal vesicle
GO:0097223	0.68014723351175	sperm part
GO:0005921	0.679189368873067	gap junction
GO:0002080	0.677627703104224	acrosomal membrane
GO:0030667	0.677627703104224	secretory granule membrane
GO:0031225	0.677627703104224	anchored component of membrane
GO:0051053	0.677289042201646	negative regulation of DNA metabolic process
GO:0007281	0.676504662256506	germ cell development
GO:0005165	0.67480531382724	neurotrophin receptor binding
GO:0004909	0.674730243135568	interleukin-1, type I, activating receptor activity
GO:0009605	0.6746707051777	response to external stimulus
GO:0016782	0.672913632569858	transferase activity, transferring sulfur-containing groups
GO:0004067	0.671081637295752	asparaginase activity
GO:0050801	0.670690112688461	ion homeostasis
GO:0048878	0.670690112688461	chemical homeostasis
GO:0055065	0.670690112688461	metal ion homeostasis
GO:0055070	0.670690112688461	copper ion homeostasis
GO:0055076	0.670690112688461	transition metal ion homeostasis
GO:0055080	0.670690112688461	cation homeostasis
GO:0098771	0.670690112688461	inorganic ion homeostasis
GO:0007265	0.669390506565788	Ras protein signal transduction
GO:0046578	0.669390506565788	regulation of Ras protein signal transduction
GO:0046580	0.669390506565788	negative regulation of Ras protein signal transduction
GO:0051056	0.669390506565788	regulation of small GTPase mediated signal transduction
GO:0051058	0.669390506565788	negative regulation of small GTPase mediated signal transduction
GO:0048306	0.669390506565788	calcium-dependent protein binding
GO:0005184	0.667100711802044	neuropeptide hormone activity
GO:0044459	0.666582155768039	plasma membrane part
GO:0004551	0.66479972887284	nucleotide diphosphatase activity
GO:0008796	0.66479972887284	bis(5'-nucleosyl)-tetraphosphatase activity
GO:0070513	0.661815639841294	death domain binding
GO:0006479	0.659341271650525	protein methylation
GO:0008213	0.659341271650525	protein alkylation
GO:0016571	0.659341271650525	histone methylation
GO:0010256	0.656962441538733	endomembrane system organization
GO:0030234	0.653475842406247	enzyme regulator activity
GO:0007167	0.653009112896916	enzyme linked receptor protein signaling pathway
GO:0016051	0.652242109814572	carbohydrate biosynthetic process
GO:0008092	0.651471047905067	cytoskeletal protein binding
GO:0030676	0.650859832826595	Rac guanyl-nucleotide exchange factor activity
GO:0048365	0.650859832826595	Rac GTPase binding
GO:0080025	0.64979825907261	phosphatidylinositol-3,5-bisphosphate binding
GO:1902936	0.64979825907261	phosphatidylinositol bisphosphate binding
GO:0043044	0.648513416346632	ATP-dependent chromatin remodeling
GO:0034237	0.64592634176616	protein kinase A regulatory subunit binding
GO:1904970	0.643991972163746	brush border assembly
GO:0051128	0.642169116147001	regulation of cellular component organization
GO:0043890	0.641534331431871	N-acetylgalactosamine-6-sulfatase activity
GO:0004867	0.639072962190936	serine-type endopeptidase inhibitor activity
GO:0004857	0.638031848204586	enzyme inhibitor activity
GO:0030154	0.637427882191425	cell differentiation
GO:0006952	0.635701205880049	defense response
GO:0030551	0.634847331182174	cyclic nucleotide binding
GO:0035438	0.634847331182174	cyclic-di-GMP binding
GO:0000323	0.634690533209984	lytic vacuole
GO:0005764	0.634690533209984	lysosome
GO:0033043	0.634061360539932	regulation of organelle organization
GO:0005198	0.630289958175213	structural molecule activity
GO:0050793	0.629380440287256	regulation of developmental process
GO:0035064	0.628959005841415	methylated histone binding
GO:0140034	0.628959005841415	methylation-dependent protein binding
GO:0001765	0.62873806154686	membrane raft assembly
GO:0031579	0.62873806154686	membrane raft organization
GO:0044091	0.62873806154686	membrane biogenesis
GO:0044854	0.62873806154686	plasma membrane raft assembly
GO:0044857	0.62873806154686	plasma membrane raft organization
GO:0070836	0.62873806154686	caveola assembly
GO:0071709	0.62873806154686	membrane assembly
GO:0007224	0.628048739362317	smoothened signaling pathway
GO:0044433	0.626778616349663	cytoplasmic vesicle part
GO:0001533	0.62324240528103	cornified envelope
GO:0007178	0.622219257256384	transmembrane receptor protein serine/threonine kinase signaling pathway
GO:0007179	0.622219257256384	transforming growth factor beta receptor signaling pathway
GO:0070848	0.622219257256384	response to growth factor
GO:0071363	0.622219257256384	cellular response to growth factor stimulus
GO:0071559	0.622219257256384	response to transforming growth factor beta
GO:0071560	0.622219257256384	cellular response to transforming growth factor beta stimulus
GO:0005149	0.621912963290243	interleukin-1 receptor binding
GO:0070851	0.621912963290243	growth factor receptor binding
GO:0045444	0.619918800304062	fat cell differentiation
GO:0004565	0.61434337475194	beta-galactosidase activity
GO:0015925	0.61434337475194	galactosidase activity
GO:0008063	0.613686515165952	Toll signaling pathway
GO:0043085	0.611889657714831	positive regulation of catalytic activity
GO:0044093	0.611889657714831	positive regulation of molecular function
GO:0030731	0.611849831310808	guanidinoacetate N-methyltransferase activity
GO:0009986	0.611676259961181	cell surface
GO:0008568	0.607110782199227	microtubule-severing ATPase activity
GO:0007160	0.605822292714088	cell-matrix adhesion
GO:0031589	0.605822292714088	cell-substrate adhesion
GO:0061024	0.603199581132378	membrane organization
GO:0052689	0.601961340223762	carboxylic ester hydrolase activity
GO:0004699	0.601507625610602	calcium-independent protein kinase C activity
GO:0016032	0.601159955235798	viral process
GO:0048515	0.600746318304033	spermatid differentiation
GO:0071310	0.600311965116203	cellular response to organic substance
GO:0071495	0.600311965116203	cellular response to endogenous stimulus
GO:0008234	0.599520720831021	cysteine-type peptidase activity
GO:0043547	0.59793852337368	positive regulation of GTPase activity
GO:0051345	0.59793852337368	positive regulation of hydrolase activity
GO:0001784	0.595886494286472	phosphotyrosine residue binding
GO:0045309	0.595886494286472	protein phosphorylated amino acid binding
GO:0051219	0.595886494286472	phosphoprotein binding
GO:0007051	0.595472562006872	spindle organization
GO:0007052	0.595472562006872	mitotic spindle organization
GO:0051225	0.595472562006872	spindle assembly
GO:0090307	0.595472562006872	mitotic spindle assembly
GO:1902850	0.595472562006872	microtubule cytoskeleton organization involved in mitosis
GO:0015629	0.591725866784581	actin cytoskeleton
GO:0045569	0.59130056715103	TRAIL binding
GO:0040029	0.59094376361667	regulation of gene expression, epigenetic
GO:0016441	0.589695223241728	posttranscriptional gene silencing
GO:0035194	0.589695223241728	posttranscriptional gene silencing by RNA
GO:0035195	0.589695223241728	gene silencing by miRNA
GO:0060147	0.589695223241728	regulation of posttranscriptional gene silencing
GO:0060964	0.589695223241728	regulation of gene silencing by miRNA
GO:0060966	0.589695223241728	regulation of gene silencing by RNA
GO:0060968	0.589695223241728	regulation of gene silencing
GO:0042562	0.588929404477721	hormone binding
GO:0035556	0.586968963954071	intracellular signal transduction
GO:0005544	0.586774898942014	calcium-dependent phospholipid binding
GO:0007098	0.584238667351625	centrosome cycle
GO:0007099	0.584238667351625	centriole replication
GO:0031023	0.584238667351625	microtubule organizing center organization
GO:0051298	0.584238667351625	centrosome duplication
GO:0098534	0.584238667351625	centriole assembly
GO:0070887	0.583599394403574	cellular response to chemical stimulus
GO:0016567	0.581090237936821	protein ubiquitination
GO:0046873	0.581057746164887	metal ion transmembrane transporter activity
GO:0051260	0.580763372591707	protein homooligomerization
GO:0030301	0.579467987132978	cholesterol transport
GO:0032367	0.579467987132978	intracellular cholesterol transport
GO:0051704	0.579228655119827	multi-organism process
GO:0017174	0.578170235165342	glycine N-methyltransferase activity
GO:0005326	0.577268349584636	neurotransmitter transporter activity
GO:0005328	0.577268349584636	neurotransmitter:sodium symporter activity
GO:0015291	0.577268349584636	secondary active transmembrane transporter activity
GO:0015081	0.577268349584636	sodium ion transmembrane transporter activity
GO:0015293	0.577268349584636	symporter activity
GO:0015294	0.577268349584636	solute:cation symporter activity
GO:0015370	0.577268349584636	solute:sodium symporter activity
GO:0010033	0.575299084126788	response to organic substance
GO:0002252	0.574185995820983	immune effector process
GO:0009615	0.574185995820983	response to virus
GO:0051607	0.574185995820983	defense response to virus
GO:0005891	0.573589284543978	voltage-gated calcium channel complex
GO:0034703	0.573589284543978	cation channel complex
GO:0034704	0.573589284543978	calcium channel complex
GO:0036128	0.573589284543978	CatSper complex
GO:0009719	0.567560831139925	response to endogenous stimulus
GO:0008017	0.567531173790459	microtubule binding
GO:0042802	0.565208377405697	identical protein binding
GO:0050789	0.563695914744725	regulation of biological process
GO:0043240	0.563135573962447	Fanconi anaemia nuclear complex
GO:0016458	0.562887989741789	gene silencing
GO:0007154	0.561691120243545	cell communication
GO:0031047	0.561670225743346	gene silencing by RNA
GO:0005575	0.559337665829117	cellular_component
GO:0032182	0.559056888212355	ubiquitin-like protein binding
GO:0043130	0.559056888212355	ubiquitin binding
GO:0023052	0.557332871327937	signaling
GO:0007165	0.555153746870133	signal transduction
GO:0050794	0.555066581891821	regulation of cellular process
GO:0000255	0.554540784015731	allantoin metabolic process
GO:0019428	0.554540784015731	allantoin biosynthetic process
GO:0051259	0.551841477694271	protein complex oligomerization
GO:0065007	0.551579982759335	biological regulation
GO:0007155	0.550352997050108	cell adhesion
GO:0022610	0.550352997050108	biological adhesion
GO:0010498	0.541348778648539	proteasomal protein catabolic process
GO:0030433	0.541348778648539	ubiquitin-dependent ERAD pathway
GO:0034976	0.541348778648539	response to endoplasmic reticulum stress
GO:0036503	0.541348778648539	ERAD pathway
GO:0043161	0.541348778648539	proteasome-mediated ubiquitin-dependent protein catabolic process
GO:0008237	0.541120185361876	metallopeptidase activity
GO:0043254	0.537658145951241	regulation of protein complex assembly
GO:0044087	0.537658145951241	regulation of cellular component biogenesis
GO:0003779	0.5348443069234	actin binding
GO:0007417	0.532820375891368	central nervous system development
GO:0048522	0.531774229036497	positive regulation of cellular process
GO:0008119	0.531737483661925	thiopurine S-methyltransferase activity
GO:0008172	0.531737483661925	S-methyltransferase activity
GO:0005216	0.531513481426083	ion channel activity
GO:0005261	0.531513481426083	cation channel activity
GO:0005267	0.531513481426083	potassium channel activity
GO:0015079	0.531513481426083	potassium ion transmembrane transporter activity
GO:0015267	0.531513481426083	channel activity
