GO	CC	annotation
GO:0043414	0.925399053390133	macromolecule methylation
GO:0000149	0.921958131515141	SNARE binding
GO:0019905	0.921958131515141	syntaxin binding
GO:0098796	0.919650377331308	membrane protein complex
GO:0004792	0.906525627202826	thiosulfate sulfurtransferase activity
GO:0140096	0.903907557234769	catalytic activity, acting on a protein
GO:0003995	0.899689394356452	acyl-CoA dehydrogenase activity
GO:0005815	0.898639969261682	microtubule organizing center
GO:0005199	0.888244415745201	structural constituent of cell wall
GO:0098800	0.886098233850673	inner mitochondrial membrane protein complex
GO:0006089	0.885972325361172	lactate metabolic process
GO:0006805	0.885972325361172	xenobiotic metabolic process
GO:0009636	0.885972325361172	response to toxic substance
GO:0009407	0.885972325361172	toxin catabolic process
GO:0009410	0.885972325361172	response to xenobiotic stimulus
GO:0009850	0.885972325361172	auxin metabolic process
GO:0009852	0.885972325361172	auxin catabolic process
GO:0010124	0.885972325361172	phenylacetate catabolic process
GO:0010817	0.885972325361172	regulation of hormone levels
GO:0019516	0.885972325361172	lactate oxidation
GO:0042178	0.885972325361172	xenobiotic catabolic process
GO:0042445	0.885972325361172	hormone metabolic process
GO:0042447	0.885972325361172	hormone catabolic process
GO:0042537	0.885972325361172	benzene-containing compound metabolic process
GO:0071466	0.885972325361172	cellular response to xenobiotic stimulus
GO:0072329	0.885972325361172	monocarboxylic acid catabolic process
GO:0098754	0.885972325361172	detoxification
GO:1901615	0.885972325361172	organic hydroxy compound metabolic process
GO:0009279	0.885972325361172	cell outer membrane
GO:0030288	0.885972325361172	outer membrane-bounded periplasmic space
GO:0030313	0.885972325361172	cell envelope
GO:0042597	0.885972325361172	periplasmic space
GO:0044462	0.885972325361172	external encapsulating structure part
GO:0001539	0.885972325361172	cilium or flagellum-dependent cell motility
GO:0019079	0.885972325361172	viral genome replication
GO:0048870	0.885972325361172	cell motility
GO:0051674	0.885972325361172	localization of cell
GO:0071973	0.885972325361172	bacterial-type flagellum-dependent cell motility
GO:0097588	0.885972325361172	archaeal or bacterial-type flagellum-dependent cell motility
GO:0042834	0.885972325361172	peptidoglycan binding
GO:0008236	0.885972325361172	serine-type peptidase activity
GO:0017171	0.885972325361172	serine hydrolase activity
GO:0050220	0.871649096866524	prostaglandin-E synthase activity
GO:0000723	0.871560573800931	telomere maintenance
GO:0001101	0.871560573800931	response to acid chemical
GO:0002682	0.871560573800931	regulation of immune system process
GO:0002831	0.871560573800931	regulation of response to biotic stimulus
GO:0022900	0.871560573800931	electron transport chain
GO:0006304	0.871560573800931	DNA modification
GO:0006305	0.871560573800931	DNA alkylation
GO:0006306	0.871560573800931	DNA methylation
GO:0009790	0.871560573800931	embryo development
GO:0008037	0.871560573800931	cell recognition
GO:0009269	0.871560573800931	response to desiccation
GO:0009314	0.871560573800931	response to radiation
GO:0009414	0.871560573800931	response to water deprivation
GO:0009415	0.871560573800931	response to water
GO:0009416	0.871560573800931	response to light stimulus
GO:0009767	0.871560573800931	photosynthetic electron transport chain
GO:0009627	0.871560573800931	systemic acquired resistance
GO:0009628	0.871560573800931	response to abiotic stimulus
GO:0009648	0.871560573800931	photoperiodism
GO:0009664	0.871560573800931	plant-type cell wall organization
GO:0009723	0.871560573800931	response to ethylene
GO:0009755	0.871560573800931	hormone-mediated signaling pathway
GO:0009791	0.871560573800931	post-embryonic development
GO:0009793	0.871560573800931	embryo development ending in seed dormancy
GO:0009814	0.871560573800931	defense response, incompatible interaction
GO:0009856	0.871560573800931	pollination
GO:0009873	0.871560573800931	ethylene-activated signaling pathway
GO:0009875	0.871560573800931	pollen-pistil interaction
GO:0010112	0.871560573800931	regulation of systemic acquired resistance
GO:0010154	0.871560573800931	fruit development
GO:0010228	0.871560573800931	vegetative to reproductive phase transition of meristem
GO:0010374	0.871560573800931	stomatal complex development
GO:0031347	0.871560573800931	regulation of defense response
GO:0032101	0.871560573800931	regulation of response to external stimulus
GO:0032200	0.871560573800931	telomere organization
GO:0043900	0.871560573800931	regulation of multi-organism process
GO:0044706	0.871560573800931	multi-multicellular organism process
GO:0044728	0.871560573800931	DNA methylation or demethylation
GO:0045088	0.871560573800931	regulation of innate immune response
GO:0048316	0.871560573800931	seed development
GO:0048544	0.871560573800931	recognition of pollen
GO:0048573	0.871560573800931	photoperiodism, flowering
GO:0048580	0.871560573800931	regulation of post-embryonic development
GO:0048582	0.871560573800931	positive regulation of post-embryonic development
GO:0048608	0.871560573800931	reproductive structure development
GO:0050776	0.871560573800931	regulation of immune response
GO:0051094	0.871560573800931	positive regulation of developmental process
GO:0051240	0.871560573800931	positive regulation of multicellular organismal process
GO:0060249	0.871560573800931	anatomical structure homeostasis
GO:0061458	0.871560573800931	reproductive system development
GO:0071369	0.871560573800931	cellular response to ethylene stimulus
GO:0071669	0.871560573800931	plant-type cell wall organization or biogenesis
GO:0090558	0.871560573800931	plant epidermis development
GO:2000026	0.871560573800931	regulation of multicellular organismal development
GO:2000028	0.871560573800931	regulation of photoperiodism, flowering
GO:2000038	0.871560573800931	regulation of stomatal complex development
GO:2000123	0.871560573800931	positive regulation of stomatal complex development
GO:2000241	0.871560573800931	regulation of reproductive process
GO:0004143	0.871560573800931	diacylglycerol kinase activity
GO:0016636	0.871560573800931	oxidoreductase activity, acting on the CH-CH group of donors, iron-sulfur protein as acceptor
GO:0051743	0.871560573800931	red chlorophyll catabolite reductase activity
GO:0071203	0.871560573800931	WASH complex
GO:0008289	0.871560573800931	lipid binding
GO:0000271	0.871560573800931	polysaccharide biosynthetic process
GO:0009733	0.871560573800931	response to auxin
GO:0010383	0.871560573800931	cell wall polysaccharide metabolic process
GO:0010410	0.871560573800931	hemicellulose metabolic process
GO:0033692	0.871560573800931	cellular polysaccharide biosynthetic process
GO:0034637	0.871560573800931	cellular carbohydrate biosynthetic process
GO:0044036	0.871560573800931	cell wall macromolecule metabolic process
GO:0044038	0.871560573800931	cell wall macromolecule biosynthetic process
GO:0044262	0.871560573800931	cellular carbohydrate metabolic process
GO:0044264	0.871560573800931	cellular polysaccharide metabolic process
GO:0045491	0.871560573800931	xylan metabolic process
GO:0045492	0.871560573800931	xylan biosynthetic process
GO:0070589	0.871560573800931	cellular component macromolecule biosynthetic process
GO:0070592	0.871560573800931	cell wall polysaccharide biosynthetic process
GO:0031519	0.871560573800931	PcG protein complex
GO:0016837	0.871560573800931	carbon-oxygen lyase activity, acting on polysaccharides
GO:0030570	0.871560573800931	pectate lyase activity
GO:0033926	0.871560573800931	glycopeptide alpha-N-acetylgalactosaminidase activity
GO:0140103	0.871560573800931	catalytic activity, acting on a glycoprotein
GO:0007030	0.871560573800931	Golgi organization
GO:0006555	0.871560573800931	methionine metabolic process
GO:0009066	0.871560573800931	aspartate family amino acid metabolic process
GO:0009067	0.871560573800931	aspartate family amino acid biosynthetic process
GO:0009086	0.871560573800931	methionine biosynthetic process
GO:0019509	0.871560573800931	L-methionine salvage from methylthioadenosine
GO:0043094	0.871560573800931	cellular metabolic compound salvage
GO:0043102	0.871560573800931	amino acid salvage
GO:0071265	0.871560573800931	L-methionine biosynthetic process
GO:0071267	0.871560573800931	L-methionine salvage
GO:0007015	0.871560573800931	actin filament organization
GO:0097435	0.871560573800931	supramolecular fiber organization
GO:0016050	0.871560573800931	vesicle organization
GO:0019899	0.871268183348754	enzyme binding
GO:0008156	0.869815572401547	negative regulation of DNA replication
GO:0008643	0.869815572401547	carbohydrate transport
GO:0009401	0.869815572401547	phosphoenolpyruvate-dependent sugar phosphotransferase system
GO:0032297	0.869815572401547	negative regulation of DNA-dependent DNA replication initiation
GO:0042618	0.869815572401547	poly-hydroxybutyrate metabolic process
GO:0042619	0.869815572401547	poly-hydroxybutyrate biosynthetic process
GO:1901440	0.869815572401547	poly(hydroxyalkanoate) metabolic process
GO:1901441	0.869815572401547	poly(hydroxyalkanoate) biosynthetic process
GO:2000104	0.869815572401547	negative regulation of DNA-dependent DNA replication
GO:0004474	0.869815572401547	malate synthase activity
GO:0008658	0.869815572401547	penicillin binding
GO:0009007	0.869815572401547	site-specific DNA-methyltransferase (adenine-specific) activity
GO:0009008	0.869815572401547	DNA-methyltransferase activity
GO:0031406	0.869815572401547	carboxylic acid binding
GO:0033293	0.869815572401547	monocarboxylic acid binding
GO:0043177	0.869815572401547	organic acid binding
GO:0000904	0.869815572401547	cell morphogenesis involved in differentiation
GO:0006935	0.869815572401547	chemotaxis
GO:0007286	0.869815572401547	spermatid development
GO:0007291	0.869815572401547	sperm individualization
GO:0007349	0.869815572401547	cellularization
GO:0007409	0.869815572401547	axonogenesis
GO:0007411	0.869815572401547	axon guidance
GO:0022008	0.869815572401547	neurogenesis
GO:0030182	0.869815572401547	neuron differentiation
GO:0031175	0.869815572401547	neuron projection development
GO:0032990	0.869815572401547	cell part morphogenesis
GO:0042330	0.869815572401547	taxis
GO:0048666	0.869815572401547	neuron development
GO:0048667	0.869815572401547	cell morphogenesis involved in neuron differentiation
GO:0048699	0.869815572401547	generation of neurons
GO:0048812	0.869815572401547	neuron projection morphogenesis
GO:0048858	0.869815572401547	cell projection morphogenesis
GO:0061564	0.869815572401547	axon development
GO:0097485	0.869815572401547	neuron projection guidance
GO:0120039	0.869815572401547	plasma membrane bounded cell projection morphogenesis
GO:0015074	0.869815572401547	DNA integration
GO:0090729	0.869815572401547	toxin activity
GO:0030145	0.864141551615302	manganese ion binding
GO:0043565	0.86277422848009	sequence-specific DNA binding
GO:0008830	0.858110726926286	dTDP-4-dehydrorhamnose 3,5-epimerase activity
GO:0030036	0.853456754977437	actin cytoskeleton organization
GO:0030029	0.853456754977437	actin filament-based process
GO:0030246	0.848389986694581	carbohydrate binding
GO:0006302	0.846733108232587	double-strand break repair
GO:0040011	0.846557674500133	locomotion
GO:0019213	0.846557674500133	deacetylase activity
GO:0005892	0.844832996653232	acetylcholine-gated channel complex
GO:0043235	0.844832996653232	receptor complex
GO:0098802	0.844832996653232	plasma membrane receptor complex
GO:0016042	0.84067529194694	lipid catabolic process
GO:1990234	0.839307882991145	transferase complex
GO:0008410	0.831636160010912	CoA-transferase activity
GO:0004560	0.824712931425507	alpha-L-fucosidase activity
GO:0015928	0.824712931425507	fucosidase activity
GO:0006820	0.824002662319998	anion transport
GO:0030990	0.819699467414577	intraciliary transport particle
GO:0030991	0.819699467414577	intraciliary transport particle A
GO:0017062	0.814733941013468	respiratory chain complex III assembly
GO:0034551	0.814733941013468	mitochondrial respiratory chain complex III assembly
GO:0016763	0.805137936672607	transferase activity, transferring pentosyl groups
GO:0006890	0.795640426136344	retrograde vesicle-mediated transport, Golgi to ER
GO:0008218	0.792491654292972	bioluminescence
GO:0009236	0.790801150267151	cobalamin biosynthetic process
GO:0015689	0.790801150267151	molybdate ion transport
GO:0033014	0.790801150267151	tetrapyrrole biosynthetic process
GO:0042274	0.790801150267151	ribosomal small subunit biogenesis
GO:0008855	0.790801150267151	exodeoxyribonuclease VII activity
GO:0016925	0.784955043830766	protein sumoylation
GO:0048519	0.784955043830766	negative regulation of biological process
GO:0050511	0.776436522246595	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity
GO:0016153	0.776021571030919	urocanate hydratase activity
GO:0004180	0.774882109559465	carboxypeptidase activity
GO:0004181	0.774882109559465	metallocarboxypeptidase activity
GO:0016854	0.771786499315213	racemase and epimerase activity
GO:0016857	0.771786499315213	racemase and epimerase activity, acting on carbohydrates and derivatives
GO:0048523	0.763150570086609	negative regulation of cellular process
GO:0005085	0.76269079021568	guanyl-nucleotide exchange factor activity
GO:0005869	0.760309319501047	dynactin complex
GO:0005875	0.760309319501047	microtubule associated complex
GO:0031975	0.760309319501047	envelope
GO:0009045	0.755814275192396	xylose isomerase activity
GO:0071944	0.7553229903305	cell periphery
GO:0016192	0.755261984020552	vesicle-mediated transport
GO:0016805	0.747590654223196	dipeptidase activity
GO:0003682	0.746451347676658	chromatin binding
GO:0031967	0.73883918659906	organelle envelope
GO:0004791	0.728973029370156	thioredoxin-disulfide reductase activity
GO:0016668	0.728973029370156	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor
GO:0031090	0.728008429993891	organelle membrane
GO:0005740	0.726606968701913	mitochondrial envelope
GO:0031966	0.726606968701913	mitochondrial membrane
GO:0009110	0.717343595998369	vitamin biosynthetic process
GO:0042364	0.717343595998369	water-soluble vitamin biosynthetic process
GO:0019028	0.716351380539381	viral capsid
GO:0016840	0.716148054831071	carbon-nitrogen lyase activity
GO:0016841	0.716148054831071	ammonia-lyase activity
GO:0005549	0.716148054831071	odorant binding
GO:0010970	0.710025690488691	transport along microtubule
GO:0030705	0.710025690488691	cytoskeleton-dependent intracellular transport
GO:0031503	0.710025690488691	protein-containing complex localization
GO:0042073	0.710025690488691	intraciliary transport
GO:0044782	0.710025690488691	cilium organization
GO:0099111	0.710025690488691	microtubule-based transport
GO:0001653	0.709096667891489	peptide receptor activity
GO:0004930	0.709096667891489	G protein-coupled receptor activity
GO:0008528	0.709096667891489	G protein-coupled peptide receptor activity
GO:0005515	0.709096667891489	protein binding
GO:0006353	0.698851336486214	DNA-templated transcription, termination
GO:0030695	0.693525113086448	GTPase regulator activity
GO:0060589	0.693525113086448	nucleoside-triphosphatase regulator activity
GO:0005886	0.693525113086448	plasma membrane
GO:0006888	0.689427353102429	ER to Golgi vesicle-mediated transport
GO:0009055	0.679762655821137	electron transfer activity
GO:0033108	0.675724630260273	mitochondrial respiratory chain complex assembly
GO:0006342	0.674655879237139	chromatin silencing
GO:0045814	0.674655879237139	negative regulation of gene expression, epigenetic
GO:0042393	0.671582767375174	histone binding
GO:0016485	0.666743437805149	protein processing
GO:0030908	0.666743437805149	protein splicing
GO:0015850	0.662221574164474	organic hydroxy compound transport
GO:0015918	0.662221574164474	sterol transport
GO:0032365	0.662221574164474	intracellular lipid transport
GO:0032366	0.662221574164474	intracellular sterol transport
GO:0070273	0.661606968936584	phosphatidylinositol-4-phosphate binding
GO:0015708	0.645001041351961	silicic acid import across plasma membrane
GO:0098661	0.645001041351961	inorganic anion transmembrane transport
GO:0098739	0.645001041351961	import across plasma membrane
GO:0004312	0.644984801353781	fatty acid synthase activity
GO:0005976	0.64217136136742	polysaccharide metabolic process
GO:0030030	0.631455802558878	cell projection organization
GO:0120036	0.631455802558878	plasma membrane bounded cell projection organization
GO:0006450	0.629653466251166	regulation of translational fidelity
GO:0016846	0.623818695248036	carbon-sulfur lyase activity
GO:0000785	0.621739117371442	chromatin
GO:0000790	0.621739117371442	nuclear chromatin
GO:0031011	0.621739117371442	Ino80 complex
GO:0033202	0.621739117371442	DNA helicase complex
GO:0070603	0.621739117371442	SWI/SNF superfamily-type complex
GO:0097346	0.621739117371442	INO80-type complex
GO:1904949	0.621739117371442	ATPase complex
GO:0006869	0.621622358653965	lipid transport
GO:0019838	0.618370949364569	growth factor binding
GO:0017134	0.618370949364569	fibroblast growth factor binding
GO:0000266	0.614778924497683	mitochondrial fission
GO:0008408	0.607544637226727	3'-5' exonuclease activity
GO:0004731	0.603652192492782	purine-nucleoside phosphorylase activity
GO:0017061	0.603652192492782	S-methyl-5-thioadenosine phosphorylase activity
GO:0004830	0.598642849761229	tryptophan-tRNA ligase activity
GO:0032039	0.598170244952678	integrator complex
GO:0048193	0.594821700581429	Golgi vesicle transport
GO:0006323	0.58952547617689	DNA packaging
GO:0071103	0.58952547617689	DNA conformation change
GO:0004749	0.579887525744515	ribose phosphate diphosphokinase activity
GO:0016778	0.579887525744515	diphosphotransferase activity
GO:0017016	0.568033722840345	Ras GTPase binding
GO:0017048	0.568033722840345	Rho GTPase binding
GO:0031267	0.568033722840345	small GTPase binding
GO:0042398	0.568033722840345	cellular modified amino acid biosynthetic process
GO:0012505	0.565404754091328	endomembrane system
GO:0048583	0.546318852432594	regulation of response to stimulus
GO:0007623	0.544875604030639	circadian rhythm
GO:0042752	0.544875604030639	regulation of circadian rhythm
GO:0042753	0.544875604030639	positive regulation of circadian rhythm
GO:0048511	0.544875604030639	rhythmic process
GO:0005746	0.544875604030639	mitochondrial respiratory chain
GO:0001871	0.540044026784805	pattern binding
GO:0030247	0.540044026784805	polysaccharide binding
GO:0010011	0.537313334537356	auxin binding
GO:0043169	0.534386771630712	cation binding
GO:0016798	0.528084814309761	hydrolase activity, acting on glycosyl bonds
GO:0003909	0.522616206526261	DNA ligase activity
GO:0016886	0.522616206526261	ligase activity, forming phosphoric ester bonds
GO:0016570	0.518731389556617	histone modification
GO:0016569	0.518731389556617	covalent chromatin modification
GO:0048311	0.516586455672245	mitochondrion distribution
GO:0048312	0.516586455672245	intracellular distribution of mitochondria
GO:0051646	0.516586455672245	mitochondrion localization
GO:0008767	0.511946220241328	UDP-galactopyranose mutase activity
GO:0017056	0.511946220241328	structural constituent of nuclear pore
GO:0042302	0.509068489506464	structural constituent of cuticle
GO:0022607	0.509068489506464	cellular component assembly
GO:0017000	0.507845178358506	antibiotic biosynthetic process
GO:0016158	0.507845178358506	3-phytase activity
GO:0004527	0.506912709336299	exonuclease activity
GO:0043531	0.503043630610042	ADP binding
GO:0006771	0.501467972398152	riboflavin metabolic process
GO:0009231	0.501467972398152	riboflavin biosynthetic process
GO:0042726	0.501467972398152	flavin-containing compound metabolic process
GO:0042727	0.501467972398152	flavin-containing compound biosynthetic process
GO:0016603	0.500392309243329	glutaminyl-peptide cyclotransferase activity
GO:0007018	0.489710571378599	microtubule-based movement
GO:0004222	0.484760523405369	metalloendopeptidase activity
GO:0006928	0.484590526921516	movement of cell or subcellular component
GO:0015630	0.482925919153702	microtubule cytoskeleton
GO:0003713	0.480116721841589	transcription coactivator activity
GO:0009555	0.473648752410092	pollen development
GO:0048229	0.473648752410092	gametophyte development
GO:0005654	0.467229981397272	nucleoplasm
GO:0044451	0.467229981397272	nucleoplasm part
GO:0004112	0.464129714537982	cyclic-nucleotide phosphodiesterase activity
GO:0030001	0.462295167734705	metal ion transport
GO:0046872	0.458829163128544	metal ion binding
GO:0019866	0.454394469249538	organelle inner membrane
GO:2001070	0.452889531318593	starch binding
GO:0051301	0.45090358747714	cell division
GO:0008081	0.4469632586577	phosphoric diester hydrolase activity
GO:0008773	0.443660397960618	[protein-PII] uridylyltransferase activity
GO:0070569	0.443660397960618	uridylyltransferase activity
GO:0031409	0.433369090063087	pigment binding
GO:0008242	0.432759655659657	omega peptidase activity
GO:0009237	0.431502799712277	siderophore metabolic process
GO:0019184	0.431502799712277	nonribosomal peptide biosynthetic process
GO:0019290	0.431502799712277	siderophore biosynthetic process
GO:0008966	0.431502799712277	phosphoglucosamine mutase activity
GO:0006835	0.417494695860655	dicarboxylic acid transport
GO:0015743	0.417494695860655	malate transport
GO:0015740	0.417494695860655	C4-dicarboxylate transport
GO:0051640	0.414634003253771	organelle localization
GO:0017022	0.414567420079028	myosin binding
GO:0019900	0.404729707822178	kinase binding
GO:0019901	0.404606450115134	protein kinase binding
GO:0065003	0.394906638889858	protein-containing complex assembly
GO:0016773	0.394457983258646	phosphotransferase activity, alcohol group as acceptor
GO:0009249	0.369187581431798	protein lipoylation
GO:0018065	0.369187581431798	protein-cofactor linkage
GO:1901981	0.366428144985733	phosphatidylinositol phosphate binding
GO:0120114	0.363139564869086	Sm-like protein family complex
GO:0009404	0.352637701963385	toxin metabolic process
GO:0005743	0.350721970906398	mitochondrial inner membrane
GO:0046558	0.341764817129213	arabinan endo-1,5-alpha-L-arabinosidase activity
GO:0003697	0.340180626662924	single-stranded DNA binding
GO:0045229	0.336902232275217	external encapsulating structure organization
GO:0071555	0.336902232275217	cell wall organization
GO:0000272	0.332950764320855	polysaccharide catabolic process
GO:0016052	0.332950764320855	carbohydrate catabolic process
GO:0006760	0.329008552512	folic acid-containing compound metabolic process
GO:0009396	0.329008552512	folic acid-containing compound biosynthetic process
GO:0042559	0.329008552512	pteridine-containing compound biosynthetic process
GO:0070469	0.328208751955362	respiratory chain
GO:0007264	0.321226090857647	small GTPase mediated signal transduction
GO:0030014	0.32101641408264	CCR4-NOT complex
GO:0005637	0.314690466275452	nuclear inner membrane
GO:0005639	0.314690466275452	integral component of nuclear inner membrane
GO:0031229	0.314690466275452	intrinsic component of nuclear inner membrane
GO:0031300	0.314690466275452	intrinsic component of organelle membrane
GO:0031301	0.314690466275452	integral component of organelle membrane
GO:0031965	0.314690466275452	nuclear membrane
GO:0044453	0.314690466275452	nuclear membrane part
GO:0031929	0.314690466275452	TOR signaling
GO:0032006	0.314690466275452	regulation of TOR signaling
GO:0001897	0.31336273325035	cytolysis by symbiont of host cells
GO:0001906	0.31336273325035	cell killing
GO:0001907	0.31336273325035	killing by symbiont of host cells
GO:0019835	0.31336273325035	cytolysis
GO:0009403	0.31336273325035	toxin biosynthetic process
GO:0019836	0.31336273325035	hemolysis by symbiont of host erythrocytes
GO:0031640	0.31336273325035	killing of cells of other organism
GO:0033609	0.31336273325035	oxalate metabolic process
GO:0035821	0.31336273325035	modification of morphology or physiology of other organism
GO:0043385	0.31336273325035	mycotoxin metabolic process
GO:0043386	0.31336273325035	mycotoxin biosynthetic process
GO:0044003	0.31336273325035	modification by symbiont of host morphology or physiology
GO:0044004	0.31336273325035	disruption by symbiont of host cell
GO:0044179	0.31336273325035	hemolysis in other organism
GO:0044364	0.31336273325035	disruption of cells of other organism
GO:0051701	0.31336273325035	interaction with host
GO:0051715	0.31336273325035	cytolysis in other organism
GO:0051801	0.31336273325035	cytolysis in other organism involved in symbiotic interaction
GO:0051817	0.31336273325035	modification of morphology or physiology of other organism involved in symbiotic interaction
GO:0051818	0.31336273325035	disruption of cells of other organism involved in symbiotic interaction
GO:0051883	0.31336273325035	killing of cells in other organism involved in symbiotic interaction
GO:0052331	0.31336273325035	hemolysis in other organism involved in symbiotic interaction
GO:0016977	0.31336273325035	chitosanase activity
GO:0050032	0.31336273325035	L-rhamnonate dehydratase activity
GO:0044455	0.31336273325035	mitochondrial membrane part
GO:0015035	0.31336273325035	protein disulfide oxidoreductase activity
GO:0043087	0.310580425917385	regulation of GTPase activity
GO:0051336	0.310580425917385	regulation of hydrolase activity
GO:0019012	0.307946648230965	virion
GO:0044423	0.307946648230965	virion part
GO:0009966	0.307525432461454	regulation of signal transduction
GO:0010646	0.307525432461454	regulation of cell communication
GO:0050188	0.307345790776987	phosphoenolpyruvate mutase activity
GO:0009063	0.305581817898809	cellular amino acid catabolic process
GO:0000184	0.305455033982868	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
GO:0004820	0.304902672902693	glycine-tRNA ligase activity
GO:0019722	0.302367120110766	calcium-mediated signaling
GO:0019932	0.302367120110766	second-messenger-mediated signaling
GO:0000502	0.298772724108011	proteasome complex
GO:1905368	0.298772724108011	peptidase complex
GO:1905369	0.298772724108011	endopeptidase complex
GO:0050790	0.298772724108011	regulation of catalytic activity
GO:0009439	0.297227374014206	cyanate metabolic process
GO:0045277	0.290938430104566	respiratory chain complex IV
GO:0098803	0.290938430104566	respiratory chain complex
GO:0004843	0.278998038533698	thiol-dependent ubiquitin-specific protease activity
GO:0036459	0.278998038533698	thiol-dependent ubiquitinyl hydrolase activity
GO:0019783	0.278998038533698	ubiquitin-like protein-specific protease activity
GO:0101005	0.278998038533698	ubiquitinyl hydrolase activity
GO:0000724	0.275716905384763	double-strand break repair via homologous recombination
GO:0000725	0.275716905384763	recombinational repair
GO:0004620	0.268553625704111	phospholipase activity
GO:0016298	0.268553625704111	lipase activity
GO:0019904	0.268553625704111	protein domain specific binding
GO:0006996	0.259126403846054	organelle organization
GO:0008418	0.248951907600159	protein-N-terminal asparagine amidohydrolase activity
GO:0050825	0.245100536858126	ice binding
GO:0050824	0.245100536858126	water binding
GO:0065009	0.239049767139059	regulation of molecular function
GO:0015926	0.239049014930635	glucosidase activity
GO:0051020	0.234616032509659	GTPase binding
GO:0016799	0.229945128501976	hydrolase activity, hydrolyzing N-glycosyl compounds
GO:0004129	0.226659454636319	cytochrome-c oxidase activity
GO:0015002	0.226659454636319	heme-copper terminal oxidase activity
GO:0015078	0.226659454636319	proton transmembrane transporter activity
GO:0016675	0.226659454636319	oxidoreductase activity, acting on a heme group of donors
GO:0016676	0.226659454636319	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor
GO:0007062	0.224829465581194	sister chromatid cohesion
GO:0007064	0.224829465581194	mitotic sister chromatid cohesion
GO:0001510	0.218944324227752	RNA methylation
GO:0036265	0.218944324227752	RNA (guanine-N7)-methylation
GO:0004690	0.217209545362102	cyclic nucleotide-dependent protein kinase activity
GO:0004692	0.217209545362102	cGMP-dependent protein kinase activity
GO:0048518	0.217031190829268	positive regulation of biological process
GO:0016638	0.216849448986921	oxidoreductase activity, acting on the CH-NH2 group of donors
GO:0016639	0.216849448986921	oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor
GO:0048646	0.211247556818661	anatomical structure formation involved in morphogenesis
GO:0071107	0.211217400156465	response to parathyroid hormone
GO:0030798	0.200307211159657	trans-aconitate 2-methyltransferase activity
GO:0007338	0.197621649294124	single fertilization
GO:0009566	0.197621649294124	fertilization
GO:0019031	0.196386334357837	viral envelope
GO:0036338	0.196386334357837	viral membrane
GO:0008761	0.196386334357837	UDP-N-acetylglucosamine 2-epimerase activity
GO:0008798	0.196386334357837	beta-aspartyl-peptidase activity
GO:0005773	0.194534467791374	vacuole
GO:0006903	0.190078323724524	vesicle targeting
GO:0006900	0.190078323724524	vesicle budding from membrane
GO:0006901	0.190078323724524	vesicle coating
GO:0048194	0.190078323724524	Golgi vesicle budding
GO:0048199	0.190078323724524	vesicle targeting, to, from or within Golgi
GO:0048207	0.190078323724524	vesicle targeting, rough ER to cis-Golgi
GO:0048208	0.190078323724524	COPII vesicle coating
