GO	CC	annotation
GO:0008384	0.836073031689951	IkappaB kinase activity
GO:0004896	0.834915035070018	cytokine receptor activity
GO:0004908	0.834915035070018	interleukin-1 receptor activity
GO:0099080	0.83088003948853	supramolecular complex
GO:0099081	0.83088003948853	supramolecular polymer
GO:0099512	0.83088003948853	supramolecular fiber
GO:0019911	0.828742774539844	structural constituent of myelin sheath
GO:0042742	0.827652339740727	defense response to bacterium
GO:0009617	0.827652339740727	response to bacterium
GO:0044430	0.825976472777035	cytoskeletal part
GO:0003912	0.822675008380558	DNA nucleotidylexotransferase activity
GO:0097159	0.816447666886917	organic cyclic compound binding
GO:1901363	0.816447666886917	heterocyclic compound binding
GO:0001664	0.816212539516821	G protein-coupled receptor binding
GO:0000408	0.813158356490583	EKC/KEOPS complex
GO:0006906	0.813074615564801	vesicle fusion
GO:0006898	0.813074615564801	receptor-mediated endocytosis
GO:0061025	0.813074615564801	membrane fusion
GO:0031338	0.813074615564801	regulation of vesicle fusion
GO:0035493	0.813074615564801	SNARE complex assembly
GO:0035542	0.813074615564801	regulation of SNARE complex assembly
GO:0072583	0.813074615564801	clathrin-dependent endocytosis
GO:0090174	0.813074615564801	organelle membrane fusion
GO:0001881	0.812204135124349	receptor recycling
GO:0043112	0.812204135124349	receptor metabolic process
GO:0005882	0.81201505677092	intermediate filament
GO:0045111	0.81201505677092	intermediate filament cytoskeleton
GO:0099513	0.81201505677092	polymeric cytoskeletal fiber
GO:0004910	0.809671077229589	interleukin-1, type II, blocking receptor activity
GO:2001069	0.807605798176059	glycogen binding
GO:0032007	0.807263956584645	negative regulation of TOR signaling
GO:0045095	0.802430851374525	keratin filament
GO:0001501	0.80165847026328	skeletal system development
GO:0051216	0.80165847026328	cartilage development
GO:0061448	0.80165847026328	connective tissue development
GO:0004697	0.797984672805494	protein kinase C activity
GO:0008201	0.794532182375852	heparin binding
GO:0005183	0.794272426775274	gonadotropin hormone-releasing hormone activity
GO:0019955	0.794272426775274	cytokine binding
GO:0004252	0.79409897167289	serine-type endopeptidase activity
GO:0035004	0.793948106512885	phosphatidylinositol 3-kinase activity
GO:0033043	0.793506521092297	regulation of organelle organization
GO:0044421	0.789057825878532	extracellular region part
GO:0007507	0.78804513389275	heart development
GO:0072359	0.78804513389275	circulatory system development
GO:0004860	0.787010613056321	protein kinase inhibitor activity
GO:0019887	0.787010613056321	protein kinase regulator activity
GO:0019207	0.787010613056321	kinase regulator activity
GO:0019210	0.787010613056321	kinase inhibitor activity
GO:0007166	0.786213891417745	cell surface receptor signaling pathway
GO:0005615	0.784796919529478	extracellular space
GO:0004535	0.779934649073662	poly(A)-specific ribonuclease activity
GO:0043066	0.779120423562981	negative regulation of apoptotic process
GO:0043069	0.779120423562981	negative regulation of programmed cell death
GO:0060548	0.779120423562981	negative regulation of cell death
GO:0004064	0.77055194641608	arylesterase activity
GO:0006821	0.770104432376684	chloride transport
GO:0005539	0.766936508787212	glycosaminoglycan binding
GO:0007265	0.762951470199138	Ras protein signal transduction
GO:0046578	0.762951470199138	regulation of Ras protein signal transduction
GO:0046580	0.762951470199138	negative regulation of Ras protein signal transduction
GO:0051056	0.762951470199138	regulation of small GTPase mediated signal transduction
GO:0051058	0.762951470199138	negative regulation of small GTPase mediated signal transduction
GO:0048306	0.762951470199138	calcium-dependent protein binding
GO:0002080	0.76243560824764	acrosomal membrane
GO:0030667	0.76243560824764	secretory granule membrane
GO:0031225	0.76243560824764	anchored component of membrane
GO:0006303	0.760788751518764	double-strand break repair via nonhomologous end joining
GO:0032947	0.760249463525034	protein-containing complex scaffold activity
GO:0004800	0.759708530852441	thyroxine 5'-deiodinase activity
GO:0031854	0.75676249065886	orexigenic neuropeptide QRFP receptor binding
GO:0071855	0.75676249065886	neuropeptide receptor binding
GO:0005165	0.756078033307513	neurotrophin receptor binding
GO:0005576	0.754021001256328	extracellular region
GO:0008219	0.753228049781856	cell death
GO:0004909	0.751488897975993	interleukin-1, type I, activating receptor activity
GO:0006915	0.750649344395251	apoptotic process
GO:0012501	0.750649344395251	programmed cell death
GO:0043044	0.749979418874441	ATP-dependent chromatin remodeling
GO:0030676	0.747594237831636	Rac guanyl-nucleotide exchange factor activity
GO:0048365	0.747594237831636	Rac GTPase binding
GO:0005126	0.747128410587572	cytokine receptor binding
GO:0003730	0.746023878748386	mRNA 3'-UTR binding
GO:0010941	0.744424390806735	regulation of cell death
GO:0042981	0.744424390806735	regulation of apoptotic process
GO:0043067	0.744424390806735	regulation of programmed cell death
GO:0007283	0.742771935951721	spermatogenesis
GO:0048232	0.742771935951721	male gamete generation
GO:0050954	0.74116606725303	sensory perception of mechanical stimulus
GO:0050877	0.74116606725303	nervous system process
GO:0007600	0.74116606725303	sensory perception
GO:0007605	0.74116606725303	sensory perception of sound
GO:0051018	0.738311315327363	protein kinase A binding
GO:1904970	0.737264222882572	brush border assembly
GO:0034237	0.733942376352817	protein kinase A regulatory subunit binding
GO:0043890	0.733441509827243	N-acetylgalactosamine-6-sulfatase activity
GO:0001669	0.730522494811058	acrosomal vesicle
GO:0097223	0.730522494811058	sperm part
GO:0007399	0.729518611030405	nervous system development
GO:0007169	0.728087112658454	transmembrane receptor protein tyrosine kinase signaling pathway
GO:0043226	0.727825918880492	organelle
GO:0043229	0.72754451770791	intracellular organelle
GO:0045738	0.721576097013749	negative regulation of DNA repair
GO:2000779	0.721576097013749	regulation of double-strand break repair
GO:2000780	0.721576097013749	negative regulation of double-strand break repair
GO:2001021	0.721576097013749	negative regulation of response to DNA damage stimulus
GO:2001032	0.721576097013749	regulation of double-strand break repair via nonhomologous end joining
GO:2001033	0.721576097013749	negative regulation of double-strand break repair via nonhomologous end joining
GO:0009888	0.721302044885382	tissue development
GO:0015631	0.717658365651646	tubulin binding
GO:0005622	0.712764060272843	intracellular
GO:0035064	0.711072885767555	methylated histone binding
GO:0140034	0.711072885767555	methylation-dependent protein binding
GO:0007229	0.704583357221571	integrin-mediated signaling pathway
GO:0005149	0.70454129641023	interleukin-1 receptor binding
GO:0070851	0.70454129641023	growth factor receptor binding
GO:0046332	0.70421021709617	SMAD binding
GO:0030278	0.703743128991133	regulation of ossification
GO:0045595	0.703743128991133	regulation of cell differentiation
GO:0045667	0.703743128991133	regulation of osteoblast differentiation
GO:0030154	0.702522391147391	cell differentiation
GO:0004346	0.701807733904824	glucose-6-phosphatase activity
GO:0050309	0.701807733904824	sugar-terminal-phosphatase activity
GO:0007186	0.699461192284483	G protein-coupled receptor signaling pathway
GO:0005623	0.699152582361696	cell
GO:0044464	0.699152582361696	cell part
GO:0002064	0.69503995699599	epithelial cell development
GO:0003334	0.69503995699599	keratinocyte development
GO:0009913	0.69503995699599	epidermal cell differentiation
GO:0030216	0.69503995699599	keratinocyte differentiation
GO:0030855	0.69503995699599	epithelial cell differentiation
GO:0043588	0.69503995699599	skin development
GO:0060429	0.69503995699599	epithelium development
GO:0004114	0.695017585263596	3',5'-cyclic-nucleotide phosphodiesterase activity
GO:0008544	0.693641288978454	epidermis development
GO:0002376	0.689733985497272	immune system process
GO:0019829	0.689228815867287	cation-transporting ATPase activity
GO:0005388	0.689228815867287	calcium-transporting ATPase activity
GO:0015662	0.689228815867287	ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism
GO:0015085	0.689228815867287	calcium ion transmembrane transporter activity
GO:0022853	0.689228815867287	active ion transmembrane transporter activity
GO:0042625	0.689228815867287	ATPase coupled ion transmembrane transporter activity
GO:0044424	0.681834409920967	intracellular part
GO:0006955	0.681788548742593	immune response
GO:0022412	0.679867625913282	cellular process involved in reproduction in multicellular organism
GO:0045444	0.669793296144972	fat cell differentiation
GO:0012506	0.667765136590809	vesicle membrane
GO:0030659	0.667765136590809	cytoplasmic vesicle membrane
GO:0045569	0.665944087485703	TRAIL binding
GO:0030674	0.665580435497025	protein binding, bridging
GO:0005070	0.665580435497025	SH3/SH2 adaptor activity
GO:0035591	0.665580435497025	signaling adaptor activity
GO:0060090	0.665580435497025	molecular adaptor activity
GO:0001067	0.659346926493154	regulatory region nucleic acid binding
GO:0044212	0.659346926493154	transcription regulatory region DNA binding
GO:0007417	0.649030037830583	central nervous system development
GO:0016010	0.646962010752616	dystrophin-associated glycoprotein complex
GO:0016011	0.646962010752616	dystroglycan complex
GO:0016012	0.646962010752616	sarcoglycan complex
GO:0090665	0.646962010752616	glycoprotein complex
GO:0000428	0.646596469898611	DNA-directed RNA polymerase complex
GO:0016591	0.646596469898611	RNA polymerase II, holoenzyme
GO:0030880	0.646596469898611	RNA polymerase complex
GO:0055029	0.646596469898611	nuclear DNA-directed RNA polymerase complex
GO:0061695	0.646596469898611	transferase complex, transferring phosphorus-containing groups
GO:0007009	0.644995326793768	plasma membrane organization
GO:0005201	0.636880685238976	extracellular matrix structural constituent
GO:0004699	0.634542628578931	calcium-independent protein kinase C activity
GO:0031224	0.633454043166664	intrinsic component of membrane
GO:0044425	0.633442202347986	membrane part
GO:0007420	0.633156503642016	brain development
GO:0021537	0.633156503642016	telencephalon development
GO:0021543	0.633156503642016	pallium development
GO:0021987	0.633156503642016	cerebral cortex development
GO:0030900	0.633156503642016	forebrain development
GO:0060322	0.633156503642016	head development
GO:0005179	0.631698776781748	hormone activity
GO:0016021	0.630970103781758	integral component of membrane
GO:0070513	0.629269074784115	death domain binding
GO:0007281	0.622557430445871	germ cell development
GO:0048284	0.622204500473228	organelle fusion
GO:0051053	0.620445952979433	negative regulation of DNA metabolic process
GO:0003677	0.619772415869907	DNA binding
GO:0000226	0.619569151744439	microtubule cytoskeleton organization
GO:0002252	0.616617915952289	immune effector process
GO:0009615	0.616617915952289	response to virus
GO:0051607	0.616617915952289	defense response to virus
GO:0007017	0.609507203137945	microtubule-based process
GO:0008191	0.606772455314029	metalloendopeptidase inhibitor activity
GO:0006022	0.60206053239044	aminoglycan metabolic process
GO:0006026	0.60206053239044	aminoglycan catabolic process
GO:0006027	0.60206053239044	glycosaminoglycan catabolic process
GO:0030203	0.60206053239044	glycosaminoglycan metabolic process
GO:0030212	0.60206053239044	hyaluronan metabolic process
GO:0030214	0.60206053239044	hyaluronan catabolic process
GO:1901136	0.60206053239044	carbohydrate derivative catabolic process
GO:1903510	0.60206053239044	mucopolysaccharide metabolic process
GO:0007167	0.598708895045498	enzyme linked receptor protein signaling pathway
GO:0007010	0.596578997081829	cytoskeleton organization
GO:0003796	0.596403175341756	lysozyme activity
GO:0061783	0.596403175341756	peptidoglycan muralytic activity
GO:0007275	0.590743401734247	multicellular organism development
GO:0044433	0.590434307373823	cytoplasmic vesicle part
GO:0005891	0.582950518991029	voltage-gated calcium channel complex
GO:0034703	0.582950518991029	cation channel complex
GO:0034704	0.582950518991029	calcium channel complex
GO:0036128	0.582950518991029	CatSper complex
GO:0004869	0.582355778397255	cysteine-type endopeptidase inhibitor activity
GO:0043292	0.581629616108414	contractile fiber
GO:0005861	0.581629616108414	troponin complex
GO:0005865	0.581629616108414	striated muscle thin filament
GO:0030016	0.581629616108414	myofibril
GO:0030017	0.581629616108414	sarcomere
GO:0036379	0.581629616108414	myofilament
GO:0044449	0.581629616108414	contractile fiber part
GO:0008092	0.577170750809856	cytoskeletal protein binding
GO:0007224	0.575914518381063	smoothened signaling pathway
GO:0008017	0.574424103760615	microtubule binding
GO:0007178	0.571301375170325	transmembrane receptor protein serine/threonine kinase signaling pathway
GO:0007179	0.571301375170325	transforming growth factor beta receptor signaling pathway
GO:0070848	0.571301375170325	response to growth factor
GO:0071363	0.571301375170325	cellular response to growth factor stimulus
GO:0071559	0.571301375170325	response to transforming growth factor beta
GO:0071560	0.571301375170325	cellular response to transforming growth factor beta stimulus
GO:0044446	0.57010086403335	intracellular organelle part
GO:0044422	0.569657083641436	organelle part
GO:0000285	0.568550491338248	1-phosphatidylinositol-3-phosphate 5-kinase activity
GO:0016307	0.568550491338248	phosphatidylinositol phosphate kinase activity
GO:0071310	0.565282460359161	cellular response to organic substance
GO:0071495	0.565282460359161	cellular response to endogenous stimulus
GO:0005516	0.563414533553736	calmodulin binding
GO:0070887	0.559280179058359	cellular response to chemical stimulus
GO:0061024	0.552951728726104	membrane organization
GO:0009986	0.552615778656366	cell surface
GO:0010256	0.552568849764728	endomembrane system organization
GO:0017046	0.551441317999237	peptide hormone binding
GO:0042165	0.551441317999237	neurotransmitter binding
GO:0042277	0.551441317999237	peptide binding
GO:0051424	0.551441317999237	corticotropin-releasing hormone binding
GO:0008568	0.542067644498734	microtubule-severing ATPase activity
GO:0010498	0.540914504048759	proteasomal protein catabolic process
GO:0030433	0.540914504048759	ubiquitin-dependent ERAD pathway
GO:0034976	0.540914504048759	response to endoplasmic reticulum stress
GO:0036503	0.540914504048759	ERAD pathway
GO:0043161	0.540914504048759	proteasome-mediated ubiquitin-dependent protein catabolic process
GO:0097264	0.531240111094289	self proteolysis
GO:0032502	0.511971177103645	developmental process
GO:0008063	0.511639717549101	Toll signaling pathway
GO:0001533	0.505227892111288	cornified envelope
GO:0008119	0.503947114999018	thiopurine S-methyltransferase activity
GO:0008172	0.503947114999018	S-methyltransferase activity
GO:0043086	0.502821668404458	negative regulation of catalytic activity
GO:0051341	0.502821668404458	regulation of oxidoreductase activity
GO:0051354	0.502821668404458	negative regulation of oxidoreductase activity
GO:1900757	0.502821668404458	regulation of D-amino-acid oxidase activity
GO:1900758	0.502821668404458	negative regulation of D-amino-acid oxidase activity
GO:0016032	0.498203925883126	viral process
GO:0001765	0.497440339584733	membrane raft assembly
GO:0031579	0.497440339584733	membrane raft organization
GO:0044091	0.497440339584733	membrane biogenesis
GO:0044854	0.497440339584733	plasma membrane raft assembly
GO:0044857	0.497440339584733	plasma membrane raft organization
GO:0070836	0.497440339584733	caveola assembly
GO:0071709	0.497440339584733	membrane assembly
GO:0004551	0.48989050237189	nucleotide diphosphatase activity
GO:0008796	0.48989050237189	bis(5'-nucleosyl)-tetraphosphatase activity
GO:0044403	0.489437065576521	symbiont process
GO:0044419	0.489437065576521	interspecies interaction between organisms
GO:0034061	0.487298967904725	DNA polymerase activity
GO:0048515	0.484859136171933	spermatid differentiation
GO:0051259	0.483888985912258	protein complex oligomerization
GO:0008146	0.479551241890062	sulfotransferase activity
GO:0015629	0.479241593633674	actin cytoskeleton
GO:0043085	0.478822606261269	positive regulation of catalytic activity
GO:0044093	0.478822606261269	positive regulation of molecular function
GO:0050789	0.478790777208538	regulation of biological process
GO:0080025	0.477584399378631	phosphatidylinositol-3,5-bisphosphate binding
GO:1902936	0.477584399378631	phosphatidylinositol bisphosphate binding
GO:0004565	0.47668943435116	beta-galactosidase activity
GO:0015925	0.47668943435116	galactosidase activity
GO:0050794	0.475530505207216	regulation of cellular process
GO:0043240	0.473043424998769	Fanconi anaemia nuclear complex
GO:0008053	0.472394353244578	mitochondrial fusion
GO:0001784	0.470789232956391	phosphotyrosine residue binding
GO:0045309	0.470789232956391	protein phosphorylated amino acid binding
GO:0051219	0.470789232956391	phosphoprotein binding
GO:0016567	0.46277817405336	protein ubiquitination
GO:0007098	0.461907601555966	centrosome cycle
GO:0007099	0.461907601555966	centriole replication
GO:0031023	0.461907601555966	microtubule organizing center organization
GO:0051298	0.461907601555966	centrosome duplication
GO:0098534	0.461907601555966	centriole assembly
GO:0023052	0.457394634941835	signaling
GO:0007154	0.455342781740867	cell communication
GO:0005575	0.45509952620095	cellular_component
GO:0007165	0.453880901101835	signal transduction
GO:0065007	0.45132315083492	biological regulation
GO:0009607	0.446981272515222	response to biotic stimulus
GO:0051707	0.446981272515222	response to other organism
GO:0043207	0.446981272515222	response to external biotic stimulus
GO:0098542	0.446981272515222	defense response to other organism
GO:0005488	0.441372605634586	binding
GO:0048522	0.439657776150068	positive regulation of cellular process
GO:0016782	0.438435362811624	transferase activity, transferring sulfur-containing groups
GO:0030551	0.433424839074348	cyclic nucleotide binding
GO:0035438	0.433424839074348	cyclic-di-GMP binding
GO:0009605	0.431206489313086	response to external stimulus
GO:0031325	0.430065305115983	positive regulation of cellular metabolic process
GO:0031399	0.430065305115983	regulation of protein modification process
GO:0031401	0.430065305115983	positive regulation of protein modification process
GO:0032270	0.430065305115983	positive regulation of cellular protein metabolic process
GO:0051173	0.430065305115983	positive regulation of nitrogen compound metabolic process
GO:0051247	0.430065305115983	positive regulation of protein metabolic process
GO:0017174	0.429972564122076	glycine N-methyltransferase activity
GO:0051716	0.420681442841753	cellular response to stimulus
GO:0048856	0.420679079600545	anatomical structure development
GO:0046873	0.415761748612632	metal ion transmembrane transporter activity
GO:0043254	0.415249074930242	regulation of protein complex assembly
GO:0044087	0.415249074930242	regulation of cellular component biogenesis
GO:0050801	0.412572118238301	ion homeostasis
GO:0048878	0.412572118238301	chemical homeostasis
GO:0055065	0.412572118238301	metal ion homeostasis
GO:0055070	0.412572118238301	copper ion homeostasis
GO:0055076	0.412572118238301	transition metal ion homeostasis
GO:0055080	0.412572118238301	cation homeostasis
GO:0098771	0.412572118238301	inorganic ion homeostasis
GO:0032446	0.410985677228662	protein modification by small protein conjugation
GO:0070647	0.410985677228662	protein modification by small protein conjugation or removal
GO:0032501	0.410665019967508	multicellular organismal process
GO:0008324	0.409982060088895	cation transmembrane transporter activity
GO:0015075	0.409982060088895	ion transmembrane transporter activity
GO:0015318	0.409982060088895	inorganic molecular entity transmembrane transporter activity
GO:0022890	0.409982060088895	inorganic cation transmembrane transporter activity
GO:0098772	0.40844060416041	molecular function regulator
GO:0044456	0.40660326751447	synapse part
GO:0045202	0.40660326751447	synapse
GO:0048786	0.40660326751447	presynaptic active zone
GO:0097458	0.40660326751447	neuron part
GO:0098793	0.40660326751447	presynapse
GO:0015698	0.405314099504386	inorganic anion transport
GO:0035556	0.404981949065554	intracellular signal transduction
GO:0052745	0.403817749797791	inositol phosphate phosphatase activity
GO:0051260	0.401677005654864	protein homooligomerization
GO:0005544	0.401090223174813	calcium-dependent phospholipid binding
GO:0050896	0.397018965244951	response to stimulus
GO:0019068	0.39451037577359	virion assembly
GO:0019058	0.393138045014737	viral life cycle
GO:0006338	0.389248498003909	chromatin remodeling
GO:0043547	0.381442305044411	positive regulation of GTPase activity
GO:0051345	0.381442305044411	positive regulation of hydrolase activity
GO:0008537	0.378619464733757	proteasome activator complex
GO:0052689	0.375087102229392	carboxylic ester hydrolase activity
GO:0032182	0.373529474914591	ubiquitin-like protein binding
GO:0043130	0.373529474914591	ubiquitin binding
GO:0098798	0.372608998842425	mitochondrial protein complex
GO:0098805	0.372130488555894	whole membrane
GO:0015077	0.370065404037405	monovalent inorganic cation transmembrane transporter activity
GO:0016811	0.36923471482798	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides
GO:0051087	0.363372359045188	chaperone binding
GO:0010638	0.361709687485295	positive regulation of organelle organization
GO:0051130	0.361709687485295	positive regulation of cellular component organization
GO:0005326	0.360281323782005	neurotransmitter transporter activity
GO:0005328	0.360281323782005	neurotransmitter:sodium symporter activity
GO:0015291	0.360281323782005	secondary active transmembrane transporter activity
GO:0015081	0.360281323782005	sodium ion transmembrane transporter activity
GO:0015293	0.360281323782005	symporter activity
GO:0015294	0.360281323782005	solute:cation symporter activity
GO:0015370	0.360281323782005	solute:sodium symporter activity
GO:0030151	0.346509896187123	molybdenum ion binding
GO:0000313	0.34521673679695	organellar ribosome
GO:0005761	0.34521673679695	mitochondrial ribosome
GO:0000255	0.340111334537534	allantoin metabolic process
GO:0019428	0.340111334537534	allantoin biosynthetic process
GO:0018022	0.338651388329002	peptidyl-lysine methylation
GO:0018027	0.338651388329002	peptidyl-lysine dimethylation
GO:0031056	0.338651388329002	regulation of histone modification
GO:0031058	0.338651388329002	positive regulation of histone modification
GO:0031060	0.338651388329002	regulation of histone methylation
GO:0031062	0.338651388329002	positive regulation of histone methylation
GO:0034968	0.338651388329002	histone lysine methylation
GO:0036123	0.338651388329002	histone H3-K9 dimethylation
GO:0051567	0.338651388329002	histone H3-K9 methylation
GO:0051570	0.338651388329002	regulation of histone H3-K9 methylation
GO:0051574	0.338651388329002	positive regulation of histone H3-K9 methylation
GO:0061647	0.338651388329002	histone H3-K9 modification
GO:1900109	0.338651388329002	regulation of histone H3-K9 dimethylation
GO:1900111	0.338651388329002	positive regulation of histone H3-K9 dimethylation
GO:1902275	0.338651388329002	regulation of chromatin organization
GO:1905269	0.338651388329002	positive regulation of chromatin organization
GO:2001252	0.338651388329002	positive regulation of chromosome organization
GO:0005319	0.334154690178115	lipid transporter activity
GO:0022857	0.333749493297107	transmembrane transporter activity
GO:0003953	0.330091895872166	NAD+ nucleosidase activity
GO:0008073	0.329252980715129	ornithine decarboxylase inhibitor activity
GO:0042979	0.329252980715129	ornithine decarboxylase regulator activity
GO:0022804	0.326432336971723	active transmembrane transporter activity
GO:0008013	0.31873377280717	beta-catenin binding
GO:0007051	0.314198414069258	spindle organization
GO:0007052	0.314198414069258	mitotic spindle organization
GO:0051225	0.314198414069258	spindle assembly
GO:0090307	0.314198414069258	mitotic spindle assembly
GO:1902850	0.314198414069258	microtubule cytoskeleton organization involved in mitosis
GO:0005216	0.311317822588568	ion channel activity
GO:0005261	0.311317822588568	cation channel activity
GO:0005267	0.311317822588568	potassium channel activity
GO:0015079	0.311317822588568	potassium ion transmembrane transporter activity
GO:0015267	0.311317822588568	channel activity
