GO	CC	annotation
GO:0003910	0.869578083800874	DNA ligase (ATP) activity
GO:0019722	0.868652182042788	calcium-mediated signaling
GO:0019932	0.868652182042788	second-messenger-mediated signaling
GO:0008023	0.864982732240901	transcription elongation factor complex
GO:0080134	0.856412493377593	regulation of response to stress
GO:0015708	0.851732185019593	silicic acid import across plasma membrane
GO:0098661	0.851732185019593	inorganic anion transmembrane transport
GO:0098739	0.851732185019593	import across plasma membrane
GO:0006996	0.851063659261642	organelle organization
GO:0008237	0.850023222854896	metallopeptidase activity
GO:0004553	0.850023222854896	hydrolase activity, hydrolyzing O-glycosyl compounds
GO:0016837	0.845707054740944	carbon-oxygen lyase activity, acting on polysaccharides
GO:0030570	0.845707054740944	pectate lyase activity
GO:0010035	0.841471423946922	response to inorganic substance
GO:0008218	0.841026290068964	bioluminescence
GO:0005740	0.831816066444643	mitochondrial envelope
GO:0031966	0.831816066444643	mitochondrial membrane
GO:0140110	0.830412710121761	transcription regulator activity
GO:0016458	0.828844578943923	gene silencing
GO:0031047	0.828025209608945	gene silencing by RNA
GO:0008418	0.820557816028962	protein-N-terminal asparagine amidohydrolase activity
GO:0050290	0.816444864727886	sphingomyelin phosphodiesterase D activity
GO:0098796	0.807110382420159	membrane protein complex
GO:0031519	0.807106060296653	PcG protein complex
GO:0000139	0.801259814898924	Golgi membrane
GO:0098791	0.801259814898924	Golgi subcompartment
GO:0000271	0.800809572937101	polysaccharide biosynthetic process
GO:0010383	0.800809572937101	cell wall polysaccharide metabolic process
GO:0010410	0.800809572937101	hemicellulose metabolic process
GO:0033692	0.800809572937101	cellular polysaccharide biosynthetic process
GO:0034637	0.800809572937101	cellular carbohydrate biosynthetic process
GO:0044036	0.800809572937101	cell wall macromolecule metabolic process
GO:0044038	0.800809572937101	cell wall macromolecule biosynthetic process
GO:0044262	0.800809572937101	cellular carbohydrate metabolic process
GO:0044264	0.800809572937101	cellular polysaccharide metabolic process
GO:0045491	0.800809572937101	xylan metabolic process
GO:0045492	0.800809572937101	xylan biosynthetic process
GO:0070589	0.800809572937101	cellular component macromolecule biosynthetic process
GO:0070592	0.800809572937101	cell wall polysaccharide biosynthetic process
GO:1990234	0.800809572937101	transferase complex
GO:0003993	0.795759143139598	acid phosphatase activity
GO:0042302	0.794533571938245	structural constituent of cuticle
GO:0006302	0.793357195648863	double-strand break repair
GO:0009733	0.790336594432934	response to auxin
GO:0016796	0.788958636234312	exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters
GO:0005794	0.785026855894388	Golgi apparatus
GO:0022607	0.78205013580506	cellular component assembly
GO:0016603	0.780565180936442	glutaminyl-peptide cyclotransferase activity
GO:0017016	0.780547779913871	Ras GTPase binding
GO:0017048	0.780547779913871	Rho GTPase binding
GO:0031267	0.780547779913871	small GTPase binding
GO:0016192	0.774544265564097	vesicle-mediated transport
GO:0033926	0.774544265564097	glycopeptide alpha-N-acetylgalactosaminidase activity
GO:0140103	0.774544265564097	catalytic activity, acting on a glycoprotein
GO:0008233	0.771520463605642	peptidase activity
GO:0004423	0.771520463605642	iduronate-2-sulfatase activity
GO:0043565	0.76202205221204	sequence-specific DNA binding
GO:0003700	0.760481896946965	DNA-binding transcription factor activity
GO:0000723	0.760481896946965	telomere maintenance
GO:0002682	0.760481896946965	regulation of immune system process
GO:0002831	0.760481896946965	regulation of response to biotic stimulus
GO:0022900	0.760481896946965	electron transport chain
GO:0009314	0.760481896946965	response to radiation
GO:0009416	0.760481896946965	response to light stimulus
GO:0009767	0.760481896946965	photosynthetic electron transport chain
GO:0009627	0.760481896946965	systemic acquired resistance
GO:0009648	0.760481896946965	photoperiodism
GO:0009814	0.760481896946965	defense response, incompatible interaction
GO:0010112	0.760481896946965	regulation of systemic acquired resistance
GO:0010228	0.760481896946965	vegetative to reproductive phase transition of meristem
GO:0031347	0.760481896946965	regulation of defense response
GO:0032101	0.760481896946965	regulation of response to external stimulus
GO:0032200	0.760481896946965	telomere organization
GO:0043900	0.760481896946965	regulation of multi-organism process
GO:0045088	0.760481896946965	regulation of innate immune response
GO:0048573	0.760481896946965	photoperiodism, flowering
GO:0050776	0.760481896946965	regulation of immune response
GO:0060249	0.760481896946965	anatomical structure homeostasis
GO:2000028	0.760481896946965	regulation of photoperiodism, flowering
GO:2000241	0.760481896946965	regulation of reproductive process
GO:0031984	0.760481896946965	organelle subcompartment
GO:0045087	0.760481896946965	innate immune response
GO:0048580	0.760270350145646	regulation of post-embryonic development
GO:2000026	0.760270350145646	regulation of multicellular organismal development
GO:0019012	0.758773510450464	virion
GO:0044423	0.758773510450464	virion part
GO:0006450	0.757415452174641	regulation of translational fidelity
GO:0000149	0.753520401876471	SNARE binding
GO:0019905	0.753520401876471	syntaxin binding
GO:0009628	0.753114831886486	response to abiotic stimulus
GO:0004690	0.75098169809029	cyclic nucleotide-dependent protein kinase activity
GO:0004692	0.75098169809029	cGMP-dependent protein kinase activity
GO:0003713	0.748520627018333	transcription coactivator activity
GO:0004143	0.745633019663838	diacylglycerol kinase activity
GO:0009664	0.745633019663838	plant-type cell wall organization
GO:0071669	0.745633019663838	plant-type cell wall organization or biogenesis
GO:0048608	0.741086311745836	reproductive structure development
GO:0061458	0.741086311745836	reproductive system development
GO:0006304	0.740387116018728	DNA modification
GO:0006305	0.740387116018728	DNA alkylation
GO:0006306	0.740387116018728	DNA methylation
GO:0044728	0.740387116018728	DNA methylation or demethylation
GO:0009791	0.740387116018728	post-embryonic development
GO:0001101	0.730571621640737	response to acid chemical
GO:0009269	0.730571621640737	response to desiccation
GO:0009414	0.730571621640737	response to water deprivation
GO:0009415	0.730571621640737	response to water
GO:0030145	0.729784007231694	manganese ion binding
GO:0044431	0.72393094959976	Golgi apparatus part
GO:0000175	0.716886658669007	3'-5'-exoribonuclease activity
GO:0004532	0.716886658669007	exoribonuclease activity
GO:0016896	0.716886658669007	exoribonuclease activity, producing 5'-phosphomonoesters
GO:0008037	0.713589604016016	cell recognition
GO:0009856	0.713589604016016	pollination
GO:0009875	0.713589604016016	pollen-pistil interaction
GO:0044706	0.713589604016016	multi-multicellular organism process
GO:0048544	0.713589604016016	recognition of pollen
GO:0009790	0.713580931035305	embryo development
GO:0009723	0.713580931035305	response to ethylene
GO:0009755	0.713580931035305	hormone-mediated signaling pathway
GO:0009793	0.713580931035305	embryo development ending in seed dormancy
GO:0009873	0.713580931035305	ethylene-activated signaling pathway
GO:0010154	0.713580931035305	fruit development
GO:0010374	0.713580931035305	stomatal complex development
GO:0048316	0.713580931035305	seed development
GO:0048582	0.713580931035305	positive regulation of post-embryonic development
GO:0051094	0.713580931035305	positive regulation of developmental process
GO:0051240	0.713580931035305	positive regulation of multicellular organismal process
GO:0071369	0.713580931035305	cellular response to ethylene stimulus
GO:0090558	0.713580931035305	plant epidermis development
GO:2000038	0.713580931035305	regulation of stomatal complex development
GO:2000123	0.713580931035305	positive regulation of stomatal complex development
GO:0016636	0.713580931035305	oxidoreductase activity, acting on the CH-CH group of donors, iron-sulfur protein as acceptor
GO:0051743	0.713580931035305	red chlorophyll catabolite reductase activity
GO:0016846	0.710836627816992	carbon-sulfur lyase activity
GO:0045229	0.706154528913819	external encapsulating structure organization
GO:0071555	0.706154528913819	cell wall organization
GO:0008982	0.703249367541251	protein-N(PI)-phosphohistidine-sugar phosphotransferase activity
GO:0015144	0.703249367541251	carbohydrate transmembrane transporter activity
GO:0005976	0.703249367541251	polysaccharide metabolic process
GO:0030301	0.699051129456711	cholesterol transport
GO:0032367	0.699051129456711	intracellular cholesterol transport
GO:0004419	0.695429963371442	hydroxymethylglutaryl-CoA lyase activity
GO:0016833	0.695429963371442	oxo-acid-lyase activity
GO:0046872	0.694817974407873	metal ion binding
GO:0016043	0.692443315522134	cellular component organization
GO:0050832	0.691290185048389	defense response to fungus
GO:0009620	0.691290185048389	response to fungus
GO:0030597	0.691290185048389	RNA glycosylase activity
GO:0030598	0.691290185048389	rRNA N-glycosylase activity
GO:0140102	0.691290185048389	catalytic activity, acting on a rRNA
GO:0016799	0.688773163640537	hydrolase activity, hydrolyzing N-glycosyl compounds
GO:0016054	0.688296717411662	organic acid catabolic process
GO:0044282	0.688296717411662	small molecule catabolic process
GO:0046395	0.688296717411662	carboxylic acid catabolic process
GO:0023051	0.676942093573255	regulation of signaling
GO:0043414	0.667200457300792	macromolecule methylation
GO:0005921	0.665940243324956	gap junction
GO:0071554	0.664278340525481	cell wall organization or biogenesis
GO:0006928	0.662570274712682	movement of cell or subcellular component
GO:0045735	0.658748440465028	nutrient reservoir activity
GO:0003006	0.658241634733084	developmental process involved in reproduction
GO:0005741	0.655016967561346	mitochondrial outer membrane
GO:0031968	0.655016967561346	organelle outer membrane
GO:0043169	0.654314545060261	cation binding
GO:0004867	0.641475225787651	serine-type endopeptidase inhibitor activity
GO:0006869	0.639368142503735	lipid transport
GO:0010011	0.638257502797556	auxin binding
GO:0007018	0.637811266783918	microtubule-based movement
GO:0005892	0.635964015567434	acetylcholine-gated channel complex
GO:0043235	0.635964015567434	receptor complex
GO:0098802	0.635964015567434	plasma membrane receptor complex
GO:0015850	0.631894855635212	organic hydroxy compound transport
GO:0015918	0.631894855635212	sterol transport
GO:0032365	0.631894855635212	intracellular lipid transport
GO:0032366	0.631894855635212	intracellular sterol transport
GO:0006089	0.627391361080362	lactate metabolic process
GO:0006805	0.627391361080362	xenobiotic metabolic process
GO:0009636	0.627391361080362	response to toxic substance
GO:0009407	0.627391361080362	toxin catabolic process
GO:0009410	0.627391361080362	response to xenobiotic stimulus
GO:0009850	0.627391361080362	auxin metabolic process
GO:0009852	0.627391361080362	auxin catabolic process
GO:0010124	0.627391361080362	phenylacetate catabolic process
GO:0010817	0.627391361080362	regulation of hormone levels
GO:0019516	0.627391361080362	lactate oxidation
GO:0042178	0.627391361080362	xenobiotic catabolic process
GO:0042445	0.627391361080362	hormone metabolic process
GO:0042447	0.627391361080362	hormone catabolic process
GO:0042537	0.627391361080362	benzene-containing compound metabolic process
GO:0071466	0.627391361080362	cellular response to xenobiotic stimulus
GO:0072329	0.627391361080362	monocarboxylic acid catabolic process
GO:0098754	0.627391361080362	detoxification
GO:1901615	0.627391361080362	organic hydroxy compound metabolic process
GO:0009279	0.627391361080362	cell outer membrane
GO:0030288	0.627391361080362	outer membrane-bounded periplasmic space
GO:0030313	0.627391361080362	cell envelope
GO:0042597	0.627391361080362	periplasmic space
GO:0044462	0.627391361080362	external encapsulating structure part
GO:0006282	0.6225794958569	regulation of DNA repair
GO:0080135	0.6225794958569	regulation of cellular response to stress
GO:2001020	0.6225794958569	regulation of response to DNA damage stimulus
GO:0004527	0.622534019131046	exonuclease activity
GO:0044455	0.618638990533418	mitochondrial membrane part
GO:0005654	0.618638990533418	nucleoplasm
GO:0044451	0.618638990533418	nucleoplasm part
GO:0016798	0.617578823641237	hydrolase activity, acting on glycosyl bonds
GO:0016051	0.613382156548722	carbohydrate biosynthetic process
GO:0065003	0.61236671992763	protein-containing complex assembly
GO:0004129	0.611366948518878	cytochrome-c oxidase activity
GO:0015002	0.611366948518878	heme-copper terminal oxidase activity
GO:0015078	0.611366948518878	proton transmembrane transporter activity
GO:0016675	0.611366948518878	oxidoreductase activity, acting on a heme group of donors
GO:0016676	0.611366948518878	oxidoreductase activity, acting on a heme group of donors, oxygen as acceptor
GO:0006323	0.61136296492096	DNA packaging
GO:0071103	0.61136296492096	DNA conformation change
GO:0007623	0.60299263745841	circadian rhythm
GO:0042752	0.60299263745841	regulation of circadian rhythm
GO:0042753	0.60299263745841	positive regulation of circadian rhythm
GO:0048511	0.60299263745841	rhythmic process
GO:0008773	0.60020880018722	[protein-PII] uridylyltransferase activity
GO:0070569	0.60020880018722	uridylyltransferase activity
GO:0000184	0.599884666562716	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
GO:0043531	0.599884666562716	ADP binding
GO:0042162	0.596893714936028	telomeric DNA binding
GO:0043047	0.596893714936028	single-stranded telomeric DNA binding
GO:0098847	0.596893714936028	sequence-specific single stranded DNA binding
GO:0004674	0.588664211355988	protein serine/threonine kinase activity
GO:0019901	0.587832032569102	protein kinase binding
GO:0005789	0.586920909717658	endoplasmic reticulum membrane
GO:0042175	0.586920909717658	nuclear outer membrane-endoplasmic reticulum membrane network
GO:0044432	0.586920909717658	endoplasmic reticulum part
GO:0098827	0.586920909717658	endoplasmic reticulum subcompartment
GO:0070273	0.581141348160365	phosphatidylinositol-4-phosphate binding
GO:0006479	0.57655714322725	protein methylation
GO:0008213	0.57655714322725	protein alkylation
GO:0016571	0.57655714322725	histone methylation
GO:0001653	0.575448636123701	peptide receptor activity
GO:0004930	0.575448636123701	G protein-coupled receptor activity
GO:0008528	0.575448636123701	G protein-coupled peptide receptor activity
GO:0000314	0.570670376196329	organellar small ribosomal subunit
GO:0005763	0.570670376196329	mitochondrial small ribosomal subunit
GO:0015935	0.570670376196329	small ribosomal subunit
GO:0044391	0.570670376196329	ribosomal subunit
GO:0019028	0.570670376196329	viral capsid
GO:0016925	0.569177559554538	protein sumoylation
GO:0019866	0.568782144721183	organelle inner membrane
GO:0008156	0.568782144721183	negative regulation of DNA replication
GO:0032297	0.568782144721183	negative regulation of DNA-dependent DNA replication initiation
GO:0042618	0.568782144721183	poly-hydroxybutyrate metabolic process
GO:0042619	0.568782144721183	poly-hydroxybutyrate biosynthetic process
GO:1901440	0.568782144721183	poly(hydroxyalkanoate) metabolic process
GO:1901441	0.568782144721183	poly(hydroxyalkanoate) biosynthetic process
GO:2000104	0.568782144721183	negative regulation of DNA-dependent DNA replication
GO:0004474	0.568782144721183	malate synthase activity
GO:0009007	0.568782144721183	site-specific DNA-methyltransferase (adenine-specific) activity
GO:0009008	0.568782144721183	DNA-methyltransferase activity
GO:0008643	0.568782144721183	carbohydrate transport
GO:0009401	0.568782144721183	phosphoenolpyruvate-dependent sugar phosphotransferase system
GO:0008658	0.568782144721183	penicillin binding
GO:0031406	0.568782144721183	carboxylic acid binding
GO:0033293	0.568782144721183	monocarboxylic acid binding
GO:0043177	0.568782144721183	organic acid binding
GO:0005184	0.568782144721183	neuropeptide hormone activity
GO:0004112	0.568782144721183	cyclic-nucleotide phosphodiesterase activity
GO:0004180	0.567310793997229	carboxypeptidase activity
GO:0004181	0.567310793997229	metallocarboxypeptidase activity
GO:0042721	0.567310793997229	TIM22 mitochondrial import inner membrane insertion complex
GO:0009110	0.566857289997403	vitamin biosynthetic process
GO:0042364	0.566857289997403	water-soluble vitamin biosynthetic process
GO:0005746	0.559526758274726	mitochondrial respiratory chain
GO:0019899	0.553520217108625	enzyme binding
GO:0032418	0.54842023774879	lysosome localization
GO:0004222	0.544606892969861	metalloendopeptidase activity
GO:0051020	0.540763707876689	GTPase binding
GO:0034702	0.537810303971241	ion channel complex
GO:1902495	0.537810303971241	transmembrane transporter complex
GO:1990351	0.537810303971241	transporter complex
GO:0030036	0.536317994424411	actin cytoskeleton organization
GO:0030029	0.536317994424411	actin filament-based process
GO:1901700	0.535886054519777	response to oxygen-containing compound
GO:0032259	0.535886054519777	methylation
GO:0031929	0.533421018008488	TOR signaling
GO:0032006	0.533421018008488	regulation of TOR signaling
GO:0016805	0.527358249678351	dipeptidase activity
GO:0051726	0.526736086191097	regulation of cell cycle
GO:0005509	0.524843405989323	calcium ion binding
GO:0016050	0.524843405989323	vesicle organization
GO:0040029	0.524764462246448	regulation of gene expression, epigenetic
GO:0005198	0.523685773385739	structural molecule activity
GO:0030119	0.520972141743658	AP-type membrane coat adaptor complex
GO:0030117	0.520972141743658	membrane coat
GO:0044599	0.520972141743658	AP-5 adaptor complex
GO:0048475	0.520972141743658	coated membrane
GO:0061630	0.520972141743658	ubiquitin protein ligase activity
GO:0061659	0.520972141743658	ubiquitin-like protein ligase activity
GO:0003950	0.518369472727647	NAD+ ADP-ribosyltransferase activity
GO:0016803	0.518369472727647	ether hydrolase activity
GO:0033961	0.518369472727647	cis-stilbene-oxide hydrolase activity
GO:0004888	0.517236592065033	transmembrane signaling receptor activity
GO:0019900	0.517224999885366	kinase binding
GO:0004792	0.513883475338535	thiosulfate sulfurtransferase activity
GO:0050511	0.511458779008262	undecaprenyldiphospho-muramoylpentapeptide beta-N-acetylglucosaminyltransferase activity
GO:0004791	0.508063443556494	thioredoxin-disulfide reductase activity
GO:0016668	0.508063443556494	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor
GO:0016042	0.501789919012645	lipid catabolic process
GO:0008767	0.497017388022489	UDP-galactopyranose mutase activity
GO:1901981	0.496856728738663	phosphatidylinositol phosphate binding
GO:0017000	0.493629073736481	antibiotic biosynthetic process
GO:0016158	0.493629073736481	3-phytase activity
GO:0090729	0.492193864128433	toxin activity
GO:0009237	0.484972360877978	siderophore metabolic process
GO:0019184	0.484972360877978	nonribosomal peptide biosynthetic process
GO:0019290	0.484972360877978	siderophore biosynthetic process
GO:0008966	0.484972360877978	phosphoglucosamine mutase activity
GO:0032039	0.482037944887432	integrator complex
GO:0030990	0.477423926455074	intraciliary transport particle
GO:0030991	0.477423926455074	intraciliary transport particle A
GO:0016763	0.477013257213777	transferase activity, transferring pentosyl groups
GO:0016441	0.475560441615944	posttranscriptional gene silencing
GO:0035194	0.475560441615944	posttranscriptional gene silencing by RNA
GO:0035195	0.475560441615944	gene silencing by miRNA
GO:0060147	0.475560441615944	regulation of posttranscriptional gene silencing
GO:0060964	0.475560441615944	regulation of gene silencing by miRNA
GO:0060966	0.475560441615944	regulation of gene silencing by RNA
GO:0060968	0.475560441615944	regulation of gene silencing
GO:0008761	0.471659534716453	UDP-N-acetylglucosamine 2-epimerase activity
GO:0008798	0.471659534716453	beta-aspartyl-peptidase activity
GO:0048583	0.471281038721345	regulation of response to stimulus
GO:0009249	0.466010287963394	protein lipoylation
GO:0018065	0.466010287963394	protein-cofactor linkage
GO:0003341	0.463875344475087	cilium movement
GO:0004550	0.462952465322787	nucleoside diphosphate kinase activity
GO:0001735	0.460210343529011	prenylcysteine oxidase activity
GO:0016670	0.460210343529011	oxidoreductase activity, acting on a sulfur group of donors, oxygen as acceptor
GO:0006888	0.457212841784875	ER to Golgi vesicle-mediated transport
GO:0009063	0.455633108363443	cellular amino acid catabolic process
GO:0004526	0.453980883745764	ribonuclease P activity
GO:0004549	0.453980883745764	tRNA-specific ribonuclease activity
GO:0016426	0.453980883745764	tRNA (adenine) methyltransferase activity
GO:0016429	0.453980883745764	tRNA (adenine-N1-)-methyltransferase activity
GO:0004659	0.453980883745764	prenyltransferase activity
GO:0008830	0.4490513490818	dTDP-4-dehydrorhamnose 3,5-epimerase activity
GO:0044877	0.4490513490818	protein-containing complex binding
GO:0030695	0.447522539014335	GTPase regulator activity
GO:0060589	0.447522539014335	nucleoside-triphosphatase regulator activity
GO:0034719	0.447276841703036	SMN-Sm protein complex
GO:0019213	0.439039508964179	deacetylase activity
GO:0019904	0.439039508964179	protein domain specific binding
GO:0005088	0.429490520708387	Ras guanyl-nucleotide exchange factor activity
GO:0005089	0.429490520708387	Rho guanyl-nucleotide exchange factor activity
GO:0005886	0.427762773753218	plasma membrane
GO:0004560	0.42652756213972	alpha-L-fucosidase activity
GO:0015928	0.42652756213972	fucosidase activity
GO:0009055	0.425963334221056	electron transfer activity
GO:0004312	0.420488927009514	fatty acid synthase activity
GO:0009555	0.406540361022679	pollen development
GO:0048229	0.406540361022679	gametophyte development
GO:1902494	0.405198168286562	catalytic complex
GO:0051704	0.405103556288368	multi-organism process
GO:0006771	0.404685246930621	riboflavin metabolic process
GO:0009231	0.404685246930621	riboflavin biosynthetic process
GO:0042726	0.404685246930621	flavin-containing compound metabolic process
GO:0042727	0.404685246930621	flavin-containing compound biosynthetic process
GO:0004857	0.403640535650867	enzyme inhibitor activity
GO:0006835	0.402552112179958	dicarboxylic acid transport
GO:0015743	0.402552112179958	malate transport
GO:0015740	0.402552112179958	C4-dicarboxylate transport
GO:0030414	0.400578721826412	peptidase inhibitor activity
GO:0061134	0.400578721826412	peptidase regulator activity
GO:0032266	0.399268584900537	phosphatidylinositol-3-phosphate binding
GO:0030234	0.395783675948645	enzyme regulator activity
GO:0006658	0.389887793957197	phosphatidylserine metabolic process
GO:0006659	0.389887793957197	phosphatidylserine biosynthetic process
GO:0004866	0.387580408774277	endopeptidase inhibitor activity
GO:0061135	0.387580408774277	endopeptidase regulator activity
GO:0120114	0.387363946454553	Sm-like protein family complex
GO:0008297	0.387198454323403	single-stranded DNA exodeoxyribonuclease activity
GO:0008409	0.387198454323403	5'-3' exonuclease activity
GO:0035312	0.387198454323403	5'-3' exodeoxyribonuclease activity
GO:0045145	0.387198454323403	single-stranded DNA 5'-3' exodeoxyribonuclease activity
GO:0004749	0.387198454323403	ribose phosphate diphosphokinase activity
GO:0016778	0.387198454323403	diphosphotransferase activity
GO:0004529	0.386432557490605	exodeoxyribonuclease activity
GO:0016895	0.386432557490605	exodeoxyribonuclease activity, producing 5'-phosphomonoesters
GO:0030030	0.386255392251225	cell projection organization
GO:0120036	0.386255392251225	plasma membrane bounded cell projection organization
GO:0015074	0.386255392251225	DNA integration
GO:0016153	0.385359715194098	urocanate hydratase activity
GO:0071944	0.38504845987934	cell periphery
GO:0031967	0.38504845987934	organelle envelope
GO:0005199	0.38504845987934	structural constituent of cell wall
GO:0005869	0.384828908591787	dynactin complex
GO:0005875	0.384828908591787	microtubule associated complex
GO:0050188	0.381999405964198	phosphoenolpyruvate mutase activity
GO:0044459	0.371986770467731	plasma membrane part
GO:0008484	0.367098630172299	sulfuric ester hydrolase activity
GO:0009403	0.364470357830855	toxin biosynthetic process
GO:0043385	0.364470357830855	mycotoxin metabolic process
GO:0043386	0.364470357830855	mycotoxin biosynthetic process
GO:0051239	0.363910618182342	regulation of multicellular organismal process
GO:0016539	0.363145115020234	intein-mediated protein splicing
GO:0048518	0.362898104941739	positive regulation of biological process
GO:0031975	0.359422608130649	envelope
GO:0004672	0.357979868132055	protein kinase activity
GO:0030832	0.35051084265866	regulation of actin filament length
GO:0008064	0.35051084265866	regulation of actin polymerization or depolymerization
GO:0008154	0.35051084265866	actin polymerization or depolymerization
GO:0030041	0.35051084265866	actin filament polymerization
GO:0030833	0.35051084265866	regulation of actin filament polymerization
GO:0030838	0.35051084265866	positive regulation of actin filament polymerization
GO:0031334	0.35051084265866	positive regulation of protein complex assembly
GO:0032271	0.35051084265866	regulation of protein polymerization
GO:0032273	0.35051084265866	positive regulation of protein polymerization
GO:0032535	0.35051084265866	regulation of cellular component size
GO:0032956	0.35051084265866	regulation of actin cytoskeleton organization
GO:0032970	0.35051084265866	regulation of actin filament-based process
GO:0044089	0.35051084265866	positive regulation of cellular component biogenesis
GO:0045010	0.35051084265866	actin nucleation
GO:0051125	0.35051084265866	regulation of actin nucleation
GO:0051126	0.35051084265866	negative regulation of actin nucleation
GO:0051258	0.35051084265866	protein polymerization
GO:0051494	0.35051084265866	negative regulation of cytoskeleton organization
GO:0051495	0.35051084265866	positive regulation of cytoskeleton organization
GO:0090066	0.35051084265866	regulation of anatomical structure size
GO:0110053	0.35051084265866	regulation of actin filament organization
GO:1902903	0.35051084265866	regulation of supramolecular fiber organization
GO:1902904	0.35051084265866	negative regulation of supramolecular fiber organization
GO:1902905	0.35051084265866	positive regulation of supramolecular fiber organization
GO:0005096	0.346923182855217	GTPase activator activity
GO:0017022	0.346433519331028	myosin binding
GO:0009404	0.345381356816396	toxin metabolic process
GO:0000272	0.34455858476979	polysaccharide catabolic process
GO:0016052	0.34455858476979	carbohydrate catabolic process
GO:0050220	0.34455858476979	prostaglandin-E synthase activity
GO:0051301	0.343043436217923	cell division
GO:0032870	0.340870988557599	cellular response to hormone stimulus
GO:0006353	0.339467441605892	DNA-templated transcription, termination
GO:0003995	0.338284347086679	acyl-CoA dehydrogenase activity
GO:0004104	0.337511426682405	cholinesterase activity
GO:0006820	0.334142523968124	anion transport
GO:0010970	0.333812170756416	transport along microtubule
GO:0030705	0.333812170756416	cytoskeleton-dependent intracellular transport
GO:0031503	0.333812170756416	protein-containing complex localization
GO:0042073	0.333812170756416	intraciliary transport
